日時	USD/JPY(始値, 買い)	USD/JPY(高値, 買い)	USD/JPY(安値, 買い)	USD/JPY(終値, 買い)	USD/JPY(始値, 売り)	USD/JPY(高値, 売り)	USD/JPY(安値, 売り)	USD/JPY(終値, 売り)	
2014-01-27T19:00:00	102.548	102.687	102.432	102.651	102.542	102.681	102.429	102.646	
2014-01-27T18:00:00	102.504	102.569	102.286	102.548	102.497	102.565	102.280	102.542	
2014-01-27T17:00:00	102.691	102.769	102.391	102.504	102.686	102.764	102.386	102.497	
2014-01-27T16:00:00	102.497	102.721	102.497	102.691	102.491	102.719	102.492	102.686	
2014-01-27T15:00:00	102.469	102.512	102.428	102.497	102.465	102.508	102.423	102.491	
2014-01-27T14:00:00	102.476	102.541	102.407	102.469	102.470	102.537	102.402	102.465	
2014-01-27T13:00:00	102.472	102.546	102.376	102.476	102.466	102.540	102.371	102.470	
2014-01-27T12:00:00	102.380	102.491	102.284	102.472	102.374	102.486	102.278	102.466	
2014-01-27T11:00:00	102.269	102.409	102.263	102.380	102.266	102.404	102.258	102.374	
2014-01-27T10:00:00	102.392	102.394	102.093	102.269	102.384	102.390	102.086	102.266	
2014-01-27T09:00:00	102.108	102.411	102.060	102.392	102.101	102.407	102.056	102.384	
2014-01-27T08:00:00	102.048	102.183	101.919	102.108	102.033	102.178	101.916	102.101	
2014-01-27T07:00:00	102.332	102.232	101.774	102.048	102.227	102.206	101.759	102.033	
2014-01-25T06:00:00	102.251	102.339	102.219	102.332	102.249	102.334	102.208	102.227	
2014-01-25T05:00:00	102.309	102.371	102.190	102.251	102.303	102.366	102.184	102.249	
2014-01-25T04:00:00	102.425	102.436	102.298	102.309	102.420	102.431	102.293	102.303	
2014-01-25T03:00:00	102.300	102.503	102.216	102.425	102.298	102.498	102.212	102.420	
2014-01-25T02:00:00	102.417	102.440	102.299	102.300	102.412	102.436	102.295	102.298	
2014-01-25T01:00:00	102.353	102.435	102.172	102.417	102.351	102.432	102.165	102.412	
2014-01-25T00:00:00	102.317	102.524	102.150	102.353	102.312	102.519	102.143	102.351	
2014-01-24T23:00:00	102.492	102.583	102.092	102.317	102.489	102.579	102.086	102.312	
2014-01-24T22:00:00	102.425	102.723	102.353	102.492	102.418	102.718	102.347	102.489	
2014-01-24T21:00:00	102.294	102.531	102.173	102.425	102.287	102.529	102.168	102.418	
