日時	JPN225(始値, 買い)	JPN225(高値, 買い)	JPN225(安値, 買い)	JPN225(終値, 買い)	JPN225(始値, 売り)	JPN225(高値, 売り)	JPN225(安値, 売り)	JPN225(終値, 売り)	
2013-08-09T05:00:00	13623	13650	13623	13633	13603	13630	13603	13613	
2013-08-09T04:00:00	13600	13638	13595	13623	13580	13618	13575	13603	
2013-08-09T03:00:00	13583	13605	13568	13600	13563	13585	13548	13580	
2013-08-09T02:00:00	13603	13605	13535	13583	13583	13585	13515	13563	
2013-08-09T01:00:00	13408	13603	13410	13603	13388	13583	13390	13583	
2013-08-09T00:00:00	13383	13433	13363	13408	13363	13413	13343	13388	
2013-08-08T23:00:00	13538	13543	13368	13383	13518	13523	13348	13363	
2013-08-08T22:00:00	13523	13578	13503	13538	13503	13558	13483	13518	
2013-08-08T21:00:00	13575	13595	13505	13523	13555	13575	13485	13503	
2013-08-08T20:00:00	13590	13633	13568	13575	13570	13613	13548	13555	
2013-08-08T19:00:00	13558	13595	13533	13590	13538	13575	13513	13570	
2013-08-08T18:00:00	13540	13573	13533	13558	13520	13553	13513	13538	
2013-08-08T17:00:00	13518	13598	13520	13540	13498	13578	13500	13520	
2013-08-08T16:00:00	13588	13628	13478	13518	13568	13608	13458	13498	
2013-08-08T15:00:00	13563	13630	13558	13588	13543	13610	13538	13568	
2013-08-08T14:00:00	13820	13818	13518	13563	13800	13798	13498	13543	
2013-08-08T13:00:00	13968	13978	13810	13820	13948	13958	13790	13800	
2013-08-08T12:00:00	13908	14015	13868	13968	13888	13995	13848	13948	
2013-08-08T11:00:00	13878	13940	13870	13908	13858	13920	13850	13888	
2013-08-08T10:00:00	13878	13998	13858	13878	13858	13978	13838	13858	
2013-08-08T09:00:00	13768	13958	13745	13878	13748	13938	13725	13858	
2013-08-08T08:00:00	13690	13810	13743	13768	13670	13790	13723	13748	
2013-08-08T05:00:00	13678	13698	13680	13690	13658	13678	13660	13670	
2013-08-08T04:00:00	13693	13715	13678	13678	13673	13695	13658	13658	
2013-08-08T03:00:00	13758	13763	13678	13693	13738	13743	13658	13673	
2013-08-08T02:00:00	13798	13800	13748	13758	13778	13780	13728	13738	
2013-08-08T01:00:00	13798	13818	13783	13798	13778	13798	13763	13778	
2013-08-08T00:00:00	13788	13803	13753	13798	13768	13783	13733	13778	
2013-08-07T23:00:00	13755	13798	13733	13788	13735	13778	13713	13768	
2013-08-07T22:00:00	13838	13850	13755	13755	13818	13830	13735	13735	
2013-08-07T21:00:00	13898	13903	13833	13838	13878	13883	13813	13818	
2013-08-07T20:00:00	13868	13910	13858	13898	13848	13890	13838	13878	
2013-08-07T19:00:00	13788	13908	13773	13868	13768	13888	13753	13848	
2013-08-07T18:00:00	13853	13868	13780	13788	13833	13848	13760	13768	
2013-08-07T17:00:00	13758	13853	13748	13853	13738	13833	13728	13833	
2013-08-07T16:00:00	13805	13840	13743	13758	13785	13820	13723	13738	
2013-08-07T15:00:00	13800	13860	13793	13805	13780	13840	13773	13785	
2013-08-07T14:00:00	13963	14005	13800	13800	13943	13985	13780	13780	
2013-08-07T13:00:00	13953	13988	13930	13963	13933	13968	13910	13943	
2013-08-07T12:00:00	14078	14090	13943	13953	14058	14070	13923	13933	
2013-08-07T11:00:00	14038	14118	14023	14078	14018	14098	14003	14058	
2013-08-07T10:00:00	14030	14055	13983	14038	14010	14035	13963	14018	
2013-08-07T09:00:00	14070	14093	13988	14030	14050	14073	13968	14010	
2013-08-07T08:00:00	14175	14170	14050	14070	14155	14150	14030	14050	
2013-08-07T05:00:00	14173	14188	14170	14175	14153	14168	14150	14155	
2013-08-07T04:00:00	14158	14198	14160	14173	14138	14178	14140	14153	
2013-08-07T03:00:00	14168	14193	14143	14158	14148	14173	14123	14138	
2013-08-07T02:00:00	14223	14225	14168	14168	14203	14205	14148	14148	
2013-08-07T01:00:00	14223	14238	14188	14223	14203	14218	14168	14203	
2013-08-07T00:00:00	14163	14228	14153	14223	14143	14208	14133	14203	
2013-08-06T23:00:00	14283	14283	14158	14163	14263	14263	14138	14143	
2013-08-06T22:00:00	14310	14318	14258	14283	14290	14298	14238	14263	
2013-08-06T21:00:00	14285	14315	14268	14310	14265	14295	14248	14290	
2013-08-06T20:00:00	14300	14303	14258	14285	14280	14283	14238	14265	
2013-08-06T19:00:00	14290	14318	14283	14300	14270	14298	14263	14280	
2013-08-06T18:00:00	14350	14353	14288	14290	14330	14333	14268	14270	
2013-08-06T17:00:00	14335	14363	14333	14350	14315	14343	14313	14330	
2013-08-06T16:00:00	14365	14390	14330	14335	14345	14370	14310	14315	
2013-08-06T15:00:00	14370	14390	14363	14365	14350	14370	14343	14345	
2013-08-06T14:00:00	14275	14378	14225	14370	14255	14358	14205	14350	
2013-08-06T13:00:00	14170	14323	14158	14275	14150	14303	14138	14255	
2013-08-06T12:00:00	14038	14183	14018	14170	14018	14163	13998	14150	
2013-08-06T11:00:00	14055	14075	13998	14038	14035	14055	13978	14018	
2013-08-06T10:00:00	14055	14123	14038	14055	14035	14103	14018	14035	
2013-08-06T09:00:00	14193	14240	14015	14055	14173	14220	13995	14035	
2013-08-06T08:00:00	14228	14228	14180	14193	14208	14208	14160	14173	
2013-08-06T05:00:00	14243	14240	14228	14228	14223	14220	14208	14208	
2013-08-06T04:00:00	14228	14250	14215	14243	14208	14230	14195	14223	
2013-08-06T03:00:00	14258	14258	14213	14228	14238	14238	14193	14208	
2013-08-06T02:00:00	14270	14273	14238	14258	14250	14253	14218	14238	
2013-08-06T01:00:00	14238	14275	14235	14270	14218	14255	14215	14250	
2013-08-06T00:00:00	14268	14288	14233	14238	14248	14268	14213	14218	
2013-08-05T23:00:00	14208	14293	14220	14268	14188	14273	14200	14248	
2013-08-05T22:00:00	14230	14235	14188	14208	14210	14215	14168	14188	
2013-08-05T21:00:00	14238	14250	14228	14230	14218	14230	14208	14210	
2013-08-05T20:00:00	14238	14238	14225	14238	14218	14218	14205	14218	
2013-08-05T19:00:00	14223	14240	14218	14238	14203	14220	14198	14218	
2013-08-05T18:00:00	14240	14243	14218	14223	14220	14223	14198	14203	
2013-08-05T17:00:00	14238	14255	14213	14240	14218	14235	14193	14220	
2013-08-05T16:00:00	14198	14260	14193	14238	14178	14240	14173	14218	
2013-08-05T15:00:00	14208	14235	14183	14198	14188	14215	14163	14178	
2013-08-05T14:00:00	14285	14303	14195	14208	14265	14283	14175	14188	
2013-08-05T13:00:00	14315	14333	14273	14285	14295	14313	14253	14265	
2013-08-05T12:00:00	14310	14343	14288	14315	14290	14323	14268	14295	
2013-08-05T11:00:00	14230	14325	14230	14310	14210	14305	14210	14290	
2013-08-05T10:00:00	14285	14305	14213	14230	14265	14285	14193	14210	
2013-08-05T09:00:00	14303	14350	14245	14285	14283	14330	14225	14265	
2013-08-05T08:00:00	14295	14330	14298	14303	14275	14310	14278	14283	
2013-08-03T05:00:00	14318	14323	14295	14295	14298	14303	14275	14275	
2013-08-03T04:00:00	14328	14338	14285	14318	14308	14318	14265	14298	
2013-08-03T03:00:00	14325	14343	14323	14328	14305	14323	14303	14308	
2013-08-03T02:00:00	14338	14353	14313	14325	14318	14333	14293	14305	
2013-08-03T01:00:00	14293	14358	14288	14338	14273	14338	14268	14318	
2013-08-03T00:00:00	14223	14298	14183	14293	14203	14278	14163	14273	
2013-08-02T23:00:00	14313	14323	14195	14223	14293	14303	14175	14203	
2013-08-02T22:00:00	14293	14338	14273	14313	14273	14318	14253	14293	
2013-08-02T21:00:00	14443	14488	14253	14293	14423	14468	14233	14273	
2013-08-02T20:00:00	14433	14455	14430	14443	14413	14435	14410	14423	
2013-08-02T19:00:00	14428	14453	14420	14433	14408	14433	14400	14413	
2013-08-02T18:00:00	14425	14435	14393	14428	14405	14415	14373	14408	
2013-08-02T17:00:00	14418	14438	14398	14425	14398	14418	14378	14405	
2013-08-02T16:00:00	14503	14503	14418	14418	14483	14483	14398	14398	
2013-08-02T15:00:00	14443	14508	14423	14503	14423	14488	14403	14483	
2013-08-02T14:00:00	14293	14443	14273	14443	14273	14423	14253	14423	
2013-08-02T13:00:00	14218	14298	14193	14293	14198	14278	14173	14273	
2013-08-02T12:00:00	14213	14263	14193	14218	14193	14243	14173	14198	
2013-08-02T11:00:00	14228	14228	14178	14213	14208	14208	14158	14193	
2013-08-02T10:00:00	14200	14263	14193	14228	14180	14243	14173	14208	
2013-08-02T09:00:00	14168	14218	14128	14200	14148	14198	14108	14180	
2013-08-02T08:00:00	14155	14188	14138	14168	14135	14168	14118	14148	
2013-08-02T05:00:00	14168	14180	14150	14155	14148	14160	14130	14135	
2013-08-02T04:00:00	14208	14215	14150	14168	14188	14195	14130	14148	
2013-08-02T03:00:00	14213	14223	14200	14208	14193	14203	14180	14188	
2013-08-02T02:00:00	14193	14213	14188	14213	14173	14193	14168	14193	
2013-08-02T01:00:00	14165	14198	14153	14193	14145	14178	14133	14173	
2013-08-02T00:00:00	14163	14178	14153	14165	14143	14158	14133	14145	
2013-08-01T23:00:00	14148	14228	14148	14163	14128	14208	14128	14143	
2013-08-01T22:00:00	14123	14185	14118	14148	14103	14165	14098	14128	
2013-08-01T21:00:00	14060	14133	14060	14123	14040	14113	14040	14103	
2013-08-01T20:00:00	14058	14073	14043	14060	14038	14053	14023	14040	
2013-08-01T19:00:00	14068	14073	14013	14058	14048	14053	13993	14038	
2013-08-01T18:00:00	14013	14073	14013	14068	13993	14053	13993	14048	
2013-08-01T17:00:00	14028	14033	13980	14013	14008	14013	13960	13993	
2013-08-01T16:00:00	14005	14065	13995	14028	13985	14045	13975	14008	
2013-08-01T15:00:00	13968	14025	13965	14005	13948	14005	13945	13985	
2013-08-01T14:00:00	13893	13968	13863	13968	13873	13948	13843	13948	
2013-08-01T13:00:00	13858	13910	13828	13893	13838	13890	13808	13873	
2013-08-01T12:00:00	13808	13878	13768	13858	13788	13858	13748	13838	
2013-08-01T11:00:00	13788	13828	13745	13808	13768	13808	13725	13788	
2013-08-01T10:00:00	13698	13790	13683	13788	13678	13770	13663	13768	
2013-08-01T09:00:00	13638	13723	13618	13698	13618	13703	13598	13678	
2013-08-01T08:00:00	13613	13638	13563	13638	13593	13618	13543	13618	
2013-08-01T05:00:00	13593	13615	13590	13613	13573	13595	13570	13593	
2013-08-01T04:00:00	13618	13625	13530	13593	13598	13605	13510	13573	
2013-08-01T03:00:00	13600	13653	13560	13618	13580	13633	13540	13598	
2013-08-01T02:00:00	13603	13610	13583	13600	13583	13590	13563	13580	
2013-08-01T01:00:00	13618	13628	13598	13603	13598	13608	13578	13583	
2013-08-01T00:00:00	13638	13658	13610	13618	13618	13638	13590	13598	
2013-07-31T23:00:00	13653	13668	13603	13638	13633	13648	13583	13618	
2013-07-31T22:00:00	13600	13668	13573	13653	13580	13648	13553	13633	
2013-07-31T21:00:00	13513	13635	13513	13600	13493	13615	13493	13580	
2013-07-31T20:00:00	13505	13518	13488	13513	13485	13498	13468	13493	
2013-07-31T19:00:00	13493	13523	13488	13505	13473	13503	13468	13485	
2013-07-31T18:00:00	13548	13553	13483	13493	13528	13533	13463	13473	
2013-07-31T17:00:00	13605	13620	13503	13548	13585	13600	13483	13528	
2013-07-31T16:00:00	13595	13620	13573	13605	13575	13600	13553	13585	
2013-07-31T15:00:00	13635	13635	13563	13595	13615	13615	13543	13575	
2013-07-31T14:00:00	13745	13788	13633	13635	13725	13768	13613	13615	
2013-07-31T13:00:00	13778	13788	13690	13745	13758	13768	13670	13725	
2013-07-31T12:00:00	13755	13813	13748	13778	13735	13793	13728	13758	
2013-07-31T11:00:00	13768	13773	13713	13755	13748	13753	13693	13735	
2013-07-31T10:00:00	13678	13768	13643	13768	13658	13748	13623	13748	
2013-07-31T09:00:00	13690	13725	13608	13678	13670	13705	13588	13658	
2013-07-31T08:00:00	13695	13765	13680	13690	13675	13740	13660	13670	
2013-07-31T05:00:00	13675	13700	13675	13695	13655	13680	13655	13675	
2013-07-31T04:00:00	13678	13723	13673	13675	13658	13703	13653	13655	
2013-07-31T03:00:00	13698	13703	13678	13678	13678	13683	13658	13658	
2013-07-31T02:00:00	13708	13710	13673	13698	13688	13690	13653	13678	
2013-07-31T01:00:00	13713	13723	13688	13708	13693	13703	13668	13688	
2013-07-31T00:00:00	13700	13718	13688	13713	13680	13698	13668	13693	
2013-07-30T23:00:00	13755	13803	13693	13700	13735	13783	13673	13680	
2013-07-30T22:00:00	13748	13758	13718	13755	13728	13738	13698	13735	
2013-07-30T21:00:00	13738	13748	13713	13748	13718	13728	13693	13728	
2013-07-30T20:00:00	13765	13768	13703	13738	13745	13748	13683	13718	
2013-07-30T19:00:00	13750	13768	13718	13765	13730	13748	13698	13745	
2013-07-30T18:00:00	13783	13788	13750	13750	13763	13768	13730	13730	
2013-07-30T17:00:00	13825	13848	13773	13783	13805	13828	13753	13763	
2013-07-30T16:00:00	13840	13843	13798	13825	13820	13823	13778	13805	
2013-07-30T15:00:00	13853	13895	13833	13840	13833	13875	13813	13820	
2013-07-30T14:00:00	13845	13868	13773	13853	13825	13848	13753	13833	
2013-07-30T13:00:00	13813	13888	13803	13845	13793	13868	13783	13825	
2013-07-30T12:00:00	13723	13853	13718	13813	13703	13833	13698	13793	
2013-07-30T11:00:00	13713	13728	13693	13723	13693	13708	13673	13703	
2013-07-30T10:00:00	13610	13733	13600	13713	13590	13713	13580	13693	
2013-07-30T09:00:00	13608	13733	13593	13610	13588	13713	13573	13590	
2013-07-30T08:00:00	13505	13613	13505	13608	13485	13593	13485	13588	
2013-07-30T05:00:00	13523	13533	13505	13505	13503	13513	13485	13485	
2013-07-30T04:00:00	13548	13558	13495	13523	13528	13538	13475	13503	
2013-07-30T03:00:00	13503	13548	13503	13548	13483	13528	13483	13528	
2013-07-30T02:00:00	13558	13565	13488	13503	13538	13545	13468	13483	
2013-07-30T01:00:00	13545	13573	13543	13558	13525	13553	13523	13538	
2013-07-30T00:00:00	13618	13623	13543	13545	13598	13603	13523	13525	
2013-07-29T23:00:00	13635	13643	13618	13623	13615	13623	13598	13603	
2013-07-29T22:00:00	13628	13638	13588	13635	13608	13618	13568	13615	
2013-07-29T21:00:00	13635	13643	13623	13628	13615	13623	13603	13608	
2013-07-29T20:00:00	13643	13643	13620	13635	13623	13623	13600	13615	
2013-07-29T19:00:00	13613	13648	13578	13643	13593	13628	13558	13623	
2013-07-29T18:00:00	13653	13663	13598	13613	13633	13643	13578	13593	
2013-07-29T17:00:00	13640	13658	13610	13653	13620	13638	13590	13633	
2013-07-29T16:00:00	13603	13675	13608	13640	13583	13655	13588	13620	
2013-07-29T15:00:00	13640	13653	13568	13603	13620	13633	13548	13583	
2013-07-29T14:00:00	13735	13775	13640	13640	13715	13755	13620	13620	
2013-07-29T13:00:00	13803	13815	13733	13735	13783	13795	13713	13715	
2013-07-29T12:00:00	13773	13823	13743	13803	13753	13803	13723	13783	
2013-07-29T11:00:00	13775	13798	13733	13773	13755	13778	13713	13753	
2013-07-29T10:00:00	13873	13898	13758	13775	13853	13878	13738	13755	
2013-07-29T09:00:00	13845	13933	13790	13873	13825	13913	13770	13853	
2013-07-29T08:00:00	13925	13915	13833	13845	13905	13895	13813	13825	
2013-07-27T05:00:00	13915	13938	13915	13925	13895	13918	13895	13905	
2013-07-27T04:00:00	13905	13938	13900	13915	13885	13918	13880	13895	
2013-07-27T03:00:00	13888	13913	13873	13905	13868	13893	13853	13885	
2013-07-27T02:00:00	13868	13903	13863	13888	13848	13883	13843	13868	
2013-07-27T01:00:00	13893	13913	13868	13868	13873	13893	13848	13848	
2013-07-27T00:00:00	13838	13905	13828	13893	13818	13885	13808	13873	
2013-07-26T23:00:00	13933	13958	13833	13838	13913	13938	13813	13818	
2013-07-26T22:00:00	14068	14068	13923	13933	14048	14048	13903	13913	
2013-07-26T21:00:00	14068	14100	14053	14068	14048	14080	14033	14048	
2013-07-26T20:00:00	14053	14078	14043	14068	14033	14058	14023	14048	
2013-07-26T19:00:00	14105	14105	14028	14053	14085	14085	14008	14033	
2013-07-26T18:00:00	14103	14113	14065	14105	14083	14093	14045	14085	
2013-07-26T17:00:00	14063	14123	14033	14103	14043	14103	14013	14083	
2013-07-26T16:00:00	14150	14178	14053	14063	14130	14158	14033	14043	
2013-07-26T15:00:00	14138	14175	14093	14150	14118	14155	14073	14130	
2013-07-26T14:00:00	14203	14198	14103	14138	14183	14178	14083	14118	
2013-07-26T13:00:00	14203	14258	14168	14203	14183	14238	14148	14183	
2013-07-26T12:00:00	14183	14228	14153	14203	14163	14208	14133	14183	
2013-07-26T11:00:00	14283	14308	14168	14183	14263	14288	14148	14163	
2013-07-26T10:00:00	14253	14353	14245	14283	14233	14333	14225	14263	
2013-07-26T09:00:00	14330	14363	14218	14253	14310	14343	14198	14233	
2013-07-26T08:00:00	14348	14430	14318	14330	14328	14410	14298	14310	
2013-07-26T05:00:00	14360	14363	14338	14348	14340	14343	14318	14328	
2013-07-26T04:00:00	14348	14408	14343	14360	14328	14388	14323	14340	
2013-07-26T03:00:00	14365	14388	14343	14348	14345	14368	14323	14328	
2013-07-26T02:00:00	14373	14393	14348	14365	14353	14373	14328	14345	
2013-07-26T01:00:00	14340	14398	14328	14373	14320	14378	14308	14353	
2013-07-26T00:00:00	14343	14353	14313	14340	14323	14333	14293	14320	
2013-07-25T23:00:00	14368	14385	14340	14343	14348	14365	14320	14323	
2013-07-25T22:00:00	14353	14383	14308	14368	14333	14363	14288	14348	
2013-07-25T21:00:00	14360	14378	14330	14353	14340	14358	14310	14333	
2013-07-25T20:00:00	14313	14375	14303	14360	14293	14355	14283	14340	
2013-07-25T19:00:00	14378	14375	14275	14313	14358	14355	14255	14293	
2013-07-25T18:00:00	14500	14503	14350	14378	14480	14483	14330	14358	
2013-07-25T17:00:00	14523	14533	14498	14500	14503	14513	14478	14480	
2013-07-25T16:00:00	14525	14555	14508	14523	14505	14535	14488	14503	
2013-07-25T15:00:00	14560	14565	14510	14525	14540	14545	14490	14505	
2013-07-25T14:00:00	14570	14610	14523	14560	14550	14590	14503	14540	
2013-07-25T13:00:00	14663	14663	14545	14570	14643	14643	14525	14550	
2013-07-25T12:00:00	14640	14683	14633	14663	14620	14663	14613	14643	
2013-07-25T11:00:00	14645	14663	14593	14640	14625	14643	14573	14620	
2013-07-25T10:00:00	14698	14700	14623	14645	14678	14680	14603	14625	
2013-07-25T09:00:00	14735	14753	14675	14698	14715	14733	14655	14678	
2013-07-25T08:00:00	14725	14743	14723	14735	14705	14723	14703	14715	
2013-07-25T05:00:00	14700	14743	14698	14725	14680	14723	14678	14705	
2013-07-25T04:00:00	14660	14713	14643	14700	14640	14693	14623	14680	
2013-07-25T03:00:00	14675	14693	14653	14660	14655	14673	14633	14640	
2013-07-25T02:00:00	14703	14713	14668	14675	14683	14693	14648	14655	
2013-07-25T01:00:00	14728	14738	14678	14703	14708	14718	14658	14683	
2013-07-25T00:00:00	14723	14763	14723	14728	14703	14743	14703	14708	
2013-07-24T23:00:00	14735	14778	14685	14723	14715	14758	14665	14703	
2013-07-24T22:00:00	14800	14800	14733	14735	14780	14780	14713	14715	
2013-07-24T21:00:00	14788	14808	14773	14800	14768	14788	14753	14780	
2013-07-24T20:00:00	14783	14798	14773	14788	14763	14778	14753	14768	
2013-07-24T19:00:00	14770	14788	14760	14783	14750	14768	14740	14763	
2013-07-24T18:00:00	14800	14798	14763	14770	14780	14778	14743	14750	
2013-07-24T17:00:00	14768	14803	14763	14800	14748	14783	14743	14780	
2013-07-24T16:00:00	14738	14785	14720	14768	14718	14765	14700	14748	
2013-07-24T15:00:00	14735	14755	14713	14738	14715	14735	14693	14718	
2013-07-24T14:00:00	14680	14763	14685	14735	14660	14743	14665	14715	
2013-07-24T13:00:00	14723	14728	14658	14680	14703	14708	14638	14660	
2013-07-24T12:00:00	14683	14763	14678	14723	14663	14743	14658	14703	
2013-07-24T11:00:00	14688	14708	14673	14683	14668	14688	14653	14663	
2013-07-24T10:00:00	14628	14703	14623	14688	14608	14683	14603	14668	
2013-07-24T09:00:00	14713	14738	14613	14628	14693	14718	14593	14608	
2013-07-24T08:00:00	14698	14738	14713	14713	14678	14718	14693	14693	
2013-07-24T05:00:00	14700	14713	14688	14698	14680	14693	14668	14678	
2013-07-24T04:00:00	14708	14728	14688	14700	14688	14708	14668	14680	
2013-07-24T03:00:00	14713	14753	14708	14708	14693	14733	14688	14688	
2013-07-24T02:00:00	14723	14745	14703	14713	14703	14725	14683	14693	
2013-07-24T01:00:00	14728	14748	14703	14723	14708	14728	14683	14703	
2013-07-24T00:00:00	14745	14748	14703	14728	14725	14728	14683	14708	
2013-07-23T23:00:00	14795	14798	14728	14745	14775	14778	14708	14725	
2013-07-23T22:00:00	14830	14835	14793	14795	14810	14815	14773	14775	
2013-07-23T21:00:00	14845	14848	14818	14830	14825	14828	14798	14810	
2013-07-23T20:00:00	14828	14848	14808	14845	14808	14828	14788	14825	
2013-07-23T19:00:00	14823	14828	14808	14828	14803	14808	14788	14808	
2013-07-23T18:00:00	14775	14833	14773	14823	14755	14813	14753	14803	
2013-07-23T17:00:00	14753	14788	14735	14775	14733	14768	14715	14755	
2013-07-23T16:00:00	14780	14785	14733	14753	14760	14765	14713	14733	
2013-07-23T15:00:00	14778	14793	14763	14780	14758	14773	14743	14760	
2013-07-23T14:00:00	14748	14823	14725	14778	14728	14803	14705	14758	
2013-07-23T13:00:00	14785	14790	14693	14748	14765	14770	14673	14728	
2013-07-23T12:00:00	14773	14798	14753	14785	14753	14778	14733	14765	
2013-07-23T11:00:00	14795	14808	14740	14773	14775	14788	14720	14753	
2013-07-23T10:00:00	14685	14813	14668	14795	14665	14793	14648	14775	
2013-07-23T09:00:00	14570	14728	14533	14685	14550	14708	14513	14665	
2013-07-23T08:00:00	14670	14665	14570	14570	14650	14645	14550	14550	
2013-07-23T05:00:00	14665	14673	14663	14670	14645	14653	14643	14650	
2013-07-23T04:00:00	14668	14673	14638	14665	14648	14653	14618	14645	
2013-07-23T03:00:00	14638	14673	14633	14668	14618	14653	14613	14648	
2013-07-23T02:00:00	14668	14673	14625	14638	14648	14653	14605	14618	
2013-07-23T01:00:00	14655	14673	14638	14668	14635	14653	14618	14648	
2013-07-23T00:00:00	14618	14658	14620	14655	14598	14638	14600	14635	
2013-07-22T23:00:00	14608	14633	14573	14618	14588	14613	14553	14598	
2013-07-22T22:00:00	14653	14668	14608	14608	14633	14648	14588	14588	
2013-07-22T21:00:00	14698	14695	14638	14653	14678	14675	14618	14633	
2013-07-22T20:00:00	14695	14713	14690	14698	14675	14693	14670	14678	
2013-07-22T19:00:00	14713	14720	14688	14695	14693	14700	14668	14675	
2013-07-22T18:00:00	14725	14728	14703	14713	14705	14708	14683	14693	
2013-07-22T17:00:00	14673	14733	14668	14725	14653	14713	14648	14705	
2013-07-22T16:00:00	14685	14683	14660	14673	14665	14663	14640	14653	
2013-07-22T15:00:00	14655	14703	14645	14685	14635	14683	14625	14665	
2013-07-22T14:00:00	14598	14675	14580	14655	14578	14655	14560	14635	
2013-07-22T13:00:00	14563	14618	14515	14598	14543	14598	14495	14578	
2013-07-22T12:00:00	14580	14598	14513	14563	14560	14578	14493	14543	
2013-07-22T11:00:00	14598	14633	14553	14580	14578	14613	14533	14560	
2013-07-22T10:00:00	14660	14748	14588	14598	14640	14728	14568	14578	
2013-07-22T09:00:00	14790	14793	14588	14660	14770	14773	14568	14640	
2013-07-22T08:00:00	14818	14875	14790	14790	14798	14845	14770	14770	
2013-07-20T05:00:00	14790	14818	14788	14818	14770	14798	14768	14798	
2013-07-20T04:00:00	14763	14838	14763	14790	14743	14818	14743	14770	
2013-07-20T03:00:00	14768	14788	14755	14763	14748	14768	14735	14743	
2013-07-20T02:00:00	14738	14768	14733	14768	14718	14748	14713	14748	
2013-07-20T01:00:00	14770	14783	14738	14738	14750	14763	14718	14718	
2013-07-20T00:00:00	14760	14778	14753	14770	14740	14758	14733	14750	
2013-07-19T23:00:00	14720	14768	14713	14760	14700	14748	14693	14740	
2013-07-19T22:00:00	14758	14763	14708	14720	14738	14743	14688	14700	
2013-07-19T21:00:00	14773	14783	14750	14758	14753	14763	14730	14738	
2013-07-19T20:00:00	14750	14780	14748	14773	14730	14760	14728	14753	
2013-07-19T19:00:00	14783	14798	14738	14750	14763	14778	14718	14730	
2013-07-19T18:00:00	14700	14788	14698	14783	14680	14768	14678	14763	
2013-07-19T17:00:00	14703	14718	14688	14700	14683	14698	14668	14680	
2013-07-19T16:00:00	14683	14715	14658	14703	14663	14695	14638	14683	
2013-07-19T15:00:00	14590	14685	14578	14683	14570	14665	14558	14663	
2013-07-19T14:00:00	14595	14613	14473	14590	14575	14593	14453	14570	
2013-07-19T13:00:00	14605	14643	14540	14595	14585	14623	14520	14575	
2013-07-19T12:00:00	14623	14668	14528	14605	14603	14648	14508	14585	
2013-07-19T11:00:00	14648	14715	14598	14623	14628	14695	14578	14603	
2013-07-19T10:00:00	14868	14868	14408	14648	14848	14848	14388	14628	
2013-07-19T09:00:00	14913	14958	14868	14868	14893	14938	14848	14848	
2013-07-19T08:00:00	14955	14940	14910	14913	14935	14920	14890	14893	
2013-07-19T05:00:00	14978	14975	14923	14955	14958	14955	14903	14935	
2013-07-19T04:00:00	14963	14978	14938	14978	14943	14958	14918	14958	
2013-07-19T03:00:00	14965	14978	14948	14963	14945	14958	14928	14943	
2013-07-19T02:00:00	14943	14968	14935	14965	14923	14948	14915	14945	
2013-07-19T01:00:00	14968	14978	14923	14943	14948	14958	14903	14923	
2013-07-19T00:00:00	14978	14983	14960	14968	14958	14963	14940	14948	
2013-07-18T23:00:00	14928	14983	14923	14978	14908	14963	14903	14958	
2013-07-18T22:00:00	14913	14933	14888	14928	14893	14913	14868	14908	
2013-07-18T21:00:00	14868	14918	14873	14913	14848	14898	14853	14893	
2013-07-18T20:00:00	14838	14868	14835	14868	14818	14848	14815	14848	
2013-07-18T19:00:00	14843	14845	14828	14838	14823	14825	14808	14818	
2013-07-18T18:00:00	14828	14845	14823	14843	14808	14825	14803	14823	
2013-07-18T17:00:00	14818	14833	14803	14828	14798	14813	14783	14808	
2013-07-18T16:00:00	14815	14835	14808	14818	14795	14815	14788	14798	
2013-07-18T15:00:00	14800	14815	14778	14815	14780	14795	14758	14795	
2013-07-18T14:00:00	14810	14833	14785	14800	14790	14813	14765	14780	
2013-07-18T13:00:00	14750	14823	14733	14810	14730	14803	14713	14790	
2013-07-18T12:00:00	14695	14758	14688	14750	14675	14738	14668	14730	
2013-07-18T11:00:00	14693	14708	14668	14695	14673	14688	14648	14675	
2013-07-18T10:00:00	14665	14723	14658	14693	14645	14703	14638	14673	
2013-07-18T09:00:00	14645	14683	14630	14665	14625	14663	14610	14645	
2013-07-18T08:00:00	14640	14663	14628	14645	14620	14643	14608	14625	
2013-07-18T05:00:00	14665	14678	14640	14640	14645	14658	14620	14620	
2013-07-18T04:00:00	14665	14678	14658	14665	14645	14658	14638	14645	
2013-07-18T03:00:00	14658	14678	14643	14665	14638	14658	14623	14645	
2013-07-18T02:00:00	14663	14673	14653	14658	14643	14653	14633	14638	
2013-07-18T01:00:00	14663	14683	14653	14663	14643	14663	14633	14643	
2013-07-18T00:00:00	14673	14688	14658	14663	14653	14668	14638	14643	
2013-07-17T23:00:00	14638	14683	14628	14673	14618	14663	14608	14653	
2013-07-17T22:00:00	14620	14668	14613	14638	14600	14648	14593	14618	
2013-07-17T21:00:00	14598	14625	14585	14620	14578	14605	14565	14600	
2013-07-17T20:00:00	14580	14618	14583	14598	14560	14598	14563	14578	
2013-07-17T19:00:00	14563	14585	14558	14580	14543	14565	14538	14560	
2013-07-17T18:00:00	14578	14588	14553	14563	14558	14568	14533	14543	
2013-07-17T17:00:00	14620	14623	14565	14578	14600	14603	14545	14558	
