日時	EUR/JPY(始値, 買い)	EUR/JPY(高値, 買い)	EUR/JPY(安値, 買い)	EUR/JPY(終値, 買い)	EUR/JPY(始値, 売り)	EUR/JPY(高値, 売り)	EUR/JPY(安値, 売り)	EUR/JPY(終値, 売り)	DI+	DI-	
2012-11-19T23:00:00	103.682	103.880	103.677	103.846	103.670	103.870	103.666	103.833	22.4272	17.4024	
2012-11-19T22:00:00	103.624	103.732	103.567	103.682	103.612	103.720	103.556	103.670	14.6612	20.0797	
2012-11-19T21:00:00	103.656	103.665	103.546	103.624	103.643	103.652	103.533	103.612	10.6697	23.1689	
2012-11-19T20:00:00	103.654	103.791	103.629	103.656	103.643	103.780	103.615	103.643	12.3111	16.0029	
2012-11-19T19:00:00	103.823	103.894	103.596	103.654	103.809	103.882	103.587	103.643	14.2052	18.4649	
2012-11-19T18:00:00	103.871	103.901	103.700	103.823	103.855	103.889	103.688	103.809	16.3906	15.9365	
2012-11-19T17:00:00	103.750	103.905	103.538	103.871	103.742	103.892	103.530	103.855	18.9122	18.3883	
2012-11-19T16:00:00	103.765	103.880	103.715	103.750	103.752	103.870	103.703	103.742	21.8218	13.7974	
2012-11-19T15:00:00	103.662	103.812	103.648	103.765	103.649	103.801	103.634	103.752	18.8387	15.9201	
2012-11-19T14:00:00	103.565	103.735	103.561	103.662	103.552	103.724	103.547	103.649	14.5136	18.3693	
2012-11-19T13:00:00	103.709	103.728	103.524	103.565	103.697	103.717	103.512	103.552	16.1276	21.1954	
2012-11-19T12:00:00	103.688	103.798	103.648	103.709	103.679	103.790	103.636	103.697	18.6088	15.1048	
2012-11-19T11:00:00	103.679	103.817	103.643	103.688	103.670	103.807	103.629	103.679	21.4716	17.4286	
2012-11-19T10:00:00	103.860	103.901	103.561	103.679	103.846	103.888	103.548	103.670	24.7750	20.1099	
2012-11-19T09:00:00	104.066	104.105	103.806	103.860	104.053	104.099	103.797	103.846	28.5865	12.1178	
2012-11-19T08:00:00	103.755	104.072	103.691	104.066	103.747	104.058	103.681	104.053	31.2865	13.9820	
2012-11-19T07:00:00	103.631	103.800	103.631	103.755	103.596	103.771	103.596	103.747	25.1165	16.1331	
2012-11-17T06:00:00	103.497	103.706	103.487	103.631	103.484	103.681	103.473	103.596	20.4235	18.6151	
2012-11-17T05:00:00	103.381	103.567	103.359	103.497	103.368	103.560	103.345	103.484	13.8009	21.4790	
2012-11-17T04:00:00	103.560	103.573	103.274	103.381	103.550	103.562	103.255	103.368	15.9241	24.7835	
2012-11-17T03:00:00	103.593	103.657	103.526	103.560	103.580	103.645	103.514	103.550	18.3740	15.6300	
2012-11-17T02:00:00	103.359	103.644	103.335	103.593	103.346	103.634	103.324	103.580	19.6740	18.0346	
2012-11-17T01:00:00	103.248	103.400	103.126	103.359	103.241	103.388	103.116	103.346	10.5524	20.8092	
2012-11-17T00:00:00	103.359	103.375	103.090	103.248	103.349	103.361	103.083	103.241	10.7722	24.0106	
2012-11-16T23:00:00	103.371	103.470	103.318	103.359	103.355	103.459	103.306	103.349	12.4294	15.3969	
2012-11-16T22:00:00	103.402	103.518	103.352	103.371	103.389	103.507	103.339	103.355	14.3416	14.3243	
2012-11-16T21:00:00	103.435	103.438	103.303	103.402	103.428	103.428	103.290	103.389	9.1338	16.5280	
2012-11-16T20:00:00	103.305	103.439	103.262	103.435	103.290	103.430	103.250	103.428	10.5390	19.0708	
2012-11-16T19:00:00	103.217	103.431	103.144	103.305	103.203	103.420	103.132	103.290	11.4650	22.0048	
2012-11-16T18:00:00	103.309	103.328	103.057	103.217	103.297	103.315	103.043	103.203	7.7075	25.3901	
2012-11-16T17:00:00	103.492	103.494	103.157	103.309	103.481	103.481	103.147	103.297	8.8933	23.6193	
2012-11-16T16:00:00	103.345	103.580	103.247	103.492	103.332	103.568	103.232	103.481	10.2615	23.1444	
2012-11-16T15:00:00	103.438	103.522	103.243	103.345	103.427	103.512	103.232	103.332	9.1606	26.7051	
2012-11-16T14:00:00	103.579	103.598	103.432	103.438	103.565	103.586	103.419	103.427	10.5699	20.3918	
2012-11-16T13:00:00	103.656	103.663	103.516	103.579	103.644	103.653	103.503	103.565	12.1961	15.7440	
2012-11-16T12:00:00	103.597	103.705	103.409	103.656	103.585	103.693	103.401	103.644	14.0724	18.1661	
2012-11-16T11:00:00	103.654	103.704	103.576	103.597	103.646	103.696	103.563	103.585	16.2373	12.2811	
2012-11-16T10:00:00	103.663	103.702	103.600	103.654	103.649	103.693	103.590	103.646	18.7354	11.2859	
2012-11-16T09:00:00	103.697	103.902	103.632	103.663	103.685	103.889	103.624	103.649	21.6178	8.1956	
2012-11-16T08:00:00	103.699	103.751	103.675	103.697	103.676	103.743	103.662	103.685	16.3396	9.4565	
2012-11-16T07:00:00	103.754	103.795	103.685	103.699	103.734	103.739	103.665	103.676	18.8534	8.8870	
2012-11-16T06:00:00	103.676	103.773	103.645	103.754	103.666	103.763	103.636	103.734	18.6770	10.2543	
2012-11-16T05:00:00	103.735	103.735	103.592	103.676	103.727	103.727	103.581	103.666	16.9830	11.8318	
2012-11-16T04:00:00	103.749	103.775	103.643	103.735	103.737	103.764	103.633	103.727	19.5958	8.1653	
2012-11-16T03:00:00	103.627	103.797	103.619	103.749	103.618	103.786	103.606	103.737	22.6106	9.4215	
2012-11-16T02:00:00	103.749	103.768	103.597	103.627	103.740	103.757	103.586	103.618	23.5826	10.8710	
2012-11-16T01:00:00	103.750	103.862	103.715	103.749	103.741	103.854	103.703	103.740	27.2107	1.9271	
2012-11-16T00:00:00	103.771	103.995	103.675	103.750	103.760	103.987	103.639	103.741	31.3970	2.2236	
2012-11-15T23:00:00	103.851	103.913	103.742	103.771	103.841	103.902	103.732	103.760	32.2850	2.5657	
2012-11-15T22:00:00	103.630	103.964	103.615	103.851	103.618	103.954	103.602	103.841	37.2519	2.9604	
2012-11-15T21:00:00	103.593	103.738	103.487	103.630	103.582	103.728	103.473	103.618	33.0204	3.4159	
2012-11-15T20:00:00	103.660	103.684	103.533	103.593	103.647	103.672	103.522	103.582	34.7907	3.9414	
2012-11-15T19:00:00	103.342	103.713	103.254	103.660	103.331	103.703	103.241	103.647	40.1431	4.5477	
2012-11-15T18:00:00	103.064	103.349	103.064	103.342	103.052	103.342	103.052	103.331	34.1185	5.2474	
2012-11-15T17:00:00	102.991	103.126	102.938	103.064	102.980	103.117	102.929	103.052	27.3297	6.0547	
2012-11-15T16:00:00	102.872	103.070	102.857	102.991	102.856	103.063	102.846	102.980	26.9516	6.9862	
2012-11-15T15:00:00	103.133	103.218	102.869	102.872	103.122	103.205	102.854	102.856	31.0980	7.1942	
2012-11-15T14:00:00	102.905	103.193	102.841	103.133	102.894	103.179	102.830	103.122	34.7803	8.3010	
2012-11-15T13:00:00	102.269	102.941	102.269	102.905	102.256	102.928	102.255	102.894	29.1171	9.5781	
2012-11-15T12:00:00	102.217	102.271	102.148	102.269	102.203	102.260	102.137	102.256	18.2579	11.0517	
2012-11-15T11:00:00	102.108	102.238	102.057	102.217	102.094	102.227	102.044	102.203	16.9392	12.7520	
2012-11-15T10:00:00	102.119	102.189	102.022	102.108	102.109	102.176	102.008	102.094	15.3803	14.7138	
2012-11-15T09:00:00	102.097	102.142	102.017	102.119	102.087	102.133	102.005	102.109	13.4167	16.9775	
2012-11-15T08:00:00	102.099	102.178	102.086	102.097	102.078	102.166	102.077	102.087	15.4808	11.0971	
2012-11-15T07:00:00	102.214	102.250	102.090	102.099	102.190	102.214	102.067	102.078	17.8625	12.1354	
2012-11-15T06:00:00	102.181	102.229	102.154	102.214	102.169	102.209	102.142	102.190	20.6105	7.8485	
2012-11-15T05:00:00	102.187	102.231	102.103	102.181	102.174	102.219	102.090	102.169	23.7814	9.0560	
2012-11-15T04:00:00	102.260	102.423	102.150	102.187	102.247	102.412	102.138	102.174	27.4401	4.8002	
2012-11-15T03:00:00	102.170	102.277	102.134	102.260	102.157	102.265	102.122	102.247	23.4340	5.5387	
2012-11-15T02:00:00	102.191	102.253	102.109	102.170	102.178	102.241	102.097	102.157	24.4571	6.3908	
2012-11-15T01:00:00	102.126	102.284	102.086	102.191	102.114	102.274	102.075	102.178	28.2198	7.3740	
2012-11-15T00:00:00	102.308	102.373	102.037	102.126	102.299	102.362	102.026	102.114	32.5613	8.5085	
2012-11-14T23:00:00	102.250	102.405	102.184	102.308	102.241	102.393	102.171	102.299	37.5707	3.0867	
2012-11-14T22:00:00	102.013	102.305	101.977	102.250	101.999	102.295	101.964	102.241	36.3895	3.5616	
2012-11-14T21:00:00	102.010	102.074	101.964	102.013	101.997	102.063	101.952	101.999	31.1530	4.1095	
2012-11-14T20:00:00	101.964	102.068	101.945	102.010	101.953	102.057	101.932	101.997	35.1066	4.7417	
2012-11-14T19:00:00	101.906	101.987	101.791	101.964	101.894	101.976	101.780	101.953	30.3762	5.4712	
2012-11-14T18:00:00	101.760	101.977	101.731	101.906	101.747	101.966	101.718	101.894	34.2646	6.3130	
2012-11-14T17:00:00	101.740	101.809	101.537	101.760	101.731	101.800	101.523	101.747	29.0295	7.2842	
2012-11-14T16:00:00	101.444	101.813	101.404	101.740	101.435	101.801	101.391	101.731	33.4955	8.4048	
2012-11-14T15:00:00	101.166	101.554	101.154	101.444	101.154	101.543	101.142	101.435	28.9064	9.6979	
2012-11-14T14:00:00	101.200	101.200	101.102	101.166	101.189	101.189	101.089	101.154	19.7381	11.1898	
2012-11-14T13:00:00	101.117	101.201	101.089	101.200	101.105	101.190	101.075	101.189	22.7748	12.9114	
2012-11-14T12:00:00	101.164	101.184	101.031	101.117	101.152	101.173	101.018	101.105	23.9434	14.8977	
2012-11-14T11:00:00	101.018	101.211	101.018	101.164	101.005	101.200	101.005	101.152	27.6270	17.1897	
2012-11-14T10:00:00	101.072	101.079	100.892	101.018	101.059	101.067	100.879	101.005	21.3552	19.8342	
2012-11-14T09:00:00	101.001	101.106	100.991	101.072	100.989	101.097	100.981	101.059	24.6406	14.7409	
2012-11-14T08:00:00	100.904	101.055	100.887	101.001	100.887	101.048	100.879	100.989	21.6087	17.0087	
2012-11-14T07:00:00	100.866	100.925	100.847	100.904	100.842	100.901	100.796	100.887	13.0284	19.6254	
2012-11-14T06:00:00	100.849	100.901	100.841	100.866	100.837	100.915	100.827	100.842	10.2990	22.6447	
2012-11-14T05:00:00	100.888	100.898	100.819	100.849	100.876	100.887	100.807	100.837	11.1142	26.1285	
2012-11-14T04:00:00	100.929	100.946	100.862	100.888	100.917	100.934	100.850	100.876	12.8241	21.7744	
2012-11-14T03:00:00	100.940	100.948	100.860	100.929	100.928	100.937	100.848	100.917	14.7971	25.1243	
2012-11-14T02:00:00	101.009	101.044	100.895	100.940	100.996	101.033	100.879	100.928	17.0735	22.8707	
2012-11-14T01:00:00	100.978	101.081	100.954	101.009	100.971	101.072	100.941	100.996	19.7002	20.2974	
2012-11-14T00:00:00	100.945	101.078	100.861	100.978	100.932	101.069	100.849	100.971	22.3676	23.4200	
2012-11-13T23:00:00	100.809	100.945	100.618	100.945	100.798	100.934	100.608	100.932	16.3795	27.0231	
2012-11-13T22:00:00	100.952	100.973	100.743	100.809	100.938	100.961	100.731	100.798	18.8994	25.2996	
2012-11-13T21:00:00	101.140	101.258	100.936	100.952	101.128	101.247	100.924	100.938	21.8070	16.2821	
2012-11-13T20:00:00	100.792	101.255	100.717	101.140	100.781	101.243	100.705	101.128	25.0186	18.7870	
2012-11-13T19:00:00	100.510	100.804	100.345	100.792	100.466	100.791	100.329	100.781	15.9709	21.6774	
2012-11-13T18:00:00	100.454	100.623	100.417	100.510	100.444	100.618	100.403	100.466	12.3613	25.0123	
2012-11-13T17:00:00	100.611	100.612	100.335	100.454	100.600	100.601	100.321	100.444	13.4415	28.8604	
2012-11-13T16:00:00	100.631	100.677	100.500	100.611	100.618	100.665	100.488	100.600	15.5094	24.1363	
2012-11-13T15:00:00	100.541	100.692	100.514	100.631	100.530	100.681	100.501	100.618	17.8955	26.6328	
2012-11-13T14:00:00	100.530	100.636	100.524	100.541	100.516	100.628	100.511	100.530	15.8085	30.7301	
2012-11-13T13:00:00	100.603	100.610	100.434	100.530	100.589	100.598	100.421	100.516	14.6692	35.4578	
2012-11-13T12:00:00	100.738	100.767	100.592	100.603	100.725	100.757	100.581	100.589	16.9259	27.1017	
2012-11-13T11:00:00	100.788	100.804	100.667	100.738	100.777	100.793	100.655	100.725	19.5299	24.6778	
2012-11-13T10:00:00	101.092	101.092	100.778	100.788	101.078	101.078	100.768	100.777	22.5345	16.0094	
2012-11-13T09:00:00	101.159	101.208	101.082	101.092	101.146	101.196	101.071	101.078	26.0014	3.5777	
2012-11-13T08:00:00	101.100	101.187	101.052	101.159	101.081	101.177	101.041	101.146	27.4375	4.1282	
2012-11-13T07:00:00	101.030	101.117	101.030	101.100	101.009	101.105	100.987	101.081	23.6815	4.7633	
2012-11-13T06:00:00	101.024	101.040	101.011	101.030	101.012	101.025	100.999	101.009	13.7085	5.4961	
2012-11-13T05:00:00	101.028	101.053	100.994	101.024	101.014	101.048	100.982	101.012	15.8175	6.3416	
2012-11-13T04:00:00	100.995	101.033	100.980	101.028	100.981	101.022	100.967	101.014	13.0358	7.3173	
2012-11-13T03:00:00	100.996	101.040	100.982	100.995	100.990	101.030	100.972	100.981	15.0413	7.8625	
2012-11-13T02:00:00	100.985	101.057	100.959	100.996	100.972	101.047	100.947	100.990	17.3554	9.0721	
2012-11-13T01:00:00	100.958	101.008	100.934	100.985	100.950	100.999	100.925	100.972	12.3331	10.4678	
2012-11-13T00:00:00	100.996	101.052	100.942	100.958	100.982	101.041	100.929	100.950	14.2305	10.4150	
2012-11-12T23:00:00	100.997	101.040	100.926	100.996	100.986	101.034	100.914	100.982	14.7415	12.0173	
2012-11-12T22:00:00	101.054	101.144	100.973	100.997	101.041	101.132	100.959	100.986	17.0094	7.5233	
2012-11-12T21:00:00	100.973	101.105	100.934	101.054	100.963	101.093	100.920	101.041	16.1175	8.6808	
2012-11-12T20:00:00	101.002	101.110	100.917	100.973	100.988	101.103	100.905	100.963	18.5971	10.0163	
2012-11-12T19:00:00	100.952	101.016	100.935	101.002	100.940	101.004	100.922	100.988	13.9652	11.5572	
2012-11-12T18:00:00	101.043	101.120	100.906	100.952	101.030	101.109	100.891	100.940	16.1137	13.3353	
2012-11-12T17:00:00	100.981	101.128	100.881	101.043	100.967	101.117	100.869	101.030	18.5927	15.3869	
2012-11-12T16:00:00	101.185	101.185	100.894	100.981	101.173	101.173	100.882	100.967	21.4531	16.9443	
2012-11-12T15:00:00	101.201	101.297	101.150	101.185	101.190	101.285	101.137	101.173	24.7536	6.0169	
2012-11-12T14:00:00	101.168	101.217	101.159	101.201	101.158	101.204	101.145	101.190	20.1893	6.9426	
2012-11-12T13:00:00	101.160	101.204	101.133	101.168	101.146	101.192	101.120	101.158	19.8471	8.0107	
2012-11-12T12:00:00	101.135	101.181	101.116	101.160	101.122	101.170	101.107	101.146	17.9167	9.2431	
2012-11-12T11:00:00	101.121	101.179	101.081	101.135	101.107	101.169	101.067	101.122	20.1998	10.6652	
2012-11-12T10:00:00	101.165	101.261	101.102	101.121	101.155	101.250	101.089	101.107	23.3074	9.0092	
2012-11-12T09:00:00	101.094	101.192	101.047	101.165	101.083	101.179	101.034	101.155	20.2168	10.3953	
2012-11-12T08:00:00	101.044	101.233	101.010	101.094	101.010	101.221	100.994	101.083	23.3271	11.9946	
2012-11-12T07:00:00	101.050	101.120	100.983	101.044	101.024	101.034	100.948	101.010	19.1201	13.8399	
2012-11-10T06:00:00	101.025	101.085	101.013	101.050	101.013	101.073	100.988	101.024	18.1313	15.9691	
2012-11-10T05:00:00	100.993	101.126	100.955	101.025	100.980	101.116	100.944	101.013	20.9207	18.4259	
2012-11-10T04:00:00	100.999	101.104	100.936	100.993	100.986	101.098	100.926	100.980	22.1600	21.2606	
2012-11-10T03:00:00	101.153	101.153	100.854	100.999	101.140	101.140	100.842	100.986	25.5692	24.5315	
2012-11-10T02:00:00	101.043	101.207	101.043	101.153	101.035	101.195	101.032	101.140	29.5029	18.5808	
2012-11-10T01:00:00	100.979	101.083	100.934	101.043	100.971	101.075	100.924	101.035	22.4095	21.4394	
2012-11-10T00:00:00	100.823	101.123	100.806	100.979	100.809	101.114	100.794	100.971	25.8572	24.7378	
2012-11-09T23:00:00	100.675	100.887	100.662	100.823	100.663	100.882	100.650	100.809	18.3816	28.5436	
2012-11-09T22:00:00	100.544	100.725	100.434	100.675	100.532	100.714	100.423	100.663	10.1327	32.9349	
2012-11-09T21:00:00	100.748	100.807	100.525	100.544	100.737	100.795	100.515	100.532	11.6915	33.1908	
2012-11-09T20:00:00	100.750	100.802	100.645	100.748	100.736	100.789	100.628	100.737	13.4902	31.7505	
2012-11-09T19:00:00	101.156	101.171	100.684	100.750	101.144	101.160	100.672	100.736	15.5657	32.8135	
2012-11-09T18:00:00	101.026	101.192	100.975	101.156	101.016	101.181	100.963	101.144	17.9604	28.6688	
2012-11-09T17:00:00	101.370	101.425	100.992	101.026	101.360	101.415	100.978	101.016	20.7235	31.8742	
2012-11-09T16:00:00	101.613	101.613	101.307	101.370	101.600	101.600	101.297	101.360	23.9117	25.5859	
2012-11-09T15:00:00	101.621	101.680	101.568	101.613	101.608	101.670	101.561	101.600	27.5905	16.4000	
2012-11-09T14:00:00	101.605	101.730	101.585	101.621	101.591	101.721	101.575	101.608	31.8352	16.5879	
2012-11-09T13:00:00	101.630	101.638	101.524	101.605	101.616	101.629	101.512	101.591	26.9716	19.1399	
2012-11-09T12:00:00	101.597	101.754	101.585	101.630	101.584	101.743	101.574	101.616	31.1211	13.8524	
2012-11-09T11:00:00	101.301	101.605	101.295	101.597	101.295	101.593	101.285	101.584	22.3450	15.9835	
2012-11-09T10:00:00	101.259	101.388	101.254	101.301	101.250	101.378	101.243	101.295	15.0135	18.4425	
2012-11-09T09:00:00	101.286	101.343	101.202	101.259	101.279	101.330	101.191	101.250	12.1567	21.2798	
2012-11-09T08:00:00	101.304	101.364	101.284	101.286	101.285	101.352	101.273	101.279	14.0270	15.6065	
2012-11-09T07:00:00	101.313	101.338	101.237	101.304	101.294	101.322	101.213	101.285	11.1850	18.0076	
2012-11-09T06:00:00	101.141	101.327	101.131	101.313	101.129	101.316	101.119	101.294	11.2302	20.7779	
2012-11-09T05:00:00	101.207	101.251	101.102	101.141	101.196	101.240	101.092	101.129	6.9925	23.9746	
2012-11-09T04:00:00	101.320	101.321	101.062	101.207	101.307	101.308	101.050	101.196	8.0683	27.6629	
2012-11-09T03:00:00	101.462	101.477	101.033	101.320	101.452	101.465	101.027	101.307	9.3095	31.9188	
2012-11-09T02:00:00	101.607	101.638	101.389	101.462	101.598	101.630	101.376	101.452	10.7418	24.4940	
2012-11-09T01:00:00	101.597	101.672	101.471	101.607	101.586	101.662	101.457	101.598	12.3943	23.1958	
2012-11-09T00:00:00	101.896	101.932	101.575	101.597	101.885	101.920	101.563	101.586	14.3012	18.8042	
2012-11-08T23:00:00	101.861	101.931	101.692	101.896	101.850	101.919	101.680	101.885	16.5013	16.6552	
2012-11-08T22:00:00	101.797	101.889	101.600	101.861	101.785	101.877	101.586	101.850	16.3364	19.2175	
2012-11-08T21:00:00	101.770	101.862	101.689	101.797	101.762	101.851	101.677	101.785	18.8497	17.4362	
2012-11-08T20:00:00	101.676	101.804	101.641	101.770	101.666	101.793	101.629	101.762	16.5918	20.1187	
2012-11-08T19:00:00	101.815	101.818	101.642	101.676	101.805	101.808	101.630	101.666	19.1444	23.1195	
2012-11-08T18:00:00	102.086	102.143	101.698	101.815	102.072	102.133	101.687	101.805	22.0897	21.7813	
2012-11-08T17:00:00	101.997	102.121	101.969	102.086	101.985	102.109	101.955	102.072	25.4881	15.7632	
2012-11-08T16:00:00	101.998	102.044	101.861	101.997	101.988	102.032	101.851	101.985	21.6159	18.1883	
2012-11-08T15:00:00	101.896	102.080	101.861	101.998	101.886	102.068	101.850	101.988	24.9414	20.9865	
2012-11-08T14:00:00	101.836	101.969	101.818	101.896	101.828	101.957	101.807	101.886	20.9809	24.2152	
2012-11-08T13:00:00	101.805	101.844	101.757	101.836	101.792	101.831	101.743	101.828	11.4731	27.9406	
2012-11-08T12:00:00	101.921	101.957	101.759	101.805	101.911	101.950	101.747	101.792	13.2382	31.8854	
2012-11-08T11:00:00	101.950	101.987	101.867	101.921	101.938	101.977	101.856	101.911	15.2748	28.3993	
2012-11-08T10:00:00	101.994	102.123	101.935	101.950	101.980	102.111	101.926	101.938	17.6248	24.0505	
2012-11-08T09:00:00	102.037	102.037	101.829	101.994	102.025	102.026	101.817	101.980	13.2986	27.7505	
2012-11-08T08:00:00	102.116	102.157	101.987	102.037	102.092	102.145	101.978	102.025	15.3446	20.3335	
2012-11-08T07:00:00	102.158	102.211	102.096	102.116	102.136	102.200	102.050	102.092	17.7053	13.5974	
2012-11-08T06:00:00	102.082	102.172	102.075	102.158	102.071	102.146	102.066	102.136	15.2118	15.6893	
2012-11-08T05:00:00	101.999	102.180	101.960	102.082	101.990	102.167	101.947	102.071	17.5520	18.1031	
2012-11-08T04:00:00	102.053	102.098	101.927	101.999	102.043	102.088	101.915	101.990	14.5181	20.8882	
2012-11-08T03:00:00	101.984	102.081	101.960	102.053	101.972	102.070	101.948	102.043	16.7516	21.1328	
2012-11-08T02:00:00	101.894	102.030	101.809	101.984	101.881	102.017	101.795	101.972	12.8444	24.3840	
2012-11-08T01:00:00	101.880	102.100	101.858	101.894	101.870	102.091	101.848	101.881	14.8204	24.7243	
2012-11-08T00:00:00	102.021	102.024	101.838	101.880	102.009	102.013	101.824	101.870	12.2690	28.5280	
2012-11-07T23:00:00	102.016	102.096	101.814	102.021	102.003	102.085	101.803	102.009	14.1565	32.9169	
2012-11-07T22:00:00	102.259	102.264	101.966	102.016	102.248	102.255	101.951	102.003	16.3344	29.6887	
2012-11-07T21:00:00	102.693	102.693	102.005	102.259	102.678	102.678	101.990	102.248	18.8474	32.2427	
2012-11-07T20:00:00	103.169	103.169	102.627	102.693	103.156	103.156	102.616	102.678	21.7470	23.2944	
2012-11-07T19:00:00	103.181	103.319	103.166	103.169	103.170	103.309	103.153	103.156	25.0927	11.5787	
2012-11-07T18:00:00	103.151	103.251	103.090	103.181	103.137	103.239	103.079	103.170	22.1155	13.3600	
2012-11-07T17:00:00	103.305	103.325	103.058	103.151	103.293	103.316	103.045	103.137	25.5179	15.4154	
2012-11-07T16:00:00	103.032	103.423	103.026	103.305	103.021	103.412	103.013	103.293	29.4437	17.7870	
2012-11-07T15:00:00	103.016	103.132	103.005	103.032	103.003	103.125	102.992	103.021	22.6966	20.5234	
2012-11-07T14:00:00	103.003	103.078	102.914	103.016	102.989	103.071	102.900	103.003	19.6469	23.6809	
2012-11-07T13:00:00	102.501	103.188	102.493	103.003	102.490	103.179	102.481	102.989	22.6695	27.3241	
2012-11-07T12:00:00	102.350	102.623	102.295	102.501	102.337	102.614	102.283	102.490	13.6502	31.5278	
2012-11-07T11:00:00	102.574	102.621	102.298	102.350	102.564	102.610	102.288	102.337	15.7502	36.2375	
2012-11-07T10:00:00	102.558	102.607	102.479	102.574	102.546	102.597	102.465	102.564	18.1733	33.1914	
2012-11-07T09:00:00	102.820	102.830	102.512	102.558	102.808	102.822	102.499	102.546	20.9692	34.3314	
2012-11-07T08:00:00	102.990	103.013	102.820	102.820	102.964	103.004	102.807	102.808	24.1953	24.7124	
2012-11-07T07:00:00	102.976	103.026	102.952	102.990	102.943	103.004	102.924	102.964	27.9176	17.9921	
2012-11-07T06:00:00	102.991	103.008	102.951	102.976	102.979	103.002	102.942	102.943	28.4704	20.7602	
2012-11-07T05:00:00	103.070	103.085	102.984	102.991	103.059	103.073	102.971	102.979	32.8505	15.0471	
2012-11-07T04:00:00	103.051	103.160	103.041	103.070	103.041	103.148	103.029	103.059	37.9044	8.6797	
2012-11-07T03:00:00	102.996	103.098	102.972	103.051	102.982	103.086	102.959	103.041	35.7203	10.0150	
2012-11-07T02:00:00	102.912	103.000	102.895	102.996	102.902	102.988	102.884	102.982	29.2500	11.5558	
2012-11-07T01:00:00	102.796	102.944	102.772	102.912	102.785	102.934	102.762	102.902	25.5448	13.3336	
2012-11-07T00:00:00	102.773	102.873	102.672	102.796	102.763	102.863	102.663	102.785	23.1242	15.3849	
2012-11-06T23:00:00	102.705	102.893	102.704	102.773	102.695	102.882	102.691	102.763	26.6818	15.3025	
2012-11-06T22:00:00	102.600	102.705	102.530	102.705	102.586	102.696	102.517	102.695	15.4834	17.6568	
2012-11-06T21:00:00	102.680	102.713	102.548	102.600	102.669	102.702	102.536	102.586	17.8655	18.7908	
2012-11-06T20:00:00	102.657	102.779	102.463	102.680	102.647	102.768	102.449	102.669	20.6140	21.6817	
2012-11-06T19:00:00	102.638	102.810	102.590	102.657	102.624	102.798	102.577	102.647	23.7854	18.8343	
2012-11-06T18:00:00	102.405	102.735	102.397	102.638	102.394	102.723	102.392	102.624	22.1999	21.7318	
2012-11-06T17:00:00	102.372	102.500	102.301	102.405	102.358	102.491	102.292	102.394	14.9189	25.0752	
2012-11-06T16:00:00	102.433	102.448	102.190	102.372	102.421	102.437	102.178	102.358	13.1940	28.9329	
2012-11-06T15:00:00	102.340	102.478	102.303	102.433	102.327	102.466	102.292	102.421	15.2239	26.6459	
2012-11-06T14:00:00	102.330	102.389	102.276	102.340	102.320	102.379	102.263	102.327	9.7419	30.7453	
2012-11-06T13:00:00	102.517	102.557	102.316	102.330	102.507	102.547	102.307	102.320	11.2406	30.0295	
2012-11-06T12:00:00	102.581	102.594	102.488	102.517	102.568	102.582	102.476	102.507	12.9699	23.6695	
2012-11-06T11:00:00	102.558	102.610	102.535	102.581	102.545	102.604	102.522	102.568	14.9653	20.4895	
2012-11-06T10:00:00	102.585	102.585	102.529	102.558	102.573	102.573	102.517	102.545	12.1394	23.6417	
2012-11-06T09:00:00	102.616	102.661	102.581	102.585	102.602	102.655	102.568	102.573	14.0071	12.9932	
2012-11-06T08:00:00	102.676	102.733	102.581	102.616	102.666	102.722	102.568	102.602	16.1620	14.9921	
2012-11-06T07:00:00	102.748	102.784	102.648	102.676	102.726	102.742	102.630	102.666	18.6484	10.5172	
2012-11-06T06:00:00	102.686	102.764	102.673	102.748	102.674	102.750	102.660	102.726	21.5174	9.3072	
2012-11-06T05:00:00	102.664	102.711	102.619	102.686	102.655	102.700	102.605	102.674	15.8675	10.7391	
2012-11-06T04:00:00	102.633	102.693	102.607	102.664	102.625	102.683	102.595	102.655	15.2987	12.3912	
2012-11-06T03:00:00	102.561	102.651	102.554	102.633	102.551	102.640	102.542	102.625	10.1389	14.2976	
2012-11-06T02:00:00	102.561	102.666	102.555	102.561	102.549	102.657	102.543	102.551	11.6987	16.3386	
2012-11-06T01:00:00	102.490	102.602	102.490	102.561	102.482	102.590	102.479	102.549	4.6281	18.8522	
2012-11-06T00:00:00	102.582	102.670	102.482	102.490	102.556	102.658	102.472	102.482	5.3401	21.7526	
2012-11-05T23:00:00	102.663	102.672	102.529	102.582	102.652	102.663	102.517	102.556	6.1617	21.2530	
2012-11-05T22:00:00	102.627	102.693	102.528	102.663	102.614	102.683	102.517	102.652	7.1096	24.5227	
2012-11-05T21:00:00	102.644	102.674	102.453	102.627	102.631	102.664	102.439	102.614	6.4319	28.2954	
2012-11-05T20:00:00	102.774	102.846	102.576	102.644	102.760	102.832	102.569	102.631	7.4214	24.0861	
2012-11-05T19:00:00	102.639	102.778	102.556	102.774	102.628	102.766	102.544	102.760	4.6885	27.7916	
2012-11-05T18:00:00	102.733	102.814	102.639	102.639	102.723	102.804	102.628	102.628	5.4098	26.3153	
2012-11-05T17:00:00	102.774	102.820	102.580	102.733	102.761	102.809	102.568	102.723	6.2421	30.3639	
