日時	EUR/JPY(始値, 買い)	EUR/JPY(高値, 買い)	EUR/JPY(安値, 買い)	EUR/JPY(終値, 買い)	EUR/JPY(始値, 売り)	EUR/JPY(高値, 売り)	EUR/JPY(安値, 売り)	EUR/JPY(終値, 売り)	DI+	DI-	
2013-07-04T04:00:00	129.891	129.981	129.884	129.952	129.872	129.960	129.860	129.923	20.5921	22.4924	
2013-07-04T03:00:00	130.002	130.006	129.814	129.891	129.990	129.993	129.796	129.872	23.7601	25.9528	
2013-07-04T02:00:00	130.255	130.294	129.995	130.002	130.243	130.282	129.980	129.990	27.4155	15.5761	
2013-07-04T01:00:00	129.822	130.280	129.817	130.255	129.812	130.267	129.802	130.243	30.8692	17.9724	
2013-07-04T00:00:00	129.321	129.930	129.320	129.822	129.312	129.915	129.306	129.812	23.9723	20.7374	
2013-07-03T23:00:00	129.345	129.379	129.068	129.321	129.294	129.361	129.060	129.312	13.6652	23.9278	
2013-07-03T22:00:00	129.268	129.401	129.167	129.345	129.259	129.393	129.161	129.294	15.7675	22.4467	
2013-07-03T21:00:00	128.932	129.416	128.775	129.268	128.919	129.402	128.762	129.259	18.1932	25.9001	
2013-07-03T20:00:00	129.204	129.297	128.655	128.932	129.191	129.284	128.642	128.919	18.1557	29.8847	
2013-07-03T19:00:00	129.344	129.513	129.151	129.204	129.331	129.501	129.138	129.191	20.9489	22.5964	
2013-07-03T18:00:00	129.147	129.347	129.027	129.344	129.131	129.333	129.012	129.331	17.0516	26.0728	
2013-07-03T17:00:00	129.434	129.500	128.999	129.147	129.424	129.487	128.988	129.131	19.6749	30.0840	
2013-07-03T16:00:00	130.759	130.800	129.361	129.434	130.746	130.791	129.351	129.424	22.7018	23.5207	
2013-07-03T15:00:00	130.512	130.812	130.500	130.759	130.497	130.798	130.487	130.746	26.1944	15.0025	
2013-07-03T14:00:00	130.581	130.674	130.492	130.512	130.567	130.661	130.476	130.497	23.4472	17.3106	
2013-07-03T13:00:00	130.657	130.744	130.523	130.581	130.642	130.732	130.507	130.567	27.0545	17.3958	
2013-07-03T12:00:00	130.469	130.683	130.456	130.657	130.457	130.670	130.442	130.642	26.9774	20.0721	
2013-07-03T11:00:00	130.417	130.490	130.340	130.469	130.401	130.476	130.324	130.457	18.0373	23.1601	
2013-07-03T10:00:00	130.526	130.657	130.323	130.417	130.520	130.646	130.311	130.401	20.8123	26.7231	
2013-07-03T09:00:00	130.747	130.746	130.526	130.526	130.729	130.730	130.508	130.520	24.0142	21.7873	
2013-07-03T08:00:00	130.762	130.871	130.726	130.747	130.748	130.858	130.713	130.729	27.7087	10.9327	
2013-07-03T07:00:00	130.659	130.810	130.568	130.762	130.632	130.794	130.551	130.748	25.1811	12.6147	
2013-07-03T06:00:00	130.606	130.681	130.575	130.659	130.582	130.643	130.531	130.632	19.4951	14.5554	
2013-07-03T05:00:00	130.599	130.633	130.574	130.606	130.584	130.621	130.558	130.582	22.4943	13.0859	
2013-07-03T04:00:00	130.550	130.626	130.421	130.599	130.531	130.614	130.407	130.584	24.2456	15.0991	
2013-07-03T03:00:00	130.931	130.936	130.344	130.550	130.922	130.929	130.325	130.531	27.9757	17.4220	
2013-07-03T02:00:00	131.038	131.060	130.850	130.931	131.023	131.045	130.836	130.922	32.2796	7.0865	
2013-07-03T01:00:00	130.746	131.126	130.695	131.038	130.732	131.116	130.681	131.023	37.2457	8.1768	
2013-07-03T00:00:00	130.862	130.902	130.679	130.746	130.850	130.892	130.664	130.732	35.0537	9.4347	
2013-07-02T23:00:00	130.513	130.885	130.499	130.862	130.497	130.871	130.483	130.850	39.0295	10.8862	
2013-07-02T22:00:00	130.377	130.546	130.364	130.513	130.366	130.537	130.351	130.497	31.7906	12.5611	
2013-07-02T21:00:00	130.057	130.459	130.013	130.377	130.048	130.448	130.001	130.366	29.3200	14.4935	
2013-07-02T20:00:00	129.969	130.086	129.936	130.057	129.959	130.075	129.923	130.048	20.9931	16.7233	
2013-07-02T19:00:00	129.982	130.038	129.903	129.969	129.969	130.027	129.889	129.959	19.3645	19.2961	
2013-07-02T18:00:00	129.925	130.024	129.849	129.982	129.915	130.011	129.835	129.969	20.5599	22.2647	
2013-07-02T17:00:00	130.182	130.262	129.902	129.925	130.173	130.251	129.886	129.915	23.7230	21.2320	
2013-07-02T16:00:00	130.610	130.614	130.168	130.182	130.595	130.600	130.156	130.173	27.3727	13.1181	
2013-07-02T15:00:00	130.415	130.646	130.359	130.610	130.401	130.635	130.348	130.595	31.5839	8.4835	
2013-07-02T14:00:00	130.188	130.432	130.146	130.415	130.174	130.419	130.132	130.401	24.8642	9.7886	
2013-07-02T13:00:00	130.068	130.257	130.061	130.188	130.054	130.246	130.053	130.174	19.4159	11.2946	
2013-07-02T12:00:00	130.084	130.115	130.033	130.068	130.073	130.107	130.025	130.054	11.3228	13.0322	
2013-07-02T11:00:00	129.995	130.097	129.917	130.084	129.982	130.085	129.907	130.073	8.9372	15.0372	
2013-07-02T10:00:00	130.067	130.153	129.988	129.995	130.053	130.139	129.979	129.982	10.3122	11.1276	
2013-07-02T09:00:00	130.185	130.217	130.012	130.067	130.175	130.207	129.998	130.053	11.8986	11.0126	
2013-07-02T08:00:00	130.242	130.263	130.115	130.185	130.232	130.248	130.101	130.175	13.7292	5.1249	
2013-07-02T07:00:00	130.143	130.286	130.134	130.242	130.105	130.271	130.107	130.232	15.8414	5.2854	
2013-07-02T06:00:00	130.212	130.243	130.114	130.143	130.144	130.210	130.086	130.105	12.6251	6.0986	
2013-07-02T05:00:00	130.114	130.230	130.110	130.212	130.100	130.189	130.095	130.144	11.9620	7.0368	
2013-07-02T04:00:00	130.233	130.250	130.031	130.114	130.218	130.237	130.023	130.100	13.8023	8.1194	
2013-07-02T03:00:00	130.165	130.258	130.052	130.233	130.152	130.245	130.039	130.218	15.9258	8.2183	
2013-07-02T02:00:00	130.143	130.220	130.138	130.165	130.129	130.212	130.127	130.152	18.3759	2.9106	
2013-07-02T01:00:00	130.108	130.258	130.107	130.143	130.097	130.247	130.092	130.129	21.2029	3.3584	
2013-07-02T00:00:00	130.017	130.237	129.964	130.108	130.011	130.225	129.951	130.097	22.2813	3.8750	
2013-07-01T23:00:00	130.018	130.123	129.811	130.017	129.955	130.116	129.798	130.011	19.5890	4.4712	
2013-07-01T22:00:00	129.879	130.040	129.871	130.018	129.867	130.037	129.858	129.955	18.7808	5.1591	
2013-07-01T21:00:00	129.974	130.031	129.876	129.879	129.960	130.019	129.864	129.867	20.1230	5.9528	
2013-07-01T20:00:00	129.942	130.031	129.905	129.974	129.932	130.017	129.889	129.960	23.2189	4.3872	
2013-07-01T19:00:00	129.997	130.045	129.843	129.942	129.981	130.031	129.833	129.932	26.7910	5.0622	
2013-07-01T18:00:00	129.914	130.068	129.876	129.997	129.900	130.062	129.864	129.981	30.9127	3.4323	
2013-07-01T17:00:00	129.944	129.967	129.765	129.914	129.930	129.953	129.751	129.900	27.1992	3.9603	
2013-07-01T16:00:00	129.588	130.059	129.565	129.944	129.575	130.047	129.552	129.930	31.3837	4.5696	
2013-07-01T15:00:00	129.587	129.728	129.463	129.588	129.571	129.713	129.446	129.575	25.8313	5.2726	
2013-07-01T14:00:00	129.448	129.615	129.402	129.587	129.434	129.600	129.382	129.571	23.2942	6.0838	
2013-07-01T13:00:00	129.344	129.505	129.315	129.448	129.329	129.491	129.303	129.434	19.1856	7.0197	
2013-07-01T12:00:00	129.316	129.399	129.265	129.344	129.301	129.389	129.249	129.329	13.7903	8.0997	
2013-07-01T11:00:00	129.287	129.380	129.267	129.316	129.270	129.373	129.250	129.301	14.1536	9.3458	
2013-07-01T10:00:00	129.355	129.408	129.233	129.287	129.331	129.392	129.217	129.270	16.3311	10.7836	
2013-07-01T09:00:00	129.376	129.415	129.092	129.355	129.361	129.394	129.072	129.331	18.8436	12.4426	
2013-07-01T08:00:00	129.360	129.497	129.220	129.376	129.344	129.480	129.203	129.361	21.7426	8.0979	
2013-07-01T07:00:00	129.165	129.397	129.109	129.360	129.070	129.380	129.059	129.344	19.5336	9.3437	
2013-07-01T06:00:00	129.228	129.247	129.094	129.165	129.111	129.190	129.058	129.070	13.4327	10.7812	
2013-07-01T05:00:00	129.165	129.319	129.147	129.228	128.994	129.219	128.984	129.111	15.4992	12.4399	
2013-07-01T04:00:00	129.045	129.303	129.165	129.165	128.957	129.186	128.994	128.994	15.7233	14.3537	
2013-06-29T05:00:00	129.108	129.236	129.028	129.045	129.098	129.212	128.910	128.957	18.1423	16.5619	
2013-06-29T04:00:00	129.115	129.209	129.069	129.108	129.107	129.199	129.058	129.098	20.9334	11.5704	
2013-06-29T03:00:00	129.169	129.269	129.069	129.115	129.156	129.257	129.058	129.107	24.1539	13.3505	
2013-06-29T02:00:00	129.181	129.181	128.991	129.169	129.166	129.168	128.977	129.156	20.9894	15.4044	
2013-06-29T01:00:00	129.082	129.351	129.065	129.181	129.070	129.339	129.054	129.166	24.2185	11.5722	
2013-06-29T00:00:00	129.140	129.175	128.958	129.082	129.127	129.163	128.945	129.070	18.4437	13.3525	
2013-06-28T23:00:00	129.099	129.259	128.948	129.140	129.091	129.246	128.938	129.127	21.2812	15.4068	
2013-06-28T22:00:00	129.610	129.656	129.082	129.099	129.595	129.652	129.070	129.091	24.5553	11.1836	
2013-06-28T21:00:00	129.376	129.635	129.327	129.610	129.379	129.625	129.315	129.595	28.3330	6.4278	
2013-06-28T20:00:00	129.437	129.505	129.338	129.376	129.424	129.498	129.329	129.379	26.3892	7.4167	
2013-06-28T19:00:00	129.353	129.494	129.227	129.437	129.341	129.482	129.214	129.424	28.9926	8.5578	
2013-06-28T18:00:00	129.133	129.421	129.067	129.353	129.118	129.407	129.051	129.341	29.1476	9.8743	
2013-06-28T17:00:00	128.944	129.207	128.941	129.133	128.927	129.195	128.925	129.118	24.4702	11.3935	
2013-06-28T16:00:00	128.998	129.149	128.887	128.944	128.982	129.137	128.876	128.927	24.9300	13.1463	
2013-06-28T15:00:00	129.144	129.177	128.859	128.998	129.134	129.168	128.853	128.982	28.7653	15.1688	
2013-06-28T14:00:00	129.181	129.265	129.089	129.144	129.174	129.251	129.080	129.134	33.1908	6.4158	
2013-06-28T13:00:00	129.161	129.382	129.151	129.181	129.152	129.375	129.135	129.174	38.2971	2.4546	
2013-06-28T12:00:00	129.208	129.237	128.995	129.161	129.198	129.224	128.983	129.152	34.5094	2.8322	
2013-06-28T11:00:00	128.959	129.382	128.929	129.208	128.939	129.368	128.917	129.198	39.8186	3.2679	
2013-06-28T10:00:00	128.589	128.990	128.468	128.959	128.575	128.986	128.454	128.939	32.9136	3.7707	
2013-06-28T09:00:00	128.422	128.680	128.372	128.589	128.409	128.667	128.358	128.575	28.7523	4.3508	
2013-06-28T08:00:00	128.380	128.532	128.360	128.422	128.364	128.516	128.346	128.409	25.6577	5.0201	
2013-06-28T07:00:00	128.359	128.400	128.259	128.380	128.310	128.384	128.243	128.364	17.6593	5.7925	
2013-06-28T06:00:00	128.309	128.428	128.207	128.359	128.156	128.402	128.148	128.310	20.3761	6.6836	
2013-06-28T05:00:00	128.172	128.309	128.150	128.309	128.158	128.284	128.136	128.156	16.3637	7.7118	
2013-06-28T04:00:00	128.384	128.393	128.155	128.172	128.368	128.378	128.140	128.158	18.8812	8.4825	
2013-06-28T03:00:00	128.247	128.384	128.152	128.384	128.229	128.377	128.135	128.368	21.7214	9.7875	
2013-06-28T02:00:00	128.013	128.275	127.991	128.247	128.002	128.259	127.977	128.229	17.5615	11.2933	
2013-06-28T01:00:00	128.089	128.185	127.910	128.013	128.077	128.171	127.898	128.002	15.4624	13.0307	
2013-06-28T00:00:00	128.094	128.216	127.957	128.089	128.080	128.205	127.948	128.077	17.8412	12.2177	
2013-06-27T23:00:00	128.103	128.221	127.998	128.094	128.088	128.209	127.987	128.080	20.5860	11.7627	
2013-06-27T22:00:00	128.127	128.225	127.945	128.103	128.115	128.213	127.939	128.088	23.7531	13.5724	
2013-06-27T21:00:00	127.970	128.188	127.483	128.127	127.958	128.176	127.416	128.115	25.3300	15.6604	
2013-06-27T20:00:00	127.810	127.982	127.769	127.970	127.798	127.970	127.756	127.958	29.2269	11.1871	
2013-06-27T19:00:00	127.769	127.811	127.656	127.810	127.754	127.798	127.640	127.798	21.3581	12.9082	
2013-06-27T18:00:00	127.892	127.913	127.667	127.769	127.883	127.899	127.657	127.754	24.6440	13.2388	
2013-06-27T17:00:00	127.998	128.052	127.817	127.892	127.983	128.042	127.803	127.883	28.4354	5.9939	
2013-06-27T16:00:00	127.713	128.101	127.666	127.998	127.703	128.091	127.650	127.983	32.8101	6.9160	
2013-06-27T15:00:00	127.483	127.815	127.483	127.713	127.467	127.807	127.468	127.703	27.9502	7.9801	
2013-06-27T14:00:00	127.414	127.491	127.314	127.483	127.400	127.478	127.303	127.467	17.3634	9.2078	
2013-06-27T13:00:00	127.371	127.458	127.348	127.414	127.357	127.444	127.334	127.400	17.0456	10.6243	
2013-06-27T12:00:00	127.307	127.471	127.301	127.371	127.295	127.459	127.292	127.357	19.6681	12.2588	
2013-06-27T11:00:00	127.431	127.490	127.288	127.307	127.416	127.475	127.276	127.295	22.6939	14.1448	
2013-06-27T10:00:00	127.222	127.453	127.201	127.431	127.212	127.440	127.187	127.416	23.4794	16.3209	
2013-06-27T09:00:00	127.104	127.267	127.052	127.222	127.088	127.254	127.040	127.212	15.7812	18.8319	
2013-06-27T08:00:00	127.256	127.291	127.062	127.104	127.230	127.279	127.047	127.088	18.2091	21.2258	
2013-06-27T07:00:00	127.195	127.312	127.158	127.256	127.165	127.297	127.136	127.230	21.0105	18.5895	
2013-06-27T06:00:00	127.252	127.361	127.125	127.195	127.125	127.315	127.077	127.165	24.2429	21.4494	
2013-06-27T05:00:00	127.242	127.282	127.128	127.252	127.223	127.235	127.071	127.125	22.8013	24.7493	
2013-06-27T04:00:00	127.263	127.341	127.234	127.242	127.252	127.325	127.220	127.223	26.3092	14.5794	
2013-06-27T03:00:00	127.058	127.276	126.972	127.263	127.049	127.283	126.956	127.252	24.2029	16.8224	
2013-06-27T02:00:00	126.950	127.145	126.928	127.058	126.938	127.133	126.912	127.049	20.8693	19.4105	
2013-06-27T01:00:00	126.720	127.010	126.666	126.950	126.708	126.996	126.650	126.938	14.5428	22.3967	
2013-06-27T00:00:00	126.673	126.843	126.573	126.720	126.663	126.829	126.568	126.708	9.3547	25.8423	
2013-06-26T23:00:00	127.116	127.199	126.596	126.673	127.105	127.185	126.582	126.663	10.7939	28.9928	
2013-06-26T22:00:00	127.136	127.243	127.030	127.116	127.124	127.231	127.016	127.105	12.4545	22.3804	
2013-06-26T21:00:00	127.435	127.509	127.007	127.136	127.420	127.495	126.991	127.124	14.3705	25.8236	
2013-06-26T20:00:00	127.231	127.480	127.174	127.435	127.217	127.466	127.160	127.420	16.5814	24.6377	
2013-06-26T19:00:00	127.055	127.280	126.984	127.231	127.039	127.267	126.968	127.217	9.1273	28.4281	
2013-06-26T18:00:00	127.309	127.314	127.016	127.055	127.291	127.299	127.008	127.039	10.5315	30.7436	
2013-06-26T17:00:00	127.560	127.668	127.282	127.309	127.550	127.651	127.267	127.291	12.1518	21.7805	
2013-06-26T16:00:00	127.575	127.593	127.226	127.560	127.560	127.573	127.209	127.550	10.8963	25.1313	
2013-06-26T15:00:00	127.466	127.584	127.325	127.575	127.453	127.575	127.313	127.560	12.5726	24.6021	
2013-06-26T14:00:00	127.729	127.822	127.418	127.466	127.715	127.810	127.403	127.453	14.5069	23.1023	
2013-06-26T13:00:00	127.842	127.962	127.693	127.729	127.829	127.948	127.677	127.715	16.7387	16.2992	
2013-06-26T12:00:00	127.782	127.859	127.697	127.842	127.764	127.845	127.688	127.829	13.4666	18.8068	
2013-06-26T11:00:00	128.031	128.043	127.739	127.782	128.016	128.029	127.724	127.764	15.5384	18.1725	
2013-06-26T10:00:00	128.354	128.429	127.952	128.031	128.339	128.416	127.936	128.016	17.9289	10.2747	
2013-06-26T09:00:00	128.363	128.422	128.139	128.354	128.347	128.408	128.120	128.339	20.6872	5.9580	
2013-06-26T08:00:00	128.419	128.459	128.183	128.363	128.402	128.445	128.171	128.347	23.8698	4.1502	
2013-06-26T07:00:00	128.164	128.423	128.174	128.419	128.137	128.413	128.141	128.402	25.7453	4.7887	
2013-06-26T06:00:00	128.018	128.220	127.973	128.164	127.898	128.193	127.890	128.137	17.4431	5.5254	
2013-06-26T05:00:00	128.067	128.093	127.971	128.018	128.056	128.078	127.895	127.898	14.2876	6.3755	
2013-06-26T04:00:00	127.981	128.127	127.925	128.067	127.960	128.110	127.909	128.056	16.4856	6.1794	
2013-06-26T03:00:00	127.988	128.023	127.925	127.981	127.971	128.006	127.907	127.960	11.0617	7.1301	
2013-06-26T02:00:00	128.003	128.090	127.880	127.988	127.985	128.075	127.861	127.971	12.7635	8.2270	
2013-06-26T01:00:00	128.031	128.089	127.839	128.003	128.015	128.078	127.823	127.985	14.7271	9.4927	
2013-06-26T00:00:00	127.799	128.090	127.747	128.031	127.786	128.080	127.728	128.015	16.9928	10.9531	
2013-06-25T23:00:00	128.013	128.107	127.758	127.799	127.971	128.085	127.749	127.786	19.6071	11.7204	
2013-06-25T22:00:00	127.924	128.015	127.800	128.013	127.913	127.999	127.784	127.971	18.6858	13.5235	
2013-06-25T21:00:00	127.932	128.095	127.734	127.924	127.918	128.067	127.718	127.913	21.5606	15.6040	
2013-06-25T20:00:00	127.978	127.984	127.819	127.932	127.964	127.978	127.803	127.918	20.9543	18.0047	
2013-06-25T19:00:00	127.486	128.049	127.465	127.978	127.470	128.039	127.451	127.964	24.1780	20.7746	
2013-06-25T18:00:00	127.445	127.627	127.287	127.486	127.433	127.614	127.273	127.470	16.7779	23.9707	
2013-06-25T17:00:00	128.049	128.086	127.401	127.445	128.028	128.067	127.385	127.433	19.3591	22.6055	
2013-06-25T16:00:00	128.155	128.193	127.887	128.049	128.141	128.182	127.872	128.028	22.3375	15.0975	
2013-06-25T15:00:00	127.950	128.361	127.893	128.155	127.936	128.342	127.876	128.141	25.7740	17.2216	
2013-06-25T14:00:00	127.935	128.014	127.664	127.950	127.915	128.002	127.647	127.936	18.5144	19.8711	
2013-06-25T13:00:00	127.621	127.958	127.620	127.935	127.605	127.944	127.607	127.915	18.8492	22.9282	
2013-06-25T12:00:00	128.186	128.263	127.595	127.621	128.170	128.248	127.586	127.605	21.7491	26.4556	
2013-06-25T11:00:00	128.541	128.570	128.147	128.186	128.524	128.559	128.131	128.170	25.0951	17.8601	
2013-06-25T10:00:00	128.384	128.679	128.358	128.541	128.366	128.670	128.343	128.524	28.9559	12.9874	
2013-06-25T09:00:00	128.238	128.384	128.184	128.384	128.222	128.369	128.168	128.366	19.2493	14.9855	
2013-06-25T08:00:00	128.065	128.277	127.981	128.238	128.049	128.259	127.960	128.222	13.7913	17.2910	
2013-06-25T07:00:00	128.272	128.293	128.065	128.065	128.234	128.268	128.043	128.049	15.9130	15.6805	
2013-06-25T06:00:00	128.268	128.410	128.186	128.272	128.146	128.349	128.110	128.234	18.3612	13.5116	
2013-06-25T05:00:00	128.161	128.284	128.119	128.268	128.149	128.240	128.099	128.146	14.1695	15.5904	
2013-06-25T04:00:00	128.251	128.300	128.154	128.161	128.235	128.281	128.144	128.149	16.3495	13.0789	
2013-06-25T03:00:00	128.158	128.421	128.059	128.251	128.155	128.409	128.047	128.235	18.8648	15.0910	
2013-06-25T02:00:00	128.000	128.244	127.926	128.158	127.987	128.231	127.910	128.155	14.2022	17.4127	
2013-06-25T01:00:00	127.908	128.193	127.755	128.000	127.895	128.179	127.740	127.987	13.8950	20.0916	
2013-06-25T00:00:00	127.741	128.136	127.627	127.908	127.727	128.123	127.616	127.895	14.0702	23.1826	
2013-06-24T23:00:00	127.472	127.917	127.284	127.741	127.460	127.904	127.278	127.727	9.5894	26.7492	
2013-06-24T22:00:00	127.779	127.885	127.452	127.472	127.767	127.871	127.436	127.460	11.0647	26.9814	
2013-06-24T21:00:00	128.684	128.757	127.592	127.779	128.669	128.738	127.582	127.767	12.7669	25.9688	
2013-06-24T20:00:00	128.397	128.895	128.299	128.684	128.389	128.872	128.285	128.669	14.7310	20.6082	
2013-06-24T19:00:00	128.363	128.563	128.197	128.397	128.351	128.552	128.184	128.389	8.6105	23.7787	
2013-06-24T18:00:00	128.558	128.567	128.199	128.363	128.544	128.555	128.183	128.351	9.9352	27.4369	
2013-06-24T17:00:00	128.945	129.085	128.491	128.558	128.902	129.055	128.477	128.544	11.4637	19.4992	
2013-06-24T16:00:00	128.965	128.986	128.676	128.945	128.949	128.972	128.660	128.902	13.2274	17.6282	
2013-06-24T15:00:00	128.870	129.117	128.810	128.965	128.863	129.106	128.797	128.949	15.2623	13.5848	
2013-06-24T14:00:00	128.976	129.161	128.870	128.870	128.963	129.147	128.855	128.863	17.6104	12.7870	
2013-06-24T13:00:00	129.026	129.124	128.883	128.976	129.009	129.107	128.867	128.963	18.2122	14.7542	
2013-06-24T12:00:00	129.149	129.220	128.987	129.026	129.141	129.205	128.968	129.009	21.0141	10.5497	
2013-06-24T11:00:00	128.734	129.160	128.661	129.149	128.723	129.147	128.647	129.141	20.4820	12.1728	
2013-06-24T10:00:00	128.869	128.939	128.610	128.734	128.857	128.925	128.597	128.723	16.8023	14.0455	
2013-06-24T09:00:00	128.966	129.042	128.719	128.869	128.948	129.025	128.698	128.857	19.3873	11.4690	
2013-06-24T08:00:00	128.994	129.117	128.792	128.966	128.968	129.095	128.775	128.948	22.3699	9.6108	
2013-06-24T07:00:00	128.415	129.135	128.382	128.994	128.344	129.110	128.345	128.968	25.8115	11.0894	
2013-06-24T06:00:00	128.215	128.420	128.243	128.415	128.179	128.376	128.127	128.344	15.0405	12.7955	
2013-06-24T05:00:00	128.537	128.267	128.215	128.215	128.449	128.231	128.179	128.179	8.3955	14.7640	
2013-06-22T05:00:00	128.332	128.580	128.247	128.537	128.306	128.479	128.215	128.449	9.6872	14.9841	
2013-06-22T04:00:00	128.487	128.503	128.269	128.332	128.477	128.491	128.247	128.306	11.1775	15.4245	
2013-06-22T03:00:00	128.382	128.491	128.284	128.487	128.367	128.480	128.270	128.477	12.8971	16.3474	
2013-06-22T02:00:00	128.529	128.597	128.281	128.382	128.515	128.583	128.265	128.367	14.8813	18.8623	
2013-06-22T01:00:00	127.844	128.642	127.844	128.529	127.831	128.627	127.835	128.515	17.1707	21.7642	
2013-06-22T00:00:00	128.054	128.152	127.800	127.844	128.042	128.138	127.786	127.831	10.3613	25.1126	
2013-06-21T23:00:00	128.547	128.686	127.795	128.054	128.534	128.672	127.786	128.042	11.9553	28.9760	
2013-06-21T22:00:00	128.526	128.785	128.466	128.547	128.513	128.771	128.452	128.534	13.7946	21.8694	
2013-06-21T21:00:00	129.006	129.018	128.422	128.526	128.993	129.004	128.408	128.513	15.9168	25.2339	
2013-06-21T20:00:00	129.047	129.178	128.977	129.006	129.035	129.163	128.961	128.993	18.3656	14.8414	
2013-06-21T19:00:00	128.945	129.149	128.854	129.047	128.929	129.134	128.832	129.035	18.9823	17.1247	
2013-06-21T18:00:00	129.231	129.329	128.644	128.945	129.220	129.316	128.624	128.929	21.9027	19.7592	
2013-06-21T17:00:00	129.571	129.608	129.146	129.231	129.555	129.594	129.134	129.220	25.2724	11.4608	
2013-06-21T16:00:00	129.366	129.705	129.293	129.571	129.354	129.691	129.279	129.555	29.1604	8.3745	
2013-06-21T15:00:00	129.365	129.577	129.308	129.366	129.350	129.565	129.293	129.354	28.9416	9.6628	
2013-06-21T14:00:00	129.168	129.564	129.168	129.365	129.146	129.547	129.147	129.350	32.3761	11.1494	
2013-06-21T13:00:00	128.797	129.233	128.620	129.168	128.784	129.214	128.612	129.146	24.5813	12.8647	
2013-06-21T12:00:00	128.739	128.893	128.615	128.797	128.730	128.885	128.602	128.784	19.9551	14.8439	
2013-06-21T11:00:00	128.342	128.768	128.339	128.739	128.328	128.754	128.321	128.730	15.9036	17.1276	
2013-06-21T10:00:00	128.387	128.586	128.223	128.342	128.373	128.572	128.197	128.328	11.8838	19.7626	
2013-06-21T09:00:00	128.339	128.689	128.256	128.387	128.323	128.669	128.240	128.373	13.7121	21.0389	
2013-06-21T08:00:00	128.591	128.590	128.226	128.339	128.575	128.576	128.210	128.323	12.4865	24.2756	
2013-06-21T07:00:00	128.743	128.899	128.560	128.591	128.691	128.884	128.539	128.575	14.4076	14.1810	
2013-06-21T06:00:00	128.617	128.819	128.502	128.743	128.497	128.761	128.417	128.691	11.1392	16.3627	
2013-06-21T05:00:00	128.763	128.934	128.515	128.617	128.740	128.919	128.462	128.497	12.8529	16.8675	
2013-06-21T04:00:00	128.323	128.928	128.220	128.763	128.303	128.906	128.205	128.740	14.3926	19.4625	
2013-06-21T03:00:00	129.639	129.649	128.315	128.323	129.634	129.639	128.296	128.303	16.6068	20.4596	
2013-06-21T02:00:00	129.635	129.701	129.463	129.639	129.624	129.687	129.457	129.634	19.1617	10.3075	
2013-06-21T01:00:00	129.740	129.827	129.511	129.635	129.726	129.813	129.497	129.624	22.1097	9.2177	
2013-06-21T00:00:00	129.233	129.765	129.128	129.740	129.221	129.752	129.115	129.726	22.5414	10.6358	
2013-06-20T23:00:00	129.163	129.442	128.838	129.233	129.095	129.408	128.822	129.221	17.7011	12.2721	
2013-06-20T22:00:00	129.084	129.239	128.878	129.163	129.071	129.226	128.862	129.095	15.6462	14.1601	
2013-06-20T21:00:00	129.319	129.422	128.922	129.084	129.304	129.408	128.894	129.071	18.0533	14.9861	
2013-06-20T20:00:00	129.048	129.496	128.987	129.319	129.033	129.482	128.971	129.304	20.8307	14.9870	
2013-06-20T19:00:00	129.282	129.413	128.908	129.048	129.270	129.402	128.894	129.033	21.6269	17.2927	
2013-06-20T18:00:00	129.391	129.587	129.221	129.282	129.377	129.575	129.196	129.270	24.9541	10.8071	
2013-06-20T17:00:00	129.729	129.919	129.320	129.391	129.707	129.899	129.308	129.377	28.7932	7.9234	
2013-06-20T16:00:00	129.236	129.791	129.156	129.729	129.214	129.777	129.139	129.707	30.0471	9.1423	
2013-06-20T15:00:00	128.547	129.429	128.541	129.236	128.529	129.398	128.523	129.214	25.5306	10.5488	
2013-06-20T14:00:00	128.424	128.673	128.316	128.547	128.416	128.654	128.300	128.529	16.3771	12.1717	
2013-06-20T13:00:00	128.801	128.820	128.421	128.424	128.780	128.806	128.406	128.416	18.8966	9.4376	
2013-06-20T12:00:00	128.340	128.822	128.196	128.801	128.324	128.808	128.181	128.780	21.8038	10.8896	
2013-06-20T11:00:00	128.065	128.473	128.045	128.340	128.051	128.459	128.030	128.324	16.5949	12.5649	
2013-06-20T10:00:00	128.202	128.414	127.881	128.065	128.190	128.399	127.871	128.051	16.9962	14.4979	
2013-06-20T09:00:00	128.293	128.370	127.839	128.202	128.277	128.356	127.817	128.190	18.3581	16.7284	
2013-06-20T08:00:00	128.429	128.502	128.237	128.293	128.413	128.487	128.216	128.277	21.1825	7.9134	
2013-06-20T07:00:00	128.067	128.541	128.058	128.429	128.023	128.516	128.023	128.413	24.4413	9.1308	
2013-06-20T06:00:00	128.292	128.348	128.033	128.067	128.141	128.244	127.985	128.023	19.7134	10.5356	
2013-06-20T05:00:00	128.227	128.338	127.622	128.292	128.216	128.298	127.610	128.141	22.7463	12.1564	
2013-06-20T04:00:00	127.989	128.770	127.955	128.227	127.963	128.756	127.924	128.216	26.2457	7.0052	
2013-06-20T03:00:00	127.968	128.772	127.557	127.989	127.865	128.754	127.522	127.963	30.2465	8.0829	
2013-06-20T02:00:00	127.564	128.074	127.492	127.968	127.549	127.984	127.480	127.865	25.2844	9.3264	
2013-06-20T01:00:00	127.651	127.685	127.518	127.564	127.638	127.670	127.505	127.549	19.5895	10.7613	
