日時	NZD/JPY(始値, 買い)	NZD/JPY(高値, 買い)	NZD/JPY(安値, 買い)	NZD/JPY(終値, 買い)	NZD/JPY(始値, 売り)	NZD/JPY(高値, 売り)	NZD/JPY(安値, 売り)	NZD/JPY(終値, 売り)	
2002-07-13T06:00:00	56.577	56.847	55.767	56.477	56.582	56.852	55.772	56.482	
2002-07-06T06:00:00	58.427	58.427	56.037	56.577	58.432	58.432	56.042	56.582	
2002-06-29T06:00:00	58.177	58.777	57.837	58.427	58.182	58.782	57.842	58.432	
2002-06-22T06:00:00	60.157	61.157	57.577	58.177	60.162	61.162	57.582	58.182	
2002-06-15T06:00:00	59.997	61.467	59.787	60.157	60.002	61.472	59.792	60.162	
2002-06-08T06:00:00	60.707	62.097	59.827	59.997	60.712	62.102	59.832	60.002	
2002-06-01T06:00:00	59.667	61.307	59.487	60.707	59.672	61.312	59.492	60.712	
2002-05-25T06:00:00	58.617	60.017	58.367	59.667	58.622	60.022	58.372	59.672	
2002-05-18T06:00:00	58.507	59.467	57.587	58.617	58.512	59.472	57.592	58.622	
2002-05-11T06:00:00	57.817	59.187	57.527	58.507	57.822	59.192	57.532	58.512	
2002-05-04T06:00:00	56.957	58.167	56.807	57.817	56.962	58.172	56.812	57.822	
2002-04-27T06:00:00	57.617	57.667	56.717	56.957	57.622	57.672	56.722	56.962	
2002-04-20T06:00:00	58.337	58.457	57.207	57.617	58.342	58.462	57.212	57.622	
2002-04-13T06:00:00	58.387	58.417	57.417	58.337	58.392	58.422	57.422	58.342	
2002-04-06T07:00:00	57.537	58.667	56.577	58.387	57.542	58.672	56.582	58.392	
2002-03-30T07:00:00	58.407	59.147	57.517	57.537	58.412	59.152	57.522	57.542	
2002-03-23T07:00:00	58.107	58.667	57.597	58.407	58.112	58.672	57.602	58.412	
2002-03-16T07:00:00	56.407	58.547	56.297	58.107	56.412	58.552	56.302	58.112	
2002-03-09T07:00:00	55.357	56.467	54.467	56.407	55.362	56.472	54.472	56.412	
2002-03-02T07:00:00	56.507	57.007	54.087	55.357	56.512	57.012	54.092	55.362	
2002-02-23T07:00:00	56.017	56.627	55.667	56.507	56.022	56.632	55.672	56.512	
2002-02-16T07:00:00	55.947	56.467	55.727	56.017	55.952	56.472	55.732	56.022	
2002-02-09T07:00:00	56.207	56.747	55.077	55.947	56.212	56.752	55.082	55.952	
2002-02-02T07:00:00	55.577	56.437	54.997	56.207	55.582	56.442	55.002	56.212	
2002-01-26T07:00:00	56.917	57.177	54.797	55.577	56.922	57.182	54.802	55.582	
2002-01-19T07:00:00	56.097	57.737	55.997	56.917	56.102	57.742	56.002	56.922	
2002-01-12T07:00:00	55.837	56.237	54.967	56.097	55.842	56.242	54.972	56.102	
2002-01-05T07:00:00	56.157	57.347	55.717	55.837	56.162	57.352	55.722	55.842	
2001-12-29T07:00:00	54.387	56.247	54.297	56.157	54.392	56.252	54.302	56.162	
2001-12-22T07:00:00	53.867	54.757	53.547	54.387	53.872	54.762	53.552	54.392	
2001-12-15T07:00:00	53.257	54.267	52.717	53.867	53.262	54.272	52.722	53.872	
2001-12-08T07:00:00	51.967	53.507	51.967	53.257	51.972	53.512	51.972	53.262	
2001-12-01T07:00:00	51.287	52.197	50.897	51.967	51.292	52.202	50.902	51.972	
2001-11-24T07:00:00	51.327	51.517	50.657	51.287	51.332	51.522	50.662	51.292	
