日時	CAD/JPY(始値, 買い)	CAD/JPY(高値, 買い)	CAD/JPY(安値, 買い)	CAD/JPY(終値, 買い)	CAD/JPY(始値, 売り)	CAD/JPY(高値, 売り)	CAD/JPY(安値, 売り)	CAD/JPY(終値, 売り)	
2014-02-01T07:00:00	91.715	92.230	90.826	91.603	91.607	92.210	90.787	91.578	
2014-01-25T07:00:00	92.329	93.245	91.085	91.715	92.211	93.222	91.061	91.607	
2014-01-18T07:00:00	95.175	95.598	92.043	92.329	95.066	95.572	92.020	92.211	
2014-01-11T07:00:00	95.613	95.915	94.591	95.175	95.546	95.893	94.567	95.066	
2014-01-04T07:00:00	98.622	98.709	95.114	95.613	98.530	98.688	95.091	95.546	
2013-12-28T07:00:00	98.295	99.162	97.729	98.622	98.173	99.136	97.700	98.530	
2013-12-21T07:00:00	97.897	98.701	97.604	98.295	97.808	98.677	97.577	98.173	
2013-12-14T07:00:00	97.591	98.016	96.558	97.897	97.419	97.991	96.415	97.808	
2013-12-07T07:00:00	96.782	97.624	96.323	97.591	96.707	97.602	96.290	97.419	
2013-11-30T07:00:00	96.561	97.108	95.190	96.782	96.390	97.086	95.165	96.707	
2013-11-23T07:00:00	96.321	96.865	95.916	96.561	96.246	96.843	95.891	96.390	
2013-11-16T07:00:00	96.025	96.467	95.432	96.321	95.909	96.447	95.410	96.246	
2013-11-09T07:00:00	94.617	96.041	94.423	96.025	94.478	96.012	94.399	95.909	
2013-11-02T06:00:00	94.712	95.230	93.472	94.617	94.656	95.208	93.451	94.478	
2013-10-26T06:00:00	93.230	94.769	93.264	94.712	93.134	94.743	93.238	94.656	
2013-10-19T06:00:00	95.072	95.751	92.909	93.230	95.004	95.727	92.885	93.134	
2013-10-12T06:00:00	95.228	95.872	94.454	95.072	95.181	95.844	94.399	95.004	
2013-10-05T06:00:00	94.708	95.253	93.332	95.228	94.643	95.224	93.311	95.181	
2013-09-28T06:00:00	95.398	95.658	93.872	94.708	95.337	95.632	93.850	94.643	
2013-09-21T06:00:00	96.450	96.476	95.181	95.398	96.389	96.451	95.159	95.337	
2013-09-14T06:00:00	95.972	97.508	95.517	96.450	95.949	97.449	95.384	96.389	
2013-09-07T06:00:00	95.241	97.208	95.522	95.972	95.170	97.183	95.498	95.949	
2013-08-31T06:00:00	93.204	95.871	93.249	95.241	93.066	95.772	93.190	95.170	
2013-08-24T06:00:00	94.050	94.110	92.292	93.204	93.965	94.083	92.258	93.066	
2013-08-17T06:00:00	94.398	95.022	93.142	94.050	94.311	94.997	93.102	93.965	
2013-08-10T06:00:00	93.599	95.280	93.302	94.398	93.482	95.255	93.264	94.311	
2013-08-03T06:00:00	95.249	95.374	92.329	93.599	95.158	95.347	92.302	93.482	
2013-07-27T06:00:00	95.662	96.341	94.725	95.249	95.572	96.313	94.699	95.158	
2013-07-20T06:00:00	97.116	97.674	95.291	95.662	97.043	97.651	95.265	95.572	
2013-07-13T06:00:00	95.401	97.120	95.227	97.116	95.367	97.083	95.117	97.043	
2013-07-06T06:00:00	95.817	96.219	94.455	95.401	95.626	96.176	94.368	95.367	
2013-06-29T06:00:00	94.344	95.819	94.220	95.817	94.167	95.766	94.127	95.626	
2013-06-22T06:00:00	93.649	94.603	92.190	94.344	93.504	94.582	92.164	94.167	
2013-06-15T06:00:00	92.540	95.136	92.542	93.649	92.413	95.107	92.448	93.504	
2013-06-08T06:00:00	95.719	97.420	91.809	92.540	95.604	97.398	91.786	92.413	
2013-06-01T06:00:00	96.928	97.376	92.966	95.719	96.867	97.353	92.943	95.604	
2013-05-25T06:00:00	98.223	99.051	96.801	96.928	98.159	99.004	96.758	96.867	
2013-05-18T06:00:00	100.440	100.440	97.319	98.223	100.386	100.386	97.292	98.159	
2013-05-11T06:00:00	100.582	101.064	99.387	100.440	100.518	101.042	99.362	100.386	
2013-05-04T06:00:00	98.256	100.982	98.080	100.582	98.192	100.958	98.057	100.518	
2013-04-27T06:00:00	96.457	98.401	95.845	98.256	96.386	98.375	95.821	98.192	
2013-04-20T06:00:00	96.967	97.600	95.810	96.457	96.888	97.577	95.784	96.386	
2013-04-13T06:00:00	97.135	97.372	93.495	96.967	97.068	97.346	93.436	96.888	
2013-04-06T06:00:00	95.914	98.896	95.914	97.135	95.833	98.872	95.833	97.068	
2013-03-30T06:00:00	92.602	96.278	91.207	95.914	92.514	96.255	91.177	95.833	
2013-03-23T06:00:00	92.430	93.292	91.476	92.602	92.339	93.265	91.449	92.514	
2013-03-16T06:00:00	93.477	93.782	91.822	92.430	93.424	93.759	91.799	92.339	
2013-03-09T07:00:00	93.442	94.383	93.062	93.477	93.363	94.360	93.037	93.424	
2013-03-02T07:00:00	91.140	94.303	90.457	93.442	91.128	94.271	90.434	93.363	
2013-02-23T07:00:00	91.563	92.729	88.520	91.140	91.491	92.623	88.494	91.128	
2013-02-16T07:00:00	92.966	93.557	90.875	91.563	92.868	93.532	90.850	91.491	
2013-02-09T07:00:00	92.500	94.059	92.009	92.966	92.428	94.031	91.983	92.868	
2013-02-02T07:00:00	93.198	94.521	92.076	92.500	93.105	94.498	92.020	92.428	
2013-01-26T07:00:00	90.310	93.213	89.701	93.198	90.282	93.183	89.680	93.105	
2013-01-19T07:00:00	90.835	90.989	88.399	90.310	90.811	90.945	88.372	90.282	
2013-01-12T07:00:00	90.600	91.495	88.974	90.835	90.504	91.475	88.948	90.811	
2013-01-05T07:00:00	89.287	91.060	88.002	90.600	89.246	91.030	87.961	90.504	
2012-12-29T07:00:00	86.255	89.652	86.024	89.287	86.208	89.631	85.912	89.246	
2012-12-22T07:00:00	84.838	87.098	84.820	86.255	84.737	87.068	84.737	86.208	
2012-12-15T07:00:00	84.725	85.829	84.524	84.838	84.678	85.808	84.496	84.737	
2012-12-08T07:00:00	83.434	85.364	83.122	84.725	83.394	85.340	83.098	84.678	
2012-12-01T07:00:00	82.951	83.835	82.240	83.434	82.923	83.812	82.215	83.394	
2012-11-24T07:00:00	83.026	83.361	82.038	82.951	82.985	83.340	82.016	82.923	
2012-11-17T07:00:00	81.255	83.168	81.136	83.026	81.214	83.145	81.107	82.985	
2012-11-10T07:00:00	79.348	81.372	79.084	81.255	79.313	81.349	79.056	81.214	
2012-11-03T06:00:00	80.850	81.359	78.894	79.348	80.809	81.338	78.872	79.313	
2012-10-27T06:00:00	79.893	81.150	79.142	80.850	79.854	81.127	79.114	80.809	
2012-10-20T06:00:00	79.891	81.030	79.636	79.893	79.846	81.003	79.605	79.854	
2012-10-13T06:00:00	80.077	81.142	79.681	79.891	80.039	81.119	79.655	79.846	
2012-10-06T06:00:00	80.391	80.560	79.391	80.077	80.345	80.522	79.363	80.039	
2012-09-29T06:00:00	79.251	80.977	79.064	80.391	79.206	80.958	79.034	80.345	
2012-09-22T06:00:00	80.065	80.149	78.809	79.251	80.027	80.027	78.787	79.206	
2012-09-15T06:00:00	80.672	81.452	79.602	80.065	80.627	81.428	79.577	80.027	
2012-09-08T06:00:00	79.985	81.074	79.202	80.672	79.939	81.047	79.175	80.627	
2012-09-01T06:00:00	79.499	80.555	78.965	79.985	79.438	80.531	78.942	79.939	
2012-08-25T06:00:00	79.302	79.835	79.015	79.499	79.239	79.812	78.990	79.438	
2012-08-18T06:00:00	80.497	80.697	78.890	79.302	80.373	80.675	78.866	79.239	
2012-08-11T06:00:00	79.003	80.580	78.787	80.497	78.947	80.555	78.762	80.373	
2012-08-04T06:00:00	78.420	79.487	78.104	79.003	78.306	79.465	78.076	78.947	
2012-07-28T06:00:00	78.251	78.865	77.512	78.420	78.138	78.841	77.485	78.306	
2012-07-21T06:00:00	77.558	78.329	76.345	78.251	77.427	78.310	76.316	78.138	
2012-07-14T06:00:00	78.224	78.329	77.412	77.558	78.038	78.214	77.417	77.427	
2012-07-07T06:00:00	78.164	78.467	77.321	78.224	78.129	78.408	77.297	78.038	
2012-06-30T06:00:00	78.570	79.135	77.810	78.164	78.450	79.109	77.780	78.129	
2012-06-23T06:00:00	78.584	78.604	76.623	78.570	78.427	78.578	76.595	78.450	
2012-06-16T06:00:00	77.072	78.681	76.776	78.584	76.961	78.655	76.748	78.427	
2012-06-09T06:00:00	77.447	78.115	76.719	77.072	77.347	78.086	76.693	76.961	
2012-06-02T06:00:00	74.939	78.077	74.756	77.447	74.846	78.051	74.719	77.347	
2012-05-26T06:00:00	77.463	77.888	74.424	74.939	77.352	77.863	74.395	74.846	
2012-05-19T06:00:00	77.347	78.678	77.033	77.463	77.241	78.656	77.003	77.352	
2012-05-12T06:00:00	79.957	80.187	77.294	77.347	79.795	80.158	77.192	77.241	
2012-05-05T06:00:00	80.234	80.607	79.051	79.957	80.119	80.578	79.018	79.795	
2012-04-28T06:00:00	81.916	81.967	80.128	80.234	81.797	81.934	80.100	80.119	
2012-04-21T06:00:00	82.208	83.000	81.233	81.916	82.096	82.969	81.203	81.797	
2012-04-14T06:00:00	81.002	82.642	80.197	82.208	80.887	82.614	80.165	82.096	
2012-04-07T06:00:00	81.954	82.194	80.233	81.002	81.754	82.162	80.200	80.887	
2012-03-31T06:00:00	83.065	83.706	81.559	81.954	82.959	83.676	81.525	81.754	
2012-03-24T06:00:00	82.591	84.133	81.835	83.065	82.481	84.104	81.807	82.959	
2012-03-17T06:00:00	84.184	84.983	81.882	82.591	84.062	84.956	81.848	82.481	
2012-03-10T07:00:00	83.317	84.741	82.686	84.184	83.202	84.714	82.660	84.062	
2012-03-03T07:00:00	82.746	83.539	80.400	83.317	82.637	83.515	80.375	83.202	
2012-02-25T07:00:00	81.268	82.837	79.895	82.746	81.199	82.812	79.866	82.637	
2012-02-18T07:00:00	79.852	81.304	79.852	81.268	79.737	81.239	79.737	81.199	
2012-02-11T07:00:00	77.545	79.956	77.330	79.852	77.493	79.927	77.293	79.737	
2012-02-04T07:00:00	77.180	78.196	76.708	77.545	77.053	78.121	76.677	77.493	
2012-01-28T07:00:00	76.576	77.201	75.784	77.180	76.524	77.128	75.755	77.053	
2012-01-21T07:00:00	76.111	77.627	75.733	76.576	75.936	77.596	75.680	76.524	
2012-01-14T07:00:00	75.293	76.574	74.987	76.111	75.120	76.549	74.953	75.936	
2012-01-07T07:00:00	74.876	75.890	74.549	75.293	74.681	75.862	74.518	75.120	
2011-12-31T07:00:00	75.452	76.208	74.846	74.876	75.239	76.180	74.681	74.681	
2011-12-24T07:00:00	76.557	76.674	75.316	75.452	76.453	76.622	75.239	75.239	
2011-12-17T07:00:00	74.953	76.750	74.810	76.557	74.914	76.717	74.778	76.453	
2011-12-10T07:00:00	76.339	76.339	74.753	74.953	76.295	76.295	74.726	74.914	
2011-12-03T07:00:00	76.582	77.187	75.671	76.339	76.549	77.160	75.638	76.295	
2011-11-26T07:00:00	74.090	77.388	74.090	76.582	74.052	77.356	74.052	76.549	
2011-11-19T07:00:00	74.893	74.923	73.503	74.090	74.862	74.862	73.481	74.052	
2011-11-12T07:00:00	76.210	76.727	74.572	74.893	76.173	76.611	74.539	74.862	
2011-11-05T06:00:00	76.927	77.198	75.621	76.210	76.914	77.136	75.591	76.173	
2011-10-29T06:00:00	76.368	79.671	76.131	76.927	76.336	79.633	76.096	76.914	
2011-10-22T06:00:00	75.472	76.777	74.398	76.368	75.438	76.751	74.365	76.336	
2011-10-15T06:00:00	76.427	77.108	74.738	75.472	76.398	77.081	74.708	75.438	
2011-10-08T06:00:00	74.050	76.484	73.932	76.427	74.013	76.455	73.796	76.398	
2011-10-01T06:00:00	73.535	75.104	72.171	74.050	73.501	75.072	72.141	74.013	
2011-09-24T06:00:00	74.430	75.706	73.328	73.535	74.385	75.682	73.299	73.501	
2011-09-17T06:00:00	78.554	78.554	73.610	74.430	78.408	78.447	73.581	74.385	
2011-09-10T06:00:00	77.829	78.575	76.695	78.554	77.794	78.547	76.663	78.408	
2011-09-03T06:00:00	78.081	78.676	77.369	77.829	78.046	78.651	77.333	77.794	
2011-08-27T06:00:00	78.010	79.130	77.944	78.081	77.981	79.106	77.915	78.046	
2011-08-20T06:00:00	77.407	78.814	77.198	78.010	77.375	78.783	77.166	77.981	
2011-08-13T06:00:00	77.605	78.528	76.956	77.407	77.536	78.471	76.926	77.375	
2011-08-06T06:00:00	80.232	80.232	76.824	77.605	80.201	80.201	76.786	77.536	
2011-07-30T06:00:00	80.515	82.708	79.623	80.232	80.467	82.677	79.590	80.201	
2011-07-23T06:00:00	82.735	83.286	80.433	80.515	82.697	83.211	80.402	80.467	
2011-07-16T06:00:00	82.883	83.621	82.132	82.735	82.841	83.581	82.102	82.697	
2011-07-09T06:00:00	83.924	83.924	81.022	82.883	83.886	83.891	80.999	82.841	
2011-07-02T06:00:00	84.375	85.152	83.362	83.924	84.230	85.071	83.331	83.886	
2011-06-25T06:00:00	81.533	84.375	81.334	84.375	81.484	84.337	81.276	84.230	
2011-06-18T06:00:00	81.629	82.889	81.288	81.533	81.591	82.858	81.257	81.484	
2011-06-11T06:00:00	82.153	83.471	81.495	81.629	82.120	83.440	81.461	81.591	
2011-06-04T06:00:00	82.068	82.658	81.246	82.153	81.991	82.618	81.214	82.120	
2011-05-28T06:00:00	82.747	84.553	81.375	82.068	82.696	84.522	81.340	81.991	
2011-05-21T06:00:00	83.993	84.220	82.634	82.747	83.916	84.192	82.598	82.696	
2011-05-14T06:00:00	83.480	85.015	82.689	83.993	83.442	84.985	82.657	83.916	
2011-05-07T06:00:00	83.390	85.314	82.820	83.480	83.346	85.287	82.791	83.442	
2011-04-30T06:00:00	85.798	86.108	82.323	83.390	85.754	86.076	82.284	83.346	
2011-04-23T06:00:00	85.878	86.654	85.282	85.798	85.805	86.622	85.248	85.754	
2011-04-16T06:00:00	86.493	87.173	84.606	85.878	86.456	87.156	84.575	85.805	
2011-04-09T06:00:00	88.816	89.144	85.894	86.493	88.760	89.110	85.862	86.456	
2011-04-02T06:00:00	87.165	89.550	86.653	88.816	87.138	89.516	86.625	88.760	
2011-03-26T06:00:00	82.994	87.760	82.827	87.165	82.963	87.732	82.704	87.138	
2011-03-19T06:00:00	81.831	83.499	81.831	82.994	81.785	83.490	81.785	82.963	
2011-03-12T07:00:00	84.346	84.639	77.193	81.831	84.315	84.612	76.728	81.785	
2011-03-05T07:00:00	84.729	85.630	83.623	84.346	84.686	85.610	83.594	84.315	
2011-02-26T07:00:00	83.446	85.468	83.446	84.729	83.410	85.370	83.391	84.686	
2011-02-19T07:00:00	84.290	84.968	82.672	83.446	84.258	84.917	82.643	83.410	
2011-02-12T07:00:00	84.578	85.253	84.139	84.290	84.546	85.165	84.108	84.258	
2011-02-05T07:00:00	83.210	84.634	82.373	84.578	83.173	84.603	82.333	84.546	
2011-01-29T07:00:00	82.059	83.381	81.495	83.210	82.021	83.355	81.461	83.173	
2011-01-22T07:00:00	82.999	83.582	81.994	82.059	82.954	83.555	81.955	82.021	
2011-01-15T07:00:00	83.908	84.037	82.203	82.999	83.867	84.007	82.174	82.954	
2011-01-08T07:00:00	83.728	84.708	82.928	83.908	83.701	84.677	82.896	83.867	
2011-01-01T07:00:00	81.572	84.448	81.422	83.728	81.542	84.357	81.277	83.701	
2010-12-25T07:00:00	82.371	82.516	81.225	81.580	82.330	82.482	81.176	81.543	
2010-12-18T07:00:00	82.830	83.078	81.719	82.371	82.781	83.031	81.681	82.330	
2010-12-11T07:00:00	83.187	84.222	82.317	82.830	83.144	84.191	82.271	82.781	
2010-12-04T07:00:00	82.482	83.494	81.835	83.187	82.441	83.463	81.785	83.144	
2010-11-27T07:00:00	82.486	83.728	81.151	82.482	82.416	83.699	81.112	82.441	
2010-11-20T07:00:00	82.022	83.158	80.734	82.486	81.980	83.113	80.704	82.416	
2010-11-13T07:00:00	81.678	82.628	81.177	82.022	81.491	82.589	81.130	81.980	
2010-11-06T06:00:00	81.327	82.592	80.224	81.719	81.281	82.551	80.185	81.676	
2010-10-30T06:00:00	78.898	81.436	78.805	81.327	78.852	81.407	78.482	81.281	
2010-10-23T06:00:00	79.238	79.834	78.758	78.898	79.199	79.799	78.717	78.852	
2010-10-16T06:00:00	80.482	80.558	78.702	79.238	80.428	80.461	78.653	79.199	
2010-10-09T06:00:00	81.341	81.748	80.353	80.482	81.289	81.721	80.315	80.428	
2010-10-02T06:00:00	81.669	82.350	80.278	81.341	81.629	82.317	80.061	81.289	
2010-09-25T06:00:00	82.187	82.458	80.496	81.669	82.143	82.411	80.456	81.629	
2010-09-18T06:00:00	83.192	83.538	81.229	82.187	83.158	83.505	81.181	82.143	
2010-09-11T06:00:00	81.314	84.088	80.665	83.192	81.271	84.055	80.620	83.158	
2010-09-04T06:00:00	81.247	81.745	79.520	81.314	81.209	81.714	79.481	81.271	
2010-08-28T06:00:00	81.134	82.005	78.582	81.247	81.091	81.963	78.545	81.209	
2010-08-21T06:00:00	81.685	81.768	78.435	81.134	81.642	81.674	78.403	81.091	
2010-08-14T06:00:00	82.872	83.535	81.186	81.685	82.829	83.510	81.127	81.642	
2010-08-07T06:00:00	83.127	83.780	81.085	82.872	83.088	83.743	81.046	82.829	
2010-07-31T06:00:00	84.082	85.274	82.736	83.127	84.040	85.211	82.702	83.088	
2010-07-24T06:00:00	84.328	85.524	83.077	84.082	84.283	85.486	83.041	84.040	
2010-07-17T06:00:00	82.230	84.446	81.774	84.328	82.190	84.404	81.705	84.283	
2010-07-10T06:00:00	85.790	86.484	81.743	82.230	85.748	86.444	81.704	82.190	
2010-07-03T06:00:00	82.666	85.981	81.895	85.790	82.624	85.945	81.859	85.748	
2010-06-26T06:00:00	86.187	86.576	81.625	82.666	86.140	86.541	81.587	82.624	
2010-06-19T06:00:00	88.760	90.065	85.293	86.187	88.765	90.031	85.254	86.140	
2010-06-12T06:00:00	88.616	89.792	87.637	88.760	88.621	89.797	87.642	88.765	
2010-06-05T06:00:00	86.438	89.020	85.160	88.616	86.443	89.025	85.165	88.621	
2010-05-29T06:00:00	86.386	89.673	85.814	86.438	86.330	89.678	85.819	86.443	
2010-05-22T06:00:00	84.943	87.418	82.417	86.386	84.903	87.381	82.389	86.330	
2010-05-15T06:00:00	89.543	90.576	83.032	84.943	89.499	90.540	82.997	84.903	
2010-05-08T06:00:00	87.566	92.581	87.566	89.543	87.523	92.543	87.523	89.499	
2010-05-01T06:00:00	92.459	93.950	82.268	87.566	92.416	93.910	82.096	87.523	
2010-04-24T06:00:00	94.138	94.510	91.188	92.459	94.082	94.471	91.144	92.416	
2010-04-17T06:00:00	90.924	94.178	89.997	94.138	90.868	94.136	89.951	94.082	
2010-04-10T06:00:00	92.880	94.050	90.458	90.924	92.829	93.983	90.412	90.868	
2010-04-03T06:00:00	93.601	94.335	92.048	92.880	93.516	94.290	92.000	92.829	
2010-03-27T06:00:00	90.142	93.862	89.978	93.601	90.084	93.813	89.916	93.516	
2010-03-20T06:00:00	89.116	91.180	87.775	90.142	89.059	91.131	87.729	90.084	
2010-03-13T07:00:00	88.873	90.163	88.358	89.116	88.820	90.090	88.311	89.059	
2010-03-06T07:00:00	87.696	89.634	86.976	88.873	87.642	89.593	86.932	88.820	
2010-02-27T07:00:00	84.475	88.252	84.448	87.696	84.416	88.207	84.351	87.642	
2010-02-20T07:00:00	88.106	88.498	83.198	84.475	88.053	88.441	83.153	84.416	
2010-02-13T07:00:00	85.614	88.349	85.598	88.106	85.561	88.302	85.514	88.053	
2010-02-06T07:00:00	83.565	86.072	82.856	85.614	83.513	86.021	82.775	85.561	
2010-01-30T07:00:00	84.441	86.146	82.417	83.565	84.394	86.103	82.360	83.513	
2010-01-23T07:00:00	85.314	85.887	83.694	84.441	85.257	85.831	83.643	84.394	
2010-01-16T07:00:00	88.245	88.626	84.877	84.907	88.199	88.576	84.832	84.872	
2010-01-09T07:00:00	89.878	90.260	87.320	88.245	89.826	90.091	87.265	88.199	
2010-01-02T07:00:00	88.982	90.668	87.953	89.878	88.935	90.611	87.905	89.826	
2009-12-26T07:00:00	87.461	89.014	87.164	88.982	87.404	88.969	87.025	88.935	
2009-12-19T07:00:00	84.766	87.670	84.541	87.461	84.707	87.617	84.486	87.404	
2009-12-12T07:00:00	84.097	85.122	83.002	84.766	84.036	85.077	82.948	84.707	
2009-12-05T07:00:00	85.573	85.600	82.347	84.097	85.517	85.517	82.296	84.036	
2009-11-28T07:00:00	81.598	85.848	81.254	85.573	81.536	85.803	81.204	85.517	
2009-11-21T07:00:00	83.241	84.586	79.991	81.598	83.180	84.540	79.859	81.536	
2009-11-14T07:00:00	85.402	85.784	82.888	83.241	85.350	85.737	82.836	83.180	
2009-11-07T07:00:00	83.714	86.384	83.598	85.402	83.647	86.341	83.531	85.350	
2009-10-31T06:00:00	83.221	86.041	82.116	83.714	83.168	85.918	82.043	83.647	
2009-10-24T06:00:00	87.512	87.722	83.115	83.221	87.460	87.659	83.065	83.168	
2009-10-17T06:00:00	87.636	88.288	85.982	87.512	87.577	88.245	85.939	87.460	
2009-10-10T06:00:00	86.012	88.347	85.938	87.636	85.955	88.290	85.706	87.577	
2009-10-03T06:00:00	82.934	86.204	82.768	86.012	82.870	86.153	82.671	85.955	
2009-09-26T06:00:00	82.327	84.239	80.698	82.934	82.267	84.175	80.616	82.870	
2009-09-19T06:00:00	85.486	85.908	82.057	82.327	85.415	85.861	82.006	82.267	
2009-09-12T06:00:00	84.105	86.079	83.081	85.486	84.034	86.025	83.037	85.415	
2009-09-05T06:00:00	85.614	86.591	83.828	84.105	85.544	86.541	83.773	84.034	
2009-08-29T06:00:00	85.748	85.838	83.180	85.614	85.681	85.791	83.131	85.544	
2009-08-22T06:00:00	87.213	88.445	84.918	85.748	87.149	88.397	84.874	85.681	
2009-08-15T06:00:00	86.237	87.700	84.423	87.213	86.170	87.653	84.392	87.149	
2009-08-08T06:00:00	90.124	90.337	85.968	86.237	90.060	90.239	85.915	86.170	
2009-08-01T06:00:00	87.868	90.356	87.721	90.124	87.801	90.302	87.671	90.060	
2009-07-25T06:00:00	87.539	89.017	86.288	87.868	87.497	88.927	86.232	87.801	
2009-07-18T06:00:00	84.574	87.900	84.078	87.539	84.517	87.851	84.031	87.497	
2009-07-11T06:00:00	79.388	84.988	78.818	84.574	79.331	84.935	78.762	84.517	
2009-07-04T06:00:00	82.745	82.863	78.588	79.388	82.666	82.671	78.534	79.331	
2009-06-27T06:00:00	82.518	84.488	82.298	82.745	82.461	84.441	82.247	82.666	
2009-06-20T06:00:00	84.768	85.017	82.107	82.518	84.717	84.881	82.057	82.461	
2009-06-13T06:00:00	88.032	88.093	83.723	84.768	87.981	88.000	83.666	84.717	
2009-06-06T06:00:00	88.376	89.449	87.274	88.032	88.312	89.391	87.213	87.981	
2009-05-30T06:00:00	87.290	89.205	86.088	88.376	87.231	89.155	86.010	88.312	
2009-05-23T06:00:00	84.688	87.694	83.561	87.290	84.604	87.641	83.502	87.231	
2009-05-16T06:00:00	80.706	84.810	80.176	84.688	80.635	84.746	80.102	84.604	
2009-05-09T06:00:00	85.692	85.995	80.486	80.706	85.625	85.903	80.430	80.635	
2009-05-02T06:00:00	83.754	85.941	82.999	85.692	83.692	85.863	82.938	85.625	
2009-04-25T06:00:00	80.333	84.031	78.104	83.754	80.256	83.979	78.043	83.692	
