日時	EUR/NZD(始値, 買い)	EUR/NZD(高値, 買い)	EUR/NZD(安値, 買い)	EUR/NZD(終値, 買い)	EUR/NZD(始値, 売り)	EUR/NZD(高値, 売り)	EUR/NZD(安値, 売り)	EUR/NZD(終値, 売り)	
2014-02-01T07:00:00	1.66989	1.67900	1.63720	1.64718	1.66762	1.67867	1.63590	1.64691	
2014-01-25T07:00:00	1.66226	1.67500	1.64291	1.66989	1.66130	1.67472	1.64256	1.66762	
2014-01-18T07:00:00	1.64070	1.66916	1.62407	1.66226	1.63831	1.66883	1.62371	1.66130	
2014-01-11T07:00:00	1.64708	1.65061	1.62243	1.64070	1.64526	1.64944	1.62138	1.63831	
2014-01-04T07:00:00	1.64353	1.65793	1.63540	1.64708	1.64139	1.65751	1.63509	1.64526	
2013-12-28T07:00:00	1.68686	1.69291	1.63687	1.64353	1.68447	1.69240	1.63653	1.64139	
2013-12-21T07:00:00	1.66832	1.69998	1.66510	1.68686	1.66704	1.69954	1.66341	1.68447	
2013-12-14T07:00:00	1.66343	1.68174	1.65721	1.66832	1.66101	1.68085	1.65563	1.66704	
2013-12-07T07:00:00	1.65555	1.68033	1.64740	1.66343	1.65311	1.67978	1.64701	1.66101	
2013-11-30T07:00:00	1.67228	1.67540	1.64458	1.65555	1.66992	1.67495	1.64422	1.65311	
2013-11-23T07:00:00	1.65569	1.68449	1.63821	1.67228	1.65348	1.68427	1.63784	1.66992	
2013-11-16T07:00:00	1.61976	1.66392	1.60622	1.65569	1.61894	1.66360	1.60498	1.65348	
2013-11-09T07:00:00	1.62170	1.64355	1.61178	1.61976	1.61945	1.64343	1.61141	1.61894	
2013-11-02T06:00:00	1.63409	1.63621	1.59157	1.62170	1.63171	1.63531	1.59134	1.61945	
2013-10-26T06:00:00	1.66778	1.67278	1.63228	1.63409	1.66641	1.67263	1.63078	1.63171	
2013-10-19T06:00:00	1.61064	1.66868	1.60838	1.66778	1.60830	1.66847	1.60803	1.66641	
2013-10-12T06:00:00	1.62751	1.63712	1.60209	1.61064	1.62515	1.63561	1.60167	1.60830	
2013-10-05T06:00:00	1.63007	1.64281	1.62308	1.62751	1.62796	1.64248	1.62262	1.62515	
2013-09-28T06:00:00	1.63407	1.65184	1.62421	1.63007	1.63204	1.65147	1.62385	1.62796	
2013-09-21T06:00:00	1.61639	1.64396	1.60969	1.63407	1.61521	1.64365	1.60939	1.63204	
2013-09-14T06:00:00	1.63610	1.63779	1.60743	1.61639	1.63417	1.63556	1.60707	1.61521	
2013-09-07T06:00:00	1.64924	1.65676	1.62456	1.63610	1.64723	1.65641	1.62413	1.63417	
2013-08-31T06:00:00	1.71207	1.70789	1.63894	1.64924	1.70965	1.70751	1.63845	1.64723	
2013-08-24T06:00:00	1.71455	1.72816	1.69663	1.71207	1.71265	1.72740	1.69607	1.70965	
2013-08-17T06:00:00	1.64600	1.72005	1.63285	1.71455	1.64380	1.71976	1.63248	1.71265	
2013-08-10T06:00:00	1.66077	1.66932	1.63956	1.64600	1.65963	1.66897	1.63915	1.64380	
2013-08-03T06:00:00	1.69494	1.72273	1.65592	1.66077	1.69385	1.72058	1.65536	1.65963	
2013-07-27T06:00:00	1.64358	1.69883	1.64122	1.69494	1.64197	1.69845	1.64084	1.69385	
2013-07-20T06:00:00	1.65823	1.66899	1.63980	1.64358	1.65590	1.66866	1.63929	1.64197	
2013-07-13T06:00:00	1.68135	1.68226	1.64299	1.65823	1.67894	1.68175	1.64250	1.65590	
2013-07-06T06:00:00	1.66566	1.68153	1.62302	1.68135	1.66351	1.68050	1.62248	1.67894	
2013-06-29T06:00:00	1.68169	1.68774	1.64176	1.66566	1.67971	1.68586	1.64122	1.66351	
2013-06-22T06:00:00	1.69197	1.70426	1.65853	1.68169	1.68966	1.70387	1.65800	1.67971	
2013-06-15T06:00:00	1.65983	1.71167	1.64586	1.69197	1.65782	1.71127	1.64551	1.68966	
2013-06-08T06:00:00	1.67734	1.71123	1.63915	1.65983	1.67588	1.71086	1.63879	1.65782	
2013-06-01T06:00:00	1.63724	1.68117	1.61266	1.67734	1.63491	1.68074	1.61234	1.67588	
2013-05-25T06:00:00	1.59984	1.63775	1.58807	1.63724	1.59749	1.63603	1.58615	1.63491	
2013-05-18T06:00:00	1.59186	1.60559	1.57048	1.59984	1.59028	1.60527	1.57017	1.59749	
2013-05-11T06:00:00	1.56488	1.59268	1.55799	1.59186	1.56381	1.59238	1.55765	1.59028	
2013-05-04T06:00:00	1.53760	1.57188	1.53386	1.56488	1.53626	1.57156	1.53351	1.56381	
2013-04-27T06:00:00	1.53709	1.55792	1.52545	1.53760	1.53552	1.55752	1.52510	1.53626	
2013-04-20T06:00:00	1.55143	1.56173	1.52386	1.53709	1.54977	1.56102	1.52353	1.53552	
2013-04-13T06:00:00	1.52705	1.55793	1.52668	1.55143	1.52578	1.55765	1.52578	1.54977	
2013-04-06T06:00:00	1.54135	1.54666	1.50822	1.52705	1.54039	1.54610	1.50798	1.52578	
2013-03-30T06:00:00	1.53287	1.55229	1.51828	1.54135	1.53064	1.55208	1.51793	1.54039	
2013-03-23T06:00:00	1.55508	1.56295	1.52301	1.53287	1.55353	1.56266	1.52271	1.53064	
2013-03-16T06:00:00	1.58046	1.58046	1.54558	1.55508	1.57966	1.57966	1.54540	1.55353	
2013-03-09T07:00:00	1.58317	1.59209	1.56681	1.58046	1.58177	1.59181	1.56545	1.57966	
2013-03-02T07:00:00	1.57882	1.58867	1.55998	1.58317	1.57765	1.58831	1.55962	1.58177	
2013-02-23T07:00:00	1.57478	1.59375	1.55974	1.57882	1.57382	1.59337	1.55927	1.57765	
2013-02-16T07:00:00	1.58369	1.60262	1.56883	1.57478	1.58108	1.60234	1.56848	1.57382	
2013-02-09T07:00:00	1.59878	1.61368	1.56436	1.58369	1.59771	1.61333	1.56401	1.58108	
2013-02-02T07:00:00	1.61488	1.62554	1.59518	1.59878	1.61361	1.62525	1.59485	1.59771	
2013-01-26T07:00:00	1.60672	1.63615	1.60459	1.61488	1.60600	1.63591	1.60429	1.61361	
2013-01-19T07:00:00	1.59292	1.61109	1.57519	1.60672	1.59170	1.61079	1.57491	1.60600	
2013-01-12T07:00:00	1.59500	1.60612	1.57820	1.59292	1.59398	1.60501	1.57800	1.59170	
2013-01-05T07:00:00	1.57178	1.59627	1.55098	1.59500	1.57041	1.59594	1.55064	1.59398	
2012-12-29T07:00:00	1.61298	1.61298	1.56935	1.57178	1.61172	1.61172	1.56900	1.57041	
2012-12-22T07:00:00	1.60258	1.62230	1.59771	1.61298	1.60091	1.62192	1.59664	1.61172	
2012-12-15T07:00:00	1.55582	1.60636	1.55477	1.60258	1.55473	1.60595	1.55448	1.60091	
2012-12-08T07:00:00	1.55263	1.55814	1.54478	1.55582	1.55187	1.55785	1.54451	1.55473	
2012-12-01T07:00:00	1.58409	1.59299	1.54835	1.55263	1.58280	1.59271	1.54800	1.55187	
2012-11-24T07:00:00	1.57649	1.58878	1.56825	1.58409	1.57428	1.58851	1.56789	1.58280	
2012-11-17T07:00:00	1.56867	1.58198	1.55890	1.57649	1.56779	1.58169	1.55847	1.57428	
2012-11-10T07:00:00	1.56217	1.58095	1.54726	1.56867	1.56016	1.58063	1.54682	1.56779	
2012-11-03T06:00:00	1.55625	1.56758	1.53938	1.56217	1.55531	1.56721	1.53905	1.56016	
2012-10-27T06:00:00	1.57386	1.58388	1.55100	1.55625	1.57139	1.58359	1.55061	1.55531	
2012-10-20T06:00:00	1.59688	1.60133	1.56963	1.57386	1.59555	1.60095	1.56926	1.57139	
2012-10-13T06:00:00	1.58763	1.60660	1.57925	1.59688	1.58652	1.60588	1.57881	1.59555	
2012-10-06T06:00:00	1.59508	1.59604	1.57048	1.58763	1.59404	1.59410	1.57006	1.58652	
2012-09-29T06:00:00	1.55022	1.59711	1.54698	1.59508	1.54881	1.59658	1.54650	1.59404	
2012-09-22T06:00:00	1.56771	1.57771	1.54711	1.55022	1.56641	1.57731	1.54611	1.54881	
2012-09-15T06:00:00	1.58408	1.59035	1.55718	1.56771	1.58271	1.58985	1.55691	1.56641	
2012-09-08T06:00:00	1.57854	1.58569	1.55808	1.58408	1.57729	1.58524	1.55771	1.58271	
2012-09-01T06:00:00	1.56629	1.59075	1.56629	1.57854	1.56380	1.59042	1.56380	1.57729	
2012-08-25T06:00:00	1.54382	1.57418	1.54003	1.56629	1.54107	1.57388	1.53863	1.56380	
2012-08-18T06:00:00	1.52803	1.54865	1.52164	1.54382	1.52654	1.54822	1.52122	1.54107	
2012-08-11T06:00:00	1.51164	1.53404	1.51164	1.52803	1.51056	1.53361	1.50980	1.52654	
2012-08-04T06:00:00	1.51341	1.52622	1.50883	1.51164	1.51099	1.52569	1.50838	1.51056	
2012-07-28T06:00:00	1.52210	1.52325	1.49692	1.51341	1.51949	1.52281	1.49651	1.51099	
2012-07-21T06:00:00	1.52163	1.54503	1.51885	1.52210	1.51981	1.54439	1.51708	1.51949	
2012-07-14T06:00:00	1.53942	1.54565	1.51895	1.52163	1.53793	1.54521	1.51844	1.51981	
2012-07-07T06:00:00	1.54087	1.55096	1.53318	1.53942	1.53953	1.55051	1.53264	1.53793	
2012-06-30T06:00:00	1.58161	1.58394	1.53722	1.54087	1.57946	1.58214	1.53670	1.53953	
2012-06-23T06:00:00	1.59199	1.59447	1.56845	1.58161	1.58926	1.59401	1.56795	1.57946	
2012-06-16T06:00:00	1.60739	1.61014	1.58173	1.59199	1.60467	1.60928	1.58124	1.58926	
2012-06-09T06:00:00	1.62548	1.63133	1.59943	1.60739	1.62333	1.63041	1.59894	1.60467	
2012-06-02T06:00:00	1.64792	1.65492	1.62073	1.62548	1.64578	1.65457	1.61995	1.62333	
2012-05-26T06:00:00	1.66153	1.66153	1.63798	1.64792	1.65976	1.65976	1.63689	1.64578	
2012-05-19T06:00:00	1.68997	1.69293	1.65363	1.66153	1.68732	1.69236	1.65327	1.65976	
2012-05-12T06:00:00	1.65092	1.69792	1.64716	1.68997	1.64941	1.69728	1.64665	1.68732	
2012-05-05T06:00:00	1.64554	1.65482	1.63632	1.65092	1.64399	1.65438	1.63583	1.64941	
2012-04-28T06:00:00	1.61239	1.65744	1.60807	1.64554	1.60968	1.65685	1.60734	1.64399	
2012-04-21T06:00:00	1.61648	1.62946	1.60945	1.61239	1.61399	1.62891	1.60872	1.60968	
2012-04-14T06:00:00	1.58908	1.62206	1.58428	1.61648	1.58737	1.62159	1.58253	1.61399	
2012-04-07T06:00:00	1.59940	1.61068	1.58226	1.58908	1.59703	1.61011	1.58186	1.58737	
2012-03-31T06:00:00	1.63201	1.63201	1.59566	1.59940	1.62960	1.63072	1.59469	1.59703	
2012-03-24T06:00:00	1.62385	1.63494	1.61700	1.63201	1.62112	1.63435	1.61654	1.62960	
2012-03-17T06:00:00	1.59904	1.64007	1.59270	1.62385	1.59715	1.63954	1.59194	1.62112	
2012-03-10T07:00:00	1.59869	1.61470	1.58916	1.59904	1.59646	1.61441	1.58824	1.59715	
2012-03-03T07:00:00	1.59270	1.62214	1.58837	1.59869	1.59012	1.62170	1.58700	1.59646	
2012-02-25T07:00:00	1.61078	1.61442	1.58327	1.59270	1.60855	1.61386	1.58284	1.59012	
2012-02-18T07:00:00	1.58022	1.61213	1.56921	1.61078	1.57799	1.61157	1.56847	1.60855	
2012-02-11T07:00:00	1.59790	1.59850	1.55934	1.58022	1.59567	1.59743	1.55876	1.57799	
2012-02-04T07:00:00	1.57627	1.60222	1.56770	1.59790	1.57472	1.60171	1.56712	1.59567	
2012-01-28T07:00:00	1.60359	1.60858	1.56583	1.57627	1.60205	1.60812	1.56546	1.57472	
2012-01-21T07:00:00	1.60502	1.61672	1.58998	1.60359	1.60233	1.61641	1.58940	1.60205	
2012-01-14T07:00:00	1.59627	1.61854	1.58788	1.60502	1.59404	1.61756	1.58717	1.60233	
2012-01-07T07:00:00	1.63031	1.63104	1.59314	1.59627	1.62911	1.62984	1.59255	1.59404	
2011-12-31T07:00:00	1.66773	1.67704	1.62668	1.63031	1.66551	1.66613	1.62614	1.62911	
2011-12-24T07:00:00	1.68632	1.69709	1.66067	1.66773	1.68397	1.69653	1.65931	1.66551	
2011-12-17T07:00:00	1.71261	1.72348	1.68282	1.68632	1.71004	1.72265	1.68218	1.68397	
2011-12-10T07:00:00	1.72705	1.74022	1.70518	1.71261	1.72529	1.73970	1.70473	1.71004	
2011-12-03T07:00:00	1.72382	1.74283	1.70768	1.72705	1.72301	1.74231	1.70693	1.72529	
2011-11-26T07:00:00	1.79127	1.79127	1.71908	1.72382	1.78976	1.78976	1.71860	1.72301	
2011-11-19T07:00:00	1.78652	1.81369	1.78458	1.79127	1.78563	1.81308	1.78340	1.78976	
2011-11-12T07:00:00	1.75056	1.78839	1.74124	1.78652	1.74935	1.78764	1.73970	1.78563	
2011-11-05T06:00:00	1.73275	1.75839	1.72588	1.75056	1.73178	1.75794	1.72521	1.74935	
2011-10-29T06:00:00	1.72101	1.75278	1.70887	1.73275	1.72025	1.75220	1.70803	1.73178	
2011-10-22T06:00:00	1.73011	1.75474	1.71668	1.72101	1.72925	1.75250	1.71617	1.72025	
2011-10-15T06:00:00	1.72465	1.74178	1.71978	1.73011	1.72394	1.74121	1.71922	1.72925	
2011-10-08T06:00:00	1.73820	1.75565	1.72315	1.72465	1.73712	1.75488	1.72260	1.72394	
2011-10-01T06:00:00	1.75767	1.76893	1.72335	1.73820	1.75635	1.76824	1.72087	1.73712	
2011-09-24T06:00:00	1.74454	1.77547	1.71178	1.75767	1.74248	1.77483	1.71111	1.75635	
2011-09-17T06:00:00	1.66367	1.74681	1.65429	1.74454	1.66188	1.74507	1.65239	1.74248	
2011-09-10T06:00:00	1.66311	1.68902	1.65098	1.66367	1.66134	1.68821	1.64930	1.66188	
2011-09-03T06:00:00	1.67847	1.70546	1.65700	1.66311	1.67689	1.70447	1.65631	1.66134	
2011-08-27T06:00:00	1.72659	1.72847	1.66791	1.67847	1.72536	1.72708	1.66725	1.67689	
2011-08-20T06:00:00	1.75925	1.76118	1.71625	1.72659	1.75758	1.75959	1.71553	1.72536	
2011-08-13T06:00:00	1.71284	1.76232	1.70491	1.75925	1.71068	1.76133	1.70430	1.75758	
2011-08-06T06:00:00	1.69233	1.77846	1.69233	1.71284	1.69036	1.77722	1.69036	1.71068	
2011-07-30T06:00:00	1.63581	1.70428	1.62099	1.69233	1.63398	1.70274	1.62035	1.69036	
2011-07-23T06:00:00	1.66260	1.66913	1.63456	1.63581	1.66165	1.66856	1.63364	1.63398	
2011-07-16T06:00:00	1.67227	1.67695	1.65089	1.66260	1.67135	1.67631	1.65023	1.66165	
2011-07-09T06:00:00	1.70307	1.71479	1.67016	1.67227	1.70211	1.71425	1.66958	1.67135	
2011-07-02T06:00:00	1.75564	1.75978	1.70227	1.70307	1.75460	1.75861	1.70151	1.70211	
2011-06-25T06:00:00	1.75049	1.78399	1.74398	1.75564	1.74796	1.78339	1.74340	1.75460	
2011-06-18T06:00:00	1.76244	1.77801	1.74269	1.75049	1.76112	1.77612	1.74201	1.74796	
2011-06-11T06:00:00	1.74557	1.77319	1.74557	1.76244	1.74445	1.77264	1.74436	1.76112	
2011-06-04T06:00:00	1.79658	1.80038	1.74087	1.74557	1.79569	1.79975	1.74020	1.74445	
2011-05-28T06:00:00	1.75037	1.79708	1.73935	1.79658	1.74943	1.79648	1.73810	1.79569	
2011-05-21T06:00:00	1.77834	1.78508	1.73628	1.75037	1.77298	1.78441	1.73559	1.74943	
2011-05-14T06:00:00	1.79142	1.82152	1.77525	1.77834	1.79064	1.82102	1.77298	1.77298	
2011-05-07T06:00:00	1.81618	1.82137	1.78439	1.79142	1.81529	1.82031	1.78361	1.79064	
2011-04-30T06:00:00	1.83044	1.88905	1.81227	1.81618	1.82971	1.88845	1.81151	1.81529	
2011-04-23T06:00:00	1.81584	1.85518	1.81266	1.83044	1.81266	1.85446	1.81064	1.82971	
2011-04-16T06:00:00	1.80505	1.82926	1.79858	1.81584	1.80385	1.82863	1.79791	1.81266	
2011-04-09T06:00:00	1.85124	1.85700	1.80446	1.80505	1.84856	1.85638	1.80350	1.80385	
2011-04-02T06:00:00	1.85420	1.85771	1.83053	1.85124	1.85276	1.85709	1.82986	1.84856	
2011-03-26T06:00:00	1.86991	1.88099	1.84293	1.85420	1.86810	1.88047	1.84228	1.85276	
2011-03-19T06:00:00	1.93729	1.94686	1.86350	1.86991	1.93601	1.94409	1.86284	1.86810	
2011-03-12T07:00:00	1.87028	1.95989	1.87028	1.93729	1.86905	1.95644	1.86905	1.93601	
2011-03-05T07:00:00	1.89450	1.90303	1.86079	1.87028	1.89306	1.90234	1.86010	1.86905	
2011-02-26T07:00:00	1.83168	1.90162	1.82278	1.89450	1.83101	1.90097	1.82198	1.89306	
2011-02-19T07:00:00	1.79839	1.85052	1.78757	1.83168	1.79774	1.85002	1.78671	1.83101	
2011-02-12T07:00:00	1.78270	1.80556	1.77752	1.79839	1.78172	1.80476	1.77687	1.79774	
2011-02-05T07:00:00	1.76805	1.79158	1.75097	1.78270	1.76642	1.79097	1.75017	1.78172	
2011-01-29T07:00:00	1.76312	1.79168	1.75408	1.76805	1.76153	1.79105	1.75358	1.76642	
2011-01-22T07:00:00	1.79598	1.80128	1.75818	1.76312	1.79433	1.79779	1.75718	1.76153	
2011-01-15T07:00:00	1.74156	1.79817	1.71602	1.79598	1.73989	1.79747	1.71527	1.79433	
2011-01-08T07:00:00	1.69685	1.75101	1.69408	1.74437	1.69603	1.75043	1.69221	1.74305	
2011-01-01T07:00:00	1.72212	1.75440	1.69504	1.69685	1.72007	1.75382	1.69429	1.69603	
2010-12-25T07:00:00	1.75221	1.76596	1.71674	1.72183	1.75021	1.76471	1.71605	1.72005	
2010-12-18T07:00:00	1.78863	1.79298	1.74749	1.75221	1.78761	1.79109	1.74662	1.75021	
2010-12-11T07:00:00	1.76868	1.80557	1.75904	1.78863	1.76753	1.80495	1.75847	1.78761	
2010-12-04T07:00:00	1.75165	1.78243	1.74392	1.76868	1.75055	1.78174	1.74326	1.76753	
2010-11-27T07:00:00	1.76696	1.77141	1.74173	1.75165	1.76525	1.77059	1.74116	1.75055	
2010-11-20T07:00:00	1.75678	1.78229	1.74816	1.76696	1.75569	1.78178	1.74750	1.76525	
2010-11-13T07:00:00	1.76672	1.78121	1.74929	1.75678	1.76282	1.77991	1.74871	1.75569	
2010-11-06T06:00:00	1.76155	1.77919	1.74808	1.76876	1.76056	1.77785	1.74701	1.76751	
2010-10-30T06:00:00	1.82681	1.82927	1.76088	1.76155	1.82548	1.82736	1.75997	1.76056	
2010-10-23T06:00:00	1.86609	1.87042	1.81608	1.82681	1.86440	1.86811	1.81563	1.82548	
2010-10-16T06:00:00	1.85358	1.87110	1.84041	1.86609	1.85224	1.87042	1.83981	1.86440	
2010-10-09T06:00:00	1.84580	1.86308	1.82671	1.85358	1.84456	1.86250	1.82609	1.85224	
2010-10-02T06:00:00	1.85156	1.87403	1.83863	1.84580	1.85086	1.86900	1.83775	1.84456	
2010-09-25T06:00:00	1.83782	1.86056	1.82933	1.85156	1.83672	1.85994	1.82688	1.85086	
2010-09-18T06:00:00	1.79699	1.83975	1.78701	1.83782	1.79632	1.83915	1.78325	1.83672	
2010-09-11T06:00:00	1.74627	1.81250	1.73802	1.79699	1.74513	1.81161	1.73533	1.79632	
2010-09-04T06:00:00	1.78931	1.79608	1.74208	1.74627	1.78850	1.79369	1.74143	1.74513	
2010-08-28T06:00:00	1.78788	1.82563	1.78048	1.78931	1.78718	1.82437	1.77992	1.78850	
2010-08-21T06:00:00	1.79747	1.82158	1.78410	1.78788	1.79646	1.81982	1.78343	1.78718	
2010-08-14T06:00:00	1.80839	1.82798	1.79144	1.79747	1.80710	1.82730	1.79081	1.79646	
2010-08-07T06:00:00	1.81489	1.83165	1.79389	1.80839	1.81364	1.83113	1.79306	1.80710	
2010-07-31T06:00:00	1.79699	1.82561	1.78102	1.81489	1.79574	1.82487	1.78027	1.81364	
2010-07-24T06:00:00	1.77676	1.81676	1.76198	1.79699	1.77550	1.81602	1.76119	1.79574	
2010-07-17T06:00:00	1.81876	1.84437	1.76212	1.77676	1.81745	1.84372	1.76136	1.77550	
2010-07-10T06:00:00	1.77826	1.82269	1.75870	1.81876	1.77695	1.82203	1.75726	1.81745	
2010-07-03T06:00:00	1.82123	1.83081	1.77822	1.77826	1.81986	1.83019	1.77691	1.77695	
2010-06-26T06:00:00	1.73568	1.82723	1.72970	1.82123	1.73439	1.82650	1.72640	1.81986	
2010-06-19T06:00:00	1.75274	1.75320	1.71912	1.73568	1.75279	1.75279	1.71834	1.73439	
2010-06-12T06:00:00	1.75040	1.77648	1.74870	1.75274	1.75045	1.77653	1.74875	1.75279	
2010-06-05T06:00:00	1.78603	1.81217	1.74918	1.75040	1.78608	1.81222	1.74923	1.75045	
