日時	EUR/CHF(始値, 買い)	EUR/CHF(高値, 買い)	EUR/CHF(安値, 買い)	EUR/CHF(終値, 買い)	EUR/CHF(始値, 売り)	EUR/CHF(高値, 売り)	EUR/CHF(安値, 売り)	EUR/CHF(終値, 売り)	
2014-02-01T07:00:00	1.22272	1.22433	1.21858	1.22178	1.22189	1.22413	1.21837	1.22155	
2014-01-25T07:00:00	1.22353	1.22984	1.22117	1.22272	1.22291	1.22968	1.22102	1.22189	
2014-01-18T07:00:00	1.23300	1.23776	1.22272	1.22353	1.23204	1.23756	1.22251	1.22291	
2014-01-11T07:00:00	1.23453	1.23763	1.22911	1.23300	1.23357	1.23743	1.22884	1.23204	
2014-01-04T07:00:00	1.23089	1.23951	1.22982	1.23453	1.22999	1.23937	1.22940	1.23357	
2013-12-28T07:00:00	1.22603	1.23216	1.22423	1.23089	1.22507	1.23196	1.22402	1.22999	
2013-12-21T07:00:00	1.22568	1.22798	1.22267	1.22603	1.22472	1.22776	1.22247	1.22507	
2013-12-14T07:00:00	1.22243	1.22755	1.21680	1.22568	1.22141	1.22736	1.21657	1.22472	
2013-12-07T07:00:00	1.22308	1.22486	1.22014	1.22243	1.22191	1.22468	1.21994	1.22141	
2013-11-30T07:00:00	1.23208	1.23249	1.22160	1.22308	1.23107	1.23229	1.22141	1.22191	
2013-11-23T07:00:00	1.22995	1.23335	1.22876	1.23208	1.22899	1.23318	1.22851	1.23107	
2013-11-16T07:00:00	1.23495	1.23484	1.22864	1.22995	1.23442	1.23447	1.22845	1.22899	
2013-11-09T07:00:00	1.23201	1.23525	1.23141	1.23495	1.23098	1.23504	1.23123	1.23442	
2013-11-02T06:00:00	1.23075	1.23410	1.22843	1.23201	1.23023	1.23375	1.22822	1.23098	
2013-10-26T06:00:00	1.23251	1.23725	1.22992	1.23075	1.23172	1.23708	1.22974	1.23023	
2013-10-19T06:00:00	1.23416	1.23653	1.22837	1.23251	1.23382	1.23635	1.22816	1.23172	
2013-10-12T06:00:00	1.23521	1.23764	1.23118	1.23416	1.23449	1.23746	1.23101	1.23382	
2013-10-05T06:00:00	1.22992	1.23545	1.22540	1.23521	1.22914	1.23526	1.22522	1.23449	
2013-09-28T06:00:00	1.22545	1.23013	1.22160	1.22992	1.22453	1.22995	1.22141	1.22914	
2013-09-21T06:00:00	1.23185	1.23365	1.22377	1.22545	1.23124	1.23351	1.22356	1.22453	
2013-09-14T06:00:00	1.23630	1.23857	1.23038	1.23185	1.23559	1.23838	1.23021	1.23124	
2013-09-07T06:00:00	1.23622	1.24158	1.23365	1.23630	1.23525	1.24138	1.23346	1.23559	
2013-08-31T06:00:00	1.23006	1.24020	1.23036	1.23622	1.22900	1.24000	1.22979	1.23525	
2013-08-24T06:00:00	1.23336	1.23574	1.22787	1.23006	1.23268	1.23557	1.22766	1.22900	
2013-08-17T06:00:00	1.23519	1.23715	1.22860	1.23336	1.23451	1.23701	1.22848	1.23268	
2013-08-10T06:00:00	1.23115	1.24355	1.22972	1.23519	1.22993	1.24343	1.22949	1.23451	
2013-08-03T06:00:00	1.23461	1.23593	1.22686	1.23115	1.23396	1.23577	1.22665	1.22993	
2013-07-27T06:00:00	1.23335	1.23986	1.23058	1.23461	1.23248	1.23969	1.23040	1.23396	
2013-07-20T06:00:00	1.23710	1.24043	1.23145	1.23335	1.23627	1.24024	1.23127	1.23248	
2013-07-13T06:00:00	1.23659	1.24048	1.23266	1.23710	1.23565	1.24030	1.23253	1.23627	
2013-07-06T06:00:00	1.23723	1.24679	1.23496	1.23659	1.23605	1.24653	1.23467	1.23565	
2013-06-29T06:00:00	1.23001	1.23833	1.22788	1.23723	1.22840	1.23816	1.22754	1.23605	
2013-06-22T06:00:00	1.22699	1.23556	1.22200	1.23001	1.22529	1.23539	1.22182	1.22840	
2013-06-15T06:00:00	1.22971	1.23658	1.22432	1.22699	1.22846	1.23638	1.22415	1.22529	
2013-06-08T06:00:00	1.23743	1.24199	1.22243	1.22971	1.23651	1.24180	1.22215	1.22846	
2013-06-01T06:00:00	1.24251	1.24877	1.22707	1.23743	1.24177	1.24859	1.22688	1.23651	
2013-05-25T06:00:00	1.24356	1.25739	1.23808	1.24251	1.24261	1.25720	1.23788	1.24177	
2013-05-18T06:00:00	1.24834	1.26507	1.24072	1.24356	1.24777	1.26490	1.24059	1.24261	
2013-05-11T06:00:00	1.24381	1.25259	1.23844	1.24834	1.24309	1.25246	1.23825	1.24777	
2013-05-04T06:00:00	1.22722	1.24611	1.22563	1.24381	1.22659	1.24601	1.22543	1.24309	
2013-04-27T06:00:00	1.22873	1.23084	1.21978	1.22722	1.22808	1.23065	1.21955	1.22659	
2013-04-20T06:00:00	1.21937	1.23497	1.21811	1.22873	1.21872	1.23478	1.21709	1.22808	
2013-04-13T06:00:00	1.21623	1.21937	1.21387	1.21937	1.21560	1.21912	1.21347	1.21872	
2013-04-06T06:00:00	1.21488	1.22133	1.21316	1.21623	1.21415	1.22114	1.21248	1.21560	
2013-03-30T06:00:00	1.21726	1.21842	1.21329	1.21488	1.21632	1.21824	1.21308	1.21415	
2013-03-23T06:00:00	1.22235	1.22556	1.21577	1.21726	1.22142	1.22533	1.21558	1.21632	
2013-03-16T06:00:00	1.22780	1.22914	1.21701	1.22235	1.22710	1.22877	1.21622	1.22142	
2013-03-09T07:00:00	1.23755	1.23821	1.22582	1.22780	1.23744	1.23804	1.22565	1.22710	
2013-03-02T07:00:00	1.22801	1.23917	1.22398	1.23755	1.22742	1.23896	1.22377	1.23744	
2013-02-23T07:00:00	1.22650	1.23261	1.21194	1.22801	1.22586	1.23241	1.21181	1.22742	
2013-02-16T07:00:00	1.23215	1.23610	1.22599	1.22650	1.23128	1.23591	1.22562	1.22586	
2013-02-09T07:00:00	1.22623	1.23879	1.22613	1.23215	1.22556	1.23862	1.22556	1.23128	
2013-02-02T07:00:00	1.23871	1.24156	1.22574	1.22623	1.23811	1.24038	1.22539	1.22556	
2013-01-26T07:00:00	1.24752	1.25158	1.23077	1.23871	1.24659	1.25139	1.23056	1.23811	
2013-01-19T07:00:00	1.24464	1.24958	1.23259	1.24752	1.24386	1.24934	1.23239	1.24659	
2013-01-12T07:00:00	1.21935	1.25703	1.21935	1.24464	1.21892	1.25684	1.21858	1.24386	
2013-01-05T07:00:00	1.20862	1.22022	1.20841	1.21935	1.20827	1.21999	1.20804	1.21892	
2012-12-29T07:00:00	1.20767	1.21085	1.20653	1.20862	1.20732	1.21065	1.20625	1.20827	
2012-12-22T07:00:00	1.20826	1.20977	1.20709	1.20767	1.20787	1.20938	1.20688	1.20732	
2012-12-15T07:00:00	1.20879	1.21025	1.20662	1.20826	1.20797	1.21007	1.20642	1.20787	
2012-12-08T07:00:00	1.20834	1.21304	1.20635	1.20879	1.20764	1.21289	1.20617	1.20797	
2012-12-01T07:00:00	1.20534	1.21695	1.20508	1.20834	1.20491	1.21675	1.20439	1.20764	
2012-11-24T07:00:00	1.20446	1.20599	1.20311	1.20534	1.20397	1.20581	1.20294	1.20491	
2012-11-17T07:00:00	1.20493	1.20573	1.20365	1.20446	1.20454	1.20556	1.20347	1.20397	
2012-11-10T07:00:00	1.20613	1.20665	1.20357	1.20493	1.20558	1.20628	1.20321	1.20454	
2012-11-03T06:00:00	1.20746	1.20909	1.20542	1.20613	1.20711	1.20891	1.20521	1.20558	
2012-10-27T06:00:00	1.20983	1.21032	1.20554	1.20746	1.20952	1.20957	1.20535	1.20711	
2012-10-20T06:00:00	1.20930	1.21126	1.20863	1.20983	1.20845	1.21100	1.20803	1.20952	
2012-10-13T06:00:00	1.20930	1.21147	1.20804	1.20930	1.20892	1.21125	1.20780	1.20845	
2012-10-06T06:00:00	1.21145	1.21441	1.20614	1.20930	1.21104	1.21420	1.20573	1.20892	
2012-09-29T06:00:00	1.20867	1.21371	1.20815	1.21145	1.20824	1.21353	1.20790	1.21104	
2012-09-22T06:00:00	1.21129	1.21202	1.20798	1.20867	1.21094	1.21134	1.20774	1.20824	
2012-09-15T06:00:00	1.21749	1.21857	1.20817	1.21129	1.21672	1.21836	1.20795	1.21094	
2012-09-08T06:00:00	1.21030	1.21787	1.20371	1.21749	1.20932	1.21769	1.20334	1.21672	
2012-09-01T06:00:00	1.20158	1.21568	1.20085	1.21030	1.20024	1.21545	1.19927	1.20932	
2012-08-25T06:00:00	1.20150	1.20254	1.20082	1.20158	1.20013	1.20107	1.19983	1.20024	
2012-08-18T06:00:00	1.20176	1.20255	1.20086	1.20150	1.20040	1.20117	1.19999	1.20013	
2012-08-11T06:00:00	1.20111	1.20210	1.20093	1.20176	1.20067	1.20122	1.20005	1.20040	
2012-08-04T06:00:00	1.20237	1.20949	1.20086	1.20111	1.20144	1.20827	1.20008	1.20067	
2012-07-28T06:00:00	1.20185	1.20303	1.20105	1.20237	1.20047	1.20285	1.20010	1.20144	
2012-07-21T06:00:00	1.20170	1.20205	1.20070	1.20185	1.20037	1.20115	1.19992	1.20047	
2012-07-14T06:00:00	1.20139	1.20240	1.19939	1.20170	1.20039	1.20142	1.19944	1.20037	
2012-07-07T06:00:00	1.20124	1.20220	1.20081	1.20139	1.20073	1.20122	1.19961	1.20039	
2012-06-30T06:00:00	1.20186	1.20230	1.20094	1.20124	1.20047	1.20184	1.19964	1.20073	
2012-06-23T06:00:00	1.20112	1.20392	1.20079	1.20186	1.20050	1.20375	1.20014	1.20047	
2012-06-16T06:00:00	1.20193	1.20218	1.20086	1.20112	1.20036	1.20167	1.20005	1.20050	
2012-06-09T06:00:00	1.20188	1.20220	1.20079	1.20193	1.20054	1.20209	1.20018	1.20036	
2012-06-02T06:00:00	1.20157	1.20189	1.20074	1.20188	1.20097	1.20159	1.20036	1.20054	
2012-05-26T06:00:00	1.20167	1.20381	1.20073	1.20157	1.20067	1.20317	1.20014	1.20097	
2012-05-19T06:00:00	1.20182	1.20770	1.20068	1.20167	1.20052	1.20748	1.20033	1.20067	
2012-05-12T06:00:00	1.20174	1.20213	1.20091	1.20182	1.20064	1.20134	1.20018	1.20052	
2012-05-05T06:00:00	1.20201	1.20223	1.20098	1.20174	1.20067	1.20142	1.20032	1.20064	
2012-04-28T06:00:00	1.20209	1.20253	1.20119	1.20201	1.20072	1.20198	1.20051	1.20067	
2012-04-21T06:00:00	1.20239	1.20320	1.20112	1.20209	1.20100	1.20211	1.20059	1.20072	
2012-04-14T06:00:00	1.20319	1.20347	1.20147	1.20239	1.20190	1.20331	1.20050	1.20100	
2012-04-07T06:00:00	1.20158	1.20355	1.20093	1.20319	1.20024	1.20339	1.20024	1.20190	
2012-03-31T06:00:00	1.20482	1.20509	1.19966	1.20158	1.20343	1.20476	1.19854	1.20024	
2012-03-24T06:00:00	1.20540	1.20711	1.20362	1.20482	1.20460	1.20691	1.20335	1.20343	
2012-03-17T06:00:00	1.20693	1.20729	1.20498	1.20540	1.20559	1.20688	1.20449	1.20460	
2012-03-10T07:00:00	1.20634	1.21482	1.20537	1.20693	1.20497	1.21461	1.20497	1.20559	
2012-03-03T07:00:00	1.20714	1.20714	1.20482	1.20634	1.20624	1.20661	1.20455	1.20497	
2012-02-25T07:00:00	1.20564	1.20723	1.20442	1.20714	1.20493	1.20690	1.20358	1.20624	
2012-02-18T07:00:00	1.20933	1.21038	1.20417	1.20564	1.20797	1.21010	1.20394	1.20493	
2012-02-11T07:00:00	1.20984	1.21033	1.20638	1.20933	1.20931	1.21009	1.20616	1.20797	
2012-02-04T07:00:00	1.20886	1.21286	1.20546	1.20984	1.20752	1.21268	1.20524	1.20931	
2012-01-28T07:00:00	1.20658	1.20886	1.20323	1.20886	1.20606	1.20823	1.20304	1.20752	
2012-01-21T07:00:00	1.20893	1.21098	1.20568	1.20658	1.20798	1.21081	1.20535	1.20606	
2012-01-14T07:00:00	1.20741	1.21507	1.20684	1.20893	1.20670	1.21332	1.20645	1.20798	
2012-01-07T07:00:00	1.21532	1.21719	1.20637	1.20741	1.21475	1.21589	1.20611	1.20670	
2011-12-31T07:00:00	1.21703	1.22027	1.21410	1.21532	1.21632	1.21976	1.21299	1.21475	
2011-12-24T07:00:00	1.22317	1.22430	1.21372	1.21703	1.22209	1.22351	1.21332	1.21632	
2011-12-17T07:00:00	1.22136	1.22443	1.21657	1.22317	1.22033	1.22415	1.21639	1.22209	
2011-12-10T07:00:00	1.23605	1.23996	1.22046	1.22136	1.23500	1.23956	1.21986	1.22033	
2011-12-03T07:00:00	1.23391	1.24447	1.23143	1.23605	1.23361	1.24426	1.23110	1.23500	
2011-11-26T07:00:00	1.23175	1.23970	1.22251	1.23391	1.23138	1.23928	1.22234	1.23361	
2011-11-19T07:00:00	1.23985	1.24178	1.22517	1.23175	1.23950	1.24146	1.22497	1.23138	
2011-11-12T07:00:00	1.23978	1.24427	1.23304	1.23985	1.23945	1.24398	1.23271	1.23950	
2011-11-05T06:00:00	1.22047	1.24576	1.22047	1.23978	1.22012	1.24554	1.22012	1.23945	
2011-10-29T06:00:00	1.22044	1.22480	1.21317	1.22047	1.22004	1.22456	1.21285	1.22012	
2011-10-22T06:00:00	1.22461	1.23073	1.21578	1.22044	1.22427	1.23058	1.21555	1.22004	
2011-10-15T06:00:00	1.23901	1.24748	1.22087	1.22461	1.23865	1.24726	1.22068	1.22427	
2011-10-08T06:00:00	1.24061	1.24365	1.23049	1.23901	1.24006	1.24346	1.23029	1.23865	
2011-10-01T06:00:00	1.21431	1.24314	1.21231	1.24061	1.21388	1.24264	1.21208	1.24006	
2011-09-24T06:00:00	1.22313	1.22557	1.21271	1.21431	1.22266	1.22511	1.21231	1.21388	
2011-09-17T06:00:00	1.20994	1.23453	1.20511	1.22313	1.20858	1.23436	1.20494	1.22266	
2011-09-10T06:00:00	1.20745	1.20998	1.20241	1.20994	1.20699	1.20962	1.20217	1.20858	
2011-09-03T06:00:00	1.12146	1.21979	1.10182	1.20745	1.12111	1.21897	1.10146	1.20699	
2011-08-27T06:00:00	1.17033	1.19760	1.10028	1.12146	1.16970	1.19724	1.09996	1.12111	
2011-08-20T06:00:00	1.13152	1.17389	1.12679	1.17033	1.13097	1.17350	1.12636	1.16970	
2011-08-13T06:00:00	1.10793	1.15581	1.10793	1.13152	1.10706	1.15552	1.10706	1.13097	
2011-08-06T06:00:00	1.09349	1.10983	1.00741	1.10793	1.09303	1.10923	1.00675	1.10706	
2011-07-30T06:00:00	1.13171	1.14531	1.07109	1.09349	1.13113	1.14504	1.07079	1.09303	
2011-07-23T06:00:00	1.17545	1.17545	1.12985	1.13171	1.17507	1.17507	1.12967	1.13113	
2011-07-16T06:00:00	1.15099	1.18930	1.14061	1.17545	1.15054	1.18912	1.14034	1.17507	
2011-07-09T06:00:00	1.19306	1.19306	1.14937	1.15099	1.19268	1.19268	1.14909	1.15054	
2011-07-02T06:00:00	1.23322	1.23469	1.19099	1.19306	1.23283	1.23446	1.19079	1.19268	
2011-06-25T06:00:00	1.18857	1.23353	1.18091	1.23322	1.18762	1.23330	1.18037	1.23283	
2011-06-18T06:00:00	1.21426	1.21497	1.18449	1.18857	1.21379	1.21475	1.18428	1.18762	
2011-06-11T06:00:00	1.20853	1.22563	1.19471	1.21426	1.20809	1.22537	1.19452	1.21379	
2011-06-04T06:00:00	1.22286	1.23139	1.20605	1.20853	1.22179	1.23115	1.20584	1.20809	
2011-05-28T06:00:00	1.21836	1.23193	1.20560	1.22286	1.21796	1.23169	1.20507	1.22179	
2011-05-21T06:00:00	1.24507	1.24707	1.21493	1.21836	1.24411	1.24677	1.21462	1.21796	
2011-05-14T06:00:00	1.25886	1.26468	1.24041	1.24507	1.25847	1.26448	1.24022	1.24411	
2011-05-07T06:00:00	1.25886	1.27031	1.24850	1.25886	1.25858	1.27001	1.24832	1.25847	
2011-04-30T06:00:00	1.28191	1.28809	1.25782	1.25886	1.28151	1.28794	1.25746	1.25858	
2011-04-23T06:00:00	1.28936	1.29661	1.27511	1.28191	1.28803	1.29642	1.27467	1.28151	
2011-04-16T06:00:00	1.28760	1.29746	1.27311	1.28936	1.28726	1.29726	1.27281	1.28803	
2011-04-09T06:00:00	1.31309	1.31689	1.28462	1.28760	1.31247	1.31649	1.28435	1.28726	
2011-04-02T06:00:00	1.31540	1.32465	1.30559	1.31309	1.31506	1.32419	1.30536	1.31247	
2011-03-26T06:00:00	1.29601	1.31711	1.28893	1.31540	1.29570	1.31688	1.28874	1.31506	
2011-03-19T06:00:00	1.27905	1.29601	1.27372	1.29601	1.27867	1.29578	1.27351	1.29570	
2011-03-12T07:00:00	1.29221	1.29719	1.24759	1.27905	1.29190	1.29697	1.24566	1.27867	
2011-03-05T07:00:00	1.29499	1.30413	1.28281	1.29221	1.29462	1.30388	1.28260	1.29190	
2011-02-26T07:00:00	1.27640	1.30278	1.27289	1.29499	1.27614	1.30247	1.27256	1.29462	
2011-02-19T07:00:00	1.29480	1.29785	1.27076	1.27640	1.29441	1.29761	1.27050	1.27614	
2011-02-12T07:00:00	1.31852	1.32037	1.28960	1.29480	1.31832	1.32019	1.28937	1.29441	
2011-02-05T07:00:00	1.29737	1.32056	1.29328	1.31852	1.29724	1.32043	1.29303	1.31832	
2011-01-29T07:00:00	1.28229	1.30384	1.27823	1.29737	1.28192	1.30362	1.27791	1.29724	
2011-01-22T07:00:00	1.30507	1.30708	1.28062	1.28229	1.30463	1.30681	1.28040	1.28192	
2011-01-15T07:00:00	1.29004	1.30702	1.27743	1.30507	1.28978	1.30670	1.27718	1.30463	
2011-01-08T07:00:00	1.24869	1.29533	1.24354	1.29004	1.24832	1.29514	1.24325	1.28978	
2011-01-01T07:00:00	1.25152	1.27277	1.24157	1.24869	1.25107	1.27250	1.24138	1.24832	
2010-12-25T07:00:00	1.26181	1.26995	1.24040	1.25144	1.26138	1.26973	1.23999	1.25103	
2010-12-18T07:00:00	1.27929	1.27929	1.24400	1.26181	1.27892	1.27892	1.24372	1.26138	
2010-12-11T07:00:00	1.29679	1.30080	1.27213	1.27929	1.29642	1.30054	1.27190	1.27892	
2010-12-04T07:00:00	1.30846	1.31233	1.29607	1.29679	1.30809	1.31218	1.29582	1.29642	
2010-11-27T07:00:00	1.32862	1.33324	1.29337	1.30846	1.32842	1.33221	1.29313	1.30809	
2010-11-20T07:00:00	1.35783	1.36598	1.32373	1.32862	1.35744	1.36570	1.32349	1.32842	
2010-11-13T07:00:00	1.34187	1.36750	1.33640	1.35783	1.34113	1.36730	1.33619	1.35744	
2010-11-06T06:00:00	1.35042	1.35312	1.32317	1.34234	1.34977	1.35275	1.32286	1.34200	
2010-10-30T06:00:00	1.37009	1.38355	1.34401	1.35042	1.36951	1.38334	1.34380	1.34977	
2010-10-23T06:00:00	1.36465	1.37402	1.35469	1.37009	1.36427	1.37366	1.35440	1.36951	
2010-10-16T06:00:00	1.33836	1.36517	1.33068	1.36465	1.33797	1.36487	1.33044	1.36427	
2010-10-09T06:00:00	1.34283	1.34822	1.32668	1.33836	1.34237	1.34801	1.32645	1.33797	
2010-10-02T06:00:00	1.34382	1.34950	1.32657	1.34283	1.34337	1.34932	1.32628	1.34237	
2010-09-25T06:00:00	1.32914	1.34650	1.31665	1.34382	1.32875	1.34629	1.31635	1.34337	
2010-09-18T06:00:00	1.31670	1.32922	1.30728	1.32914	1.31631	1.32896	1.30700	1.32875	
2010-09-11T06:00:00	1.29598	1.33925	1.28747	1.31670	1.29563	1.33900	1.28722	1.31631	
2010-09-04T06:00:00	1.31132	1.31347	1.27667	1.29598	1.31097	1.31322	1.27644	1.29563	
2010-08-28T06:00:00	1.31142	1.31646	1.28538	1.31132	1.31107	1.31625	1.28507	1.31097	
2010-08-21T06:00:00	1.31601	1.31927	1.29727	1.31142	1.31567	1.31902	1.29701	1.31107	
2010-08-14T06:00:00	1.34239	1.34589	1.31403	1.31601	1.34200	1.34567	1.31391	1.31567	
2010-08-07T06:00:00	1.37937	1.39257	1.34230	1.34239	1.37904	1.39243	1.34190	1.34200	
2010-07-31T06:00:00	1.35779	1.38777	1.35779	1.37937	1.35744	1.38756	1.35744	1.37904	
2010-07-24T06:00:00	1.36068	1.38192	1.35114	1.35779	1.36029	1.38172	1.35090	1.35744	
2010-07-17T06:00:00	1.35950	1.36779	1.33436	1.36068	1.35916	1.36765	1.33412	1.36029	
2010-07-10T06:00:00	1.33500	1.36243	1.33047	1.35950	1.33466	1.36222	1.33024	1.35916	
2010-07-03T06:00:00	1.33660	1.34136	1.32621	1.33500	1.33626	1.34118	1.32595	1.33466	
2010-06-26T06:00:00	1.35437	1.35489	1.30752	1.33660	1.35403	1.35403	1.30724	1.33626	
2010-06-19T06:00:00	1.37193	1.37632	1.34577	1.35437	1.37198	1.37612	1.34560	1.35403	
2010-06-12T06:00:00	1.39052	1.40392	1.37157	1.37193	1.39057	1.40397	1.37162	1.37198	
2010-06-05T06:00:00	1.39000	1.39450	1.37324	1.39052	1.39005	1.39455	1.37329	1.39057	
2010-05-29T06:00:00	1.42267	1.42602	1.38635	1.39000	1.42222	1.42579	1.38640	1.39005	
2010-05-22T06:00:00	1.44490	1.44490	1.41126	1.42267	1.44448	1.44448	1.41088	1.42222	
2010-05-15T06:00:00	1.40100	1.45911	1.40047	1.44490	1.40068	1.45866	1.40007	1.44448	
2010-05-08T06:00:00	1.41135	1.43348	1.40007	1.40100	1.41100	1.43327	1.39981	1.40068	
2010-05-01T06:00:00	1.43300	1.43496	1.40069	1.41135	1.43275	1.43478	1.40008	1.41100	
2010-04-24T06:00:00	1.43570	1.43682	1.43254	1.43300	1.43530	1.43661	1.43228	1.43275	
2010-04-17T06:00:00	1.43302	1.43637	1.42936	1.43570	1.43261	1.43604	1.42909	1.43530	
2010-04-10T06:00:00	1.43849	1.44675	1.43260	1.43302	1.43811	1.44650	1.43225	1.43261	
2010-04-03T06:00:00	1.43268	1.43965	1.43173	1.43849	1.43210	1.43947	1.43110	1.43811	
2010-03-27T06:00:00	1.43018	1.44140	1.41460	1.43268	1.42983	1.44091	1.41427	1.43210	
2010-03-20T06:00:00	1.43522	1.43755	1.42342	1.43018	1.43501	1.43714	1.42310	1.42983	
2010-03-13T07:00:00	1.45662	1.45830	1.43196	1.43522	1.45632	1.45772	1.43174	1.43501	
2010-03-06T07:00:00	1.46340	1.46377	1.45628	1.45662	1.46299	1.46347	1.45600	1.45632	
2010-02-27T07:00:00	1.46283	1.46563	1.46239	1.46340	1.46249	1.46543	1.46219	1.46299	
2010-02-20T07:00:00	1.46438	1.46865	1.46211	1.46283	1.46396	1.46839	1.46164	1.46249	
2010-02-13T07:00:00	1.46630	1.46950	1.46418	1.46438	1.46595	1.46921	1.46387	1.46396	
2010-02-06T07:00:00	1.46613	1.47048	1.46376	1.46630	1.46582	1.47009	1.46343	1.46595	
2010-01-30T07:00:00	1.47087	1.48173	1.45601	1.46613	1.47049	1.48110	1.45562	1.46582	
2010-01-23T07:00:00	1.47186	1.47670	1.46378	1.47087	1.47151	1.47638	1.46348	1.47049	
2010-01-16T07:00:00	1.47634	1.47830	1.46747	1.47297	1.47602	1.47803	1.46710	1.47252	
2010-01-09T07:00:00	1.47545	1.48120	1.47263	1.47634	1.47517	1.48085	1.47218	1.47602	
2010-01-02T07:00:00	1.48488	1.48919	1.47443	1.47545	1.48453	1.48888	1.47410	1.47517	
2009-12-26T07:00:00	1.48984	1.49198	1.48227	1.48488	1.48933	1.49166	1.48192	1.48453	
2009-12-19T07:00:00	1.49510	1.49910	1.48770	1.48984	1.49467	1.49883	1.48697	1.48933	
2009-12-12T07:00:00	1.51280	1.51415	1.49085	1.49510	1.51242	1.51382	1.49061	1.49467	
2009-12-05T07:00:00	1.50999	1.51358	1.50975	1.51280	1.50955	1.51330	1.50933	1.51242	
2009-11-28T07:00:00	1.50523	1.51110	1.50523	1.50999	1.50478	1.51080	1.50453	1.50955	
2009-11-21T07:00:00	1.51237	1.51353	1.50141	1.50523	1.51208	1.51316	1.50101	1.50478	
2009-11-14T07:00:00	1.50997	1.51476	1.50836	1.51237	1.50960	1.51446	1.50782	1.51208	
2009-11-07T07:00:00	1.51064	1.51243	1.50901	1.50997	1.51029	1.51213	1.50871	1.50960	
2009-10-31T06:00:00	1.50988	1.51291	1.50869	1.51064	1.50949	1.51264	1.50839	1.51029	
2009-10-24T06:00:00	1.51399	1.51758	1.50856	1.50988	1.51354	1.51742	1.50802	1.50949	
2009-10-17T06:00:00	1.51725	1.51825	1.50930	1.51399	1.51679	1.51792	1.50902	1.51354	
2009-10-10T06:00:00	1.51897	1.52053	1.51269	1.51725	1.51857	1.52025	1.51238	1.51679	
2009-10-03T06:00:00	1.50940	1.51983	1.50902	1.51897	1.50899	1.51952	1.50824	1.51857	
2009-09-26T06:00:00	1.51020	1.52424	1.50792	1.50940	1.50982	1.52393	1.50739	1.50899	
2009-09-19T06:00:00	1.51510	1.51903	1.50760	1.51020	1.51459	1.51884	1.50707	1.50982	
2009-09-12T06:00:00	1.51290	1.52363	1.51131	1.51510	1.51249	1.52326	1.51098	1.51459	
2009-09-05T06:00:00	1.51710	1.52052	1.51278	1.51290	1.51663	1.52030	1.51239	1.51249	
2009-08-29T06:00:00	1.51573	1.51899	1.51257	1.51710	1.51529	1.51867	1.51231	1.51663	
2009-08-22T06:00:00	1.51579	1.52452	1.51539	1.51573	1.51534	1.52425	1.51511	1.51529	
2009-08-15T06:00:00	1.52286	1.52454	1.51368	1.51579	1.52261	1.52407	1.51338	1.51534	
2009-08-08T06:00:00	1.53385	1.53663	1.52234	1.52286	1.53343	1.53640	1.52199	1.52261	
2009-08-01T06:00:00	1.52337	1.53572	1.52313	1.53385	1.52292	1.53563	1.52241	1.53343	
2009-07-25T06:00:00	1.52269	1.53471	1.52146	1.52337	1.52232	1.53449	1.52118	1.52292	
2009-07-18T06:00:00	1.51857	1.52477	1.51452	1.52269	1.51821	1.52471	1.51421	1.52232	
2009-07-11T06:00:00	1.51340	1.52253	1.51233	1.51857	1.51301	1.52221	1.51199	1.51821	
2009-07-04T06:00:00	1.51937	1.52111	1.51118	1.51340	1.51884	1.52081	1.51084	1.51301	
2009-06-27T06:00:00	1.52157	1.52843	1.51732	1.51937	1.52127	1.52819	1.51710	1.51884	
2009-06-20T06:00:00	1.50704	1.53844	1.50142	1.52157	1.50674	1.53802	1.50099	1.52127	
2009-06-13T06:00:00	1.51277	1.51476	1.50088	1.50704	1.51247	1.51454	1.50054	1.50674	
2009-06-06T06:00:00	1.51705	1.52155	1.50870	1.51277	1.51666	1.52133	1.50839	1.51247	
2009-05-30T06:00:00	1.50942	1.52379	1.50754	1.51705	1.50895	1.52359	1.50669	1.51666	
2009-05-23T06:00:00	1.51897	1.52216	1.50777	1.50942	1.51866	1.52129	1.50747	1.50895	
2009-05-16T06:00:00	1.51390	1.52357	1.50948	1.51897	1.51342	1.52330	1.50919	1.51866	
2009-05-09T06:00:00	1.50813	1.51479	1.50100	1.51390	1.50769	1.51451	1.50069	1.51342	
2009-05-02T06:00:00	1.50751	1.51758	1.50586	1.50813	1.50704	1.51734	1.50561	1.50769	
2009-04-25T06:00:00	1.50938	1.51287	1.50193	1.50751	1.50907	1.51268	1.50147	1.50704	
2009-04-18T06:00:00	1.52076	1.52309	1.50758	1.50938	1.52032	1.52226	1.50741	1.50907	
2009-04-11T06:00:00	1.52215	1.52492	1.50806	1.52076	1.52147	1.52434	1.50773	1.52032	
2009-04-04T06:00:00	1.52582	1.53021	1.51186	1.52215	1.52517	1.52994	1.51149	1.52147	
2009-03-28T06:00:00	1.52088	1.52883	1.50641	1.52582	1.52050	1.52855	1.50618	1.52517	
2009-03-21T06:00:00	1.53216	1.53798	1.51747	1.52088	1.53172	1.53781	1.51731	1.52050	
2009-03-14T06:00:00	1.53350	1.54495	1.52285	1.53216	1.53291	1.54466	1.52261	1.53172	
