日時	GBP/NZD(始値, 買い)	GBP/NZD(高値, 買い)	GBP/NZD(安値, 買い)	GBP/NZD(終値, 買い)	GBP/NZD(始値, 売り)	GBP/NZD(高値, 売り)	GBP/NZD(安値, 売り)	GBP/NZD(終値, 売り)	
2014-02-01T07:00:00	2.03419	2.03419	1.97770	1.99019	2.03222	2.03222	1.97611	1.98974	
2014-01-25T07:00:00	2.00451	2.04362	1.99614	2.03419	2.00421	2.04322	1.99532	2.03222	
2014-01-18T07:00:00	1.98953	2.02172	1.96838	2.00451	1.98723	2.02135	1.96795	2.00421	
2014-01-11T07:00:00	1.98628	1.99336	1.94618	1.98953	1.98411	1.99294	1.94545	1.98723	
2014-01-04T07:00:00	1.98484	2.00309	1.97595	1.98628	1.98325	2.00263	1.97552	1.98411	
2013-12-28T07:00:00	2.02301	2.03166	1.97474	1.98484	2.02075	2.03108	1.97434	1.98325	
2013-12-21T07:00:00	1.99277	2.02822	1.98846	2.02301	1.99053	2.02777	1.98766	2.02075	
2013-12-14T07:00:00	1.97208	2.00731	1.96373	1.99277	1.96971	2.00695	1.96364	1.99053	
2013-12-07T07:00:00	1.97435	1.99659	1.96356	1.97208	1.97196	1.99453	1.96311	1.96971	
2013-11-30T07:00:00	2.01322	2.01526	1.97004	1.97435	2.01235	2.01469	1.96961	1.97196	
2013-11-23T07:00:00	1.98279	2.02420	1.95574	2.01322	1.98056	2.02388	1.95529	2.01235	
2013-11-16T07:00:00	1.93488	1.99291	1.91905	1.98279	1.93253	1.99257	1.91769	1.98056	
2013-11-09T07:00:00	1.94151	1.94995	1.92178	1.93488	1.94139	1.94958	1.92096	1.93253	
2013-11-02T06:00:00	1.92738	1.94654	1.91105	1.94151	1.92496	1.94557	1.91070	1.94139	
2013-10-26T06:00:00	1.95348	1.95397	1.92738	1.92738	1.95171	1.95304	1.92496	1.92496	
2013-10-19T06:00:00	1.90235	1.95573	1.89747	1.95348	1.90020	1.95543	1.89710	1.95171	
2013-10-12T06:00:00	1.91786	1.92774	1.88726	1.90235	1.91544	1.92659	1.88685	1.90020	
2013-10-05T06:00:00	1.92558	1.94501	1.91098	1.91786	1.92352	1.94471	1.91054	1.91544	
2013-09-28T06:00:00	1.95042	1.97443	1.92356	1.92558	1.94818	1.97408	1.92238	1.92352	
2013-09-21T06:00:00	1.91458	1.95468	1.91234	1.95042	1.91269	1.95432	1.91191	1.94818	
2013-09-14T06:00:00	1.95261	1.94948	1.90512	1.91458	1.95201	1.94911	1.90470	1.91269	
2013-09-07T06:00:00	1.95498	1.96526	1.93820	1.95261	1.95375	1.96488	1.93776	1.95201	
2013-08-31T06:00:00	2.00849	2.00569	1.94863	1.95498	2.00625	2.00521	1.94803	1.95375	
2013-08-24T06:00:00	1.99516	2.00907	1.97886	2.00849	1.99378	2.00712	1.97846	2.00625	
2013-08-17T06:00:00	1.92892	2.00790	1.91586	1.99516	1.92789	2.00750	1.91542	1.99378	
2013-08-10T06:00:00	1.93065	1.94975	1.92085	1.92892	1.92918	1.94895	1.92042	1.92789	
2013-08-03T06:00:00	1.95118	1.98054	1.92559	1.93065	1.94982	1.98019	1.92489	1.92918	
2013-07-27T06:00:00	1.90438	1.95492	1.89975	1.95118	1.90244	1.95436	1.89940	1.94982	
2013-07-20T06:00:00	1.92664	1.93893	1.89973	1.90438	1.92432	1.93856	1.89932	1.90244	
2013-07-13T06:00:00	1.94196	1.94701	1.91121	1.92664	1.94081	1.94555	1.91064	1.92432	
2013-07-06T06:00:00	1.93228	1.94831	1.88649	1.94196	1.93026	1.94768	1.88600	1.94081	
2013-06-29T06:00:00	1.96620	1.97559	1.90527	1.93228	1.96384	1.97516	1.90398	1.93026	
2013-06-22T06:00:00	1.98708	2.00301	1.94438	1.96620	1.98597	2.00263	1.94399	1.96384	
2013-06-15T06:00:00	1.95308	2.00590	1.93788	1.98708	1.95065	2.00533	1.93744	1.98597	
2013-06-08T06:00:00	1.97476	2.00344	1.92687	1.95308	1.97231	2.00302	1.92644	1.95065	
2013-06-01T06:00:00	1.91404	1.97681	1.88998	1.97476	1.91191	1.97633	1.88968	1.97231	
2013-05-25T06:00:00	1.87105	1.91458	1.84865	1.91404	1.86865	1.91272	1.84821	1.91191	
2013-05-18T06:00:00	1.88162	1.88162	1.84536	1.87105	1.87960	1.87960	1.84494	1.86865	
2013-05-11T06:00:00	1.85058	1.88517	1.84328	1.88162	1.84951	1.88482	1.84287	1.87960	
2013-05-04T06:00:00	1.82525	1.85995	1.82141	1.85058	1.82356	1.85962	1.82020	1.84951	
2013-04-27T06:00:00	1.82594	1.84054	1.80569	1.82525	1.82361	1.83993	1.80533	1.82356	
2013-04-20T06:00:00	1.81051	1.82798	1.79297	1.82594	1.80811	1.82694	1.79266	1.82361	
2013-04-13T06:00:00	1.78732	1.82442	1.78732	1.81051	1.78571	1.82400	1.78571	1.80811	
2013-04-06T06:00:00	1.81955	1.82616	1.77101	1.78732	1.81833	1.82561	1.77068	1.78571	
2013-03-30T06:00:00	1.81823	1.82791	1.79113	1.81955	1.81557	1.82780	1.79064	1.81833	
2013-03-23T06:00:00	1.82352	1.82805	1.80388	1.81823	1.82138	1.82765	1.80332	1.81557	
2013-03-16T06:00:00	1.82704	1.84591	1.81545	1.82352	1.82610	1.84564	1.81504	1.82138	
2013-03-09T07:00:00	1.81658	1.84529	1.79933	1.82704	1.81488	1.84492	1.79895	1.82610	
2013-03-02T07:00:00	1.82348	1.83553	1.80447	1.81658	1.82263	1.83521	1.80406	1.81488	
2013-02-23T07:00:00	1.81203	1.84350	1.79605	1.82348	1.81101	1.84320	1.79565	1.82263	
2013-02-16T07:00:00	1.83816	1.84048	1.81057	1.81203	1.83678	1.84021	1.80941	1.81101	
2013-02-09T07:00:00	1.89042	1.89783	1.81552	1.83816	1.88827	1.89742	1.81512	1.83678	
2013-02-02T07:00:00	1.85862	1.89568	1.84845	1.89042	1.85707	1.89537	1.84654	1.88827	
2013-01-26T07:00:00	1.88702	1.90322	1.85635	1.85862	1.88527	1.90281	1.85514	1.85707	
2013-01-19T07:00:00	1.89823	1.90230	1.87503	1.88702	1.89634	1.90198	1.87463	1.88527	
2013-01-12T07:00:00	1.92941	1.92941	1.89711	1.89823	1.92682	1.92817	1.89610	1.89634	
2013-01-05T07:00:00	1.93251	1.93622	1.90030	1.92941	1.93039	1.93532	1.89988	1.92682	
2012-12-29T07:00:00	1.97331	1.97808	1.93062	1.93251	1.97157	1.97717	1.92999	1.93039	
2012-12-22T07:00:00	1.96575	1.97880	1.95647	1.97331	1.96316	1.97811	1.95595	1.97157	
2012-12-15T07:00:00	1.91132	1.97444	1.90909	1.96575	1.90947	1.97394	1.90866	1.96316	
2012-12-08T07:00:00	1.92668	1.92850	1.90677	1.91132	1.92543	1.92808	1.90636	1.90947	
2012-12-01T07:00:00	1.95342	1.96305	1.92274	1.92668	1.95087	1.96271	1.92231	1.92543	
2012-11-24T07:00:00	1.94738	1.95934	1.93724	1.95342	1.94489	1.95898	1.93681	1.95087	
2012-11-17T07:00:00	1.95525	1.96474	1.93942	1.94738	1.95400	1.96437	1.93892	1.94489	
2012-11-10T07:00:00	1.95294	1.96691	1.93551	1.95525	1.95087	1.96646	1.93505	1.95400	
2012-11-03T06:00:00	1.94202	1.96604	1.92725	1.95294	1.94117	1.96541	1.92681	1.95087	
2012-10-27T06:00:00	1.95778	1.96677	1.93639	1.94202	1.95587	1.96641	1.93605	1.94117	
2012-10-20T06:00:00	1.96283	1.97646	1.94796	1.95778	1.96122	1.97570	1.94733	1.95587	
2012-10-13T06:00:00	1.96944	1.98510	1.95601	1.96283	1.96894	1.98459	1.95542	1.96122	
2012-10-06T06:00:00	1.97360	1.97660	1.94742	1.96944	1.97267	1.97498	1.94694	1.96894	
2012-09-29T06:00:00	1.94820	1.97884	1.93732	1.97360	1.94657	1.97832	1.93683	1.97267	
2012-09-22T06:00:00	1.96019	1.97945	1.94300	1.94820	1.95887	1.97897	1.94249	1.94657	
2012-09-15T06:00:00	1.95651	1.97165	1.95152	1.96019	1.95498	1.97103	1.95117	1.95887	
2012-09-08T06:00:00	1.97140	1.97921	1.93691	1.95651	1.96970	1.97873	1.93654	1.95498	
2012-09-01T06:00:00	1.97611	2.00707	1.97021	1.97140	1.97370	2.00674	1.96916	1.96970	
2012-08-25T06:00:00	1.95045	1.98408	1.94681	1.97611	1.94800	1.98375	1.94531	1.97370	
2012-08-18T06:00:00	1.94390	1.95903	1.93377	1.95045	1.94227	1.95861	1.93334	1.94800	
2012-08-11T06:00:00	1.92969	1.95010	1.92837	1.94390	1.92835	1.94981	1.92613	1.94227	
2012-08-04T06:00:00	1.91065	1.93313	1.89655	1.92969	1.90858	1.93268	1.89609	1.92835	
2012-07-28T06:00:00	1.94574	1.94804	1.90474	1.91065	1.94319	1.94764	1.90442	1.90858	
2012-07-21T06:00:00	1.95460	1.98446	1.94137	1.94574	1.95237	1.98412	1.94062	1.94319	
2012-07-14T06:00:00	1.95776	1.96945	1.94767	1.95460	1.95619	1.96897	1.94720	1.95237	
2012-07-07T06:00:00	1.94209	1.96554	1.94055	1.95776	1.94071	1.96503	1.93988	1.95619	
2012-06-30T06:00:00	1.96218	1.96218	1.92849	1.94209	1.95991	1.95991	1.92806	1.94071	
2012-06-23T06:00:00	1.97203	1.98352	1.95070	1.96218	1.96968	1.98304	1.95021	1.95991	
2012-06-16T06:00:00	1.99547	1.99547	1.96064	1.97203	1.99282	1.99282	1.96007	1.96968	
2012-06-09T06:00:00	2.00892	2.01745	1.97517	1.99547	2.00635	2.01686	1.97463	1.99282	
2012-06-02T06:00:00	2.03509	2.04610	2.00347	2.00892	2.03262	2.04540	2.00288	2.00635	
2012-05-26T06:00:00	2.07813	2.07813	2.03509	2.03509	2.07586	2.07586	2.03262	2.03262	
2012-05-19T06:00:00	2.09221	2.10577	2.06166	2.07813	2.09007	2.10552	2.06113	2.07586	
2012-05-12T06:00:00	2.05398	2.10166	2.05395	2.09221	2.05159	2.10088	2.05159	2.09007	
2012-05-05T06:00:00	2.03137	2.06217	2.02904	2.05398	2.02948	2.06171	2.02846	2.05159	
2012-04-28T06:00:00	1.97865	2.03781	1.97655	2.03137	1.97668	2.03727	1.97567	2.02948	
2012-04-21T06:00:00	1.97137	1.99542	1.96996	1.97865	1.96945	1.99478	1.96939	1.97668	
2012-04-14T06:00:00	1.92562	1.98170	1.92258	1.97137	1.92355	1.98115	1.92034	1.96945	
2012-04-07T06:00:00	1.93775	1.95137	1.91727	1.92562	1.93584	1.95064	1.91672	1.92355	
2012-03-31T06:00:00	1.95746	1.96182	1.93572	1.93775	1.95511	1.96124	1.93446	1.93584	
2012-03-24T06:00:00	1.94065	1.95817	1.93527	1.95746	1.93830	1.95759	1.93462	1.95511	
2012-03-17T06:00:00	1.92311	1.96752	1.91491	1.94065	1.92076	1.96700	1.91344	1.93830	
2012-03-10T07:00:00	1.90941	1.94283	1.90144	1.92311	1.90706	1.94231	1.90082	1.92076	
2012-03-03T07:00:00	1.91015	1.94931	1.90347	1.90941	1.90748	1.94877	1.90304	1.90706	
2012-02-25T07:00:00	1.89986	1.91330	1.88150	1.91015	1.89713	1.91277	1.88078	1.90748	
2012-02-18T07:00:00	1.90233	1.90322	1.87592	1.89986	1.89972	1.90248	1.87537	1.89713	
2012-02-11T07:00:00	1.90738	1.90738	1.86393	1.90233	1.90481	1.90547	1.86321	1.89972	
2012-02-04T07:00:00	1.89464	1.91420	1.88759	1.90738	1.89272	1.91350	1.88650	1.90481	
2012-01-28T07:00:00	1.90805	1.92206	1.88537	1.89464	1.90613	1.92131	1.88486	1.89272	
2012-01-21T07:00:00	1.93302	1.93793	1.90301	1.90805	1.93036	1.93737	1.90235	1.90613	
2012-01-14T07:00:00	1.92999	1.93513	1.90456	1.93302	1.92815	1.93448	1.90389	1.93036	
2012-01-07T07:00:00	1.97740	1.98156	1.92144	1.92999	1.97592	1.98011	1.92065	1.92815	
2011-12-31T07:00:00	1.99792	1.99941	1.97189	1.97740	1.99600	1.99724	1.97120	1.97592	
2011-12-24T07:00:00	2.01405	2.03413	1.98753	1.99792	2.01146	2.03279	1.98638	1.99600	
2011-12-17T07:00:00	2.04136	2.05494	2.01233	2.01405	2.03869	2.05410	2.01107	2.01146	
2011-12-10T07:00:00	2.02217	2.07145	2.02028	2.04136	2.01989	2.07102	2.01866	2.03869	
2011-12-03T07:00:00	2.00626	2.04260	1.99564	2.02217	2.00521	2.04182	1.99478	2.01989	
2011-11-26T07:00:00	2.09201	2.09201	2.00202	2.00626	2.08986	2.08986	2.00124	2.00521	
2011-11-19T07:00:00	2.08791	2.10532	2.08039	2.09201	2.08675	2.10441	2.07923	2.08986	
2011-11-12T07:00:00	2.04638	2.08872	2.02981	2.08791	2.04475	2.08813	2.02828	2.08675	
2011-11-05T06:00:00	2.01556	2.05759	2.00699	2.04638	2.01508	2.05673	2.00620	2.04475	
2011-10-29T06:00:00	1.96078	2.03594	1.96078	2.01556	1.95989	2.03501	1.95989	2.01508	
2011-10-22T06:00:00	1.98880	2.01781	1.95193	1.96078	1.98775	2.01623	1.95115	1.95989	
2011-10-15T06:00:00	1.96459	2.00164	1.95891	1.98880	1.96354	2.00085	1.95820	1.98775	
2011-10-08T06:00:00	2.01982	2.02791	1.96337	1.96459	2.01835	2.02547	1.96242	1.96354	
2011-10-01T06:00:00	2.04620	2.05959	1.98413	2.01982	2.04457	2.05874	1.98218	2.01835	
2011-09-24T06:00:00	1.99908	2.04938	1.97181	2.04620	1.99652	2.04830	1.97099	2.04457	
2011-09-17T06:00:00	1.90618	2.00219	1.89726	1.99908	1.90388	1.99995	1.89627	1.99652	
2011-09-10T06:00:00	1.93273	1.94764	1.89627	1.90618	1.93053	1.94675	1.89535	1.90388	
2011-09-03T06:00:00	1.91839	1.94746	1.90642	1.93273	1.91642	1.94624	1.90563	1.93053	
2011-08-27T06:00:00	1.94750	1.94968	1.89832	1.91839	1.94572	1.94847	1.89752	1.91642	
2011-08-20T06:00:00	2.01337	2.02032	1.93976	1.94750	2.01107	2.01957	1.93886	1.94572	
2011-08-13T06:00:00	1.95669	2.01796	1.94021	2.01337	1.95475	2.01674	1.93951	2.01107	
2011-08-06T06:00:00	1.94250	2.04384	1.93248	1.95669	1.94004	2.04222	1.93171	1.95475	
2011-07-30T06:00:00	1.86850	1.96810	1.85484	1.94250	1.86710	1.96719	1.85421	1.94004	
2011-07-23T06:00:00	1.88656	1.89574	1.86753	1.86850	1.88571	1.89530	1.86664	1.86710	
2011-07-16T06:00:00	1.90747	1.91500	1.87873	1.88656	1.90626	1.91427	1.87802	1.88571	
2011-07-09T06:00:00	1.91650	1.95239	1.90126	1.90747	1.91541	1.95111	1.90000	1.90626	
2011-07-02T06:00:00	1.94149	1.95058	1.91417	1.91650	1.94035	1.94983	1.91342	1.91541	
2011-06-25T06:00:00	1.96986	1.99423	1.92748	1.94149	1.96832	1.99346	1.92670	1.94035	
2011-06-18T06:00:00	1.99389	2.00942	1.96091	1.96986	1.99222	2.00873	1.96025	1.96832	
2011-06-11T06:00:00	1.97608	2.02234	1.97608	1.99389	1.97483	2.02101	1.97466	1.99222	
2011-06-04T06:00:00	2.01698	2.01916	1.96727	1.97608	2.01615	2.01782	1.96612	1.97483	
2011-05-28T06:00:00	2.01993	2.02158	1.98931	2.01698	2.01884	2.02078	1.98842	2.01615	
2011-05-21T06:00:00	2.03819	2.05457	2.00411	2.01993	2.03709	2.05364	2.00331	2.01884	
2011-05-14T06:00:00	2.05666	2.09206	2.03508	2.03819	2.05573	2.09125	2.03419	2.03709	
2011-05-07T06:00:00	2.07515	2.08055	2.04101	2.05666	2.07337	2.07978	2.04011	2.05573	
2011-04-30T06:00:00	2.06418	2.10127	2.05134	2.07515	2.06311	2.10048	2.05064	2.07337	
2011-04-23T06:00:00	2.06154	2.08714	2.03886	2.06418	2.05775	2.08642	2.03656	2.06311	
2011-04-16T06:00:00	2.03921	2.07624	2.03760	2.06154	2.03762	2.07555	2.03651	2.05775	
2011-04-09T06:00:00	2.09350	2.10261	2.03854	2.03921	2.09014	2.10188	2.03731	2.03762	
2011-04-02T06:00:00	2.10021	2.12528	2.08684	2.09350	2.09873	2.12422	2.08608	2.09014	
2011-03-26T06:00:00	2.12806	2.13517	2.09228	2.10021	2.12579	2.13452	2.09172	2.09873	
2011-03-19T06:00:00	2.21806	2.22711	2.12187	2.12806	2.21649	2.22382	2.12105	2.12579	
2011-03-12T07:00:00	2.16398	2.25387	2.16398	2.21806	2.16261	2.25253	2.16261	2.21649	
2011-03-05T07:00:00	2.20438	2.21599	2.15162	2.16398	2.20266	2.21533	2.15066	2.16261	
2011-02-26T07:00:00	2.14673	2.21540	2.13390	2.20438	2.14583	2.21353	2.13301	2.20266	
2011-02-19T07:00:00	2.13228	2.18157	2.12079	2.14673	2.13111	2.18087	2.12013	2.14583	
2011-02-12T07:00:00	2.10557	2.15454	2.10557	2.13228	2.10441	2.15285	2.10441	2.13111	
2011-02-05T07:00:00	2.09615	2.12429	2.06524	2.10557	2.09314	2.12365	2.06446	2.10441	
2011-01-29T07:00:00	2.05528	2.10884	2.05011	2.09615	2.05312	2.10780	2.04915	2.09314	
2011-01-22T07:00:00	2.11114	2.11403	2.04308	2.05528	2.10916	2.11180	2.04211	2.05312	
2011-01-15T07:00:00	2.06768	2.11636	2.05301	2.11114	2.06561	2.11501	2.05151	2.10916	
2011-01-08T07:00:00	2.04336	2.07428	2.03849	2.07057	2.04242	2.07334	2.03732	2.06855	
2011-01-01T07:00:00	2.00537	2.05568	1.98677	2.04336	2.00322	2.05503	1.98592	2.04242	
2010-12-25T07:00:00	2.06464	2.06960	1.99359	2.00457	2.06002	2.06601	1.99181	2.00272	
2010-12-18T07:00:00	2.10528	2.11238	2.05493	2.06464	2.10401	2.11021	2.05396	2.06002	
2010-12-11T07:00:00	2.11388	2.12183	2.08826	2.10528	2.11241	2.12109	2.08741	2.10401	
2010-12-04T07:00:00	2.06005	2.12438	2.05859	2.11388	2.05856	2.12326	2.05716	2.11241	
2010-11-27T07:00:00	2.07958	2.10350	2.05608	2.06005	2.07761	2.10164	2.05521	2.05856	
2010-11-20T07:00:00	2.05178	2.09578	2.04340	2.07958	2.05081	2.09475	2.04241	2.07761	
2010-11-13T07:00:00	2.08062	2.09758	2.05014	2.05178	2.07700	2.09641	2.04883	2.05081	
2010-11-06T06:00:00	2.03178	2.09218	2.03178	2.08462	2.03071	2.09071	2.03071	2.08283	
2010-10-30T06:00:00	2.10268	2.10371	2.03088	2.03178	2.10041	2.10218	2.02963	2.03071	
2010-10-23T06:00:00	2.10118	2.12877	2.08048	2.10268	2.09911	2.12791	2.07961	2.10041	
2010-10-16T06:00:00	2.12058	2.12407	2.09206	2.10118	2.11857	2.12322	2.09101	2.09911	
2010-10-09T06:00:00	2.11416	2.12569	2.07425	2.12058	2.11283	2.12479	2.07352	2.11857	
2010-10-02T06:00:00	2.12815	2.14888	2.09865	2.11416	2.12710	2.14769	2.09772	2.11283	
2010-09-25T06:00:00	2.15645	2.16447	2.12218	2.12815	2.15471	2.16325	2.12101	2.12710	
2010-09-18T06:00:00	2.15358	2.16197	2.11283	2.15645	2.15226	2.16061	2.11181	2.15471	
2010-09-11T06:00:00	2.11008	2.16467	2.09932	2.15358	2.10792	2.16357	2.09701	2.15226	
2010-09-04T06:00:00	2.14648	2.15336	2.10785	2.11008	2.14470	2.15233	2.10601	2.10792	
2010-08-28T06:00:00	2.17918	2.21088	2.13942	2.14648	2.17711	2.21002	2.13734	2.14470	
2010-08-21T06:00:00	2.19718	2.22168	2.17828	2.17918	2.19593	2.22031	2.17589	2.17711	
2010-08-14T06:00:00	2.21148	2.22630	2.17331	2.19718	2.20941	2.22513	2.17221	2.19593	
2010-08-07T06:00:00	2.17998	2.21319	2.17658	2.21148	2.17829	2.21121	2.17528	2.20941	
2010-07-31T06:00:00	2.16308	2.19406	2.15232	2.17998	2.16111	2.19287	2.15084	2.17829	
2010-07-24T06:00:00	2.12281	2.17188	2.09911	2.16308	2.12121	2.17013	2.09801	2.16111	
2010-07-17T06:00:00	2.15232	2.17658	2.09988	2.12281	2.15060	2.17569	2.09884	2.12121	
2010-07-10T06:00:00	2.11870	2.15955	2.10465	2.15232	2.11701	2.15870	2.10341	2.15060	
2010-07-03T06:00:00	2.20529	2.21710	2.11849	2.11870	2.20355	2.21546	2.11681	2.11701	
2010-06-26T06:00:00	2.11186	2.21214	2.10482	2.20529	2.10990	2.21081	2.10171	2.20355	
2010-06-19T06:00:00	2.09906	2.13048	2.07498	2.11186	2.09911	2.12947	2.07375	2.10990	
2010-06-12T06:00:00	2.10336	2.13631	2.09382	2.09906	2.10341	2.13636	2.09387	2.09911	
2010-06-05T06:00:00	2.16016	2.20239	2.10095	2.10336	2.16021	2.20244	2.10100	2.10341	
2010-05-29T06:00:00	2.13058	2.18558	2.11442	2.16016	2.12732	2.18563	2.11338	2.16021	
2010-05-22T06:00:00	2.13605	2.18314	2.12095	2.13058	2.13429	2.18162	2.11954	2.12732	
2010-05-15T06:00:00	2.05770	2.16610	2.03453	2.13605	2.05619	2.16325	2.03279	2.13429	
2010-05-08T06:00:00	2.07853	2.09642	2.03662	2.05770	2.07664	2.09528	2.03549	2.05619	
2010-05-01T06:00:00	2.10591	2.11336	2.03797	2.07853	2.10470	2.11229	2.03676	2.07664	
2010-04-24T06:00:00	2.14749	2.15342	2.08611	2.10591	2.14648	2.15247	2.08520	2.10470	
2010-04-17T06:00:00	2.17219	2.17573	2.14470	2.14749	2.17088	2.17473	2.14329	2.14648	
2010-04-10T06:00:00	2.15047	2.18068	2.14598	2.17219	2.14888	2.17950	2.14391	2.17088	
2010-04-03T06:00:00	2.15508	2.17872	2.14331	2.15047	2.15281	2.17638	2.14241	2.14888	
2010-03-27T06:00:00	2.11778	2.16483	2.10748	2.15508	2.11541	2.16351	2.10591	2.15281	
2010-03-20T06:00:00	2.12089	2.14223	2.09210	2.11778	2.11974	2.14134	2.09122	2.11541	
2010-03-13T07:00:00	2.16632	2.16632	2.11628	2.12089	2.16501	2.16501	2.11480	2.11974	
2010-03-06T07:00:00	2.17349	2.17403	2.10732	2.16632	2.17181	2.17181	2.10630	2.16501	
2010-02-27T07:00:00	2.18586	2.19671	2.13038	2.17349	2.18333	2.19553	2.12835	2.17181	
2010-02-20T07:00:00	2.21341	2.24491	2.17091	2.18586	2.21164	2.24322	2.16829	2.18333	
2010-02-13T07:00:00	2.25308	2.25664	2.20698	2.21341	2.25061	2.25196	2.20495	2.21164	
2010-02-06T07:00:00	2.27499	2.28569	2.22399	2.25308	2.27371	2.28424	2.22271	2.25061	
2010-01-30T07:00:00	2.27887	2.30015	2.23852	2.27499	2.27797	2.29829	2.23658	2.27371	
2010-01-23T07:00:00	2.26110	2.30098	2.24758	2.27887	2.25883	2.29782	2.24581	2.27797	
2010-01-16T07:00:00	2.20341	2.28362	2.20341	2.26110	2.20141	2.28136	2.20141	2.25883	
2010-01-09T07:00:00	2.17628	2.21768	2.16557	2.20341	2.17470	2.21631	2.16405	2.20141	
2010-01-02T07:00:00	2.22915	2.23788	2.16185	2.17628	2.22688	2.23661	2.15933	2.17470	
2009-12-26T07:00:00	2.26398	2.26688	2.20704	2.22915	2.26141	2.26201	2.20571	2.22688	
2009-12-19T07:00:00	2.27268	2.28936	2.25998	2.26398	2.26981	2.28781	2.25785	2.26141	
2009-12-12T07:00:00	2.24149	2.28669	2.23346	2.27268	2.24019	2.28534	2.23213	2.26981	
2009-12-05T07:00:00	2.30042	2.30973	2.22158	2.24149	2.29751	2.30821	2.22022	2.24019	
2009-11-28T07:00:00	2.32163	2.32163	2.27110	2.30042	2.31939	2.31939	2.26971	2.29751	
2009-11-21T07:00:00	2.28059	2.33223	2.25904	2.32163	2.27761	2.32978	2.25788	2.31939	
2009-11-14T07:00:00	2.24387	2.29178	2.24179	2.28059	2.24241	2.29074	2.24001	2.27761	
2009-11-07T07:00:00	2.29358	2.29358	2.23345	2.24387	2.29136	2.29136	2.23191	2.24241	
2009-10-31T06:00:00	2.28912	2.31488	2.26012	2.29358	2.28777	2.30998	2.25868	2.29136	
2009-10-24T06:00:00	2.16402	2.29783	2.15478	2.28912	2.16161	2.29658	2.15282	2.28777	
2009-10-17T06:00:00	2.21345	2.21345	2.15799	2.16402	2.21144	2.21156	2.15611	2.16161	
2009-10-10T06:00:00	2.15831	2.21668	2.13046	2.21345	2.15601	2.21525	2.12901	2.21144	
2009-10-03T06:00:00	2.22471	2.23320	2.14810	2.15831	2.22271	2.23185	2.14671	2.15601	
2009-09-26T06:00:00	2.22294	2.24194	2.19720	2.22471	2.22119	2.24043	2.19443	2.22271	
2009-09-19T06:00:00	2.29208	2.30358	2.21934	2.22294	2.28927	2.30192	2.21775	2.22119	
2009-09-12T06:00:00	2.36358	2.38471	2.28988	2.29208	2.36093	2.38171	2.28682	2.28927	
2009-09-05T06:00:00	2.38720	2.39242	2.35524	2.36358	2.38552	2.39033	2.35409	2.36093	
2009-08-29T06:00:00	2.37768	2.42459	2.36763	2.38720	2.37358	2.42322	2.36468	2.38552	
2009-08-22T06:00:00	2.41984	2.41984	2.36299	2.37768	2.41645	2.41645	2.36110	2.37358	
2009-08-15T06:00:00	2.44566	2.46276	2.41232	2.41984	2.44193	2.46032	2.41041	2.41645	
2009-08-08T06:00:00	2.48377	2.49468	2.40898	2.44566	2.48061	2.49061	2.40732	2.44193	
2009-08-01T06:00:00	2.52384	2.54950	2.46818	2.48377	2.52201	2.54801	2.46614	2.48061	
2009-07-25T06:00:00	2.50643	2.53703	2.48963	2.52384	2.50352	2.53533	2.48771	2.52201	
2009-07-18T06:00:00	2.54348	2.54348	2.48679	2.50643	2.54001	2.54001	2.48410	2.50352	
2009-07-11T06:00:00	2.58411	2.59398	2.52128	2.54348	2.58213	2.59238	2.51971	2.54001	
2009-07-04T06:00:00	2.59284	2.60446	2.53748	2.58411	2.58991	2.60230	2.53601	2.58213	
2009-06-27T06:00:00	2.56072	2.61150	2.53603	2.59284	2.55781	2.60971	2.53331	2.58991	
2009-06-20T06:00:00	2.56388	2.60618	2.53125	2.56072	2.55971	2.60394	2.52982	2.55781	
2009-06-13T06:00:00	2.55848	2.61728	2.54200	2.56388	2.55471	2.61537	2.53981	2.55971	
2009-06-06T06:00:00	2.55321	2.61722	2.53268	2.55848	2.54851	2.61230	2.53118	2.55471	
2009-05-30T06:00:00	2.52374	2.59869	2.50988	2.55321	2.52041	2.59579	2.50818	2.54851	
2009-05-23T06:00:00	2.56568	2.60868	2.51467	2.52374	2.56071	2.60697	2.51273	2.52041	
2009-05-16T06:00:00	2.58945	2.61508	2.54828	2.56568	2.58558	2.61111	2.54660	2.56071	
2009-05-09T06:00:00	2.52947	2.59875	2.48646	2.58945	2.52537	2.59648	2.48482	2.58558	
2009-05-02T06:00:00	2.61798	2.61871	2.50828	2.52947	2.61508	2.61653	2.50751	2.52537	
2009-04-25T06:00:00	2.56208	2.63589	2.56118	2.61798	2.55821	2.63502	2.55803	2.61508	
2009-04-18T06:00:00	2.61533	2.64971	2.55966	2.56208	2.61171	2.64731	2.55621	2.55821	
2009-04-11T06:00:00	2.51903	2.63547	2.49258	2.61533	2.51341	2.63340	2.48771	2.61171	
2009-04-04T06:00:00	2.52628	2.57533	2.49807	2.51903	2.52412	2.57400	2.49515	2.51341	
