日時	USD/JPY(始値, 買い)	USD/JPY(高値, 買い)	USD/JPY(安値, 買い)	USD/JPY(終値, 買い)	USD/JPY(始値, 売り)	USD/JPY(高値, 売り)	USD/JPY(安値, 売り)	USD/JPY(終値, 売り)	
2001-07-07T06:00:00	125.761	126.021	123.551	124.731	125.728	125.988	123.518	124.698	
2001-06-30T06:00:00	124.731	126.141	123.701	125.761	124.698	126.108	123.668	125.728	
2001-06-23T06:00:00	124.261	125.001	123.351	124.731	124.228	124.968	123.318	124.698	
2001-06-16T06:00:00	123.031	124.781	122.611	124.261	122.998	124.748	122.578	124.228	
2001-06-09T06:00:00	120.941	123.291	120.891	123.031	120.908	123.258	120.858	122.998	
2001-06-02T06:00:00	119.221	121.041	118.741	120.941	119.188	121.008	118.708	120.908	
2001-05-26T06:00:00	120.521	121.421	118.321	119.221	120.488	121.388	118.288	119.188	
2001-05-19T06:00:00	123.691	123.811	118.841	120.521	123.658	123.778	118.808	120.488	
2001-05-12T06:00:00	122.511	124.091	122.471	123.691	122.478	124.058	122.438	123.658	
2001-05-05T06:00:00	121.361	122.861	120.871	122.511	121.328	122.828	120.838	122.478	
2001-04-28T06:00:00	124.101	124.251	120.651	121.361	124.068	124.218	120.618	121.328	
2001-04-21T06:00:00	121.951	124.371	121.191	124.101	121.918	124.338	121.158	124.068	
2001-04-14T06:00:00	124.161	124.991	120.941	121.951	124.128	124.958	120.908	121.918	
2001-04-07T06:00:00	124.151	125.481	122.941	124.161	124.118	125.448	122.908	124.128	
2001-03-31T07:00:00	126.461	126.881	123.581	124.151	126.428	126.848	123.548	124.118	
2001-03-24T07:00:00	122.821	126.461	121.471	126.461	122.788	126.428	121.438	126.428	
2001-03-17T07:00:00	123.091	124.321	122.031	122.821	123.058	124.288	121.998	122.788	
2001-03-10T07:00:00	119.511	123.201	119.361	123.091	119.478	123.168	119.328	123.058	
2001-03-03T07:00:00	119.301	120.471	118.331	119.511	119.268	120.438	118.298	119.478	
2001-02-24T07:00:00	115.801	119.331	115.691	119.301	115.768	119.298	115.658	119.268	
2001-02-17T07:00:00	116.121	117.211	115.281	115.801	116.088	117.178	115.248	115.768	
2001-02-10T07:00:00	117.711	118.001	114.611	116.121	117.678	117.968	114.578	116.088	
2001-02-03T07:00:00	115.751	117.811	114.401	117.711	115.718	117.778	114.368	117.678	
2001-01-27T07:00:00	117.641	117.791	114.951	115.751	117.608	117.758	114.918	115.718	
2001-01-20T07:00:00	117.051	118.501	116.201	117.641	117.018	118.468	116.168	117.608	
2001-01-13T07:00:00	118.471	119.941	116.971	117.051	118.438	119.908	116.938	117.018	
2001-01-06T07:00:00	116.611	118.581	115.691	118.471	116.578	118.548	115.658	118.438	
2000-12-30T07:00:00	114.481	116.941	113.581	116.611	114.448	116.908	113.548	116.578	
2000-12-23T07:00:00	112.921	115.101	112.761	114.481	112.888	115.068	112.728	114.448	
2000-12-16T07:00:00	112.591	113.211	111.861	112.921	112.558	113.178	111.828	112.888	
2000-12-09T07:00:00	111.451	112.861	110.611	112.591	111.418	112.828	110.578	112.558	
2000-12-02T07:00:00	111.481	111.491	110.201	111.451	111.448	111.458	110.168	111.418	
2000-11-25T07:00:00	111.181	112.091	109.841	111.481	111.148	112.058	109.808	111.448	
2000-11-18T07:00:00	108.831	111.471	108.831	111.181	108.798	111.438	108.798	111.148	
2000-11-11T07:00:00	108.041	109.151	107.441	108.831	108.008	109.118	107.408	108.798	
2000-11-04T07:00:00	107.331	108.041	106.931	108.041	107.298	108.008	106.898	108.008	
2000-10-28T06:00:00	108.761	109.331	106.911	107.331	108.728	109.298	106.878	107.298	
2000-10-21T06:00:00	108.991	109.101	107.681	108.761	108.958	109.068	107.648	108.728	
2000-10-14T06:00:00	107.871	109.211	107.521	108.991	107.838	109.178	107.488	108.958	
2000-10-07T06:00:00	108.971	109.181	107.381	107.871	108.938	109.148	107.348	107.838	
2000-09-30T06:00:00	108.101	109.621	108.101	108.971	108.068	109.588	108.068	108.938	
2000-09-23T06:00:00	108.091	108.471	107.211	108.101	108.058	108.438	107.178	108.068	
2000-09-16T06:00:00	107.171	108.171	106.361	108.091	107.138	108.138	106.328	108.058	
2000-09-09T06:00:00	106.081	107.791	105.891	107.171	106.048	107.758	105.858	107.138	
2000-09-02T06:00:00	105.981	106.591	104.811	106.081	105.948	106.558	104.778	106.048	
2000-08-26T06:00:00	106.851	106.981	105.611	105.981	106.818	106.948	105.578	105.948	
2000-08-19T06:00:00	108.341	108.811	106.611	106.851	108.308	108.778	106.578	106.818	
2000-08-12T06:00:00	108.671	109.681	108.141	108.341	108.638	109.648	108.108	108.308	
2000-08-05T06:00:00	108.601	109.301	107.491	108.671	108.568	109.268	107.458	108.638	
2000-07-29T06:00:00	109.611	109.841	107.971	108.601	109.578	109.808	107.938	108.568	
2000-07-22T06:00:00	108.891	109.831	108.511	109.611	108.858	109.798	108.478	109.578	
2000-07-15T06:00:00	107.851	109.201	107.331	108.891	107.818	109.168	107.298	108.858	
2000-07-08T06:00:00	107.891	108.481	106.671	107.851	107.858	108.448	106.638	107.818	
2000-07-01T06:00:00	106.081	107.991	105.321	107.891	106.048	107.958	105.288	107.858	
2000-06-24T06:00:00	104.651	106.421	104.331	106.081	104.618	106.388	104.298	106.048	
2000-06-17T06:00:00	106.511	106.541	103.971	104.651	106.478	106.508	103.938	104.618	
2000-06-10T06:00:00	106.861	107.241	105.941	106.511	106.828	107.208	105.908	106.478	
2000-06-03T06:00:00	108.111	108.341	105.191	106.861	108.078	108.308	105.158	106.828	
2000-05-27T06:00:00	107.051	109.141	106.101	108.111	107.018	109.108	106.068	108.078	
2000-05-20T06:00:00	107.161	108.041	106.441	107.051	107.128	108.008	106.408	107.018	
2000-05-13T06:00:00	108.651	110.031	106.421	107.161	108.618	109.998	106.388	107.128	
2000-05-06T06:00:00	108.721	110.121	107.691	108.651	108.688	110.088	107.658	108.618	
2000-04-29T06:00:00	107.901	109.651	107.311	108.721	107.868	109.618	107.278	108.688	
2000-04-22T06:00:00	105.871	108.301	105.121	107.901	105.838	108.268	105.088	107.868	
2000-04-15T06:00:00	104.361	105.931	103.291	105.871	104.328	105.898	103.258	105.838	
2000-04-08T06:00:00	105.511	107.171	104.361	104.361	105.478	107.138	104.328	104.328	
2000-04-01T07:00:00	103.421	105.771	102.871	105.511	103.388	105.738	102.838	105.478	
2000-03-25T07:00:00	106.891	107.181	102.111	103.421	106.858	107.148	102.078	103.388	
2000-03-18T07:00:00	106.971	107.821	106.281	106.891	106.938	107.788	106.248	106.858	
2000-03-11T07:00:00	106.461	106.971	104.691	106.971	106.428	106.938	104.658	106.938	
2000-03-04T07:00:00	107.931	108.161	105.861	106.461	107.898	108.128	105.828	106.428	
2000-02-26T07:00:00	110.211	110.481	106.621	107.931	110.178	110.448	106.588	107.898	
2000-02-19T07:00:00	110.941	111.771	110.151	110.211	110.908	111.738	110.118	110.178	
2000-02-12T07:00:00	108.941	111.321	108.091	110.941	108.908	111.288	108.058	110.908	
2000-02-05T07:00:00	107.321	109.841	107.221	108.941	107.288	109.808	107.188	108.908	
2000-01-29T07:00:00	107.071	109.101	106.641	107.321	107.038	109.068	106.608	107.288	
2000-01-22T07:00:00	105.181	107.371	104.591	107.071	105.148	107.338	104.558	107.038	
2000-01-15T07:00:00	105.891	106.121	104.491	105.181	105.858	106.088	104.458	105.148	
2000-01-08T07:00:00	105.211	106.431	104.381	105.891	105.178	106.398	104.348	105.858	
2000-01-01T07:00:00	102.181	105.961	101.441	105.211	102.148	105.928	101.408	105.178	
1999-12-25T07:00:00	102.841	103.081	101.881	102.181	102.808	103.048	101.848	102.148	
1999-12-18T07:00:00	103.121	103.441	101.351	102.841	103.088	103.408	101.318	102.808	
1999-12-11T07:00:00	102.431	103.841	102.281	103.121	102.398	103.808	102.248	103.088	
1999-12-04T07:00:00	102.651	103.541	102.091	102.431	102.618	103.508	102.058	102.398	
1999-11-27T07:00:00	102.541	104.121	101.391	102.651	102.508	104.088	101.358	102.618	
1999-11-20T07:00:00	106.401	106.641	101.291	102.541	106.368	106.608	101.258	102.508	
1999-11-13T07:00:00	105.211	106.611	104.751	106.401	105.178	106.578	104.718	106.368	
1999-11-06T07:00:00	106.221	106.421	104.461	105.211	106.188	106.388	104.428	105.178	
1999-10-30T06:00:00	104.261	106.631	103.441	106.221	104.228	106.598	103.408	106.188	
1999-10-23T06:00:00	105.861	106.281	103.751	104.261	105.828	106.248	103.718	104.228	
1999-10-16T06:00:00	105.331	106.761	104.871	105.861	105.298	106.728	104.838	105.828	
1999-10-09T06:00:00	107.411	108.001	105.261	105.331	107.378	107.968	105.228	105.298	
1999-10-02T06:00:00	105.161	108.091	104.761	107.411	105.128	108.058	104.728	107.378	
1999-09-25T06:00:00	105.481	107.301	103.991	105.161	105.448	107.268	103.958	105.128	
1999-09-18T06:00:00	107.761	108.241	103.551	105.481	107.728	108.208	103.518	105.448	
1999-09-11T06:00:00	108.941	109.211	103.241	107.761	108.908	109.178	103.208	107.728	
1999-09-04T06:00:00	109.571	111.421	107.591	108.941	109.538	111.388	107.558	108.908	
1999-08-28T06:00:00	111.371	111.391	108.691	109.571	111.338	111.358	108.658	109.538	
1999-08-21T06:00:00	111.291	112.851	110.541	111.371	111.258	112.818	110.508	111.338	
1999-08-14T06:00:00	115.801	115.941	110.841	111.291	115.768	115.908	110.808	111.258	
1999-08-07T06:00:00	115.211	116.241	114.481	115.801	115.178	116.208	114.448	115.768	
1999-07-31T06:00:00	114.861	115.711	113.641	115.211	114.828	115.678	113.608	115.178	
1999-07-24T06:00:00	116.761	117.441	114.221	114.861	116.728	117.408	114.188	114.828	
1999-07-17T06:00:00	121.081	121.101	116.091	116.761	121.048	121.068	116.058	116.728	
1999-07-10T06:00:00	122.361	122.501	120.261	121.081	122.328	122.468	120.228	121.048	
1999-07-03T06:00:00	121.071	122.941	120.881	122.361	121.038	122.908	120.848	122.328	
1999-06-26T06:00:00	121.421	122.011	120.581	121.071	121.388	121.978	120.548	121.038	
1999-06-19T06:00:00	120.721	122.591	120.641	121.421	120.688	122.558	120.608	121.388	
1999-06-12T06:00:00	118.111	120.981	117.891	120.721	118.078	120.948	117.858	120.688	
1999-06-05T06:00:00	122.421	122.491	117.661	118.111	122.388	122.458	117.628	118.078	
1999-05-29T06:00:00	121.791	122.521	120.361	122.421	121.758	122.488	120.328	122.388	
1999-05-22T06:00:00	124.111	124.421	119.741	121.791	124.078	124.388	119.708	121.758	
1999-05-15T06:00:00	122.851	124.791	122.691	124.111	122.818	124.758	122.658	124.078	
1999-05-08T06:00:00	120.921	122.881	120.311	122.851	120.888	122.848	120.278	122.818	
1999-05-01T06:00:00	119.581	121.471	119.511	120.921	119.548	121.438	119.478	120.888	
1999-04-24T06:00:00	119.261	120.601	118.281	119.581	119.228	120.568	118.248	119.548	
1999-04-17T06:00:00	117.821	120.471	117.501	119.261	117.788	120.438	117.468	119.228	
1999-04-10T06:00:00	120.851	120.981	117.491	117.821	120.818	120.948	117.458	117.788	
1999-04-03T07:00:00	120.611	122.041	120.391	120.851	120.578	122.008	120.358	120.818	
1999-03-27T07:00:00	120.561	121.001	118.441	120.611	120.528	120.968	118.408	120.578	
1999-03-20T07:00:00	117.011	120.571	116.971	120.561	116.978	120.538	116.938	120.528	
1999-03-13T07:00:00	118.971	119.491	117.001	117.011	118.938	119.458	116.968	116.978	
1999-03-06T07:00:00	122.831	123.221	118.651	118.971	122.798	123.188	118.618	118.938	
1999-02-27T07:00:00	119.321	123.791	118.841	122.831	119.288	123.758	118.808	122.798	
1999-02-20T07:00:00	121.001	122.571	118.491	119.321	120.968	122.538	118.458	119.288	
1999-02-13T07:00:00	114.131	121.421	113.841	121.001	114.098	121.388	113.808	120.968	
1999-02-06T07:00:00	113.111	115.821	112.761	114.131	113.078	115.788	112.728	114.098	
1999-01-30T07:00:00	115.941	116.031	111.351	113.111	115.908	115.998	111.318	113.078	
1999-01-23T07:00:00	114.471	117.091	113.301	115.941	114.438	117.058	113.268	115.908	
1999-01-16T07:00:00	114.331	115.031	112.391	114.471	114.298	114.998	112.358	114.438	
1999-01-09T07:00:00	110.241	114.491	108.261	114.331	110.208	114.458	108.228	114.298	
1999-01-02T07:00:00	113.341	114.501	109.791	110.241	113.308	114.468	109.758	110.208	
1998-12-26T07:00:00	116.261	117.191	112.601	113.341	116.228	117.158	112.568	113.308	
1998-12-19T07:00:00	115.931	117.531	114.741	116.261	115.898	117.498	114.708	116.228	
1998-12-12T07:00:00	116.441	117.641	114.541	115.931	116.408	117.608	114.508	115.898	
1998-12-05T07:00:00	118.781	120.641	116.341	116.441	118.748	120.608	116.308	116.408	
1998-11-28T07:00:00	123.281	124.111	117.361	118.781	123.248	124.078	117.328	118.748	
1998-11-21T07:00:00	120.671	123.591	120.191	123.281	120.638	123.558	120.158	123.248	
1998-11-14T07:00:00	122.421	122.741	118.571	120.671	122.388	122.708	118.538	120.638	
1998-11-07T07:00:00	119.391	124.141	119.111	122.421	119.358	124.108	119.078	122.388	
1998-10-31T07:00:00	115.321	119.391	114.361	119.391	115.288	119.358	114.328	119.358	
1998-10-24T06:00:00	118.661	119.851	115.041	115.321	118.628	119.818	115.008	115.288	
1998-10-17T06:00:00	115.441	119.631	113.851	118.661	115.408	119.598	113.818	118.628	
1998-10-10T06:00:00	117.441	120.461	113.591	115.441	117.408	120.428	113.558	115.408	
1998-10-03T06:00:00	135.991	136.091	111.891	117.441	135.958	136.058	111.858	117.408	
1998-09-26T06:00:00	136.091	136.931	133.091	135.991	136.058	136.898	133.058	135.958	
1998-09-19T06:00:00	133.621	137.261	132.411	136.091	133.588	137.228	132.378	136.058	
1998-09-12T06:00:00	131.781	135.841	131.041	133.621	131.748	135.808	131.008	133.588	
1998-09-05T06:00:00	134.591	138.331	129.231	131.781	134.558	138.298	129.198	131.748	
1998-08-29T06:00:00	141.671	142.491	132.991	134.591	141.638	142.458	132.958	134.558	
1998-08-22T06:00:00	145.021	145.271	140.341	141.671	144.988	145.238	140.308	141.638	
1998-08-15T06:00:00	146.261	147.001	141.461	145.021	146.228	146.968	141.428	144.988	
1998-08-08T06:00:00	146.311	147.701	144.371	146.261	146.278	147.668	144.338	146.228	
1998-08-01T06:00:00	144.901	146.381	143.431	146.311	144.868	146.348	143.398	146.278	
1998-07-25T06:00:00	141.491	144.901	140.841	144.901	141.458	144.868	140.808	144.868	
1998-07-18T06:00:00	139.301	142.121	138.551	141.491	139.268	142.088	138.518	141.458	
1998-07-11T06:00:00	142.941	144.341	138.671	139.301	142.908	144.308	138.638	139.268	
1998-07-04T06:00:00	140.431	142.941	138.171	142.941	140.398	142.908	138.138	142.908	
1998-06-27T06:00:00	142.671	143.401	137.461	140.431	142.638	143.368	137.428	140.398	
1998-06-20T06:00:00	138.191	143.061	137.171	142.671	138.158	143.028	137.138	142.638	
1998-06-13T06:00:00	144.461	146.821	133.731	138.191	144.428	146.788	133.698	138.158	
1998-06-06T06:00:00	139.901	144.811	139.871	144.461	139.868	144.778	139.838	144.428	
1998-05-30T06:00:00	138.711	140.021	137.461	139.901	138.678	139.988	137.428	139.868	
1998-05-23T06:00:00	136.421	139.291	136.241	138.711	136.388	139.258	136.208	138.678	
