日時	GBP/AUD(始値, 買い)	GBP/AUD(高値, 買い)	GBP/AUD(安値, 買い)	GBP/AUD(終値, 買い)	GBP/AUD(始値, 売り)	GBP/AUD(高値, 売り)	GBP/AUD(安値, 売り)	GBP/AUD(終値, 売り)	
2003-03-01T07:00:00	2.58857	2.62087	2.56377	2.61167	2.58862	2.62092	2.56382	2.61172	
2003-02-22T07:00:00	2.64397	2.64837	2.58537	2.58857	2.64402	2.64842	2.58542	2.58862	
2003-02-15T07:00:00	2.72767	2.73177	2.64357	2.64397	2.72772	2.73182	2.64362	2.64402	
2003-02-08T07:00:00	2.76437	2.76877	2.71477	2.72767	2.76442	2.76882	2.71482	2.72772	
2003-02-01T07:00:00	2.80667	2.82117	2.75167	2.76437	2.80672	2.82122	2.75172	2.76442	
2003-01-25T07:00:00	2.75727	2.82617	2.74907	2.80667	2.75732	2.82622	2.74912	2.80672	
2003-01-18T07:00:00	2.72597	2.77217	2.71617	2.75727	2.72602	2.77222	2.71622	2.75732	
2003-01-11T07:00:00	2.75577	2.76407	2.72107	2.72597	2.75582	2.76412	2.72112	2.72602	
2003-01-04T07:00:00	2.83667	2.84397	2.75417	2.75577	2.83672	2.84402	2.75422	2.75582	
2002-12-28T07:00:00	2.85997	2.88257	2.82167	2.83667	2.86002	2.88262	2.82172	2.83672	
2002-12-21T07:00:00	2.84847	2.86097	2.82197	2.85997	2.84852	2.86102	2.82202	2.86002	
2002-12-14T07:00:00	2.81517	2.86567	2.80237	2.84847	2.81522	2.86572	2.80242	2.84852	
2002-12-07T07:00:00	2.80987	2.82017	2.78367	2.81517	2.80992	2.82022	2.78372	2.81522	
2002-11-30T07:00:00	2.77667	2.81497	2.76087	2.80987	2.77672	2.81502	2.76092	2.80992	
2002-11-23T07:00:00	2.80447	2.80647	2.75847	2.77667	2.80452	2.80652	2.75852	2.77672	
2002-11-16T07:00:00	2.80537	2.85047	2.79827	2.80447	2.80542	2.85052	2.79832	2.80452	
2002-11-09T07:00:00	2.81697	2.84527	2.79607	2.80537	2.81702	2.84532	2.79612	2.80542	
2002-11-02T07:00:00	2.79727	2.81957	2.76387	2.81697	2.79732	2.81962	2.76392	2.81702	
2002-10-26T06:00:00	2.79327	2.82627	2.77467	2.79727	2.79332	2.82632	2.77472	2.79732	
2002-10-19T06:00:00	2.81317	2.81337	2.77237	2.79327	2.81322	2.81342	2.77242	2.79332	
2002-10-12T06:00:00	2.84257	2.86617	2.80107	2.81317	2.84262	2.86622	2.80112	2.81322	
2002-10-05T06:00:00	2.86377	2.86647	2.83267	2.84257	2.86382	2.86652	2.83272	2.84262	
2002-09-28T06:00:00	2.87047	2.91757	2.85987	2.86377	2.87052	2.91762	2.85992	2.86382	
2002-09-21T06:00:00	2.84787	2.88227	2.83667	2.87047	2.84792	2.88232	2.83672	2.87052	
2002-09-14T06:00:00	2.81977	2.85117	2.79127	2.84787	2.81982	2.85122	2.79132	2.84792	
2002-09-07T06:00:00	2.84757	2.85707	2.80717	2.81977	2.84762	2.85712	2.80722	2.81982	
2002-08-31T06:00:00	2.81607	2.90947	2.80587	2.84757	2.81612	2.90952	2.80592	2.84762	
2002-08-24T06:00:00	2.80137	2.81817	2.74937	2.81607	2.80142	2.81822	2.74942	2.81612	
2002-08-17T06:00:00	2.82207	2.83887	2.78737	2.80137	2.82212	2.83892	2.78742	2.80142	
2002-08-10T06:00:00	2.84767	2.88177	2.80337	2.82207	2.84772	2.88182	2.80342	2.82212	
2002-08-03T06:00:00	2.91357	2.96937	2.84147	2.84767	2.91362	2.96942	2.84152	2.84772	
2002-07-27T06:00:00	2.92757	2.92757	2.84777	2.91357	2.92762	2.92762	2.84782	2.91362	
2002-07-20T06:00:00	2.83807	2.93637	2.82667	2.92757	2.83812	2.93642	2.82672	2.92762	
2002-07-13T06:00:00	2.77457	2.85867	2.76687	2.83807	2.77462	2.85872	2.76692	2.83812	
2002-07-06T06:00:00	2.73627	2.79277	2.71357	2.77457	2.73632	2.79282	2.71362	2.77462	
2002-06-29T06:00:00	2.71977	2.75597	2.71357	2.73627	2.71982	2.75602	2.71362	2.73632	
2002-06-22T06:00:00	2.60807	2.73597	2.59747	2.71977	2.60812	2.73602	2.59752	2.71982	
2002-06-15T06:00:00	2.63627	2.66037	2.60597	2.60807	2.63632	2.66042	2.60602	2.60812	
2002-06-08T06:00:00	2.55297	2.65187	2.55157	2.63627	2.55302	2.65192	2.55162	2.63632	
2002-06-01T06:00:00	2.56547	2.57687	2.52547	2.55297	2.56552	2.57692	2.52552	2.55302	
2002-05-25T06:00:00	2.62017	2.62317	2.56347	2.56547	2.62022	2.62322	2.56352	2.56552	
2002-05-18T06:00:00	2.63827	2.65407	2.60097	2.62017	2.63832	2.65412	2.60102	2.62022	
2002-05-11T06:00:00	2.68637	2.69467	2.63767	2.63827	2.68642	2.69472	2.63772	2.63832	
2002-05-04T06:00:00	2.72397	2.72997	2.67887	2.68637	2.72402	2.73002	2.67892	2.68642	
2002-04-27T06:00:00	2.68307	2.73997	2.67587	2.72397	2.68312	2.74002	2.67592	2.72402	
2002-04-20T06:00:00	2.68057	2.69347	2.66227	2.68307	2.68062	2.69352	2.66232	2.68312	
2002-04-13T06:00:00	2.68787	2.71077	2.67547	2.68057	2.68792	2.71082	2.67552	2.68062	
2002-04-06T07:00:00	2.70327	2.72367	2.67667	2.68787	2.70332	2.72372	2.67672	2.68792	
2002-03-30T07:00:00	2.67337	2.71787	2.66077	2.70327	2.67342	2.71792	2.66082	2.70332	
2002-03-23T07:00:00	2.68687	2.71097	2.66467	2.67337	2.68692	2.71102	2.66472	2.67342	
2002-03-16T07:00:00	2.71047	2.73287	2.67237	2.68687	2.71052	2.73292	2.67242	2.68692	
2002-03-09T07:00:00	2.72037	2.73597	2.70657	2.71047	2.72042	2.73602	2.70662	2.71052	
2002-03-02T07:00:00	2.72927	2.74307	2.70317	2.72037	2.72932	2.74312	2.70322	2.72042	
2002-02-23T07:00:00	2.79277	2.79747	2.72507	2.72927	2.79282	2.79752	2.72512	2.72932	
2002-02-16T07:00:00	2.76827	2.80247	2.75197	2.79277	2.76832	2.80252	2.75202	2.79282	
2002-02-09T07:00:00	2.77177	2.83077	2.75627	2.76827	2.77182	2.83082	2.75632	2.76832	
2002-02-02T07:00:00	2.78867	2.79857	2.75677	2.77177	2.78872	2.79862	2.75682	2.77182	
2002-01-26T07:00:00	2.72847	2.80187	2.72437	2.78867	2.72852	2.80192	2.72442	2.78872	
2002-01-19T07:00:00	2.79397	2.80267	2.72237	2.72847	2.79402	2.80272	2.72242	2.72852	
2002-01-12T07:00:00	2.77767	2.80767	2.77717	2.79397	2.77772	2.80772	2.77722	2.79402	
2002-01-05T07:00:00	2.77747	2.78947	2.73177	2.77767	2.77752	2.78952	2.73182	2.77772	
2001-12-29T07:00:00	2.83767	2.85337	2.77307	2.77747	2.83772	2.85342	2.77312	2.77752	
2001-12-22T07:00:00	2.83057	2.87407	2.81977	2.83767	2.83062	2.87412	2.81982	2.83772	
2001-12-15T07:00:00	2.79637	2.87627	2.79637	2.83057	2.79642	2.87632	2.79642	2.83062	
2001-12-08T07:00:00	2.78867	2.80977	2.77057	2.79637	2.78872	2.80982	2.77062	2.79642	
2001-12-01T07:00:00	2.73247	2.78997	2.72547	2.78867	2.73252	2.79002	2.72552	2.78872	
2001-11-24T07:00:00	2.70987	2.75857	2.70767	2.73247	2.70992	2.75862	2.70772	2.73252	
