日時	EUR/AUD(始値, 買い)	EUR/AUD(高値, 買い)	EUR/AUD(安値, 買い)	EUR/AUD(終値, 買い)	EUR/AUD(始値, 売り)	EUR/AUD(高値, 売り)	EUR/AUD(安値, 売り)	EUR/AUD(終値, 売り)	
2002-03-23T07:00:00	1.65357	1.66907	1.62837	1.63497	1.65162	1.66712	1.62642	1.63302	
2002-03-16T07:00:00	1.67987	1.69037	1.64447	1.65357	1.67792	1.68842	1.64252	1.65162	
2002-03-09T07:00:00	1.67277	1.69527	1.67087	1.67987	1.67082	1.69332	1.66892	1.67792	
2002-03-02T07:00:00	1.66647	1.68807	1.66027	1.67277	1.66452	1.68612	1.65832	1.67082	
2002-02-23T07:00:00	1.70827	1.70977	1.66277	1.66647	1.70632	1.70782	1.66082	1.66452	
2002-02-16T07:00:00	1.68937	1.71447	1.67707	1.70827	1.68742	1.71252	1.67512	1.70632	
2002-02-09T07:00:00	1.71007	1.72987	1.68057	1.68937	1.70812	1.72792	1.67862	1.68742	
2002-02-02T07:00:00	1.69667	1.72007	1.68677	1.71007	1.69472	1.71812	1.68482	1.70812	
2002-01-26T07:00:00	1.67557	1.71437	1.66507	1.69667	1.67362	1.71242	1.66312	1.69472	
2002-01-19T07:00:00	1.71947	1.72447	1.67127	1.67557	1.71752	1.72252	1.66932	1.67362	
2002-01-12T07:00:00	1.71387	1.73127	1.70497	1.71947	1.71192	1.72932	1.70302	1.71752	
2002-01-05T07:00:00	1.71957	1.73367	1.69257	1.71387	1.71762	1.73172	1.69062	1.71192	
2001-12-29T07:00:00	1.73087	1.76837	1.71807	1.71957	1.72892	1.76642	1.71612	1.71762	
2001-12-22T07:00:00	1.75077	1.75397	1.72327	1.73087	1.74882	1.75202	1.72132	1.72892	
2001-12-15T07:00:00	1.74167	1.78617	1.73797	1.75077	1.73972	1.78422	1.73602	1.74882	
2001-12-08T07:00:00	1.73157	1.74647	1.71837	1.74167	1.72962	1.74452	1.71642	1.73972	
2001-12-01T07:00:00	1.71977	1.73747	1.70967	1.73157	1.71782	1.73552	1.70772	1.72962	
2001-11-24T07:00:00	1.69687	1.72607	1.67717	1.71977	1.69492	1.72412	1.67522	1.71782	
2001-11-17T07:00:00	1.69277	1.70797	1.68267	1.69687	1.69082	1.70602	1.68072	1.69492	
2001-11-10T07:00:00	1.72807	1.74007	1.67667	1.69277	1.72612	1.73812	1.67472	1.69082	
2001-11-03T07:00:00	1.77877	1.78227	1.72807	1.72807	1.77682	1.78032	1.72612	1.72612	
2001-10-27T06:00:00	1.78447	1.80157	1.76907	1.77877	1.78252	1.79962	1.76712	1.77682	
2001-10-20T06:00:00	1.76607	1.78507	1.74507	1.78187	1.76412	1.78312	1.74312	1.77992	
2001-10-13T06:00:00	1.78617	1.79227	1.75697	1.76607	1.78422	1.79032	1.75502	1.76412	
2001-10-06T06:00:00	1.81067	1.83617	1.78617	1.78617	1.80872	1.83422	1.78422	1.78422	
2001-09-29T06:00:00	1.85017	1.86827	1.80647	1.81067	1.84822	1.86632	1.80452	1.80872	
2001-09-22T06:00:00	1.88057	1.89877	1.83837	1.85017	1.87862	1.89682	1.83642	1.84822	
2001-09-15T06:00:00	1.78727	1.91237	1.78727	1.88057	1.78532	1.91042	1.78532	1.87862	
2001-09-08T06:00:00	1.75157	1.79237	1.73647	1.78727	1.74962	1.79042	1.73452	1.78532	
2001-09-01T06:00:00	1.72297	1.75157	1.69517	1.75157	1.72102	1.74962	1.69322	1.74962	
2001-08-25T06:00:00	1.71267	1.73437	1.68527	1.72297	1.71072	1.73242	1.68332	1.72102	
2001-08-18T06:00:00	1.71367	1.72717	1.70237	1.71267	1.71172	1.72522	1.70042	1.71072	
2001-08-11T06:00:00	1.74187	1.74627	1.70727	1.71367	1.73992	1.74432	1.70532	1.71172	
2001-08-04T06:00:00	1.71237	1.75417	1.69287	1.74187	1.71042	1.75222	1.69092	1.73992	
2001-07-28T06:00:00	1.72637	1.74327	1.69187	1.71237	1.72442	1.74132	1.68992	1.71042	
2001-07-21T06:00:00	1.72197	1.74047	1.70347	1.72637	1.72002	1.73852	1.70152	1.72442	
2001-07-14T06:00:00	1.67447	1.73537	1.67237	1.72197	1.67252	1.73342	1.67042	1.72002	
2001-07-07T06:00:00	1.66577	1.71117	1.66017	1.67447	1.66382	1.70922	1.65822	1.67252	
2001-06-30T06:00:00	1.66607	1.67227	1.62067	1.66577	1.66412	1.67032	1.61872	1.66382	
2001-06-23T06:00:00	1.65897	1.67987	1.65247	1.66607	1.65702	1.67792	1.65052	1.66412	
2001-06-16T06:00:00	1.64877	1.66397	1.63547	1.65897	1.64682	1.66202	1.63352	1.65702	
2001-06-09T06:00:00	1.62147	1.65147	1.60997	1.64877	1.61952	1.64952	1.60802	1.64682	
2001-06-02T06:00:00	1.66677	1.67877	1.61577	1.62147	1.66482	1.67682	1.61382	1.61952	
2001-05-26T06:00:00	1.65727	1.68357	1.64587	1.66677	1.65532	1.68162	1.64392	1.66482	
2001-05-19T06:00:00	1.66147	1.67927	1.64137	1.65727	1.65952	1.67732	1.63942	1.65532	
2001-05-12T06:00:00	1.68207	1.69977	1.66077	1.66147	1.68012	1.69782	1.65882	1.65952	
2001-05-05T06:00:00	1.72047	1.72657	1.67347	1.68207	1.71852	1.72462	1.67152	1.68012	
2001-04-28T06:00:00	1.75357	1.75817	1.70757	1.72047	1.75162	1.75622	1.70562	1.71852	
2001-04-21T06:00:00	1.75657	1.79857	1.74287	1.75357	1.75462	1.79662	1.74092	1.75162	
2001-04-14T06:00:00	1.75347	1.77357	1.72737	1.75657	1.75152	1.77162	1.72542	1.75462	
2001-04-07T06:00:00	1.81437	1.83187	1.74347	1.75347	1.81242	1.82992	1.74152	1.75152	
2001-03-31T07:00:00	1.80077	1.85687	1.79157	1.81437	1.79882	1.85492	1.78962	1.81242	
2001-03-24T07:00:00	1.79077	1.82287	1.78637	1.80077	1.78882	1.82092	1.78442	1.79882	
2001-03-17T07:00:00	1.81717	1.82357	1.78677	1.79077	1.81522	1.82162	1.78482	1.78882	
2001-03-10T07:00:00	1.83337	1.85157	1.80657	1.81717	1.83142	1.84962	1.80462	1.81522	
2001-03-03T07:00:00	1.77087	1.84007	1.76967	1.83337	1.76892	1.83812	1.76772	1.83142	
2001-02-24T07:00:00	1.74327	1.77937	1.72567	1.77087	1.74132	1.77742	1.72372	1.76892	
2001-02-17T07:00:00	1.72517	1.75097	1.72387	1.74327	1.72322	1.74902	1.72192	1.74132	
2001-02-10T07:00:00	1.72717	1.74747	1.70327	1.72517	1.72522	1.74552	1.70132	1.72322	
2001-02-03T07:00:00	1.69847	1.73187	1.68917	1.72717	1.69652	1.72992	1.68722	1.72522	
2001-01-27T07:00:00	1.70347	1.71437	1.68227	1.69847	1.70152	1.71242	1.68032	1.69652	
2001-01-20T07:00:00	1.68387	1.71797	1.67847	1.70347	1.68192	1.71602	1.67652	1.70152	
2001-01-13T07:00:00	1.71317	1.72417	1.67767	1.68387	1.71122	1.72222	1.67572	1.68192	
2001-01-06T07:00:00	1.67787	1.71447	1.58787	1.71317	1.67592	1.71252	1.58592	1.71122	
2000-12-30T07:00:00	1.68847	1.70307	1.63707	1.67787	1.68652	1.70112	1.63512	1.67592	
2000-12-23T07:00:00	1.65957	1.69087	1.65407	1.68847	1.65762	1.68892	1.65212	1.68652	
2000-12-16T07:00:00	1.64047	1.67077	1.62767	1.65957	1.63852	1.66882	1.62572	1.65762	
2000-12-09T07:00:00	1.62107	1.65317	1.61347	1.64047	1.61912	1.65122	1.61152	1.63852	
2000-12-02T07:00:00	1.63807	1.64007	1.61317	1.62107	1.63612	1.63812	1.61122	1.61912	
2000-11-25T07:00:00	1.61067	1.66147	1.61067	1.63807	1.60872	1.65952	1.60872	1.63612	
2000-11-18T07:00:00	1.63797	1.67147	1.59807	1.61067	1.63602	1.66952	1.59612	1.60872	
2000-11-11T07:00:00	1.66217	1.66527	1.63317	1.63797	1.66022	1.66332	1.63122	1.63602	
2000-11-04T07:00:00	1.64407	1.66217	1.61497	1.66217	1.64212	1.66022	1.61302	1.66022	
2000-10-28T06:00:00	1.60887	1.67067	1.60427	1.64407	1.60692	1.66872	1.60232	1.64212	
2000-10-21T06:00:00	1.58597	1.61227	1.57857	1.60887	1.58402	1.61032	1.57662	1.60692	
2000-10-14T06:00:00	1.62267	1.64867	1.58597	1.58597	1.62072	1.64672	1.58402	1.58402	
2000-10-07T06:00:00	1.62797	1.68297	1.61217	1.62267	1.62602	1.68102	1.61022	1.62072	
2000-09-30T06:00:00	1.62987	1.64887	1.60427	1.62797	1.62792	1.64692	1.60232	1.62602	
2000-09-23T06:00:00	1.60347	1.65547	1.58827	1.62987	1.60152	1.65352	1.58632	1.62792	
2000-09-16T06:00:00	1.56457	1.62187	1.56217	1.60347	1.56262	1.61992	1.56022	1.60152	
2000-09-09T06:00:00	1.55437	1.60847	1.52667	1.56457	1.55242	1.60652	1.52472	1.56262	
2000-09-02T06:00:00	1.56337	1.58177	1.53347	1.55437	1.56142	1.57982	1.53152	1.55242	
2000-08-26T06:00:00	1.57587	1.58197	1.53667	1.56337	1.57392	1.58002	1.53472	1.56142	
2000-08-19T06:00:00	1.53677	1.58277	1.52667	1.57587	1.53482	1.58082	1.52472	1.57392	
2000-08-12T06:00:00	1.56167	1.57127	1.53457	1.53677	1.55972	1.56932	1.53262	1.53482	
2000-08-05T06:00:00	1.54867	1.57337	1.53337	1.56167	1.54672	1.57142	1.53142	1.55972	
2000-07-29T06:00:00	1.57537	1.60807	1.54507	1.54867	1.57342	1.60612	1.54312	1.54672	
2000-07-22T06:00:00	1.59897	1.61607	1.56997	1.57537	1.59702	1.61412	1.56802	1.57342	
2000-07-15T06:00:00	1.60837	1.61477	1.58267	1.59897	1.60642	1.61282	1.58072	1.59702	
2000-07-08T06:00:00	1.60497	1.62407	1.58407	1.60837	1.60302	1.62212	1.58212	1.60642	
2000-07-01T06:00:00	1.59617	1.62757	1.58097	1.60497	1.59422	1.62562	1.57902	1.60302	
2000-06-24T06:00:00	1.57627	1.61477	1.55927	1.59617	1.57432	1.61282	1.55732	1.59422	
2000-06-17T06:00:00	1.59267	1.60997	1.56297	1.57627	1.59072	1.60802	1.56102	1.57432	
2000-06-10T06:00:00	1.62637	1.62857	1.56677	1.59267	1.62442	1.62662	1.56482	1.59072	
2000-06-03T06:00:00	1.62807	1.64067	1.57727	1.62637	1.62612	1.63872	1.57532	1.62442	
2000-05-27T06:00:00	1.62627	1.64777	1.60607	1.62807	1.62432	1.64582	1.60412	1.62612	
2000-05-20T06:00:00	1.56937	1.63427	1.56607	1.62627	1.56742	1.63232	1.56412	1.62432	
2000-05-13T06:00:00	1.57637	1.60097	1.55097	1.56937	1.57442	1.59902	1.54902	1.56742	
2000-05-06T06:00:00	1.50547	1.58867	1.50547	1.57637	1.50352	1.58672	1.50352	1.57442	
2000-04-29T06:00:00	1.56097	1.57857	1.50207	1.50547	1.55902	1.57662	1.50012	1.50352	
2000-04-22T06:00:00	1.58537	1.59317	1.54157	1.56097	1.58342	1.59122	1.53962	1.55902	
2000-04-15T06:00:00	1.60317	1.62687	1.57227	1.58537	1.60122	1.62492	1.57032	1.58342	
2000-04-08T06:00:00	1.60087	1.62337	1.59047	1.60317	1.59892	1.62142	1.58852	1.60122	
2000-04-01T07:00:00	1.57767	1.61117	1.56527	1.60087	1.57572	1.60922	1.56332	1.59892	
2000-03-25T07:00:00	1.60087	1.60197	1.55107	1.57767	1.59892	1.60002	1.54912	1.57572	
2000-03-18T07:00:00	1.60477	1.61467	1.57317	1.60087	1.60282	1.61272	1.57122	1.59892	
2000-03-11T07:00:00	1.57267	1.60737	1.55697	1.60477	1.57072	1.60542	1.55502	1.60282	
2000-03-04T07:00:00	1.57497	1.60287	1.56297	1.57267	1.57302	1.60092	1.56102	1.57072	
2000-02-26T07:00:00	1.58147	1.61577	1.54167	1.57497	1.57952	1.61382	1.53972	1.57302	
2000-02-19T07:00:00	1.56817	1.62637	1.56697	1.58147	1.56622	1.62442	1.56502	1.57952	
2000-02-12T07:00:00	1.56537	1.57247	1.55037	1.56817	1.56342	1.57052	1.54842	1.56622	
2000-02-05T07:00:00	1.54317	1.57527	1.52197	1.56537	1.54122	1.57332	1.52002	1.56342	
2000-01-29T07:00:00	1.53127	1.55887	1.51717	1.54317	1.52932	1.55692	1.51522	1.54122	
2000-01-22T07:00:00	1.52367	1.57167	1.50917	1.53127	1.52172	1.56972	1.50722	1.52932	
2000-01-15T07:00:00	1.52707	1.53637	1.51147	1.52367	1.52512	1.53442	1.50952	1.52172	
2000-01-08T07:00:00	1.57227	1.57977	1.51877	1.52707	1.57032	1.57782	1.51682	1.52512	
2000-01-01T07:00:00	1.53567	1.61317	1.52877	1.57227	1.53372	1.61122	1.52682	1.57032	
1999-12-25T07:00:00	1.57687	1.57957	1.53227	1.53567	1.57492	1.57762	1.53032	1.53372	
1999-12-18T07:00:00	1.56967	1.65987	1.56037	1.57687	1.56772	1.65792	1.55842	1.57492	
1999-12-11T07:00:00	1.59767	1.60267	1.56667	1.56967	1.59572	1.60072	1.56472	1.56772	
1999-12-04T07:00:00	1.58757	1.62477	1.58047	1.59767	1.58562	1.62282	1.57852	1.59572	
1999-11-27T07:00:00	1.60427	1.60527	1.57527	1.58757	1.60232	1.60332	1.57332	1.58562	
1999-11-20T07:00:00	1.61377	1.62517	1.58127	1.60427	1.61182	1.62322	1.57932	1.60232	
1999-11-13T07:00:00	1.59837	1.64337	1.59467	1.61377	1.59642	1.64142	1.59272	1.61182	
1999-11-06T07:00:00	1.63847	1.64057	1.59837	1.59837	1.63652	1.63862	1.59642	1.59642	
1999-10-30T06:00:00	1.65407	1.66307	1.62507	1.63847	1.65212	1.66112	1.62312	1.63652	
1999-10-23T06:00:00	1.64997	1.65907	1.61977	1.65407	1.64802	1.65712	1.61782	1.65212	
1999-10-16T06:00:00	1.69307	1.69407	1.63847	1.64997	1.69112	1.69212	1.63652	1.64802	
1999-10-09T06:00:00	1.62607	1.69307	1.62287	1.69307	1.62412	1.69112	1.62092	1.69112	
1999-10-02T06:00:00	1.63347	1.63937	1.60567	1.62607	1.63152	1.63742	1.60372	1.62412	
1999-09-25T06:00:00	1.60047	1.64777	1.59067	1.63347	1.59852	1.64582	1.58872	1.63152	
1999-09-18T06:00:00	1.61177	1.62617	1.59977	1.60047	1.60982	1.62422	1.59782	1.59852	
1999-09-11T06:00:00	1.59187	1.62147	1.57107	1.61177	1.58992	1.61952	1.56912	1.60982	
1999-09-04T06:00:00	1.64437	1.65037	1.59037	1.59187	1.64242	1.64842	1.58842	1.58992	
1999-08-28T06:00:00	1.66717	1.67037	1.64127	1.64437	1.66522	1.66842	1.63932	1.64242	
1999-08-21T06:00:00	1.67397	1.67767	1.63707	1.66717	1.67202	1.67572	1.63512	1.66522	
1999-08-14T06:00:00	1.61877	1.68357	1.61597	1.67397	1.61682	1.68162	1.61402	1.67202	
1999-08-07T06:00:00	1.62837	1.66097	1.61827	1.61877	1.62642	1.65902	1.61632	1.61682	
1999-07-31T06:00:00	1.64677	1.65427	1.62767	1.62837	1.64482	1.65232	1.62572	1.62642	
1999-07-24T06:00:00	1.62097	1.66127	1.61707	1.64677	1.61902	1.65932	1.61512	1.64482	
1999-07-17T06:00:00	1.54407	1.63937	1.53437	1.62097	1.54212	1.63742	1.53242	1.61902	
1999-07-10T06:00:00	1.53347	1.55747	1.52627	1.54407	1.53152	1.55552	1.52432	1.54212	
1999-07-03T06:00:00	1.53677	1.55347	1.51947	1.53347	1.53482	1.55152	1.51752	1.53152	
1999-06-26T06:00:00	1.57377	1.58417	1.52797	1.53677	1.57182	1.58222	1.52602	1.53482	
1999-06-19T06:00:00	1.59327	1.59757	1.56647	1.57377	1.59132	1.59562	1.56452	1.57182	
1999-06-12T06:00:00	1.58367	1.59907	1.56387	1.59327	1.58172	1.59712	1.56192	1.59132	
1999-06-05T06:00:00	1.57787	1.59747	1.55807	1.58367	1.57592	1.59552	1.55612	1.58172	
1999-05-29T06:00:00	1.60687	1.63427	1.57077	1.57787	1.60492	1.63232	1.56882	1.57592	
1999-05-22T06:00:00	1.60347	1.63837	1.59597	1.60687	1.60152	1.63642	1.59402	1.60492	
1999-05-15T06:00:00	1.61327	1.61907	1.58867	1.60347	1.61132	1.61712	1.58672	1.60152	
1999-05-08T06:00:00	1.60497	1.62667	1.58807	1.61327	1.60302	1.62472	1.58612	1.61132	
1999-05-01T06:00:00	1.60457	1.63737	1.58857	1.60497	1.60262	1.63542	1.58662	1.60302	
1999-04-24T06:00:00	1.62947	1.64937	1.59587	1.60457	1.62752	1.64742	1.59392	1.60262	
1999-04-17T06:00:00	1.68487	1.68487	1.62487	1.62947	1.68292	1.68292	1.62292	1.62752	
1999-04-10T06:00:00	1.73197	1.73197	1.60197	1.68487	1.73002	1.73002	1.60002	1.68292	
1999-04-03T07:00:00	1.70077	1.74477	1.69307	1.73197	1.69882	1.74282	1.69112	1.73002	
1999-03-27T07:00:00	1.69627	1.71937	1.68987	1.70077	1.69432	1.71742	1.68792	1.69882	
1999-03-20T07:00:00	1.73207	1.73357	1.68447	1.69627	1.73012	1.73162	1.68252	1.69432	
1999-03-13T07:00:00	1.71817	1.76587	1.71447	1.73207	1.71622	1.76392	1.71252	1.73012	
1999-03-06T07:00:00	1.72567	1.74277	1.70487	1.71817	1.72372	1.74082	1.70292	1.71622	
1999-02-27T07:00:00	1.77717	1.78767	1.72257	1.72567	1.77522	1.78572	1.72062	1.72372	
1999-02-20T07:00:00	1.72937	1.78847	1.71347	1.77717	1.72742	1.78652	1.71152	1.77522	
1999-02-13T07:00:00	1.74817	1.78187	1.72777	1.72937	1.74622	1.77992	1.72582	1.72742	
1999-02-06T07:00:00	1.73017	1.76237	1.71787	1.74817	1.72822	1.76042	1.71592	1.74622	
1999-01-30T07:00:00	1.80437	1.82887	1.72727	1.73017	1.80242	1.82692	1.72532	1.72822	
1999-01-23T07:00:00	1.83037	1.84447	1.80197	1.80437	1.82842	1.84252	1.80002	1.80242	
1999-01-16T07:00:00	1.82307	1.84017	1.79937	1.83037	1.82112	1.83822	1.79742	1.82842	
1999-01-09T07:00:00	1.82707	1.87457	1.78597	1.82307	1.82512	1.87262	1.78402	1.82112	
1999-01-02T07:00:00	1.92147	1.95197	1.82097	1.82707	1.91952	1.95002	1.81902	1.82512	
1998-12-26T07:00:00	1.91667	1.93107	1.91077	1.92147	1.91472	1.92912	1.90882	1.91952	
1998-12-19T07:00:00	1.91547	1.92467	1.90537	1.91667	1.91352	1.92272	1.90342	1.91472	
1998-12-12T07:00:00	1.92797	1.92797	1.89147	1.91547	1.92602	1.92602	1.88952	1.91352	
1998-12-05T07:00:00	1.90197	1.92797	1.88777	1.92797	1.90002	1.92602	1.88582	1.92602	
1998-11-28T07:00:00	1.81707	1.90197	1.81707	1.90197	1.81512	1.90002	1.81512	1.90002	
1998-11-21T07:00:00	1.81557	1.82067	1.80107	1.81707	1.81362	1.81872	1.79912	1.81512	
1998-11-14T07:00:00	1.83477	1.87197	1.80817	1.81557	1.83282	1.87002	1.80622	1.81362	
1998-11-07T07:00:00	1.85037	1.87007	1.83137	1.83477	1.84842	1.86812	1.82942	1.83282	
1998-10-31T07:00:00	1.91057	1.91057	1.84997	1.85037	1.90862	1.90862	1.84802	1.84842	
1998-10-24T06:00:00	1.93067	1.93177	1.90827	1.91057	1.92872	1.92982	1.90632	1.90862	
1998-10-17T06:00:00	1.92707	1.94257	1.89977	1.93067	1.92512	1.94062	1.89782	1.92872	
1998-10-10T06:00:00	1.97567	1.97567	1.88417	1.92707	1.97372	1.97372	1.88222	1.92512	
1998-10-03T06:00:00	2.01407	2.06167	1.95077	1.97567	2.01212	2.05972	1.94882	1.97372	
1998-09-26T06:00:00	1.99367	2.01667	1.97717	2.01407	1.99172	2.01472	1.97522	2.01212	
1998-09-19T06:00:00	1.98357	2.01957	1.98357	1.99367	1.98162	2.01762	1.98162	1.99172	
1998-09-12T06:00:00	1.94967	1.98357	1.94417	1.98357	1.94772	1.98162	1.94222	1.98162	
1998-09-05T06:00:00	1.93777	1.96197	1.92487	1.94967	1.93582	1.96002	1.92292	1.94772	
1998-08-29T06:00:00	1.97017	1.98357	1.93297	1.93777	1.96822	1.98162	1.93102	1.93582	
1998-08-22T06:00:00	1.88467	1.98717	1.88467	1.97017	1.88272	1.98522	1.88272	1.96822	
1998-08-15T06:00:00	1.84817	1.88837	1.83737	1.88467	1.84622	1.88642	1.83542	1.88272	
1998-08-08T06:00:00	1.84557	1.87117	1.84457	1.84817	1.84362	1.86922	1.84262	1.84622	
1998-08-01T06:00:00	1.83437	1.85037	1.82907	1.84557	1.83242	1.84842	1.82712	1.84362	
1998-07-25T06:00:00	1.80457	1.83437	1.80457	1.83437	1.80262	1.83242	1.80262	1.83242	
1998-07-18T06:00:00	1.77437	1.80457	1.75937	1.80457	1.77242	1.80262	1.75742	1.80262	
1998-07-11T06:00:00	1.78787	1.80707	1.75487	1.77437	1.78592	1.80512	1.75292	1.77242	
1998-07-04T06:00:00	1.77637	1.78787	1.75507	1.78787	1.77442	1.78592	1.75312	1.78592	
1998-06-27T06:00:00	1.82537	1.82537	1.75647	1.77637	1.82342	1.82342	1.75452	1.77442	
1998-06-20T06:00:00	1.81467	1.83087	1.80957	1.82537	1.81272	1.82892	1.80762	1.82342	
1998-06-13T06:00:00	1.86407	1.87627	1.80107	1.81467	1.86212	1.87432	1.79912	1.81272	
1998-06-06T06:00:00	1.84027	1.88827	1.84027	1.86407	1.83832	1.88632	1.83832	1.86212	
1998-05-30T06:00:00	1.77367	1.84837	1.77367	1.84027	1.77172	1.84642	1.77172	1.83832	
1998-05-23T06:00:00	1.78787	1.79797	1.77237	1.77367	1.78592	1.79602	1.77042	1.77172	
