日時	"EUR/USD(始値, 買い)"	"EUR/USD(高値, 買い)"	"EUR/USD(安値, 買い)"	"EUR/USD(終値, 買い)"	"EUR/USD(始値, 売り)*"	"EUR/USD(高値, 売り)*"	"EUR/USD(安値, 売り)*"	"EUR/USD(終値, 売り)*"
2012/07/10 17:00:00	1.23130	1.23340	1.22357	1.22505	1.23123	1.23337	1.22351	1.22498
2012/07/09 17:00:00	1.22894	1.23248	1.22563	1.23130	1.22852	1.23242	1.22557	1.23123
2012/07/06 17:00:00	1.23909	1.24019	1.22605	1.22894	1.23908	1.24013	1.22601	1.22852
2012/07/05 17:00:00	1.25277	1.25389	1.23642	1.23909	1.25256	1.25386	1.23638	1.23908
2012/07/04 17:00:00	1.26080	1.26093	1.25083	1.25277	1.26073	1.26076	1.25080	1.25256
2012/07/03 17:00:00	1.25785	1.26277	1.25597	1.26080	1.25738	1.26273	1.25592	1.26073
2012/07/02 17:00:00	1.26643	1.26877	1.25685	1.25785	1.26547	1.26780	1.25681	1.25738
2012/06/29 17:00:00	1.24440	1.26931	1.24333	1.26643	1.24433	1.26927	1.24327	1.26547
2012/06/28 17:00:00	1.24686	1.25248	1.24075	1.24440	1.24674	1.25242	1.24073	1.24433
2012/06/27 17:00:00	1.24989	1.25085	1.24456	1.24686	1.24903	1.25082	1.24454	1.24674
2012/06/26 17:00:00	1.25046	1.25309	1.24423	1.24989	1.25038	1.25306	1.24419	1.24903
2012/06/25 17:00:00	1.25731	1.25731	1.24716	1.25046	1.25674	1.25674	1.24711	1.25038
2012/06/22 17:00:00	1.25407	1.25837	1.25197	1.25731	1.25373	1.25835	1.25194	1.25674
2012/06/21 17:00:00	1.27085	1.27090	1.25319	1.25407	1.27052	1.27073	1.25314	1.25373
2012/06/20 17:00:00	1.26858	1.27438	1.26380	1.27085	1.26848	1.27432	1.26369	1.27052
2012/06/19 17:00:00	1.25776	1.27308	1.25690	1.26858	1.25755	1.27306	1.25686	1.26848
2012/06/18 17:00:00	1.26435	1.27481	1.25575	1.25776	1.26341	1.27474	1.25572	1.25755
2012/06/15 17:00:00	1.26335	1.26656	1.25924	1.26435	1.26323	1.26649	1.25920	1.26341
2012/06/14 17:00:00	1.25570	1.26371	1.25423	1.26335	1.25567	1.26370	1.25421	1.26323
2012/06/13 17:00:00	1.25037	1.26107	1.24739	1.25570	1.25030	1.26107	1.24734	1.25567
2012/06/12 17:00:00	1.24828	1.25298	1.24429	1.25037	1.24821	1.25292	1.24425	1.25030
2012/06/11 17:00:00	1.25192	1.26692	1.24808	1.24828	1.25145	1.26682	1.24804	1.24821
2012/06/08 17:00:00	1.25604	1.25751	1.24357	1.25192	1.25596	1.25747	1.24352	1.25145
2012/06/07 17:00:00	1.25821	1.26255	1.25402	1.25604	1.25812	1.26255	1.25402	1.25596
2012/06/06 17:00:00	1.24525	1.25860	1.24413	1.25821	1.24523	1.25855	1.24407	1.25812
2012/06/05 17:00:00	1.25000	1.25430	1.24104	1.24525	1.24992	1.25424	1.24097	1.24523
2012/06/04 17:00:00	1.24355	1.25101	1.23861	1.25000	1.24318	1.25097	1.23857	1.24992
2012/06/01 17:00:00	1.23661	1.24593	1.22883	1.24355	1.23654	1.24601	1.22877	1.24318
2012/05/31 17:00:00	1.23669	1.24286	1.23367	1.23661	1.23663	1.24285	1.23364	1.23654
2012/05/30 17:00:00	1.25032	1.25062	1.23618	1.23669	1.25023	1.25048	1.23615	1.23663
2012/05/29 17:00:00	1.25416	1.25749	1.24615	1.25032	1.25407	1.25748	1.24609	1.25023
2012/05/28 17:00:00	1.25174	1.26246	1.25174	1.25416	1.25150	1.26245	1.25150	1.25407
2012/05/25 17:00:00	1.25335	1.26031	1.24965	1.25174	1.25313	1.26027	1.24959	1.25150
2012/05/24 17:00:00	1.25824	1.26203	1.25162	1.25335	1.25816	1.26198	1.25157	1.25313
2012/05/23 17:00:00	1.26840	1.26898	1.25456	1.25824	1.26838	1.26886	1.25453	1.25816
2012/05/22 17:00:00	1.28177	1.28204	1.26583	1.26840	1.28170	1.28198	1.26581	1.26838
2012/05/21 17:00:00	1.27865	1.28249	1.27255	1.28177	1.27790	1.28243	1.27253	1.28170
2012/05/18 17:00:00	1.26987	1.27950	1.26426	1.27865	1.26983	1.27942	1.26423	1.27790
2012/05/17 17:00:00	1.27166	1.27496	1.26672	1.26987	1.27159	1.27493	1.26669	1.26983
2012/05/16 17:00:00	1.27295	1.27590	1.26817	1.27166	1.27290	1.27590	1.26814	1.27159
2012/05/15 17:00:00	1.28236	1.28694	1.27221	1.27295	1.28225	1.28690	1.27217	1.27290
2012/05/14 17:00:00	1.29212	1.29212	1.28218	1.28236	1.29117	1.29117	1.28214	1.28225
2012/05/11 17:00:00	1.29365	1.29576	1.29054	1.29205	1.29353	1.29574	1.29051	1.29130
2012/05/10 17:00:00	1.29297	1.29795	1.29247	1.29365	1.29287	1.29792	1.29239	1.29353
2012/05/09 17:00:00	1.30061	1.30083	1.29119	1.29297	1.30051	1.30072	1.29114	1.29287
2012/05/08 17:00:00	1.30517	1.30654	1.29830	1.30061	1.30501	1.30654	1.29825	1.30051
2012/05/07 17:00:00	1.30877	1.30877	1.29560	1.30517	1.30790	1.30790	1.29548	1.30501
2012/05/04 17:00:00	1.31527	1.31786	1.30806	1.30877	1.31519	1.31784	1.30789	1.30790
2012/05/03 17:00:00	1.31588	1.31805	1.30956	1.31527	1.31581	1.31802	1.30955	1.31519
2012/05/02 17:00:00	1.32377	1.32418	1.31226	1.31588	1.32365	1.32411	1.31220	1.31581
2012/05/01 17:00:00	1.32394	1.32842	1.32046	1.32377	1.32387	1.32844	1.32044	1.32365
2012/04/30 17:00:00	1.32566	1.32669	1.32085	1.32394	1.32496	1.32668	1.32080	1.32387
2012/04/27 17:00:00	1.32202	1.32701	1.31575	1.32566	1.32166	1.32701	1.31572	1.32496
2012/04/26 17:00:00	1.32170	1.32628	1.31986	1.32202	1.32159	1.32629	1.31983	1.32166
2012/04/25 17:00:00	1.31964	1.32366	1.31739	1.32170	1.31959	1.32364	1.31735	1.32159
2012/04/24 17:00:00	1.31569	1.32182	1.31453	1.31964	1.31553	1.32180	1.31451	1.31959
2012/04/23 17:00:00	1.32230	1.32230	1.31049	1.31569	1.32055	1.32102	1.31045	1.31553
2012/04/20 17:00:00	1.31389	1.32288	1.31293	1.32230	1.31370	1.32280	1.31284	1.32055
2012/04/19 17:00:00	1.31233	1.31662	1.30696	1.31389	1.31225	1.31658	1.30695	1.31370
2012/04/18 17:00:00	1.31287	1.31413	1.30582	1.31233	1.31265	1.31413	1.30581	1.31225
2012/04/17 17:00:00	1.31424	1.31732	1.30908	1.31287	1.31412	1.31725	1.30904	1.31265
2012/04/16 17:00:00	1.30807	1.31487	1.29952	1.31424	1.30739	1.31478	1.29948	1.31412
2012/04/13 17:00:00	1.31877	1.32013	1.30699	1.30807	1.31872	1.32012	1.30694	1.30739
2012/04/12 17:00:00	1.31098	1.32130	1.31023	1.31877	1.31088	1.32127	1.31020	1.31872
2012/04/11 17:00:00	1.30825	1.31572	1.30670	1.31098	1.30814	1.31571	1.30661	1.31088
2012/04/10 17:00:00	1.31068	1.31447	1.30540	1.30825	1.31053	1.31443	1.30542	1.30814
2012/04/09 17:00:00	1.30992	1.31343	1.30337	1.31068	1.30913	1.31338	1.30326	1.31053
2012/04/06 17:00:00	1.30661	1.31127	1.30526	1.30992	1.30651	1.31126	1.30470	1.30913
2012/04/05 17:00:00	1.31426	1.31645	1.30355	1.30661	1.31413	1.31643	1.30350	1.30651
2012/04/04 17:00:00	1.32345	1.32398	1.31073	1.31426	1.32324	1.32389	1.31068	1.31413
2012/04/03 17:00:00	1.33216	1.33679	1.32136	1.32345	1.33199	1.33675	1.32131	1.32324
2012/04/02 17:00:00	1.33466	1.33808	1.32784	1.33216	1.33398	1.33805	1.32782	1.33199
2012/03/30 17:00:00	1.33027	1.33768	1.32949	1.33466	1.33020	1.33766	1.32939	1.33398
2012/03/29 17:00:00	1.33177	1.33458	1.32521	1.33027	1.33163	1.33461	1.32517	1.33020
2012/03/28 17:00:00	1.33141	1.33739	1.32775	1.33177	1.33123	1.33737	1.32773	1.33163
2012/03/27 17:00:00	1.33616	1.33859	1.33131	1.33141	1.33564	1.33855	1.33121	1.33123
2012/03/26 17:00:00	1.32716	1.33680	1.31922	1.33616	1.32669	1.33678	1.31919	1.33564
2012/03/23 17:00:00	1.32011	1.32938	1.31901	1.32716	1.31999	1.32935	1.31900	1.32669
2012/03/22 17:00:00	1.32173	1.32549	1.31341	1.32011	1.32153	1.32546	1.31334	1.31999
2012/03/21 17:00:00	1.32257	1.32851	1.31789	1.32173	1.32231	1.32851	1.31787	1.32153
2012/03/20 17:00:00	1.32387	1.32526	1.31724	1.32257	1.32372	1.32521	1.31724	1.32231
2012/03/19 17:00:00	1.31763	1.32655	1.31422	1.32387	1.31713	1.32652	1.31418	1.32372
2012/03/16 17:00:00	1.30800	1.31872	1.30493	1.31763	1.30795	1.31871	1.30490	1.31713
2012/03/15 17:00:00	1.30333	1.31196	1.30044	1.30800	1.30324	1.31194	1.30038	1.30795
2012/03/14 17:00:00	1.30845	1.30906	1.30112	1.30333	1.30823	1.30902	1.30109	1.30324
2012/03/13 17:00:00	1.31552	1.31917	1.30523	1.30845	1.31542	1.31912	1.30518	1.30823
2012/03/12 17:00:00	1.31262	1.31588	1.30792	1.31552	1.31175	1.31588	1.30787	1.31542
2012/03/09 17:00:00	1.32753	1.32789	1.30970	1.31262	1.32724	1.32777	1.30968	1.31175
2012/03/08 17:00:00	1.31504	1.32913	1.31354	1.32753	1.31492	1.32911	1.31352	1.32724
2012/03/07 17:00:00	1.31131	1.31643	1.30966	1.31504	1.31112	1.31641	1.30964	1.31492
2012/03/06 17:00:00	1.32180	1.32262	1.31036	1.31131	1.32156	1.32257	1.31032	1.31112
2012/03/05 17:00:00	1.32049	1.32416	1.31605	1.32180	1.31993	1.32418	1.31603	1.32156
2012/03/02 17:00:00	1.33124	1.33328	1.31873	1.32049	1.33095	1.33326	1.31871	1.31993
2012/03/01 17:00:00	1.33245	1.33568	1.32823	1.33124	1.33240	1.33563	1.32821	1.33095
2012/02/29 17:00:00	1.34591	1.34858	1.33150	1.33245	1.34566	1.34855	1.33147	1.33240
2012/02/28 17:00:00	1.33986	1.34716	1.33892	1.34591	1.33970	1.34711	1.33891	1.34566
2012/02/27 17:00:00	1.34534	1.34797	1.33662	1.33986	1.34470	1.34786	1.33662	1.33970
2012/02/24 17:00:00	1.33733	1.34863	1.33573	1.34534	1.33726	1.34864	1.33571	1.34470
2012/02/23 17:00:00	1.32495	1.33787	1.32318	1.33733	1.32463	1.33781	1.32313	1.33726
2012/02/22 17:00:00	1.32366	1.32672	1.32115	1.32495	1.32360	1.32670	1.32111	1.32463
2012/02/21 17:00:00	1.32433	1.32936	1.31873	1.32366	1.32420	1.32932	1.31867	1.32360
2012/02/20 17:00:00	1.31441	1.32769	1.31441	1.32433	1.31416	1.32768	1.31416	1.32420
2012/02/17 17:00:00	1.31309	1.31980	1.31156	1.31441	1.31301	1.31977	1.31152	1.31416
2012/02/16 17:00:00	1.30663	1.31594	1.29746	1.31309	1.30653	1.31591	1.29743	1.31301
2012/02/15 17:00:00	1.31344	1.31909	1.30440	1.30663	1.31329	1.31907	1.30439	1.30653
2012/02/14 17:00:00	1.31873	1.32159	1.30803	1.31344	1.31868	1.32159	1.30801	1.31329
2012/02/13 17:00:00	1.31992	1.32842	1.31871	1.31873	1.31972	1.32841	1.31864	1.31868
2012/02/10 17:00:00	1.32857	1.32912	1.31559	1.31992	1.32849	1.32909	1.31557	1.31972
2012/02/09 17:00:00	1.32618	1.33217	1.32150	1.32857	1.32589	1.33223	1.32141	1.32849
2012/02/08 17:00:00	1.32618	1.32887	1.32214	1.32618	1.32611	1.32884	1.32211	1.32589
2012/02/07 17:00:00	1.31308	1.32700	1.30897	1.32618	1.31289	1.32703	1.30891	1.32611
2012/02/06 17:00:00	1.31655	1.31655	1.30278	1.31308	1.31495	1.31495	1.30276	1.31289
2012/02/03 17:00:00	1.31437	1.32062	1.30661	1.31613	1.31429	1.32057	1.30662	1.31525
2012/02/02 17:00:00	1.31615	1.31969	1.30857	1.31437	1.31597	1.31967	1.30854	1.31429
2012/02/01 17:00:00	1.30835	1.32186	1.30262	1.31615	1.30826	1.32186	1.30261	1.31597
2012/01/31 17:00:00	1.31436	1.32140	1.30421	1.30835	1.31431	1.32141	1.30420	1.30826
2012/01/30 17:00:00	1.32271	1.32294	1.30770	1.31436	1.32130	1.32245	1.30768	1.31431
2012/01/27 17:00:00	1.31091	1.32346	1.30782	1.32221	1.31083	1.32338	1.30776	1.32145
2012/01/26 17:00:00	1.31070	1.31842	1.30908	1.31091	1.31051	1.31841	1.30903	1.31083
2012/01/25 17:00:00	1.30363	1.31208	1.29314	1.31070	1.30356	1.31205	1.29310	1.31051
2012/01/24 17:00:00	1.30142	1.30629	1.29538	1.30363	1.30114	1.30628	1.29534	1.30356
2012/01/23 17:00:00	1.29338	1.30529	1.28765	1.30142	1.29284	1.30526	1.28754	1.30114
2012/01/20 17:00:00	1.29686	1.29866	1.28873	1.29338	1.29675	1.29864	1.28870	1.29284
2012/01/19 17:00:00	1.28635	1.29713	1.28395	1.29686	1.28633	1.29711	1.28392	1.29675
2012/01/18 17:00:00	1.27373	1.28686	1.27344	1.28635	1.27351	1.28679	1.27341	1.28633
2012/01/17 17:00:00	1.26685	1.28089	1.26494	1.27373	1.26656	1.28093	1.26488	1.27351
2012/01/16 17:00:00	1.26785	1.26879	1.26261	1.26685	1.26753	1.26876	1.26259	1.26656
2012/01/13 17:00:00	1.28151	1.28786	1.26244	1.26785	1.28139	1.28783	1.26240	1.26753
2012/01/12 17:00:00	1.27069	1.28455	1.26995	1.28151	1.27062	1.28450	1.26991	1.28139
2012/01/11 17:00:00	1.27781	1.27900	1.26608	1.27069	1.27772	1.27903	1.26617	1.27062
2012/01/10 17:00:00	1.27655	1.28186	1.27427	1.27781	1.27655	1.28183	1.27426	1.27772
2012/01/09 17:00:00	1.27200	1.27856	1.26662	1.27655	1.27147	1.27854	1.26660	1.27655
2012/01/06 17:00:00	1.27889	1.28128	1.26968	1.27200	1.27880	1.28127	1.26972	1.27147
2012/01/05 17:00:00	1.29445	1.29472	1.27706	1.27889	1.29404	1.29465	1.27699	1.27880
2012/01/04 17:00:00	1.30516	1.30731	1.28977	1.29445	1.30515	1.30729	1.28978	1.29404
2012/01/03 17:00:00	1.29355	1.30770	1.29330	1.30516	1.29334	1.30771	1.29316	1.30515
2012/01/02 17:00:00	1.29677	1.29727	1.29181	1.29355	1.29592	1.29721	1.29169	1.29334
2011/12/30 17:00:00	1.29611	1.29991	1.29039	1.29677	1.29607	1.29987	1.29037	1.29592
2011/12/29 17:00:00	1.29415	1.29651	1.28584	1.29611	1.29405	1.29647	1.28581	1.29607
2011/12/28 17:00:00	1.30726	1.30805	1.29124	1.29415	1.30676	1.30805	1.29119	1.29405
2011/12/27 17:00:00	1.30651	1.30837	1.30436	1.30726	1.30515	1.30833	1.30422	1.30676
2011/12/26 17:00:00	1.30551	1.30840	1.30412	1.30651	1.30415	1.30822	1.30327	1.30515
2011/12/23 17:00:00	1.30512	1.30964	1.30261	1.30551	1.30485	1.30966	1.30263	1.30415
2011/12/22 17:00:00	1.30486	1.31192	1.30169	1.30512	1.30456	1.31191	1.30169	1.30485
2011/12/21 17:00:00	1.30827	1.31995	1.30254	1.30486	1.30817	1.31992	1.30252	1.30456
2011/12/20 17:00:00	1.29998	1.31318	1.29931	1.30827	1.29939	1.31318	1.29927	1.30817
2011/12/19 17:00:00	1.30526	1.30526	1.29833	1.29998	1.30395	1.30441	1.29829	1.29939
2011/12/16 17:00:00	1.30157	1.30844	1.29953	1.30510	1.30156	1.30843	1.29951	1.30410
2011/12/15 17:00:00	1.29824	1.30499	1.29576	1.30157	1.29814	1.30499	1.29571	1.30156
2011/12/14 17:00:00	1.30360	1.30645	1.29454	1.29824	1.30350	1.30647	1.29451	1.29814
2011/12/13 17:00:00	1.31878	1.32371	1.30093	1.30360	1.31874	1.32368	1.30090	1.30350
2011/12/12 17:00:00	1.33920	1.33920	1.31634	1.31878	1.33810	1.33817	1.31631	1.31874
2011/12/09 17:00:00	1.33408	1.34344	1.32818	1.33920	1.33403	1.34340	1.32816	1.33810
2011/12/08 17:00:00	1.34121	1.34600	1.32894	1.33408	1.34118	1.34595	1.32889	1.33403
2011/12/07 17:00:00	1.34024	1.34536	1.33511	1.34121	1.34013	1.34535	1.33509	1.34118
2011/12/06 17:00:00	1.34029	1.34282	1.33332	1.34024	1.34010	1.34281	1.33332	1.34013
2011/12/05 17:00:00	1.34057	1.34867	1.33752	1.34029	1.34057	1.34863	1.33748	1.34010
2011/12/02 17:00:00	1.34627	1.35511	1.33633	1.34057	1.34612	1.35496	1.33628	1.34057
2011/12/01 17:00:00	1.34463	1.35215	1.34176	1.34627	1.34457	1.35213	1.34170	1.34612
2011/11/30 17:00:00	1.33167	1.35335	1.32598	1.34463	1.33157	1.35333	1.32592	1.34457
2011/11/29 17:00:00	1.33191	1.34428	1.32863	1.33167	1.33182	1.34420	1.32857	1.33157
2011/11/28 17:00:00	1.32327	1.33990	1.32327	1.33191	1.32316	1.33993	1.32316	1.33182
2011/11/25 17:00:00	1.33471	1.33532	1.32127	1.32327	1.33451	1.33512	1.32123	1.32316
2011/11/24 17:00:00	1.33434	1.34120	1.33163	1.33471	1.33417	1.34114	1.33158	1.33451
2011/11/23 17:00:00	1.35063	1.35315	1.33205	1.33434	1.35042	1.35311	1.33199	1.33417
2011/11/22 17:00:00	1.34893	1.35691	1.34695	1.35063	1.34886	1.35687	1.34691	1.35042
2011/11/21 17:00:00	1.35105	1.35410	1.34306	1.34893	1.35101	1.35411	1.34300	1.34886
2011/11/18 17:00:00	1.34585	1.36145	1.34473	1.35105	1.34569	1.36142	1.34468	1.35101
2011/11/17 17:00:00	1.34640	1.35403	1.34218	1.34585	1.34619	1.35398	1.34213	1.34569
2011/11/16 17:00:00	1.35398	1.35574	1.34292	1.34640	1.35391	1.35572	1.34283	1.34619
2011/11/15 17:00:00	1.36340	1.36410	1.34966	1.35398	1.36330	1.36406	1.34963	1.35391
2011/11/14 17:00:00	1.37532	1.38156	1.35916	1.36340	1.37554	1.38094	1.35917	1.36330
2011/11/11 17:00:00	1.36120	1.37954	1.35786	1.37532	1.36059	1.37948	1.35782	1.37554
2011/11/10 17:00:00	1.35424	1.36530	1.34840	1.36120	1.35420	1.36531	1.34835	1.36059
2011/11/09 17:00:00	1.38342	1.38595	1.35233	1.35424	1.38327	1.38589	1.35232	1.35420
2011/11/08 17:00:00	1.37773	1.38473	1.37245	1.38342	1.37738	1.38471	1.37244	1.38327
2011/11/07 17:00:00	1.37712	1.38316	1.36816	1.37773	1.37730	1.38309	1.36814	1.37738
2011/11/04 17:00:00	1.38234	1.38733	1.37111	1.37712	1.38229	1.38686	1.37110	1.37730
2011/11/03 17:00:00	1.37469	1.38557	1.36571	1.38234	1.37468	1.38551	1.36566	1.38229
2011/11/02 17:00:00	1.37050	1.38291	1.36374	1.37469	1.37019	1.38289	1.36359	1.37468
2011/11/01 17:00:00	1.38579	1.38713	1.36087	1.37050	1.38573	1.38712	1.36083	1.37019
2011/10/31 17:00:00	1.41563	1.41718	1.38286	1.38579	1.41562	1.41725	1.38283	1.38573
2011/10/28 17:00:00	1.41886	1.42010	1.41340	1.41563	1.41882	1.42006	1.41335	1.41562
2011/10/27 17:00:00	1.39061	1.42476	1.38646	1.41886	1.39048	1.42475	1.38641	1.41882
2011/10/26 17:00:00	1.39072	1.39757	1.37985	1.39061	1.39067	1.39755	1.37980	1.39048
2011/10/25 17:00:00	1.39295	1.39612	1.38493	1.39072	1.39290	1.39605	1.38487	1.39067
2011/10/24 17:00:00	1.38923	1.39567	1.38223	1.39295	1.38912	1.39566	1.38219	1.39290
2011/10/21 17:00:00	1.37800	1.39020	1.37042	1.38923	1.37793	1.39011	1.37040	1.38912
2011/10/20 17:00:00	1.37602	1.38433	1.36564	1.37800	1.37588	1.38433	1.36563	1.37793
2011/10/19 17:00:00	1.37527	1.38694	1.37256	1.37602	1.37513	1.38692	1.37251	1.37588
2011/10/18 17:00:00	1.37373	1.38177	1.36530	1.37527	1.37367	1.38173	1.36527	1.37513
2011/10/17 17:00:00	1.38819	1.39146	1.37259	1.37373	1.38835	1.39143	1.37254	1.37367
2011/10/14 17:00:00	1.37782	1.38943	1.37237	1.38819	1.37776	1.38942	1.37233	1.38835
2011/10/13 17:00:00	1.37938	1.38265	1.36855	1.37782	1.37936	1.38263	1.36854	1.37776
2011/10/12 17:00:00	1.36400	1.38336	1.35831	1.37938	1.36396	1.38337	1.35827	1.37936
2011/10/11 17:00:00	1.36426	1.36843	1.35657	1.36400	1.36421	1.36838	1.35654	1.36396
2011/10/10 17:00:00	1.33934	1.36988	1.33782	1.36426	1.33924	1.36984	1.33777	1.36421
2011/10/07 17:00:00	1.34379	1.35248	1.33615	1.33934	1.34374	1.35246	1.33612	1.33924
2011/10/06 17:00:00	1.33487	1.34512	1.32421	1.34379	1.33482	1.34509	1.32416	1.34374
2011/10/05 17:00:00	1.33505	1.33842	1.32607	1.33487	1.33475	1.33841	1.32602	1.33482
2011/10/04 17:00:00	1.31760	1.33698	1.31456	1.33505	1.31754	1.33689	1.31454	1.33475
2011/10/03 17:00:00	1.33941	1.33941	1.31678	1.31760	1.33940	1.33940	1.31671	1.31754
2011/09/30 17:00:00	1.35971	1.36016	1.33941	1.33941	1.35967	1.36012	1.33938	1.33940
2011/09/29 17:00:00	1.35423	1.36798	1.35201	1.35971	1.35417	1.36793	1.35197	1.35967
2011/09/28 17:00:00	1.35826	1.36903	1.35330	1.35423	1.35803	1.36901	1.35327	1.35417
2011/09/27 17:00:00	1.35326	1.36686	1.34797	1.35826	1.35323	1.36681	1.34793	1.35803
2011/09/26 17:00:00	1.35061	1.35511	1.33626	1.35326	1.35050	1.35501	1.33624	1.35323
2011/09/23 17:00:00	1.34634	1.35676	1.34189	1.35061	1.34629	1.35672	1.34184	1.35050
2011/09/22 17:00:00	1.35728	1.36016	1.33848	1.34634	1.35712	1.36014	1.33846	1.34629
2011/09/21 17:00:00	1.37019	1.38005	1.35639	1.35728	1.37014	1.37966	1.35634	1.35712
2011/09/20 17:00:00	1.36836	1.37452	1.35936	1.37019	1.36847	1.37445	1.35933	1.37014
2011/09/19 17:00:00	1.37896	1.37896	1.35867	1.36836	1.37846	1.37846	1.35862	1.36847
2011/09/16 17:00:00	1.38769	1.38937	1.37540	1.37896	1.38763	1.38932	1.37537	1.37846
2011/09/15 17:00:00	1.37545	1.39373	1.37039	1.38769	1.37540	1.39368	1.37034	1.38763
2011/09/14 17:00:00	1.36783	1.37838	1.35911	1.37545	1.36777	1.37833	1.35912	1.37540
2011/09/13 17:00:00	1.36801	1.37394	1.35582	1.36783	1.36795	1.37389	1.35576	1.36777
2011/09/12 17:00:00	1.36638	1.36949	1.34948	1.36801	1.36631	1.36945	1.34946	1.36795
2011/09/09 17:00:00	1.38816	1.39369	1.36273	1.36638	1.38811	1.39365	1.36270	1.36631
2011/09/08 17:00:00	1.40986	1.40999	1.38730	1.38816	1.40980	1.41008	1.38726	1.38811
2011/09/07 17:00:00	1.39980	1.41499	1.39926	1.40986	1.39974	1.41496	1.39923	1.40980
2011/09/06 17:00:00	1.40981	1.42879	1.39722	1.39980	1.40977	1.42863	1.39721	1.39974
2011/09/05 17:00:00	1.41944	1.41944	1.40610	1.40981	1.41937	1.41937	1.40605	1.40977
2011/09/02 17:00:00	1.42594	1.42884	1.41842	1.41944	1.42588	1.42880	1.41838	1.41937
2011/09/01 17:00:00	1.43700	1.43869	1.42268	1.42594	1.43694	1.43873	1.42264	1.42588
2011/08/31 17:00:00	1.44409	1.44694	1.43590	1.43700	1.44408	1.44690	1.43586	1.43694
2011/08/30 17:00:00	1.45107	1.45337	1.43850	1.44409	1.45102	1.45330	1.43845	1.44408
2011/08/29 17:00:00	1.44970	1.45497	1.44662	1.45107	1.44964	1.45492	1.44653	1.45102
2011/08/26 17:00:00	1.43792	1.45019	1.43291	1.44970	1.43777	1.45016	1.43288	1.44964
2011/08/25 17:00:00	1.44146	1.44748	1.43281	1.43792	1.44140	1.44747	1.43275	1.43777
2011/08/24 17:00:00	1.44412	1.44818	1.43811	1.44146	1.44411	1.44814	1.43726	1.44140
2011/08/23 17:00:00	1.43590	1.45001	1.43542	1.44412	1.43580	1.45000	1.43535	1.44411
2011/08/22 17:00:00	1.43948	1.44346	1.43476	1.43590	1.43939	1.44344	1.43471	1.43580
2011/08/19 17:00:00	1.43332	1.44526	1.42591	1.43948	1.43324	1.44524	1.42589	1.43939
2011/08/18 17:00:00	1.44267	1.44523	1.42717	1.43332	1.44250	1.44519	1.42713	1.43324
2011/08/17 17:00:00	1.44075	1.45177	1.43247	1.44267	1.44066	1.45173	1.43244	1.44250
2011/08/16 17:00:00	1.44449	1.44726	1.43548	1.44075	1.44431	1.44719	1.43541	1.44066
2011/08/15 17:00:00	1.42504	1.44774	1.42504	1.44449	1.42484	1.44771	1.42431	1.44431
2011/08/12 17:00:00	1.42400	1.42918	1.41501	1.42504	1.42397	1.42914	1.41496	1.42484
2011/08/11 17:00:00	1.41778	1.42944	1.41038	1.42400	1.41771	1.42941	1.41031	1.42397
2011/08/10 17:00:00	1.43755	1.44016	1.41623	1.41778	1.43742	1.44011	1.41619	1.41771
2011/08/09 17:00:00	1.41806	1.43781	1.41530	1.43755	1.41764	1.43761	1.41524	1.43742
2011/08/08 17:00:00	1.42809	1.44329	1.41298	1.41806	1.42820	1.44311	1.41294	1.41764
2011/08/05 17:00:00	1.40999	1.42982	1.40557	1.42809	1.40901	1.42976	1.40556	1.42820
2011/08/04 17:00:00	1.43243	1.43726	1.40897	1.40999	1.43219	1.43723	1.40889	1.40901
2011/08/03 17:00:00	1.42049	1.43448	1.41432	1.43243	1.42015	1.43440	1.41422	1.43219
2011/08/02 17:00:00	1.42509	1.42831	1.41514	1.42049	1.42499	1.42831	1.41510	1.42015
2011/08/01 17:00:00	1.43734	1.44541	1.41850	1.42509	1.43723	1.44539	1.41844	1.42499
2011/07/29 17:00:00	1.43344	1.44138	1.42299	1.43734	1.43336	1.44131	1.42291	1.43723
2011/07/28 17:00:00	1.43688	1.44006	1.42537	1.43344	1.43686	1.44005	1.42535	1.43336
2011/07/27 17:00:00	1.45116	1.45363	1.43391	1.43688	1.45108	1.45361	1.43388	1.43686
2011/07/26 17:00:00	1.43764	1.45257	1.43578	1.45116	1.43759	1.45257	1.43572	1.45108
2011/07/25 17:00:00	1.43652	1.44180	1.43251	1.43764	1.43644	1.44165	1.43250	1.43759
2011/07/22 17:00:00	1.44248	1.44391	1.43242	1.43652	1.44241	1.44375	1.43241	1.43644
2011/07/21 17:00:00	1.42167	1.44352	1.41392	1.44248	1.42121	1.44340	1.41389	1.44241
2011/07/20 17:00:00	1.41572	1.42396	1.41337	1.42167	1.41542	1.42396	1.41332	1.42121
2011/07/19 17:00:00	1.41124	1.42173	1.40686	1.41572	1.41121	1.42174	1.40685	1.41542
2011/07/18 17:00:00	1.41595	1.41595	1.40145	1.41124	1.41587	1.41587	1.40140	1.41121
2011/07/15 17:00:00	1.41428	1.42000	1.40925	1.41595	1.41422	1.41992	1.40920	1.41587
2011/07/14 17:00:00	1.41644	1.42825	1.41158	1.41428	1.41657	1.42822	1.41154	1.41422
2011/07/13 17:00:00	1.39765	1.41926	1.39519	1.41644	1.39760	1.41925	1.39513	1.41657
2011/07/12 17:00:00	1.40301	1.40625	1.38376	1.39765	1.40291	1.40622	1.38374	1.39760
