日時	"GBP/CHF(始値, 買い)"	"GBP/CHF(高値, 買い)"	"GBP/CHF(安値, 買い)"	"GBP/CHF(終値, 買い)"	"GBP/CHF(始値, 売り)*"	"GBP/CHF(高値, 売り)*"	"GBP/CHF(安値, 売り)*"	"GBP/CHF(終値, 売り)*"
2013/06/25 17:00:00	1.44132	1.45136	1.43905	1.44779	1.43939	1.45124	1.43894	1.44584
2013/06/24 17:00:00	1.44063	1.44275	1.43366	1.44132	1.43927	1.44216	1.43353	1.43939
2013/06/21 17:00:00	1.43930	1.44302	1.43393	1.44173	1.43745	1.44213	1.43384	1.44011
2013/06/20 17:00:00	1.43790	1.44651	1.43238	1.43930	1.43596	1.44641	1.43210	1.43745
2013/06/19 17:00:00	1.43957	1.44369	1.43532	1.43790	1.43809	1.44351	1.43510	1.43596
2013/06/18 17:00:00	1.45132	1.45164	1.43408	1.43957	1.44961	1.45153	1.43395	1.43809
2013/06/17 17:00:00	1.45106	1.45595	1.44829	1.45132	1.44926	1.45589	1.44692	1.44961
2013/06/14 17:00:00	1.45005	1.45114	1.44275	1.44705	1.44866	1.45101	1.44265	1.44514
2013/06/13 17:00:00	1.44457	1.45037	1.43121	1.45005	1.44270	1.45036	1.43104	1.44866
2013/06/12 17:00:00	1.44746	1.45470	1.43947	1.44457	1.44588	1.45460	1.43932	1.44270
2013/06/11 17:00:00	1.45400	1.45505	1.43914	1.44746	1.45371	1.45481	1.43882	1.44588
2013/06/10 17:00:00	1.45491	1.46066	1.45222	1.45400	1.45329	1.46056	1.45214	1.45371
2013/06/07 17:00:00	1.45052	1.45706	1.44084	1.45678	1.44875	1.45665	1.44042	1.45512
2013/06/06 17:00:00	1.45175	1.45696	1.44640	1.45052	1.45146	1.45688	1.44594	1.44875
2013/06/05 17:00:00	1.45049	1.45819	1.44691	1.45175	1.44960	1.45802	1.44693	1.45146
2013/06/04 17:00:00	1.45181	1.45560	1.44665	1.45049	1.45002	1.45561	1.44652	1.44960
2013/06/03 17:00:00	1.45457	1.46668	1.44601	1.45181	1.45324	1.46661	1.44584	1.45002
2013/05/31 17:00:00	1.45246	1.45869	1.44580	1.45325	1.45164	1.45861	1.44580	1.45190
2013/05/30 17:00:00	1.45583	1.45939	1.44819	1.45246	1.45482	1.45927	1.44806	1.45164
2013/05/29 17:00:00	1.46953	1.46987	1.45027	1.45583	1.46924	1.46977	1.45009	1.45482
2013/05/28 17:00:00	1.45494	1.47077	1.45415	1.46953	1.45430	1.47046	1.45290	1.46924
2013/05/27 17:00:00	1.45690	1.45819	1.45159	1.45494	1.45520	1.45764	1.45141	1.45430
2013/05/24 17:00:00	1.46416	1.46581	1.45083	1.45429	1.46351	1.46576	1.45067	1.45371
2013/05/23 17:00:00	1.47249	1.47520	1.45056	1.46416	1.47206	1.47509	1.45039	1.46351
2013/05/22 17:00:00	1.47016	1.47883	1.46127	1.47249	1.46991	1.47829	1.46115	1.47206
2013/05/21 17:00:00	1.47552	1.47861	1.46606	1.47016	1.47523	1.47842	1.46594	1.46991
2013/05/20 17:00:00	1.47475	1.47603	1.47031	1.47552	1.47324	1.47597	1.47027	1.47523
2013/05/17 17:00:00	1.47315	1.48087	1.46924	1.47523	1.47273	1.48080	1.46921	1.47497
2013/05/16 17:00:00	1.47025	1.47628	1.46679	1.47315	1.46976	1.47622	1.46677	1.47273
2013/05/15 17:00:00	1.47124	1.48211	1.46865	1.47025	1.47081	1.48207	1.46854	1.46976
2013/05/14 17:00:00	1.46522	1.47124	1.45829	1.47124	1.46479	1.47116	1.45815	1.47081
2013/05/13 17:00:00	1.47414	1.47437	1.46291	1.46522	1.47257	1.47432	1.46279	1.46479
2013/05/10 17:00:00	1.46524	1.47717	1.46380	1.47048	1.46491	1.47705	1.46371	1.47020
2013/05/09 17:00:00	1.45339	1.46905	1.45109	1.46524	1.45304	1.46896	1.45099	1.46491
2013/05/08 17:00:00	1.45608	1.45788	1.45111	1.45339	1.45580	1.45777	1.45098	1.45304
2013/05/07 17:00:00	1.45862	1.46617	1.45376	1.45608	1.45811	1.46608	1.45365	1.45580
2013/05/06 17:00:00	1.45668	1.46010	1.45521	1.45862	1.45622	1.45997	1.45483	1.45811
2013/05/03 17:00:00	1.45248	1.45882	1.44837	1.45668	1.45192	1.45870	1.44646	1.45622
2013/05/02 17:00:00	1.44268	1.45296	1.44180	1.45248	1.44218	1.45297	1.44158	1.45192
2013/05/01 17:00:00	1.44373	1.44908	1.44147	1.44268	1.44330	1.44901	1.44128	1.44218
2013/04/30 17:00:00	1.45215	1.45412	1.44121	1.44373	1.45189	1.45403	1.44116	1.44330
2013/04/29 17:00:00	1.45836	1.46213	1.45043	1.45215	1.45706	1.46200	1.45033	1.45189
2013/04/26 17:00:00	1.45836	1.46140	1.45583	1.45955	1.45807	1.46133	1.45571	1.45876
2013/04/25 17:00:00	1.44579	1.46464	1.44554	1.45836	1.44542	1.46456	1.44476	1.45807
2013/04/24 17:00:00	1.44034	1.45067	1.43928	1.44579	1.43991	1.45058	1.43917	1.44542
2013/04/23 17:00:00	1.42854	1.44178	1.42395	1.44034	1.42829	1.44169	1.42385	1.43991
2013/04/22 17:00:00	1.42011	1.42876	1.41875	1.42854	1.41828	1.42863	1.41828	1.42829
2013/04/19 17:00:00	1.42531	1.43163	1.41954	1.42259	1.42487	1.43155	1.41945	1.42148
2013/04/18 17:00:00	1.42183	1.42564	1.41778	1.42531	1.42142	1.42553	1.41763	1.42487
2013/04/17 17:00:00	1.41743	1.42306	1.40744	1.42183	1.41726	1.42293	1.40737	1.42142
2013/04/16 17:00:00	1.42351	1.42559	1.41450	1.41743	1.42285	1.42552	1.41426	1.41726
2013/04/15 17:00:00	1.42362	1.42870	1.42144	1.42351	1.42186	1.42845	1.42135	1.42285
2013/04/12 17:00:00	1.43241	1.43381	1.42153	1.42338	1.43203	1.43373	1.42135	1.42228
2013/04/11 17:00:00	1.42974	1.43348	1.42792	1.43241	1.42932	1.43340	1.42784	1.43203
2013/04/10 17:00:00	1.42917	1.43054	1.42382	1.42974	1.42880	1.43047	1.42377	1.42932
2013/04/09 17:00:00	1.42676	1.43360	1.42273	1.42917	1.42636	1.43352	1.42252	1.42880
2013/04/08 17:00:00	1.43309	1.43417	1.42559	1.42676	1.43114	1.43409	1.42547	1.42636
2013/04/05 17:00:00	1.43176	1.43466	1.42552	1.43409	1.43131	1.43449	1.42456	1.43308
2013/04/04 17:00:00	1.43069	1.43977	1.42731	1.43176	1.43045	1.43968	1.42720	1.43131
2013/04/03 17:00:00	1.43363	1.43792	1.43001	1.43069	1.43326	1.43785	1.42989	1.43045
2013/04/02 17:00:00	1.44197	1.44334	1.43282	1.43363	1.44152	1.44253	1.43265	1.43326
2013/04/01 17:00:00	1.44462	1.44656	1.44036	1.44197	1.44283	1.44643	1.44019	1.44152
2013/03/29 17:00:00	1.44322	1.44532	1.44167	1.44462	1.44301	1.44529	1.44087	1.44270
2013/03/28 17:00:00	1.44330	1.44759	1.43738	1.44322	1.44288	1.44751	1.43736	1.44301
2013/03/27 17:00:00	1.43744	1.44550	1.43617	1.44330	1.43696	1.44542	1.43566	1.44288
2013/03/26 17:00:00	1.44004	1.44276	1.43610	1.43744	1.43968	1.44267	1.43603	1.43696
2013/03/25 17:00:00	1.43866	1.44094	1.42670	1.44004	1.43672	1.44091	1.42630	1.43968
2013/03/22 17:00:00	1.43610	1.43898	1.43022	1.43344	1.43565	1.43890	1.43023	1.43192
2013/03/21 17:00:00	1.42733	1.43889	1.42558	1.43610	1.42700	1.43881	1.42542	1.43565
2013/03/20 17:00:00	1.42987	1.43405	1.42089	1.42733	1.42932	1.43387	1.42065	1.42700
2013/03/19 17:00:00	1.42946	1.43312	1.42356	1.42987	1.42910	1.43306	1.42353	1.42932
2013/03/18 17:00:00	1.42811	1.43631	1.42289	1.42946	1.42632	1.43600	1.42277	1.42910
2013/03/15 17:00:00	1.42866	1.43194	1.41767	1.41910	1.42824	1.43184	1.41741	1.41861
2013/03/14 17:00:00	1.42153	1.43165	1.42114	1.42866	1.42112	1.43157	1.42046	1.42824
2013/03/13 17:00:00	1.41146	1.42225	1.40925	1.42153	1.41133	1.42221	1.40916	1.42112
2013/03/12 17:00:00	1.41315	1.41575	1.40307	1.41146	1.41268	1.41565	1.40298	1.41133
2013/03/11 17:00:00	1.42104	1.42186	1.41284	1.41315	1.42056	1.42109	1.41260	1.41268
2013/03/08 17:00:00	1.41561	1.42620	1.41472	1.42081	1.41521	1.42613	1.41446	1.41977
2013/03/07 17:00:00	1.42514	1.42713	1.41486	1.41561	1.42461	1.42699	1.41474	1.41521
2013/03/06 17:00:00	1.42349	1.42666	1.42278	1.42514	1.42302	1.42659	1.42207	1.42461
2013/03/05 17:00:00	1.42209	1.42898	1.42142	1.42349	1.42168	1.42889	1.42112	1.42302
2013/03/04 17:00:00	1.41776	1.42254	1.41502	1.42209	1.41692	1.42244	1.41488	1.42168
2013/03/01 17:00:00	1.42038	1.42166	1.40949	1.41868	1.42001	1.42158	1.40934	1.41802
2013/02/28 17:00:00	1.40924	1.42268	1.40776	1.42038	1.40892	1.42259	1.40760	1.42001
2013/02/27 17:00:00	1.40957	1.41205	1.40484	1.40924	1.40958	1.41197	1.40474	1.40892
2013/02/26 17:00:00	1.41387	1.41715	1.40712	1.40957	1.41303	1.41706	1.40706	1.40958
2013/02/25 17:00:00	1.40186	1.41629	1.39672	1.41387	1.40083	1.41621	1.39659	1.41303
2013/02/22 17:00:00	1.42019	1.42607	1.41008	1.41045	1.41965	1.42595	1.40938	1.41014
2013/02/21 17:00:00	1.41202	1.42350	1.40679	1.42019	1.41152	1.42341	1.40646	1.41965
2013/02/20 17:00:00	1.42343	1.42460	1.40734	1.41202	1.42302	1.42373	1.40719	1.41152
2013/02/19 17:00:00	1.42815	1.43353	1.42141	1.42343	1.42785	1.43342	1.42132	1.42302
2013/02/18 17:00:00	1.43121	1.43353	1.42509	1.42815	1.43021	1.43343	1.42497	1.42785
2013/02/15 17:00:00	1.42740	1.43458	1.42484	1.43147	1.42703	1.43454	1.42475	1.42983
2013/02/14 17:00:00	1.42550	1.43404	1.42334	1.42740	1.42518	1.43395	1.42323	1.42703
2013/02/13 17:00:00	1.43661	1.43962	1.42518	1.42550	1.43634	1.43950	1.42506	1.42518
2013/02/12 17:00:00	1.44125	1.44276	1.42820	1.43661	1.44079	1.44260	1.42815	1.43634
2013/02/11 17:00:00	1.45032	1.45147	1.43715	1.44125	1.44960	1.45140	1.43702	1.44079
2013/02/08 17:00:00	1.44311	1.45377	1.44168	1.45000	1.44262	1.45370	1.44155	1.44907
2013/02/07 17:00:00	1.42538	1.44492	1.42075	1.44311	1.42498	1.44488	1.42062	1.44262
2013/02/06 17:00:00	1.42240	1.43228	1.41817	1.42538	1.42234	1.43218	1.41820	1.42498
2013/02/05 17:00:00	1.43210	1.43666	1.41932	1.42240	1.43174	1.43658	1.41920	1.42234
2013/02/04 17:00:00	1.42569	1.43383	1.42500	1.43210	1.42514	1.43376	1.42414	1.43174
2013/02/01 17:00:00	1.44328	1.44609	1.41963	1.42615	1.44341	1.44599	1.41945	1.42470
2013/01/31 17:00:00	1.43935	1.44459	1.43679	1.44328	1.43892	1.44452	1.43667	1.44341
2013/01/30 17:00:00	1.45264	1.45437	1.43625	1.43935	1.45228	1.45424	1.43612	1.43892
2013/01/29 17:00:00	1.45403	1.45523	1.44781	1.45264	1.45368	1.45513	1.44765	1.45228
2013/01/28 17:00:00	1.46498	1.46525	1.45292	1.45403	1.46380	1.46510	1.45283	1.45368
2013/01/25 17:00:00	1.46670	1.46877	1.45520	1.46498	1.46633	1.46862	1.45512	1.46380
2013/01/24 17:00:00	1.47328	1.47698	1.46521	1.46670	1.47292	1.47694	1.46508	1.46633
2013/01/23 17:00:00	1.47235	1.47699	1.46853	1.47328	1.47190	1.47690	1.46838	1.47292
2013/01/22 17:00:00	1.47637	1.48050	1.46960	1.47235	1.47591	1.48027	1.46945	1.47190
2013/01/21 17:00:00	1.48359	1.48359	1.47444	1.47637	1.48189	1.48336	1.47421	1.47591
2013/01/18 17:00:00	1.49185	1.50059	1.47924	1.48359	1.49145	1.50040	1.47913	1.48189
2013/01/17 17:00:00	1.49022	1.49590	1.48871	1.49185	1.48987	1.49587	1.48843	1.49145
2013/01/16 17:00:00	1.49726	1.49894	1.48603	1.49022	1.49676	1.49813	1.48592	1.48987
2013/01/15 17:00:00	1.48229	1.49792	1.48126	1.49726	1.48187	1.49763	1.48118	1.49676
2013/01/14 17:00:00	1.47399	1.48417	1.47183	1.48229	1.47353	1.48409	1.47127	1.48187
2013/01/11 17:00:00	1.47836	1.48255	1.46917	1.47399	1.47798	1.48245	1.46906	1.47353
2013/01/10 17:00:00	1.48305	1.48397	1.47527	1.47836	1.48257	1.48384	1.47524	1.47798
2013/01/09 17:00:00	1.48378	1.48630	1.48113	1.48305	1.48346	1.48623	1.48100	1.48257
2013/01/08 17:00:00	1.48486	1.48565	1.48169	1.48378	1.48455	1.48539	1.48156	1.48346
2013/01/07 17:00:00	1.48635	1.49126	1.48289	1.48486	1.48511	1.49116	1.48279	1.48455
2013/01/04 17:00:00	1.49295	1.49365	1.48395	1.48635	1.49277	1.49277	1.48376	1.48511
2013/01/03 17:00:00	1.49216	1.49552	1.48869	1.49295	1.49171	1.49542	1.48860	1.49277
2013/01/02 17:00:00	1.48906	1.49338	1.48358	1.49216	1.48889	1.49330	1.48331	1.49171
2012/12/31 17:00:00	1.47749	1.48919	1.47462	1.48906	1.47671	1.48891	1.47414	1.48889
2012/12/28 17:00:00	1.47098	1.47887	1.46945	1.47749	1.47011	1.47881	1.46933	1.47671
2012/12/27 17:00:00	1.47388	1.47606	1.46978	1.47098	1.47349	1.47594	1.46940	1.47011
2012/12/26 17:00:00	1.47657	1.47875	1.47095	1.47388	1.47629	1.47780	1.47073	1.47349
2012/12/24 17:00:00	1.48209	1.48241	1.47530	1.47657	1.48131	1.48218	1.47502	1.47629
2012/12/21 17:00:00	1.48438	1.48746	1.48124	1.48209	1.48394	1.48722	1.48102	1.48131
2012/12/20 17:00:00	1.48385	1.48776	1.47990	1.48438	1.48372	1.48700	1.47979	1.48394
2012/12/19 17:00:00	1.48388	1.48746	1.48002	1.48385	1.48356	1.48736	1.47994	1.48372
2012/12/18 17:00:00	1.48705	1.48858	1.48308	1.48388	1.48684	1.48848	1.48297	1.48356
2012/12/17 17:00:00	1.48475	1.48893	1.48210	1.48705	1.48403	1.48889	1.48076	1.48684
2012/12/14 17:00:00	1.48846	1.49231	1.48176	1.48475	1.48818	1.49226	1.48168	1.48403
2012/12/13 17:00:00	1.49595	1.49641	1.48788	1.48846	1.49579	1.49597	1.48774	1.48818
2012/12/12 17:00:00	1.50249	1.50343	1.49482	1.49595	1.50221	1.50338	1.49476	1.49579
2012/12/11 17:00:00	1.50075	1.50680	1.49921	1.50249	1.50043	1.50667	1.49916	1.50221
2012/12/10 17:00:00	1.49930	1.50372	1.49793	1.50075	1.49838	1.50251	1.49783	1.50043
2012/12/07 17:00:00	1.49676	1.50200	1.49510	1.49930	1.49625	1.50200	1.49503	1.49838
2012/12/06 17:00:00	1.49107	1.49960	1.49001	1.49676	1.49083	1.49952	1.48936	1.49625
2012/12/05 17:00:00	1.49154	1.49796	1.49007	1.49107	1.49112	1.49789	1.48994	1.49083
2012/12/04 17:00:00	1.48963	1.49825	1.48869	1.49154	1.48923	1.49820	1.48768	1.49112
2012/12/03 17:00:00	1.48616	1.49078	1.48322	1.48963	1.48572	1.49069	1.48304	1.48923
2012/11/30 17:00:00	1.48826	1.48876	1.48229	1.48616	1.48796	1.48863	1.48226	1.48572
2012/11/29 17:00:00	1.48920	1.48971	1.48423	1.48826	1.48870	1.48950	1.48411	1.48796
2012/11/28 17:00:00	1.49108	1.49272	1.48838	1.48920	1.49061	1.49267	1.48825	1.48870
2012/11/27 17:00:00	1.48701	1.49414	1.48356	1.49108	1.48663	1.49407	1.48355	1.49061
2012/11/26 17:00:00	1.48862	1.48974	1.48513	1.48701	1.48678	1.48964	1.48500	1.48663
2012/11/23 17:00:00	1.49135	1.49179	1.48594	1.48862	1.49052	1.49155	1.48591	1.48678
2012/11/22 17:00:00	1.49775	1.49867	1.48961	1.49135	1.49733	1.49798	1.48968	1.49052
2012/11/21 17:00:00	1.49700	1.50492	1.49580	1.49775	1.49675	1.50472	1.49572	1.49733
2012/11/20 17:00:00	1.49554	1.49970	1.49542	1.49700	1.49508	1.49961	1.49464	1.49675
2012/11/19 17:00:00	1.50202	1.50425	1.49507	1.49554	1.50138	1.50409	1.49494	1.49508
2012/11/16 17:00:00	1.49467	1.50397	1.49428	1.50202	1.49435	1.50388	1.49400	1.50138
2012/11/15 17:00:00	1.49735	1.49881	1.49263	1.49467	1.49690	1.49868	1.49250	1.49435
2012/11/14 17:00:00	1.50390	1.50461	1.49569	1.49735	1.50352	1.50445	1.49527	1.49690
2012/11/13 17:00:00	1.50576	1.51139	1.50352	1.50390	1.50537	1.51127	1.50343	1.50352
2012/11/12 17:00:00	1.50828	1.50953	1.50333	1.50576	1.50707	1.50939	1.50320	1.50537
2012/11/09 17:00:00	1.51175	1.51348	1.50763	1.50828	1.51140	1.51339	1.50696	1.50707
2012/11/08 17:00:00	1.51066	1.51490	1.50844	1.51175	1.51018	1.51484	1.50834	1.51140
2012/11/07 17:00:00	1.50872	1.51312	1.50367	1.51066	1.50822	1.51298	1.50354	1.51018
2012/11/06 17:00:00	1.50794	1.51176	1.50604	1.50872	1.50754	1.51163	1.50595	1.50822
2012/11/05 17:00:00	1.50697	1.51086	1.50594	1.50794	1.50653	1.51079	1.50581	1.50754
2012/11/02 17:00:00	1.50328	1.52043	1.50233	1.50697	1.50296	1.51559	1.50188	1.50653
2012/11/01 17:00:00	1.50258	1.50875	1.50132	1.50328	1.50220	1.50868	1.50118	1.50296
2012/10/31 17:00:00	1.49937	1.50358	1.49555	1.50258	1.49860	1.50350	1.49545	1.50220
2012/10/30 17:00:00	1.50165	1.50298	1.49600	1.49937	1.50161	1.50259	1.49588	1.49860
2012/10/29 17:00:00	1.50560	1.50730	1.50040	1.50165	1.50502	1.50721	1.50024	1.50161
2012/10/26 17:00:00	1.50803	1.51147	1.50433	1.50560	1.50757	1.51130	1.50293	1.50502
2012/10/25 17:00:00	1.49569	1.50853	1.49412	1.50803	1.49508	1.50820	1.49395	1.50757
2012/10/24 17:00:00	1.48759	1.49777	1.48559	1.49569	1.48719	1.49770	1.48535	1.49508
2012/10/23 17:00:00	1.48457	1.48965	1.48357	1.48759	1.48425	1.48950	1.48306	1.48719
2012/10/22 17:00:00	1.48644	1.48952	1.48224	1.48457	1.48554	1.48940	1.48205	1.48425
2012/10/19 17:00:00	1.48374	1.48843	1.48334	1.48644	1.48329	1.48833	1.48294	1.48554
2012/10/18 17:00:00	1.48940	1.49220	1.48341	1.48374	1.48896	1.49183	1.48316	1.48329
2012/10/17 17:00:00	1.49222	1.49331	1.48643	1.48940	1.49178	1.49224	1.48608	1.48896
2012/10/16 17:00:00	1.49994	1.50064	1.49198	1.49222	1.49948	1.50010	1.49165	1.49178
2012/10/15 17:00:00	1.50055	1.50290	1.49703	1.49994	1.49924	1.50268	1.49683	1.49948
2012/10/12 17:00:00	1.50012	1.50201	1.49556	1.50055	1.49954	1.50185	1.49536	1.49924
2012/10/11 17:00:00	1.50369	1.50591	1.49859	1.50012	1.50326	1.50568	1.49840	1.49954
2012/10/10 17:00:00	1.50527	1.50745	1.50131	1.50369	1.50493	1.50725	1.50106	1.50326
2012/10/09 17:00:00	1.49550	1.50566	1.49516	1.50527	1.49500	1.50533	1.49464	1.50493
2012/10/08 17:00:00	1.49950	1.50418	1.49516	1.49550	1.49832	1.50401	1.49486	1.49500
2012/10/05 17:00:00	1.50683	1.50945	1.49947	1.49950	1.50640	1.50925	1.49832	1.49832
2012/10/04 17:00:00	1.50913	1.51143	1.50527	1.50683	1.50861	1.51127	1.50511	1.50640
2012/10/03 17:00:00	1.51079	1.51321	1.50679	1.50913	1.51018	1.51286	1.50660	1.50861
2012/10/02 17:00:00	1.51342	1.51565	1.50911	1.51079	1.51299	1.51544	1.50895	1.51018
2012/10/01 17:00:00	1.51914	1.52139	1.51155	1.51342	1.51833	1.52123	1.51130	1.51299
2012/09/28 17:00:00	1.52213	1.52298	1.51362	1.51914	1.52153	1.52280	1.51344	1.51833
2012/09/27 17:00:00	1.51888	1.52497	1.51850	1.52213	1.51836	1.52480	1.51793	1.52153
2012/09/26 17:00:00	1.51816	1.52270	1.51699	1.51888	1.51758	1.52257	1.51673	1.51836
2012/09/25 17:00:00	1.51787	1.52386	1.51577	1.51816	1.51728	1.52386	1.51553	1.51758
2012/09/24 17:00:00	1.51472	1.52104	1.51411	1.51787	1.51388	1.52090	1.51382	1.51728
2012/09/21 17:00:00	1.51347	1.51823	1.51224	1.51472	1.51306	1.51803	1.51205	1.51388
2012/09/20 17:00:00	1.50484	1.51384	1.50340	1.51347	1.50424	1.51371	1.50317	1.51306
2012/09/19 17:00:00	1.50877	1.50984	1.50259	1.50484	1.50828	1.50969	1.50239	1.50424
2012/09/18 17:00:00	1.50698	1.51027	1.50100	1.50877	1.50669	1.51008	1.50073	1.50828
2012/09/17 17:00:00	1.50397	1.50910	1.50114	1.50698	1.50337	1.50891	1.50096	1.50669
2012/09/14 17:00:00	1.51100	1.51368	1.49936	1.50397	1.51070	1.51353	1.49911	1.50337
2012/09/13 17:00:00	1.50976	1.51785	1.50736	1.51100	1.50945	1.51754	1.50720	1.51070
2012/09/12 17:00:00	1.50899	1.51384	1.50536	1.50976	1.50869	1.51367	1.50519	1.50945
2012/09/11 17:00:00	1.51322	1.51522	1.50747	1.50899	1.51292	1.51512	1.50741	1.50869
2012/09/10 17:00:00	1.51155	1.51785	1.50956	1.51322	1.51036	1.51768	1.50940	1.51292
2012/09/07 17:00:00	1.51853	1.52973	1.51138	1.51155	1.51822	1.52973	1.51036	1.51036
2012/09/06 17:00:00	1.51990	1.52522	1.51553	1.51853	1.51959	1.52515	1.51529	1.51822
2012/09/05 17:00:00	1.51739	1.52305	1.51709	1.51990	1.51655	1.52298	1.51643	1.51959
2012/09/04 17:00:00	1.51522	1.51984	1.51175	1.51739	1.51426	1.51970	1.51164	1.51655
2012/09/03 17:00:00	1.51580	1.51883	1.51359	1.51522	1.51474	1.51873	1.51342	1.51426
2012/08/31 17:00:00	1.51605	1.51715	1.50933	1.51580	1.51567	1.51692	1.50915	1.51474
2012/08/30 17:00:00	1.51779	1.51995	1.51338	1.51605	1.51649	1.51985	1.51317	1.51567
2012/08/29 17:00:00	1.51259	1.51923	1.51139	1.51779	1.51129	1.51912	1.51125	1.51649
2012/08/28 17:00:00	1.51855	1.51915	1.50976	1.51259	1.51680	1.51894	1.50966	1.51129
2012/08/27 17:00:00	1.51767	1.52051	1.51480	1.51855	1.51693	1.51987	1.51464	1.51680
2012/08/24 17:00:00	1.51612	1.52226	1.51366	1.51767	1.51561	1.52215	1.51348	1.51693
2012/08/23 17:00:00	1.52338	1.52410	1.51541	1.51612	1.52155	1.52336	1.51526	1.51561
2012/08/22 17:00:00	1.52010	1.52459	1.51836	1.52338	1.51946	1.52444	1.51824	1.52155
2012/08/21 17:00:00	1.52940	1.53065	1.51874	1.52010	1.52811	1.52937	1.51864	1.51946
2012/08/20 17:00:00	1.52931	1.53309	1.52601	1.52940	1.52735	1.53307	1.52583	1.52811
2012/08/17 17:00:00	1.53021	1.53285	1.52457	1.52931	1.52832	1.53266	1.52449	1.52735
2012/08/16 17:00:00	1.53367	1.53734	1.52816	1.53021	1.53185	1.53723	1.52795	1.52832
2012/08/15 17:00:00	1.52915	1.53509	1.52450	1.53367	1.52735	1.53498	1.52435	1.53185
2012/08/14 17:00:00	1.52798	1.52919	1.52333	1.52915	1.52608	1.52898	1.52288	1.52735
2012/08/13 17:00:00	1.53355	1.53434	1.52523	1.52798	1.53289	1.53407	1.52511	1.52608
2012/08/10 17:00:00	1.52698	1.53406	1.52456	1.53355	1.52515	1.53389	1.52435	1.53289
2012/08/09 17:00:00	1.52157	1.52887	1.52056	1.52698	1.52091	1.52864	1.52028	1.52515
2012/08/08 17:00:00	1.51364	1.52448	1.51148	1.52157	1.51307	1.52431	1.51130	1.52091
2012/08/07 17:00:00	1.51210	1.51673	1.50959	1.51364	1.51144	1.51655	1.50926	1.51307
2012/08/06 17:00:00	1.51824	1.52051	1.50854	1.51210	1.51676	1.51949	1.50832	1.51144
2012/08/03 17:00:00	1.53039	1.53191	1.51627	1.51824	1.52965	1.53171	1.51606	1.51676
2012/08/02 17:00:00	1.52694	1.53530	1.51915	1.53039	1.52621	1.53527	1.51884	1.52965
2012/08/01 17:00:00	1.53179	1.53197	1.52194	1.52694	1.53006	1.53153	1.52178	1.52621
2012/07/31 17:00:00	1.53955	1.54017	1.52743	1.53179	1.53875	1.53992	1.52734	1.53006
2012/07/30 17:00:00	1.53577	1.54178	1.53432	1.53955	1.53402	1.54159	1.53402	1.53875
2012/07/27 17:00:00	1.53460	1.53967	1.52528	1.53577	1.53317	1.53953	1.52511	1.53402
2012/07/26 17:00:00	1.53197	1.53663	1.52766	1.53460	1.53028	1.53649	1.52770	1.53317
2012/07/25 17:00:00	1.54459	1.54510	1.52911	1.53197	1.54332	1.54444	1.52896	1.53028
2012/07/24 17:00:00	1.53727	1.54605	1.53583	1.54459	1.53608	1.54584	1.53547	1.54332
2012/07/23 17:00:00	1.54329	1.54905	1.53470	1.53727	1.54239	1.54770	1.53455	1.53608
2012/07/20 17:00:00	1.53812	1.54531	1.53591	1.54329	1.53734	1.54519	1.53568	1.54239
2012/07/19 17:00:00	1.53183	1.54150	1.52918	1.53812	1.52992	1.54134	1.52830	1.53734
2012/07/18 17:00:00	1.53007	1.53390	1.52636	1.53183	1.52909	1.53369	1.52618	1.52992
2012/07/17 17:00:00	1.52941	1.53371	1.52508	1.53007	1.52963	1.53354	1.52383	1.52909
2012/07/16 17:00:00	1.52801	1.53324	1.52510	1.52941	1.52613	1.53346	1.52398	1.52963
2012/07/13 17:00:00	1.51868	1.52875	1.51769	1.52801	1.51766	1.52854	1.51694	1.52613
2012/07/12 17:00:00	1.52177	1.52381	1.51757	1.51868	1.52047	1.52366	1.51734	1.51766
2012/07/11 17:00:00	1.52172	1.52581	1.51959	1.52177	1.52048	1.52571	1.51938	1.52047
2012/07/10 17:00:00	1.51514	1.52179	1.51357	1.52172	1.51392	1.52141	1.51285	1.52048
2012/07/09 17:00:00	1.51446	1.51750	1.51118	1.51514	1.51360	1.51716	1.51101	1.51392
2012/07/06 17:00:00	1.50562	1.51537	1.50439	1.51446	1.50432	1.51526	1.50348	1.51360
2012/07/05 17:00:00	1.49627	1.50828	1.49391	1.50562	1.49481	1.50812	1.49373	1.50432
2012/07/04 17:00:00	1.49532	1.49669	1.49158	1.49627	1.49383	1.49651	1.49137	1.49481
2012/07/03 17:00:00	1.49907	1.49991	1.49320	1.49532	1.49735	1.49932	1.49298	1.49383
2012/07/02 17:00:00	1.49092	1.50029	1.48715	1.49907	1.48984	1.50010	1.48653	1.49735
2012/06/29 17:00:00	1.49820	1.49961	1.48439	1.49092	1.49723	1.49935	1.48417	1.48984
2012/06/28 17:00:00	1.50022	1.50403	1.49586	1.49820	1.49911	1.50379	1.49557	1.49723
2012/06/27 17:00:00	1.50434	1.50498	1.49834	1.50022	1.50342	1.50378	1.49814	1.49911
2012/06/26 17:00:00	1.49623	1.50450	1.49401	1.50434	1.49451	1.50417	1.49373	1.50342
2012/06/25 17:00:00	1.49042	1.49742	1.49017	1.49623	1.48847	1.49726	1.48847	1.49451
2012/06/22 17:00:00	1.49428	1.49685	1.48860	1.49042	1.49297	1.49676	1.48783	1.48847
