日時	"AUD/CAD(始値, 買い)"	"AUD/CAD(高値, 買い)"	"AUD/CAD(安値, 買い)"	"AUD/CAD(終値, 買い)"	"AUD/CAD(始値, 売り)*"	"AUD/CAD(高値, 売り)*"	"AUD/CAD(安値, 売り)*"	"AUD/CAD(終値, 売り)*"
2007/09/28 17:00:00	0.88198	0.88477	0.87707	0.88298	0.88142	0.88442	0.87672	0.88242
2007/09/27 17:00:00	0.88028	0.88420	0.87839	0.88198	0.87972	0.88392	0.87803	0.88142
2007/09/26 17:00:00	0.87698	0.88177	0.87500	0.88028	0.87622	0.88152	0.87472	0.87972
2007/09/25 17:00:00	0.87048	0.87728	0.86445	0.87698	0.86972	0.87682	0.86407	0.87622
2007/09/24 17:00:00	0.86577	0.87180	0.86359	0.87048	0.86592	0.87132	0.86323	0.86972
2007/09/21 17:00:00	0.86438	0.87168	0.86168	0.86578	0.86372	0.87132	0.86112	0.86502
2007/09/20 17:00:00	0.86988	0.87424	0.86238	0.86438	0.86932	0.87392	0.86182	0.86372
2007/09/19 17:00:00	0.86408	0.87108	0.85982	0.86988	0.86352	0.87082	0.85932	0.86932
2007/09/18 17:00:00	0.85708	0.86482	0.85138	0.86408	0.85652	0.86432	0.85112	0.86352
2007/09/17 17:00:00	0.86833	0.86989	0.85428	0.85708	0.86802	0.86952	0.85372	0.85652
2007/09/14 17:00:00	0.86738	0.87092	0.86421	0.86834	0.86682	0.87062	0.86382	0.86782
2007/09/13 17:00:00	0.87318	0.87398	0.86556	0.86738	0.87242	0.87342	0.86512	0.86682
2007/09/12 17:00:00	0.87058	0.87468	0.86801	0.87318	0.86982	0.87412	0.86765	0.87242
2007/09/11 17:00:00	0.86918	0.87161	0.86278	0.87058	0.86862	0.87132	0.86249	0.86982
2007/09/10 17:00:00	0.87228	0.87288	0.86498	0.86918	0.87162	0.87222	0.86442	0.86862
2007/09/07 17:00:00	0.87278	0.87388	0.86728	0.87228	0.87222	0.87362	0.86682	0.87162
2007/09/06 17:00:00	0.86618	0.87388	0.86308	0.87278	0.86562	0.87342	0.86282	0.87222
2007/09/05 17:00:00	0.86558	0.86978	0.86208	0.86618	0.86502	0.86952	0.86172	0.86562
2007/09/04 17:00:00	0.86678	0.87168	0.86248	0.86558	0.86632	0.87142	0.86202	0.86502
2007/09/03 17:00:00	0.86438	0.86808	0.86148	0.86678	0.86392	0.86782	0.86102	0.86632
2007/08/31 17:00:00	0.86388	0.87048	0.85778	0.86488	0.86332	0.87022	0.85732	0.86412
2007/08/30 17:00:00	0.87168	0.87268	0.86098	0.86388	0.87092	0.87202	0.86042	0.86332
2007/08/29 17:00:00	0.86838	0.87358	0.85938	0.87168	0.86782	0.87312	0.85892	0.87092
2007/08/28 17:00:00	0.87348	0.87448	0.86788	0.86838	0.87292	0.87382	0.86742	0.86782
2007/08/27 17:00:00	0.86998	0.87578	0.86998	0.87348	0.87122	0.87522	0.87002	0.87292
2007/08/24 17:00:00	0.86508	0.87058	0.86018	0.87018	0.86442	0.87012	0.85982	0.86972
2007/08/23 17:00:00	0.85688	0.86638	0.85688	0.86508	0.85632	0.86622	0.85632	0.86442
2007/08/22 17:00:00	0.85188	0.85818	0.84898	0.85688	0.85122	0.85782	0.84852	0.85632
2007/08/21 17:00:00	0.85098	0.85348	0.84398	0.85188	0.85042	0.85302	0.84362	0.85122
2007/08/20 17:00:00	0.84708	0.85508	0.83808	0.85098	0.84612	0.85452	0.83762	0.85042
2007/08/17 17:00:00	0.85188	0.86078	0.82788	0.84748	0.85112	0.86022	0.82722	0.84652
2007/08/16 17:00:00	0.88498	0.88628	0.84138	0.85188	0.88432	0.88592	0.84072	0.85112
2007/08/15 17:00:00	0.89098	0.89228	0.88278	0.88498	0.89042	0.89202	0.88222	0.88432
2007/08/14 17:00:00	0.88798	0.89318	0.88448	0.89098	0.88742	0.89272	0.88412	0.89042
2007/08/13 17:00:00	0.89038	0.89658	0.88258	0.88798	0.89062	0.89622	0.88222	0.88742
2007/08/10 17:00:00	0.89928	0.90028	0.88718	0.89068	0.89862	0.89952	0.88682	0.88992
2007/08/09 17:00:00	0.90468	0.90828	0.89738	0.89928	0.90412	0.90802	0.89692	0.89862
2007/08/08 17:00:00	0.90228	0.90618	0.90088	0.90468	0.90162	0.90592	0.90052	0.90412
2007/08/07 17:00:00	0.90388	0.90588	0.89928	0.90228	0.90332	0.90572	0.89862	0.90162
2007/08/06 17:00:00	0.90298	0.90598	0.90048	0.90388	0.90292	0.90572	0.90002	0.90332
2007/08/03 17:00:00	0.90378	0.90688	0.90108	0.90268	0.90322	0.90662	0.90072	0.90192
2007/08/02 17:00:00	0.90438	0.90738	0.89918	0.90378	0.90362	0.90712	0.89882	0.90322
2007/08/01 17:00:00	0.90868	0.91178	0.89858	0.90438	0.90812	0.91122	0.89792	0.90362
2007/07/31 17:00:00	0.91428	0.91798	0.90808	0.90868	0.91352	0.91742	0.90732	0.90812
2007/07/30 17:00:00	0.90568	0.91578	0.90258	0.91428	0.90532	0.91532	0.90182	0.91352
2007/07/27 17:00:00	0.91828	0.92378	0.90468	0.90528	0.91772	0.92342	0.90412	0.90472
2007/07/26 17:00:00	0.92078	0.92638	0.91768	0.91828	0.92012	0.92612	0.91712	0.91772
2007/07/25 17:00:00	0.91408	0.92248	0.91258	0.92078	0.91342	0.92222	0.91222	0.92012
2007/07/24 17:00:00	0.92508	0.92738	0.91308	0.91408	0.92452	0.92712	0.91262	0.91342
2007/07/23 17:00:00	0.92268	0.92548	0.92038	0.92508	0.92222	0.92512	0.92012	0.92452
2007/07/20 17:00:00	0.91858	0.92248	0.91758	0.92238	0.91782	0.92202	0.91712	0.92182
2007/07/19 17:00:00	0.91658	0.91978	0.91508	0.91858	0.91602	0.91942	0.91472	0.91782
2007/07/18 17:00:00	0.91118	0.91918	0.90958	0.91658	0.91062	0.91892	0.90912	0.91602
2007/07/17 17:00:00	0.91038	0.91428	0.90888	0.91118	0.90982	0.91402	0.90852	0.91062
2007/07/16 17:00:00	0.91198	0.91688	0.90858	0.91038	0.91142	0.91642	0.90802	0.90982
2007/07/13 17:00:00	0.90638	0.91208	0.90538	0.91198	0.90582	0.91162	0.90502	0.91142
2007/07/12 17:00:00	0.91018	0.91188	0.90378	0.90638	0.90942	0.91142	0.90322	0.90582
2007/07/11 17:00:00	0.90898	0.91448	0.90578	0.91018	0.90832	0.91412	0.90522	0.90942
2007/07/10 17:00:00	0.90298	0.90958	0.89988	0.90898	0.90242	0.90902	0.89962	0.90832
2007/07/09 17:00:00	0.90028	0.90408	0.89788	0.90298	0.89992	0.90372	0.89742	0.90242
2007/07/06 17:00:00	0.90468	0.90648	0.89798	0.90028	0.90392	0.90572	0.89722	0.89972
2007/07/05 17:00:00	0.90748	0.91138	0.90388	0.90468	0.90672	0.91062	0.90312	0.90392
2007/07/04 17:00:00	0.90738	0.91018	0.90578	0.90748	0.90662	0.90942	0.90502	0.90672
2007/07/03 17:00:00	0.90708	0.90948	0.90338	0.90738	0.90632	0.90872	0.90262	0.90662
2007/07/02 17:00:00	0.90338	0.90898	0.90338	0.90708	0.90262	0.90822	0.90262	0.90632
2007/06/29 17:00:00	0.89698	0.90718	0.89148	0.90338	0.89622	0.90642	0.89072	0.90262
2007/06/28 17:00:00	0.89828	0.90198	0.89528	0.89698	0.89752	0.90122	0.89452	0.89622
2007/06/27 17:00:00	0.90488	0.90598	0.89568	0.89828	0.90412	0.90522	0.89492	0.89752
2007/06/26 17:00:00	0.90728	0.91048	0.90478	0.90488	0.90652	0.90972	0.90402	0.90412
2007/06/25 17:00:00	0.90608	0.91148	0.90568	0.90728	0.90532	0.91072	0.90492	0.90652
2007/06/22 17:00:00	0.91118	0.91258	0.90438	0.90608	0.91042	0.91182	0.90362	0.90532
2007/06/21 17:00:00	0.90088	0.91178	0.89798	0.91118	0.90012	0.91102	0.89722	0.91042
2007/06/20 17:00:00	0.89998	0.90488	0.89908	0.90088	0.89922	0.90412	0.89832	0.90012
2007/06/19 17:00:00	0.90298	0.90508	0.89858	0.89998	0.90222	0.90432	0.89782	0.89922
2007/06/18 17:00:00	0.89958	0.90568	0.89688	0.90298	0.89882	0.90492	0.89612	0.90222
2007/06/15 17:00:00	0.89328	0.90028	0.88908	0.89958	0.89252	0.89952	0.88832	0.89882
2007/06/14 17:00:00	0.89698	0.89798	0.89058	0.89328	0.89622	0.89722	0.88982	0.89252
2007/06/13 17:00:00	0.89758	0.90188	0.89558	0.89698	0.89682	0.90112	0.89482	0.89622
2007/06/12 17:00:00	0.89478	0.89918	0.89348	0.89758	0.89402	0.89842	0.89272	0.89682
2007/06/11 17:00:00	0.89548	0.89778	0.89178	0.89478	0.89472	0.89702	0.89102	0.89402
2007/06/08 17:00:00	0.89568	0.89988	0.89298	0.89548	0.89492	0.89912	0.89222	0.89472
2007/06/07 17:00:00	0.89068	0.89848	0.88968	0.89568	0.88992	0.89772	0.88892	0.89492
2007/06/06 17:00:00	0.89108	0.89558	0.88928	0.89068	0.89032	0.89482	0.88852	0.88992
2007/06/05 17:00:00	0.88378	0.89138	0.88268	0.89108	0.88302	0.89062	0.88192	0.89032
2007/06/04 17:00:00	0.88398	0.88448	0.87938	0.88378	0.88322	0.88372	0.87862	0.88302
2007/06/01 17:00:00	0.88548	0.88848	0.88148	0.88398	0.88472	0.88772	0.88072	0.88322
2007/05/31 17:00:00	0.88528	0.88748	0.88218	0.88548	0.88452	0.88672	0.88142	0.88472
2007/05/30 17:00:00	0.87978	0.88548	0.87538	0.88528	0.87902	0.88472	0.87462	0.88452
2007/05/29 17:00:00	0.88558	0.88968	0.87788	0.87978	0.88482	0.88892	0.87712	0.87902
2007/05/28 17:00:00	0.88408	0.88698	0.88378	0.88558	0.88332	0.88622	0.88302	0.88482
2007/05/25 17:00:00	0.88748	0.89078	0.88308	0.88408	0.88672	0.89002	0.88232	0.88332
2007/05/24 17:00:00	0.89188	0.89328	0.88738	0.88748	0.89112	0.89252	0.88662	0.88672
2007/05/23 17:00:00	0.89038	0.89648	0.88998	0.89188	0.88962	0.89572	0.88922	0.89112
2007/05/22 17:00:00	0.89198	0.89348	0.88968	0.89038	0.89122	0.89272	0.88892	0.88962
2007/05/21 17:00:00	0.89808	0.89958	0.88848	0.89198	0.89732	0.89882	0.88772	0.89122
2007/05/18 17:00:00	0.90648	0.90678	0.89638	0.89808	0.90572	0.90602	0.89562	0.89732
2007/05/17 17:00:00	0.91108	0.91318	0.90158	0.90648	0.91032	0.91242	0.90082	0.90572
2007/05/16 17:00:00	0.91668	0.91738	0.90898	0.91108	0.91592	0.91662	0.90822	0.91032
2007/05/15 17:00:00	0.92088	0.92218	0.91338	0.91668	0.92012	0.92142	0.91262	0.91592
2007/05/14 17:00:00	0.92568	0.92888	0.92048	0.92088	0.92492	0.92812	0.91972	0.92012
2007/05/11 17:00:00	0.91938	0.92938	0.91568	0.92568	0.91862	0.92862	0.91492	0.92492
2007/05/10 17:00:00	0.91498	0.92378	0.91428	0.91938	0.91422	0.92302	0.91352	0.91862
2007/05/09 17:00:00	0.91648	0.91988	0.91418	0.91498	0.91572	0.91912	0.91342	0.91422
2007/05/08 17:00:00	0.90938	0.91738	0.90878	0.91648	0.90862	0.91662	0.90802	0.91572
2007/05/07 17:00:00	0.90998	0.91378	0.90858	0.90938	0.90922	0.91302	0.90782	0.90862
2007/05/04 17:00:00	0.91288	0.91318	0.90258	0.90998	0.91212	0.91242	0.90182	0.90922
2007/05/03 17:00:00	0.91558	0.91618	0.91078	0.91288	0.91482	0.91542	0.91002	0.91212
2007/05/02 17:00:00	0.91988	0.92138	0.91368	0.91558	0.91912	0.92062	0.91292	0.91482
2007/05/01 17:00:00	0.92168	0.92328	0.91768	0.91988	0.92092	0.92252	0.91692	0.91912
2007/04/30 17:00:00	0.92688	0.92708	0.92028	0.92168	0.92612	0.92632	0.91952	0.92092
2007/04/27 17:00:00	0.92738	0.92998	0.92438	0.92688	0.92662	0.92922	0.92362	0.92612
2007/04/26 17:00:00	0.92968	0.93258	0.92458	0.92738	0.92892	0.93182	0.92382	0.92662
2007/04/25 17:00:00	0.92888	0.93728	0.92828	0.92968	0.92812	0.93652	0.92752	0.92892
2007/04/24 17:00:00	0.93418	0.93658	0.92418	0.92888	0.93342	0.93582	0.92342	0.92812
2007/04/23 17:00:00	0.94098	0.94158	0.93398	0.93418	0.94022	0.94082	0.93322	0.93342
2007/04/20 17:00:00	0.94428	0.94588	0.93788	0.94098	0.94352	0.94512	0.93712	0.94022
2007/04/19 17:00:00	0.94558	0.94708	0.93548	0.94428	0.94482	0.94632	0.93472	0.94352
2007/04/18 17:00:00	0.94698	0.94858	0.94088	0.94558	0.94622	0.94782	0.94012	0.94482
2007/04/17 17:00:00	0.94258	0.94808	0.94168	0.94698	0.94182	0.94732	0.94092	0.94622
2007/04/16 17:00:00	0.94798	0.95038	0.94078	0.94258	0.94722	0.94962	0.94002	0.94182
2007/04/13 17:00:00	0.94088	0.94888	0.94048	0.94758	0.94012	0.94812	0.93972	0.94682
2007/04/12 17:00:00	0.93978	0.94388	0.93878	0.94088	0.93902	0.94312	0.93802	0.94012
2007/04/11 17:00:00	0.94908	0.94928	0.93948	0.93978	0.94832	0.94852	0.93872	0.93902
2007/04/10 17:00:00	0.94198	0.94988	0.94088	0.94908	0.94122	0.94912	0.94012	0.94832
2007/04/09 17:00:00	0.93948	0.94288	0.93858	0.94198	0.93872	0.94212	0.93782	0.94122
2007/04/06 17:00:00	0.94408	0.94498	0.93828	0.93948	0.94332	0.94422	0.93752	0.93872
2007/04/05 17:00:00	0.94998	0.95228	0.94178	0.94408	0.94922	0.95152	0.94102	0.94332
2007/04/04 17:00:00	0.94268	0.95038	0.93448	0.94998	0.94192	0.94962	0.93372	0.94922
2007/04/03 17:00:00	0.94528	0.94588	0.93928	0.94268	0.94452	0.94512	0.93852	0.94192
2007/04/02 17:00:00	0.93448	0.94608	0.93238	0.94528	0.93372	0.94532	0.93162	0.94452
2007/03/30 17:00:00	0.93548	0.93738	0.93038	0.93448	0.93472	0.93662	0.92962	0.93372
2007/03/29 17:00:00	0.93408	0.94038	0.93308	0.93548	0.93332	0.93962	0.93232	0.93472
2007/03/28 17:00:00	0.93608	0.93728	0.93028	0.93408	0.93532	0.93652	0.92952	0.93332
2007/03/27 17:00:00	0.94128	0.94158	0.93408	0.93608	0.94052	0.94082	0.93332	0.93532
2007/03/26 17:00:00	0.93518	0.94308	0.93408	0.94128	0.93442	0.94232	0.93332	0.94052
2007/03/23 17:00:00	0.93388	0.93638	0.93128	0.93518	0.93312	0.93562	0.93052	0.93442
2007/03/22 17:00:00	0.93438	0.93818	0.93218	0.93388	0.93362	0.93742	0.93142	0.93312
2007/03/21 17:00:00	0.93398	0.93488	0.92698	0.93438	0.93322	0.93412	0.92622	0.93362
2007/03/20 17:00:00	0.94218	0.94588	0.93058	0.93398	0.94142	0.94512	0.92982	0.93322
2007/03/19 17:00:00	0.93568	0.94228	0.93298	0.94218	0.93492	0.94152	0.93222	0.94142
2007/03/16 17:00:00	0.92998	0.93708	0.92728	0.93568	0.92922	0.93632	0.92652	0.93492
2007/03/15 17:00:00	0.92608	0.92998	0.92258	0.92998	0.92532	0.92922	0.92182	0.92922
2007/03/14 17:00:00	0.91908	0.92608	0.91638	0.92608	0.91832	0.92532	0.91562	0.92532
2007/03/13 17:00:00	0.92178	0.92378	0.91618	0.91908	0.92102	0.92302	0.91542	0.91832
2007/03/12 17:00:00	0.91498	0.92198	0.91298	0.92178	0.91422	0.92122	0.91222	0.92102
2007/03/09 17:00:00	0.91798	0.92118	0.91368	0.91498	0.91722	0.92042	0.91292	0.91422
2007/03/08 17:00:00	0.91588	0.91928	0.91378	0.91798	0.91512	0.91852	0.91302	0.91722
2007/03/07 17:00:00	0.91178	0.91898	0.91108	0.91588	0.91102	0.91822	0.91032	0.91512
2007/03/06 17:00:00	0.90848	0.91498	0.90708	0.91178	0.90772	0.91422	0.90632	0.91102
2007/03/05 17:00:00	0.92018	0.92068	0.90808	0.90848	0.91942	0.91992	0.90732	0.90772
2007/03/02 17:00:00	0.91978	0.92298	0.91688	0.92088	0.91902	0.92222	0.91612	0.92012
2007/03/01 17:00:00	0.92218	0.92438	0.91798	0.91978	0.92142	0.92362	0.91722	0.91902
2007/02/28 17:00:00	0.91928	0.92568	0.91718	0.92218	0.91852	0.92492	0.91642	0.92142
2007/02/27 17:00:00	0.92128	0.92498	0.91808	0.91928	0.92052	0.92422	0.91732	0.91852
2007/02/26 17:00:00	0.91838	0.92268	0.91728	0.92128	0.91762	0.92192	0.91652	0.92052
2007/02/23 17:00:00	0.91708	0.91888	0.91428	0.91818	0.91632	0.91812	0.91352	0.91742
2007/02/22 17:00:00	0.91848	0.91958	0.91398	0.91708	0.91772	0.91882	0.91322	0.91632
2007/02/21 17:00:00	0.92088	0.92518	0.91608	0.91848	0.92012	0.92442	0.91532	0.91772
2007/02/20 17:00:00	0.91588	0.92128	0.91458	0.92088	0.91512	0.92052	0.91382	0.92012
2007/02/19 17:00:00	0.91698	0.91838	0.91398	0.91588	0.91622	0.91762	0.91322	0.91512
2007/02/16 17:00:00	0.91198	0.91678	0.91128	0.91588	0.91122	0.91602	0.91052	0.91512
2007/02/15 17:00:00	0.91318	0.91708	0.91128	0.91198	0.91242	0.91632	0.91052	0.91122
2007/02/14 17:00:00	0.90958	0.91538	0.90938	0.91318	0.90882	0.91462	0.90862	0.91242
2007/02/13 17:00:00	0.90768	0.91048	0.90618	0.90958	0.90692	0.90972	0.90542	0.90882
2007/02/12 17:00:00	0.91248	0.91328	0.90558	0.90768	0.91172	0.91252	0.90482	0.90692
2007/02/09 17:00:00	0.92448	0.92548	0.90978	0.91128	0.92372	0.92472	0.90902	0.91052
2007/02/08 17:00:00	0.92378	0.92818	0.92008	0.92448	0.92302	0.92742	0.91932	0.92372
2007/02/07 17:00:00	0.91978	0.92438	0.91778	0.92378	0.91902	0.92362	0.91702	0.92302
2007/02/06 17:00:00	0.91778	0.92168	0.91548	0.91978	0.91702	0.92092	0.91472	0.91902
2007/02/05 17:00:00	0.91708	0.91968	0.91558	0.91778	0.91632	0.91892	0.91482	0.91702
2007/02/02 17:00:00	0.91298	0.91938	0.91038	0.91848	0.91222	0.91862	0.90962	0.91772
2007/02/01 17:00:00	0.91398	0.91548	0.91028	0.91298	0.91322	0.91472	0.90952	0.91222
2007/01/31 17:00:00	0.91088	0.91668	0.90808	0.91398	0.91012	0.91592	0.90732	0.91322
2007/01/30 17:00:00	0.91438	0.91608	0.90948	0.91088	0.91362	0.91532	0.90872	0.91012
2007/01/29 17:00:00	0.91288	0.91578	0.91068	0.91438	0.91212	0.91502	0.90992	0.91362
2007/01/26 17:00:00	0.91388	0.91628	0.91008	0.91178	0.91412	0.91652	0.91032	0.91202
2007/01/25 17:00:00	0.92038	0.92068	0.91288	0.91388	0.92062	0.92092	0.91312	0.91412
2007/01/24 17:00:00	0.93548	0.93568	0.91908	0.92038	0.93572	0.93592	0.91932	0.92062
2007/01/23 17:00:00	0.93018	0.93898	0.92958	0.93548	0.93042	0.93922	0.92982	0.93572
2007/01/22 17:00:00	0.92478	0.93198	0.92438	0.93018	0.92502	0.93222	0.92462	0.93042
2007/01/19 17:00:00	0.92718	0.92808	0.92198	0.92488	0.92742	0.92832	0.92222	0.92512
2007/01/18 17:00:00	0.92228	0.92788	0.92198	0.92718	0.92252	0.92812	0.92222	0.92742
2007/01/17 17:00:00	0.91918	0.92398	0.91908	0.92228	0.91942	0.92422	0.91932	0.92252
2007/01/16 17:00:00	0.91558	0.92168	0.91178	0.91918	0.91582	0.92192	0.91202	0.91942
2007/01/15 17:00:00	0.91678	0.91908	0.91318	0.91558	0.91702	0.91932	0.91342	0.91582
2007/01/12 17:00:00	0.91868	0.91908	0.91158	0.91468	0.91892	0.91932	0.91182	0.91492
2007/01/11 17:00:00	0.91248	0.92338	0.91148	0.91868	0.91272	0.92362	0.91172	0.91892
2007/01/10 17:00:00	0.91708	0.91878	0.91148	0.91248	0.91732	0.91902	0.91172	0.91272
2007/01/09 17:00:00	0.91608	0.92168	0.91558	0.91708	0.91632	0.92192	0.91582	0.91732
2007/01/08 17:00:00	0.91328	0.92048	0.91258	0.91608	0.91352	0.92072	0.91282	0.91632
2007/01/05 17:00:00	0.92328	0.92368	0.91228	0.91298	0.92352	0.92392	0.91252	0.91322
2007/01/04 17:00:00	0.92838	0.92908	0.91868	0.92328	0.92862	0.92932	0.91892	0.92352
2007/01/03 17:00:00	0.92698	0.93038	0.92458	0.92838	0.92722	0.93062	0.92482	0.92862
2007/01/02 17:00:00	0.92128	0.92818	0.91988	0.92698	0.92052	0.92842	0.92012	0.92722
2006/12/29 17:00:00	0.91728	0.92178	0.91488	0.92128	0.91652	0.92102	0.91412	0.92052
2006/12/28 17:00:00	0.91258	0.91878	0.91158	0.91728	0.91182	0.91802	0.91082	0.91652
2006/12/27 17:00:00	0.90898	0.91448	0.90858	0.91258	0.90822	0.91372	0.90782	0.91182
2006/12/26 17:00:00	0.90758	0.91188	0.90698	0.90898	0.90682	0.91112	0.90622	0.90822
2006/12/22 17:00:00	0.90638	0.90978	0.90578	0.90768	0.90562	0.90902	0.90502	0.90692
2006/12/21 17:00:00	0.90258	0.90758	0.90088	0.90638	0.90182	0.90682	0.90012	0.90562
2006/12/20 17:00:00	0.90408	0.90638	0.89978	0.90258	0.90332	0.90562	0.89902	0.90182
2006/12/19 17:00:00	0.90348	0.90768	0.90138	0.90408	0.90272	0.90692	0.90062	0.90332
2006/12/18 17:00:00	0.90418	0.90738	0.90058	0.90348	0.90342	0.90662	0.89982	0.90272
2006/12/15 17:00:00	0.90688	0.90818	0.89928	0.90528	0.90612	0.90742	0.89852	0.90452
2006/12/14 17:00:00	0.90878	0.91078	0.90378	0.90688	0.90802	0.91002	0.90302	0.90612
2006/12/13 17:00:00	0.90758	0.91048	0.90658	0.90878	0.90682	0.90972	0.90582	0.90802
2006/12/12 17:00:00	0.90188	0.90828	0.90058	0.90758	0.90112	0.90752	0.89982	0.90682
2006/12/11 17:00:00	0.90258	0.90278	0.89858	0.90188	0.90182	0.90202	0.89782	0.90112
2006/12/08 17:00:00	0.90748	0.91108	0.90248	0.90338	0.90672	0.91032	0.90172	0.90262
2006/12/07 17:00:00	0.90048	0.90968	0.90018	0.90748	0.89972	0.90892	0.89942	0.90672
2006/12/06 17:00:00	0.89848	0.90508	0.89678	0.90048	0.89772	0.90432	0.89602	0.89972
2006/12/05 17:00:00	0.90168	0.90178	0.89498	0.89848	0.90092	0.90102	0.89422	0.89772
2006/12/04 17:00:00	0.90458	0.90538	0.89778	0.90168	0.90382	0.90462	0.89702	0.90092
2006/12/01 17:00:00	0.90048	0.90798	0.89778	0.90278	0.89972	0.90722	0.89702	0.90202
2006/11/30 17:00:00	0.89228	0.90348	0.89168	0.90048	0.89152	0.90272	0.89092	0.89972
2006/11/29 17:00:00	0.88648	0.89378	0.88568	0.89228	0.88572	0.89302	0.88492	0.89152
2006/11/28 17:00:00	0.88198	0.88818	0.88048	0.88648	0.88122	0.88742	0.87972	0.88572
2006/11/27 17:00:00	0.88438	0.88608	0.88078	0.88198	0.88362	0.88532	0.88002	0.88122
2006/11/24 17:00:00	0.88428	0.88678	0.88008	0.88478	0.88352	0.88602	0.87932	0.88402
2006/11/23 17:00:00	0.88548	0.88598	0.88288	0.88428	0.88472	0.88522	0.88212	0.88352
2006/11/22 17:00:00	0.88438	0.88698	0.88058	0.88548	0.88362	0.88622	0.87982	0.88472
2006/11/21 17:00:00	0.88328	0.88498	0.88048	0.88438	0.88252	0.88422	0.87972	0.88362
2006/11/20 17:00:00	0.88288	0.88478	0.87858	0.88328	0.88212	0.88402	0.87782	0.88252
2006/11/17 17:00:00	0.87588	0.88218	0.87468	0.88198	0.87512	0.88142	0.87392	0.88122
2006/11/16 17:00:00	0.87138	0.87808	0.87008	0.87588	0.87062	0.87732	0.86932	0.87512
2006/11/15 17:00:00	0.87118	0.87438	0.86908	0.87138	0.87042	0.87362	0.86832	0.87062
2006/11/14 17:00:00	0.86828	0.87348	0.86758	0.87118	0.86752	0.87272	0.86682	0.87042
2006/11/13 17:00:00	0.86808	0.86978	0.86538	0.86828	0.86732	0.86902	0.86462	0.86752
2006/11/10 17:00:00	0.86868	0.86958	0.86388	0.86898	0.86792	0.86882	0.86312	0.86822
2006/11/09 17:00:00	0.87048	0.87118	0.86598	0.86868	0.86972	0.87042	0.86522	0.86792
2006/11/08 17:00:00	0.87258	0.87488	0.86748	0.87048	0.87182	0.87412	0.86672	0.86972
2006/11/07 17:00:00	0.87188	0.87648	0.87018	0.87258	0.87112	0.87572	0.86942	0.87182
2006/11/06 17:00:00	0.86968	0.87588	0.86778	0.87188	0.86892	0.87512	0.86702	0.87112
2006/11/03 17:00:00	0.87718	0.87938	0.86868	0.86968	0.87642	0.87862	0.86792	0.86892
2006/11/02 17:00:00	0.87788	0.88118	0.87198	0.87718	0.87712	0.88042	0.87122	0.87642
2006/11/01 17:00:00	0.86928	0.88078	0.86758	0.87788	0.86852	0.88002	0.86682	0.87712
2006/10/31 17:00:00	0.86608	0.87058	0.86488	0.86928	0.86532	0.86982	0.86412	0.86852
2006/10/30 17:00:00	0.86098	0.86778	0.86018	0.86608	0.86022	0.86702	0.85942	0.86532
2006/10/27 17:00:00	0.85878	0.86278	0.85708	0.86028	0.85802	0.86202	0.85632	0.85952
2006/10/26 17:00:00	0.85588	0.86198	0.85518	0.85878	0.85512	0.86122	0.85442	0.85802
2006/10/25 17:00:00	0.85468	0.85928	0.85358	0.85588	0.85392	0.85852	0.85282	0.85512
2006/10/24 17:00:00	0.85468	0.85828	0.85308	0.85468	0.85392	0.85752	0.85232	0.85392
2006/10/23 17:00:00	0.85428	0.85768	0.85298	0.85468	0.85352	0.85692	0.85222	0.85392
2006/10/20 17:00:00	0.85628	0.85828	0.85108	0.85428	0.85552	0.85752	0.85032	0.85352
2006/10/19 17:00:00	0.85838	0.86108	0.85578	0.85628	0.85762	0.86032	0.85502	0.85552
2006/10/18 17:00:00	0.86018	0.86198	0.85688	0.85838	0.85942	0.86122	0.85612	0.85762
2006/10/17 17:00:00	0.85778	0.86118	0.85608	0.86018	0.85702	0.86042	0.85532	0.85942
2006/10/16 17:00:00	0.85468	0.85908	0.85318	0.85778	0.85392	0.85832	0.85242	0.85702
2006/10/13 17:00:00	0.85178	0.85558	0.85058	0.85468	0.85102	0.85482	0.84982	0.85392
2006/10/12 17:00:00	0.84518	0.85408	0.84428	0.85178	0.84442	0.85332	0.84352	0.85102
2006/10/11 17:00:00	0.84348	0.84798	0.84268	0.84518	0.84272	0.84722	0.84192	0.84442
2006/10/10 17:00:00	0.83688	0.84398	0.83558	0.84348	0.83612	0.84322	0.83482	0.84272
2006/10/09 17:00:00	0.83568	0.83818	0.83518	0.83688	0.83592	0.83742	0.83442	0.83612
2006/10/06 17:00:00	0.83898	0.84058	0.83448	0.83568	0.83922	0.84082	0.83472	0.83592
2006/10/05 17:00:00	0.84098	0.84308	0.83838	0.83898	0.84022	0.84232	0.83782	0.83922
2006/10/04 17:00:00	0.83468	0.84148	0.83388	0.84098	0.83392	0.84072	0.83312	0.84022
2006/10/03 17:00:00	0.83548	0.83718	0.83278	0.83468	0.83472	0.83642	0.83202	0.83392
2006/10/02 17:00:00	0.83318	0.83628	0.83238	0.83548	0.83242	0.83552	0.83162	0.83472
2006/09/29 17:00:00	0.83208	0.83528	0.83008	0.83318	0.83132	0.83452	0.82932	0.83242
2006/09/28 17:00:00	0.83488	0.83598	0.82998	0.83208	0.83412	0.83522	0.82922	0.83132
2006/09/27 17:00:00	0.83838	0.83908	0.83298	0.83488	0.83762	0.83832	0.83222	0.83412
