日時	"AUD/CHF(始値, 買い)"	"AUD/CHF(高値, 買い)"	"AUD/CHF(安値, 買い)"	"AUD/CHF(終値, 買い)"	"AUD/CHF(始値, 売り)*"	"AUD/CHF(高値, 売り)*"	"AUD/CHF(安値, 売り)*"	"AUD/CHF(終値, 売り)*"
2014/06/24 17:00:00	0.84300	0.84406	0.83719	0.83769	0.84202	0.84398	0.83671	0.83671
2014/06/23 17:00:00	0.84000	0.84623	0.83954	0.84300	0.83906	0.84617	0.83828	0.84202
2014/06/20 17:00:00	0.84073	0.84254	0.83962	0.84093	0.83990	0.84247	0.83945	0.83955
2014/06/19 17:00:00	0.84316	0.84327	0.83874	0.84073	0.84218	0.84320	0.83867	0.83990
2014/06/18 17:00:00	0.84026	0.84352	0.83786	0.84316	0.83928	0.84329	0.83767	0.84218
2014/06/17 17:00:00	0.84386	0.84386	0.83866	0.84026	0.84288	0.84365	0.83861	0.83928
2014/06/16 17:00:00	0.84572	0.84696	0.84172	0.84386	0.84506	0.84658	0.84163	0.84288
2014/06/13 17:00:00	0.84730	0.84733	0.84128	0.84690	0.84668	0.84698	0.84122	0.84552
2014/06/12 17:00:00	0.84504	0.84809	0.84125	0.84730	0.84417	0.84802	0.84081	0.84668
2014/06/11 17:00:00	0.84332	0.84642	0.84257	0.84504	0.84234	0.84636	0.84234	0.84417
2014/06/10 17:00:00	0.83984	0.84408	0.83814	0.84332	0.83886	0.84400	0.83805	0.84234
2014/06/09 17:00:00	0.83505	0.83984	0.83398	0.83984	0.83342	0.83961	0.83342	0.83886
2014/06/06 17:00:00	0.83297	0.83604	0.83124	0.83477	0.83222	0.83597	0.83116	0.83339
2014/06/05 17:00:00	0.83284	0.84030	0.83023	0.83297	0.83202	0.84013	0.83014	0.83222
2014/06/04 17:00:00	0.83097	0.83472	0.82934	0.83284	0.82999	0.83429	0.82927	0.83202
2014/06/03 17:00:00	0.83137	0.83499	0.82840	0.83097	0.83054	0.83492	0.82832	0.82999
2014/06/02 17:00:00	0.83368	0.83423	0.82782	0.83137	0.83274	0.83414	0.82773	0.83054
2014/05/30 17:00:00	0.83624	0.83742	0.83121	0.83443	0.83526	0.83733	0.83116	0.83305
2014/05/29 17:00:00	0.83013	0.83624	0.82737	0.83624	0.82915	0.83596	0.82715	0.83526
2014/05/28 17:00:00	0.83070	0.83147	0.82708	0.83013	0.82972	0.83140	0.82703	0.82915
2014/05/27 17:00:00	0.82700	0.83096	0.82665	0.83070	0.82614	0.83069	0.82614	0.82972
2014/05/26 17:00:00	0.82837	0.82887	0.82639	0.82700	0.82696	0.82862	0.82614	0.82614
2014/05/23 17:00:00	0.82536	0.82839	0.82469	0.82737	0.82438	0.82835	0.82438	0.82599
2014/05/22 17:00:00	0.82653	0.82941	0.82389	0.82536	0.82622	0.82925	0.82382	0.82438
2014/05/21 17:00:00	0.82496	0.82661	0.82116	0.82653	0.82412	0.82647	0.82109	0.82622
2014/05/20 17:00:00	0.83268	0.83297	0.82439	0.82496	0.83234	0.83278	0.82412	0.82412
2014/05/19 17:00:00	0.83689	0.83751	0.83172	0.83268	0.83635	0.83635	0.83167	0.83234
2014/05/16 17:00:00	0.83416	0.83651	0.83085	0.83649	0.83330	0.83583	0.83079	0.83511
2014/05/15 17:00:00	0.83499	0.83922	0.83032	0.83416	0.83401	0.83902	0.83025	0.83330
2014/05/14 17:00:00	0.83380	0.83701	0.83283	0.83499	0.83287	0.83700	0.83216	0.83401
2014/05/13 17:00:00	0.83135	0.83435	0.82784	0.83380	0.83087	0.83430	0.82777	0.83287
2014/05/12 17:00:00	0.83056	0.83252	0.82939	0.83135	0.82892	0.83246	0.82892	0.83087
2014/05/09 17:00:00	0.82561	0.83049	0.82350	0.83028	0.82463	0.83022	0.82341	0.82941
2014/05/08 17:00:00	0.81762	0.82561	0.81668	0.82561	0.81697	0.82539	0.81653	0.82463
2014/05/07 17:00:00	0.81782	0.81833	0.81554	0.81762	0.81691	0.81826	0.81539	0.81697
2014/05/06 17:00:00	0.81436	0.81907	0.81262	0.81782	0.81374	0.81900	0.81254	0.81691
2014/05/05 17:00:00	0.81498	0.81557	0.81176	0.81436	0.81332	0.81540	0.81169	0.81374
2014/05/02 17:00:00	0.81591	0.81679	0.81237	0.81502	0.81493	0.81670	0.81206	0.81413
2014/05/01 17:00:00	0.81795	0.81872	0.81383	0.81591	0.81697	0.81866	0.81329	0.81493
2014/04/30 17:00:00	0.81920	0.82229	0.81454	0.81795	0.81822	0.82223	0.81450	0.81697
2014/04/29 17:00:00	0.81539	0.81976	0.81179	0.81920	0.81441	0.81973	0.81169	0.81822
2014/04/28 17:00:00	0.81700	0.82108	0.81323	0.81539	0.81653	0.82101	0.81321	0.81441
2014/04/25 17:00:00	0.81710	0.81946	0.81599	0.81873	0.81622	0.81942	0.81592	0.81735
2014/04/24 17:00:00	0.82124	0.82166	0.81572	0.81710	0.82022	0.82157	0.81569	0.81622
2014/04/23 17:00:00	0.82941	0.82985	0.81688	0.82124	0.82843	0.82977	0.81681	0.82022
2014/04/22 17:00:00	0.82584	0.82996	0.82495	0.82941	0.82512	0.82988	0.82486	0.82843
2014/04/21 17:00:00	0.82522	0.82653	0.82278	0.82584	0.82384	0.82644	0.82271	0.82512
2014/04/18 17:00:00	0.82442	0.82515	0.82336	0.82511	0.82364	0.82487	0.82309	0.82360
2014/04/17 17:00:00	0.82686	0.82721	0.82030	0.82442	0.82588	0.82714	0.82027	0.82364
2014/04/16 17:00:00	0.82431	0.82749	0.82088	0.82686	0.82356	0.82741	0.82082	0.82588
2014/04/15 17:00:00	0.82951	0.82951	0.82109	0.82431	0.82854	0.82921	0.82107	0.82356
2014/04/14 17:00:00	0.82496	0.82951	0.82270	0.82951	0.82402	0.82906	0.82261	0.82854
2014/04/11 17:00:00	0.82547	0.82556	0.82055	0.82373	0.82449	0.82548	0.82049	0.82235
2014/04/10 17:00:00	0.82652	0.83122	0.82428	0.82547	0.82554	0.83116	0.82419	0.82449
2014/04/09 17:00:00	0.82724	0.82994	0.82350	0.82652	0.82626	0.82984	0.82346	0.82554
2014/04/08 17:00:00	0.82334	0.82777	0.82235	0.82724	0.82295	0.82770	0.82230	0.82626
2014/04/07 17:00:00	0.82909	0.82955	0.82143	0.82334	0.82797	0.82902	0.82136	0.82295
2014/04/04 17:00:00	0.82299	0.83239	0.82218	0.82958	0.82187	0.83232	0.82187	0.82820
2014/04/03 17:00:00	0.82040	0.82407	0.81653	0.82299	0.81958	0.82400	0.81645	0.82187
2014/04/02 17:00:00	0.81709	0.82047	0.81446	0.82040	0.81658	0.82021	0.81441	0.81958
2014/04/01 17:00:00	0.82011	0.82322	0.81456	0.81709	0.81913	0.82283	0.81454	0.81658
2014/03/31 17:00:00	0.81939	0.82127	0.81489	0.82011	0.81823	0.82119	0.81486	0.81913
2014/03/28 17:00:00	0.82136	0.82531	0.81813	0.82073	0.82038	0.82525	0.81805	0.81986
2014/03/27 17:00:00	0.81701	0.82176	0.81557	0.82136	0.81603	0.82144	0.81550	0.82038
2014/03/26 17:00:00	0.80930	0.81959	0.80844	0.81701	0.80877	0.81915	0.80834	0.81603
2014/03/25 17:00:00	0.80487	0.81213	0.80353	0.80930	0.80389	0.81205	0.80344	0.80877
2014/03/24 17:00:00	0.80332	0.80859	0.79902	0.80487	0.80246	0.80851	0.79872	0.80389
2014/03/21 17:00:00	0.79924	0.80355	0.79810	0.80271	0.79842	0.80349	0.79802	0.80133
2014/03/20 17:00:00	0.79643	0.80001	0.79340	0.79924	0.79607	0.79993	0.79333	0.79842
2014/03/19 17:00:00	0.79723	0.79871	0.79506	0.79643	0.79642	0.79865	0.79502	0.79607
2014/03/18 17:00:00	0.79400	0.80023	0.79086	0.79723	0.79320	0.80017	0.79078	0.79642
2014/03/17 17:00:00	0.78627	0.79569	0.78573	0.79400	0.78452	0.79564	0.78452	0.79320
2014/03/14 17:00:00	0.79051	0.79136	0.78579	0.78828	0.78965	0.79129	0.78571	0.78730
2014/03/13 17:00:00	0.78577	0.79386	0.78549	0.79051	0.78523	0.79373	0.78520	0.78965
2014/03/12 17:00:00	0.78935	0.78935	0.78246	0.78577	0.78778	0.78835	0.78240	0.78523
2014/03/11 17:00:00	0.79222	0.79563	0.78659	0.78935	0.79132	0.79561	0.78653	0.78778
2014/03/10 17:00:00	0.79329	0.79559	0.79103	0.79222	0.79243	0.79550	0.79095	0.79132
2014/03/07 17:00:00	0.80194	0.80297	0.79499	0.79674	0.80021	0.80276	0.79492	0.79563
2014/03/06 17:00:00	0.79759	0.80513	0.79658	0.80194	0.79679	0.80491	0.79644	0.80021
2014/03/05 17:00:00	0.79430	0.79829	0.79286	0.79759	0.79402	0.79822	0.79252	0.79679
2014/03/04 17:00:00	0.78967	0.79493	0.78770	0.79430	0.78878	0.79486	0.78753	0.79402
2014/03/03 17:00:00	0.78419	0.78970	0.78175	0.78967	0.78275	0.78943	0.78153	0.78878
2014/02/28 17:00:00	0.79659	0.79850	0.78319	0.78622	0.79609	0.79841	0.78314	0.78567
2014/02/27 17:00:00	0.79928	0.79928	0.79340	0.79659	0.79830	0.79877	0.79332	0.79609
2014/02/26 17:00:00	0.80040	0.80126	0.79579	0.79928	0.79942	0.80122	0.79556	0.79830
2014/02/25 17:00:00	0.80347	0.80387	0.79844	0.80040	0.80285	0.80380	0.79839	0.79942
2014/02/24 17:00:00	0.79792	0.80450	0.79331	0.80347	0.79664	0.80443	0.79324	0.80285
2014/02/21 17:00:00	0.80151	0.80228	0.79533	0.79750	0.80053	0.80224	0.79526	0.79663
2014/02/20 17:00:00	0.80028	0.80250	0.79294	0.80151	0.79930	0.80238	0.79285	0.80053
2014/02/19 17:00:00	0.80211	0.80371	0.79780	0.80028	0.80096	0.80365	0.79773	0.79930
2014/02/18 17:00:00	0.80574	0.81045	0.80094	0.80211	0.80466	0.81036	0.80086	0.80096
2014/02/17 17:00:00	0.80850	0.80888	0.80433	0.80574	0.80750	0.80794	0.80425	0.80466
2014/02/14 17:00:00	0.80283	0.80720	0.80084	0.80720	0.80192	0.80716	0.80049	0.80544
2014/02/13 17:00:00	0.81340	0.81346	0.79931	0.80283	0.81272	0.81336	0.79929	0.80192
2014/02/12 17:00:00	0.81237	0.81751	0.80930	0.81340	0.81150	0.81744	0.80921	0.81272
2014/02/11 17:00:00	0.80313	0.81243	0.80192	0.81237	0.80232	0.81236	0.80172	0.81150
2014/02/10 17:00:00	0.80561	0.80561	0.79857	0.80313	0.80441	0.80515	0.79851	0.80232
2014/02/07 17:00:00	0.80758	0.81038	0.80306	0.80512	0.80673	0.81029	0.80226	0.80400
2014/02/06 17:00:00	0.80526	0.81357	0.80376	0.80758	0.80477	0.81347	0.80367	0.80673
2014/02/05 17:00:00	0.80706	0.80886	0.80200	0.80526	0.80598	0.80879	0.80192	0.80477
2014/02/04 17:00:00	0.78896	0.80921	0.78715	0.80706	0.78827	0.80915	0.78709	0.80598
2014/02/03 17:00:00	0.79502	0.79804	0.78740	0.78896	0.79456	0.79795	0.78730	0.78827
2014/01/31 17:00:00	0.79397	0.79642	0.78421	0.79396	0.79344	0.79633	0.78413	0.79246
2014/01/30 17:00:00	0.78232	0.79411	0.77967	0.79397	0.78126	0.79398	0.77954	0.79344
2014/01/29 17:00:00	0.78836	0.79390	0.78065	0.78232	0.78680	0.79376	0.78059	0.78126
2014/01/28 17:00:00	0.78372	0.79298	0.78230	0.78836	0.78284	0.79291	0.78222	0.78680
2014/01/27 17:00:00	0.77871	0.78623	0.77556	0.78372	0.77775	0.78615	0.77548	0.78284
2014/01/24 17:00:00	0.78738	0.78851	0.77241	0.77739	0.78640	0.78842	0.77229	0.77592
2014/01/23 17:00:00	0.80733	0.80762	0.78483	0.78738	0.80675	0.80732	0.78474	0.78640
2014/01/22 17:00:00	0.80211	0.80965	0.80048	0.80733	0.80125	0.80963	0.79925	0.80675
2014/01/21 17:00:00	0.80275	0.80544	0.79976	0.80211	0.80109	0.80535	0.79971	0.80125
2014/01/20 17:00:00	0.79896	0.80302	0.79881	0.80275	0.79798	0.80295	0.79762	0.80109
2014/01/17 17:00:00	0.79854	0.80013	0.79613	0.79989	0.79787	0.80005	0.79607	0.79890
2014/01/16 17:00:00	0.81057	0.81108	0.79579	0.79854	0.80965	0.81020	0.79572	0.79787
2014/01/15 17:00:00	0.80953	0.81233	0.80619	0.81057	0.80870	0.81225	0.80612	0.80965
2014/01/14 17:00:00	0.81439	0.81485	0.80818	0.80953	0.81353	0.81450	0.80811	0.80870
2014/01/13 17:00:00	0.81196	0.82046	0.81042	0.81439	0.81066	0.82038	0.81022	0.81353
2014/01/10 17:00:00	0.80758	0.81332	0.80528	0.81272	0.80672	0.81325	0.80517	0.81144
2014/01/09 17:00:00	0.81157	0.81279	0.80545	0.80758	0.81088	0.81275	0.80540	0.80672
2014/01/08 17:00:00	0.81203	0.81466	0.80991	0.81157	0.81133	0.81428	0.80983	0.81088
2014/01/07 17:00:00	0.81124	0.81210	0.80712	0.81203	0.81027	0.81190	0.80706	0.81133
2014/01/06 17:00:00	0.81114	0.81327	0.80807	0.81124	0.81014	0.81318	0.80799	0.81027
2014/01/03 17:00:00	0.80162	0.81388	0.79984	0.81077	0.80062	0.81379	0.79974	0.80948
2014/01/02 17:00:00	0.79505	0.80608	0.79426	0.80162	0.79484	0.80599	0.79417	0.80062
2013/12/31 17:00:00	0.79114	0.79759	0.79022	0.79505	0.79030	0.79739	0.78945	0.79484
2013/12/30 17:00:00	0.79001	0.79180	0.78778	0.79114	0.78891	0.79173	0.78754	0.79030
2013/12/27 17:00:00	0.79806	0.79832	0.78385	0.79136	0.79694	0.79771	0.78372	0.79008
2013/12/26 17:00:00	0.79923	0.79923	0.79470	0.79806	0.79903	0.79903	0.79456	0.79694
2013/12/24 17:00:00	0.79909	0.80054	0.79667	0.79923	0.79804	0.80035	0.79660	0.79903
2013/12/23 17:00:00	0.80010	0.80154	0.79744	0.79909	0.79864	0.80146	0.79732	0.79804
2013/12/20 17:00:00	0.79684	0.80067	0.79527	0.80016	0.79570	0.79997	0.79516	0.79853
2013/12/19 17:00:00	0.79276	0.79684	0.79033	0.79684	0.79145	0.79609	0.79012	0.79570
2013/12/18 17:00:00	0.78824	0.79331	0.78419	0.79276	0.78724	0.79323	0.78391	0.79145
2013/12/17 17:00:00	0.79412	0.79515	0.78621	0.78824	0.79339	0.79507	0.78619	0.78724
2013/12/16 17:00:00	0.79884	0.79894	0.79061	0.79412	0.79743	0.79795	0.79053	0.79339
2013/12/13 17:00:00	0.79528	0.79813	0.79270	0.79792	0.79431	0.79807	0.79243	0.79645
2013/12/12 17:00:00	0.80256	0.80558	0.79221	0.79528	0.80174	0.80531	0.79212	0.79431
2013/12/11 17:00:00	0.81232	0.81281	0.80144	0.80256	0.81158	0.81272	0.80136	0.80174
2013/12/10 17:00:00	0.81120	0.81317	0.80820	0.81232	0.81070	0.81311	0.80799	0.81158
2013/12/09 17:00:00	0.81412	0.81456	0.80911	0.81120	0.81309	0.81446	0.80903	0.81070
2013/12/06 17:00:00	0.81311	0.81512	0.80709	0.81249	0.81226	0.81504	0.80659	0.81153
2013/12/05 17:00:00	0.81539	0.81698	0.81033	0.81311	0.81438	0.81676	0.81024	0.81226
2013/12/04 17:00:00	0.82656	0.82700	0.81253	0.81539	0.82583	0.82666	0.81247	0.81438
2013/12/03 17:00:00	0.82797	0.82996	0.82327	0.82656	0.82720	0.83003	0.82318	0.82583
2013/12/02 17:00:00	0.82770	0.83253	0.82548	0.82797	0.82658	0.83244	0.82538	0.82720
2013/11/29 17:00:00	0.82469	0.82651	0.81962	0.82598	0.82403	0.82641	0.81953	0.82425
2013/11/28 17:00:00	0.82415	0.82996	0.82293	0.82469	0.82388	0.82989	0.82285	0.82403
2013/11/27 17:00:00	0.82762	0.82845	0.82144	0.82415	0.82684	0.82841	0.82136	0.82388
2013/11/26 17:00:00	0.83572	0.83804	0.82686	0.82762	0.83486	0.83781	0.82684	0.82684
2013/11/25 17:00:00	0.83216	0.83595	0.82880	0.83572	0.83114	0.83590	0.82873	0.83486
2013/11/22 17:00:00	0.84324	0.84513	0.83017	0.83239	0.84267	0.84507	0.83010	0.83117
2013/11/21 17:00:00	0.85564	0.85605	0.84235	0.84324	0.85493	0.85599	0.84227	0.84267
2013/11/20 17:00:00	0.85939	0.85981	0.85308	0.85564	0.85890	0.85962	0.85295	0.85493
2013/11/19 17:00:00	0.85638	0.86136	0.85394	0.85939	0.85560	0.86128	0.85360	0.85890
2013/11/18 17:00:00	0.85821	0.86103	0.85506	0.85638	0.85717	0.86099	0.85499	0.85560
2013/11/15 17:00:00	0.85399	0.85824	0.85334	0.85788	0.85310	0.85817	0.85291	0.85635
2013/11/14 17:00:00	0.85495	0.85788	0.85180	0.85399	0.85431	0.85779	0.85169	0.85310
2013/11/13 17:00:00	0.85406	0.85580	0.85092	0.85495	0.85301	0.85575	0.85087	0.85431
2013/11/12 17:00:00	0.86112	0.86205	0.85075	0.85406	0.86023	0.86186	0.85059	0.85301
2013/11/11 17:00:00	0.86668	0.86668	0.85951	0.86112	0.86564	0.86602	0.85943	0.86023
2013/11/08 17:00:00	0.86632	0.86988	0.86296	0.86523	0.86538	0.86971	0.86292	0.86393
2013/11/07 17:00:00	0.86903	0.87570	0.86332	0.86632	0.86889	0.87565	0.86323	0.86538
2013/11/06 17:00:00	0.86849	0.86974	0.86635	0.86903	0.86834	0.86977	0.86626	0.86889
2013/11/05 17:00:00	0.86534	0.86954	0.86186	0.86849	0.86519	0.86948	0.86177	0.86834
2013/11/04 17:00:00	0.86347	0.86768	0.86128	0.86534	0.86213	0.86762	0.86127	0.86519
2013/11/01 17:00:00	0.85758	0.86401	0.85639	0.86099	0.85740	0.86360	0.85629	0.86026
2013/10/31 17:00:00	0.85286	0.86065	0.85159	0.85758	0.85273	0.86037	0.85150	0.85740
2013/10/30 17:00:00	0.85234	0.85590	0.85023	0.85286	0.85218	0.85584	0.85010	0.85273
2013/10/29 17:00:00	0.85756	0.85808	0.85017	0.85234	0.85740	0.85767	0.85009	0.85218
2013/10/28 17:00:00	0.85605	0.86017	0.85538	0.85756	0.85492	0.86011	0.85492	0.85740
2013/10/25 17:00:00	0.85865	0.85973	0.85379	0.85608	0.85851	0.85967	0.85372	0.85496
2013/10/24 17:00:00	0.85873	0.86210	0.85305	0.85865	0.85853	0.86203	0.85293	0.85851
2013/10/23 17:00:00	0.86907	0.87318	0.85678	0.85873	0.86892	0.87303	0.85674	0.85853
2013/10/22 17:00:00	0.87116	0.87393	0.86769	0.86907	0.87100	0.87387	0.86762	0.86892
2013/10/21 17:00:00	0.87313	0.87443	0.87004	0.87116	0.87175	0.87438	0.86999	0.87100
2013/10/18 17:00:00	0.86945	0.87380	0.86781	0.87344	0.86930	0.87373	0.86764	0.87173
2013/10/17 17:00:00	0.87283	0.87434	0.86639	0.86945	0.87267	0.87403	0.86632	0.86930
2013/10/16 17:00:00	0.86952	0.87432	0.86639	0.87283	0.86935	0.87426	0.86621	0.87267
2013/10/15 17:00:00	0.86407	0.87402	0.86328	0.86952	0.86358	0.87398	0.86304	0.86935
2013/10/14 17:00:00	0.85817	0.86496	0.85790	0.86407	0.85662	0.86491	0.85662	0.86358
2013/10/11 17:00:00	0.86176	0.86498	0.85839	0.86415	0.86162	0.86495	0.85832	0.86271
2013/10/10 17:00:00	0.85969	0.86309	0.85694	0.86176	0.85957	0.86291	0.85685	0.86162
2013/10/09 17:00:00	0.85192	0.86266	0.85125	0.85969	0.85177	0.86265	0.85077	0.85957
2013/10/08 17:00:00	0.85127	0.85863	0.85102	0.85192	0.85111	0.85856	0.85057	0.85177
2013/10/07 17:00:00	0.85629	0.85629	0.84733	0.85127	0.85512	0.85566	0.84727	0.85111
2013/10/04 17:00:00	0.84485	0.85777	0.84427	0.85616	0.84471	0.85772	0.84416	0.85536
2013/10/03 17:00:00	0.84754	0.84846	0.84115	0.84485	0.84742	0.84841	0.84109	0.84471
2013/10/02 17:00:00	0.85110	0.85337	0.84142	0.84754	0.85060	0.85327	0.84136	0.84742
2013/10/01 17:00:00	0.84340	0.85311	0.84165	0.85110	0.84361	0.85303	0.84134	0.85060
2013/09/30 17:00:00	0.84472	0.84674	0.84028	0.84340	0.84312	0.84670	0.84011	0.84361
2013/09/27 17:00:00	0.85220	0.85335	0.84068	0.84488	0.85212	0.85329	0.84061	0.84377
2013/09/26 17:00:00	0.85183	0.85572	0.85094	0.85220	0.85174	0.85564	0.85087	0.85212
2013/09/25 17:00:00	0.85751	0.85794	0.85091	0.85183	0.85715	0.85770	0.85084	0.85174
2013/09/24 17:00:00	0.85919	0.85981	0.85385	0.85751	0.85905	0.85905	0.85377	0.85715
2013/09/23 17:00:00	0.85126	0.86149	0.85126	0.85919	0.85061	0.86140	0.85061	0.85905
2013/09/20 17:00:00	0.85984	0.86196	0.85484	0.85588	0.85970	0.86191	0.85488	0.85557
2013/09/19 17:00:00	0.86882	0.86890	0.85817	0.85984	0.86857	0.86857	0.85810	0.85970
2013/09/18 17:00:00	0.86643	0.86993	0.86290	0.86882	0.86630	0.86984	0.86187	0.86857
2013/09/17 17:00:00	0.86421	0.86816	0.86125	0.86643	0.86411	0.86810	0.86112	0.86630
2013/09/16 17:00:00	0.86215	0.87046	0.86121	0.86421	0.86117	0.87041	0.86052	0.86411
2013/09/13 17:00:00	0.86270	0.86465	0.85872	0.86006	0.86256	0.86459	0.85869	0.85885
2013/09/12 17:00:00	0.86823	0.87008	0.85944	0.86270	0.86808	0.86988	0.85932	0.86256
2013/09/11 17:00:00	0.87080	0.87131	0.86529	0.86823	0.87066	0.87098	0.86522	0.86808
2013/09/10 17:00:00	0.86048	0.87101	0.85977	0.87080	0.86033	0.87094	0.85948	0.87066
2013/09/09 17:00:00	0.86500	0.86500	0.85856	0.86048	0.86380	0.86444	0.85848	0.86033
2013/09/06 17:00:00	0.86223	0.86819	0.85968	0.86196	0.86196	0.86813	0.85962	0.86022
2013/09/05 17:00:00	0.85808	0.86313	0.85602	0.86223	0.85792	0.86306	0.85580	0.86196
2013/09/04 17:00:00	0.84858	0.86117	0.84659	0.85808	0.84826	0.86114	0.84638	0.85792
2013/09/03 17:00:00	0.83894	0.85041	0.83852	0.84858	0.83857	0.85039	0.83815	0.84826
2013/09/02 17:00:00	0.83395	0.84028	0.83147	0.83894	0.83279	0.84022	0.83101	0.83857
2013/08/30 17:00:00	0.83148	0.83468	0.82728	0.82863	0.83135	0.83466	0.82706	0.82744
2013/08/29 17:00:00	0.82447	0.83245	0.82393	0.83148	0.82433	0.83238	0.82359	0.83135
2013/08/28 17:00:00	0.82465	0.82539	0.81752	0.82447	0.82388	0.82535	0.81747	0.82433
2013/08/27 17:00:00	0.83320	0.83438	0.82175	0.82465	0.83306	0.83369	0.82164	0.82388
2013/08/26 17:00:00	0.83330	0.83626	0.83014	0.83320	0.83158	0.83621	0.83005	0.83306
2013/08/23 17:00:00	0.83158	0.83564	0.83011	0.83270	0.83137	0.83558	0.83004	0.83096
2013/08/22 17:00:00	0.82806	0.83713	0.82520	0.83158	0.82776	0.83709	0.82502	0.83137
2013/08/21 17:00:00	0.83249	0.83361	0.82681	0.82806	0.83191	0.83358	0.82672	0.82776
2013/08/20 17:00:00	0.84221	0.84449	0.82995	0.83249	0.84207	0.84440	0.82983	0.83191
2013/08/19 17:00:00	0.85146	0.85490	0.84178	0.84221	0.85032	0.85484	0.84170	0.84207
2013/08/16 17:00:00	0.84700	0.85296	0.84507	0.85156	0.84677	0.85289	0.84498	0.84991
2013/08/15 17:00:00	0.85395	0.85881	0.84501	0.84700	0.85379	0.85875	0.84493	0.84677
2013/08/14 17:00:00	0.85011	0.85584	0.84736	0.85395	0.84993	0.85576	0.84727	0.85379
2013/08/13 17:00:00	0.84687	0.85127	0.84355	0.85011	0.84668	0.85125	0.84348	0.84993
2013/08/12 17:00:00	0.85001	0.85239	0.84564	0.84687	0.84895	0.85230	0.84556	0.84668
2013/08/09 17:00:00	0.83767	0.84995	0.83616	0.84845	0.83720	0.84992	0.83563	0.84781
2013/08/08 17:00:00	0.82969	0.83931	0.82815	0.83767	0.82948	0.83926	0.82766	0.83720
2013/08/07 17:00:00	0.83232	0.83290	0.82642	0.82969	0.83226	0.83248	0.82634	0.82948
2013/08/06 17:00:00	0.82811	0.83550	0.82507	0.83232	0.82783	0.83548	0.82492	0.83226
2013/08/05 17:00:00	0.82969	0.83098	0.82295	0.82811	0.82795	0.83092	0.82287	0.82783
2013/08/02 17:00:00	0.83629	0.83795	0.82633	0.82786	0.83615	0.83786	0.82625	0.82709
2013/08/01 17:00:00	0.83212	0.83746	0.82666	0.83629	0.83191	0.83731	0.82605	0.83615
2013/07/31 17:00:00	0.84313	0.84375	0.82945	0.83212	0.84258	0.84357	0.82899	0.83191
2013/07/30 17:00:00	0.85723	0.85794	0.84162	0.84313	0.85704	0.85734	0.84157	0.84258
2013/07/29 17:00:00	0.85924	0.86180	0.85555	0.85723	0.85892	0.86160	0.85551	0.85704
2013/07/26 17:00:00	0.85964	0.86307	0.85753	0.86155	0.85950	0.86299	0.85745	0.85983
2013/07/25 17:00:00	0.85982	0.86206	0.85585	0.85964	0.85913	0.86197	0.85577	0.85950
2013/07/24 17:00:00	0.86912	0.87114	0.85674	0.85982	0.86867	0.87100	0.85657	0.85913
2013/07/23 17:00:00	0.86611	0.86959	0.86546	0.86912	0.86562	0.86958	0.86504	0.86867
2013/07/22 17:00:00	0.86427	0.86905	0.86225	0.86611	0.86350	0.86900	0.86216	0.86562
2013/07/19 17:00:00	0.86640	0.87008	0.86340	0.86444	0.86616	0.87002	0.86328	0.86350
2013/07/18 17:00:00	0.86947	0.87092	0.86323	0.86640	0.86941	0.87036	0.86314	0.86616
2013/07/17 17:00:00	0.86890	0.87120	0.86368	0.86947	0.86870	0.87112	0.86322	0.86941
2013/07/16 17:00:00	0.86294	0.87400	0.86182	0.86890	0.86261	0.87346	0.86167	0.86870
2013/07/15 17:00:00	0.85804	0.86544	0.85760	0.86294	0.85658	0.86535	0.85658	0.86261
2013/07/12 17:00:00	0.87074	0.87097	0.85565	0.85664	0.86913	0.87047	0.85548	0.85548
2013/07/11 17:00:00	0.87970	0.88338	0.86632	0.87074	0.87824	0.88287	0.86619	0.86913
2013/07/10 17:00:00	0.89313	0.89674	0.87830	0.87970	0.89290	0.89647	0.87768	0.87824
2013/07/09 17:00:00	0.88073	0.89441	0.87663	0.89313	0.87934	0.89434	0.87638	0.89290
2013/07/08 17:00:00	0.87485	0.88099	0.87309	0.88073	0.87334	0.88091	0.87298	0.87934
2013/07/05 17:00:00	0.87582	0.88106	0.87056	0.87459	0.87470	0.88080	0.87046	0.87286
2013/07/04 17:00:00	0.86121	0.87898	0.86001	0.87582	0.85949	0.87839	0.85875	0.87470
2013/07/03 17:00:00	0.86975	0.87389	0.85584	0.86121	0.86948	0.87371	0.85555	0.85949
2013/07/02 17:00:00	0.87412	0.87458	0.86581	0.86975	0.87249	0.87398	0.86573	0.86948
2013/07/01 17:00:00	0.86234	0.87528	0.86224	0.87412	0.86131	0.87522	0.86105	0.87249
2013/06/28 17:00:00	0.87725	0.87783	0.86238	0.86368	0.87628	0.87762	0.86225	0.86271
2013/06/27 17:00:00	0.87579	0.88203	0.87414	0.87725	0.87406	0.88192	0.87385	0.87628
2013/06/26 17:00:00	0.86945	0.87899	0.86700	0.87579	0.86787	0.87890	0.86689	0.87406
2013/06/25 17:00:00	0.86396	0.87005	0.85850	0.86945	0.86235	0.86999	0.85832	0.86787
2013/06/24 17:00:00	0.86377	0.86715	0.85539	0.86396	0.86207	0.86708	0.85520	0.86235
2013/06/21 17:00:00	0.85377	0.86439	0.85103	0.86188	0.85223	0.86434	0.85092	0.86077
