日時	"EUR/AUD(始値, 買い)"	"EUR/AUD(高値, 買い)"	"EUR/AUD(安値, 買い)"	"EUR/AUD(終値, 買い)"	"EUR/AUD(始値, 売り)*"	"EUR/AUD(高値, 売り)*"	"EUR/AUD(安値, 売り)*"	"EUR/AUD(終値, 売り)*"
2005/04/08 17:00:00	1.67849	1.67929	1.66829	1.67489	1.67721	1.67801	1.66701	1.67361
2005/04/07 17:00:00	1.68429	1.68819	1.67649	1.67849	1.68301	1.68691	1.67521	1.67721
2005/04/06 17:00:00	1.67359	1.68539	1.67329	1.68429	1.67231	1.68411	1.67201	1.68301
2005/04/05 17:00:00	1.67369	1.68089	1.67159	1.67359	1.67241	1.67961	1.67031	1.67231
2005/04/04 17:00:00	1.67459	1.68099	1.67229	1.67369	1.67331	1.67971	1.67101	1.67241
2005/04/01 17:00:00	1.67849	1.68429	1.67189	1.67469	1.67721	1.68301	1.67061	1.67341
2005/03/31 17:00:00	1.67609	1.68229	1.67249	1.67849	1.67481	1.68101	1.67121	1.67721
2005/03/30 17:00:00	1.67719	1.68169	1.67439	1.67609	1.67591	1.68041	1.67311	1.67481
2005/03/29 17:00:00	1.67999	1.68079	1.67039	1.67719	1.67871	1.67951	1.66911	1.67591
2005/03/28 17:00:00	1.67949	1.68089	1.67129	1.67999	1.67821	1.67961	1.67001	1.67871
2005/03/25 17:00:00	1.67819	1.68059	1.67399	1.67949	1.67691	1.67931	1.67271	1.67821
2005/03/24 17:00:00	1.68239	1.68569	1.67489	1.67819	1.68111	1.68441	1.67361	1.67691
2005/03/23 17:00:00	1.67729	1.68619	1.67469	1.68239	1.67601	1.68491	1.67341	1.68111
2005/03/22 17:00:00	1.67729	1.68119	1.66579	1.67729	1.67601	1.67991	1.66451	1.67601
2005/03/21 17:00:00	1.67739	1.68239	1.67009	1.67729	1.67611	1.68111	1.66881	1.67601
2005/03/18 17:00:00	1.68789	1.69029	1.67479	1.67569	1.68661	1.68901	1.67351	1.67441
2005/03/17 17:00:00	1.68849	1.69389	1.68569	1.68789	1.68721	1.69261	1.68441	1.68661
2005/03/16 17:00:00	1.68549	1.69429	1.68449	1.68849	1.68421	1.69301	1.68321	1.68721
2005/03/15 17:00:00	1.69719	1.69819	1.68259	1.68549	1.69591	1.69691	1.68131	1.68421
2005/03/14 17:00:00	1.69879	1.70279	1.69549	1.69719	1.69751	1.70151	1.69421	1.69591
2005/03/11 17:00:00	1.69689	1.70549	1.69299	1.69829	1.69561	1.70421	1.69171	1.69701
2005/03/10 17:00:00	1.69169	1.70479	1.68219	1.69689	1.69041	1.70351	1.68091	1.69561
2005/03/09 17:00:00	1.67259	1.69309	1.67179	1.69169	1.67131	1.69181	1.67051	1.69041
2005/03/08 17:00:00	1.67019	1.67499	1.66339	1.67259	1.66891	1.67371	1.66211	1.67131
2005/03/07 17:00:00	1.67709	1.67819	1.66549	1.67019	1.67581	1.67691	1.66421	1.66891
2005/03/04 17:00:00	1.67839	1.67869	1.66749	1.67529	1.67711	1.67741	1.66621	1.67401
2005/03/03 17:00:00	1.67869	1.68409	1.67299	1.67839	1.67741	1.68281	1.67171	1.67711
2005/03/02 17:00:00	1.67409	1.69029	1.67329	1.67869	1.67281	1.68901	1.67201	1.67741
2005/03/01 17:00:00	1.67079	1.68469	1.66989	1.67409	1.66951	1.68341	1.66861	1.67281
2005/02/28 17:00:00	1.68369	1.68459	1.66859	1.67079	1.68241	1.68331	1.66731	1.66951
2005/02/25 17:00:00	1.68139	1.68759	1.67869	1.68419	1.68011	1.68631	1.67741	1.68291
2005/02/24 17:00:00	1.68349	1.68649	1.67659	1.68139	1.68221	1.68521	1.67531	1.68011
2005/02/23 17:00:00	1.67059	1.68459	1.66789	1.68349	1.66931	1.68331	1.66661	1.68221
2005/02/22 17:00:00	1.65479	1.67159	1.65409	1.67059	1.65351	1.67031	1.65281	1.66931
2005/02/21 17:00:00	1.65449	1.66089	1.65369	1.65479	1.65321	1.65961	1.65241	1.65351
2005/02/18 17:00:00	1.65989	1.66979	1.65589	1.65889	1.65861	1.66851	1.65461	1.65761
2005/02/17 17:00:00	1.66179	1.66429	1.65549	1.65989	1.66051	1.66301	1.65421	1.65861
2005/02/16 17:00:00	1.65419	1.66739	1.65389	1.66179	1.65291	1.66611	1.65261	1.66051
2005/02/15 17:00:00	1.64679	1.65909	1.64639	1.65419	1.64551	1.65781	1.64511	1.65291
2005/02/14 17:00:00	1.63989	1.65209	1.63709	1.64679	1.63861	1.65081	1.63581	1.64551
2005/02/11 17:00:00	1.64689	1.64919	1.63679	1.63819	1.64561	1.64791	1.63551	1.63691
2005/02/10 17:00:00	1.66279	1.66459	1.64299	1.64689	1.66151	1.66331	1.64171	1.64561
2005/02/09 17:00:00	1.66689	1.67309	1.66079	1.66279	1.66561	1.67181	1.65951	1.66151
2005/02/08 17:00:00	1.66289	1.67389	1.66179	1.66689	1.66161	1.67261	1.66051	1.66561
2005/02/07 17:00:00	1.67539	1.67829	1.65589	1.66289	1.67411	1.67701	1.65461	1.66161
2005/02/04 17:00:00	1.68289	1.69309	1.67009	1.67209	1.68161	1.69181	1.66881	1.67081
2005/02/03 17:00:00	1.67539	1.68919	1.67509	1.68289	1.67411	1.68791	1.67381	1.68161
2005/02/02 17:00:00	1.68639	1.69059	1.67409	1.67539	1.68511	1.68931	1.67281	1.67411
2005/02/01 17:00:00	1.68339	1.69379	1.68229	1.68639	1.68211	1.69251	1.68101	1.68511
2005/01/31 17:00:00	1.68229	1.68579	1.67839	1.68339	1.68101	1.68451	1.67711	1.68211
2005/01/28 17:00:00	1.67729	1.68849	1.67499	1.68519	1.67601	1.68721	1.67371	1.68391
2005/01/27 17:00:00	1.69029	1.69069	1.67419	1.67729	1.68901	1.68941	1.67291	1.67601
2005/01/26 17:00:00	1.69519	1.69759	1.68469	1.69029	1.69391	1.69631	1.68341	1.68901
2005/01/25 17:00:00	1.69399	1.70189	1.68859	1.69519	1.69271	1.70061	1.68731	1.69391
2005/01/24 17:00:00	1.69379	1.70229	1.69109	1.69399	1.69251	1.70101	1.68981	1.69271
2005/01/21 17:00:00	1.70849	1.71119	1.69189	1.69549	1.70721	1.70991	1.69061	1.69421
2005/01/20 17:00:00	1.71079	1.71399	1.70209	1.70849	1.70951	1.71271	1.70081	1.70721
2005/01/19 17:00:00	1.72599	1.72839	1.70999	1.71079	1.72471	1.72711	1.70871	1.70951
2005/01/18 17:00:00	1.72869	1.73459	1.71979	1.72599	1.72741	1.73331	1.71851	1.72471
2005/01/17 17:00:00	1.72899	1.73109	1.72209	1.72869	1.72771	1.72981	1.72081	1.72741
2005/01/14 17:00:00	1.72699	1.73549	1.72289	1.72769	1.72571	1.73421	1.72161	1.72641
2005/01/13 17:00:00	1.73029	1.73389	1.72159	1.72699	1.72901	1.73261	1.72031	1.72571
2005/01/12 17:00:00	1.72119	1.74109	1.71679	1.73029	1.71991	1.73981	1.71551	1.72901
2005/01/11 17:00:00	1.72879	1.73059	1.71969	1.72119	1.72751	1.72931	1.71841	1.71991
2005/01/10 17:00:00	1.72409	1.73079	1.72209	1.72879	1.72281	1.72951	1.72081	1.72751
2005/01/07 17:00:00	1.73039	1.74839	1.71999	1.72469	1.72911	1.74711	1.71871	1.72341
2005/01/06 17:00:00	1.73699	1.74139	1.72919	1.73039	1.73571	1.74011	1.72791	1.72911
2005/01/05 17:00:00	1.73639	1.74169	1.73119	1.73699	1.73511	1.74041	1.72991	1.73571
2005/01/04 17:00:00	1.73539	1.73849	1.72509	1.73639	1.73411	1.73721	1.72381	1.73511
2005/01/03 17:00:00	1.73509	1.74399	1.70889	1.73539	1.73381	1.74271	1.70761	1.73411
2004/12/31 17:00:00	1.75119	1.75329	1.73389	1.73509	1.74991	1.75201	1.73261	1.73381
2004/12/30 17:00:00	1.75979	1.76119	1.74859	1.75119	1.75851	1.75991	1.74731	1.74991
2004/12/29 17:00:00	1.74999	1.76179	1.74219	1.75979	1.74871	1.76051	1.74091	1.75851
2004/12/28 17:00:00	1.75239	1.75449	1.74469	1.74999	1.75111	1.75321	1.74341	1.74871
2004/12/27 17:00:00	1.76069	1.76069	1.75019	1.75239	1.75941	1.75941	1.74891	1.75111
2004/12/24 17:00:00	1.76279	1.76849	1.75549	1.76069	1.76151	1.76721	1.75421	1.75941
2004/12/23 17:00:00	1.75319	1.76509	1.74959	1.76279	1.75191	1.76381	1.74831	1.76151
2004/12/22 17:00:00	1.74449	1.75629	1.74239	1.75319	1.74321	1.75501	1.74111	1.75191
2004/12/21 17:00:00	1.75509	1.75529	1.74399	1.74449	1.75381	1.75401	1.74271	1.74321
2004/12/20 17:00:00	1.74349	1.75989	1.74069	1.75509	1.74221	1.75861	1.73941	1.75381
2004/12/17 17:00:00	1.75129	1.75289	1.73869	1.73989	1.75001	1.75161	1.73741	1.73861
2004/12/16 17:00:00	1.75499	1.76379	1.74909	1.75129	1.75371	1.76251	1.74781	1.75001
2004/12/15 17:00:00	1.75709	1.76519	1.75299	1.75499	1.75581	1.76391	1.75171	1.75371
2004/12/14 17:00:00	1.75289	1.76139	1.74669	1.75709	1.75161	1.76011	1.74541	1.75581
2004/12/13 17:00:00	1.76299	1.76619	1.75009	1.75289	1.76171	1.76491	1.74881	1.75161
2004/12/10 17:00:00	1.76289	1.77009	1.75549	1.76149	1.76161	1.76881	1.75421	1.76021
2004/12/09 17:00:00	1.76069	1.77029	1.75169	1.76289	1.75941	1.76901	1.75041	1.76161
2004/12/08 17:00:00	1.73239	1.76649	1.73099	1.76069	1.73111	1.76521	1.72971	1.75941
2004/12/07 17:00:00	1.73389	1.73659	1.72419	1.73239	1.73261	1.73531	1.72291	1.73111
2004/12/06 17:00:00	1.72399	1.73559	1.71919	1.73389	1.72271	1.73431	1.71791	1.73261
2004/12/03 17:00:00	1.71169	1.72849	1.71099	1.72209	1.71041	1.72721	1.70971	1.72081
2004/12/02 17:00:00	1.71699	1.71819	1.70609	1.71169	1.71571	1.71691	1.70481	1.71041
2004/12/01 17:00:00	1.71899	1.72779	1.71049	1.71699	1.71771	1.72651	1.70921	1.71571
2004/11/30 17:00:00	1.69619	1.72589	1.69579	1.71899	1.69491	1.72461	1.69451	1.71771
2004/11/29 17:00:00	1.68129	1.70059	1.68109	1.69619	1.68001	1.69931	1.67981	1.69491
2004/11/26 17:00:00	1.67079	1.68449	1.67079	1.68199	1.66951	1.68321	1.66951	1.68071
2004/11/25 17:00:00	1.67619	1.67709	1.66699	1.67079	1.67491	1.67581	1.66571	1.66951
2004/11/24 17:00:00	1.66459	1.67789	1.66349	1.67619	1.66331	1.67661	1.66221	1.67491
2004/11/23 17:00:00	1.66829	1.67239	1.66099	1.66459	1.66701	1.67111	1.65971	1.66331
2004/11/22 17:00:00	1.66179	1.66929	1.66079	1.66829	1.66051	1.66801	1.65951	1.66701
2004/11/19 17:00:00	1.66609	1.67219	1.65939	1.66279	1.66481	1.67091	1.65811	1.66151
2004/11/18 17:00:00	1.66829	1.67409	1.66459	1.66609	1.66701	1.67281	1.66331	1.66481
2004/11/17 17:00:00	1.67809	1.67909	1.66079	1.66829	1.67681	1.67781	1.65951	1.66701
2004/11/16 17:00:00	1.67759	1.68169	1.67589	1.67809	1.67631	1.68041	1.67461	1.67681
2004/11/15 17:00:00	1.68729	1.68939	1.67189	1.67759	1.68601	1.68811	1.67061	1.67631
2004/11/12 17:00:00	1.69019	1.69259	1.68309	1.68699	1.68891	1.69131	1.68181	1.68571
2004/11/11 17:00:00	1.69929	1.70069	1.68499	1.69019	1.69801	1.69941	1.68371	1.68891
2004/11/10 17:00:00	1.69859	1.70499	1.69599	1.69929	1.69731	1.70371	1.69471	1.69801
2004/11/09 17:00:00	1.70619	1.70939	1.69409	1.69859	1.70491	1.70811	1.69281	1.69731
2004/11/08 17:00:00	1.69909	1.71259	1.69839	1.70619	1.69781	1.71131	1.69711	1.70491
2004/11/05 17:00:00	1.70089	1.70819	1.69129	1.70069	1.69961	1.70691	1.69001	1.69941
2004/11/04 17:00:00	1.69759	1.70319	1.69359	1.70089	1.69631	1.70191	1.69231	1.69961
2004/11/03 17:00:00	1.70289	1.70719	1.69229	1.69759	1.70161	1.70591	1.69101	1.69631
2004/11/02 17:00:00	1.71129	1.71269	1.69709	1.70289	1.71001	1.71141	1.69581	1.70161
2004/11/01 17:00:00	1.71079	1.71379	1.70469	1.71129	1.70951	1.71251	1.70341	1.71001
2004/10/29 17:00:00	1.70849	1.71439	1.70269	1.70939	1.70721	1.71311	1.70141	1.70811
2004/10/28 17:00:00	1.70769	1.71899	1.69569	1.70849	1.70641	1.71771	1.69441	1.70721
2004/10/27 17:00:00	1.71099	1.71449	1.70379	1.70769	1.70971	1.71321	1.70251	1.70641
2004/10/26 17:00:00	1.71569	1.71629	1.70799	1.71099	1.71441	1.71501	1.70671	1.70971
2004/10/25 17:00:00	1.71149	1.71939	1.70859	1.71569	1.71021	1.71811	1.70731	1.71441
2004/10/22 17:00:00	1.71129	1.71509	1.70879	1.71379	1.71001	1.71381	1.70751	1.71251
2004/10/21 17:00:00	1.71389	1.71689	1.70579	1.71129	1.71261	1.71561	1.70451	1.71001
2004/10/20 17:00:00	1.72179	1.72499	1.70929	1.71389	1.72051	1.72371	1.70801	1.71261
2004/10/19 17:00:00	1.72319	1.72649	1.71299	1.72179	1.72191	1.72521	1.71171	1.72051
2004/10/18 17:00:00	1.70819	1.72429	1.70539	1.72319	1.70691	1.72301	1.70411	1.72191
2004/10/15 17:00:00	1.70089	1.70999	1.69419	1.70809	1.69961	1.70871	1.69291	1.70681
2004/10/14 17:00:00	1.70099	1.70649	1.69199	1.70089	1.69971	1.70521	1.69071	1.69961
2004/10/13 17:00:00	1.68779	1.70339	1.68529	1.70099	1.68651	1.70211	1.68401	1.69971
2004/10/12 17:00:00	1.69069	1.69509	1.68269	1.68779	1.68941	1.69381	1.68141	1.68651
2004/10/11 17:00:00	1.68499	1.69299	1.68139	1.69069	1.68371	1.69171	1.68011	1.68941
2004/10/08 17:00:00	1.68799	1.69939	1.68709	1.68899	1.68671	1.69811	1.68581	1.68771
2004/10/07 17:00:00	1.69719	1.70249	1.68699	1.68799	1.69591	1.70121	1.68571	1.68671
2004/10/06 17:00:00	1.70019	1.70439	1.69539	1.69719	1.69891	1.70311	1.69411	1.69591
2004/10/05 17:00:00	1.70359	1.70739	1.69879	1.70019	1.70231	1.70611	1.69751	1.69891
2004/10/04 17:00:00	1.71499	1.71559	1.69839	1.70359	1.71371	1.71431	1.69711	1.70231
2004/10/01 17:00:00	1.70959	1.71769	1.70869	1.70989	1.70831	1.71641	1.70741	1.70861
2004/09/30 17:00:00	1.72039	1.72859	1.70759	1.70959	1.71911	1.72731	1.70631	1.70831
2004/09/29 17:00:00	1.71779	1.72639	1.71519	1.72039	1.71651	1.72511	1.71391	1.71911
2004/09/28 17:00:00	1.72329	1.72489	1.71439	1.71779	1.72201	1.72361	1.71311	1.71651
2004/09/27 17:00:00	1.71889	1.72969	1.71679	1.72329	1.71761	1.72841	1.71551	1.72201
2004/09/24 17:00:00	1.72079	1.73049	1.71699	1.71829	1.71951	1.72921	1.71571	1.71701
2004/09/23 17:00:00	1.73669	1.73709	1.71709	1.72079	1.73541	1.73581	1.71581	1.71951
2004/09/22 17:00:00	1.75449	1.75449	1.73149	1.73669	1.75321	1.75321	1.73021	1.73541
2004/09/21 17:00:00	1.73799	1.75979	1.73669	1.75449	1.73671	1.75851	1.73541	1.75321
2004/09/20 17:00:00	1.74569	1.74629	1.73399	1.73799	1.74441	1.74501	1.73271	1.73671
2004/09/17 17:00:00	1.74339	1.74989	1.74169	1.74669	1.74211	1.74861	1.74041	1.74541
2004/09/16 17:00:00	1.74799	1.75049	1.73599	1.74339	1.74671	1.74921	1.73471	1.74211
2004/09/15 17:00:00	1.74629	1.75389	1.74179	1.74799	1.74501	1.75261	1.74051	1.74671
2004/09/14 17:00:00	1.76099	1.76209	1.74239	1.74629	1.75971	1.76081	1.74111	1.74501
2004/09/13 17:00:00	1.76249	1.76539	1.75319	1.76099	1.76121	1.76411	1.75191	1.75971
2004/09/10 17:00:00	1.77569	1.78019	1.75859	1.76349	1.77441	1.77891	1.75731	1.76221
2004/09/09 17:00:00	1.74799	1.77889	1.74619	1.77569	1.74671	1.77761	1.74491	1.77441
2004/09/08 17:00:00	1.74379	1.75519	1.74179	1.74799	1.74251	1.75391	1.74051	1.74671
2004/09/07 17:00:00	1.74239	1.74879	1.73739	1.74379	1.74111	1.74751	1.73611	1.74251
2004/09/06 17:00:00	1.74369	1.74959	1.74129	1.74239	1.74241	1.74831	1.74001	1.74111
2004/09/03 17:00:00	1.74609	1.75289	1.73629	1.74529	1.74481	1.75161	1.73501	1.74401
2004/09/02 17:00:00	1.73359	1.75189	1.73309	1.74609	1.73231	1.75061	1.73181	1.74481
2004/09/01 17:00:00	1.73089	1.73609	1.72529	1.73359	1.72961	1.73481	1.72401	1.73231
2004/08/31 17:00:00	1.72229	1.73429	1.71999	1.73089	1.72101	1.73301	1.71871	1.72961
2004/08/30 17:00:00	1.71409	1.72809	1.70979	1.72229	1.71281	1.72681	1.70851	1.72101
2004/08/27 17:00:00	1.72049	1.72289	1.70659	1.70869	1.71921	1.72161	1.70531	1.70741
2004/08/26 17:00:00	1.71279	1.72589	1.70689	1.72049	1.71151	1.72461	1.70561	1.71921
2004/08/25 17:00:00	1.71489	1.71649	1.70669	1.71279	1.71361	1.71521	1.70541	1.71151
2004/08/24 17:00:00	1.70249	1.71969	1.70099	1.71489	1.70121	1.71841	1.69971	1.71361
2004/08/23 17:00:00	1.70319	1.70889	1.69399	1.70249	1.70191	1.70761	1.69271	1.70121
2004/08/20 17:00:00	1.70639	1.71049	1.69869	1.70339	1.70511	1.70921	1.69741	1.70211
2004/08/19 17:00:00	1.72369	1.72899	1.70259	1.70639	1.72241	1.72771	1.70131	1.70511
2004/08/18 17:00:00	1.72669	1.72839	1.71959	1.72369	1.72541	1.72711	1.71831	1.72241
2004/08/17 17:00:00	1.72149	1.72999	1.71819	1.72669	1.72021	1.72871	1.71691	1.72541
2004/08/16 17:00:00	1.72999	1.73039	1.71529	1.72149	1.72871	1.72911	1.71401	1.72021
2004/08/13 17:00:00	1.71479	1.73159	1.71429	1.72569	1.71351	1.73031	1.71301	1.72441
2004/08/12 17:00:00	1.70879	1.71749	1.70879	1.71479	1.70751	1.71621	1.70751	1.71351
2004/08/11 17:00:00	1.71619	1.72059	1.70829	1.70879	1.71491	1.71931	1.70701	1.70751
2004/08/10 17:00:00	1.71609	1.72329	1.71249	1.71619	1.71481	1.72201	1.71121	1.71491
2004/08/09 17:00:00	1.72079	1.72409	1.70859	1.71609	1.71951	1.72281	1.70731	1.71481
2004/08/06 17:00:00	1.71369	1.73809	1.70979	1.72029	1.71241	1.73681	1.70851	1.72051
2004/08/05 17:00:00	1.71219	1.71719	1.70879	1.71369	1.71091	1.71591	1.70751	1.71241
2004/08/04 17:00:00	1.70639	1.71519	1.70379	1.71219	1.70511	1.71391	1.70251	1.71091
2004/08/03 17:00:00	1.71029	1.72109	1.70319	1.70639	1.70901	1.71981	1.70191	1.70511
2004/08/02 17:00:00	1.71449	1.72689	1.70729	1.71029	1.71321	1.72561	1.70601	1.70901
2004/07/30 17:00:00	1.72179	1.72999	1.70929	1.71389	1.72101	1.72921	1.70851	1.71261
2004/07/29 17:00:00	1.72279	1.73539	1.71939	1.72179	1.72201	1.73461	1.71861	1.72101
2004/07/28 17:00:00	1.72409	1.73029	1.71769	1.72279	1.72331	1.72951	1.71691	1.72201
2004/07/27 17:00:00	1.71239	1.73009	1.70439	1.72409	1.71161	1.72931	1.70361	1.72331
2004/07/26 17:00:00	1.70729	1.71559	1.70259	1.71239	1.70651	1.71481	1.70181	1.71161
2004/07/23 17:00:00	1.71469	1.72499	1.70299	1.70579	1.71391	1.72421	1.70221	1.70501
2004/07/22 17:00:00	1.71439	1.72769	1.70929	1.71469	1.71361	1.72691	1.70851	1.71391
2004/07/21 17:00:00	1.69489	1.71779	1.69229	1.71439	1.69411	1.71701	1.69151	1.71361
2004/07/20 17:00:00	1.69949	1.70369	1.69129	1.69489	1.69871	1.70291	1.69051	1.69411
2004/07/19 17:00:00	1.69969	1.70159	1.69149	1.69949	1.69891	1.70081	1.69071	1.69871
2004/07/16 17:00:00	1.70999	1.71479	1.69919	1.70139	1.70921	1.71401	1.69841	1.70061
2004/07/15 17:00:00	1.71109	1.71699	1.70449	1.70999	1.71031	1.71621	1.70371	1.70921
2004/07/14 17:00:00	1.70109	1.71549	1.69859	1.71109	1.70031	1.71471	1.69781	1.71031
2004/07/13 17:00:00	1.70639	1.70929	1.69769	1.70109	1.70561	1.70851	1.69691	1.70031
2004/07/12 17:00:00	1.71709	1.71729	1.70269	1.70639	1.71631	1.71651	1.70191	1.70561
2004/07/09 17:00:00	1.72119	1.72159	1.71259	1.71769	1.72041	1.72081	1.71181	1.71691
2004/07/08 17:00:00	1.71109	1.72379	1.70909	1.72119	1.71031	1.72301	1.70831	1.72041
2004/07/07 17:00:00	1.72309	1.72319	1.70839	1.71109	1.72231	1.72241	1.70761	1.71031
2004/07/06 17:00:00	1.72709	1.72729	1.71159	1.72309	1.72631	1.72651	1.71081	1.72231
2004/07/05 17:00:00	1.72809	1.73249	1.72099	1.72709	1.72731	1.73171	1.72021	1.72631
2004/07/02 17:00:00	1.72529	1.73569	1.71949	1.72819	1.72451	1.73491	1.71871	1.72741
2004/07/01 17:00:00	1.74539	1.74919	1.72189	1.72529	1.74461	1.74841	1.72111	1.72451
2004/06/30 17:00:00	1.75109	1.76029	1.74379	1.74539	1.75031	1.75951	1.74301	1.74461
2004/06/29 17:00:00	1.74269	1.75789	1.73749	1.75109	1.74191	1.75711	1.73671	1.75031
2004/06/28 17:00:00	1.74039	1.74729	1.73779	1.74269	1.73961	1.74651	1.73701	1.74191
2004/06/25 17:00:00	1.73969	1.74229	1.73009	1.73709	1.73891	1.74151	1.72931	1.73631
2004/06/24 17:00:00	1.75859	1.76039	1.73559	1.73969	1.75781	1.75961	1.73481	1.73891
2004/06/23 17:00:00	1.76109	1.76689	1.75409	1.75859	1.76031	1.76611	1.75331	1.75781
2004/06/22 17:00:00	1.75569	1.76539	1.75199	1.76109	1.75491	1.76461	1.75121	1.76031
2004/06/21 17:00:00	1.76119	1.76459	1.75009	1.75569	1.76041	1.76381	1.74931	1.75491
2004/06/18 17:00:00	1.76709	1.77819	1.75109	1.76099	1.76631	1.77741	1.75031	1.76021
2004/06/17 17:00:00	1.74249	1.76789	1.74179	1.76709	1.74171	1.76711	1.74101	1.76631
2004/06/16 17:00:00	1.74449	1.75299	1.73909	1.74249	1.74371	1.75221	1.73831	1.74171
2004/06/15 17:00:00	1.75469	1.77179	1.73959	1.74449	1.75391	1.77101	1.73881	1.74371
2004/06/14 17:00:00	1.73399	1.75889	1.72989	1.75469	1.73321	1.75811	1.72911	1.75391
2004/06/11 17:00:00	1.73679	1.74159	1.73009	1.73789	1.73601	1.74081	1.72931	1.73711
2004/06/10 17:00:00	1.74589	1.75499	1.73049	1.73679	1.74511	1.75421	1.72971	1.73601
2004/06/09 17:00:00	1.75119	1.75749	1.74339	1.74589	1.75041	1.75671	1.74261	1.74511
2004/06/08 17:00:00	1.74239	1.75449	1.74189	1.75119	1.74161	1.75371	1.74111	1.75041
2004/06/07 17:00:00	1.76619	1.76939	1.74079	1.74239	1.76541	1.76861	1.74001	1.74161
2004/06/04 17:00:00	1.77559	1.77889	1.75509	1.76799	1.77481	1.77811	1.75431	1.76721
2004/06/03 17:00:00	1.75529	1.78319	1.74729	1.77559	1.75451	1.78241	1.74651	1.77481
2004/06/02 17:00:00	1.73119	1.76289	1.72699	1.75529	1.73041	1.76211	1.72621	1.75451
2004/06/01 17:00:00	1.70489	1.73469	1.70039	1.73119	1.70411	1.73391	1.69961	1.73041
2004/05/31 17:00:00	1.71409	1.71559	1.70089	1.70489	1.71331	1.71481	1.70011	1.70411
2004/05/28 17:00:00	1.71049	1.72019	1.70489	1.70919	1.70971	1.71941	1.70411	1.70841
2004/05/27 17:00:00	1.71209	1.71469	1.70229	1.71049	1.71131	1.71391	1.70151	1.70971
2004/05/26 17:00:00	1.70639	1.71759	1.70529	1.71209	1.70561	1.71681	1.70451	1.71131
2004/05/25 17:00:00	1.72259	1.72329	1.70519	1.70639	1.72181	1.72251	1.70441	1.70561
2004/05/24 17:00:00	1.71479	1.72499	1.70649	1.72259	1.71401	1.72421	1.70571	1.72181
2004/05/21 17:00:00	1.71859	1.72469	1.70979	1.71749	1.71781	1.72391	1.70901	1.71771
2004/05/20 17:00:00	1.72649	1.73139	1.71349	1.71859	1.72571	1.73061	1.71271	1.71781
2004/05/19 17:00:00	1.73929	1.74199	1.71209	1.72649	1.73851	1.74121	1.71131	1.72571
2004/05/18 17:00:00	1.75409	1.76879	1.73749	1.73929	1.75331	1.76801	1.73671	1.73851
2004/05/17 17:00:00	1.71929	1.75769	1.71819	1.75409	1.71851	1.75691	1.71741	1.75331
2004/05/14 17:00:00	1.71719	1.72909	1.71009	1.71669	1.71641	1.72831	1.70931	1.71591
2004/05/13 17:00:00	1.70259	1.72749	1.70049	1.71719	1.70181	1.72671	1.69971	1.71641
2004/05/12 17:00:00	1.70409	1.71449	1.69239	1.70259	1.70331	1.71371	1.69161	1.70181
2004/05/11 17:00:00	1.70369	1.70809	1.69769	1.70409	1.70291	1.70731	1.69691	1.70331
2004/05/10 17:00:00	1.69249	1.71359	1.68819	1.70369	1.69171	1.71281	1.68741	1.70291
2004/05/07 17:00:00	1.67419	1.69459	1.66309	1.68939	1.67341	1.69381	1.66231	1.68861
2004/05/06 17:00:00	1.66219	1.67539	1.65659	1.67419	1.66141	1.67461	1.65581	1.67341
2004/05/05 17:00:00	1.65749	1.66689	1.65479	1.66219	1.65671	1.66611	1.65401	1.66141
2004/05/04 17:00:00	1.65699	1.66409	1.65049	1.65749	1.65621	1.66331	1.64971	1.65671
2004/05/03 17:00:00	1.66009	1.66529	1.65369	1.65699	1.65931	1.66451	1.65291	1.65621
2004/04/30 17:00:00	1.65869	1.66669	1.65179	1.66029	1.65791	1.66591	1.65101	1.65951
2004/04/29 17:00:00	1.64039	1.66269	1.63749	1.65869	1.63961	1.66191	1.63671	1.65791
2004/04/28 17:00:00	1.62299	1.64109	1.62059	1.64039	1.62221	1.64031	1.61981	1.63961
2004/04/27 17:00:00	1.61489	1.63069	1.61379	1.62299	1.61411	1.62991	1.61301	1.62221
2004/04/26 17:00:00	1.61849	1.62109	1.61209	1.61489	1.61771	1.62031	1.61131	1.61411
2004/04/23 17:00:00	1.62049	1.63049	1.61389	1.61679	1.61971	1.62971	1.61311	1.61701
2004/04/22 17:00:00	1.62159	1.63519	1.61869	1.62049	1.62081	1.63441	1.61791	1.61971
2004/04/21 17:00:00	1.61979	1.62859	1.61269	1.62159	1.61901	1.62781	1.61191	1.62081
2004/04/20 17:00:00	1.61049	1.62149	1.60809	1.61979	1.60971	1.62071	1.60731	1.61901
2004/04/19 17:00:00	1.61329	1.61489	1.60609	1.61049	1.61251	1.61411	1.60531	1.60971
2004/04/16 17:00:00	1.61609	1.62179	1.61059	1.61139	1.61631	1.62201	1.61081	1.61161
2004/04/15 17:00:00	1.62719	1.63079	1.60919	1.61609	1.62741	1.63101	1.60941	1.61631
2004/04/14 17:00:00	1.58229	1.63139	1.58169	1.62719	1.58251	1.63161	1.58191	1.62741
2004/04/13 17:00:00	1.57559	1.58459	1.56839	1.58229	1.57581	1.58481	1.56861	1.58251
2004/04/12 17:00:00	1.58359	1.58529	1.56919	1.57559	1.58381	1.58551	1.56941	1.57581
2004/04/09 17:00:00	1.58429	1.58799	1.57839	1.58359	1.58451	1.58821	1.57861	1.58381
