日時	EUR/JPY(始値, 買い)	EUR/JPY(高値, 買い)	EUR/JPY(安値, 買い)	
EUR/JPY(終値, 買い)	EUR/JPY(始値, 売り)	EUR/JPY(高値, 売り)	EUR/JPY(安値, 売り)	EUR/JPY(終値, 売り)	MVA	2014-02-15T07:00:00	139.425	139.481	
106.607	106.714	106.465	106.519	106.582	106.690	106.439	106.494	106.488	
2012-12-07T23:30:00	106.725	106.789	106.553	106.607	106.698	106.763	106.526	106.582	
106.481	2012-12-07T23:00:00	106.708	106.812	106.627	106.725	106.683	106.783	106.602	
106.698	106.458	2012-12-07T22:30:00	106.433	106.903	106.433	106.708	106.294	106.862	
106.294	106.683	106.425	2012-12-07T22:00:00	106.250	106.433	106.167	106.433	106.220	
106.338	106.140	106.294	106.398	2012-12-07T21:30:00	106.473	106.474	106.138	106.250	
106.447	106.447	106.109	106.220	106.438	2012-12-07T21:00:00	106.469	106.507	106.430	
106.473	106.442	106.479	106.400	106.447	106.476	2012-12-07T20:30:00	106.449	106.517	
106.355	106.469	106.421	106.490	106.330	106.442	106.482	2012-12-07T20:00:00	106.497	
106.516	106.401	106.449	106.467	106.487	106.375	106.421	106.464	2012-12-07T19:30:00	
106.522	106.574	106.453	106.497	106.492	106.545	106.423	106.467	106.481	
2012-12-07T19:00:00	106.603	106.619	106.510	106.522	106.574	106.591	106.482	106.492	
106.533	2012-12-07T18:30:00	106.516	106.651	106.512	106.603	106.488	106.623	106.482	
106.574	106.579	2012-12-07T18:00:00	106.519	106.628	106.406	106.516	106.493	106.606	
106.378	106.488	106.606	2012-12-07T17:30:00	106.340	106.532	106.339	106.519	106.313	
106.504	106.310	106.493	106.648	2012-12-07T17:00:00	106.566	106.660	106.217	106.340	
106.538	106.633	106.181	106.313	106.711	2012-12-07T16:30:00	106.860	106.861	106.524	
106.566	106.831	106.832	106.496	106.538	106.801	2012-12-07T16:00:00	106.842	106.873	
106.784	106.860	106.814	106.844	106.754	106.831	106.861	2012-12-07T15:30:00	106.793	
106.847	106.763	106.842	106.763	106.823	106.734	106.814	106.877	2012-12-07T15:00:00	
106.808	106.824	106.716	106.793	106.784	106.796	106.688	106.763	106.900	
2012-12-07T14:30:00	106.961	106.971	106.767	106.808	106.933	106.944	106.741	106.784	
106.928	2012-12-07T14:00:00	106.973	106.980	106.958	106.961	106.945	106.953	106.929	
106.933	106.956	2012-12-07T13:30:00	106.988	106.998	106.962	106.973	106.960	106.972	
106.934	106.945	106.970	2012-12-07T13:00:00	106.967	106.991	106.967	106.988	106.939	
106.963	106.939	106.960	106.967	2012-12-07T12:30:00	107.004	107.004	106.962	106.967	
106.977	106.977	106.934	106.939	106.964	2012-12-07T12:00:00	106.988	107.009	106.967	
107.004	106.959	106.988	106.938	106.977	106.958	2012-12-07T11:30:00	107.008	107.030	
106.986	106.988	106.978	107.002	106.958	106.959	106.940	2012-12-07T11:00:00	107.058	
107.062	106.997	107.008	107.032	107.035	106.969	106.978	106.924	2012-12-07T10:30:00	
106.955	107.064	106.943	107.058	106.927	107.037	106.916	107.032	106.895	
2012-12-07T10:00:00	106.969	107.094	106.953	106.955	106.939	107.068	106.927	106.927	
106.864	2012-12-07T09:30:00	106.919	106.986	106.893	106.969	106.892	106.958	106.865	
106.939	106.851	2012-12-07T09:00:00	106.885	106.973	106.880	106.919	106.856	106.944	
106.852	106.892	106.835	2012-12-07T08:30:00	106.873	106.903	106.836	106.885	106.847	
106.876	106.813	106.856	106.825	2012-12-07T08:00:00	106.810	106.881	106.804	106.873	
106.772	106.855	106.772	106.847	106.817	2012-12-07T07:30:00	106.861	106.871	106.796	
106.810	106.815	106.831	106.756	106.772	106.803	2012-12-07T07:00:00	106.874	106.943	
106.821	106.861	106.837	106.909	106.793	106.815	106.800	2012-12-07T06:30:00	106.854	
106.913	106.836	106.874	106.824	106.882	106.806	106.837	106.781	2012-12-07T06:00:00	
106.851	106.908	106.845	106.854	106.821	106.881	106.816	106.824	106.760	
2012-12-07T05:30:00	106.829	106.882	106.802	106.851	106.804	106.856	106.774	106.821	
106.742	2012-12-07T05:00:00	106.781	106.829	106.770	106.829	106.751	106.804	106.741	
106.804	106.721	2012-12-07T04:30:00	106.773	106.820	106.771	106.781	106.745	106.793	
106.742	106.751	106.707	2012-12-07T04:00:00	106.712	106.777	106.702	106.773	106.683	
106.750	106.675	106.745	106.697	2012-12-07T03:30:00	106.725	106.740	106.697	106.712	
106.695	106.712	106.671	106.683	106.721	2012-12-07T03:00:00	106.724	106.767	106.699	
106.725	106.697	106.742	106.676	106.695	106.759	2012-12-07T02:30:00	106.700	106.758	
106.675	106.724	106.672	106.729	106.647	106.697	106.829	2012-12-07T02:00:00	106.729	
106.847	106.663	106.700	106.703	106.820	106.633	106.672	106.924	2012-12-07T01:30:00	
106.712	106.794	106.661	106.729	106.684	106.765	106.632	106.703	107.020	
2012-12-07T01:00:00	106.941	106.968	106.625	106.712	106.915	106.940	106.597	106.684	
107.154	2012-12-07T00:30:00	106.976	106.999	106.905	106.941	106.949	106.972	106.877	
106.915	107.296	2012-12-07T00:00:00	107.211	107.214	106.877	106.976	107.183	107.186	
106.849	106.949	107.400	2012-12-06T23:30:00	107.387	107.400	107.185	107.211	107.360	
107.374	107.158	107.183	107.492	2012-12-06T23:00:00	107.374	107.408	107.279	107.387	
107.345	107.381	107.252	107.360	107.558	2012-12-06T22:30:00	107.704	107.768	107.266	
107.374	107.643	107.741	107.240	107.345	107.603	2012-12-06T22:00:00	107.710	107.755	
107.623	107.704	107.680	107.727	107.597	107.643	107.652	2012-12-06T21:30:00	107.668	
107.733	107.523	107.710	107.639	107.706	107.496	107.680	107.673	2012-12-06T21:00:00	
107.622	107.688	107.616	107.668	107.595	107.661	107.588	107.639	107.687	
2012-12-06T20:30:00	107.671	107.727	107.612	107.622	107.641	107.699	107.582	107.595	
107.700	2012-12-06T20:00:00	107.707	107.858	107.657	107.671	107.677	107.830	107.629	
107.641	107.705	2012-12-06T19:30:00	107.717	107.745	107.687	107.707	107.688	107.717	
107.659	107.677	107.692	2012-12-06T19:00:00	107.824	107.836	107.703	107.717	107.794	
107.809	107.679	107.688	107.671	2012-12-06T18:30:00	107.800	107.888	107.780	107.824	
107.772	107.860	107.750	107.794	107.668	2012-12-06T18:00:00	107.764	107.904	107.743	
107.800	107.736	107.880	107.714	107.772	107.637	2012-12-06T17:30:00	107.656	107.835	
107.655	107.764	107.627	107.810	107.627	107.736	107.629	2012-12-06T17:00:00	107.573	
107.690	107.503	107.656	107.547	107.661	107.474	107.627	107.624	2012-12-06T16:30:00	
107.561	107.607	107.493	107.573	107.535	107.579	107.469	107.547	107.634	
2012-12-06T16:00:00	107.690	107.721	107.508	107.561	107.662	107.695	107.479	107.535	
107.651	2012-12-06T15:30:00	107.605	107.690	107.579	107.690	107.579	107.662	107.551	
107.662	107.674	2012-12-06T15:00:00	107.746	107.757	107.590	107.605	107.719	107.730	
107.561	107.579	107.685	2012-12-06T14:30:00	107.720	107.746	107.698	107.746	107.696	
107.719	107.670	107.719	107.713	2012-12-06T14:00:00	107.724	107.771	107.688	107.720	
107.698	107.743	107.660	107.696	107.704	2012-12-06T13:30:00	107.692	107.731	107.682	
107.724	107.667	107.707	107.654	107.698	107.689	2012-12-06T13:00:00	107.729	107.760	
107.673	107.692	107.700	107.734	107.647	107.667	107.669	2012-12-06T12:30:00	107.763	
107.766	107.658	107.729	107.737	107.740	107.631	107.700	107.661	2012-12-06T12:00:00	
107.801	107.850	107.730	107.763	107.773	107.822	107.705	107.737	107.651	
2012-12-06T11:30:00	107.687	107.812	107.677	107.801	107.660	107.785	107.652	107.773	
107.654	2012-12-06T11:00:00	107.612	107.704	107.592	107.687	107.586	107.676	107.568	
107.660	107.648	2012-12-06T10:30:00	107.586	107.618	107.555	107.612	107.561	107.590	
107.526	107.586	107.656	2012-12-06T10:00:00	107.637	107.673	107.482	107.586	107.609	
107.647	107.454	107.561	107.675	2012-12-06T09:30:00	107.660	107.739	107.577	107.637	
107.632	107.713	107.547	107.609	107.701	2012-12-06T09:00:00	107.784	107.786	107.654	
107.660	107.757	107.760	107.626	107.632	107.726	2012-12-06T08:30:00	107.760	107.802	
107.736	107.784	107.728	107.774	107.706	107.757	107.741	2012-12-06T08:00:00	107.748	
107.772	107.735	107.760	107.719	107.743	107.707	107.728	107.744	2012-12-06T07:30:00	
107.754	107.780	107.739	107.748	107.716	107.747	107.699	107.719	107.734	
2012-12-06T07:00:00	107.772	107.815	107.735	107.754	107.743	107.764	107.672	107.716	
107.733	2012-12-06T06:30:00	107.811	107.848	107.752	107.772	107.786	107.821	107.718	
107.743	107.734	2012-12-06T06:00:00	107.763	107.815	107.718	107.811	107.735	107.788	
107.688	107.786	107.733	2012-12-06T05:30:00	107.808	107.846	107.715	107.763	107.778	
107.818	107.687	107.735	107.730	2012-12-06T05:00:00	107.692	107.839	107.692	107.808	
107.664	107.813	107.664	107.778	107.730	2012-12-06T04:30:00	107.737	107.745	107.674	
107.692	107.709	107.720	107.647	107.664	107.726	2012-12-06T04:00:00	107.752	107.786	
107.731	107.737	107.722	107.758	107.701	107.709	107.704	2012-12-06T03:30:00	107.766	
107.779	107.736	107.752	107.737	107.752	107.707	107.722	107.676	2012-12-06T03:00:00	
107.797	107.807	107.766	107.766	107.768	107.779	107.736	107.737	107.627	
2012-12-06T02:30:00	107.763	107.874	107.763	107.797	107.735	107.847	107.735	107.768	
107.566	2012-12-06T02:00:00	107.769	107.871	107.758	107.763	107.747	107.843	107.729	
107.735	107.497	2012-12-06T01:30:00	107.538	107.798	107.536	107.769	107.509	107.775	
107.509	107.747	107.423	2012-12-06T01:00:00	107.539	107.575	107.445	107.538	107.511	
107.549	107.420	107.509	107.358	2012-12-06T00:30:00	107.409	107.567	107.380	107.539	
107.382	107.540	107.352	107.511	107.347	2012-12-06T00:00:00	107.385	107.524	107.356	
107.409	107.307	107.497	107.307	107.382	107.322	2012-12-05T23:30:00	107.316	107.416	
107.275	107.385	107.288	107.390	107.246	107.307	107.322	2012-12-05T23:00:00	107.249	
107.326	107.198	107.316	107.220	107.298	107.170	107.288	107.363	2012-12-05T22:30:00	
107.317	107.377	107.248	107.249	107.292	107.349	107.220	107.220	107.403	
2012-12-05T22:00:00	107.457	107.465	107.263	107.317	107.427	107.437	107.235	107.292	
107.464	2012-12-05T21:30:00	107.362	107.474	107.348	107.457	107.339	107.446	107.320	
107.427	107.513	2012-12-05T21:00:00	107.410	107.487	107.284	107.362	107.383	107.460	
107.259	107.339	107.565	2012-12-05T20:30:00	107.620	107.691	107.330	107.410	107.592	
107.664	107.304	107.383	107.637	2012-12-05T20:00:00	107.599	107.624	107.530	107.620	
107.570	107.596	107.501	107.592	107.711	2012-12-05T19:30:00	107.669	107.701	107.546	
107.599	107.642	107.673	107.518	107.570	107.750	2012-12-05T19:00:00	107.666	107.708	
107.538	107.669	107.637	107.681	107.514	107.642	107.794	2012-12-05T18:30:00	107.819	
107.893	107.654	107.666	107.791	107.865	107.626	107.637	107.831	2012-12-05T18:00:00	
107.871	107.906	107.765	107.819	107.843	107.879	107.736	107.791	107.859	
2012-12-05T17:30:00	107.928	107.950	107.796	107.871	107.901	107.923	107.768	107.843	
107.864	2012-12-05T17:00:00	107.895	107.976	107.872	107.928	107.866	107.950	107.842	
107.901	107.860	2012-12-05T16:30:00	107.904	107.945	107.870	107.895	107.877	107.918	
107.842	107.866	107.848	2012-12-05T16:00:00	107.931	107.973	107.770	107.904	107.903	
107.947	107.740	107.877	107.848	2012-12-05T15:30:00	107.860	107.961	107.832	107.931	
107.834	107.935	107.804	107.903	107.835	2012-12-05T15:00:00	107.849	107.882	107.815	
107.860	107.821	107.855	107.787	107.834	107.829	2012-12-05T14:30:00	107.845	107.895	
107.802	107.849	107.816	107.867	107.776	107.821	107.809	2012-12-05T14:00:00	107.846	
107.878	107.747	107.845	107.817	107.854	107.718	107.816	107.752	2012-12-05T13:30:00	
107.888	107.915	107.798	107.846	107.865	107.889	107.769	107.817	107.681	
2012-12-05T13:00:00	107.815	107.973	107.815	107.888	107.789	107.945	107.788	107.865	
107.597	2012-12-05T12:30:00	107.893	107.915	107.808	107.815	107.864	107.886	107.780	
107.789	107.511	2012-12-05T12:00:00	107.721	107.928	107.676	107.893	107.692	107.902	
107.649	107.864	107.436	2012-12-05T11:30:00	107.448	107.845	107.419	107.721	107.423	
107.821	107.392	107.692	107.339	2012-12-05T11:00:00	107.342	107.474	107.336	107.448	
107.316	107.448	107.309	107.423	107.267	2012-12-05T10:30:00	107.260	107.360	107.254	
107.342	107.232	107.334	107.225	107.316	107.238	2012-12-05T10:00:00	107.288	107.303	
107.238	107.260	107.260	107.276	107.209	107.232	107.234	2012-12-05T09:30:00	107.295	
107.349	107.275	107.288	107.265	107.324	107.250	107.260	107.232	2012-12-05T09:00:00	
107.216	107.378	107.154	107.295	107.188	107.351	107.124	107.265	107.226	
2012-12-05T08:30:00	107.211	107.238	107.187	107.216	107.187	107.210	107.158	107.188	
107.210	2012-12-05T08:00:00	107.252	107.279	107.208	107.211	107.218	107.254	107.181	
107.187	107.207	2012-12-05T07:30:00	107.321	107.323	107.246	107.252	107.287	107.287	
107.207	107.218	107.207	2012-12-05T07:00:00	107.263	107.337	107.248	107.321	107.219	
107.295	107.183	107.287	107.209	2012-12-05T06:30:00	107.251	107.272	107.210	107.263	
107.221	107.241	107.183	107.219	107.200	2012-12-05T06:00:00	107.180	107.258	107.177	
107.251	107.151	107.232	107.150	107.221	107.184	2012-12-05T05:30:00	107.194	107.215	
107.168	107.180	107.168	107.188	107.140	107.151	107.169	2012-12-05T05:00:00	107.216	
107.248	107.194	107.194	107.188	107.220	107.167	107.168	107.158	2012-12-05T04:30:00	
107.260	107.266	107.200	107.216	107.232	107.240	107.170	107.188	107.144	
2012-12-05T04:00:00	107.248	107.313	107.226	107.260	107.223	107.286	107.197	107.232	
107.122	2012-12-05T03:30:00	107.133	107.249	107.117	107.248	107.103	107.223	107.087	
107.223	107.096	2012-12-05T03:00:00	107.147	107.157	107.045	107.133	107.117	107.128	
107.016	107.103	107.097	2012-12-05T02:30:00	107.102	107.166	107.040	107.147	107.075	
107.138	107.012	107.117	107.111	2012-12-05T02:00:00	107.097	107.129	106.970	107.102	
107.069	107.104	106.941	107.075	107.122	2012-12-05T01:30:00	107.065	107.150	107.058	
107.097	107.038	107.123	107.028	107.069	107.134	2012-12-05T01:00:00	107.079	107.096	
106.995	107.065	107.050	107.069	106.965	107.038	107.159	2012-12-05T00:30:00	107.249	
107.263	107.065	107.079	107.225	107.236	107.039	107.050	107.196	2012-12-05T00:00:00	
107.231	107.299	107.214	107.249	107.205	107.271	107.187	107.225	107.216	
2012-12-04T23:30:00	107.221	107.344	107.168	107.231	107.193	107.318	107.140	107.205	
107.218	2012-12-04T23:00:00	107.189	107.268	107.130	107.221	107.161	107.238	107.103	
107.193	107.217	2012-12-04T22:30:00	107.268	107.296	107.086	107.189	107.238	107.270	
107.062	107.161	107.217	2012-12-04T22:00:00	107.330	107.369	107.241	107.268	107.301	
107.341	107.213	107.238	107.216	2012-12-04T21:30:00	107.217	107.412	107.200	107.330	
107.190	107.384	107.173	107.301	107.211	2012-12-04T21:00:00	107.262	107.280	107.199	
107.217	107.235	107.255	107.171	107.190	107.208	2012-12-04T20:30:00	107.231	107.328	
107.216	107.262	107.202	107.301	107.188	107.235	107.208	2012-12-04T20:00:00	107.217	
107.256	107.188	107.231	107.190	107.229	107.158	107.202	107.181	2012-12-04T19:30:00	
107.186	107.266	107.159	107.217	107.159	107.237	107.130	107.190	107.166	
2012-12-04T19:00:00	107.227	107.261	107.098	107.186	107.202	107.235	107.068	107.159	
107.172	2012-12-04T18:30:00	107.299	107.299	107.170	107.227	107.275	107.275	107.142	
107.202	107.180	2012-12-04T18:00:00	107.224	107.322	107.155	107.299	107.196	107.297	
107.127	107.275	107.171	2012-12-04T17:30:00	107.069	107.320	107.063	107.224	107.042	
107.294	107.037	107.196	107.159	2012-12-04T17:00:00	107.129	107.129	106.945	107.069	
107.099	107.102	106.915	107.042	107.151	2012-12-04T16:30:00	107.260	107.358	107.064	
107.129	107.231	107.331	107.036	107.099	107.171	2012-12-04T16:00:00	107.243	107.308	
107.223	107.260	107.216	107.281	107.196	107.231	107.192	2012-12-04T15:30:00	107.167	
107.253	107.144	107.243	107.140	107.225	107.116	107.216	107.194	2012-12-04T15:00:00	
107.216	107.235	107.161	107.167	107.192	107.209	107.134	107.140	107.179	
2012-12-04T14:30:00	107.167	107.255	107.154	107.216	107.139	107.228	107.128	107.192	
107.172	2012-12-04T14:00:00	107.206	107.222	107.140	107.167	107.177	107.196	107.116	
107.139	107.163	2012-12-04T13:30:00	107.271	107.271	107.168	107.206	107.246	107.246	
107.142	107.177	107.169	2012-12-04T13:00:00	107.274	107.338	107.228	107.271	107.246	
107.311	107.200	107.246	107.158	2012-12-04T12:30:00	107.140	107.307	107.095	107.274	
107.115	107.281	107.066	107.246	107.149	2012-12-04T12:00:00	107.118	107.172	107.111	
107.140	107.091	107.145	107.082	107.115	107.150	2012-12-04T11:30:00	107.160	107.160	
107.098	107.118	107.130	107.131	107.072	107.091	107.178	2012-12-04T11:00:00	107.209	
107.224	107.122	107.160	107.180	107.197	107.092	107.130	107.205	2012-12-04T10:30:00	
107.127	107.257	107.115	107.209	107.099	107.229	107.088	107.180	107.229	
2012-12-04T10:00:00	107.209	107.248	107.051	107.127	107.181	107.220	107.026	107.099	
107.244	2012-12-04T09:30:00	107.284	107.284	107.141	107.209	107.256	107.256	107.115	
107.181	107.277	2012-12-04T09:00:00	107.338	107.338	107.200	107.284	107.308	107.308	
107.171	107.256	107.295	2012-12-04T08:30:00	107.309	107.373	107.308	107.338	107.280	
107.348	107.278	107.308	107.309	2012-12-04T08:00:00	107.341	107.366	107.280	107.309	
107.297	107.340	107.253	107.280	107.311	2012-12-04T07:30:00	107.325	107.373	107.298	
107.341	107.288	107.329	107.252	107.297	107.323	2012-12-04T07:00:00	107.366	107.428	
107.321	107.325	107.330	107.354	107.278	107.288	107.332	2012-12-04T06:30:00	107.331	
107.375	107.320	107.366	107.307	107.344	107.291	107.330	107.336	2012-12-04T06:00:00	
107.379	107.390	107.302	107.331	107.351	107.363	107.273	107.307	107.347	
2012-12-04T05:30:00	107.356	107.413	107.348	107.379	107.326	107.386	107.320	107.351	
107.354	2012-12-04T05:00:00	107.391	107.420	107.316	107.356	107.363	107.395	107.289	
107.326	107.365	2012-12-04T04:30:00	107.389	107.429	107.348	107.391	107.360	107.401	
107.318	107.363	107.383	2012-12-04T04:00:00	107.342	107.406	107.341	107.389	107.315	
107.381	107.312	107.360	107.398	2012-12-04T03:30:00	107.430	107.431	107.321	107.342	
107.404	107.404	107.291	107.315	107.425	2012-12-04T03:00:00	107.386	107.442	107.366	
107.430	107.361	107.416	107.339	107.404	107.441	2012-12-04T02:30:00	107.455	107.474	
107.386	107.386	107.426	107.446	107.360	107.361	107.441	2012-12-04T02:00:00	107.479	
107.514	107.444	107.455	107.451	107.486	107.414	107.426	107.440	2012-12-04T01:30:00	
107.498	107.498	107.404	107.479	107.470	107.470	107.377	107.451	107.435	
2012-12-04T01:00:00	107.572	107.592	107.448	107.498	107.546	107.566	107.424	107.470	
107.423	2012-12-04T00:30:00	107.453	107.598	107.392	107.572	107.427	107.572	107.363	
107.546	107.411	2012-12-04T00:00:00	107.433	107.462	107.236	107.453	107.403	107.438	
107.205	107.427	107.355	2012-12-03T23:30:00	107.380	107.449	107.329	107.433	107.355	
107.421	107.301	107.403	107.299	2012-12-03T23:00:00	107.418	107.444	107.295	107.380	
107.391	107.415	107.266	107.355	107.232	2012-12-03T22:30:00	107.395	107.462	107.345	
107.418	107.366	107.437	107.320	107.391	107.185	2012-12-03T22:00:00	107.411	107.512	
107.340	107.395	107.386	107.488	107.311	107.366	107.120	2012-12-03T21:30:00	107.187	
107.462	107.147	107.411	107.158	107.437	107.119	107.386	107.081	2012-12-03T21:00:00	
107.062	107.228	107.062	107.187	107.036	107.203	107.036	107.158	107.045	
2012-12-03T20:30:00	106.962	107.141	106.952	107.062	106.933	107.115	106.923	107.036	
107.027	2012-12-03T20:00:00	107.056	107.087	106.938	106.962	107.026	107.059	106.909	
106.933	107.056	2012-12-03T19:30:00	106.961	107.095	106.961	107.056	106.935	107.066	
106.935	107.026	107.102	2012-12-03T19:00:00	107.123	107.135	106.869	106.961	107.093	
107.108	106.842	106.935	107.130	2012-12-03T18:30:00	107.155	107.289	107.083	107.123	
107.135	107.262	107.054	107.093	107.177	2012-12-03T18:00:00	107.058	107.161	107.006	
107.155	107.032	107.136	106.977	107.135	107.199	2012-12-03T17:30:00	107.262	107.347	
106.962	107.058	107.235	107.322	106.939	107.032	107.212	2012-12-03T17:00:00	107.283	
107.359	107.233	107.262	107.258	107.334	107.207	107.235	107.258	2012-12-03T16:30:00	
107.255	107.310	107.172	107.283	107.225	107.285	107.144	107.258	107.286	
2012-12-03T16:00:00	107.286	107.330	107.234	107.255	107.259	107.307	107.206	107.225	
