日時	"AUD/JPY(始値, 買い)"	"AUD/JPY(高値, 買い)"	"AUD/JPY(安値, 買い)"	"AUD/JPY(終値, 買い)"	"AUD/JPY(始値, 売り)*"	"AUD/JPY(高値, 売り)*"	"AUD/JPY(安値, 売り)*"	"AUD/JPY(終値, 売り)*"
2016/09/23 01:00:00	77.150	77.158	77.105	77.112	77.144	77.152	77.098	77.109
2016/09/23 00:45:00	77.158	77.160	77.121	77.150	77.152	77.154	77.115	77.144
2016/09/23 00:30:00	77.215	77.228	77.154	77.158	77.209	77.222	77.149	77.152
2016/09/23 00:15:00	77.212	77.239	77.211	77.215	77.204	77.234	77.204	77.209
2016/09/23 00:00:00	77.228	77.232	77.203	77.212	77.223	77.226	77.196	77.204
2016/09/22 23:45:00	77.264	77.271	77.208	77.228	77.260	77.267	77.203	77.223
2016/09/22 23:30:00	77.240	77.273	77.223	77.264	77.237	77.267	77.217	77.260
2016/09/22 23:15:00	77.217	77.246	77.200	77.240	77.212	77.241	77.194	77.237
2016/09/22 23:00:00	77.200	77.238	77.200	77.217	77.202	77.232	77.195	77.212
2016/09/22 22:45:00	77.240	77.247	77.185	77.200	77.233	77.240	77.177	77.202
2016/09/22 22:30:00	77.252	77.262	77.227	77.240	77.245	77.256	77.222	77.233
2016/09/22 22:15:00	77.212	77.290	77.196	77.252	77.207	77.285	77.190	77.245
2016/09/22 22:00:00	77.248	77.255	77.208	77.212	77.243	77.251	77.202	77.207
2016/09/22 21:45:00	77.247	77.260	77.211	77.248	77.243	77.254	77.205	77.243
2016/09/22 21:30:00	77.293	77.299	77.218	77.247	77.286	77.295	77.213	77.243
2016/09/22 21:15:00	77.252	77.350	77.221	77.293	77.247	77.338	77.216	77.286
2016/09/22 21:00:00	77.190	77.262	77.152	77.252	77.184	77.256	77.146	77.247
2016/09/22 20:45:00	77.211	77.236	77.173	77.190	77.203	77.228	77.167	77.184
2016/09/22 20:30:00	77.182	77.278	77.145	77.211	77.176	77.267	77.138	77.203
2016/09/22 20:15:00	77.095	77.226	77.092	77.182	77.089	77.219	77.085	77.176
2016/09/22 20:00:00	77.102	77.114	77.024	77.095	77.092	77.107	77.017	77.089
2016/09/22 19:45:00	77.118	77.134	77.083	77.102	77.109	77.127	77.079	77.092
2016/09/22 19:30:00	77.089	77.154	77.089	77.118	77.081	77.147	77.081	77.109
2016/09/22 19:15:00	77.101	77.118	77.072	77.089	77.093	77.111	77.065	77.081
2016/09/22 19:00:00	77.115	77.119	77.088	77.101	77.105	77.111	77.080	77.093
2016/09/22 18:45:00	77.147	77.148	77.110	77.115	77.135	77.138	77.096	77.105
2016/09/22 18:30:00	77.142	77.151	77.135	77.147	77.130	77.139	77.122	77.135
2016/09/22 18:15:00	77.095	77.152	77.076	77.142	77.083	77.144	77.062	77.130
2016/09/22 18:00:00	77.043	77.096	77.037	77.095	77.031	77.085	77.025	77.083
2016/09/22 17:45:00	77.063	77.067	77.038	77.043	77.051	77.055	77.026	77.031
2016/09/22 17:30:00	77.037	77.085	77.028	77.063	77.004	77.063	76.998	77.051
2016/09/22 17:15:00	77.044	77.049	77.004	77.037	77.023	77.029	76.993	77.004
2016/09/22 17:00:00	77.053	77.059	77.028	77.044	76.975	77.024	76.975	77.023
2016/09/22 16:45:00	76.994	77.054	76.994	77.053	76.986	77.018	76.974	76.975
2016/09/22 16:30:00	77.010	77.018	76.992	76.994	77.000	77.009	76.984	76.986
2016/09/22 16:15:00	77.010	77.018	77.001	77.010	77.007	77.009	76.992	77.000
2016/09/22 16:00:00	77.003	77.016	76.992	77.010	76.993	77.008	76.984	77.007
2016/09/22 15:45:00	77.029	77.038	76.994	77.003	77.020	77.028	76.987	76.993
2016/09/22 15:30:00	77.054	77.064	77.029	77.029	77.046	77.057	77.020	77.020
2016/09/22 15:15:00	76.991	77.060	76.986	77.054	76.982	77.051	76.977	77.046
2016/09/22 15:00:00	77.046	77.057	76.968	76.991	77.038	77.050	76.962	76.982
2016/09/22 14:45:00	76.989	77.052	76.989	77.046	76.984	77.045	76.983	77.038
2016/09/22 14:30:00	76.992	77.005	76.965	76.989	76.983	76.996	76.957	76.984
2016/09/22 14:15:00	76.977	77.002	76.964	76.992	76.968	76.995	76.956	76.983
2016/09/22 14:00:00	77.027	77.043	76.968	76.977	77.018	77.034	76.959	76.968
2016/09/22 13:45:00	77.036	77.049	76.993	77.027	77.028	77.041	76.985	77.018
2016/09/22 13:30:00	77.038	77.055	77.014	77.036	77.031	77.047	77.007	77.028
2016/09/22 13:15:00	77.043	77.059	77.027	77.038	77.034	77.050	77.019	77.031
2016/09/22 13:00:00	77.074	77.079	77.033	77.043	77.065	77.071	77.025	77.034
2016/09/22 12:45:00	77.036	77.074	77.019	77.074	77.028	77.065	77.012	77.065
2016/09/22 12:30:00	76.986	77.041	76.981	77.036	76.981	77.034	76.973	77.028
2016/09/22 12:15:00	77.021	77.026	76.980	76.986	77.013	77.018	76.974	76.981
2016/09/22 12:00:00	77.057	77.082	77.006	77.021	77.052	77.076	76.997	77.013
2016/09/22 11:45:00	77.048	77.081	77.013	77.057	77.048	77.076	77.007	77.052
2016/09/22 11:30:00	77.077	77.092	77.023	77.048	77.071	77.088	77.020	77.048
2016/09/22 11:15:00	77.111	77.140	77.069	77.077	77.106	77.133	77.063	77.071
2016/09/22 11:00:00	77.087	77.147	77.052	77.111	77.081	77.141	77.044	77.106
2016/09/22 10:45:00	77.163	77.192	77.077	77.087	77.158	77.187	77.073	77.081
2016/09/22 10:30:00	77.127	77.196	77.119	77.163	77.123	77.194	77.114	77.158
2016/09/22 10:15:00	77.120	77.143	77.083	77.127	77.114	77.137	77.078	77.123
2016/09/22 10:00:00	77.224	77.226	77.111	77.120	77.212	77.217	77.105	77.114
2016/09/22 09:45:00	77.111	77.253	77.091	77.224	77.105	77.244	77.084	77.212
2016/09/22 09:30:00	77.100	77.171	77.060	77.111	77.093	77.165	77.056	77.105
2016/09/22 09:15:00	77.118	77.187	77.093	77.100	77.111	77.181	77.086	77.093
2016/09/22 09:00:00	77.158	77.197	77.085	77.118	77.156	77.191	77.083	77.111
2016/09/22 08:45:00	77.235	77.243	77.155	77.158	77.228	77.239	77.149	77.156
2016/09/22 08:30:00	77.168	77.239	77.153	77.235	77.158	77.233	77.127	77.228
2016/09/22 08:15:00	77.139	77.193	77.108	77.168	77.132	77.188	77.103	77.158
2016/09/22 08:00:00	77.231	77.263	77.126	77.139	77.225	77.258	77.120	77.132
2016/09/22 07:45:00	77.213	77.261	77.181	77.231	77.207	77.255	77.177	77.225
2016/09/22 07:30:00	77.111	77.225	77.107	77.213	77.107	77.219	77.101	77.207
2016/09/22 07:15:00	77.101	77.131	77.098	77.111	77.096	77.125	77.092	77.107
2016/09/22 07:00:00	77.159	77.168	77.092	77.101	77.154	77.162	77.086	77.096
2016/09/22 06:45:00	77.205	77.218	77.141	77.159	77.198	77.215	77.137	77.154
2016/09/22 06:30:00	77.238	77.245	77.175	77.205	77.232	77.240	77.172	77.198
2016/09/22 06:15:00	77.217	77.250	77.213	77.238	77.211	77.244	77.207	77.232
2016/09/22 06:00:00	77.206	77.233	77.163	77.217	77.200	77.226	77.160	77.211
2016/09/22 05:45:00	77.207	77.212	77.156	77.206	77.199	77.205	77.149	77.200
2016/09/22 05:30:00	77.237	77.249	77.152	77.207	77.230	77.243	77.145	77.199
2016/09/22 05:15:00	77.202	77.242	77.146	77.237	77.196	77.235	77.142	77.230
2016/09/22 05:00:00	77.235	77.279	77.191	77.202	77.229	77.274	77.184	77.196
2016/09/22 04:45:00	77.227	77.298	77.222	77.235	77.220	77.290	77.216	77.229
2016/09/22 04:30:00	77.140	77.251	77.117	77.227	77.130	77.251	77.109	77.220
2016/09/22 04:15:00	77.125	77.147	77.076	77.140	77.122	77.139	77.070	77.130
2016/09/22 04:00:00	76.982	77.146	76.976	77.125	76.978	77.141	76.974	77.122
2016/09/22 03:45:00	76.972	77.028	76.964	76.982	76.967	77.023	76.959	76.978
2016/09/22 03:30:00	76.987	77.021	76.945	76.972	76.981	77.016	76.941	76.967
2016/09/22 03:15:00	76.984	77.006	76.951	76.987	76.978	76.999	76.948	76.981
2016/09/22 03:00:00	76.912	77.033	76.903	76.984	76.904	77.026	76.895	76.978
2016/09/22 02:45:00	76.730	76.951	76.711	76.912	76.724	76.942	76.703	76.904
2016/09/22 02:30:00	76.756	76.769	76.701	76.730	76.750	76.761	76.695	76.724
2016/09/22 02:15:00	76.789	76.808	76.737	76.756	76.780	76.799	76.729	76.750
2016/09/22 02:00:00	76.669	76.819	76.619	76.789	76.660	76.811	76.613	76.780
2016/09/22 01:45:00	76.624	76.693	76.607	76.669	76.618	76.686	76.601	76.660
2016/09/22 01:30:00	76.597	76.629	76.583	76.624	76.590	76.624	76.576	76.618
2016/09/22 01:15:00	76.604	76.635	76.569	76.597	76.598	76.628	76.562	76.590
2016/09/22 01:00:00	76.584	76.627	76.571	76.604	76.577	76.619	76.564	76.598
2016/09/22 00:45:00	76.610	76.628	76.576	76.584	76.607	76.622	76.567	76.577
2016/09/22 00:30:00	76.658	76.658	76.585	76.610	76.654	76.655	76.580	76.607
2016/09/22 00:15:00	76.661	76.681	76.633	76.658	76.656	76.675	76.627	76.654
2016/09/22 00:00:00	76.634	76.687	76.593	76.661	76.627	76.680	76.587	76.656
2016/09/21 23:45:00	76.648	76.665	76.630	76.634	76.644	76.661	76.624	76.627
2016/09/21 23:30:00	76.634	76.659	76.631	76.648	76.627	76.651	76.627	76.644
2016/09/21 23:15:00	76.644	76.652	76.620	76.634	76.637	76.646	76.615	76.627
2016/09/21 23:00:00	76.614	76.648	76.597	76.644	76.612	76.643	76.588	76.637
2016/09/21 22:45:00	76.636	76.641	76.583	76.614	76.630	76.635	76.577	76.612
2016/09/21 22:30:00	76.608	76.675	76.599	76.636	76.602	76.668	76.594	76.630
2016/09/21 22:15:00	76.617	76.640	76.597	76.608	76.612	76.633	76.590	76.602
2016/09/21 22:00:00	76.581	76.647	76.565	76.617	76.579	76.643	76.559	76.612
2016/09/21 21:45:00	76.533	76.611	76.517	76.581	76.526	76.608	76.512	76.579
2016/09/21 21:30:00	76.515	76.561	76.456	76.533	76.507	76.554	76.449	76.526
2016/09/21 21:15:00	76.519	76.558	76.503	76.515	76.515	76.551	76.496	76.507
2016/09/21 21:00:00	76.528	76.531	76.481	76.519	76.525	76.525	76.475	76.515
2016/09/21 20:45:00	76.500	76.540	76.479	76.528	76.493	76.534	76.471	76.525
2016/09/21 20:30:00	76.548	76.568	76.494	76.500	76.546	76.562	76.488	76.493
2016/09/21 20:15:00	76.633	76.649	76.537	76.548	76.625	76.642	76.531	76.546
2016/09/21 20:00:00	76.633	76.694	76.577	76.633	76.624	76.689	76.570	76.625
2016/09/21 19:45:00	76.610	76.655	76.584	76.633	76.601	76.648	76.577	76.624
2016/09/21 19:30:00	76.559	76.616	76.536	76.610	76.551	76.607	76.530	76.601
2016/09/21 19:15:00	76.606	76.617	76.556	76.559	76.596	76.608	76.548	76.551
2016/09/21 19:00:00	76.624	76.644	76.599	76.606	76.616	76.639	76.590	76.596
2016/09/21 18:45:00	76.586	76.647	76.574	76.624	76.576	76.636	76.565	76.616
2016/09/21 18:30:00	76.666	76.687	76.574	76.586	76.653	76.675	76.565	76.576
2016/09/21 18:15:00	76.637	76.667	76.608	76.666	76.618	76.655	76.595	76.653
2016/09/21 18:00:00	76.671	76.676	76.607	76.637	76.646	76.657	76.588	76.618
2016/09/21 17:45:00	76.637	76.691	76.608	76.671	76.614	76.664	76.590	76.646
2016/09/21 17:30:00	76.621	76.666	76.598	76.637	76.594	76.643	76.577	76.614
2016/09/21 17:15:00	76.623	76.698	76.602	76.621	76.595	76.659	76.577	76.594
2016/09/21 17:00:00	76.503	76.644	76.325	76.623	76.433	76.619	76.278	76.595
2016/09/21 16:45:00	76.589	76.598	76.495	76.503	76.577	76.583	76.399	76.433
2016/09/21 16:30:00	76.619	76.622	76.531	76.589	76.611	76.612	76.519	76.577
2016/09/21 16:15:00	76.590	76.643	76.559	76.619	76.582	76.638	76.547	76.611
2016/09/21 16:00:00	76.604	76.647	76.590	76.590	76.594	76.638	76.580	76.582
2016/09/21 15:45:00	76.570	76.611	76.561	76.604	76.560	76.600	76.550	76.594
2016/09/21 15:30:00	76.526	76.574	76.501	76.570	76.518	76.562	76.489	76.560
2016/09/21 15:15:00	76.523	76.593	76.485	76.526	76.512	76.584	76.478	76.518
2016/09/21 15:00:00	76.437	76.571	76.410	76.523	76.424	76.560	76.402	76.512
2016/09/21 14:45:00	76.432	76.496	76.351	76.437	76.419	76.484	76.341	76.424
2016/09/21 14:30:00	76.343	76.485	76.329	76.432	76.330	76.468	76.317	76.419
2016/09/21 14:15:00	76.509	76.549	76.263	76.343	76.499	76.543	76.251	76.330
2016/09/21 14:00:00	76.548	76.635	76.272	76.509	76.415	76.619	76.165	76.499
2016/09/21 13:45:00	76.419	76.593	76.399	76.548	76.412	76.499	76.350	76.415
2016/09/21 13:30:00	76.345	76.485	76.340	76.419	76.337	76.477	76.332	76.412
2016/09/21 13:15:00	76.350	76.361	76.325	76.345	76.343	76.354	76.319	76.337
2016/09/21 13:00:00	76.370	76.427	76.344	76.350	76.364	76.421	76.337	76.343
2016/09/21 12:45:00	76.320	76.415	76.319	76.370	76.312	76.409	76.312	76.364
2016/09/21 12:30:00	76.304	76.331	76.293	76.320	76.302	76.325	76.285	76.312
2016/09/21 12:15:00	76.316	76.316	76.251	76.304	76.308	76.308	76.244	76.302
2016/09/21 12:00:00	76.364	76.372	76.303	76.316	76.358	76.365	76.297	76.308
2016/09/21 11:45:00	76.325	76.371	76.308	76.364	76.320	76.364	76.303	76.358
2016/09/21 11:30:00	76.269	76.360	76.261	76.325	76.264	76.355	76.255	76.320
2016/09/21 11:15:00	76.239	76.271	76.223	76.269	76.233	76.268	76.218	76.264
2016/09/21 11:00:00	76.217	76.268	76.180	76.239	76.211	76.262	76.176	76.233
2016/09/21 10:45:00	76.277	76.323	76.192	76.217	76.271	76.319	76.185	76.211
2016/09/21 10:30:00	76.259	76.318	76.182	76.277	76.254	76.311	76.177	76.271
2016/09/21 10:15:00	76.403	76.433	76.234	76.259	76.397	76.427	76.227	76.254
2016/09/21 10:00:00	76.367	76.408	76.276	76.403	76.361	76.402	76.270	76.397
2016/09/21 09:45:00	76.295	76.386	76.275	76.367	76.288	76.381	76.270	76.361
2016/09/21 09:30:00	76.351	76.406	76.260	76.295	76.343	76.399	76.255	76.288
2016/09/21 09:15:00	76.251	76.375	76.210	76.351	76.244	76.368	76.204	76.343
2016/09/21 09:00:00	76.313	76.381	76.235	76.251	76.304	76.375	76.229	76.244
2016/09/21 08:45:00	76.479	76.490	76.293	76.313	76.470	76.484	76.285	76.304
2016/09/21 08:30:00	76.547	76.574	76.376	76.479	76.539	76.568	76.368	76.470
2016/09/21 08:15:00	76.705	76.722	76.519	76.547	76.699	76.718	76.510	76.539
2016/09/21 08:00:00	76.696	76.721	76.602	76.705	76.686	76.716	76.596	76.699
2016/09/21 07:45:00	76.820	76.854	76.690	76.696	76.815	76.846	76.680	76.686
2016/09/21 07:30:00	76.994	77.009	76.744	76.820	76.988	77.003	76.735	76.815
2016/09/21 07:15:00	77.049	77.064	76.985	76.994	77.042	77.058	76.980	76.988
2016/09/21 07:00:00	77.073	77.097	77.033	77.049	77.065	77.088	77.029	77.042
2016/09/21 06:45:00	77.033	77.105	77.020	77.073	77.027	77.100	77.014	77.065
2016/09/21 06:30:00	77.070	77.071	77.007	77.033	77.064	77.065	77.001	77.027
2016/09/21 06:15:00	77.004	77.079	76.990	77.070	77.000	77.073	76.983	77.064
2016/09/21 06:00:00	77.128	77.158	76.998	77.004	77.122	77.151	77.000	77.000
2016/09/21 05:45:00	77.119	77.161	77.098	77.128	77.111	77.155	77.094	77.122
2016/09/21 05:30:00	77.211	77.223	77.111	77.119	77.206	77.217	77.103	77.111
2016/09/21 05:15:00	77.265	77.269	77.202	77.211	77.255	77.263	77.195	77.206
2016/09/21 05:00:00	77.290	77.294	77.238	77.265	77.287	77.288	77.230	77.255
2016/09/21 04:45:00	77.298	77.309	77.272	77.290	77.293	77.305	77.268	77.287
2016/09/21 04:30:00	77.206	77.319	77.193	77.298	77.199	77.312	77.187	77.293
2016/09/21 04:15:00	77.137	77.217	77.135	77.206	77.132	77.210	77.129	77.199
2016/09/21 04:00:00	77.207	77.219	77.127	77.137	77.201	77.213	77.120	77.132
2016/09/21 03:45:00	77.119	77.244	77.117	77.207	77.110	77.242	77.109	77.201
2016/09/21 03:30:00	77.338	77.340	77.086	77.119	77.334	77.338	77.077	77.110
2016/09/21 03:15:00	77.412	77.464	77.295	77.338	77.402	77.456	77.286	77.334
2016/09/21 03:00:00	77.352	77.508	77.350	77.412	77.343	77.503	77.342	77.402
2016/09/21 02:45:00	77.324	77.358	77.276	77.352	77.314	77.349	77.265	77.343
2016/09/21 02:30:00	77.504	77.537	77.268	77.324	77.494	77.527	77.259	77.314
2016/09/21 02:15:00	77.508	77.525	77.470	77.504	77.502	77.519	77.464	77.494
2016/09/21 02:00:00	77.442	77.511	77.427	77.508	77.433	77.508	77.423	77.502
2016/09/21 01:45:00	77.376	77.477	77.357	77.442	77.370	77.468	77.351	77.433
2016/09/21 01:30:00	77.464	77.483	77.328	77.376	77.459	77.477	77.321	77.370
2016/09/21 01:15:00	77.372	77.467	77.370	77.464	77.369	77.465	77.363	77.459
2016/09/21 01:00:00	77.377	77.477	77.366	77.372	77.366	77.469	77.355	77.369
2016/09/21 00:45:00	77.364	77.421	77.295	77.377	77.351	77.411	77.285	77.366
2016/09/21 00:30:00	77.174	77.473	77.170	77.364	77.154	77.462	77.151	77.351
2016/09/21 00:15:00	77.088	77.332	76.382	77.174	77.064	77.273	76.349	77.154
2016/09/21 00:00:00	77.024	77.170	76.981	77.088	77.006	77.127	76.952	77.064
2016/09/20 23:45:00	76.921	77.082	76.883	77.024	76.898	77.069	76.858	77.006
2016/09/20 23:30:00	76.808	77.017	76.797	76.921	76.783	76.994	76.772	76.898
2016/09/20 23:15:00	76.797	76.833	76.717	76.808	76.779	76.813	76.688	76.783
2016/09/20 23:00:00	76.735	76.853	76.678	76.797	76.709	76.831	76.651	76.779
2016/09/20 22:45:00	76.720	76.845	76.513	76.735	76.715	76.823	76.479	76.709
2016/09/20 22:30:00	76.722	76.739	76.700	76.720	76.718	76.736	76.691	76.715
2016/09/20 22:15:00	76.718	76.782	76.707	76.722	76.710	76.773	76.700	76.718
2016/09/20 22:00:00	76.777	76.778	76.701	76.718	76.772	76.772	76.692	76.710
2016/09/20 21:45:00	76.789	76.799	76.745	76.777	76.784	76.794	76.739	76.772
2016/09/20 21:30:00	76.751	76.800	76.743	76.789	76.745	76.794	76.737	76.784
2016/09/20 21:15:00	76.744	76.771	76.690	76.751	76.737	76.765	76.685	76.745
2016/09/20 21:00:00	76.827	76.847	76.732	76.744	76.822	76.839	76.726	76.737
2016/09/20 20:45:00	76.810	76.860	76.757	76.827	76.802	76.851	76.753	76.822
2016/09/20 20:30:00	76.792	76.842	76.742	76.810	76.784	76.835	76.735	76.802
2016/09/20 20:15:00	76.788	76.809	76.751	76.792	76.779	76.800	76.741	76.784
2016/09/20 20:00:00	76.756	76.845	76.751	76.788	76.746	76.834	76.743	76.779
2016/09/20 19:45:00	76.812	76.812	76.704	76.756	76.805	76.805	76.691	76.746
2016/09/20 19:30:00	76.814	76.843	76.809	76.812	76.806	76.835	76.802	76.805
2016/09/20 19:15:00	76.877	76.877	76.764	76.814	76.866	76.866	76.753	76.806
2016/09/20 19:00:00	76.872	76.885	76.846	76.877	76.864	76.877	76.838	76.866
2016/09/20 18:45:00	76.873	76.887	76.852	76.872	76.863	76.878	76.842	76.864
2016/09/20 18:30:00	76.866	76.891	76.846	76.873	76.858	76.881	76.842	76.863
2016/09/20 18:15:00	76.855	76.882	76.846	76.866	76.843	76.873	76.834	76.858
2016/09/20 18:00:00	76.842	76.889	76.842	76.855	76.830	76.877	76.830	76.843
2016/09/20 17:45:00	76.825	76.867	76.822	76.842	76.813	76.841	76.811	76.830
2016/09/20 17:30:00	76.832	76.845	76.818	76.825	76.813	76.823	76.806	76.813
2016/09/20 17:15:00	76.835	76.917	76.826	76.832	76.809	76.878	76.806	76.813
2016/09/20 17:00:00	76.875	76.881	76.801	76.835	76.821	76.833	76.792	76.809
2016/09/20 16:45:00	76.861	76.888	76.854	76.875	76.850	76.879	76.818	76.821
2016/09/20 16:30:00	76.856	76.891	76.855	76.861	76.852	76.883	76.846	76.850
2016/09/20 16:15:00	76.858	76.868	76.840	76.856	76.849	76.861	76.833	76.852
2016/09/20 16:00:00	76.829	76.873	76.815	76.858	76.820	76.863	76.808	76.849
2016/09/20 15:45:00	76.861	76.889	76.823	76.829	76.853	76.882	76.815	76.820
2016/09/20 15:30:00	76.892	76.908	76.855	76.861	76.885	76.901	76.847	76.853
2016/09/20 15:15:00	76.910	76.913	76.860	76.892	76.901	76.910	76.852	76.885
2016/09/20 15:00:00	76.913	76.917	76.866	76.910	76.907	76.911	76.861	76.901
2016/09/20 14:45:00	76.885	76.914	76.876	76.913	76.879	76.907	76.870	76.907
2016/09/20 14:30:00	76.887	76.916	76.868	76.885	76.878	76.909	76.864	76.879
2016/09/20 14:15:00	76.857	76.887	76.843	76.887	76.849	76.881	76.836	76.878
2016/09/20 14:00:00	76.828	76.861	76.811	76.857	76.820	76.856	76.805	76.849
2016/09/20 13:45:00	76.771	76.836	76.754	76.828	76.762	76.828	76.745	76.820
2016/09/20 13:30:00	76.762	76.777	76.747	76.771	76.753	76.769	76.740	76.762
2016/09/20 13:15:00	76.725	76.762	76.725	76.762	76.720	76.758	76.720	76.753
2016/09/20 13:00:00	76.676	76.729	76.673	76.725	76.668	76.723	76.666	76.720
2016/09/20 12:45:00	76.770	76.774	76.675	76.676	76.762	76.766	76.668	76.668
2016/09/20 12:30:00	76.809	76.818	76.759	76.770	76.801	76.811	76.751	76.762
2016/09/20 12:15:00	76.729	76.820	76.727	76.809	76.721	76.816	76.720	76.801
2016/09/20 12:00:00	76.770	76.817	76.724	76.729	76.764	76.810	76.716	76.721
2016/09/20 11:45:00	76.824	76.841	76.768	76.770	76.818	76.835	76.762	76.764
2016/09/20 11:30:00	76.832	76.867	76.798	76.824	76.826	76.861	76.790	76.818
2016/09/20 11:15:00	76.885	76.932	76.826	76.832	76.880	76.926	76.820	76.826
2016/09/20 11:00:00	76.816	76.931	76.816	76.885	76.810	76.924	76.810	76.880
2016/09/20 10:45:00	76.776	76.850	76.769	76.816	76.770	76.844	76.765	76.810
2016/09/20 10:30:00	76.797	76.813	76.724	76.776	76.792	76.808	76.719	76.770
2016/09/20 10:15:00	76.835	76.835	76.785	76.797	76.826	76.827	76.784	76.792
2016/09/20 10:00:00	76.861	76.883	76.782	76.835	76.855	76.881	76.779	76.826
2016/09/20 09:45:00	76.842	76.904	76.790	76.861	76.835	76.898	76.783	76.855
2016/09/20 09:30:00	76.845	76.886	76.779	76.842	76.840	76.879	76.773	76.835
2016/09/20 09:15:00	76.831	76.859	76.807	76.845	76.825	76.853	76.802	76.840
2016/09/20 09:00:00	76.873	76.892	76.826	76.831	76.866	76.887	76.820	76.825
2016/09/20 08:45:00	76.893	76.896	76.853	76.873	76.886	76.887	76.848	76.866
2016/09/20 08:30:00	76.906	76.940	76.885	76.893	76.894	76.932	76.875	76.886
2016/09/20 08:15:00	76.911	76.936	76.890	76.906	76.906	76.930	76.885	76.894
2016/09/20 08:00:00	76.932	76.942	76.891	76.911	76.925	76.937	76.886	76.906
2016/09/20 07:45:00	76.941	76.963	76.902	76.932	76.934	76.959	76.896	76.925
2016/09/20 07:30:00	76.902	76.942	76.876	76.941	76.897	76.934	76.870	76.934
2016/09/20 07:15:00	76.844	76.902	76.833	76.902	76.838	76.897	76.828	76.897
2016/09/20 07:00:00	76.897	76.903	76.826	76.844	76.891	76.898	76.822	76.838
2016/09/20 06:45:00	76.895	76.913	76.858	76.897	76.889	76.907	76.852	76.891
2016/09/20 06:30:00	76.914	76.936	76.877	76.895	76.906	76.931	76.874	76.889
2016/09/20 06:15:00	76.890	76.914	76.874	76.914	76.885	76.909	76.870	76.906
2016/09/20 06:00:00	76.874	76.904	76.833	76.890	76.868	76.896	76.830	76.885
2016/09/20 05:45:00	76.829	76.886	76.824	76.874	76.824	76.881	76.820	76.868
2016/09/20 05:30:00	76.800	76.853	76.800	76.829	76.795	76.847	76.795	76.824
2016/09/20 05:15:00	76.797	76.830	76.790	76.800	76.794	76.824	76.786	76.795
2016/09/20 05:00:00	76.828	76.848	76.777	76.797	76.822	76.843	76.773	76.794
2016/09/20 04:45:00	76.820	76.836	76.782	76.828	76.813	76.830	76.777	76.822
2016/09/20 04:30:00	76.805	76.835	76.788	76.820	76.801	76.830	76.782	76.813
2016/09/20 04:15:00	76.859	76.861	76.770	76.805	76.855	76.856	76.766	76.801
2016/09/20 04:00:00	76.896	76.907	76.846	76.859	76.891	76.901	76.838	76.855
2016/09/20 03:45:00	76.885	76.913	76.872	76.896	76.880	76.908	76.868	76.891
2016/09/20 03:30:00	76.856	76.908	76.845	76.885	76.849	76.901	76.843	76.880
2016/09/20 03:15:00	76.827	76.893	76.817	76.856	76.819	76.886	76.810	76.849
2016/09/20 03:00:00	76.749	76.848	76.744	76.827	76.739	76.841	76.736	76.819
2016/09/20 02:45:00	76.780	76.835	76.745	76.749	76.774	76.829	76.734	76.739
2016/09/20 02:30:00	76.782	76.789	76.728	76.780	76.774	76.783	76.721	76.774
2016/09/20 02:15:00	76.777	76.795	76.760	76.782	76.770	76.789	76.753	76.774
2016/09/20 02:00:00	76.809	76.827	76.764	76.777	76.800	76.823	76.760	76.770
2016/09/20 01:45:00	76.797	76.834	76.787	76.809	76.792	76.827	76.783	76.800
2016/09/20 01:30:00	76.754	76.797	76.736	76.797	76.747	76.792	76.734	76.792
2016/09/20 01:15:00	76.771	76.787	76.743	76.754	76.766	76.780	76.738	76.747
2016/09/20 01:00:00	76.803	76.850	76.764	76.771	76.797	76.846	76.759	76.766
2016/09/20 00:45:00	76.861	76.862	76.780	76.803	76.854	76.856	76.773	76.797
2016/09/20 00:30:00	76.843	76.877	76.839	76.861	76.833	76.870	76.833	76.854
2016/09/20 00:15:00	76.820	76.850	76.810	76.843	76.812	76.844	76.803	76.833
2016/09/20 00:00:00	76.870	76.874	76.792	76.820	76.863	76.868	76.787	76.812
2016/09/19 23:45:00	76.862	76.886	76.850	76.870	76.856	76.881	76.844	76.863
2016/09/19 23:30:00	76.834	76.869	76.814	76.862	76.829	76.864	76.810	76.856
2016/09/19 23:15:00	76.847	76.863	76.834	76.834	76.843	76.858	76.829	76.829
2016/09/19 23:00:00	76.902	76.907	76.838	76.847	76.895	76.900	76.834	76.843
2016/09/19 22:45:00	76.927	76.930	76.862	76.902	76.921	76.925	76.854	76.895
2016/09/19 22:30:00	76.887	76.928	76.880	76.927	76.884	76.923	76.875	76.921
2016/09/19 22:15:00	76.921	76.961	76.879	76.887	76.916	76.955	76.874	76.884
2016/09/19 22:00:00	76.868	76.957	76.865	76.921	76.861	76.951	76.858	76.916
2016/09/19 21:45:00	76.889	76.938	76.867	76.868	76.880	76.929	76.861	76.861
2016/09/19 21:30:00	76.954	77.004	76.878	76.889	76.942	76.997	76.873	76.880
2016/09/19 21:15:00	76.851	76.954	76.837	76.954	76.845	76.945	76.830	76.942
2016/09/19 21:00:00	76.745	76.851	76.736	76.851	76.739	76.845	76.730	76.845
2016/09/19 20:45:00	76.762	76.792	76.734	76.745	76.755	76.788	76.728	76.739
2016/09/19 20:30:00	76.731	76.836	76.717	76.762	76.724	76.829	76.714	76.755
