日時	"USD/HKD(始値, 買い)"	"USD/HKD(高値, 買い)"	"USD/HKD(安値, 買い)"	"USD/HKD(終値, 買い)"	"USD/HKD(始値, 売り)*"	"USD/HKD(高値, 売り)*"	"USD/HKD(安値, 売り)*"	"USD/HKD(終値, 売り)*"
2016/11/17 06:00:00	7.75698	7.75702	7.75689	7.75695	7.75677	7.75677	7.75658	7.75667
2016/11/17 05:45:00	7.75700	7.75715	7.75694	7.75698	7.75690	7.75695	7.75673	7.75677
2016/11/17 05:30:00	7.75698	7.75700	7.75693	7.75700	7.75678	7.75690	7.75674	7.75690
2016/11/17 05:15:00	7.75678	7.75698	7.75674	7.75698	7.75670	7.75678	7.75653	7.75678
2016/11/17 05:00:00	7.75633	7.75709	7.75628	7.75678	7.75613	7.75688	7.75613	7.75670
2016/11/17 04:45:00	7.75664	7.75667	7.75629	7.75633	7.75643	7.75646	7.75610	7.75613
2016/11/17 04:30:00	7.75666	7.75677	7.75652	7.75664	7.75650	7.75660	7.75643	7.75643
2016/11/17 04:15:00	7.75674	7.75676	7.75651	7.75666	7.75658	7.75660	7.75636	7.75650
2016/11/17 04:00:00	7.75694	7.75704	7.75671	7.75674	7.75683	7.75693	7.75658	7.75658
2016/11/17 03:45:00	7.75658	7.75696	7.75650	7.75694	7.75642	7.75683	7.75637	7.75683
2016/11/17 03:30:00	7.75650	7.75660	7.75632	7.75658	7.75653	7.75653	7.75616	7.75642
2016/11/17 03:15:00	7.75666	7.75671	7.75650	7.75650	7.75660	7.75665	7.75653	7.75653
2016/11/17 03:00:00	7.75667	7.75673	7.75661	7.75666	7.75653	7.75662	7.75652	7.75660
2016/11/17 02:45:00	7.75668	7.75684	7.75666	7.75667	7.75653	7.75673	7.75653	7.75653
2016/11/17 02:30:00	7.75692	7.75696	7.75663	7.75668	7.75681	7.75681	7.75653	7.75653
2016/11/17 02:15:00	7.75700	7.75700	7.75691	7.75692	7.75690	7.75690	7.75680	7.75681
2016/11/17 02:00:00	7.75708	7.75708	7.75698	7.75700	7.75699	7.75699	7.75683	7.75690
2016/11/17 01:45:00	7.75705	7.75708	7.75698	7.75708	7.75694	7.75700	7.75689	7.75699
2016/11/17 01:30:00	7.75706	7.75711	7.75701	7.75705	7.75692	7.75698	7.75692	7.75694
2016/11/17 01:15:00	7.75700	7.75706	7.75699	7.75706	7.75684	7.75693	7.75683	7.75692
2016/11/17 01:00:00	7.75702	7.75703	7.75693	7.75700	7.75686	7.75687	7.75678	7.75684
2016/11/17 00:45:00	7.75705	7.75707	7.75702	7.75702	7.75689	7.75696	7.75686	7.75686
2016/11/17 00:30:00	7.75711	7.75711	7.75705	7.75705	7.75700	7.75700	7.75689	7.75689
2016/11/17 00:15:00	7.75716	7.75717	7.75711	7.75711	7.75714	7.75714	7.75699	7.75700
2016/11/17 00:00:00	7.75714	7.75723	7.75714	7.75716	7.75698	7.75714	7.75698	7.75714
2016/11/16 23:45:00	7.75706	7.75721	7.75697	7.75714	7.75695	7.75705	7.75686	7.75698
2016/11/16 23:30:00	7.75719	7.75719	7.75700	7.75706	7.75703	7.75703	7.75689	7.75695
2016/11/16 23:15:00	7.75717	7.75726	7.75717	7.75719	7.75710	7.75710	7.75703	7.75703
2016/11/16 23:00:00	7.75719	7.75719	7.75717	7.75717	7.75714	7.75714	7.75710	7.75710
2016/11/16 22:45:00	7.75710	7.75729	7.75705	7.75719	7.75694	7.75719	7.75693	7.75714
2016/11/16 22:30:00	7.75728	7.75728	7.75707	7.75710	7.75718	7.75719	7.75694	7.75694
2016/11/16 22:15:00	7.75698	7.75732	7.75692	7.75728	7.75682	7.75720	7.75676	7.75718
2016/11/16 22:00:00	7.75705	7.75705	7.75698	7.75698	7.75694	7.75694	7.75682	7.75682
2016/11/16 21:45:00	7.75689	7.75712	7.75689	7.75705	7.75678	7.75699	7.75675	7.75694
2016/11/16 21:30:00	7.75700	7.75702	7.75660	7.75689	7.75692	7.75692	7.75653	7.75678
2016/11/16 21:15:00	7.75700	7.75700	7.75698	7.75700	7.75691	7.75692	7.75689	7.75692
2016/11/16 21:00:00	7.75709	7.75709	7.75699	7.75700	7.75699	7.75700	7.75691	7.75691
2016/11/16 20:45:00	7.75713	7.75714	7.75709	7.75709	7.75699	7.75700	7.75699	7.75699
2016/11/16 20:30:00	7.75715	7.75717	7.75711	7.75713	7.75699	7.75703	7.75699	7.75699
2016/11/16 20:15:00	7.75745	7.75759	7.75714	7.75715	7.75697	7.75720	7.75694	7.75699
2016/11/16 20:00:00	7.75727	7.75758	7.75726	7.75745	7.75711	7.75712	7.75697	7.75697
2016/11/16 19:45:00	7.75681	7.75804	7.75680	7.75727	7.75681	7.75788	7.75681	7.75711
2016/11/16 19:30:00	7.75694	7.75698	7.75680	7.75681	7.75682	7.75726	7.75655	7.75681
2016/11/16 19:15:00	7.75701	7.75702	7.75683	7.75694	7.75679	7.75683	7.75671	7.75682
2016/11/16 19:00:00	7.75727	7.75727	7.75692	7.75701	7.75703	7.75707	7.75677	7.75679
2016/11/16 18:45:00	7.75742	7.75742	7.75727	7.75727	7.75716	7.75718	7.75702	7.75703
2016/11/16 18:30:00	7.75741	7.75742	7.75740	7.75742	7.75727	7.75730	7.75716	7.75716
2016/11/16 18:15:00	7.75741	7.75741	7.75741	7.75741	7.75736	7.75736	7.75726	7.75727
2016/11/16 18:00:00	7.75741	7.75741	7.75741	7.75741	7.75715	7.75737	7.75715	7.75736
2016/11/16 17:45:00	7.75741	7.75742	7.75741	7.75741	7.75718	7.75734	7.75715	7.75715
2016/11/16 17:30:00	7.75741	7.75741	7.75741	7.75741	7.75721	7.75740	7.75718	7.75718
2016/11/16 17:15:00	7.75742	7.75818	7.75741	7.75741	7.75707	7.75747	7.75705	7.75721
2016/11/16 17:00:00	7.75795	7.75803	7.75741	7.75742	7.75751	7.75757	7.75705	7.75707
2016/11/16 16:45:00	7.75807	7.75811	7.75791	7.75795	7.75763	7.75763	7.75751	7.75751
2016/11/16 16:30:00	7.75797	7.75807	7.75797	7.75807	7.75761	7.75763	7.75758	7.75763
2016/11/16 16:15:00	7.75802	7.75808	7.75797	7.75797	7.75763	7.75764	7.75758	7.75761
2016/11/16 16:00:00	7.75805	7.75805	7.75796	7.75802	7.75767	7.75769	7.75761	7.75763
2016/11/16 15:45:00	7.75803	7.75805	7.75803	7.75805	7.75764	7.75767	7.75764	7.75767
2016/11/16 15:30:00	7.75800	7.75803	7.75800	7.75803	7.75762	7.75764	7.75762	7.75764
2016/11/16 15:15:00	7.75802	7.75804	7.75789	7.75800	7.75767	7.75768	7.75758	7.75762
2016/11/16 15:00:00	7.75803	7.75811	7.75802	7.75802	7.75775	7.75775	7.75766	7.75767
2016/11/16 14:45:00	7.75773	7.75804	7.75759	7.75803	7.75760	7.75776	7.75749	7.75775
2016/11/16 14:30:00	7.75780	7.75788	7.75765	7.75773	7.75766	7.75766	7.75758	7.75760
2016/11/16 14:15:00	7.75780	7.75788	7.75765	7.75780	7.75768	7.75779	7.75758	7.75766
2016/11/16 14:00:00	7.75788	7.75788	7.75780	7.75780	7.75769	7.75770	7.75768	7.75768
2016/11/16 13:45:00	7.75788	7.75788	7.75788	7.75788	7.75768	7.75773	7.75768	7.75769
2016/11/16 13:30:00	7.75796	7.75796	7.75784	7.75788	7.75774	7.75774	7.75758	7.75768
2016/11/16 13:15:00	7.75818	7.75818	7.75787	7.75796	7.75784	7.75790	7.75759	7.75774
2016/11/16 13:00:00	7.75793	7.75818	7.75793	7.75818	7.75799	7.75802	7.75768	7.75784
2016/11/16 12:45:00	7.75794	7.75803	7.75791	7.75793	7.75766	7.75799	7.75765	7.75799
2016/11/16 12:30:00	7.75760	7.75798	7.75760	7.75794	7.75748	7.75770	7.75748	7.75766
2016/11/16 12:15:00	7.75790	7.75790	7.75760	7.75760	7.75751	7.75755	7.75748	7.75748
2016/11/16 12:00:00	7.75774	7.75790	7.75771	7.75790	7.75750	7.75756	7.75743	7.75751
2016/11/16 11:45:00	7.75748	7.75790	7.75748	7.75774	7.75724	7.75766	7.75724	7.75750
2016/11/16 11:30:00	7.75807	7.75827	7.75703	7.75748	7.75799	7.75805	7.75680	7.75724
2016/11/16 11:15:00	7.75828	7.75828	7.75796	7.75807	7.75814	7.75814	7.75776	7.75799
2016/11/16 11:00:00	7.75801	7.75832	7.75800	7.75828	7.75789	7.75821	7.75789	7.75814
2016/11/16 10:45:00	7.75774	7.75801	7.75767	7.75801	7.75758	7.75790	7.75751	7.75789
2016/11/16 10:30:00	7.75765	7.75778	7.75759	7.75774	7.75749	7.75764	7.75743	7.75758
2016/11/16 10:15:00	7.75768	7.75769	7.75764	7.75765	7.75755	7.75759	7.75748	7.75749
2016/11/16 10:00:00	7.75751	7.75771	7.75751	7.75768	7.75739	7.75757	7.75739	7.75755
2016/11/16 09:45:00	7.75741	7.75752	7.75741	7.75751	7.75725	7.75739	7.75725	7.75739
2016/11/16 09:30:00	7.75741	7.75743	7.75716	7.75741	7.75725	7.75727	7.75706	7.75725
2016/11/16 09:15:00	7.75771	7.75771	7.75720	7.75741	7.75755	7.75757	7.75704	7.75725
2016/11/16 09:00:00	7.75764	7.75775	7.75764	7.75771	7.75748	7.75764	7.75748	7.75755
2016/11/16 08:45:00	7.75748	7.75768	7.75748	7.75764	7.75740	7.75756	7.75739	7.75748
2016/11/16 08:30:00	7.75748	7.75752	7.75748	7.75748	7.75735	7.75740	7.75735	7.75740
2016/11/16 08:15:00	7.75748	7.75748	7.75746	7.75748	7.75735	7.75735	7.75732	7.75735
2016/11/16 08:00:00	7.75748	7.75748	7.75748	7.75748	7.75730	7.75735	7.75729	7.75735
2016/11/16 07:45:00	7.75728	7.75748	7.75726	7.75748	7.75719	7.75730	7.75710	7.75730
2016/11/16 07:30:00	7.75729	7.75731	7.75728	7.75728	7.75719	7.75721	7.75718	7.75719
2016/11/16 07:15:00	7.75730	7.75731	7.75728	7.75729	7.75722	7.75722	7.75715	7.75719
2016/11/16 07:00:00	7.75728	7.75730	7.75728	7.75730	7.75718	7.75722	7.75717	7.75722
2016/11/16 06:45:00	7.75729	7.75729	7.75728	7.75728	7.75719	7.75719	7.75712	7.75718
2016/11/16 06:30:00	7.75740	7.75746	7.75728	7.75729	7.75724	7.75730	7.75719	7.75719
2016/11/16 06:15:00	7.75715	7.75745	7.75715	7.75740	7.75697	7.75729	7.75697	7.75724
2016/11/16 06:00:00	7.75719	7.75725	7.75714	7.75715	7.75701	7.75707	7.75696	7.75697
2016/11/16 05:45:00	7.75725	7.75726	7.75713	7.75719	7.75707	7.75708	7.75695	7.75701
2016/11/16 05:30:00	7.75713	7.75729	7.75713	7.75725	7.75697	7.75719	7.75697	7.75707
2016/11/16 05:15:00	7.75698	7.75721	7.75689	7.75713	7.75684	7.75705	7.75679	7.75697
2016/11/16 05:00:00	7.75682	7.75698	7.75682	7.75698	7.75669	7.75684	7.75669	7.75684
2016/11/16 04:45:00	7.75698	7.75698	7.75677	7.75682	7.75682	7.75682	7.75661	7.75669
2016/11/16 04:30:00	7.75693	7.75698	7.75682	7.75698	7.75672	7.75683	7.75669	7.75682
2016/11/16 04:15:00	7.75680	7.75698	7.75671	7.75693	7.75661	7.75679	7.75660	7.75672
2016/11/16 04:00:00	7.75686	7.75692	7.75680	7.75680	7.75668	7.75672	7.75661	7.75661
2016/11/16 03:45:00	7.75670	7.75691	7.75666	7.75686	7.75659	7.75675	7.75656	7.75668
2016/11/16 03:30:00	7.75673	7.75677	7.75665	7.75670	7.75657	7.75661	7.75653	7.75659
2016/11/16 03:15:00	7.75673	7.75679	7.75665	7.75673	7.75663	7.75663	7.75653	7.75657
2016/11/16 03:00:00	7.75676	7.75693	7.75667	7.75673	7.75658	7.75680	7.75651	7.75663
2016/11/16 02:45:00	7.75678	7.75680	7.75674	7.75676	7.75659	7.75664	7.75655	7.75658
2016/11/16 02:30:00	7.75676	7.75686	7.75662	7.75678	7.75665	7.75677	7.75649	7.75659
2016/11/16 02:15:00	7.75679	7.75693	7.75667	7.75676	7.75663	7.75683	7.75654	7.75665
2016/11/16 02:00:00	7.75699	7.75699	7.75665	7.75679	7.75689	7.75689	7.75653	7.75663
2016/11/16 01:45:00	7.75706	7.75707	7.75696	7.75699	7.75690	7.75692	7.75686	7.75689
2016/11/16 01:30:00	7.75702	7.75708	7.75702	7.75706	7.75690	7.75699	7.75688	7.75690
2016/11/16 01:15:00	7.75702	7.75708	7.75701	7.75702	7.75695	7.75700	7.75688	7.75690
2016/11/16 01:00:00	7.75715	7.75717	7.75702	7.75702	7.75703	7.75703	7.75690	7.75695
2016/11/16 00:45:00	7.75714	7.75716	7.75711	7.75715	7.75703	7.75703	7.75699	7.75703
2016/11/16 00:30:00	7.75722	7.75724	7.75714	7.75714	7.75710	7.75710	7.75703	7.75703
2016/11/16 00:15:00	7.75723	7.75724	7.75722	7.75722	7.75707	7.75710	7.75707	7.75710
2016/11/16 00:00:00	7.75725	7.75725	7.75719	7.75723	7.75711	7.75711	7.75703	7.75707
2016/11/15 23:45:00	7.75723	7.75728	7.75721	7.75725	7.75704	7.75714	7.75704	7.75711
2016/11/15 23:30:00	7.75722	7.75723	7.75721	7.75723	7.75703	7.75704	7.75703	7.75704
2016/11/15 23:15:00	7.75717	7.75722	7.75716	7.75722	7.75698	7.75703	7.75698	7.75703
2016/11/15 23:00:00	7.75733	7.75738	7.75713	7.75717	7.75720	7.75724	7.75697	7.75698
2016/11/15 22:45:00	7.75700	7.75738	7.75700	7.75733	7.75694	7.75727	7.75693	7.75720
2016/11/15 22:30:00	7.75700	7.75706	7.75700	7.75700	7.75694	7.75695	7.75693	7.75694
2016/11/15 22:15:00	7.75700	7.75700	7.75700	7.75700	7.75694	7.75696	7.75694	7.75694
2016/11/15 22:00:00	7.75700	7.75701	7.75698	7.75700	7.75692	7.75697	7.75686	7.75694
2016/11/15 21:45:00	7.75700	7.75701	7.75700	7.75700	7.75692	7.75699	7.75687	7.75692
2016/11/15 21:30:00	7.75700	7.75701	7.75690	7.75700	7.75693	7.75694	7.75673	7.75692
2016/11/15 21:15:00	7.75687	7.75701	7.75686	7.75700	7.75674	7.75693	7.75674	7.75693
2016/11/15 21:00:00	7.75690	7.75693	7.75687	7.75687	7.75683	7.75683	7.75673	7.75674
2016/11/15 20:45:00	7.75685	7.75693	7.75681	7.75690	7.75671	7.75683	7.75668	7.75683
2016/11/15 20:30:00	7.75686	7.75687	7.75681	7.75685	7.75672	7.75677	7.75671	7.75671
2016/11/15 20:15:00	7.75700	7.75706	7.75671	7.75686	7.75692	7.75692	7.75661	7.75672
2016/11/15 20:00:00	7.75708	7.75708	7.75700	7.75700	7.75704	7.75704	7.75690	7.75692
2016/11/15 19:45:00	7.75701	7.75708	7.75700	7.75708	7.75700	7.75704	7.75690	7.75704
2016/11/15 19:15:00	7.75700	7.75702	7.75700	7.75701	7.75708	7.75721	7.75692	7.75700
2016/11/15 19:00:00	7.75742	7.75766	7.75700	7.75700	7.75721	7.75721	7.75688	7.75708
2016/11/15 18:45:00	7.75783	7.75784	7.75742	7.75742	7.75727	7.75739	7.75721	7.75721
2016/11/15 18:30:00	7.75781	7.75783	7.75769	7.75783	7.75725	7.75727	7.75724	7.75727
2016/11/15 18:15:00	7.75766	7.75782	7.75766	7.75781	7.75738	7.75738	7.75725	7.75725
2016/11/15 18:00:00	7.75785	7.75785	7.75763	7.75766	7.75694	7.75738	7.75694	7.75738
2016/11/15 17:45:00	7.75788	7.75809	7.75770	7.75785	7.75729	7.75742	7.75678	7.75694
2016/11/15 17:30:00	7.75788	7.75809	7.75775	7.75788	7.75729	7.75747	7.75678	7.75729
2016/11/15 17:15:00	7.75798	7.75800	7.75763	7.75788	7.75758	7.75771	7.75726	7.75729
2016/11/15 17:00:00	7.75808	7.75839	7.75776	7.75798	7.75765	7.75779	7.75682	7.75758
2016/11/15 16:45:00	7.75802	7.75808	7.75798	7.75808	7.75780	7.75780	7.75764	7.75765
2016/11/15 16:30:00	7.75802	7.75802	7.75802	7.75802	7.75782	7.75782	7.75767	7.75780
2016/11/15 16:00:00	7.75798	7.75802	7.75788	7.75802	7.75778	7.75782	7.75772	7.75782
2016/11/15 15:30:00	7.75801	7.75802	7.75798	7.75798	7.75775	7.75778	7.75773	7.75778
2016/11/15 15:15:00	7.75785	7.75805	7.75785	7.75801	7.75773	7.75775	7.75773	7.75775
2016/11/15 15:00:00	7.75802	7.75802	7.75785	7.75785	7.75777	7.75781	7.75773	7.75773
2016/11/15 14:45:00	7.75801	7.75805	7.75798	7.75802	7.75780	7.75780	7.75777	7.75777
2016/11/15 14:30:00	7.75798	7.75805	7.75798	7.75801	7.75775	7.75783	7.75773	7.75780
2016/11/15 14:15:00	7.75798	7.75798	7.75798	7.75798	7.75773	7.75778	7.75773	7.75775
2016/11/15 13:45:00	7.75780	7.75798	7.75779	7.75798	7.75768	7.75773	7.75768	7.75773
2016/11/15 13:30:00	7.75773	7.75780	7.75773	7.75780	7.75758	7.75768	7.75758	7.75768
2016/11/15 13:15:00	7.75789	7.75789	7.75773	7.75773	7.75779	7.75779	7.75758	7.75758
2016/11/15 13:00:00	7.75790	7.75798	7.75789	7.75789	7.75759	7.75781	7.75759	7.75779
2016/11/15 12:45:00	7.75784	7.75797	7.75769	7.75790	7.75773	7.75773	7.75753	7.75759
2016/11/15 12:30:00	7.75793	7.75798	7.75784	7.75784	7.75773	7.75775	7.75773	7.75773
2016/11/15 12:15:00	7.75778	7.75803	7.75778	7.75793	7.75760	7.75790	7.75760	7.75773
2016/11/15 12:00:00	7.75778	7.75778	7.75778	7.75778	7.75762	7.75762	7.75760	7.75760
2016/11/15 11:45:00	7.75778	7.75778	7.75777	7.75778	7.75754	7.75770	7.75753	7.75762
2016/11/15 11:30:00	7.75768	7.75778	7.75768	7.75778	7.75744	7.75758	7.75744	7.75754
2016/11/15 11:15:00	7.75762	7.75776	7.75758	7.75768	7.75738	7.75763	7.75734	7.75744
2016/11/15 11:00:00	7.75768	7.75778	7.75753	7.75762	7.75745	7.75766	7.75729	7.75738
2016/11/15 10:45:00	7.75727	7.75768	7.75717	7.75768	7.75711	7.75759	7.75693	7.75745
2016/11/15 10:30:00	7.75744	7.75755	7.75727	7.75727	7.75723	7.75740	7.75711	7.75711
2016/11/15 10:15:00	7.75709	7.75744	7.75700	7.75744	7.75688	7.75723	7.75683	7.75723
2016/11/15 10:00:00	7.75735	7.75738	7.75687	7.75709	7.75719	7.75719	7.75673	7.75688
2016/11/15 09:45:00	7.75761	7.75761	7.75734	7.75735	7.75753	7.75753	7.75718	7.75719
2016/11/15 09:30:00	7.75755	7.75765	7.75755	7.75761	7.75752	7.75760	7.75751	7.75753
2016/11/15 09:15:00	7.75748	7.75760	7.75748	7.75755	7.75736	7.75754	7.75736	7.75752
2016/11/15 09:00:00	7.75742	7.75748	7.75714	7.75748	7.75725	7.75743	7.75696	7.75736
2016/11/15 08:45:00	7.75725	7.75751	7.75725	7.75742	7.75718	7.75749	7.75717	7.75725
2016/11/15 08:30:00	7.75717	7.75741	7.75715	7.75725	7.75699	7.75722	7.75697	7.75718
2016/11/15 08:15:00	7.75705	7.75722	7.75705	7.75717	7.75687	7.75709	7.75687	7.75699
2016/11/15 08:00:00	7.75718	7.75718	7.75705	7.75705	7.75700	7.75701	7.75687	7.75687
2016/11/15 07:45:00	7.75712	7.75721	7.75711	7.75718	7.75695	7.75703	7.75693	7.75700
2016/11/15 07:30:00	7.75730	7.75733	7.75706	7.75712	7.75720	7.75720	7.75688	7.75695
2016/11/15 07:15:00	7.75728	7.75733	7.75728	7.75730	7.75719	7.75723	7.75717	7.75720
2016/11/15 07:00:00	7.75728	7.75728	7.75728	7.75728	7.75712	7.75719	7.75712	7.75719
2016/11/15 06:45:00	7.75698	7.75728	7.75698	7.75728	7.75681	7.75712	7.75679	7.75712
2016/11/15 06:30:00	7.75698	7.75698	7.75692	7.75698	7.75682	7.75684	7.75679	7.75681
2016/11/15 06:15:00	7.75693	7.75698	7.75693	7.75698	7.75679	7.75683	7.75679	7.75682
2016/11/15 06:00:00	7.75678	7.75696	7.75678	7.75693	7.75666	7.75682	7.75666	7.75679
2016/11/15 05:45:00	7.75680	7.75687	7.75678	7.75678	7.75668	7.75671	7.75664	7.75666
2016/11/15 05:30:00	7.75694	7.75698	7.75680	7.75680	7.75676	7.75687	7.75668	7.75668
2016/11/15 05:15:00	7.75687	7.75695	7.75687	7.75694	7.75669	7.75677	7.75669	7.75676
2016/11/15 05:00:00	7.75666	7.75687	7.75662	7.75687	7.75648	7.75669	7.75644	7.75669
2016/11/15 04:45:00	7.75667	7.75667	7.75649	7.75666	7.75649	7.75653	7.75635	7.75648
2016/11/15 04:30:00	7.75659	7.75671	7.75646	7.75667	7.75638	7.75655	7.75631	7.75649
2016/11/15 04:15:00	7.75662	7.75670	7.75649	7.75659	7.75646	7.75660	7.75631	7.75638
2016/11/15 04:00:00	7.75668	7.75670	7.75621	7.75662	7.75652	7.75660	7.75605	7.75646
2016/11/15 03:45:00	7.75677	7.75677	7.75650	7.75668	7.75663	7.75663	7.75648	7.75652
2016/11/15 03:30:00	7.75720	7.75720	7.75662	7.75677	7.75703	7.75703	7.75653	7.75663
2016/11/15 03:15:00	7.75721	7.75722	7.75711	7.75720	7.75713	7.75723	7.75703	7.75703
2016/11/15 03:00:00	7.75722	7.75732	7.75720	7.75721	7.75697	7.75728	7.75688	7.75713
2016/11/15 02:45:00	7.75679	7.75737	7.75678	7.75722	7.75663	7.75712	7.75662	7.75697
2016/11/15 02:30:00	7.75688	7.75688	7.75669	7.75679	7.75675	7.75675	7.75654	7.75663
2016/11/15 02:15:00	7.75710	7.75717	7.75686	7.75688	7.75694	7.75702	7.75672	7.75675
2016/11/15 02:00:00	7.75713	7.75734	7.75709	7.75710	7.75697	7.75718	7.75691	7.75694
2016/11/15 01:45:00	7.75700	7.75727	7.75695	7.75713	7.75684	7.75705	7.75680	7.75697
2016/11/15 01:30:00	7.75691	7.75701	7.75691	7.75700	7.75675	7.75685	7.75675	7.75684
2016/11/15 01:15:00	7.75695	7.75697	7.75691	7.75691	7.75679	7.75681	7.75675	7.75675
2016/11/15 01:00:00	7.75689	7.75696	7.75688	7.75695	7.75674	7.75680	7.75673	7.75679
2016/11/15 00:45:00	7.75692	7.75700	7.75689	7.75689	7.75676	7.75684	7.75673	7.75674
2016/11/15 00:30:00	7.75688	7.75693	7.75688	7.75692	7.75672	7.75678	7.75672	7.75676
2016/11/15 00:15:00	7.75676	7.75690	7.75672	7.75688	7.75660	7.75674	7.75656	7.75672
2016/11/15 00:00:00	7.75671	7.75678	7.75668	7.75676	7.75655	7.75662	7.75653	7.75660
2016/11/14 23:45:00	7.75689	7.75689	7.75671	7.75671	7.75673	7.75673	7.75655	7.75655
2016/11/14 23:30:00	7.75688	7.75700	7.75687	7.75689	7.75672	7.75684	7.75671	7.75673
2016/11/14 23:15:00	7.75686	7.75704	7.75673	7.75688	7.75670	7.75695	7.75662	7.75672
2016/11/14 23:00:00	7.75696	7.75699	7.75681	7.75686	7.75680	7.75687	7.75665	7.75670
2016/11/14 22:45:00	7.75697	7.75706	7.75695	7.75696	7.75681	7.75690	7.75679	7.75680
2016/11/14 22:30:00	7.75700	7.75709	7.75696	7.75697	7.75684	7.75693	7.75680	7.75681
2016/11/14 22:15:00	7.75692	7.75703	7.75686	7.75700	7.75676	7.75687	7.75673	7.75684
2016/11/14 22:00:00	7.75682	7.75710	7.75682	7.75692	7.75668	7.75694	7.75668	7.75676
2016/11/14 21:45:00	7.75733	7.75735	7.75678	7.75682	7.75714	7.75718	7.75662	7.75668
2016/11/14 21:30:00	7.75679	7.75748	7.75678	7.75733	7.75662	7.75731	7.75662	7.75714
2016/11/14 21:15:00	7.75653	7.75721	7.75653	7.75679	7.75633	7.75702	7.75633	7.75662
2016/11/14 21:00:00	7.75648	7.75665	7.75646	7.75653	7.75632	7.75643	7.75632	7.75633
2016/11/14 20:45:00	7.75674	7.75674	7.75640	7.75648	7.75658	7.75658	7.75630	7.75632
2016/11/14 20:30:00	7.75688	7.75697	7.75668	7.75674	7.75673	7.75681	7.75653	7.75658
2016/11/14 20:15:00	7.75731	7.75736	7.75687	7.75688	7.75707	7.75712	7.75673	7.75673
2016/11/14 20:00:00	7.75738	7.75745	7.75717	7.75731	7.75723	7.75723	7.75697	7.75707
2016/11/14 19:45:00	7.75741	7.75748	7.75738	7.75738	7.75717	7.75734	7.75717	7.75723
2016/11/14 19:30:00	7.75733	7.75741	7.75728	7.75741	7.75709	7.75719	7.75706	7.75717
2016/11/14 19:15:00	7.75748	7.75748	7.75722	7.75733	7.75748	7.75754	7.75703	7.75709
2016/11/14 19:00:00	7.75781	7.75820	7.75746	7.75748	7.75789	7.75801	7.75721	7.75748
2016/11/14 18:45:00	7.75801	7.75801	7.75780	7.75781	7.75777	7.75796	7.75776	7.75789
2016/11/14 18:30:00	7.75800	7.75801	7.75795	7.75801	7.75768	7.75777	7.75768	7.75777
2016/11/14 18:15:00	7.75799	7.75809	7.75791	7.75800	7.75767	7.75775	7.75761	7.75768
2016/11/14 18:00:00	7.75834	7.75834	7.75797	7.75799	7.75746	7.75771	7.75746	7.75767
2016/11/14 17:45:00	7.75878	7.75878	7.75804	7.75834	7.75738	7.75793	7.75738	7.75746
2016/11/14 17:30:00	7.75878	7.75878	7.75814	7.75878	7.75738	7.75786	7.75738	7.75738
2016/11/14 17:15:00	7.75878	7.75878	7.75822	7.75878	7.75738	7.75801	7.75738	7.75738
2016/11/14 17:00:00	7.75881	7.75881	7.75871	7.75878	7.75804	7.75853	7.75738	7.75738
2016/11/14 16:45:00	7.75878	7.75881	7.75847	7.75881	7.75823	7.75823	7.75777	7.75804
2016/11/14 16:30:00	7.75861	7.75878	7.75861	7.75878	7.75823	7.75828	7.75823	7.75823
2016/11/14 16:15:00	7.75854	7.75868	7.75852	7.75861	7.75823	7.75829	7.75823	7.75823
2016/11/14 16:00:00	7.75863	7.75876	7.75830	7.75854	7.75841	7.75846	7.75808	7.75823
2016/11/14 15:45:00	7.75876	7.75878	7.75863	7.75863	7.75849	7.75849	7.75835	7.75841
2016/11/14 15:30:00	7.75878	7.75878	7.75875	7.75876	7.75866	7.75866	7.75848	7.75849
2016/11/14 15:15:00	7.75878	7.75879	7.75875	7.75878	7.75852	7.75869	7.75848	7.75866
2016/11/14 15:00:00	7.75860	7.75878	7.75860	7.75878	7.75847	7.75852	7.75847	7.75852
2016/11/14 14:45:00	7.75874	7.75878	7.75860	7.75860	7.75846	7.75853	7.75838	7.75847
2016/11/14 14:30:00	7.75857	7.75878	7.75856	7.75874	7.75829	7.75854	7.75828	7.75846
2016/11/14 14:15:00	7.75868	7.75868	7.75855	7.75857	7.75840	7.75840	7.75824	7.75829
2016/11/14 14:00:00	7.75868	7.75868	7.75867	7.75868	7.75843	7.75843	7.75840	7.75840
2016/11/14 13:45:00	7.75858	7.75868	7.75850	7.75868	7.75838	7.75852	7.75823	7.75843
2016/11/14 13:30:00	7.75837	7.75858	7.75836	7.75858	7.75818	7.75845	7.75805	7.75838
2016/11/14 13:15:00	7.75848	7.75853	7.75835	7.75837	7.75840	7.75840	7.75805	7.75818
2016/11/14 13:00:00	7.75853	7.75859	7.75848	7.75848	7.75840	7.75845	7.75833	7.75840
2016/11/14 12:45:00	7.75833	7.75854	7.75833	7.75853	7.75805	7.75845	7.75803	7.75840
2016/11/14 12:30:00	7.75848	7.75852	7.75826	7.75833	7.75828	7.75828	7.75791	7.75805
2016/11/14 12:15:00	7.75852	7.75853	7.75841	7.75848	7.75824	7.75828	7.75823	7.75828
2016/11/14 12:00:00	7.75838	7.75853	7.75817	7.75852	7.75816	7.75840	7.75803	7.75824
