日時	"USD/TRY(始値, 買い)"	"USD/TRY(高値, 買い)"	"USD/TRY(安値, 買い)"	"USD/TRY(終値, 買い)"	"USD/TRY(始値, 売り)*"	"USD/TRY(高値, 売り)*"	"USD/TRY(安値, 売り)*"	"USD/TRY(終値, 売り)*"
2016/09/04 21:00:00	2.95272	2.95293	2.95216	2.95247	2.95030	2.95093	2.94964	2.94972
2016/09/04 20:45:00	2.95215	2.95282	2.95190	2.95272	2.94973	2.95051	2.94960	2.95030
2016/09/04 20:30:00	2.95253	2.95254	2.95172	2.95215	2.94861	2.94975	2.94835	2.94973
2016/09/04 20:15:00	2.95378	2.95379	2.95191	2.95253	2.94887	2.94914	2.94836	2.94861
2016/09/04 20:00:00	2.95361	2.95378	2.95357	2.95378	2.94891	2.94894	2.94882	2.94887
2016/09/04 19:45:00	2.95362	2.95380	2.95354	2.95361	2.94911	2.94913	2.94891	2.94891
2016/09/04 19:30:00	2.95363	2.95382	2.95360	2.95362	2.94913	2.94914	2.94887	2.94911
2016/09/04 19:15:00	2.95360	2.95383	2.95357	2.95363	2.94902	2.94976	2.94901	2.94913
2016/09/04 19:00:00	2.95355	2.95381	2.95347	2.95360	2.94903	2.94961	2.94896	2.94902
2016/09/04 18:45:00	2.95362	2.95376	2.95353	2.95355	2.94900	2.94907	2.94896	2.94903
2016/09/04 18:30:00	2.95362	2.95377	2.95354	2.95362	2.94899	2.94906	2.94897	2.94900
2016/09/04 18:15:00	2.95385	2.95390	2.95354	2.95362	2.94850	2.94905	2.94848	2.94899
2016/09/04 18:00:00	2.95425	2.95425	2.95376	2.95385	2.94846	2.94871	2.94846	2.94850
2016/09/04 17:45:00	2.95575	2.95575	2.95425	2.95425	2.94696	2.94846	2.94696	2.94846
2016/09/04 17:15:00	2.95572	2.95575	2.95555	2.95575	2.94728	2.94728	2.94696	2.94696
2016/09/04 17:00:00	2.95500	2.95588	2.95410	2.95572	2.94700	2.94790	2.94680	2.94728
2016/09/02 16:45:00	2.95270	2.95897	2.95255	2.95863	2.94900	2.94907	2.94263	2.94263
2016/09/02 16:30:00	2.95270	2.95270	2.95270	2.95270	2.94900	2.94905	2.94900	2.94900
2016/09/02 16:15:00	2.95221	2.95270	2.95221	2.95270	2.94933	2.94933	2.94900	2.94900
2016/09/02 16:00:00	2.95251	2.95358	2.95220	2.95221	2.95091	2.95215	2.94933	2.94933
2016/09/02 15:45:00	2.95145	2.95305	2.95135	2.95251	2.95020	2.95197	2.95020	2.95091
2016/09/02 15:30:00	2.95231	2.95259	2.95080	2.95145	2.95060	2.95106	2.95005	2.95020
2016/09/02 15:15:00	2.95160	2.95231	2.95150	2.95231	2.95100	2.95107	2.95053	2.95060
2016/09/02 15:00:00	2.95220	2.95230	2.95120	2.95160	2.95104	2.95125	2.95086	2.95100
2016/09/02 14:45:00	2.95125	2.95250	2.95085	2.95220	2.94994	2.95152	2.94994	2.95104
2016/09/02 14:30:00	2.95080	2.95215	2.95035	2.95125	2.94979	2.95070	2.94978	2.94994
2016/09/02 14:15:00	2.95085	2.95132	2.95020	2.95080	2.94980	2.95021	2.94957	2.94979
2016/09/02 14:00:00	2.95055	2.95136	2.94885	2.95085	2.94986	2.95030	2.94782	2.94980
2016/09/02 13:45:00	2.95315	2.95381	2.95055	2.95055	2.95275	2.95335	2.94978	2.94986
2016/09/02 13:30:00	2.95429	2.95487	2.95275	2.95315	2.95301	2.95420	2.95250	2.95275
2016/09/02 13:15:00	2.95320	2.95445	2.95320	2.95429	2.95204	2.95350	2.95191	2.95301
2016/09/02 13:00:00	2.95330	2.95384	2.95300	2.95320	2.95261	2.95305	2.95197	2.95204
2016/09/02 12:45:00	2.95230	2.95360	2.95205	2.95330	2.95188	2.95299	2.95163	2.95261
2016/09/02 12:30:00	2.95439	2.95440	2.95225	2.95230	2.95363	2.95364	2.95188	2.95188
2016/09/02 12:15:00	2.95505	2.95520	2.95435	2.95439	2.95455	2.95480	2.95363	2.95363
2016/09/02 12:00:00	2.95527	2.95580	2.95360	2.95505	2.95479	2.95502	2.95325	2.95455
2016/09/02 11:45:00	2.95470	2.95539	2.95350	2.95527	2.95437	2.95484	2.95302	2.95479
2016/09/02 11:30:00	2.95896	2.95908	2.95380	2.95470	2.95844	2.95848	2.95351	2.95437
2016/09/02 11:15:00	2.96120	2.96149	2.95832	2.95896	2.96059	2.96115	2.95772	2.95844
2016/09/02 11:00:00	2.96035	2.96120	2.95890	2.96120	2.96006	2.96085	2.95846	2.96059
2016/09/02 10:45:00	2.96047	2.96070	2.95725	2.96035	2.96001	2.96034	2.95680	2.96006
2016/09/02 10:30:00	2.95685	2.96085	2.95635	2.96047	2.95645	2.96053	2.95596	2.96001
2016/09/02 10:15:00	2.95569	2.95886	2.95435	2.95685	2.95540	2.95870	2.95392	2.95645
2016/09/02 10:00:00	2.94833	2.95569	2.94715	2.95569	2.94773	2.95545	2.94700	2.95540
2016/09/02 09:45:00	2.94860	2.94950	2.94730	2.94833	2.94820	2.94910	2.94695	2.94773
2016/09/02 09:30:00	2.94907	2.95180	2.94765	2.94860	2.94860	2.95140	2.94734	2.94820
2016/09/02 09:15:00	2.95294	2.95401	2.94832	2.94907	2.95245	2.95360	2.94800	2.94860
2016/09/02 09:00:00	2.95204	2.95570	2.95115	2.95294	2.95170	2.95543	2.95088	2.95245
2016/09/02 08:45:00	2.94880	2.95341	2.94834	2.95204	2.94840	2.95350	2.94783	2.95170
2016/09/02 08:30:00	2.96381	2.96381	2.94255	2.94880	2.95907	2.95907	2.94201	2.94840
2016/09/02 08:15:00	2.95935	2.96757	2.95855	2.96381	2.95900	2.96085	2.95577	2.95907
2016/09/02 08:00:00	2.95919	2.96136	2.95865	2.95935	2.95887	2.96087	2.95844	2.95900
2016/09/02 07:45:00	2.96045	2.96191	2.95860	2.95919	2.96018	2.96165	2.95836	2.95887
2016/09/02 07:30:00	2.95990	2.96080	2.95858	2.96045	2.95942	2.96049	2.95840	2.96018
2016/09/02 07:15:00	2.95980	2.96075	2.95887	2.95990	2.95950	2.96047	2.95855	2.95942
2016/09/02 07:00:00	2.96125	2.96220	2.95960	2.95980	2.96105	2.96173	2.95948	2.95950
2016/09/02 06:45:00	2.96087	2.96155	2.96055	2.96125	2.96050	2.96132	2.96013	2.96105
2016/09/02 06:30:00	2.96085	2.96182	2.96060	2.96087	2.96056	2.96155	2.96033	2.96050
2016/09/02 06:15:00	2.96278	2.96279	2.95980	2.96085	2.96229	2.96232	2.95954	2.96056
2016/09/02 06:00:00	2.96225	2.96313	2.96130	2.96278	2.96213	2.96273	2.96097	2.96229
2016/09/02 05:45:00	2.96280	2.96311	2.96220	2.96225	2.96259	2.96272	2.96196	2.96213
2016/09/02 05:30:00	2.96129	2.96329	2.96129	2.96280	2.96096	2.96300	2.96095	2.96259
2016/09/02 05:15:00	2.96135	2.96230	2.96050	2.96129	2.96100	2.96196	2.96015	2.96096
2016/09/02 05:00:00	2.96245	2.96265	2.96095	2.96135	2.96200	2.96239	2.96065	2.96100
2016/09/02 04:45:00	2.96335	2.96369	2.96185	2.96245	2.96300	2.96335	2.96157	2.96200
2016/09/02 04:30:00	2.96305	2.96392	2.96255	2.96335	2.96270	2.96375	2.96220	2.96300
2016/09/02 04:15:00	2.96495	2.96541	2.96280	2.96305	2.96460	2.96515	2.96256	2.96270
2016/09/02 04:00:00	2.96580	2.96647	2.96451	2.96495	2.96558	2.96612	2.96420	2.96460
2016/09/02 03:45:00	2.96420	2.96600	2.96395	2.96580	2.96398	2.96579	2.96376	2.96558
2016/09/02 03:30:00	2.96580	2.96604	2.96295	2.96420	2.96545	2.96550	2.96260	2.96398
2016/09/02 03:15:00	2.96395	2.96640	2.96340	2.96580	2.96370	2.96581	2.96305	2.96545
2016/09/02 03:00:00	2.96370	2.96493	2.96295	2.96395	2.96320	2.96440	2.96263	2.96370
2016/09/02 02:45:00	2.96410	2.96447	2.96285	2.96370	2.96365	2.96378	2.96250	2.96320
2016/09/02 02:30:00	2.96370	2.96441	2.96255	2.96410	2.96305	2.96400	2.96194	2.96365
2016/09/02 02:15:00	2.96415	2.96445	2.96245	2.96370	2.96350	2.96373	2.96188	2.96305
2016/09/02 02:00:00	2.96286	2.96471	2.96180	2.96415	2.96105	2.96350	2.96100	2.96350
2016/09/02 01:45:00	2.96275	2.96605	2.96200	2.96286	2.96145	2.96420	2.96090	2.96105
2016/09/02 01:30:00	2.96463	2.96463	2.96136	2.96275	2.96263	2.96330	2.96037	2.96145
2016/09/02 01:15:00	2.96452	2.96475	2.96440	2.96463	2.96285	2.96350	2.96263	2.96263
2016/09/02 01:00:00	2.96525	2.96635	2.96260	2.96452	2.96342	2.96530	2.96205	2.96285
2016/09/02 00:45:00	2.96484	2.96613	2.96155	2.96525	2.96284	2.96565	2.96127	2.96342
2016/09/02 00:30:00	2.96389	2.96484	2.96330	2.96484	2.96230	2.96335	2.96220	2.96284
2016/09/02 00:15:00	2.96368	2.96391	2.96285	2.96389	2.96225	2.96260	2.96200	2.96230
2016/09/02 00:00:00	2.96432	2.96435	2.96305	2.96368	2.96232	2.96270	2.96200	2.96225
2016/09/01 23:45:00	2.96325	2.96432	2.96285	2.96432	2.96260	2.96270	2.96132	2.96232
2016/09/01 23:30:00	2.96353	2.96353	2.96325	2.96325	2.96215	2.96265	2.96185	2.96260
2016/09/01 23:15:00	2.96385	2.96395	2.96353	2.96353	2.96245	2.96250	2.96215	2.96215
2016/09/01 23:00:00	2.96385	2.96405	2.96383	2.96385	2.96211	2.96252	2.96210	2.96245
2016/09/01 22:45:00	2.96410	2.96411	2.96380	2.96385	2.96240	2.96260	2.96210	2.96211
2016/09/01 22:30:00	2.96410	2.96413	2.96410	2.96410	2.96245	2.96270	2.96210	2.96240
2016/09/01 22:15:00	2.96520	2.96520	2.96409	2.96410	2.96320	2.96322	2.96209	2.96245
2016/09/01 21:45:00	2.96420	2.96520	2.96420	2.96520	2.96241	2.96322	2.96225	2.96320
2016/09/01 21:30:00	2.96424	2.96435	2.96378	2.96420	2.96224	2.96244	2.96217	2.96241
2016/09/01 21:15:00	2.96285	2.96459	2.96240	2.96424	2.96046	2.96259	2.96041	2.96224
2016/09/01 21:00:00	2.96288	2.96291	2.96283	2.96285	2.96062	2.96071	2.96046	2.96046
2016/09/01 20:45:00	2.96287	2.96309	2.96280	2.96288	2.96061	2.96064	2.96046	2.96062
2016/09/01 20:30:00	2.96283	2.96297	2.96275	2.96287	2.96062	2.96068	2.96032	2.96061
2016/09/01 20:15:00	2.96283	2.96283	2.96274	2.96283	2.96057	2.96062	2.96054	2.96062
2016/09/01 20:00:00	2.96351	2.96366	2.96259	2.96283	2.96103	2.96103	2.96034	2.96057
2016/09/01 19:45:00	2.96403	2.96403	2.96351	2.96351	2.96055	2.96103	2.96055	2.96103
2016/09/01 19:30:00	2.96482	2.96503	2.96369	2.96403	2.96071	2.96085	2.96029	2.96055
2016/09/01 19:15:00	2.96476	2.96482	2.96475	2.96482	2.96070	2.96071	2.96069	2.96071
2016/09/01 19:00:00	2.96444	2.96483	2.96397	2.96476	2.96032	2.96070	2.96032	2.96070
2016/09/01 18:45:00	2.96452	2.96514	2.96421	2.96444	2.96046	2.96068	2.96016	2.96032
2016/09/01 18:30:00	2.96463	2.96513	2.96421	2.96452	2.96053	2.96062	2.96034	2.96046
2016/09/01 18:15:00	2.96346	2.96518	2.96253	2.96463	2.96019	2.96065	2.96014	2.96053
2016/09/01 18:00:00	2.96645	2.96645	2.96278	2.96346	2.96051	2.96088	2.96017	2.96019
2016/09/01 17:45:00	2.96770	2.96770	2.96645	2.96645	2.95929	2.96051	2.95929	2.96051
2016/09/01 17:30:00	2.97010	2.97010	2.96710	2.96770	2.95860	2.95990	2.95860	2.95929
2016/09/01 17:15:00	2.96319	2.97010	2.96310	2.97010	2.96261	2.96310	2.95860	2.95860
2016/09/01 17:00:00	2.96305	2.96332	2.96218	2.96319	2.95890	2.96275	2.95890	2.96261
2016/09/01 16:45:00	2.96260	2.96305	2.96105	2.96305	2.96088	2.96193	2.95885	2.95890
2016/09/01 16:30:00	2.96290	2.96309	2.96181	2.96260	2.96175	2.96175	2.95950	2.96088
2016/09/01 16:15:00	2.96100	2.96315	2.96060	2.96290	2.95953	2.96210	2.95931	2.96175
2016/09/01 16:00:00	2.96051	2.96141	2.96005	2.96100	2.95936	2.96016	2.95911	2.95953
2016/09/01 15:45:00	2.96040	2.96066	2.96025	2.96051	2.95929	2.95950	2.95915	2.95936
2016/09/01 15:30:00	2.96130	2.96150	2.96014	2.96040	2.96100	2.96125	2.95914	2.95929
2016/09/01 15:15:00	2.96135	2.96151	2.96130	2.96130	2.96089	2.96115	2.96065	2.96100
2016/09/01 15:00:00	2.96110	2.96210	2.96095	2.96135	2.96042	2.96165	2.96033	2.96089
2016/09/01 14:45:00	2.96100	2.96130	2.96080	2.96110	2.96056	2.96065	2.96025	2.96042
2016/09/01 14:30:00	2.96045	2.96120	2.96030	2.96100	2.96021	2.96070	2.95972	2.96056
2016/09/01 14:15:00	2.96190	2.96203	2.96045	2.96045	2.96061	2.96154	2.95973	2.96021
2016/09/01 14:00:00	2.96205	2.96246	2.96099	2.96190	2.96172	2.96175	2.96042	2.96061
2016/09/01 13:45:00	2.96051	2.96250	2.95980	2.96205	2.96020	2.96220	2.95986	2.96172
2016/09/01 13:30:00	2.96345	2.96359	2.96033	2.96051	2.96302	2.96309	2.95986	2.96020
2016/09/01 13:15:00	2.96380	2.96385	2.96260	2.96345	2.96330	2.96335	2.96214	2.96302
2016/09/01 13:00:00	2.96305	2.96400	2.96305	2.96380	2.96240	2.96365	2.96225	2.96330
2016/09/01 12:45:00	2.96395	2.96400	2.96295	2.96305	2.96360	2.96365	2.96230	2.96240
2016/09/01 12:30:00	2.96305	2.96433	2.96270	2.96395	2.96280	2.96371	2.96226	2.96360
2016/09/01 12:15:00	2.96614	2.96669	2.96285	2.96305	2.96536	2.96604	2.96230	2.96280
2016/09/01 12:00:00	2.96734	2.96861	2.96549	2.96614	2.96695	2.96810	2.96479	2.96536
2016/09/01 11:45:00	2.96313	2.97302	2.96305	2.96734	2.96295	2.97044	2.96256	2.96695
2016/09/01 11:30:00	2.96208	2.96542	2.96185	2.96313	2.96143	2.96463	2.96135	2.96295
2016/09/01 11:15:00	2.96310	2.96376	2.96150	2.96208	2.96295	2.96358	2.96106	2.96143
2016/09/01 11:00:00	2.96447	2.96625	2.96227	2.96310	2.96420	2.96596	2.96195	2.96295
2016/09/01 10:45:00	2.96210	2.96453	2.96080	2.96447	2.96176	2.96430	2.96042	2.96420
2016/09/01 10:30:00	2.96336	2.96410	2.96099	2.96210	2.96290	2.96358	2.96043	2.96176
2016/09/01 10:15:00	2.96402	2.96749	2.96054	2.96336	2.96361	2.96715	2.96000	2.96290
2016/09/01 10:00:00	2.96918	2.97043	2.95936	2.96402	2.96853	2.96853	2.95888	2.96361
2016/09/01 09:45:00	2.96627	2.97147	2.96613	2.96918	2.96588	2.97108	2.96578	2.96853
2016/09/01 09:30:00	2.96815	2.96815	2.96525	2.96627	2.96773	2.96776	2.96480	2.96588
2016/09/01 09:15:00	2.96576	2.96837	2.96530	2.96815	2.96548	2.96800	2.96484	2.96773
2016/09/01 09:00:00	2.96280	2.96576	2.96276	2.96576	2.96250	2.96548	2.96236	2.96548
2016/09/01 08:45:00	2.96289	2.96345	2.96176	2.96280	2.96237	2.96309	2.96139	2.96250
2016/09/01 08:30:00	2.96213	2.96390	2.96147	2.96289	2.96148	2.96342	2.96081	2.96237
2016/09/01 08:15:00	2.96148	2.96230	2.96043	2.96213	2.96109	2.96165	2.96012	2.96148
2016/09/01 08:00:00	2.96181	2.96245	2.96104	2.96148	2.96150	2.96210	2.96058	2.96109
2016/09/01 07:45:00	2.96150	2.96182	2.96064	2.96181	2.96124	2.96150	2.96020	2.96150
2016/09/01 07:30:00	2.96019	2.96178	2.95968	2.96150	2.95978	2.96146	2.95931	2.96124
2016/09/01 07:15:00	2.95974	2.96050	2.95927	2.96019	2.95927	2.96007	2.95879	2.95978
2016/09/01 07:00:00	2.95900	2.96043	2.95887	2.95974	2.95852	2.96010	2.95846	2.95927
2016/09/01 06:45:00	2.95910	2.95969	2.95863	2.95900	2.95876	2.95924	2.95817	2.95852
2016/09/01 06:30:00	2.95875	2.95923	2.95843	2.95910	2.95826	2.95893	2.95808	2.95876
2016/09/01 06:15:00	2.95944	2.95962	2.95834	2.95875	2.95911	2.95920	2.95803	2.95826
2016/09/01 06:00:00	2.95800	2.96057	2.95787	2.95944	2.95753	2.96014	2.95740	2.95911
2016/09/01 05:45:00	2.95834	2.95851	2.95754	2.95800	2.95785	2.95810	2.95710	2.95753
2016/09/01 05:30:00	2.95850	2.95898	2.95758	2.95834	2.95790	2.95853	2.95712	2.95785
2016/09/01 05:15:00	2.95568	2.95853	2.95527	2.95850	2.95536	2.95812	2.95486	2.95790
2016/09/01 05:00:00	2.95648	2.95714	2.95481	2.95568	2.95610	2.95681	2.95439	2.95536
2016/09/01 04:45:00	2.95619	2.95702	2.95560	2.95648	2.95555	2.95670	2.95530	2.95610
2016/09/01 04:30:00	2.95706	2.95711	2.95562	2.95619	2.95669	2.95669	2.95519	2.95555
2016/09/01 04:15:00	2.95802	2.95810	2.95652	2.95706	2.95754	2.95798	2.95607	2.95669
2016/09/01 04:00:00	2.95876	2.95882	2.95732	2.95802	2.95819	2.95833	2.95700	2.95754
2016/09/01 03:45:00	2.95785	2.95910	2.95598	2.95876	2.95725	2.95876	2.95560	2.95819
2016/09/01 03:30:00	2.95632	2.95848	2.95588	2.95785	2.95586	2.95802	2.95549	2.95725
2016/09/01 03:15:00	2.95565	2.95651	2.95527	2.95632	2.95500	2.95613	2.95490	2.95586
2016/09/01 03:00:00	2.95680	2.95746	2.95480	2.95565	2.95631	2.95695	2.95435	2.95500
2016/09/01 02:45:00	2.95689	2.95767	2.95619	2.95680	2.95648	2.95708	2.95560	2.95631
2016/09/01 02:30:00	2.95642	2.95717	2.95599	2.95689	2.95593	2.95684	2.95580	2.95648
2016/09/01 02:15:00	2.95685	2.95708	2.95596	2.95642	2.95600	2.95660	2.95531	2.95593
2016/09/01 02:00:00	2.95781	2.95816	2.95650	2.95685	2.95613	2.95714	2.95563	2.95600
2016/09/01 01:45:00	2.95860	2.95910	2.95630	2.95781	2.95765	2.95780	2.95540	2.95613
2016/09/01 01:30:00	2.95881	2.95910	2.95795	2.95860	2.95720	2.95780	2.95636	2.95765
2016/09/01 01:15:00	2.95897	2.95910	2.95800	2.95881	2.95730	2.95790	2.95655	2.95720
2016/09/01 01:00:00	2.95883	2.95916	2.95840	2.95897	2.95735	2.95780	2.95678	2.95730
2016/09/01 00:45:00	2.95870	2.95893	2.95870	2.95883	2.95740	2.95740	2.95710	2.95735
2016/09/01 00:30:00	2.95862	2.95870	2.95862	2.95870	2.95730	2.95740	2.95710	2.95740
2016/09/01 00:15:00	2.95862	2.95862	2.95862	2.95862	2.95712	2.95740	2.95706	2.95730
2016/09/01 00:00:00	2.95865	2.95900	2.95862	2.95862	2.95735	2.95825	2.95707	2.95712
2016/08/31 23:45:00	2.95890	2.95890	2.95865	2.95865	2.95716	2.95735	2.95714	2.95735
2016/08/31 23:30:00	2.95899	2.95899	2.95890	2.95890	2.95740	2.95740	2.95714	2.95716
2016/08/31 23:15:00	2.95899	2.95899	2.95890	2.95899	2.95740	2.95740	2.95735	2.95740
2016/08/31 23:00:00	2.95899	2.95900	2.95800	2.95899	2.95723	2.95740	2.95713	2.95740
2016/08/31 22:45:00	2.95906	2.95910	2.95830	2.95899	2.95740	2.95750	2.95723	2.95723
2016/08/31 22:30:00	2.95897	2.95911	2.95897	2.95906	2.95730	2.95740	2.95710	2.95740
2016/08/31 22:15:00	2.95870	2.95900	2.95758	2.95897	2.95702	2.95730	2.95652	2.95730
2016/08/31 22:00:00	2.95840	2.95910	2.95830	2.95870	2.95650	2.95790	2.95644	2.95702
2016/08/31 21:45:00	2.95894	2.95894	2.95766	2.95840	2.95694	2.95694	2.95629	2.95650
2016/08/31 21:30:00	2.95949	2.95971	2.95844	2.95894	2.95749	2.95771	2.95675	2.95694
2016/08/31 21:15:00	2.95860	2.96010	2.95860	2.95949	2.95696	2.95814	2.95696	2.95749
2016/08/31 21:00:00	2.95860	2.95860	2.95860	2.95860	2.95714	2.95718	2.95682	2.95696
2016/08/31 20:45:00	2.95855	2.95887	2.95740	2.95860	2.95655	2.95714	2.95640	2.95714
2016/08/31 20:30:00	2.95860	2.95860	2.95855	2.95855	2.95660	2.95661	2.95655	2.95655
2016/08/31 20:15:00	2.95857	2.95860	2.95857	2.95860	2.95657	2.95660	2.95657	2.95660
2016/08/31 20:00:00	2.95860	2.95860	2.95802	2.95857	2.95700	2.95700	2.95602	2.95657
2016/08/31 19:45:00	2.95839	2.95865	2.95828	2.95860	2.95639	2.95700	2.95631	2.95700
2016/08/31 19:30:00	2.95840	2.95864	2.95831	2.95839	2.95633	2.95667	2.95631	2.95639
2016/08/31 19:15:00	2.95859	2.95859	2.95835	2.95840	2.95633	2.95633	2.95633	2.95633
2016/08/31 19:00:00	2.95833	2.95859	2.95833	2.95859	2.95604	2.95642	2.95603	2.95633
2016/08/31 18:45:00	2.95836	2.95837	2.95828	2.95833	2.95610	2.95612	2.95601	2.95604
2016/08/31 18:30:00	2.95838	2.95839	2.95835	2.95836	2.95601	2.95613	2.95601	2.95610
2016/08/31 18:15:00	2.95794	2.95840	2.95791	2.95838	2.95584	2.95601	2.95584	2.95601
2016/08/31 18:00:00	2.95924	2.95930	2.95658	2.95794	2.95648	2.95654	2.95579	2.95584
2016/08/31 17:45:00	2.95973	2.95973	2.95921	2.95924	2.95575	2.95652	2.95575	2.95648
2016/08/31 17:30:00	2.95975	2.96009	2.95973	2.95973	2.95585	2.95591	2.95555	2.95575
2016/08/31 17:15:00	2.96013	2.96013	2.95940	2.95975	2.95577	2.95590	2.95577	2.95585
2016/08/31 17:00:00	2.96000	2.96034	2.95890	2.96013	2.95585	2.95605	2.95540	2.95577
2016/08/31 16:45:00	2.95917	2.96000	2.95860	2.96000	2.95746	2.95780	2.95585	2.95585
2016/08/31 16:30:00	2.95903	2.95948	2.95899	2.95917	2.95776	2.95792	2.95730	2.95746
2016/08/31 16:15:00	2.95774	2.95903	2.95774	2.95903	2.95743	2.95776	2.95708	2.95776
2016/08/31 16:00:00	2.95771	2.95825	2.95746	2.95774	2.95713	2.95743	2.95700	2.95743
2016/08/31 15:45:00	2.95740	2.95784	2.95726	2.95771	2.95652	2.95719	2.95634	2.95713
2016/08/31 15:30:00	2.95764	2.95766	2.95706	2.95740	2.95708	2.95708	2.95620	2.95652
2016/08/31 15:15:00	2.95746	2.95803	2.95655	2.95764	2.95666	2.95737	2.95595	2.95708
2016/08/31 15:00:00	2.95750	2.95775	2.95718	2.95746	2.95672	2.95696	2.95650	2.95666
2016/08/31 14:45:00	2.95808	2.95810	2.95718	2.95750	2.95759	2.95764	2.95658	2.95672
2016/08/31 14:30:00	2.95782	2.95816	2.95766	2.95808	2.95733	2.95770	2.95695	2.95759
2016/08/31 14:15:00	2.95683	2.95830	2.95683	2.95782	2.95632	2.95773	2.95627	2.95733
2016/08/31 14:00:00	2.95908	2.95908	2.95673	2.95683	2.95848	2.95848	2.95617	2.95632
2016/08/31 13:45:00	2.95856	2.95943	2.95856	2.95908	2.95770	2.95870	2.95768	2.95848
2016/08/31 13:30:00	2.95820	2.95989	2.95820	2.95856	2.95780	2.95900	2.95765	2.95770
2016/08/31 13:15:00	2.95981	2.96024	2.95820	2.95820	2.95921	2.95953	2.95775	2.95780
2016/08/31 13:00:00	2.95863	2.95993	2.95824	2.95981	2.95798	2.95930	2.95741	2.95921
2016/08/31 12:45:00	2.95965	2.95974	2.95808	2.95863	2.95899	2.95914	2.95758	2.95798
2016/08/31 12:30:00	2.95978	2.96158	2.95910	2.95965	2.95924	2.96102	2.95850	2.95899
2016/08/31 12:15:00	2.95964	2.96014	2.95904	2.95978	2.95900	2.95941	2.95850	2.95924
2016/08/31 12:00:00	2.95908	2.96083	2.95900	2.95964	2.95846	2.96024	2.95843	2.95900
2016/08/31 11:45:00	2.95999	2.96007	2.95854	2.95908	2.95945	2.95950	2.95805	2.95846
2016/08/31 11:30:00	2.95960	2.96110	2.95950	2.95999	2.95901	2.96060	2.95894	2.95945
2016/08/31 11:15:00	2.95917	2.96013	2.95857	2.95960	2.95889	2.95984	2.95810	2.95901
2016/08/31 11:00:00	2.95949	2.95980	2.95785	2.95917	2.95909	2.95939	2.95744	2.95889
2016/08/31 10:45:00	2.95712	2.95963	2.95712	2.95949	2.95673	2.95930	2.95665	2.95909
2016/08/31 10:30:00	2.95861	2.95992	2.95665	2.95712	2.95826	2.95951	2.95621	2.95673
2016/08/31 10:15:00	2.95629	2.95948	2.95618	2.95861	2.95572	2.95895	2.95566	2.95826
2016/08/31 10:00:00	2.95665	2.95786	2.95464	2.95629	2.95618	2.95739	2.95440	2.95572
2016/08/31 09:45:00	2.95811	2.95811	2.95440	2.95665	2.95746	2.95747	2.95405	2.95618
2016/08/31 09:30:00	2.95859	2.95918	2.95749	2.95811	2.95802	2.95867	2.95701	2.95746
2016/08/31 09:15:00	2.96073	2.96140	2.95830	2.95859	2.96025	2.96106	2.95778	2.95802
2016/08/31 09:00:00	2.96231	2.96248	2.96030	2.96073	2.96183	2.96220	2.95992	2.96025
2016/08/31 08:45:00	2.96048	2.96498	2.96036	2.96231	2.96001	2.96467	2.95981	2.96183
2016/08/31 08:30:00	2.95895	2.96363	2.95854	2.96048	2.95842	2.96320	2.95806	2.96001
2016/08/31 08:15:00	2.95863	2.95992	2.95834	2.95895	2.95670	2.95956	2.95652	2.95842
2016/08/31 08:00:00	2.95783	2.95923	2.95736	2.95863	2.95736	2.95881	2.95665	2.95670
2016/08/31 07:45:00	2.95861	2.95896	2.95779	2.95783	2.95805	2.95851	2.95710	2.95736
2016/08/31 07:30:00	2.95848	2.95944	2.95830	2.95861	2.95821	2.95900	2.95802	2.95805
2016/08/31 07:15:00	2.96103	2.96143	2.95793	2.95848	2.96068	2.96097	2.95764	2.95821
2016/08/31 07:00:00	2.95725	2.96181	2.95697	2.96103	2.95690	2.96123	2.95661	2.96068
2016/08/31 06:45:00	2.95705	2.95817	2.95647	2.95725	2.95653	2.95777	2.95607	2.95690
2016/08/31 06:30:00	2.95665	2.95730	2.95589	2.95705	2.95625	2.95696	2.95561	2.95653
2016/08/31 06:15:00	2.95694	2.95711	2.95620	2.95665	2.95658	2.95677	2.95589	2.95625
2016/08/31 06:00:00	2.95536	2.95710	2.95536	2.95694	2.95499	2.95681	2.95497	2.95658
2016/08/31 05:45:00	2.95609	2.95682	2.95503	2.95536	2.95570	2.95640	2.95462	2.95499
2016/08/31 05:30:00	2.95521	2.95653	2.95486	2.95609	2.95462	2.95614	2.95448	2.95570
2016/08/31 05:15:00	2.95601	2.95606	2.95470	2.95521	2.95547	2.95550	2.95430	2.95462
2016/08/31 05:00:00	2.95408	2.95601	2.95401	2.95601	2.95369	2.95547	2.95366	2.95547
2016/08/31 04:45:00	2.95442	2.95509	2.95324	2.95408	2.95396	2.95482	2.95289	2.95369
2016/08/31 04:30:00	2.95500	2.95536	2.95369	2.95442	2.95457	2.95500	2.95322	2.95396
2016/08/31 04:15:00	2.95578	2.95613	2.95391	2.95500	2.95539	2.95567	2.95334	2.95457
2016/08/31 04:00:00	2.95701	2.95767	2.95560	2.95578	2.95666	2.95695	2.95525	2.95539
2016/08/31 03:45:00	2.95756	2.95780	2.95601	2.95701	2.95721	2.95726	2.95569	2.95666
2016/08/31 03:30:00	2.95631	2.95810	2.95630	2.95756	2.95566	2.95767	2.95566	2.95721
