日時	"GBP/USD(始値, 買い)"	"GBP/USD(高値, 買い)"	"GBP/USD(安値, 買い)"	"GBP/USD(終値, 買い)"	"GBP/USD(始値, 売り)*"	"GBP/USD(高値, 売り)*"	"GBP/USD(安値, 売り)*"	"GBP/USD(終値, 売り)*"
2016/12/13 20:00:00	1.26543	1.26591	1.26522	1.26528	1.26532	1.26581	1.26512	1.26516
2016/12/13 19:45:00	1.26581	1.26593	1.26524	1.26543	1.26574	1.26587	1.26515	1.26532
2016/12/13 19:30:00	1.26596	1.26604	1.26575	1.26581	1.26585	1.26594	1.26565	1.26574
2016/12/13 19:15:00	1.26646	1.26658	1.26576	1.26596	1.26630	1.26646	1.26567	1.26585
2016/12/13 19:00:00	1.26619	1.26651	1.26591	1.26646	1.26602	1.26636	1.26577	1.26630
2016/12/13 18:45:00	1.26587	1.26625	1.26581	1.26619	1.26572	1.26610	1.26571	1.26602
2016/12/13 18:30:00	1.26574	1.26662	1.26557	1.26587	1.26558	1.26638	1.26545	1.26572
2016/12/13 18:15:00	1.26622	1.26636	1.26568	1.26574	1.26611	1.26620	1.26550	1.26558
2016/12/13 18:00:00	1.26604	1.26629	1.26601	1.26622	1.26573	1.26614	1.26571	1.26611
2016/12/13 17:45:00	1.26602	1.26609	1.26576	1.26604	1.26591	1.26594	1.26551	1.26573
2016/12/13 17:30:00	1.26618	1.26633	1.26580	1.26602	1.26607	1.26619	1.26561	1.26591
2016/12/13 17:15:00	1.26665	1.26665	1.26582	1.26618	1.26645	1.26645	1.26563	1.26607
2016/12/13 17:00:00	1.26583	1.26669	1.26583	1.26665	1.26571	1.26652	1.26559	1.26645
2016/12/13 16:45:00	1.26638	1.26655	1.26567	1.26583	1.26629	1.26646	1.26554	1.26571
2016/12/13 16:30:00	1.26609	1.26638	1.26580	1.26638	1.26604	1.26630	1.26573	1.26629
2016/12/13 16:15:00	1.26600	1.26631	1.26573	1.26609	1.26591	1.26621	1.26568	1.26604
2016/12/13 16:00:00	1.26545	1.26610	1.26545	1.26600	1.26535	1.26600	1.26534	1.26591
2016/12/13 15:45:00	1.26664	1.26671	1.26541	1.26545	1.26657	1.26665	1.26532	1.26535
2016/12/13 15:30:00	1.26659	1.26680	1.26653	1.26664	1.26654	1.26673	1.26644	1.26657
2016/12/13 15:15:00	1.26684	1.26725	1.26659	1.26659	1.26676	1.26718	1.26654	1.26654
2016/12/13 15:00:00	1.26635	1.26687	1.26635	1.26684	1.26629	1.26678	1.26629	1.26676
2016/12/13 14:45:00	1.26664	1.26695	1.26623	1.26635	1.26655	1.26689	1.26615	1.26629
2016/12/13 14:30:00	1.26653	1.26666	1.26617	1.26664	1.26646	1.26659	1.26614	1.26655
2016/12/13 14:15:00	1.26734	1.26735	1.26650	1.26653	1.26726	1.26729	1.26644	1.26646
2016/12/13 14:00:00	1.26731	1.26767	1.26723	1.26734	1.26724	1.26761	1.26717	1.26726
2016/12/13 13:45:00	1.26733	1.26791	1.26722	1.26731	1.26726	1.26785	1.26713	1.26724
2016/12/13 13:30:00	1.26781	1.26796	1.26704	1.26733	1.26776	1.26789	1.26697	1.26726
2016/12/13 13:15:00	1.26854	1.26855	1.26781	1.26781	1.26846	1.26847	1.26775	1.26776
2016/12/13 13:00:00	1.26813	1.26897	1.26789	1.26854	1.26804	1.26889	1.26785	1.26846
2016/12/13 12:45:00	1.26757	1.26813	1.26699	1.26813	1.26749	1.26805	1.26693	1.26804
2016/12/13 12:30:00	1.26730	1.26797	1.26722	1.26757	1.26724	1.26790	1.26715	1.26749
2016/12/13 12:15:00	1.26892	1.26894	1.26725	1.26730	1.26884	1.26886	1.26717	1.26724
2016/12/13 12:00:00	1.26843	1.26915	1.26802	1.26892	1.26838	1.26907	1.26795	1.26884
2016/12/13 11:45:00	1.26854	1.26877	1.26797	1.26843	1.26849	1.26873	1.26791	1.26838
2016/12/13 11:30:00	1.26923	1.26942	1.26770	1.26854	1.26918	1.26936	1.26762	1.26849
2016/12/13 11:15:00	1.26843	1.26965	1.26824	1.26923	1.26837	1.26957	1.26818	1.26918
2016/12/13 11:00:00	1.26846	1.26893	1.26759	1.26843	1.26837	1.26885	1.26750	1.26837
2016/12/13 10:45:00	1.26705	1.26876	1.26673	1.26846	1.26699	1.26872	1.26665	1.26837
2016/12/13 10:30:00	1.26840	1.26842	1.26602	1.26705	1.26831	1.26834	1.26591	1.26699
2016/12/13 10:15:00	1.27239	1.27245	1.26741	1.26840	1.27232	1.27238	1.26733	1.26831
2016/12/13 10:00:00	1.27240	1.27261	1.27133	1.27239	1.27236	1.27256	1.27127	1.27232
2016/12/13 09:45:00	1.27252	1.27287	1.27170	1.27240	1.27244	1.27280	1.27165	1.27236
2016/12/13 09:30:00	1.27144	1.27274	1.27136	1.27252	1.27138	1.27271	1.27128	1.27244
2016/12/13 09:15:00	1.27195	1.27220	1.27091	1.27144	1.27189	1.27214	1.27083	1.27138
2016/12/13 09:00:00	1.27195	1.27274	1.27156	1.27195	1.27187	1.27268	1.27150	1.27189
2016/12/13 08:45:00	1.27195	1.27206	1.27141	1.27195	1.27188	1.27199	1.27134	1.27187
2016/12/13 08:30:00	1.27107	1.27246	1.27070	1.27195	1.27094	1.27239	1.27064	1.27188
2016/12/13 08:15:00	1.27074	1.27192	1.27055	1.27107	1.27065	1.27186	1.27049	1.27094
2016/12/13 08:00:00	1.27049	1.27137	1.27003	1.27074	1.27043	1.27129	1.27000	1.27065
2016/12/13 07:45:00	1.27171	1.27212	1.27048	1.27049	1.27162	1.27205	1.27041	1.27043
2016/12/13 07:30:00	1.27126	1.27173	1.27100	1.27171	1.27117	1.27167	1.27093	1.27162
2016/12/13 07:15:00	1.27118	1.27170	1.27103	1.27126	1.27112	1.27163	1.27096	1.27117
2016/12/13 07:00:00	1.27072	1.27152	1.27037	1.27118	1.27063	1.27147	1.27030	1.27112
2016/12/13 06:45:00	1.27084	1.27085	1.26980	1.27072	1.27077	1.27077	1.26970	1.27063
2016/12/13 06:30:00	1.26954	1.27086	1.26948	1.27084	1.26947	1.27080	1.26942	1.27077
2016/12/13 06:15:00	1.26943	1.27001	1.26938	1.26954	1.26936	1.26996	1.26929	1.26947
2016/12/13 06:00:00	1.27031	1.27036	1.26880	1.26943	1.27025	1.27029	1.26871	1.26936
2016/12/13 05:45:00	1.27037	1.27095	1.26996	1.27031	1.27029	1.27088	1.26988	1.27025
2016/12/13 05:30:00	1.27088	1.27089	1.26984	1.27037	1.27081	1.27082	1.26977	1.27029
2016/12/13 05:15:00	1.27125	1.27166	1.27050	1.27088	1.27119	1.27159	1.27043	1.27081
2016/12/13 05:00:00	1.27130	1.27186	1.27052	1.27125	1.27100	1.27181	1.27044	1.27119
2016/12/13 04:45:00	1.27133	1.27241	1.27118	1.27130	1.27124	1.27244	1.27100	1.27100
2016/12/13 04:30:00	1.27058	1.27143	1.26898	1.27133	1.26974	1.27135	1.26893	1.27124
2016/12/13 04:15:00	1.26927	1.27102	1.26892	1.27058	1.26920	1.27092	1.26884	1.26974
2016/12/13 04:00:00	1.26880	1.26938	1.26782	1.26927	1.26874	1.26933	1.26776	1.26920
2016/12/13 03:45:00	1.26811	1.26936	1.26791	1.26880	1.26800	1.26926	1.26780	1.26874
2016/12/13 03:30:00	1.26867	1.26955	1.26807	1.26811	1.26859	1.26945	1.26800	1.26800
2016/12/13 03:15:00	1.26772	1.26893	1.26764	1.26867	1.26764	1.26883	1.26754	1.26859
2016/12/13 03:00:00	1.26754	1.26783	1.26704	1.26772	1.26743	1.26775	1.26692	1.26764
2016/12/13 02:45:00	1.26651	1.26782	1.26612	1.26754	1.26643	1.26774	1.26603	1.26743
2016/12/13 02:30:00	1.26742	1.26749	1.26631	1.26651	1.26732	1.26741	1.26622	1.26643
2016/12/13 02:15:00	1.26800	1.26803	1.26703	1.26742	1.26794	1.26794	1.26692	1.26732
2016/12/13 02:00:00	1.26776	1.26805	1.26724	1.26800	1.26756	1.26798	1.26715	1.26794
2016/12/13 01:45:00	1.26760	1.26796	1.26716	1.26776	1.26747	1.26784	1.26707	1.26756
2016/12/13 01:30:00	1.26758	1.26783	1.26742	1.26760	1.26745	1.26771	1.26731	1.26747
2016/12/13 01:15:00	1.26707	1.26766	1.26692	1.26758	1.26696	1.26757	1.26680	1.26745
2016/12/13 01:00:00	1.26695	1.26709	1.26647	1.26707	1.26687	1.26702	1.26639	1.26696
2016/12/13 00:45:00	1.26680	1.26706	1.26654	1.26695	1.26671	1.26698	1.26646	1.26687
2016/12/13 00:30:00	1.26729	1.26739	1.26668	1.26680	1.26718	1.26730	1.26660	1.26671
2016/12/13 00:15:00	1.26728	1.26744	1.26725	1.26729	1.26722	1.26737	1.26717	1.26718
2016/12/13 00:00:00	1.26744	1.26744	1.26718	1.26728	1.26736	1.26737	1.26712	1.26722
2016/12/12 23:45:00	1.26736	1.26744	1.26703	1.26744	1.26731	1.26736	1.26696	1.26736
2016/12/12 23:30:00	1.26769	1.26783	1.26735	1.26736	1.26760	1.26772	1.26727	1.26731
2016/12/12 23:15:00	1.26769	1.26796	1.26762	1.26769	1.26762	1.26786	1.26752	1.26760
2016/12/12 23:00:00	1.26787	1.26793	1.26764	1.26769	1.26776	1.26785	1.26755	1.26762
2016/12/12 22:45:00	1.26788	1.26792	1.26753	1.26787	1.26778	1.26783	1.26742	1.26776
2016/12/12 22:30:00	1.26799	1.26803	1.26767	1.26788	1.26788	1.26793	1.26756	1.26778
2016/12/12 22:15:00	1.26814	1.26815	1.26772	1.26799	1.26804	1.26804	1.26762	1.26788
2016/12/12 22:00:00	1.26778	1.26815	1.26758	1.26814	1.26770	1.26804	1.26749	1.26804
2016/12/12 21:45:00	1.26791	1.26796	1.26760	1.26778	1.26780	1.26787	1.26751	1.26770
2016/12/12 21:30:00	1.26784	1.26805	1.26757	1.26791	1.26773	1.26794	1.26748	1.26780
2016/12/12 21:15:00	1.26750	1.26793	1.26750	1.26784	1.26739	1.26781	1.26737	1.26773
2016/12/12 21:00:00	1.26747	1.26775	1.26715	1.26750	1.26728	1.26762	1.26699	1.26739
2016/12/12 20:45:00	1.26728	1.26760	1.26706	1.26747	1.26716	1.26746	1.26697	1.26728
2016/12/12 20:30:00	1.26764	1.26792	1.26722	1.26728	1.26750	1.26778	1.26708	1.26716
2016/12/12 20:15:00	1.26763	1.26792	1.26737	1.26764	1.26755	1.26786	1.26727	1.26750
2016/12/12 20:00:00	1.26788	1.26798	1.26758	1.26763	1.26779	1.26794	1.26748	1.26755
2016/12/12 19:45:00	1.26785	1.26801	1.26764	1.26788	1.26774	1.26796	1.26754	1.26779
2016/12/12 19:30:00	1.26781	1.26795	1.26754	1.26785	1.26771	1.26783	1.26742	1.26774
2016/12/12 19:15:00	1.26798	1.26801	1.26748	1.26781	1.26793	1.26794	1.26741	1.26771
2016/12/12 19:00:00	1.26778	1.26802	1.26751	1.26798	1.26756	1.26796	1.26727	1.26793
2016/12/12 18:45:00	1.26779	1.26792	1.26740	1.26778	1.26756	1.26770	1.26718	1.26756
2016/12/12 18:30:00	1.26789	1.26794	1.26758	1.26779	1.26779	1.26783	1.26741	1.26756
2016/12/12 18:15:00	1.26799	1.26831	1.26789	1.26789	1.26775	1.26805	1.26772	1.26779
2016/12/12 18:00:00	1.26820	1.26867	1.26782	1.26799	1.26796	1.26836	1.26762	1.26775
2016/12/12 17:45:00	1.26842	1.26867	1.26777	1.26820	1.26798	1.26848	1.26760	1.26796
2016/12/12 17:30:00	1.26782	1.26871	1.26724	1.26842	1.26771	1.26839	1.26661	1.26798
2016/12/12 17:15:00	1.26811	1.26870	1.26775	1.26782	1.26761	1.26830	1.26755	1.26771
2016/12/12 17:00:00	1.26836	1.26866	1.26751	1.26811	1.26687	1.26800	1.26682	1.26761
2016/12/12 16:45:00	1.26781	1.26849	1.26733	1.26836	1.26771	1.26789	1.26683	1.26687
2016/12/12 16:30:00	1.26749	1.26791	1.26733	1.26781	1.26741	1.26784	1.26723	1.26771
2016/12/12 16:15:00	1.26723	1.26757	1.26713	1.26749	1.26715	1.26749	1.26705	1.26741
2016/12/12 16:00:00	1.26759	1.26772	1.26720	1.26723	1.26751	1.26763	1.26712	1.26715
2016/12/12 15:45:00	1.26687	1.26781	1.26668	1.26759	1.26680	1.26775	1.26661	1.26751
2016/12/12 15:30:00	1.26761	1.26812	1.26677	1.26687	1.26754	1.26806	1.26670	1.26680
2016/12/12 15:15:00	1.26710	1.26803	1.26690	1.26761	1.26704	1.26795	1.26687	1.26754
2016/12/12 15:00:00	1.26715	1.26754	1.26671	1.26710	1.26704	1.26747	1.26664	1.26704
2016/12/12 14:45:00	1.26791	1.26792	1.26680	1.26715	1.26784	1.26784	1.26671	1.26704
2016/12/12 14:30:00	1.26788	1.26802	1.26768	1.26791	1.26779	1.26793	1.26761	1.26784
2016/12/12 14:15:00	1.26820	1.26859	1.26758	1.26788	1.26813	1.26851	1.26749	1.26779
2016/12/12 14:00:00	1.26819	1.26890	1.26762	1.26820	1.26813	1.26884	1.26753	1.26813
2016/12/12 13:45:00	1.26860	1.27001	1.26816	1.26819	1.26849	1.26994	1.26809	1.26813
2016/12/12 13:30:00	1.26919	1.26981	1.26853	1.26860	1.26913	1.26974	1.26843	1.26849
2016/12/12 13:15:00	1.26854	1.26929	1.26823	1.26919	1.26846	1.26924	1.26815	1.26913
2016/12/12 13:00:00	1.26951	1.26954	1.26851	1.26854	1.26943	1.26945	1.26842	1.26846
2016/12/12 12:45:00	1.26930	1.26958	1.26860	1.26951	1.26923	1.26952	1.26853	1.26943
2016/12/12 12:30:00	1.26908	1.26976	1.26856	1.26930	1.26901	1.26971	1.26847	1.26923
2016/12/12 12:15:00	1.26870	1.26919	1.26850	1.26908	1.26862	1.26911	1.26840	1.26901
2016/12/12 12:00:00	1.26765	1.26879	1.26752	1.26870	1.26756	1.26875	1.26744	1.26862
2016/12/12 11:45:00	1.26665	1.26772	1.26627	1.26765	1.26659	1.26765	1.26620	1.26756
2016/12/12 11:30:00	1.26681	1.26681	1.26547	1.26665	1.26672	1.26672	1.26538	1.26659
2016/12/12 11:15:00	1.26620	1.26701	1.26588	1.26681	1.26611	1.26695	1.26580	1.26672
2016/12/12 11:00:00	1.26690	1.26707	1.26610	1.26620	1.26682	1.26703	1.26603	1.26611
2016/12/12 10:45:00	1.26601	1.26719	1.26601	1.26690	1.26595	1.26713	1.26595	1.26682
2016/12/12 10:30:00	1.26438	1.26624	1.26404	1.26601	1.26431	1.26617	1.26399	1.26595
2016/12/12 10:15:00	1.26610	1.26613	1.26429	1.26438	1.26602	1.26604	1.26421	1.26431
2016/12/12 10:00:00	1.26585	1.26701	1.26569	1.26610	1.26577	1.26695	1.26566	1.26602
2016/12/12 09:45:00	1.26627	1.26672	1.26577	1.26585	1.26620	1.26666	1.26569	1.26577
2016/12/12 09:30:00	1.26640	1.26651	1.26591	1.26627	1.26631	1.26645	1.26581	1.26620
2016/12/12 09:15:00	1.26653	1.26685	1.26596	1.26640	1.26649	1.26676	1.26591	1.26631
2016/12/12 09:00:00	1.26509	1.26673	1.26467	1.26653	1.26500	1.26664	1.26462	1.26649
2016/12/12 08:45:00	1.26531	1.26600	1.26470	1.26509	1.26523	1.26590	1.26461	1.26500
2016/12/12 08:30:00	1.26421	1.26538	1.26411	1.26531	1.26412	1.26533	1.26408	1.26523
2016/12/12 08:15:00	1.26270	1.26429	1.26264	1.26421	1.26265	1.26420	1.26256	1.26412
2016/12/12 08:00:00	1.26298	1.26309	1.26208	1.26270	1.26290	1.26302	1.26203	1.26265
2016/12/12 07:45:00	1.26279	1.26298	1.26237	1.26298	1.26271	1.26290	1.26230	1.26290
2016/12/12 07:30:00	1.26374	1.26388	1.26265	1.26279	1.26366	1.26381	1.26258	1.26271
2016/12/12 07:15:00	1.26374	1.26391	1.26319	1.26374	1.26367	1.26384	1.26308	1.26366
2016/12/12 07:00:00	1.26326	1.26472	1.26304	1.26374	1.26322	1.26465	1.26291	1.26367
2016/12/12 06:45:00	1.26086	1.26391	1.26081	1.26326	1.26078	1.26381	1.26076	1.26322
2016/12/12 06:30:00	1.26064	1.26139	1.26040	1.26086	1.26056	1.26131	1.26032	1.26078
2016/12/12 06:15:00	1.25928	1.26125	1.25912	1.26064	1.25920	1.26118	1.25904	1.26056
2016/12/12 06:00:00	1.25900	1.26010	1.25895	1.25928	1.25892	1.26002	1.25888	1.25920
2016/12/12 05:45:00	1.25863	1.25914	1.25795	1.25900	1.25856	1.25904	1.25789	1.25892
2016/12/12 05:30:00	1.25936	1.25937	1.25816	1.25863	1.25932	1.25933	1.25810	1.25856
2016/12/12 05:15:00	1.25954	1.26074	1.25885	1.25936	1.25944	1.26066	1.25877	1.25932
2016/12/12 05:00:00	1.25828	1.25976	1.25822	1.25954	1.25824	1.25970	1.25815	1.25944
2016/12/12 04:45:00	1.25737	1.25832	1.25672	1.25828	1.25728	1.25825	1.25664	1.25824
2016/12/12 04:30:00	1.25874	1.25875	1.25715	1.25737	1.25865	1.25867	1.25709	1.25728
2016/12/12 04:15:00	1.25817	1.25890	1.25791	1.25874	1.25808	1.25883	1.25782	1.25865
2016/12/12 04:00:00	1.25888	1.25902	1.25790	1.25817	1.25881	1.25895	1.25780	1.25808
2016/12/12 03:45:00	1.26008	1.26015	1.25857	1.25888	1.26002	1.26005	1.25851	1.25881
2016/12/12 03:30:00	1.25964	1.26056	1.25951	1.26008	1.25957	1.26050	1.25944	1.26002
2016/12/12 03:15:00	1.26075	1.26076	1.25939	1.25964	1.26066	1.26069	1.25933	1.25957
2016/12/12 03:00:00	1.25981	1.26127	1.25954	1.26075	1.25972	1.26119	1.25945	1.26066
2016/12/12 02:45:00	1.26067	1.26108	1.25976	1.25981	1.26058	1.26101	1.25970	1.25972
2016/12/12 02:30:00	1.25910	1.26107	1.25910	1.26067	1.25903	1.26101	1.25903	1.26058
2016/12/12 02:15:00	1.25826	1.25935	1.25811	1.25910	1.25816	1.25928	1.25802	1.25903
2016/12/12 02:00:00	1.25888	1.25888	1.25821	1.25826	1.25874	1.25874	1.25809	1.25816
2016/12/12 01:45:00	1.25906	1.25935	1.25862	1.25888	1.25897	1.25925	1.25858	1.25874
2016/12/12 01:30:00	1.25878	1.25908	1.25869	1.25906	1.25869	1.25897	1.25860	1.25897
2016/12/12 01:15:00	1.25815	1.25888	1.25815	1.25878	1.25805	1.25881	1.25805	1.25869
2016/12/12 01:00:00	1.25869	1.25884	1.25784	1.25815	1.25862	1.25874	1.25776	1.25805
2016/12/12 00:45:00	1.25879	1.25928	1.25866	1.25869	1.25868	1.25921	1.25862	1.25862
2016/12/12 00:30:00	1.25885	1.25895	1.25857	1.25879	1.25874	1.25886	1.25845	1.25868
2016/12/12 00:15:00	1.25875	1.25896	1.25862	1.25885	1.25865	1.25885	1.25853	1.25874
2016/12/12 00:00:00	1.25868	1.25888	1.25850	1.25875	1.25860	1.25882	1.25841	1.25865
2016/12/11 23:45:00	1.25856	1.25876	1.25824	1.25868	1.25849	1.25869	1.25815	1.25860
2016/12/11 23:30:00	1.25883	1.25898	1.25852	1.25856	1.25874	1.25889	1.25841	1.25849
2016/12/11 23:15:00	1.25925	1.25941	1.25883	1.25883	1.25914	1.25928	1.25874	1.25874
2016/12/11 23:00:00	1.25873	1.25925	1.25857	1.25925	1.25867	1.25916	1.25848	1.25914
2016/12/11 22:45:00	1.25881	1.25897	1.25867	1.25873	1.25873	1.25891	1.25861	1.25867
2016/12/11 22:30:00	1.25850	1.25894	1.25845	1.25881	1.25842	1.25884	1.25836	1.25873
2016/12/11 22:15:00	1.25835	1.25867	1.25820	1.25850	1.25825	1.25854	1.25809	1.25842
2016/12/11 22:00:00	1.25918	1.25928	1.25798	1.25835	1.25909	1.25917	1.25792	1.25825
2016/12/11 21:45:00	1.25894	1.25936	1.25880	1.25918	1.25881	1.25927	1.25871	1.25909
2016/12/11 21:30:00	1.25893	1.25907	1.25885	1.25894	1.25884	1.25901	1.25879	1.25881
2016/12/11 21:15:00	1.25893	1.25914	1.25872	1.25893	1.25884	1.25903	1.25863	1.25884
2016/12/11 21:00:00	1.25903	1.25958	1.25879	1.25893	1.25889	1.25944	1.25870	1.25884
2016/12/11 20:45:00	1.25889	1.25929	1.25878	1.25903	1.25878	1.25920	1.25870	1.25889
2016/12/11 20:30:00	1.25873	1.25930	1.25852	1.25889	1.25866	1.25918	1.25846	1.25878
2016/12/11 20:15:00	1.25933	1.25943	1.25868	1.25873	1.25921	1.25929	1.25866	1.25866
2016/12/11 20:00:00	1.25893	1.25967	1.25888	1.25933	1.25882	1.25953	1.25878	1.25921
2016/12/11 19:45:00	1.25854	1.25916	1.25844	1.25893	1.25844	1.25907	1.25835	1.25882
2016/12/11 19:30:00	1.25861	1.25896	1.25832	1.25854	1.25849	1.25884	1.25824	1.25844
2016/12/11 19:15:00	1.25909	1.25937	1.25860	1.25861	1.25899	1.25926	1.25849	1.25849
2016/12/11 19:00:00	1.25950	1.25951	1.25870	1.25909	1.25934	1.25934	1.25859	1.25899
2016/12/11 18:45:00	1.25967	1.25999	1.25930	1.25950	1.25955	1.25989	1.25919	1.25934
2016/12/11 18:30:00	1.25808	1.25980	1.25801	1.25967	1.25786	1.25973	1.25775	1.25955
2016/12/11 18:15:00	1.25848	1.25857	1.25801	1.25808	1.25827	1.25838	1.25783	1.25786
2016/12/11 18:00:00	1.25968	1.25968	1.25840	1.25848	1.25905	1.25917	1.25820	1.25827
2016/12/11 17:45:00	1.25977	1.25980	1.25945	1.25968	1.25909	1.25925	1.25887	1.25905
2016/12/11 17:30:00	1.25939	1.25987	1.25909	1.25977	1.25871	1.25919	1.25857	1.25909
2016/12/11 17:15:00	1.25939	1.25953	1.25918	1.25939	1.25871	1.25878	1.25857	1.25871
2016/12/11 17:00:00	1.25777	1.25986	1.25766	1.25939	1.25731	1.25948	1.25700	1.25871
2016/12/09 16:45:00	1.25764	1.25801	1.25711	1.25793	1.25754	1.25788	1.25706	1.25715
2016/12/09 16:30:00	1.25779	1.25879	1.25753	1.25764	1.25766	1.25864	1.25750	1.25754
2016/12/09 16:15:00	1.25771	1.25811	1.25762	1.25779	1.25760	1.25801	1.25752	1.25766
2016/12/09 16:00:00	1.25758	1.25817	1.25732	1.25771	1.25745	1.25804	1.25722	1.25760
2016/12/09 15:45:00	1.25753	1.25782	1.25709	1.25758	1.25743	1.25772	1.25703	1.25745
2016/12/09 15:30:00	1.25744	1.25789	1.25741	1.25753	1.25733	1.25780	1.25733	1.25743
2016/12/09 15:15:00	1.25713	1.25764	1.25709	1.25744	1.25703	1.25756	1.25701	1.25733
2016/12/09 15:00:00	1.25682	1.25728	1.25666	1.25713	1.25674	1.25719	1.25657	1.25703
2016/12/09 14:45:00	1.25598	1.25699	1.25583	1.25682	1.25592	1.25694	1.25578	1.25674
2016/12/09 14:30:00	1.25573	1.25603	1.25526	1.25598	1.25565	1.25598	1.25522	1.25592
2016/12/09 14:15:00	1.25573	1.25613	1.25568	1.25573	1.25566	1.25604	1.25561	1.25565
2016/12/09 14:00:00	1.25554	1.25604	1.25554	1.25573	1.25547	1.25596	1.25547	1.25566
2016/12/09 13:45:00	1.25622	1.25622	1.25534	1.25554	1.25615	1.25616	1.25527	1.25547
2016/12/09 13:30:00	1.25652	1.25682	1.25605	1.25622	1.25644	1.25674	1.25601	1.25615
2016/12/09 13:15:00	1.25674	1.25678	1.25631	1.25652	1.25665	1.25674	1.25625	1.25644
2016/12/09 13:00:00	1.25774	1.25786	1.25663	1.25674	1.25765	1.25779	1.25654	1.25665
2016/12/09 12:45:00	1.25720	1.25809	1.25717	1.25774	1.25716	1.25805	1.25714	1.25765
2016/12/09 12:30:00	1.25774	1.25834	1.25718	1.25720	1.25765	1.25827	1.25714	1.25716
2016/12/09 12:15:00	1.25804	1.25824	1.25711	1.25774	1.25797	1.25818	1.25704	1.25765
2016/12/09 12:00:00	1.25885	1.25897	1.25772	1.25804	1.25877	1.25891	1.25765	1.25797
2016/12/09 11:45:00	1.25882	1.25896	1.25756	1.25885	1.25875	1.25890	1.25751	1.25877
2016/12/09 11:30:00	1.25766	1.25917	1.25754	1.25882	1.25756	1.25909	1.25747	1.25875
2016/12/09 11:15:00	1.25732	1.25844	1.25720	1.25766	1.25726	1.25837	1.25714	1.25756
2016/12/09 11:00:00	1.25636	1.25801	1.25636	1.25732	1.25628	1.25795	1.25628	1.25726
2016/12/09 10:45:00	1.25798	1.25830	1.25628	1.25636	1.25794	1.25823	1.25622	1.25628
2016/12/09 10:30:00	1.25800	1.25834	1.25755	1.25798	1.25796	1.25824	1.25753	1.25794
2016/12/09 10:15:00	1.25823	1.25845	1.25752	1.25800	1.25814	1.25838	1.25745	1.25796
2016/12/09 10:00:00	1.25822	1.25874	1.25790	1.25823	1.25813	1.25868	1.25780	1.25814
2016/12/09 09:45:00	1.25874	1.25904	1.25789	1.25822	1.25866	1.25896	1.25784	1.25813
2016/12/09 09:30:00	1.25824	1.25934	1.25824	1.25874	1.25817	1.25925	1.25817	1.25866
2016/12/09 09:15:00	1.25811	1.25853	1.25781	1.25824	1.25801	1.25847	1.25773	1.25817
2016/12/09 09:00:00	1.25814	1.25848	1.25761	1.25811	1.25803	1.25840	1.25754	1.25801
2016/12/09 08:45:00	1.25821	1.25860	1.25735	1.25814	1.25812	1.25852	1.25728	1.25803
2016/12/09 08:30:00	1.25933	1.25952	1.25819	1.25821	1.25928	1.25946	1.25810	1.25812
2016/12/09 08:15:00	1.25808	1.25941	1.25690	1.25933	1.25799	1.25942	1.25680	1.25928
2016/12/09 08:00:00	1.25883	1.25926	1.25781	1.25808	1.25876	1.25918	1.25772	1.25799
2016/12/09 07:45:00	1.25876	1.25943	1.25859	1.25883	1.25865	1.25935	1.25853	1.25876
2016/12/09 07:30:00	1.25947	1.25955	1.25829	1.25876	1.25944	1.25950	1.25825	1.25865
2016/12/09 07:15:00	1.26017	1.26046	1.25899	1.25947	1.26008	1.26041	1.25893	1.25944
2016/12/09 07:00:00	1.25996	1.26065	1.25924	1.26017	1.25987	1.26059	1.25919	1.26008
2016/12/09 06:45:00	1.26100	1.26125	1.25893	1.25996	1.26092	1.26120	1.25883	1.25987
2016/12/09 06:30:00	1.26043	1.26136	1.26025	1.26100	1.26034	1.26131	1.26018	1.26092
2016/12/09 06:15:00	1.26060	1.26107	1.26012	1.26043	1.26052	1.26099	1.26005	1.26034
2016/12/09 06:00:00	1.26130	1.26172	1.26010	1.26060	1.26125	1.26164	1.26001	1.26052
2016/12/09 05:45:00	1.26050	1.26142	1.26020	1.26130	1.26046	1.26135	1.26012	1.26125
2016/12/09 05:30:00	1.26010	1.26064	1.25932	1.26050	1.26002	1.26057	1.25922	1.26046
2016/12/09 05:15:00	1.26113	1.26156	1.25996	1.26010	1.26108	1.26152	1.25988	1.26002
2016/12/09 05:00:00	1.26149	1.26213	1.26072	1.26113	1.26141	1.26205	1.26066	1.26108
2016/12/09 04:45:00	1.26095	1.26202	1.26058	1.26149	1.26087	1.26193	1.26053	1.26141
2016/12/09 04:30:00	1.25994	1.26106	1.25994	1.26095	1.25982	1.26102	1.25982	1.26087
2016/12/09 04:15:00	1.26009	1.26051	1.25980	1.25994	1.26002	1.26043	1.25971	1.25982
2016/12/09 04:00:00	1.25993	1.26096	1.25949	1.26009	1.25987	1.26089	1.25943	1.26002
2016/12/09 03:45:00	1.25948	1.26008	1.25874	1.25993	1.25939	1.25998	1.25870	1.25987
2016/12/09 03:30:00	1.25800	1.25948	1.25775	1.25948	1.25789	1.25939	1.25768	1.25939
2016/12/09 03:15:00	1.25716	1.25814	1.25677	1.25800	1.25710	1.25802	1.25669	1.25789
2016/12/09 03:00:00	1.25626	1.25719	1.25613	1.25716	1.25617	1.25710	1.25605	1.25710
