日時	"EUR/AUD(始値, 買い)"	"EUR/AUD(高値, 買い)"	"EUR/AUD(安値, 買い)"	"EUR/AUD(終値, 買い)"	"EUR/AUD(始値, 売り)*"	"EUR/AUD(高値, 売り)*"	"EUR/AUD(安値, 売り)*"	"EUR/AUD(終値, 売り)*"
2016/12/05 23:30:00	1.44197	1.44223	1.44128	1.44178	1.44189	1.44214	1.44120	1.44169
2016/12/05 23:15:00	1.44236	1.44236	1.44135	1.44197	1.44230	1.44230	1.44125	1.44189
2016/12/05 23:00:00	1.44154	1.44285	1.44132	1.44236	1.44145	1.44276	1.44121	1.44230
2016/12/05 22:45:00	1.44256	1.44310	1.44120	1.44154	1.44245	1.44297	1.44112	1.44145
2016/12/05 22:30:00	1.44398	1.44494	1.44240	1.44256	1.44235	1.44464	1.44229	1.44245
2016/12/05 22:15:00	1.44314	1.44546	1.44228	1.44398	1.44304	1.44520	1.44221	1.44235
2016/12/05 22:00:00	1.44433	1.44433	1.44288	1.44314	1.44425	1.44428	1.44277	1.44304
2016/12/05 21:45:00	1.44412	1.44449	1.44357	1.44433	1.44402	1.44445	1.44351	1.44425
2016/12/05 21:30:00	1.44410	1.44474	1.44356	1.44412	1.44404	1.44468	1.44347	1.44402
2016/12/05 21:15:00	1.44436	1.44441	1.44353	1.44410	1.44426	1.44431	1.44346	1.44404
2016/12/05 21:00:00	1.44424	1.44496	1.44397	1.44436	1.44414	1.44489	1.44389	1.44426
2016/12/05 20:45:00	1.44357	1.44427	1.44305	1.44424	1.44348	1.44416	1.44296	1.44414
2016/12/05 20:30:00	1.44291	1.44357	1.44278	1.44357	1.44282	1.44348	1.44270	1.44348
2016/12/05 20:15:00	1.44301	1.44352	1.44232	1.44291	1.44296	1.44345	1.44224	1.44282
2016/12/05 20:00:00	1.44209	1.44389	1.44200	1.44301	1.44202	1.44381	1.44193	1.44296
2016/12/05 19:45:00	1.44215	1.44246	1.44128	1.44209	1.44207	1.44236	1.44120	1.44202
2016/12/05 19:30:00	1.43937	1.44255	1.43935	1.44215	1.43928	1.44247	1.43923	1.44207
2016/12/05 19:15:00	1.43921	1.43966	1.43828	1.43937	1.43912	1.43958	1.43820	1.43928
2016/12/05 19:00:00	1.43963	1.43990	1.43880	1.43921	1.43948	1.43982	1.43873	1.43912
2016/12/05 18:45:00	1.43905	1.43985	1.43884	1.43963	1.43891	1.43969	1.43871	1.43948
2016/12/05 18:30:00	1.43862	1.43962	1.43850	1.43905	1.43845	1.43949	1.43839	1.43891
2016/12/05 18:15:00	1.43985	1.44015	1.43822	1.43862	1.43964	1.44008	1.43812	1.43845
2016/12/05 18:00:00	1.44012	1.44066	1.43923	1.43985	1.43984	1.44038	1.43902	1.43964
2016/12/05 17:45:00	1.44067	1.44074	1.43996	1.44012	1.44040	1.44040	1.43972	1.43984
2016/12/05 17:30:00	1.43959	1.44114	1.43958	1.44067	1.43937	1.44091	1.43929	1.44040
2016/12/05 17:15:00	1.44017	1.44109	1.43951	1.43959	1.44007	1.44089	1.43932	1.43937
2016/12/05 17:00:00	1.44088	1.44088	1.44005	1.44017	1.44044	1.44047	1.44007	1.44007
2016/12/05 16:45:00	1.44059	1.44108	1.44020	1.44088	1.44041	1.44049	1.44010	1.44044
2016/12/05 16:30:00	1.44099	1.44144	1.44033	1.44059	1.44088	1.44127	1.44020	1.44041
2016/12/05 16:15:00	1.44125	1.44146	1.44083	1.44099	1.44114	1.44132	1.44075	1.44088
2016/12/05 16:00:00	1.44055	1.44137	1.44043	1.44125	1.44041	1.44125	1.44031	1.44114
2016/12/05 15:45:00	1.44086	1.44097	1.44031	1.44055	1.44075	1.44088	1.44019	1.44041
2016/12/05 15:30:00	1.44048	1.44091	1.44013	1.44086	1.44034	1.44079	1.44001	1.44075
2016/12/05 15:15:00	1.44031	1.44070	1.44004	1.44048	1.44019	1.44058	1.43993	1.44034
2016/12/05 15:00:00	1.44021	1.44095	1.44009	1.44031	1.44010	1.44084	1.44003	1.44019
2016/12/05 14:45:00	1.44020	1.44084	1.44001	1.44021	1.44011	1.44078	1.43992	1.44010
2016/12/05 14:30:00	1.44043	1.44082	1.44016	1.44020	1.44034	1.44072	1.44008	1.44011
2016/12/05 14:15:00	1.44048	1.44081	1.44003	1.44043	1.44041	1.44069	1.43995	1.44034
2016/12/05 14:00:00	1.43969	1.44112	1.43956	1.44048	1.43961	1.44107	1.43946	1.44041
2016/12/05 13:45:00	1.43970	1.44022	1.43933	1.43969	1.43958	1.44013	1.43930	1.43961
2016/12/05 13:30:00	1.44000	1.44006	1.43909	1.43970	1.43992	1.43995	1.43901	1.43958
2016/12/05 13:15:00	1.43949	1.44051	1.43899	1.44000	1.43937	1.44043	1.43889	1.43992
2016/12/05 13:00:00	1.43707	1.44007	1.43622	1.43949	1.43699	1.43994	1.43623	1.43937
2016/12/05 12:45:00	1.43611	1.43791	1.43603	1.43707	1.43601	1.43778	1.43595	1.43699
2016/12/05 12:30:00	1.43558	1.43630	1.43488	1.43611	1.43552	1.43621	1.43482	1.43601
2016/12/05 12:15:00	1.43545	1.43583	1.43479	1.43558	1.43537	1.43575	1.43469	1.43552
2016/12/05 12:00:00	1.43441	1.43577	1.43424	1.43545	1.43432	1.43569	1.43416	1.43537
2016/12/05 11:45:00	1.43469	1.43512	1.43373	1.43441	1.43461	1.43502	1.43363	1.43432
2016/12/05 11:30:00	1.43380	1.43490	1.43315	1.43469	1.43371	1.43484	1.43306	1.43461
2016/12/05 11:15:00	1.43501	1.43527	1.43377	1.43380	1.43495	1.43519	1.43371	1.43371
2016/12/05 11:00:00	1.43563	1.43571	1.43479	1.43501	1.43555	1.43562	1.43474	1.43495
2016/12/05 10:45:00	1.43804	1.43814	1.43555	1.43563	1.43797	1.43810	1.43546	1.43555
2016/12/05 10:30:00	1.44026	1.44030	1.43804	1.43804	1.44017	1.44023	1.43796	1.43797
2016/12/05 10:15:00	1.43949	1.44115	1.43941	1.44026	1.43940	1.44108	1.43934	1.44017
2016/12/05 10:00:00	1.44100	1.44172	1.43903	1.43949	1.44080	1.44163	1.43897	1.43940
2016/12/05 09:45:00	1.43946	1.44111	1.43851	1.44100	1.43936	1.44101	1.43845	1.44080
2016/12/05 09:30:00	1.43836	1.43952	1.43812	1.43946	1.43826	1.43944	1.43802	1.43936
2016/12/05 09:15:00	1.43763	1.43859	1.43692	1.43836	1.43755	1.43854	1.43682	1.43826
2016/12/05 09:00:00	1.43625	1.43786	1.43624	1.43763	1.43617	1.43779	1.43615	1.43755
2016/12/05 08:45:00	1.43717	1.43760	1.43621	1.43625	1.43706	1.43750	1.43614	1.43617
2016/12/05 08:30:00	1.43846	1.43858	1.43709	1.43717	1.43836	1.43848	1.43700	1.43706
2016/12/05 08:15:00	1.43938	1.43939	1.43823	1.43846	1.43929	1.43931	1.43817	1.43836
2016/12/05 08:00:00	1.43811	1.43960	1.43795	1.43938	1.43801	1.43951	1.43786	1.43929
2016/12/05 07:45:00	1.43873	1.43876	1.43738	1.43811	1.43862	1.43868	1.43730	1.43801
2016/12/05 07:30:00	1.44032	1.44032	1.43778	1.43873	1.44023	1.44023	1.43772	1.43862
2016/12/05 07:15:00	1.44094	1.44128	1.44002	1.44032	1.44084	1.44121	1.43993	1.44023
2016/12/05 07:00:00	1.44047	1.44187	1.43988	1.44094	1.44039	1.44183	1.43977	1.44084
2016/12/05 06:45:00	1.44129	1.44179	1.43993	1.44047	1.44120	1.44169	1.43981	1.44039
2016/12/05 06:30:00	1.44156	1.44377	1.44129	1.44129	1.44145	1.44363	1.44119	1.44120
2016/12/05 06:15:00	1.43821	1.44395	1.43818	1.44156	1.43807	1.44400	1.43806	1.44145
2016/12/05 06:00:00	1.43588	1.43920	1.43515	1.43821	1.43577	1.43904	1.43506	1.43807
2016/12/05 05:45:00	1.43422	1.43620	1.43413	1.43588	1.43414	1.43608	1.43407	1.43577
2016/12/05 05:30:00	1.43375	1.43451	1.43309	1.43422	1.43371	1.43443	1.43300	1.43414
2016/12/05 05:15:00	1.43327	1.43417	1.43271	1.43375	1.43318	1.43408	1.43262	1.43371
2016/12/05 05:00:00	1.43154	1.43359	1.43139	1.43327	1.43150	1.43357	1.43128	1.43318
2016/12/05 04:45:00	1.43099	1.43217	1.43089	1.43154	1.43091	1.43206	1.43083	1.43150
2016/12/05 04:30:00	1.43067	1.43164	1.43041	1.43099	1.43063	1.43155	1.43038	1.43091
2016/12/05 04:15:00	1.43088	1.43135	1.43028	1.43067	1.43079	1.43126	1.43020	1.43063
2016/12/05 04:00:00	1.42983	1.43105	1.42976	1.43088	1.42973	1.43096	1.42968	1.43079
2016/12/05 03:45:00	1.43076	1.43076	1.42909	1.42983	1.43061	1.43072	1.42902	1.42973
2016/12/05 03:30:00	1.43026	1.43129	1.42919	1.43076	1.43016	1.43124	1.42908	1.43061
2016/12/05 03:15:00	1.42776	1.43126	1.42700	1.43026	1.42759	1.43110	1.42704	1.43016
2016/12/05 03:00:00	1.42624	1.42782	1.42400	1.42776	1.42607	1.42770	1.42388	1.42759
2016/12/05 02:45:00	1.42502	1.42627	1.42489	1.42624	1.42491	1.42618	1.42480	1.42607
2016/12/05 02:30:00	1.42271	1.42624	1.42251	1.42502	1.42258	1.42612	1.42240	1.42491
2016/12/05 02:15:00	1.42287	1.42366	1.42202	1.42271	1.42276	1.42358	1.42193	1.42258
2016/12/05 02:00:00	1.42125	1.42318	1.42048	1.42287	1.42114	1.42308	1.42039	1.42276
2016/12/05 01:45:00	1.41959	1.42125	1.41930	1.42125	1.41947	1.42114	1.41920	1.42114
2016/12/05 01:30:00	1.41955	1.42007	1.41937	1.41959	1.41948	1.41998	1.41929	1.41947
2016/12/05 01:15:00	1.41885	1.41966	1.41880	1.41955	1.41875	1.41957	1.41871	1.41948
2016/12/05 01:00:00	1.41905	1.41959	1.41843	1.41885	1.41897	1.41950	1.41833	1.41875
2016/12/05 00:45:00	1.41909	1.41912	1.41811	1.41905	1.41900	1.41903	1.41803	1.41897
2016/12/05 00:30:00	1.41838	1.41916	1.41817	1.41909	1.41828	1.41907	1.41807	1.41900
