日時	"EUR/CZK(始値, 買い)"	"EUR/CZK(高値, 買い)"	"EUR/CZK(安値, 買い)"	"EUR/CZK(終値, 買い)"	"EUR/CZK(始値, 売り)*"	"EUR/CZK(高値, 売り)*"	"EUR/CZK(安値, 売り)*"	"EUR/CZK(終値, 売り)*"
2016/11/24 02:15:00	27.0352	27.0357	27.0342	27.0346	27.0280	27.0285	27.0270	27.0274
2016/11/24 02:00:00	27.0350	27.0357	27.0344	27.0352	27.0260	27.0285	27.0260	27.0280
2016/11/24 01:45:00	27.0377	27.0378	27.0350	27.0350	27.0257	27.0260	27.0257	27.0260
2016/11/24 01:30:00	27.0388	27.0388	27.0350	27.0377	27.0248	27.0270	27.0241	27.0257
2016/11/24 01:15:00	27.0389	27.0389	27.0350	27.0388	27.0249	27.0280	27.0248	27.0248
2016/11/24 01:00:00	27.0388	27.0389	27.0387	27.0389	27.0248	27.0249	27.0247	27.0249
2016/11/24 00:45:00	27.0388	27.0390	27.0387	27.0388	27.0248	27.0250	27.0247	27.0248
2016/11/24 00:30:00	27.0389	27.0389	27.0387	27.0388	27.0249	27.0249	27.0247	27.0248
2016/11/24 00:15:00	27.0388	27.0390	27.0387	27.0389	27.0248	27.0250	27.0247	27.0249
2016/11/24 00:00:00	27.0388	27.0389	27.0387	27.0388	27.0248	27.0249	27.0247	27.0248
2016/11/23 23:45:00	27.0388	27.0389	27.0387	27.0388	27.0248	27.0249	27.0247	27.0248
2016/11/23 23:30:00	27.0388	27.0389	27.0387	27.0388	27.0248	27.0249	27.0247	27.0248
2016/11/23 23:15:00	27.0388	27.0390	27.0387	27.0388	27.0248	27.0250	27.0247	27.0248
2016/11/23 23:00:00	27.0388	27.0390	27.0385	27.0388	27.0248	27.0250	27.0245	27.0248
2016/11/23 22:45:00	27.0388	27.0390	27.0387	27.0388	27.0248	27.0250	27.0247	27.0248
2016/11/23 22:30:00	27.0388	27.0390	27.0374	27.0388	27.0248	27.0250	27.0234	27.0248
2016/11/23 22:15:00	27.0389	27.0390	27.0388	27.0388	27.0249	27.0250	27.0248	27.0248
2016/11/23 22:00:00	27.0389	27.0390	27.0386	27.0389	27.0249	27.0250	27.0246	27.0249
2016/11/23 21:45:00	27.0388	27.0390	27.0387	27.0389	27.0248	27.0250	27.0247	27.0249
2016/11/23 21:30:00	27.0388	27.0390	27.0386	27.0388	27.0248	27.0250	27.0246	27.0248
2016/11/23 21:15:00	27.0389	27.0389	27.0387	27.0388	27.0249	27.0249	27.0247	27.0248
2016/11/23 21:00:00	27.0389	27.0389	27.0386	27.0389	27.0249	27.0249	27.0246	27.0249
2016/11/23 20:45:00	27.0425	27.0426	27.0387	27.0389	27.0215	27.0250	27.0215	27.0249
2016/11/23 20:30:00	27.0425	27.0427	27.0424	27.0425	27.0215	27.0217	27.0214	27.0215
2016/11/23 20:15:00	27.0425	27.0427	27.0350	27.0425	27.0215	27.0270	27.0214	27.0215
2016/11/23 20:00:00	27.0425	27.0428	27.0425	27.0425	27.0215	27.0218	27.0215	27.0215
2016/11/23 19:45:00	27.0426	27.0428	27.0411	27.0425	27.0216	27.0218	27.0201	27.0215
2016/11/23 19:30:00	27.0424	27.0427	27.0350	27.0426	27.0214	27.0280	27.0214	27.0216
2016/11/23 19:15:00	27.0426	27.0427	27.0424	27.0424	27.0216	27.0217	27.0214	27.0214
2016/11/23 19:00:00	27.0427	27.0427	27.0424	27.0426	27.0217	27.0217	27.0214	27.0216
2016/11/23 18:45:00	27.0426	27.0428	27.0425	27.0427	27.0216	27.0218	27.0215	27.0217
2016/11/23 18:30:00	27.0428	27.0428	27.0423	27.0426	27.0218	27.0218	27.0213	27.0216
2016/11/23 18:15:00	27.0425	27.0428	27.0369	27.0428	27.0215	27.0265	27.0215	27.0218
2016/11/23 18:00:00	27.0397	27.0502	27.0397	27.0425	27.0241	27.0241	27.0149	27.0215
2016/11/23 17:45:00	27.0396	27.0452	27.0395	27.0397	27.0240	27.0242	27.0192	27.0241
2016/11/23 17:30:00	27.0427	27.0428	27.0396	27.0396	27.0219	27.0240	27.0216	27.0240
2016/11/23 17:15:00	27.0479	27.0480	27.0422	27.0427	27.0167	27.0219	27.0166	27.0219
2016/11/23 17:00:00	27.0380	27.0523	27.0350	27.0479	27.0260	27.0280	27.0127	27.0167
2016/11/23 16:45:00	27.0326	27.0380	27.0321	27.0380	27.0274	27.0290	27.0240	27.0260
2016/11/23 16:30:00	27.0328	27.0339	27.0309	27.0326	27.0258	27.0280	27.0255	27.0274
2016/11/23 16:15:00	27.0337	27.0337	27.0300	27.0328	27.0267	27.0267	27.0240	27.0258
2016/11/23 16:00:00	27.0335	27.0340	27.0330	27.0337	27.0265	27.0270	27.0260	27.0267
2016/11/23 15:45:00	27.0336	27.0339	27.0331	27.0335	27.0266	27.0269	27.0261	27.0265
2016/11/23 15:30:00	27.0331	27.0340	27.0324	27.0336	27.0271	27.0273	27.0259	27.0266
2016/11/23 15:15:00	27.0333	27.0335	27.0321	27.0331	27.0283	27.0285	27.0263	27.0271
2016/11/23 15:00:00	27.0367	27.0367	27.0320	27.0333	27.0267	27.0284	27.0250	27.0283
2016/11/23 14:45:00	27.0366	27.0370	27.0360	27.0367	27.0266	27.0270	27.0260	27.0267
2016/11/23 14:30:00	27.0365	27.0371	27.0363	27.0366	27.0265	27.0271	27.0263	27.0266
2016/11/23 14:15:00	27.0345	27.0370	27.0329	27.0365	27.0285	27.0290	27.0263	27.0265
2016/11/23 14:00:00	27.0350	27.0350	27.0334	27.0345	27.0265	27.0296	27.0265	27.0285
2016/11/23 13:45:00	27.0342	27.0370	27.0335	27.0350	27.0292	27.0294	27.0265	27.0265
2016/11/23 13:30:00	27.0340	27.0342	27.0336	27.0342	27.0290	27.0292	27.0286	27.0292
2016/11/23 13:15:00	27.0330	27.0342	27.0330	27.0340	27.0280	27.0292	27.0280	27.0290
2016/11/23 13:00:00	27.0331	27.0332	27.0330	27.0330	27.0281	27.0282	27.0280	27.0280
2016/11/23 12:45:00	27.0330	27.0333	27.0310	27.0331	27.0284	27.0287	27.0272	27.0281
2016/11/23 12:30:00	27.0313	27.0335	27.0313	27.0330	27.0263	27.0286	27.0263	27.0284
2016/11/23 12:15:00	27.0300	27.0319	27.0299	27.0313	27.0250	27.0270	27.0249	27.0263
2016/11/23 12:00:00	27.0302	27.0303	27.0292	27.0300	27.0252	27.0253	27.0242	27.0250
2016/11/23 11:45:00	27.0306	27.0310	27.0289	27.0302	27.0256	27.0270	27.0246	27.0252
2016/11/23 11:30:00	27.0298	27.0309	27.0285	27.0306	27.0248	27.0270	27.0235	27.0256
2016/11/23 11:15:00	27.0299	27.0308	27.0260	27.0298	27.0250	27.0258	27.0230	27.0248
2016/11/23 11:00:00	27.0290	27.0300	27.0270	27.0299	27.0250	27.0257	27.0240	27.0250
2016/11/23 10:45:00	27.0290	27.0298	27.0285	27.0290	27.0250	27.0252	27.0237	27.0250
2016/11/23 10:30:00	27.0302	27.0310	27.0287	27.0290	27.0253	27.0270	27.0242	27.0250
2016/11/23 10:15:00	27.0303	27.0311	27.0280	27.0302	27.0253	27.0270	27.0247	27.0253
2016/11/23 10:00:00	27.0342	27.0342	27.0290	27.0303	27.0245	27.0265	27.0243	27.0253
2016/11/23 09:45:00	27.0310	27.0343	27.0303	27.0342	27.0281	27.0281	27.0244	27.0245
2016/11/23 09:30:00	27.0313	27.0335	27.0310	27.0310	27.0280	27.0301	27.0252	27.0281
2016/11/23 09:15:00	27.0306	27.0334	27.0305	27.0313	27.0255	27.0300	27.0250	27.0280
2016/11/23 09:00:00	27.0296	27.0347	27.0290	27.0306	27.0250	27.0260	27.0211	27.0255
2016/11/23 08:45:00	27.0299	27.0310	27.0262	27.0296	27.0239	27.0270	27.0233	27.0250
2016/11/23 08:30:00	27.0310	27.0311	27.0270	27.0299	27.0250	27.0260	27.0215	27.0239
2016/11/23 08:15:00	27.0301	27.0310	27.0290	27.0310	27.0241	27.0250	27.0236	27.0250
2016/11/23 08:00:00	27.0320	27.0325	27.0290	27.0301	27.0263	27.0265	27.0241	27.0241
2016/11/23 07:45:00	27.0326	27.0327	27.0300	27.0320	27.0266	27.0267	27.0257	27.0263
2016/11/23 07:30:00	27.0290	27.0327	27.0290	27.0326	27.0260	27.0280	27.0258	27.0266
2016/11/23 07:15:00	27.0303	27.0312	27.0290	27.0290	27.0253	27.0280	27.0247	27.0260
2016/11/23 07:00:00	27.0310	27.0331	27.0290	27.0303	27.0280	27.0300	27.0247	27.0253
2016/11/23 06:45:00	27.0321	27.0324	27.0300	27.0310	27.0267	27.0280	27.0255	27.0280
2016/11/23 06:30:00	27.0320	27.0322	27.0290	27.0321	27.0270	27.0270	27.0254	27.0267
2016/11/23 06:15:00	27.0310	27.0349	27.0310	27.0320	27.0270	27.0296	27.0256	27.0270
2016/11/23 06:00:00	27.0307	27.0328	27.0280	27.0310	27.0270	27.0280	27.0246	27.0270
2016/11/23 05:45:00	27.0290	27.0317	27.0290	27.0307	27.0260	27.0270	27.0251	27.0270
2016/11/23 05:30:00	27.0310	27.0316	27.0290	27.0290	27.0260	27.0270	27.0248	27.0260
2016/11/23 05:15:00	27.0300	27.0310	27.0298	27.0310	27.0260	27.0280	27.0245	27.0260
2016/11/23 05:00:00	27.0360	27.0362	27.0300	27.0300	27.0308	27.0310	27.0260	27.0260
2016/11/23 04:45:00	27.0401	27.0405	27.0357	27.0360	27.0347	27.0351	27.0303	27.0308
2016/11/23 04:30:00	27.0410	27.0410	27.0350	27.0401	27.0339	27.0353	27.0302	27.0347
2016/11/23 04:15:00	27.0357	27.0410	27.0357	27.0410	27.0291	27.0343	27.0291	27.0339
2016/11/23 04:00:00	27.0340	27.0364	27.0320	27.0357	27.0270	27.0297	27.0270	27.0291
2016/11/23 03:45:00	27.0331	27.0340	27.0320	27.0340	27.0280	27.0280	27.0260	27.0270
2016/11/23 03:30:00	27.0364	27.0364	27.0328	27.0331	27.0275	27.0290	27.0266	27.0280
2016/11/23 03:15:00	27.0360	27.0370	27.0340	27.0364	27.0300	27.0301	27.0275	27.0275
2016/11/23 03:00:00	27.0380	27.0380	27.0360	27.0360	27.0291	27.0301	27.0291	27.0300
2016/11/23 02:45:00	27.0366	27.0380	27.0360	27.0380	27.0294	27.0298	27.0291	27.0291
2016/11/23 02:30:00	27.0366	27.0371	27.0360	27.0366	27.0294	27.0299	27.0289	27.0294
2016/11/23 02:15:00	27.0354	27.0386	27.0350	27.0366	27.0282	27.0314	27.0278	27.0294
2016/11/23 02:00:00	27.0350	27.0357	27.0340	27.0354	27.0270	27.0290	27.0270	27.0282
2016/11/23 01:45:00	27.0370	27.0371	27.0350	27.0350	27.0270	27.0280	27.0245	27.0270
2016/11/23 01:30:00	27.0371	27.0380	27.0360	27.0370	27.0231	27.0270	27.0231	27.0270
2016/11/23 01:15:00	27.0372	27.0372	27.0369	27.0371	27.0232	27.0232	27.0229	27.0231
2016/11/23 01:00:00	27.0370	27.0372	27.0370	27.0372	27.0230	27.0232	27.0230	27.0232
2016/11/23 00:45:00	27.0371	27.0371	27.0370	27.0370	27.0231	27.0231	27.0230	27.0230
2016/11/23 00:30:00	27.0371	27.0371	27.0370	27.0371	27.0231	27.0231	27.0230	27.0231
2016/11/23 00:15:00	27.0371	27.0372	27.0320	27.0371	27.0231	27.0280	27.0230	27.0231
2016/11/23 00:00:00	27.0369	27.0371	27.0310	27.0371	27.0229	27.0270	27.0229	27.0231
2016/11/22 23:45:00	27.0370	27.0371	27.0369	27.0369	27.0230	27.0231	27.0229	27.0229
2016/11/22 23:30:00	27.0371	27.0372	27.0370	27.0370	27.0231	27.0232	27.0230	27.0230
2016/11/22 23:15:00	27.0370	27.0372	27.0310	27.0371	27.0230	27.0270	27.0229	27.0231
2016/11/22 23:00:00	27.0330	27.0372	27.0310	27.0370	27.0270	27.0270	27.0222	27.0230
2016/11/22 22:45:00	27.0330	27.0371	27.0310	27.0330	27.0270	27.0270	27.0229	27.0270
2016/11/22 22:30:00	27.0371	27.0372	27.0310	27.0330	27.0231	27.0270	27.0229	27.0270
2016/11/22 22:15:00	27.0370	27.0372	27.0370	27.0371	27.0230	27.0232	27.0230	27.0231
2016/11/22 22:00:00	27.0370	27.0372	27.0370	27.0370	27.0230	27.0232	27.0230	27.0230
2016/11/22 21:45:00	27.0370	27.0371	27.0369	27.0370	27.0230	27.0231	27.0229	27.0230
2016/11/22 21:30:00	27.0371	27.0372	27.0370	27.0370	27.0231	27.0232	27.0230	27.0230
2016/11/22 21:15:00	27.0370	27.0371	27.0369	27.0371	27.0230	27.0231	27.0229	27.0231
2016/11/22 21:00:00	27.0371	27.0371	27.0370	27.0370	27.0231	27.0231	27.0230	27.0230
2016/11/22 20:45:00	27.0371	27.0371	27.0370	27.0371	27.0231	27.0231	27.0230	27.0231
2016/11/22 20:30:00	27.0360	27.0371	27.0330	27.0371	27.0220	27.0270	27.0219	27.0231
2016/11/22 20:15:00	27.0310	27.0361	27.0310	27.0360	27.0270	27.0270	27.0219	27.0220
2016/11/22 20:00:00	27.0362	27.0362	27.0310	27.0310	27.0222	27.0280	27.0219	27.0270
2016/11/22 19:45:00	27.0360	27.0362	27.0360	27.0362	27.0220	27.0222	27.0220	27.0222
2016/11/22 19:30:00	27.0360	27.0361	27.0359	27.0360	27.0220	27.0221	27.0219	27.0220
2016/11/22 19:15:00	27.0361	27.0362	27.0360	27.0360	27.0221	27.0222	27.0220	27.0220
2016/11/22 19:00:00	27.0360	27.0361	27.0359	27.0361	27.0220	27.0221	27.0219	27.0221
2016/11/22 18:45:00	27.0394	27.0394	27.0360	27.0360	27.0196	27.0222	27.0184	27.0220
2016/11/22 18:30:00	27.0394	27.0394	27.0310	27.0394	27.0196	27.0270	27.0196	27.0196
2016/11/22 18:00:00	27.0369	27.0394	27.0320	27.0394	27.0213	27.0280	27.0196	27.0196
2016/11/22 17:45:00	27.0369	27.0372	27.0366	27.0369	27.0213	27.0216	27.0210	27.0213
2016/11/22 17:30:00	27.0380	27.0380	27.0310	27.0369	27.0224	27.0270	27.0212	27.0213
2016/11/22 17:15:00	27.0380	27.0380	27.0377	27.0380	27.0224	27.0224	27.0221	27.0224
2016/11/22 17:00:00	27.0380	27.0409	27.0330	27.0380	27.0270	27.0290	27.0211	27.0224
2016/11/22 16:45:00	27.0389	27.0421	27.0367	27.0380	27.0311	27.0343	27.0270	27.0270
2016/11/22 16:30:00	27.0393	27.0459	27.0388	27.0389	27.0318	27.0318	27.0267	27.0311
2016/11/22 16:15:00	27.0393	27.0395	27.0393	27.0393	27.0318	27.0320	27.0318	27.0318
2016/11/22 16:00:00	27.0387	27.0393	27.0383	27.0393	27.0312	27.0318	27.0308	27.0318
2016/11/22 15:45:00	27.0420	27.0422	27.0387	27.0387	27.0347	27.0347	27.0312	27.0312
2016/11/22 15:30:00	27.0383	27.0423	27.0383	27.0420	27.0308	27.0348	27.0308	27.0347
2016/11/22 15:15:00	27.0401	27.0407	27.0383	27.0383	27.0326	27.0332	27.0308	27.0308
2016/11/22 15:00:00	27.0382	27.0401	27.0381	27.0401	27.0307	27.0326	27.0306	27.0326
2016/11/22 14:45:00	27.0379	27.0388	27.0377	27.0382	27.0304	27.0313	27.0302	27.0307
2016/11/22 14:30:00	27.0377	27.0394	27.0377	27.0379	27.0302	27.0319	27.0302	27.0304
2016/11/22 14:15:00	27.0386	27.0391	27.0377	27.0377	27.0311	27.0316	27.0302	27.0302
2016/11/22 14:00:00	27.0378	27.0393	27.0378	27.0386	27.0303	27.0318	27.0303	27.0311
2016/11/22 13:45:00	27.0379	27.0394	27.0377	27.0378	27.0304	27.0319	27.0302	27.0303
2016/11/22 13:30:00	27.0379	27.0425	27.0378	27.0379	27.0304	27.0350	27.0303	27.0304
2016/11/22 13:15:00	27.0380	27.0422	27.0364	27.0379	27.0305	27.0347	27.0290	27.0304
2016/11/22 13:00:00	27.0386	27.0392	27.0377	27.0380	27.0311	27.0317	27.0302	27.0305
2016/11/22 12:45:00	27.0417	27.0419	27.0386	27.0386	27.0342	27.0344	27.0311	27.0311
2016/11/22 12:30:00	27.0438	27.0440	27.0411	27.0417	27.0363	27.0370	27.0336	27.0342
2016/11/22 12:15:00	27.0434	27.0450	27.0400	27.0438	27.0372	27.0400	27.0333	27.0363
2016/11/22 12:00:00	27.0391	27.0445	27.0391	27.0434	27.0341	27.0379	27.0327	27.0372
2016/11/22 11:45:00	27.0384	27.0395	27.0377	27.0391	27.0334	27.0347	27.0327	27.0341
2016/11/22 11:30:00	27.0380	27.0390	27.0374	27.0384	27.0330	27.0341	27.0324	27.0334
2016/11/22 11:15:00	27.0386	27.0390	27.0375	27.0380	27.0336	27.0342	27.0325	27.0330
2016/11/22 11:00:00	27.0330	27.0390	27.0327	27.0386	27.0290	27.0340	27.0285	27.0336
2016/11/22 10:45:00	27.0350	27.0360	27.0310	27.0330	27.0300	27.0311	27.0280	27.0290
2016/11/22 10:30:00	27.0338	27.0353	27.0327	27.0350	27.0288	27.0310	27.0280	27.0300
2016/11/22 10:15:00	27.0337	27.0357	27.0319	27.0338	27.0287	27.0310	27.0276	27.0288
2016/11/22 10:00:00	27.0380	27.0380	27.0307	27.0337	27.0320	27.0320	27.0256	27.0287
2016/11/22 09:45:00	27.0384	27.0389	27.0362	27.0380	27.0324	27.0341	27.0302	27.0320
2016/11/22 09:30:00	27.0398	27.0398	27.0374	27.0384	27.0338	27.0350	27.0316	27.0324
2016/11/22 09:15:00	27.0403	27.0408	27.0393	27.0398	27.0343	27.0350	27.0333	27.0338
2016/11/22 09:00:00	27.0409	27.0410	27.0396	27.0403	27.0350	27.0354	27.0339	27.0343
2016/11/22 08:45:00	27.0412	27.0420	27.0394	27.0409	27.0360	27.0373	27.0337	27.0350
2016/11/22 08:30:00	27.0489	27.0500	27.0407	27.0412	27.0430	27.0450	27.0355	27.0360
2016/11/22 08:15:00	27.0460	27.0504	27.0460	27.0489	27.0420	27.0450	27.0410	27.0430
2016/11/22 08:00:00	27.0469	27.0500	27.0446	27.0460	27.0409	27.0460	27.0386	27.0420
2016/11/22 07:45:00	27.0482	27.0490	27.0437	27.0469	27.0422	27.0450	27.0378	27.0409
2016/11/22 07:30:00	27.0505	27.0510	27.0475	27.0482	27.0445	27.0453	27.0415	27.0422
2016/11/22 07:15:00	27.0502	27.0511	27.0491	27.0505	27.0442	27.0451	27.0431	27.0445
2016/11/22 07:00:00	27.0501	27.0508	27.0495	27.0502	27.0430	27.0450	27.0430	27.0442
2016/11/22 06:45:00	27.0580	27.0580	27.0501	27.0501	27.0517	27.0520	27.0430	27.0430
2016/11/22 06:30:00	27.0568	27.0584	27.0520	27.0580	27.0496	27.0517	27.0480	27.0517
2016/11/22 06:15:00	27.0571	27.0583	27.0565	27.0568	27.0499	27.0511	27.0495	27.0496
2016/11/22 06:00:00	27.0548	27.0575	27.0540	27.0571	27.0476	27.0510	27.0476	27.0499
2016/11/22 05:45:00	27.0460	27.0570	27.0460	27.0548	27.0400	27.0500	27.0400	27.0476
2016/11/22 05:30:00	27.0429	27.0477	27.0420	27.0460	27.0370	27.0405	27.0367	27.0400
2016/11/22 05:15:00	27.0449	27.0478	27.0380	27.0429	27.0390	27.0406	27.0310	27.0370
2016/11/22 05:00:00	27.0547	27.0559	27.0370	27.0449	27.0475	27.0495	27.0304	27.0390
2016/11/22 04:45:00	27.0580	27.0590	27.0537	27.0547	27.0530	27.0540	27.0465	27.0475
2016/11/22 04:30:00	27.0590	27.0620	27.0580	27.0580	27.0543	27.0563	27.0530	27.0530
2016/11/22 04:15:00	27.0610	27.0637	27.0567	27.0590	27.0555	27.0570	27.0537	27.0543
2016/11/22 04:00:00	27.0524	27.0610	27.0508	27.0610	27.0454	27.0570	27.0446	27.0555
2016/11/22 03:45:00	27.0533	27.0533	27.0500	27.0524	27.0461	27.0461	27.0431	27.0454
2016/11/22 03:30:00	27.0487	27.0535	27.0485	27.0533	27.0415	27.0463	27.0415	27.0461
2016/11/22 03:15:00	27.0388	27.0535	27.0388	27.0487	27.0328	27.0478	27.0328	27.0415
2016/11/22 03:00:00	27.0360	27.0441	27.0360	27.0388	27.0310	27.0369	27.0300	27.0328
2016/11/22 02:45:00	27.0390	27.0394	27.0340	27.0360	27.0301	27.0310	27.0270	27.0310
2016/11/22 02:30:00	27.0290	27.0390	27.0290	27.0390	27.0240	27.0301	27.0215	27.0301
2016/11/22 02:15:00	27.0290	27.0316	27.0280	27.0290	27.0230	27.0240	27.0197	27.0240
2016/11/22 02:00:00	27.0290	27.0309	27.0280	27.0290	27.0230	27.0230	27.0194	27.0230
2016/11/22 01:45:00	27.0336	27.0336	27.0270	27.0290	27.0156	27.0240	27.0156	27.0230
2016/11/22 01:30:00	27.0315	27.0336	27.0270	27.0336	27.0175	27.0230	27.0155	27.0156
2016/11/22 01:15:00	27.0316	27.0317	27.0314	27.0315	27.0176	27.0177	27.0174	27.0175
2016/11/22 01:00:00	27.0270	27.0317	27.0270	27.0316	27.0230	27.0230	27.0174	27.0176
2016/11/22 00:45:00	27.0314	27.0315	27.0270	27.0270	27.0174	27.0230	27.0169	27.0230
2016/11/22 00:30:00	27.0315	27.0317	27.0314	27.0314	27.0175	27.0177	27.0174	27.0174
2016/11/22 00:15:00	27.0316	27.0316	27.0315	27.0315	27.0176	27.0176	27.0175	27.0175
2016/11/22 00:00:00	27.0315	27.0317	27.0315	27.0316	27.0175	27.0177	27.0175	27.0176
2016/11/21 23:45:00	27.0320	27.0321	27.0270	27.0315	27.0180	27.0230	27.0174	27.0175
2016/11/21 23:30:00	27.0320	27.0321	27.0319	27.0320	27.0180	27.0181	27.0179	27.0180
2016/11/21 23:15:00	27.0270	27.0321	27.0270	27.0320	27.0230	27.0230	27.0175	27.0180
2016/11/21 23:00:00	27.0325	27.0326	27.0270	27.0270	27.0185	27.0230	27.0184	27.0230
