日時	"EUR/TRY(始値, 買い)"	"EUR/TRY(高値, 買い)"	"EUR/TRY(安値, 買い)"	"EUR/TRY(終値, 買い)"	"EUR/TRY(始値, 売り)*"	"EUR/TRY(高値, 売り)*"	"EUR/TRY(安値, 売り)*"	"EUR/TRY(終値, 売り)*"
2016/09/06 04:45:00	3.28546	3.28596	3.28439	3.28596	3.28444	3.28490	3.28346	3.28490
2016/09/06 04:30:00	3.28686	3.28731	3.28433	3.28546	3.28562	3.28618	3.28353	3.28444
2016/09/06 04:15:00	3.28815	3.28836	3.28666	3.28686	3.28709	3.28740	3.28561	3.28562
2016/09/06 04:00:00	3.28674	3.28815	3.28595	3.28815	3.28589	3.28709	3.28490	3.28709
2016/09/06 03:45:00	3.28572	3.28674	3.28459	3.28674	3.28497	3.28593	3.28364	3.28589
2016/09/06 03:30:00	3.28526	3.28646	3.28486	3.28572	3.28417	3.28557	3.28388	3.28497
2016/09/06 03:15:00	3.28342	3.28710	3.28293	3.28526	3.28200	3.28640	3.28194	3.28417
2016/09/06 03:00:00	3.28231	3.28447	3.28146	3.28342	3.28125	3.28374	3.28054	3.28200
2016/09/06 02:45:00	3.28481	3.28484	3.28185	3.28231	3.28412	3.28412	3.28108	3.28125
2016/09/06 02:30:00	3.28414	3.28500	3.28390	3.28481	3.28305	3.28412	3.28288	3.28412
2016/09/06 02:15:00	3.28329	3.28447	3.28280	3.28414	3.28208	3.28328	3.28150	3.28305
2016/09/06 02:00:00	3.28630	3.28640	3.28310	3.28329	3.28350	3.28538	3.28199	3.28208
2016/09/06 01:45:00	3.28520	3.28710	3.28400	3.28630	3.28356	3.28523	3.28240	3.28350
2016/09/06 01:30:00	3.28628	3.28660	3.28520	3.28520	3.28433	3.28535	3.28356	3.28356
2016/09/06 01:15:00	3.28832	3.28867	3.28620	3.28628	3.28510	3.28600	3.28420	3.28433
2016/09/06 01:00:00	3.28740	3.28845	3.28564	3.28832	3.28423	3.28560	3.28360	3.28510
2016/09/06 00:45:00	3.28740	3.28817	3.28680	3.28740	3.28433	3.28511	3.28421	3.28423
2016/09/06 00:30:00	3.29018	3.29018	3.28720	3.28740	3.28644	3.28673	3.28433	3.28433
2016/09/06 00:15:00	3.28980	3.29018	3.28900	3.29018	3.28760	3.28760	3.28625	3.28644
2016/09/06 00:00:00	3.28980	3.29026	3.28920	3.28980	3.28740	3.28800	3.28662	3.28760
2016/09/05 23:45:00	3.29000	3.29042	3.28940	3.28980	3.28693	3.28800	3.28681	3.28740
2016/09/05 23:30:00	3.28960	3.29015	3.28920	3.29000	3.28700	3.28780	3.28659	3.28693
2016/09/05 23:15:00	3.28800	3.28972	3.28760	3.28960	3.28700	3.28720	3.28526	3.28700
2016/09/05 23:00:00	3.28830	3.28868	3.28740	3.28800	3.28540	3.28700	3.28451	3.28700
2016/09/05 22:45:00	3.28840	3.28910	3.28780	3.28830	3.28560	3.28660	3.28490	3.28540
2016/09/05 22:30:00	3.28665	3.28860	3.28665	3.28840	3.28337	3.28640	3.28337	3.28560
2016/09/05 22:15:00	3.28617	3.28721	3.28617	3.28665	3.28340	3.28460	3.28327	3.28337
2016/09/05 22:00:00	3.28640	3.28669	3.28507	3.28617	3.28274	3.28420	3.28132	3.28340
2016/09/05 21:45:00	3.28721	3.28777	3.28595	3.28640	3.28401	3.28520	3.28228	3.28274
2016/09/05 21:30:00	3.28741	3.28792	3.28640	3.28721	3.28337	3.28500	3.28337	3.28401
2016/09/05 21:15:00	3.28708	3.28741	3.28684	3.28741	3.28307	3.28337	3.28293	3.28337
2016/09/05 21:00:00	3.28629	3.28708	3.28580	3.28708	3.28234	3.28307	3.28188	3.28307
2016/09/05 20:45:00	3.28615	3.28715	3.28601	3.28629	3.28234	3.28327	3.28203	3.28234
2016/09/05 20:30:00	3.28712	3.28723	3.28615	3.28615	3.28337	3.28337	3.28234	3.28234
2016/09/05 20:15:00	3.28736	3.28766	3.28701	3.28712	3.28366	3.28396	3.28337	3.28337
2016/09/05 20:00:00	3.28843	3.28843	3.28736	3.28736	3.28396	3.28425	3.28352	3.28366
2016/09/05 19:45:00	3.28752	3.28852	3.28747	3.28843	3.28325	3.28436	3.28255	3.28396
2016/09/05 19:30:00	3.28806	3.28806	3.28722	3.28752	3.28366	3.28381	3.28293	3.28325
2016/09/05 19:15:00	3.28720	3.28834	3.28720	3.28806	3.28278	3.28396	3.28278	3.28366
2016/09/05 19:00:00	3.28780	3.28780	3.28700	3.28720	3.28322	3.28337	3.28234	3.28278
2016/09/05 18:45:00	3.28790	3.28809	3.28770	3.28780	3.28322	3.28337	3.28322	3.28322
2016/09/05 18:30:00	3.28830	3.28830	3.28774	3.28790	3.28381	3.28381	3.28292	3.28322
2016/09/05 18:15:00	3.28879	3.28888	3.28818	3.28830	3.28411	3.28425	3.28316	3.28381
2016/09/05 18:00:00	3.28650	3.28879	3.28650	3.28879	3.28231	3.28425	3.28126	3.28411
2016/09/05 17:45:00	3.28887	3.28902	3.28643	3.28650	3.27991	3.28273	3.27991	3.28231
2016/09/05 17:30:00	3.28908	3.28914	3.28884	3.28887	3.28209	3.28209	3.27988	3.27991
2016/09/05 17:15:00	3.29041	3.29041	3.28908	3.28908	3.28253	3.28270	3.27990	3.28209
2016/09/05 17:00:00	3.28877	3.29134	3.28877	3.29041	3.28155	3.28253	3.28136	3.28253
2016/09/05 16:45:00	3.28718	3.28902	3.28617	3.28877	3.28393	3.28420	3.28155	3.28155
2016/09/05 16:30:00	3.28661	3.28722	3.28661	3.28718	3.28420	3.28460	3.28354	3.28393
2016/09/05 16:15:00	3.28650	3.28715	3.28650	3.28661	3.28420	3.28540	3.28409	3.28420
2016/09/05 16:00:00	3.28626	3.28677	3.28589	3.28650	3.28343	3.28460	3.28333	3.28420
2016/09/05 15:45:00	3.28682	3.28726	3.28626	3.28626	3.28448	3.28463	3.28343	3.28343
2016/09/05 15:30:00	3.28662	3.28695	3.28662	3.28682	3.28428	3.28471	3.28428	3.28448
2016/09/05 15:15:00	3.28704	3.28704	3.28649	3.28662	3.28474	3.28481	3.28416	3.28428
2016/09/05 15:00:00	3.28612	3.28724	3.28602	3.28704	3.28390	3.28504	3.28377	3.28474
2016/09/05 14:45:00	3.28681	3.28692	3.28610	3.28612	3.28464	3.28474	3.28390	3.28390
2016/09/05 14:30:00	3.28710	3.28710	3.28650	3.28681	3.28486	3.28493	3.28441	3.28464
2016/09/05 14:15:00	3.28685	3.28712	3.28685	3.28710	3.28502	3.28506	3.28479	3.28486
2016/09/05 14:00:00	3.28700	3.28730	3.28684	3.28685	3.28539	3.28539	3.28490	3.28502
2016/09/05 13:45:00	3.28690	3.28710	3.28650	3.28700	3.28532	3.28546	3.28480	3.28539
2016/09/05 13:30:00	3.28690	3.28700	3.28660	3.28690	3.28517	3.28540	3.28492	3.28532
2016/09/05 13:15:00	3.28650	3.28698	3.28650	3.28690	3.28476	3.28520	3.28473	3.28517
2016/09/05 13:00:00	3.28690	3.28720	3.28620	3.28650	3.28500	3.28540	3.28453	3.28476
2016/09/05 12:45:00	3.28620	3.28690	3.28600	3.28690	3.28470	3.28506	3.28430	3.28500
2016/09/05 12:30:00	3.28570	3.28620	3.28560	3.28620	3.28408	3.28470	3.28403	3.28470
2016/09/05 12:15:00	3.28562	3.28647	3.28500	3.28570	3.28380	3.28480	3.28370	3.28408
2016/09/05 12:00:00	3.28535	3.28657	3.28513	3.28562	3.28424	3.28480	3.28360	3.28380
2016/09/05 11:45:00	3.28476	3.28557	3.28386	3.28535	3.28371	3.28424	3.28280	3.28424
2016/09/05 11:30:00	3.28611	3.28617	3.28420	3.28476	3.28506	3.28512	3.28313	3.28371
2016/09/05 11:15:00	3.28661	3.28798	3.28554	3.28611	3.28587	3.28709	3.28447	3.28506
2016/09/05 11:00:00	3.28398	3.28661	3.28383	3.28661	3.28270	3.28592	3.28259	3.28587
2016/09/05 10:45:00	3.28832	3.29032	3.28385	3.28398	3.28743	3.28912	3.28270	3.28270
2016/09/05 10:30:00	3.28761	3.28865	3.28722	3.28832	3.28660	3.28760	3.28628	3.28743
2016/09/05 10:15:00	3.28759	3.28826	3.28732	3.28761	3.28681	3.28734	3.28626	3.28660
2016/09/05 10:00:00	3.28692	3.28778	3.28670	3.28759	3.28587	3.28683	3.28565	3.28681
2016/09/05 09:45:00	3.28555	3.28738	3.28516	3.28692	3.28449	3.28627	3.28427	3.28587
2016/09/05 09:30:00	3.28684	3.28790	3.28480	3.28555	3.28594	3.28691	3.28381	3.28449
2016/09/05 09:15:00	3.28816	3.28895	3.28645	3.28684	3.28709	3.28789	3.28528	3.28594
2016/09/05 09:00:00	3.28960	3.28966	3.28760	3.28816	3.28860	3.28860	3.28647	3.28709
2016/09/05 08:45:00	3.29021	3.29123	3.28940	3.28960	3.28903	3.29020	3.28839	3.28860
2016/09/05 08:30:00	3.29004	3.29056	3.28920	3.29021	3.28886	3.28942	3.28821	3.28903
2016/09/05 08:15:00	3.28867	3.29048	3.28848	3.29004	3.28750	3.28931	3.28731	3.28886
2016/09/05 08:00:00	3.29000	3.29006	3.28836	3.28867	3.28883	3.28914	3.28723	3.28750
2016/09/05 07:45:00	3.29000	3.29088	3.28920	3.29000	3.28883	3.28970	3.28827	3.28883
2016/09/05 07:30:00	3.29090	3.29157	3.29000	3.29000	3.28972	3.29040	3.28883	3.28883
2016/09/05 07:15:00	3.29080	3.29105	3.28952	3.29090	3.28942	3.29000	3.28849	3.28972
2016/09/05 07:00:00	3.29172	3.29173	3.28912	3.29080	3.29028	3.29031	3.28818	3.28942
2016/09/05 06:45:00	3.29132	3.29230	3.29040	3.29172	3.28990	3.29100	3.28921	3.29028
2016/09/05 06:30:00	3.29213	3.29299	3.29120	3.29132	3.29068	3.29160	3.28990	3.28990
2016/09/05 06:15:00	3.29060	3.29240	3.29036	3.29213	3.28937	3.29117	3.28908	3.29068
2016/09/05 06:00:00	3.29202	3.29220	3.28980	3.29060	3.29100	3.29105	3.28880	3.28937
2016/09/05 05:45:00	3.29405	3.29470	3.29202	3.29202	3.29342	3.29346	3.29100	3.29100
2016/09/05 05:30:00	3.29300	3.29609	3.29240	3.29405	3.29152	3.29460	3.29120	3.29342
2016/09/05 05:15:00	3.29359	3.29409	3.29253	3.29300	3.29223	3.29321	3.29138	3.29152
2016/09/05 05:00:00	3.29354	3.29405	3.29260	3.29359	3.29196	3.29280	3.29140	3.29223
2016/09/05 04:45:00	3.29496	3.29690	3.29299	3.29354	3.29341	3.29560	3.29196	3.29196
2016/09/05 04:30:00	3.29443	3.29496	3.29340	3.29496	3.29394	3.29394	3.29204	3.29341
2016/09/05 04:15:00	3.29580	3.29762	3.29443	3.29443	3.29480	3.29656	3.29371	3.29394
2016/09/05 04:00:00	3.29452	3.29610	3.29360	3.29580	3.29300	3.29500	3.29224	3.29480
2016/09/05 03:45:00	3.29355	3.29468	3.29220	3.29452	3.29231	3.29340	3.29080	3.29300
2016/09/05 03:30:00	3.29270	3.29355	3.29136	3.29355	3.29110	3.29231	3.29014	3.29231
2016/09/05 03:15:00	3.29373	3.29386	3.29040	3.29270	3.29251	3.29264	3.28949	3.29110
2016/09/05 03:00:00	3.29509	3.29509	3.29113	3.29373	3.29104	3.29356	3.29016	3.29251
2016/09/05 02:45:00	3.29260	3.29509	3.29216	3.29509	3.29140	3.29362	3.29104	3.29104
2016/09/05 02:30:00	3.29280	3.29320	3.29116	3.29260	3.29080	3.29157	3.28995	3.29140
2016/09/05 02:15:00	3.29381	3.29418	3.29113	3.29280	3.29259	3.29300	3.28991	3.29080
2016/09/05 02:00:00	3.29360	3.29487	3.29200	3.29381	3.29191	3.29380	3.29101	3.29259
2016/09/05 01:45:00	3.29522	3.29763	3.29260	3.29360	3.29353	3.29621	3.29100	3.29191
2016/09/05 01:30:00	3.29700	3.29746	3.29480	3.29522	3.29420	3.29600	3.29328	3.29353
2016/09/05 01:15:00	3.29480	3.29720	3.29440	3.29700	3.29185	3.29500	3.29178	3.29420
2016/09/05 01:00:00	3.29531	3.29640	3.29420	3.29480	3.29163	3.29300	3.29113	3.29185
2016/09/05 00:45:00	3.29597	3.29659	3.29420	3.29531	3.29400	3.29400	3.29163	3.29163
2016/09/05 00:30:00	3.29360	3.29609	3.29360	3.29597	3.29180	3.29420	3.29159	3.29400
2016/09/05 00:15:00	3.29300	3.29389	3.29280	3.29360	3.29100	3.29180	3.29036	3.29180
2016/09/05 00:00:00	3.29400	3.29469	3.29300	3.29300	3.29200	3.29260	3.29100	3.29100
2016/09/04 23:45:00	3.29340	3.29424	3.29320	3.29400	3.29100	3.29200	3.29070	3.29200
2016/09/04 23:30:00	3.29422	3.29422	3.29260	3.29340	3.29169	3.29180	3.29074	3.29100
2016/09/04 23:15:00	3.29300	3.29429	3.29260	3.29422	3.29100	3.29200	3.29060	3.29169
2016/09/04 23:00:00	3.29340	3.29446	3.29280	3.29300	3.29140	3.29220	3.29075	3.29100
2016/09/04 22:45:00	3.29468	3.29622	3.29300	3.29340	3.29160	3.29280	3.29054	3.29140
2016/09/04 22:30:00	3.29383	3.29514	3.29320	3.29468	3.29040	3.29220	3.29038	3.29160
2016/09/04 22:15:00	3.29360	3.29420	3.29120	3.29383	3.29044	3.29120	3.28968	3.29040
2016/09/04 22:00:00	3.29300	3.29369	3.29240	3.29360	3.28970	3.29058	3.28926	3.29044
2016/09/04 21:45:00	3.29420	3.29445	3.29300	3.29300	3.29007	3.29032	3.28957	3.28970
2016/09/04 21:30:00	3.29664	3.29664	3.29387	3.29420	3.29029	3.29173	3.28861	3.29007
2016/09/04 21:15:00	3.29666	3.29694	3.29526	3.29664	3.29253	3.29281	3.29029	3.29029
2016/09/04 21:00:00	3.29630	3.29743	3.29620	3.29666	3.29218	3.29317	3.29208	3.29253
2016/09/04 20:45:00	3.29652	3.29740	3.29630	3.29630	3.29237	3.29363	3.29218	3.29218
2016/09/04 20:30:00	3.29790	3.29807	3.29628	3.29652	3.29226	3.29302	3.29166	3.29237
2016/09/04 20:15:00	3.29749	3.29872	3.29749	3.29790	3.29185	3.29307	3.29185	3.29226
2016/09/04 20:00:00	3.29676	3.29766	3.29671	3.29749	3.29093	3.29201	3.29093	3.29185
2016/09/04 19:45:00	3.29683	3.29714	3.29657	3.29676	3.29119	3.29150	3.29090	3.29093
2016/09/04 19:30:00	3.29679	3.29696	3.29661	3.29683	3.29106	3.29122	3.29088	3.29119
2016/09/04 19:15:00	3.29699	3.29701	3.29672	3.29679	3.29125	3.29156	3.29100	3.29106
2016/09/04 19:00:00	3.29638	3.29707	3.29638	3.29699	3.29060	3.29158	3.29059	3.29125
2016/09/04 18:45:00	3.29618	3.29648	3.29567	3.29638	3.29040	3.29069	3.28989	3.29060
2016/09/04 18:30:00	3.29806	3.29850	3.29579	3.29618	3.28720	3.29040	3.28680	3.29040
2016/09/04 18:15:00	3.30280	3.30280	3.29761	3.29806	3.28287	3.28730	3.28287	3.28720
2016/09/04 18:00:00	3.30609	3.30655	3.30259	3.30280	3.27930	3.28320	3.27891	3.28287
2016/09/04 17:45:00	3.30979	3.30979	3.30609	3.30609	3.27582	3.27937	3.27582	3.27930
2016/09/04 17:30:00	3.30340	3.30979	3.30340	3.30979	3.28010	3.28010	3.27582	3.27582
2016/09/04 17:15:00	3.31012	3.31073	3.30340	3.30340	3.27666	3.28100	3.27582	3.28010
2016/09/04 17:00:00	3.30490	3.31049	3.30410	3.31012	3.28231	3.28231	3.27666	3.27666
2016/09/02 16:45:00	3.29581	3.29668	3.29536	3.29658	3.28828	3.28828	3.28611	3.28611
2016/09/02 16:30:00	3.29441	3.29581	3.29441	3.29581	3.29112	3.29112	3.28828	3.28828
2016/09/02 16:15:00	3.29404	3.29482	3.29404	3.29441	3.29117	3.29117	3.29107	3.29112
2016/09/02 16:00:00	3.29483	3.29652	3.29373	3.29404	3.29254	3.29254	3.29085	3.29117
2016/09/02 15:45:00	3.29413	3.29543	3.29398	3.29483	3.29222	3.29327	3.29170	3.29254
2016/09/02 15:30:00	3.29452	3.29530	3.29408	3.29413	3.29245	3.29317	3.29211	3.29222
2016/09/02 15:15:00	3.29587	3.29587	3.29447	3.29452	3.29406	3.29406	3.29239	3.29245
2016/09/02 15:00:00	3.29529	3.29641	3.29511	3.29587	3.29338	3.29456	3.29327	3.29406
2016/09/02 14:45:00	3.29399	3.29591	3.29381	3.29529	3.29222	3.29400	3.29222	3.29338
2016/09/02 14:30:00	3.29353	3.29459	3.29353	3.29399	3.29177	3.29277	3.29170	3.29222
2016/09/02 14:15:00	3.29294	3.29431	3.29287	3.29353	3.29158	3.29242	3.29130	3.29177
2016/09/02 14:00:00	3.29256	3.29328	3.28994	3.29294	3.29110	3.29170	3.28830	3.29158
2016/09/02 13:45:00	3.29600	3.29629	3.29253	3.29256	3.29440	3.29480	3.29100	3.29110
2016/09/02 13:30:00	3.29730	3.29812	3.29555	3.29600	3.29570	3.29650	3.29363	3.29440
2016/09/02 13:15:00	3.29725	3.29860	3.29667	3.29730	3.29560	3.29700	3.29506	3.29570
2016/09/02 13:00:00	3.29731	3.29813	3.29617	3.29725	3.29560	3.29650	3.29450	3.29560
2016/09/02 12:45:00	3.29537	3.29740	3.29517	3.29731	3.29380	3.29570	3.29360	3.29560
2016/09/02 12:30:00	3.29654	3.29771	3.29448	3.29537	3.29498	3.29590	3.29284	3.29380
2016/09/02 12:15:00	3.29612	3.29748	3.29597	3.29654	3.29486	3.29620	3.29440	3.29498
2016/09/02 12:00:00	3.29757	3.29806	3.29480	3.29612	3.29667	3.29680	3.29373	3.29486
2016/09/02 11:45:00	3.29788	3.29823	3.29654	3.29757	3.29687	3.29737	3.29564	3.29667
2016/09/02 11:30:00	3.30013	3.30123	3.29685	3.29788	3.29912	3.29970	3.29586	3.29687
2016/09/02 11:15:00	3.30589	3.30589	3.29922	3.30013	3.30487	3.30487	3.29820	3.29912
2016/09/02 11:00:00	3.30448	3.30589	3.30302	3.30589	3.30347	3.30487	3.30201	3.30487
2016/09/02 10:45:00	3.30303	3.30483	3.30269	3.30448	3.30222	3.30401	3.30167	3.30347
2016/09/02 10:30:00	3.30300	3.30431	3.30128	3.30303	3.30129	3.30318	3.30039	3.30222
2016/09/02 10:15:00	3.30247	3.30431	3.30096	3.30300	3.30147	3.30325	3.30001	3.30129
2016/09/02 10:00:00	3.30523	3.30544	3.30050	3.30247	3.30238	3.30460	3.29940	3.30147
2016/09/02 09:45:00	3.30595	3.30618	3.30167	3.30523	3.30470	3.30523	3.30072	3.30238
2016/09/02 09:30:00	3.30600	3.30936	3.30555	3.30595	3.30517	3.30863	3.30450	3.30470
2016/09/02 09:15:00	3.30840	3.30904	3.30529	3.30600	3.30739	3.30821	3.30427	3.30517
2016/09/02 09:00:00	3.30886	3.31177	3.30656	3.30840	3.30803	3.31075	3.30555	3.30739
2016/09/02 08:45:00	3.31070	3.31337	3.30823	3.30886	3.30949	3.31221	3.30725	3.30803
2016/09/02 08:30:00	3.32410	3.33757	3.30860	3.31070	3.29771	3.32068	3.29510	3.30949
2016/09/02 08:15:00	3.31265	3.32924	3.31228	3.32410	3.31180	3.31618	3.28691	3.29771
2016/09/02 08:00:00	3.31169	3.31516	3.31135	3.31265	3.31081	3.31433	3.31041	3.31180
2016/09/02 07:45:00	3.31334	3.31427	3.31107	3.31169	3.31258	3.31352	3.31030	3.31081
2016/09/02 07:30:00	3.31324	3.31370	3.31175	3.31334	3.31248	3.31285	3.31091	3.31258
2016/09/02 07:15:00	3.31175	3.31325	3.31099	3.31324	3.31101	3.31248	3.31023	3.31248
2016/09/02 07:00:00	3.31264	3.31346	3.31168	3.31175	3.31173	3.31247	3.31086	3.31101
2016/09/02 06:45:00	3.31015	3.31270	3.31008	3.31264	3.30922	3.31180	3.30922	3.31173
2016/09/02 06:30:00	3.31132	3.31193	3.30999	3.31015	3.31057	3.31105	3.30922	3.30922
2016/09/02 06:15:00	3.31330	3.31330	3.31019	3.31132	3.31243	3.31243	3.30923	3.31057
2016/09/02 06:00:00	3.31237	3.31340	3.31104	3.31330	3.31154	3.31257	3.31020	3.31243
2016/09/02 05:45:00	3.31186	3.31272	3.31102	3.31237	3.31127	3.31186	3.31010	3.31154
2016/09/02 05:30:00	3.31196	3.31286	3.31152	3.31186	3.31114	3.31198	3.31073	3.31127
2016/09/02 05:15:00	3.31203	3.31345	3.31133	3.31196	3.31135	3.31248	3.31078	3.31114
2016/09/02 05:00:00	3.31336	3.31352	3.31167	3.31203	3.31210	3.31284	3.31098	3.31135
2016/09/02 04:45:00	3.31384	3.31416	3.31184	3.31336	3.31316	3.31347	3.31096	3.31210
2016/09/02 04:30:00	3.31610	3.31627	3.31338	3.31384	3.31480	3.31500	3.31246	3.31316
2016/09/02 04:15:00	3.31655	3.31762	3.31564	3.31610	3.31569	3.31678	3.31480	3.31480
2016/09/02 04:00:00	3.31993	3.32047	3.31653	3.31655	3.31907	3.31964	3.31565	3.31569
2016/09/02 03:45:00	3.31901	3.32022	3.31741	3.31993	3.31808	3.31942	3.31675	3.31907
2016/09/02 03:30:00	3.32117	3.32169	3.31728	3.31901	3.32029	3.32069	3.31634	3.31808
2016/09/02 03:15:00	3.31745	3.32174	3.31713	3.32117	3.31659	3.32083	3.31631	3.32029
2016/09/02 03:00:00	3.31593	3.31919	3.31554	3.31745	3.31509	3.31835	3.31453	3.31659
2016/09/02 02:45:00	3.31700	3.31809	3.31555	3.31593	3.31560	3.31660	3.31449	3.31509
2016/09/02 02:30:00	3.31759	3.31780	3.31535	3.31700	3.31589	3.31640	3.31400	3.31560
2016/09/02 02:15:00	3.31863	3.31961	3.31698	3.31759	3.31702	3.31790	3.31530	3.31589
2016/09/02 02:00:00	3.31794	3.32002	3.31741	3.31863	3.31556	3.31789	3.31556	3.31702
2016/09/02 01:45:00	3.31881	3.32177	3.31756	3.31794	3.31652	3.31940	3.31518	3.31556
2016/09/02 01:30:00	3.32108	3.32108	3.31678	3.31881	3.31740	3.31800	3.31491	3.31652
2016/09/02 01:15:00	3.32028	3.32148	3.32012	3.32108	3.31720	3.31780	3.31700	3.31740
2016/09/02 01:00:00	3.32251	3.32356	3.31960	3.32028	3.31889	3.32160	3.31711	3.31720
2016/09/02 00:45:00	3.32211	3.32265	3.31865	3.32251	3.31880	3.32020	3.31662	3.31889
2016/09/02 00:30:00	3.32136	3.32226	3.32011	3.32211	3.31900	3.31920	3.31758	3.31880
2016/09/02 00:15:00	3.32149	3.32163	3.32027	3.32136	3.31920	3.31940	3.31709	3.31900
2016/09/02 00:00:00	3.32151	3.32343	3.32096	3.32149	3.31820	3.32020	3.31770	3.31920
2016/09/01 23:45:00	3.31934	3.32151	3.31903	3.32151	3.31698	3.31840	3.31582	3.31820
2016/09/01 23:30:00	3.31964	3.31987	3.31897	3.31934	3.31740	3.31780	3.31632	3.31698
2016/09/01 23:15:00	3.31977	3.32053	3.31959	3.31964	3.31760	3.31820	3.31656	3.31740
2016/09/01 23:00:00	3.32058	3.32058	3.31942	3.31977	3.31780	3.31800	3.31626	3.31760
2016/09/01 22:45:00	3.31923	3.32058	3.31887	3.32058	3.31620	3.31800	3.31555	3.31780
2016/09/01 22:30:00	3.32021	3.32021	3.31905	3.31923	3.31720	3.31740	3.31567	3.31620
2016/09/01 22:15:00	3.32150	3.32177	3.32003	3.32021	3.31820	3.31900	3.31679	3.31720
2016/09/01 22:00:00	3.32093	3.32180	3.32092	3.32150	3.31697	3.31880	3.31697	3.31820
2016/09/01 21:45:00	3.32074	3.32144	3.32017	3.32093	3.31760	3.31840	3.31648	3.31697
2016/09/01 21:30:00	3.32055	3.32143	3.31991	3.32074	3.31588	3.31760	3.31521	3.31760
2016/09/01 21:15:00	3.31917	3.32090	3.31785	3.32055	3.31447	3.31593	3.31373	3.31588
2016/09/01 21:00:00	3.31973	3.31973	3.31867	3.31917	3.31539	3.31544	3.31432	3.31447
2016/09/01 20:45:00	3.31933	3.31991	3.31908	3.31973	3.31522	3.31579	3.31505	3.31539
2016/09/01 20:30:00	3.31961	3.31968	3.31918	3.31933	3.31524	3.31524	3.31495	3.31522
2016/09/01 20:15:00	3.31869	3.31961	3.31851	3.31961	3.31486	3.31550	3.31468	3.31524
2016/09/01 20:00:00	3.31985	3.32101	3.31869	3.31869	3.31475	3.31591	3.31427	3.31486
2016/09/01 19:45:00	3.31866	3.31999	3.31837	3.31985	3.31363	3.31511	3.31348	3.31475
2016/09/01 19:30:00	3.31909	3.31909	3.31795	3.31866	3.31370	3.31370	3.31291	3.31363
2016/09/01 19:15:00	3.31922	3.31938	3.31909	3.31909	3.31383	3.31399	3.31370	3.31370
2016/09/01 19:00:00	3.31877	3.31922	3.31837	3.31922	3.31380	3.31430	3.31327	3.31383
2016/09/01 18:45:00	3.31899	3.31960	3.31837	3.31877	3.31400	3.31460	3.31340	3.31380
2016/09/01 18:30:00	3.31931	3.32002	3.31887	3.31899	3.31408	3.31450	3.31376	3.31400
2016/09/01 18:15:00	3.31905	3.32051	3.31833	3.31931	3.31319	3.31460	3.31247	3.31408
2016/09/01 18:00:00	3.32200	3.32200	3.31791	3.31905	3.31360	3.31486	3.31317	3.31319
2016/09/01 17:45:00	3.32270	3.32290	3.32200	3.32200	3.31380	3.31444	3.31340	3.31360
2016/09/01 17:30:00	3.32604	3.32604	3.32270	3.32270	3.31220	3.31400	3.31200	3.31380
2016/09/01 17:15:00	3.31832	3.32604	3.31778	3.32604	3.31742	3.31800	3.31220	3.31220
2016/09/01 17:00:00	3.32040	3.32040	3.31704	3.31832	3.31500	3.31748	3.31500	3.31742
2016/09/01 16:45:00	3.32078	3.32152	3.31906	3.32040	3.31893	3.31952	3.31500	3.31500
2016/09/01 16:30:00	3.32139	3.32255	3.32052	3.32078	3.31980	3.31994	3.31642	3.31893
2016/09/01 16:15:00	3.31936	3.32171	3.31932	3.32139	3.31838	3.31989	3.31692	3.31980
2016/09/01 16:00:00	3.31874	3.32050	3.31866	3.31936	3.31779	3.31853	3.31720	3.31838
2016/09/01 15:45:00	3.31800	3.31947	3.31800	3.31874	3.31711	3.31789	3.31680	3.31779
2016/09/01 15:30:00	3.31896	3.31928	3.31779	3.31800	3.31806	3.31822	3.31660	3.31711
2016/09/01 15:15:00	3.32033	3.32064	3.31891	3.31896	3.31943	3.31969	3.31782	3.31806
2016/09/01 15:00:00	3.31938	3.32065	3.31788	3.32033	3.31804	3.31957	3.31688	3.31943
2016/09/01 14:45:00	3.31978	3.32045	3.31875	3.31938	3.31889	3.31939	3.31787	3.31804
2016/09/01 14:30:00	3.31975	3.31990	3.31857	3.31978	3.31885	3.31889	3.31745	3.31889
2016/09/01 14:15:00	3.32168	3.32186	3.31956	3.31975	3.31965	3.31980	3.31804	3.31885
2016/09/01 14:00:00	3.31866	3.32184	3.31848	3.32168	3.31776	3.31974	3.31686	3.31965
2016/09/01 13:45:00	3.31683	3.31881	3.31637	3.31866	3.31594	3.31784	3.31529	3.31776
2016/09/01 13:30:00	3.32149	3.32176	3.31665	3.31683	3.32059	3.32068	3.31553	3.31594
2016/09/01 13:15:00	3.32127	3.32206	3.32060	3.32149	3.32038	3.32108	3.31957	3.32059
2016/09/01 13:00:00	3.32093	3.32327	3.32084	3.32127	3.32003	3.32220	3.31983	3.32038
2016/09/01 12:45:00	3.32215	3.32215	3.32001	3.32093	3.32086	3.32101	3.31902	3.32003
2016/09/01 12:30:00	3.31963	3.32326	3.31926	3.32215	3.31873	3.32208	3.31809	3.32086
2016/09/01 12:15:00	3.32410	3.32485	3.31901	3.31963	3.32250	3.32320	3.31780	3.31873
2016/09/01 12:00:00	3.32471	3.32654	3.32287	3.32410	3.32333	3.32475	3.32144	3.32250
2016/09/01 11:45:00	3.32059	3.33113	3.32022	3.32471	3.31938	3.32757	3.31900	3.32333
