日時	"EUR/CHF(始値, 買い)"	"EUR/CHF(高値, 買い)"	"EUR/CHF(安値, 買い)"	"EUR/CHF(終値, 買い)"	"EUR/CHF(始値, 売り)*"	"EUR/CHF(高値, 売り)*"	"EUR/CHF(安値, 売り)*"	"EUR/CHF(終値, 売り)*"
2016/09/28 14:45:00	1.08917	1.08937	1.08902	1.08902	1.08911	1.08931	1.08895	1.08895
2016/09/28 14:30:00	1.08940	1.08959	1.08905	1.08917	1.08934	1.08953	1.08900	1.08911
2016/09/28 14:15:00	1.08931	1.08968	1.08928	1.08940	1.08927	1.08959	1.08923	1.08934
2016/09/28 14:00:00	1.08899	1.08940	1.08871	1.08931	1.08893	1.08933	1.08865	1.08927
2016/09/28 13:45:00	1.08900	1.08910	1.08880	1.08899	1.08892	1.08906	1.08875	1.08893
2016/09/28 13:30:00	1.08921	1.08925	1.08894	1.08900	1.08917	1.08921	1.08888	1.08892
2016/09/28 13:15:00	1.08916	1.08922	1.08901	1.08921	1.08908	1.08919	1.08896	1.08917
2016/09/28 13:00:00	1.08925	1.08939	1.08900	1.08916	1.08919	1.08932	1.08896	1.08908
2016/09/28 12:45:00	1.08911	1.08948	1.08907	1.08925	1.08905	1.08942	1.08901	1.08919
2016/09/28 12:30:00	1.08918	1.08931	1.08901	1.08911	1.08912	1.08925	1.08895	1.08905
2016/09/28 12:15:00	1.08953	1.08954	1.08910	1.08918	1.08946	1.08947	1.08904	1.08912
2016/09/28 12:00:00	1.08929	1.08961	1.08917	1.08953	1.08924	1.08956	1.08911	1.08946
2016/09/28 11:45:00	1.08891	1.08930	1.08884	1.08929	1.08885	1.08926	1.08880	1.08924
2016/09/28 11:30:00	1.08895	1.08910	1.08875	1.08891	1.08889	1.08905	1.08869	1.08885
2016/09/28 11:15:00	1.08920	1.08930	1.08883	1.08895	1.08914	1.08926	1.08878	1.08889
2016/09/28 11:00:00	1.08890	1.08941	1.08876	1.08920	1.08886	1.08934	1.08870	1.08914
2016/09/28 10:45:00	1.08829	1.08921	1.08804	1.08890	1.08822	1.08915	1.08801	1.08886
2016/09/28 10:30:00	1.08834	1.08880	1.08822	1.08829	1.08828	1.08875	1.08816	1.08822
2016/09/28 10:15:00	1.08763	1.08863	1.08758	1.08834	1.08760	1.08856	1.08753	1.08828
2016/09/28 10:00:00	1.08867	1.08868	1.08755	1.08763	1.08860	1.08861	1.08749	1.08760
2016/09/28 09:45:00	1.08865	1.08867	1.08811	1.08867	1.08859	1.08862	1.08809	1.08860
2016/09/28 09:30:00	1.08874	1.08889	1.08843	1.08865	1.08868	1.08883	1.08840	1.08859
2016/09/28 09:15:00	1.08896	1.08922	1.08854	1.08874	1.08891	1.08920	1.08849	1.08868
2016/09/28 09:00:00	1.08903	1.08908	1.08869	1.08896	1.08897	1.08900	1.08864	1.08891
2016/09/28 08:45:00	1.08893	1.08908	1.08840	1.08903	1.08886	1.08903	1.08833	1.08897
2016/09/28 08:30:00	1.08909	1.08937	1.08877	1.08893	1.08903	1.08929	1.08873	1.08886
2016/09/28 08:15:00	1.08912	1.08948	1.08892	1.08909	1.08907	1.08943	1.08890	1.08903
2016/09/28 08:00:00	1.08927	1.08929	1.08892	1.08912	1.08919	1.08931	1.08887	1.08907
2016/09/28 07:45:00	1.08947	1.08955	1.08905	1.08927	1.08940	1.08952	1.08902	1.08919
2016/09/28 07:30:00	1.08962	1.08989	1.08912	1.08947	1.08958	1.08982	1.08904	1.08940
2016/09/28 07:15:00	1.08959	1.08999	1.08937	1.08962	1.08955	1.08996	1.08932	1.08958
2016/09/28 07:00:00	1.08955	1.08960	1.08916	1.08959	1.08950	1.08955	1.08911	1.08955
2016/09/28 06:45:00	1.08938	1.08980	1.08920	1.08955	1.08932	1.08975	1.08914	1.08950
2016/09/28 06:30:00	1.08906	1.08939	1.08891	1.08938	1.08901	1.08935	1.08886	1.08932
2016/09/28 06:15:00	1.08909	1.08929	1.08883	1.08906	1.08902	1.08923	1.08880	1.08901
2016/09/28 06:00:00	1.08930	1.08942	1.08907	1.08909	1.08926	1.08936	1.08902	1.08902
2016/09/28 05:45:00	1.08997	1.08999	1.08929	1.08930	1.08991	1.08995	1.08926	1.08926
2016/09/28 05:30:00	1.08967	1.09002	1.08951	1.08997	1.08960	1.08996	1.08946	1.08991
2016/09/28 05:15:00	1.08951	1.09012	1.08951	1.08967	1.08945	1.09006	1.08945	1.08960
2016/09/28 05:00:00	1.08942	1.08995	1.08939	1.08951	1.08938	1.08988	1.08932	1.08945
2016/09/28 04:45:00	1.08880	1.08944	1.08863	1.08942	1.08873	1.08940	1.08857	1.08938
2016/09/28 04:30:00	1.08841	1.08895	1.08841	1.08880	1.08838	1.08889	1.08837	1.08873
2016/09/28 04:15:00	1.08899	1.08901	1.08841	1.08841	1.08894	1.08896	1.08836	1.08838
2016/09/28 04:00:00	1.08856	1.08936	1.08855	1.08899	1.08849	1.08932	1.08848	1.08894
2016/09/28 03:45:00	1.08850	1.08880	1.08836	1.08856	1.08845	1.08874	1.08831	1.08849
2016/09/28 03:30:00	1.08850	1.08865	1.08845	1.08850	1.08844	1.08860	1.08838	1.08845
2016/09/28 03:15:00	1.08861	1.08895	1.08839	1.08850	1.08855	1.08888	1.08834	1.08844
2016/09/28 03:00:00	1.08912	1.08912	1.08840	1.08861	1.08906	1.08906	1.08835	1.08855
2016/09/28 02:45:00	1.08935	1.08937	1.08881	1.08912	1.08928	1.08931	1.08874	1.08906
2016/09/28 02:30:00	1.08943	1.08950	1.08927	1.08935	1.08939	1.08945	1.08921	1.08928
2016/09/28 02:15:00	1.08926	1.08947	1.08923	1.08943	1.08918	1.08944	1.08916	1.08939
2016/09/28 02:00:00	1.08939	1.08955	1.08918	1.08926	1.08928	1.08948	1.08911	1.08918
2016/09/28 01:45:00	1.08925	1.08941	1.08923	1.08939	1.08915	1.08932	1.08914	1.08928
2016/09/28 01:30:00	1.08909	1.08933	1.08904	1.08925	1.08898	1.08924	1.08896	1.08915
2016/09/28 01:15:00	1.08918	1.08918	1.08905	1.08909	1.08909	1.08910	1.08895	1.08898
2016/09/28 01:00:00	1.08929	1.08929	1.08912	1.08918	1.08919	1.08919	1.08902	1.08909
2016/09/28 00:45:00	1.08917	1.08936	1.08913	1.08929	1.08908	1.08927	1.08903	1.08919
2016/09/28 00:30:00	1.08907	1.08917	1.08890	1.08917	1.08898	1.08909	1.08882	1.08908
2016/09/28 00:15:00	1.08904	1.08912	1.08902	1.08907	1.08894	1.08902	1.08894	1.08898
2016/09/28 00:00:00	1.08903	1.08911	1.08899	1.08904	1.08893	1.08901	1.08890	1.08894
2016/09/27 23:45:00	1.08896	1.08920	1.08892	1.08903	1.08886	1.08912	1.08884	1.08893
2016/09/27 23:30:00	1.08903	1.08907	1.08893	1.08896	1.08892	1.08899	1.08885	1.08886
2016/09/27 23:15:00	1.08894	1.08914	1.08892	1.08903	1.08887	1.08906	1.08884	1.08892
2016/09/27 23:00:00	1.08887	1.08898	1.08883	1.08894	1.08879	1.08891	1.08877	1.08887
2016/09/27 22:45:00	1.08889	1.08907	1.08887	1.08887	1.08880	1.08899	1.08879	1.08879
2016/09/27 22:30:00	1.08891	1.08896	1.08885	1.08889	1.08882	1.08886	1.08877	1.08880
2016/09/27 22:15:00	1.08887	1.08897	1.08883	1.08891	1.08878	1.08887	1.08874	1.08882
2016/09/27 22:00:00	1.08897	1.08902	1.08881	1.08887	1.08888	1.08892	1.08871	1.08878
2016/09/27 21:45:00	1.08888	1.08906	1.08865	1.08897	1.08879	1.08898	1.08858	1.08888
2016/09/27 21:30:00	1.08868	1.08889	1.08861	1.08888	1.08860	1.08880	1.08852	1.08879
2016/09/27 21:15:00	1.08866	1.08869	1.08865	1.08868	1.08855	1.08863	1.08855	1.08860
2016/09/27 21:00:00	1.08856	1.08870	1.08853	1.08866	1.08846	1.08863	1.08844	1.08855
2016/09/27 20:45:00	1.08852	1.08859	1.08830	1.08856	1.08841	1.08849	1.08819	1.08846
2016/09/27 20:30:00	1.08875	1.08879	1.08848	1.08852	1.08865	1.08868	1.08839	1.08841
2016/09/27 20:15:00	1.08868	1.08879	1.08846	1.08875	1.08859	1.08871	1.08838	1.08865
2016/09/27 20:00:00	1.08882	1.08894	1.08868	1.08868	1.08873	1.08885	1.08858	1.08859
2016/09/27 19:45:00	1.08881	1.08895	1.08875	1.08882	1.08875	1.08889	1.08864	1.08873
2016/09/27 19:30:00	1.08886	1.08897	1.08878	1.08881	1.08875	1.08889	1.08866	1.08875
2016/09/27 19:15:00	1.08884	1.08896	1.08883	1.08886	1.08876	1.08887	1.08871	1.08875
2016/09/27 19:00:00	1.08896	1.08925	1.08884	1.08884	1.08884	1.08916	1.08874	1.08876
2016/09/27 18:45:00	1.08900	1.08904	1.08889	1.08896	1.08888	1.08894	1.08877	1.08884
2016/09/27 18:30:00	1.08903	1.08903	1.08886	1.08900	1.08886	1.08891	1.08873	1.08888
2016/09/27 18:15:00	1.08887	1.08906	1.08878	1.08903	1.08869	1.08887	1.08861	1.08886
2016/09/27 18:00:00	1.08932	1.08932	1.08882	1.08887	1.08888	1.08894	1.08857	1.08869
2016/09/27 17:45:00	1.08905	1.08946	1.08813	1.08932	1.08849	1.08920	1.08756	1.08888
2016/09/27 17:30:00	1.08900	1.08929	1.08822	1.08905	1.08873	1.08902	1.08768	1.08849
2016/09/27 17:15:00	1.08878	1.08900	1.08864	1.08900	1.08850	1.08874	1.08838	1.08873
2016/09/27 17:00:00	1.08939	1.08952	1.08873	1.08878	1.08831	1.08883	1.08831	1.08850
2016/09/27 16:45:00	1.08888	1.08951	1.08886	1.08939	1.08879	1.08899	1.08805	1.08831
2016/09/27 16:30:00	1.08884	1.08900	1.08881	1.08888	1.08878	1.08890	1.08874	1.08879
2016/09/27 16:15:00	1.08898	1.08905	1.08883	1.08884	1.08892	1.08898	1.08877	1.08878
2016/09/27 16:00:00	1.08901	1.08907	1.08888	1.08898	1.08894	1.08899	1.08881	1.08892
2016/09/27 15:45:00	1.08924	1.08925	1.08891	1.08901	1.08920	1.08920	1.08885	1.08894
2016/09/27 15:30:00	1.08914	1.08924	1.08911	1.08924	1.08907	1.08920	1.08905	1.08920
2016/09/27 15:15:00	1.08915	1.08919	1.08905	1.08914	1.08908	1.08912	1.08899	1.08907
2016/09/27 15:00:00	1.08899	1.08930	1.08893	1.08915	1.08892	1.08923	1.08887	1.08908
2016/09/27 14:45:00	1.08923	1.08924	1.08889	1.08899	1.08917	1.08919	1.08883	1.08892
2016/09/27 14:30:00	1.08929	1.08933	1.08907	1.08923	1.08923	1.08927	1.08901	1.08917
2016/09/27 14:15:00	1.08914	1.08930	1.08909	1.08929	1.08911	1.08924	1.08905	1.08923
2016/09/27 14:00:00	1.08925	1.08928	1.08911	1.08914	1.08919	1.08922	1.08908	1.08911
2016/09/27 13:45:00	1.08932	1.08948	1.08909	1.08925	1.08926	1.08942	1.08904	1.08919
2016/09/27 13:30:00	1.08924	1.08932	1.08913	1.08932	1.08919	1.08926	1.08910	1.08926
2016/09/27 13:15:00	1.08922	1.08937	1.08910	1.08924	1.08915	1.08932	1.08906	1.08919
2016/09/27 13:00:00	1.08931	1.08934	1.08876	1.08922	1.08928	1.08930	1.08870	1.08915
2016/09/27 12:45:00	1.08914	1.08942	1.08911	1.08931	1.08910	1.08938	1.08906	1.08928
2016/09/27 12:30:00	1.08920	1.08938	1.08902	1.08914	1.08914	1.08930	1.08897	1.08910
2016/09/27 12:15:00	1.08903	1.08937	1.08901	1.08920	1.08897	1.08931	1.08895	1.08914
2016/09/27 12:00:00	1.08930	1.08939	1.08890	1.08903	1.08925	1.08933	1.08883	1.08897
2016/09/27 11:45:00	1.08940	1.08950	1.08909	1.08930	1.08934	1.08949	1.08903	1.08925
2016/09/27 11:30:00	1.08900	1.08940	1.08867	1.08940	1.08893	1.08937	1.08861	1.08934
2016/09/27 11:15:00	1.08895	1.08902	1.08864	1.08900	1.08888	1.08897	1.08860	1.08893
2016/09/27 11:00:00	1.08847	1.08906	1.08846	1.08895	1.08841	1.08901	1.08838	1.08888
2016/09/27 10:45:00	1.08756	1.08872	1.08755	1.08847	1.08750	1.08869	1.08748	1.08841
2016/09/27 10:30:00	1.08803	1.08833	1.08747	1.08756	1.08798	1.08828	1.08742	1.08750
2016/09/27 10:15:00	1.08816	1.08829	1.08787	1.08803	1.08811	1.08824	1.08780	1.08798
2016/09/27 10:00:00	1.08834	1.08864	1.08811	1.08816	1.08811	1.08857	1.08798	1.08811
2016/09/27 09:45:00	1.08847	1.08879	1.08816	1.08834	1.08839	1.08874	1.08811	1.08811
2016/09/27 09:30:00	1.08811	1.08884	1.08775	1.08847	1.08806	1.08879	1.08770	1.08839
2016/09/27 09:15:00	1.08794	1.08813	1.08745	1.08811	1.08788	1.08808	1.08740	1.08806
2016/09/27 09:00:00	1.08740	1.08802	1.08734	1.08794	1.08735	1.08800	1.08729	1.08788
2016/09/27 08:45:00	1.08708	1.08751	1.08705	1.08740	1.08701	1.08746	1.08699	1.08735
2016/09/27 08:30:00	1.08781	1.08802	1.08704	1.08708	1.08776	1.08797	1.08699	1.08701
2016/09/27 08:15:00	1.08797	1.08807	1.08775	1.08781	1.08794	1.08802	1.08768	1.08776
2016/09/27 08:00:00	1.08826	1.08845	1.08790	1.08797	1.08821	1.08840	1.08789	1.08794
2016/09/27 07:45:00	1.08884	1.08893	1.08803	1.08826	1.08879	1.08887	1.08799	1.08821
2016/09/27 07:30:00	1.08903	1.08929	1.08866	1.08884	1.08898	1.08924	1.08860	1.08879
2016/09/27 07:15:00	1.08895	1.08910	1.08871	1.08903	1.08891	1.08905	1.08865	1.08898
2016/09/27 07:00:00	1.08895	1.08922	1.08879	1.08895	1.08890	1.08918	1.08874	1.08891
2016/09/27 06:45:00	1.08933	1.08952	1.08885	1.08895	1.08927	1.08947	1.08881	1.08890
2016/09/27 06:30:00	1.08931	1.08949	1.08876	1.08933	1.08928	1.08945	1.08872	1.08927
2016/09/27 06:15:00	1.08930	1.08954	1.08917	1.08931	1.08924	1.08949	1.08912	1.08928
2016/09/27 06:00:00	1.08935	1.08965	1.08926	1.08930	1.08929	1.08960	1.08922	1.08924
2016/09/27 05:45:00	1.08963	1.08975	1.08913	1.08935	1.08958	1.08969	1.08909	1.08929
2016/09/27 05:30:00	1.08965	1.08979	1.08921	1.08963	1.08959	1.08973	1.08912	1.08958
2016/09/27 05:15:00	1.08977	1.08990	1.08940	1.08965	1.08970	1.08982	1.08935	1.08959
2016/09/27 05:00:00	1.09017	1.09026	1.08976	1.08977	1.09011	1.09021	1.08970	1.08970
2016/09/27 04:45:00	1.08985	1.09029	1.08983	1.09017	1.08979	1.09025	1.08977	1.09011
2016/09/27 04:30:00	1.08953	1.09013	1.08943	1.08985	1.08947	1.09008	1.08937	1.08979
2016/09/27 04:15:00	1.08919	1.08963	1.08901	1.08953	1.08915	1.08957	1.08896	1.08947
2016/09/27 04:00:00	1.08828	1.08920	1.08816	1.08919	1.08818	1.08915	1.08812	1.08915
2016/09/27 03:45:00	1.08804	1.08858	1.08793	1.08828	1.08796	1.08849	1.08787	1.08818
2016/09/27 03:30:00	1.08962	1.08975	1.08752	1.08804	1.08957	1.08967	1.08742	1.08796
2016/09/27 03:15:00	1.09030	1.09033	1.08956	1.08962	1.09021	1.09028	1.08949	1.08957
2016/09/27 03:00:00	1.09102	1.09121	1.09013	1.09030	1.09096	1.09115	1.09006	1.09021
2016/09/27 02:45:00	1.09080	1.09109	1.09077	1.09102	1.09072	1.09103	1.09071	1.09096
2016/09/27 02:30:00	1.09077	1.09112	1.09074	1.09080	1.09070	1.09106	1.09068	1.09072
2016/09/27 02:15:00	1.09045	1.09118	1.09043	1.09077	1.09038	1.09112	1.09036	1.09070
2016/09/27 02:00:00	1.09070	1.09076	1.09044	1.09045	1.09062	1.09068	1.09037	1.09038
2016/09/27 01:45:00	1.09056	1.09081	1.09052	1.09070	1.09049	1.09074	1.09048	1.09062
2016/09/27 01:30:00	1.09049	1.09056	1.09047	1.09056	1.09040	1.09050	1.09038	1.09049
2016/09/27 01:15:00	1.09043	1.09049	1.09038	1.09049	1.09037	1.09041	1.09028	1.09040
2016/09/27 01:00:00	1.09046	1.09052	1.09037	1.09043	1.09036	1.09044	1.09027	1.09037
2016/09/27 00:45:00	1.09031	1.09046	1.09028	1.09046	1.09023	1.09037	1.09019	1.09036
2016/09/27 00:30:00	1.09030	1.09041	1.09023	1.09031	1.09020	1.09033	1.09016	1.09023
2016/09/27 00:15:00	1.09032	1.09042	1.09029	1.09030	1.09024	1.09034	1.09020	1.09020
2016/09/27 00:00:00	1.09042	1.09043	1.09031	1.09032	1.09032	1.09036	1.09021	1.09024
2016/09/26 23:45:00	1.09043	1.09051	1.09023	1.09042	1.09033	1.09043	1.09016	1.09032
2016/09/26 23:30:00	1.09042	1.09049	1.09036	1.09043	1.09032	1.09041	1.09026	1.09033
2016/09/26 23:15:00	1.09029	1.09049	1.09026	1.09042	1.09020	1.09042	1.09016	1.09032
2016/09/26 23:00:00	1.09028	1.09039	1.09019	1.09029	1.09018	1.09031	1.09012	1.09020
2016/09/26 22:45:00	1.09032	1.09041	1.09020	1.09028	1.09023	1.09032	1.09013	1.09018
2016/09/26 22:30:00	1.09059	1.09061	1.09032	1.09032	1.09051	1.09054	1.09023	1.09023
2016/09/26 22:15:00	1.09082	1.09083	1.09050	1.09059	1.09072	1.09074	1.09044	1.09051
2016/09/26 22:00:00	1.09107	1.09117	1.09082	1.09082	1.09097	1.09109	1.09072	1.09072
2016/09/26 21:45:00	1.09075	1.09107	1.09054	1.09107	1.09069	1.09102	1.09044	1.09097
2016/09/26 21:30:00	1.09036	1.09084	1.09033	1.09075	1.09027	1.09077	1.09023	1.09069
2016/09/26 21:15:00	1.09057	1.09065	1.09033	1.09036	1.09048	1.09055	1.09025	1.09027
2016/09/26 21:00:00	1.09073	1.09081	1.09027	1.09057	1.09062	1.09072	1.09019	1.09048
2016/09/26 20:45:00	1.09060	1.09073	1.09041	1.09073	1.09052	1.09063	1.09032	1.09062
2016/09/26 20:30:00	1.09061	1.09065	1.09041	1.09060	1.09052	1.09056	1.09032	1.09052
2016/09/26 20:15:00	1.09021	1.09063	1.09019	1.09061	1.09014	1.09054	1.09008	1.09052
2016/09/26 20:00:00	1.09037	1.09069	1.09015	1.09021	1.09027	1.09063	1.09005	1.09014
2016/09/26 19:45:00	1.09028	1.09037	1.09020	1.09037	1.09019	1.09027	1.09010	1.09027
2016/09/26 19:30:00	1.09033	1.09040	1.09022	1.09028	1.09020	1.09030	1.09009	1.09019
2016/09/26 19:15:00	1.09055	1.09056	1.09031	1.09033	1.09046	1.09046	1.09019	1.09020
2016/09/26 19:00:00	1.09050	1.09063	1.09029	1.09055	1.09036	1.09054	1.09018	1.09046
2016/09/26 18:45:00	1.09047	1.09058	1.09047	1.09050	1.09033	1.09045	1.09033	1.09036
2016/09/26 18:30:00	1.09037	1.09047	1.09036	1.09047	1.09022	1.09033	1.09022	1.09033
2016/09/26 18:15:00	1.09045	1.09051	1.09031	1.09037	1.09029	1.09035	1.09015	1.09022
2016/09/26 18:00:00	1.09080	1.09080	1.09031	1.09045	1.09054	1.09060	1.09016	1.09029
2016/09/26 17:45:00	1.09069	1.09090	1.09064	1.09080	1.09052	1.09077	1.09051	1.09054
2016/09/26 17:30:00	1.09079	1.09094	1.09066	1.09069	1.09062	1.09063	1.09049	1.09052
2016/09/26 17:15:00	1.09081	1.09091	1.09063	1.09079	1.09061	1.09070	1.09047	1.09062
2016/09/26 17:00:00	1.09091	1.09098	1.09066	1.09081	1.09045	1.09065	1.09045	1.09061
2016/09/26 16:45:00	1.09043	1.09096	1.09039	1.09091	1.09035	1.09066	1.09031	1.09045
2016/09/26 16:30:00	1.09048	1.09054	1.09040	1.09043	1.09041	1.09047	1.09029	1.09035
2016/09/26 16:15:00	1.09048	1.09056	1.09038	1.09048	1.09041	1.09048	1.09032	1.09041
2016/09/26 16:00:00	1.09047	1.09059	1.09041	1.09048	1.09039	1.09053	1.09033	1.09041
2016/09/26 15:45:00	1.09040	1.09047	1.09026	1.09047	1.09035	1.09040	1.09020	1.09039
2016/09/26 15:30:00	1.09034	1.09042	1.09026	1.09040	1.09030	1.09036	1.09020	1.09035
2016/09/26 15:15:00	1.09031	1.09037	1.09020	1.09034	1.09024	1.09031	1.09016	1.09030
2016/09/26 15:00:00	1.09033	1.09039	1.09021	1.09031	1.09027	1.09033	1.09015	1.09024
2016/09/26 14:45:00	1.09026	1.09042	1.09026	1.09033	1.09023	1.09036	1.09020	1.09027
2016/09/26 14:30:00	1.09035	1.09067	1.09025	1.09026	1.09029	1.09059	1.09019	1.09023
2016/09/26 14:15:00	1.09062	1.09063	1.09032	1.09035	1.09059	1.09060	1.09025	1.09029
2016/09/26 14:00:00	1.09109	1.09115	1.09052	1.09062	1.09102	1.09109	1.09046	1.09059
2016/09/26 13:45:00	1.09102	1.09119	1.09092	1.09109	1.09095	1.09111	1.09085	1.09102
2016/09/26 13:30:00	1.09011	1.09102	1.09010	1.09102	1.09005	1.09095	1.09003	1.09095
2016/09/26 13:15:00	1.09057	1.09057	1.09003	1.09011	1.09051	1.09052	1.08997	1.09005
2016/09/26 13:00:00	1.09031	1.09064	1.09026	1.09057	1.09024	1.09058	1.09022	1.09051
2016/09/26 12:45:00	1.09011	1.09042	1.08960	1.09031	1.09005	1.09036	1.08951	1.09024
2016/09/26 12:30:00	1.08971	1.09031	1.08968	1.09011	1.08966	1.09026	1.08962	1.09005
2016/09/26 12:15:00	1.08986	1.09005	1.08939	1.08971	1.08979	1.08998	1.08936	1.08966
2016/09/26 12:00:00	1.08962	1.08991	1.08910	1.08986	1.08959	1.08984	1.08903	1.08979
2016/09/26 11:45:00	1.08968	1.08973	1.08951	1.08962	1.08962	1.08967	1.08946	1.08959
2016/09/26 11:30:00	1.08965	1.08985	1.08933	1.08968	1.08960	1.08981	1.08927	1.08962
2016/09/26 11:15:00	1.08956	1.08968	1.08949	1.08965	1.08951	1.08962	1.08942	1.08960
2016/09/26 11:00:00	1.08992	1.09003	1.08941	1.08956	1.08988	1.08999	1.08935	1.08951
2016/09/26 10:45:00	1.08960	1.08999	1.08939	1.08992	1.08954	1.08996	1.08933	1.08988
2016/09/26 10:30:00	1.08964	1.08987	1.08954	1.08960	1.08958	1.08984	1.08950	1.08954
2016/09/26 10:15:00	1.08971	1.08987	1.08958	1.08964	1.08969	1.08982	1.08952	1.08958
2016/09/26 10:00:00	1.08954	1.08977	1.08944	1.08971	1.08949	1.08973	1.08935	1.08969
2016/09/26 09:45:00	1.08997	1.08999	1.08918	1.08954	1.08991	1.08995	1.08914	1.08949
2016/09/26 09:30:00	1.09011	1.09019	1.08986	1.08997	1.09006	1.09013	1.08980	1.08991
2016/09/26 09:15:00	1.09055	1.09070	1.08998	1.09011	1.09050	1.09066	1.08991	1.09006
2016/09/26 09:00:00	1.09057	1.09099	1.09034	1.09055	1.09051	1.09092	1.09029	1.09050
2016/09/26 08:45:00	1.09104	1.09105	1.09057	1.09057	1.09098	1.09100	1.09051	1.09051
2016/09/26 08:30:00	1.09058	1.09118	1.09049	1.09104	1.09053	1.09111	1.09042	1.09098
2016/09/26 08:15:00	1.09046	1.09075	1.09034	1.09058	1.09039	1.09069	1.09030	1.09053
2016/09/26 08:00:00	1.09034	1.09077	1.09030	1.09046	1.09029	1.09070	1.09024	1.09039
2016/09/26 07:45:00	1.08979	1.09094	1.08959	1.09034	1.08974	1.09088	1.08953	1.09029
2016/09/26 07:30:00	1.08904	1.08989	1.08899	1.08979	1.08898	1.08983	1.08895	1.08974
2016/09/26 07:15:00	1.08846	1.08917	1.08844	1.08904	1.08841	1.08911	1.08840	1.08898
2016/09/26 07:00:00	1.08818	1.08852	1.08813	1.08846	1.08813	1.08845	1.08808	1.08841
2016/09/26 06:45:00	1.08841	1.08888	1.08811	1.08818	1.08835	1.08886	1.08806	1.08813
2016/09/26 06:30:00	1.08882	1.08903	1.08832	1.08841	1.08876	1.08898	1.08824	1.08835
2016/09/26 06:15:00	1.08898	1.08905	1.08871	1.08882	1.08893	1.08899	1.08865	1.08876
2016/09/26 06:00:00	1.08902	1.08916	1.08877	1.08898	1.08895	1.08909	1.08870	1.08893
2016/09/26 05:45:00	1.08895	1.08913	1.08885	1.08902	1.08892	1.08909	1.08884	1.08895
2016/09/26 05:30:00	1.08868	1.08915	1.08849	1.08895	1.08861	1.08909	1.08843	1.08892
2016/09/26 05:15:00	1.08840	1.08869	1.08825	1.08868	1.08835	1.08864	1.08819	1.08861
2016/09/26 05:00:00	1.08801	1.08861	1.08800	1.08840	1.08796	1.08856	1.08794	1.08835
2016/09/26 04:45:00	1.08786	1.08818	1.08778	1.08801	1.08780	1.08812	1.08771	1.08796
2016/09/26 04:30:00	1.08816	1.08839	1.08782	1.08786	1.08812	1.08833	1.08777	1.08780
2016/09/26 04:15:00	1.08824	1.08865	1.08798	1.08816	1.08818	1.08860	1.08791	1.08812
2016/09/26 04:00:00	1.08905	1.08945	1.08820	1.08824	1.08891	1.08923	1.08813	1.08818
2016/09/26 03:45:00	1.08918	1.08947	1.08871	1.08905	1.08910	1.08940	1.08867	1.08891
2016/09/26 03:30:00	1.08928	1.08935	1.08887	1.08918	1.08921	1.08930	1.08884	1.08910
2016/09/26 03:15:00	1.08923	1.08954	1.08918	1.08928	1.08917	1.08949	1.08912	1.08921
2016/09/26 03:00:00	1.08963	1.08975	1.08904	1.08923	1.08958	1.08968	1.08898	1.08917
2016/09/26 02:45:00	1.08920	1.08993	1.08920	1.08963	1.08914	1.08986	1.08914	1.08958
2016/09/26 02:30:00	1.08925	1.08954	1.08908	1.08920	1.08921	1.08949	1.08904	1.08914
2016/09/26 02:15:00	1.08897	1.08945	1.08884	1.08925	1.08889	1.08939	1.08876	1.08921
2016/09/26 02:00:00	1.08928	1.08935	1.08894	1.08897	1.08918	1.08927	1.08887	1.08889
2016/09/26 01:45:00	1.08940	1.08948	1.08924	1.08928	1.08933	1.08942	1.08915	1.08918
2016/09/26 01:30:00	1.08929	1.08942	1.08924	1.08940	1.08919	1.08935	1.08915	1.08933
2016/09/26 01:15:00	1.08931	1.08938	1.08923	1.08929	1.08922	1.08931	1.08914	1.08919
2016/09/26 01:00:00	1.08942	1.08944	1.08923	1.08931	1.08936	1.08937	1.08919	1.08922
2016/09/26 00:45:00	1.08924	1.08943	1.08909	1.08942	1.08917	1.08936	1.08905	1.08936
2016/09/26 00:30:00	1.08925	1.08931	1.08909	1.08924	1.08917	1.08924	1.08906	1.08917
2016/09/26 00:15:00	1.08930	1.08931	1.08909	1.08925	1.08921	1.08923	1.08903	1.08917
2016/09/26 00:00:00	1.08920	1.08938	1.08915	1.08930	1.08913	1.08927	1.08908	1.08921
2016/09/25 23:45:00	1.08927	1.08932	1.08919	1.08920	1.08919	1.08927	1.08910	1.08913
2016/09/25 23:30:00	1.08936	1.08939	1.08923	1.08927	1.08925	1.08929	1.08914	1.08919
2016/09/25 23:15:00	1.08941	1.08945	1.08931	1.08936	1.08935	1.08939	1.08923	1.08925
2016/09/25 23:00:00	1.08958	1.08961	1.08938	1.08941	1.08950	1.08952	1.08929	1.08935
2016/09/25 22:45:00	1.08954	1.08968	1.08950	1.08958	1.08949	1.08957	1.08943	1.08950
2016/09/25 22:30:00	1.08977	1.08981	1.08952	1.08954	1.08969	1.08972	1.08943	1.08949
2016/09/25 22:15:00	1.08958	1.08981	1.08953	1.08977	1.08949	1.08971	1.08943	1.08969
2016/09/25 22:00:00	1.08954	1.08967	1.08947	1.08958	1.08945	1.08960	1.08938	1.08949
2016/09/25 21:45:00	1.08947	1.08966	1.08945	1.08954	1.08943	1.08960	1.08937	1.08945
