日時	"GBP/CHF(始値, 買い)"	"GBP/CHF(高値, 買い)"	"GBP/CHF(安値, 買い)"	"GBP/CHF(終値, 買い)"	"GBP/CHF(始値, 売り)*"	"GBP/CHF(高値, 売り)*"	"GBP/CHF(安値, 売り)*"	"GBP/CHF(終値, 売り)*"
2016/11/28 10:00:00	1.26047	1.26048	1.25944	1.25948	1.26036	1.26036	1.25938	1.25941
2016/11/28 09:45:00	1.26039	1.26152	1.26014	1.26047	1.26028	1.26141	1.26007	1.26036
2016/11/28 09:30:00	1.26090	1.26115	1.25981	1.26039	1.26079	1.26105	1.25970	1.26028
2016/11/28 09:15:00	1.26084	1.26099	1.26017	1.26090	1.26076	1.26089	1.26011	1.26079
2016/11/28 09:00:00	1.26136	1.26158	1.26043	1.26084	1.26125	1.26150	1.26031	1.26076
2016/11/28 08:45:00	1.26129	1.26190	1.26035	1.26136	1.26117	1.26181	1.26022	1.26125
2016/11/28 08:30:00	1.26092	1.26197	1.26077	1.26129	1.26081	1.26189	1.26073	1.26117
2016/11/28 08:15:00	1.26023	1.26103	1.25965	1.26092	1.26014	1.26093	1.25953	1.26081
2016/11/28 08:00:00	1.25873	1.26043	1.25860	1.26023	1.25863	1.26032	1.25852	1.26014
2016/11/28 07:45:00	1.25877	1.25898	1.25837	1.25873	1.25867	1.25888	1.25831	1.25863
2016/11/28 07:30:00	1.25711	1.25924	1.25674	1.25877	1.25702	1.25915	1.25670	1.25867
2016/11/28 07:15:00	1.25746	1.25875	1.25674	1.25711	1.25741	1.25864	1.25665	1.25702
2016/11/28 07:00:00	1.25796	1.25804	1.25637	1.25746	1.25788	1.25795	1.25625	1.25741
2016/11/28 06:45:00	1.25679	1.25831	1.25658	1.25796	1.25668	1.25823	1.25649	1.25788
2016/11/28 06:30:00	1.25656	1.25760	1.25587	1.25679	1.25648	1.25751	1.25576	1.25668
2016/11/28 06:15:00	1.25706	1.25729	1.25465	1.25656	1.25695	1.25719	1.25448	1.25648
2016/11/28 06:00:00	1.25749	1.25822	1.25652	1.25706	1.25735	1.25813	1.25643	1.25695
2016/11/28 05:45:00	1.25625	1.25762	1.25616	1.25749	1.25612	1.25750	1.25605	1.25735
2016/11/28 05:30:00	1.25659	1.25668	1.25577	1.25625	1.25649	1.25661	1.25567	1.25612
2016/11/28 05:15:00	1.25693	1.25740	1.25641	1.25659	1.25683	1.25730	1.25631	1.25649
2016/11/28 05:00:00	1.25709	1.25727	1.25592	1.25693	1.25695	1.25718	1.25584	1.25683
2016/11/28 04:45:00	1.25780	1.25790	1.25672	1.25709	1.25769	1.25781	1.25663	1.25695
2016/11/28 04:30:00	1.26116	1.26136	1.25673	1.25780	1.26106	1.26127	1.25654	1.25769
2016/11/28 04:15:00	1.26083	1.26187	1.26069	1.26116	1.26073	1.26178	1.26061	1.26106
2016/11/28 04:00:00	1.26068	1.26128	1.26036	1.26083	1.26058	1.26118	1.26026	1.26073
2016/11/28 03:45:00	1.26151	1.26171	1.26053	1.26068	1.26140	1.26164	1.26041	1.26058
2016/11/28 03:30:00	1.26154	1.26185	1.26084	1.26151	1.26144	1.26175	1.26075	1.26140
2016/11/28 03:15:00	1.25988	1.26286	1.25987	1.26154	1.25978	1.26274	1.25976	1.26144
2016/11/28 03:00:00	1.26061	1.26149	1.25987	1.25988	1.26050	1.26140	1.25978	1.25978
2016/11/28 02:45:00	1.26092	1.26111	1.25985	1.26061	1.26081	1.26101	1.25977	1.26050
2016/11/28 02:30:00	1.26126	1.26140	1.26041	1.26092	1.26114	1.26131	1.26030	1.26081
2016/11/28 02:15:00	1.26149	1.26158	1.26101	1.26126	1.26134	1.26146	1.26090	1.26114
2016/11/28 02:00:00	1.26242	1.26306	1.26144	1.26149	1.26219	1.26295	1.26131	1.26134
2016/11/28 01:45:00	1.26225	1.26259	1.26194	1.26242	1.26209	1.26246	1.26178	1.26219
2016/11/28 01:30:00	1.26251	1.26277	1.26216	1.26225	1.26232	1.26263	1.26200	1.26209
2016/11/28 01:15:00	1.26144	1.26260	1.26102	1.26251	1.26133	1.26245	1.26083	1.26232
2016/11/28 01:00:00	1.26223	1.26232	1.26140	1.26144	1.26203	1.26215	1.26125	1.26133
2016/11/28 00:45:00	1.26199	1.26270	1.26189	1.26223	1.26185	1.26254	1.26174	1.26203
2016/11/28 00:30:00	1.26197	1.26216	1.26179	1.26199	1.26182	1.26204	1.26164	1.26185
2016/11/28 00:15:00	1.26250	1.26255	1.26177	1.26197	1.26233	1.26241	1.26163	1.26182
2016/11/28 00:00:00	1.26269	1.26281	1.26212	1.26250	1.26254	1.26265	1.26197	1.26233
2016/11/27 23:45:00	1.26250	1.26281	1.26231	1.26269	1.26234	1.26267	1.26215	1.26254
2016/11/27 23:30:00	1.26283	1.26291	1.26244	1.26250	1.26266	1.26273	1.26232	1.26234
2016/11/27 23:15:00	1.26288	1.26311	1.26260	1.26283	1.26271	1.26294	1.26245	1.26266
2016/11/27 23:00:00	1.26358	1.26373	1.26282	1.26288	1.26342	1.26355	1.26268	1.26271
2016/11/27 22:45:00	1.26361	1.26364	1.26300	1.26358	1.26345	1.26351	1.26282	1.26342
2016/11/27 22:30:00	1.26373	1.26423	1.26336	1.26361	1.26358	1.26405	1.26320	1.26345
2016/11/27 22:15:00	1.26421	1.26424	1.26362	1.26373	1.26405	1.26407	1.26344	1.26358
2016/11/27 22:00:00	1.26385	1.26441	1.26360	1.26421	1.26367	1.26421	1.26343	1.26405
2016/11/27 21:45:00	1.26308	1.26399	1.26276	1.26385	1.26290	1.26386	1.26254	1.26367
2016/11/27 21:30:00	1.26079	1.26329	1.26072	1.26308	1.26060	1.26309	1.26055	1.26290
2016/11/27 21:15:00	1.26076	1.26137	1.25971	1.26079	1.26058	1.26121	1.25944	1.26060
2016/11/27 21:00:00	1.26062	1.26121	1.25999	1.26076	1.26038	1.26102	1.25980	1.26058
2016/11/27 20:45:00	1.25987	1.26131	1.25978	1.26062	1.25966	1.26111	1.25958	1.26038
2016/11/27 20:30:00	1.26105	1.26161	1.25976	1.25987	1.26089	1.26143	1.25956	1.25966
2016/11/27 20:15:00	1.26157	1.26178	1.26070	1.26105	1.26134	1.26157	1.26049	1.26089
2016/11/27 20:00:00	1.26120	1.26190	1.26098	1.26157	1.26105	1.26170	1.26079	1.26134
2016/11/27 19:45:00	1.26264	1.26273	1.26002	1.26120	1.26243	1.26257	1.25980	1.26105
2016/11/27 19:30:00	1.26343	1.26356	1.26229	1.26264	1.26325	1.26336	1.26211	1.26243
2016/11/27 19:15:00	1.26353	1.26389	1.26293	1.26343	1.26324	1.26380	1.26282	1.26325
2016/11/27 19:00:00	1.26408	1.26425	1.26310	1.26353	1.26374	1.26392	1.26293	1.26324
2016/11/27 18:45:00	1.26378	1.26468	1.26371	1.26408	1.26350	1.26433	1.26343	1.26374
2016/11/27 18:30:00	1.26445	1.26453	1.26370	1.26378	1.26421	1.26425	1.26343	1.26350
2016/11/27 18:15:00	1.26411	1.26453	1.26409	1.26445	1.26388	1.26430	1.26385	1.26421
2016/11/27 18:00:00	1.26475	1.26475	1.26359	1.26411	1.26357	1.26428	1.26296	1.26388
2016/11/27 17:45:00	1.26382	1.26500	1.26313	1.26475	1.26264	1.26381	1.26246	1.26357
2016/11/27 17:30:00	1.26354	1.26457	1.26311	1.26382	1.26283	1.26337	1.26220	1.26264
2016/11/27 17:15:00	1.26289	1.26558	1.26226	1.26354	1.26156	1.26286	1.26029	1.26283
2016/11/27 17:00:00	1.26197	1.26465	1.26197	1.26289	1.25897	1.26392	1.25897	1.26156
2016/11/25 16:45:00	1.26584	1.26704	1.26507	1.26616	1.26346	1.26497	1.26211	1.26245
2016/11/25 16:30:00	1.26575	1.26630	1.26509	1.26584	1.26483	1.26484	1.26321	1.26346
2016/11/25 16:15:00	1.26539	1.26575	1.26502	1.26575	1.26467	1.26490	1.26410	1.26483
2016/11/25 16:00:00	1.26459	1.26594	1.26385	1.26539	1.26387	1.26471	1.26343	1.26467
2016/11/25 15:45:00	1.26473	1.26601	1.26458	1.26459	1.26401	1.26521	1.26372	1.26387
2016/11/25 15:30:00	1.26456	1.26494	1.26407	1.26473	1.26384	1.26430	1.26335	1.26401
2016/11/25 15:15:00	1.26424	1.26456	1.26404	1.26456	1.26382	1.26399	1.26364	1.26384
2016/11/25 15:00:00	1.26577	1.26577	1.26410	1.26424	1.26537	1.26537	1.26371	1.26382
2016/11/25 14:45:00	1.26338	1.26632	1.26285	1.26577	1.26306	1.26593	1.26261	1.26537
2016/11/25 14:30:00	1.26348	1.26349	1.26316	1.26338	1.26309	1.26320	1.26290	1.26306
2016/11/25 14:15:00	1.26388	1.26404	1.26342	1.26348	1.26355	1.26379	1.26308	1.26309
2016/11/25 14:00:00	1.26374	1.26484	1.26369	1.26388	1.26354	1.26450	1.26344	1.26355
2016/11/25 13:45:00	1.26220	1.26396	1.26212	1.26374	1.26183	1.26365	1.26179	1.26354
2016/11/25 13:30:00	1.26292	1.26330	1.26212	1.26220	1.26254	1.26296	1.26175	1.26183
2016/11/25 13:15:00	1.26188	1.26312	1.26180	1.26292	1.26162	1.26276	1.26156	1.26254
2016/11/25 13:00:00	1.26285	1.26366	1.26174	1.26188	1.26267	1.26345	1.26147	1.26162
2016/11/25 12:45:00	1.26316	1.26365	1.26252	1.26285	1.26305	1.26352	1.26236	1.26267
2016/11/25 12:30:00	1.26316	1.26396	1.26286	1.26316	1.26304	1.26385	1.26271	1.26305
2016/11/25 12:15:00	1.26277	1.26317	1.26149	1.26316	1.26268	1.26304	1.26137	1.26304
2016/11/25 12:00:00	1.26312	1.26335	1.26204	1.26277	1.26301	1.26323	1.26192	1.26268
2016/11/25 11:45:00	1.26195	1.26320	1.26152	1.26312	1.26185	1.26309	1.26142	1.26301
2016/11/25 11:30:00	1.26235	1.26259	1.26160	1.26195	1.26224	1.26254	1.26148	1.26185
2016/11/25 11:15:00	1.26227	1.26268	1.26174	1.26235	1.26215	1.26258	1.26164	1.26224
2016/11/25 11:00:00	1.26163	1.26318	1.26141	1.26227	1.26151	1.26308	1.26133	1.26215
2016/11/25 10:45:00	1.26058	1.26173	1.25949	1.26163	1.26050	1.26164	1.25938	1.26151
2016/11/25 10:30:00	1.25967	1.26065	1.25940	1.26058	1.25958	1.26056	1.25931	1.26050
2016/11/25 10:15:00	1.25790	1.25977	1.25783	1.25967	1.25780	1.25966	1.25773	1.25958
2016/11/25 10:00:00	1.25865	1.25880	1.25786	1.25790	1.25854	1.25868	1.25776	1.25780
2016/11/25 09:45:00	1.25763	1.25883	1.25740	1.25865	1.25752	1.25872	1.25730	1.25854
2016/11/25 09:30:00	1.25761	1.25812	1.25706	1.25763	1.25750	1.25802	1.25696	1.25752
2016/11/25 09:15:00	1.25888	1.25905	1.25666	1.25761	1.25878	1.25894	1.25654	1.25750
2016/11/25 09:00:00	1.25941	1.26012	1.25875	1.25888	1.25930	1.26006	1.25865	1.25878
2016/11/25 08:45:00	1.25934	1.26026	1.25869	1.25941	1.25924	1.26016	1.25859	1.25930
2016/11/25 08:30:00	1.25998	1.26010	1.25863	1.25934	1.25979	1.25994	1.25852	1.25924
2016/11/25 08:15:00	1.26040	1.26049	1.25926	1.25998	1.26031	1.26039	1.25914	1.25979
2016/11/25 08:00:00	1.26077	1.26088	1.25994	1.26040	1.26065	1.26076	1.25985	1.26031
2016/11/25 07:45:00	1.26067	1.26144	1.26037	1.26077	1.26055	1.26132	1.26027	1.26065
2016/11/25 07:30:00	1.26077	1.26103	1.26009	1.26067	1.26065	1.26093	1.26000	1.26055
2016/11/25 07:15:00	1.26106	1.26126	1.26006	1.26077	1.26096	1.26117	1.25992	1.26065
2016/11/25 07:00:00	1.26246	1.26290	1.26016	1.26106	1.26234	1.26284	1.26005	1.26096
2016/11/25 06:45:00	1.26169	1.26263	1.26145	1.26246	1.26158	1.26251	1.26133	1.26234
2016/11/25 06:30:00	1.26195	1.26239	1.26146	1.26169	1.26183	1.26233	1.26139	1.26158
2016/11/25 06:15:00	1.26208	1.26309	1.26130	1.26195	1.26197	1.26300	1.26121	1.26183
2016/11/25 06:00:00	1.26124	1.26250	1.26108	1.26208	1.26112	1.26239	1.26097	1.26197
2016/11/25 05:45:00	1.26229	1.26239	1.26099	1.26124	1.26217	1.26229	1.26089	1.26112
2016/11/25 05:30:00	1.26292	1.26322	1.26198	1.26229	1.26283	1.26313	1.26188	1.26217
2016/11/25 05:15:00	1.26297	1.26334	1.26258	1.26292	1.26286	1.26322	1.26250	1.26283
2016/11/25 05:00:00	1.26414	1.26414	1.26215	1.26297	1.26401	1.26403	1.26203	1.26286
2016/11/25 04:45:00	1.26388	1.26437	1.26244	1.26414	1.26376	1.26428	1.26232	1.26401
2016/11/25 04:30:00	1.26184	1.26419	1.26117	1.26388	1.26140	1.26410	1.26104	1.26376
2016/11/25 04:15:00	1.26001	1.26252	1.25987	1.26184	1.25995	1.26236	1.25977	1.26140
2016/11/25 04:00:00	1.25955	1.26024	1.25930	1.26001	1.25943	1.26013	1.25920	1.25995
2016/11/25 03:45:00	1.25999	1.26021	1.25943	1.25955	1.25990	1.26011	1.25934	1.25943
2016/11/25 03:30:00	1.26087	1.26107	1.25985	1.25999	1.26075	1.26098	1.25975	1.25990
2016/11/25 03:15:00	1.26067	1.26141	1.26024	1.26087	1.26059	1.26130	1.26013	1.26075
2016/11/25 03:00:00	1.26236	1.26272	1.26058	1.26067	1.26217	1.26260	1.26046	1.26059
2016/11/25 02:45:00	1.26213	1.26298	1.26171	1.26236	1.26197	1.26289	1.26160	1.26217
2016/11/25 02:30:00	1.26299	1.26304	1.26180	1.26213	1.26285	1.26293	1.26166	1.26197
2016/11/25 02:15:00	1.26426	1.26465	1.26286	1.26299	1.26406	1.26450	1.26269	1.26285
2016/11/25 02:00:00	1.26482	1.26552	1.26421	1.26426	1.26465	1.26534	1.26402	1.26406
2016/11/25 01:45:00	1.26472	1.26529	1.26430	1.26482	1.26456	1.26512	1.26415	1.26465
2016/11/25 01:30:00	1.26475	1.26527	1.26470	1.26472	1.26457	1.26512	1.26453	1.26456
2016/11/25 01:15:00	1.26482	1.26531	1.26469	1.26475	1.26461	1.26514	1.26451	1.26457
2016/11/25 01:00:00	1.26495	1.26517	1.26463	1.26482	1.26478	1.26500	1.26445	1.26461
2016/11/25 00:45:00	1.26473	1.26517	1.26463	1.26495	1.26456	1.26500	1.26445	1.26478
2016/11/25 00:30:00	1.26505	1.26509	1.26471	1.26473	1.26488	1.26491	1.26454	1.26456
2016/11/25 00:15:00	1.26517	1.26528	1.26457	1.26505	1.26499	1.26512	1.26441	1.26488
2016/11/25 00:00:00	1.26512	1.26544	1.26503	1.26517	1.26496	1.26526	1.26487	1.26499
2016/11/24 23:45:00	1.26546	1.26571	1.26502	1.26512	1.26529	1.26558	1.26488	1.26496
2016/11/24 23:30:00	1.26559	1.26579	1.26522	1.26546	1.26543	1.26564	1.26508	1.26529
2016/11/24 23:15:00	1.26555	1.26586	1.26543	1.26559	1.26538	1.26572	1.26529	1.26543
2016/11/24 23:00:00	1.26514	1.26581	1.26493	1.26555	1.26493	1.26565	1.26470	1.26538
2016/11/24 22:45:00	1.26566	1.26571	1.26503	1.26514	1.26550	1.26554	1.26483	1.26493
2016/11/24 22:30:00	1.26544	1.26573	1.26510	1.26566	1.26525	1.26556	1.26486	1.26550
2016/11/24 22:15:00	1.26551	1.26607	1.26514	1.26544	1.26536	1.26586	1.26493	1.26525
2016/11/24 22:00:00	1.26501	1.26574	1.26493	1.26551	1.26478	1.26555	1.26474	1.26536
2016/11/24 21:45:00	1.26571	1.26614	1.26497	1.26501	1.26550	1.26593	1.26477	1.26478
2016/11/24 21:30:00	1.26588	1.26611	1.26526	1.26571	1.26564	1.26594	1.26510	1.26550
2016/11/24 21:15:00	1.26508	1.26602	1.26487	1.26588	1.26493	1.26582	1.26473	1.26564
2016/11/24 21:00:00	1.26501	1.26550	1.26476	1.26508	1.26485	1.26533	1.26456	1.26493
2016/11/24 20:45:00	1.26681	1.26701	1.26490	1.26501	1.26662	1.26681	1.26475	1.26485
2016/11/24 20:30:00	1.26664	1.26694	1.26636	1.26681	1.26645	1.26680	1.26621	1.26662
2016/11/24 20:15:00	1.26745	1.26764	1.26662	1.26664	1.26714	1.26739	1.26643	1.26645
2016/11/24 20:00:00	1.26662	1.26766	1.26653	1.26745	1.26644	1.26749	1.26638	1.26714
2016/11/24 19:45:00	1.26653	1.26703	1.26628	1.26662	1.26640	1.26690	1.26609	1.26644
2016/11/24 19:30:00	1.26626	1.26679	1.26584	1.26653	1.26613	1.26664	1.26566	1.26640
2016/11/24 19:15:00	1.26548	1.26633	1.26496	1.26626	1.26535	1.26622	1.26471	1.26613
2016/11/24 19:00:00	1.26634	1.26637	1.26527	1.26548	1.26612	1.26618	1.26499	1.26535
2016/11/24 18:45:00	1.26632	1.26638	1.26607	1.26634	1.26603	1.26613	1.26583	1.26612
2016/11/24 18:30:00	1.26623	1.26643	1.26595	1.26632	1.26582	1.26614	1.26566	1.26603
2016/11/24 18:15:00	1.26631	1.26637	1.26589	1.26623	1.26590	1.26598	1.26556	1.26582
2016/11/24 18:00:00	1.26617	1.26688	1.26617	1.26631	1.26584	1.26648	1.26584	1.26590
2016/11/24 17:45:00	1.26635	1.26671	1.26610	1.26617	1.26582	1.26631	1.26550	1.26584
2016/11/24 17:30:00	1.26661	1.26661	1.26631	1.26635	1.26527	1.26586	1.26527	1.26582
2016/11/24 17:15:00	1.26667	1.26670	1.26638	1.26661	1.26539	1.26569	1.26526	1.26527
2016/11/24 17:00:00	1.26718	1.26805	1.26667	1.26667	1.26446	1.26556	1.26333	1.26539
2016/11/24 16:45:00	1.26666	1.26751	1.26656	1.26718	1.26613	1.26613	1.26446	1.26446
2016/11/24 16:30:00	1.26631	1.26707	1.26615	1.26666	1.26597	1.26617	1.26545	1.26613
2016/11/24 16:15:00	1.26661	1.26670	1.26624	1.26631	1.26576	1.26606	1.26563	1.26597
2016/11/24 16:00:00	1.26667	1.26691	1.26647	1.26661	1.26633	1.26633	1.26576	1.26576
2016/11/24 15:45:00	1.26721	1.26781	1.26666	1.26667	1.26637	1.26704	1.26633	1.26633
2016/11/24 15:30:00	1.26687	1.26814	1.26631	1.26721	1.26648	1.26752	1.26595	1.26637
2016/11/24 15:15:00	1.26685	1.26697	1.26675	1.26687	1.26648	1.26659	1.26612	1.26648
2016/11/24 15:00:00	1.26702	1.26702	1.26665	1.26685	1.26665	1.26674	1.26638	1.26648
2016/11/24 14:45:00	1.26682	1.26702	1.26682	1.26702	1.26646	1.26674	1.26646	1.26665
2016/11/24 14:30:00	1.26701	1.26747	1.26653	1.26682	1.26664	1.26712	1.26615	1.26646
2016/11/24 14:15:00	1.26714	1.26732	1.26664	1.26701	1.26678	1.26694	1.26627	1.26664
2016/11/24 14:00:00	1.26684	1.26777	1.26684	1.26714	1.26642	1.26741	1.26642	1.26678
2016/11/24 13:45:00	1.26715	1.26736	1.26684	1.26684	1.26678	1.26711	1.26642	1.26642
2016/11/24 13:30:00	1.26696	1.26715	1.26695	1.26715	1.26675	1.26686	1.26675	1.26678
2016/11/24 13:15:00	1.26731	1.26733	1.26696	1.26696	1.26719	1.26719	1.26672	1.26675
2016/11/24 13:00:00	1.26748	1.26748	1.26661	1.26731	1.26726	1.26730	1.26640	1.26719
2016/11/24 12:45:00	1.26669	1.26749	1.26646	1.26748	1.26652	1.26726	1.26629	1.26726
2016/11/24 12:30:00	1.26724	1.26725	1.26666	1.26669	1.26708	1.26709	1.26651	1.26652
2016/11/24 12:15:00	1.26598	1.26724	1.26598	1.26724	1.26581	1.26709	1.26581	1.26708
2016/11/24 12:00:00	1.26558	1.26650	1.26472	1.26598	1.26544	1.26635	1.26457	1.26581
2016/11/24 11:45:00	1.26458	1.26565	1.26434	1.26558	1.26447	1.26552	1.26424	1.26544
2016/11/24 11:30:00	1.26497	1.26571	1.26438	1.26458	1.26485	1.26560	1.26425	1.26447
2016/11/24 11:15:00	1.26543	1.26589	1.26476	1.26497	1.26530	1.26580	1.26466	1.26485
2016/11/24 11:00:00	1.26688	1.26695	1.26513	1.26543	1.26677	1.26684	1.26502	1.26530
2016/11/24 10:45:00	1.26546	1.26703	1.26523	1.26688	1.26538	1.26697	1.26513	1.26677
2016/11/24 10:30:00	1.26681	1.26683	1.26521	1.26546	1.26670	1.26672	1.26510	1.26538
2016/11/24 10:15:00	1.26690	1.26753	1.26648	1.26681	1.26679	1.26743	1.26638	1.26670
2016/11/24 10:00:00	1.26687	1.26743	1.26664	1.26690	1.26679	1.26733	1.26654	1.26679
2016/11/24 09:45:00	1.26604	1.26725	1.26550	1.26687	1.26595	1.26714	1.26538	1.26679
2016/11/24 09:30:00	1.26551	1.26628	1.26531	1.26604	1.26540	1.26617	1.26520	1.26595
2016/11/24 09:15:00	1.26561	1.26572	1.26440	1.26551	1.26550	1.26561	1.26434	1.26540
2016/11/24 09:00:00	1.26537	1.26585	1.26511	1.26561	1.26526	1.26574	1.26499	1.26550
2016/11/24 08:45:00	1.26491	1.26558	1.26417	1.26537	1.26480	1.26547	1.26407	1.26526
2016/11/24 08:30:00	1.26537	1.26569	1.26476	1.26491	1.26527	1.26562	1.26467	1.26480
2016/11/24 08:15:00	1.26512	1.26547	1.26469	1.26537	1.26503	1.26535	1.26457	1.26527
2016/11/24 08:00:00	1.26591	1.26618	1.26493	1.26512	1.26580	1.26607	1.26481	1.26503
2016/11/24 07:45:00	1.26607	1.26679	1.26581	1.26591	1.26596	1.26673	1.26570	1.26580
2016/11/24 07:30:00	1.26493	1.26627	1.26471	1.26607	1.26485	1.26618	1.26458	1.26596
2016/11/24 07:15:00	1.26550	1.26662	1.26446	1.26493	1.26542	1.26651	1.26434	1.26485
2016/11/24 07:00:00	1.26698	1.26703	1.26514	1.26550	1.26687	1.26691	1.26506	1.26542
2016/11/24 06:45:00	1.26611	1.26706	1.26610	1.26698	1.26601	1.26698	1.26600	1.26687
2016/11/24 06:30:00	1.26747	1.26752	1.26569	1.26611	1.26736	1.26741	1.26560	1.26601
2016/11/24 06:15:00	1.26837	1.26861	1.26727	1.26747	1.26827	1.26853	1.26718	1.26736
2016/11/24 06:00:00	1.26705	1.26918	1.26687	1.26837	1.26693	1.26907	1.26677	1.26827
2016/11/24 05:45:00	1.26719	1.26834	1.26681	1.26705	1.26709	1.26826	1.26670	1.26693
2016/11/24 05:30:00	1.26637	1.26783	1.26603	1.26719	1.26624	1.26787	1.26592	1.26709
2016/11/24 05:15:00	1.26571	1.26666	1.26494	1.26637	1.26561	1.26658	1.26486	1.26624
2016/11/24 05:00:00	1.26535	1.26658	1.26526	1.26571	1.26525	1.26650	1.26515	1.26561
2016/11/24 04:45:00	1.26398	1.26566	1.26390	1.26535	1.26388	1.26555	1.26379	1.26525
2016/11/24 04:30:00	1.26358	1.26480	1.26355	1.26398	1.26344	1.26471	1.26341	1.26388
2016/11/24 04:15:00	1.26363	1.26448	1.26332	1.26358	1.26353	1.26438	1.26322	1.26344
2016/11/24 04:00:00	1.26318	1.26441	1.26290	1.26363	1.26292	1.26431	1.26283	1.26353
2016/11/24 03:45:00	1.26326	1.26391	1.26269	1.26318	1.26320	1.26379	1.26259	1.26292
2016/11/24 03:30:00	1.26428	1.26480	1.26267	1.26326	1.26415	1.26469	1.26257	1.26320
2016/11/24 03:15:00	1.26468	1.26509	1.26310	1.26428	1.26452	1.26496	1.26298	1.26415
2016/11/24 03:00:00	1.26420	1.26558	1.26251	1.26468	1.26396	1.26546	1.26233	1.26452
2016/11/24 02:45:00	1.26566	1.26585	1.26361	1.26420	1.26546	1.26571	1.26348	1.26396
2016/11/24 02:30:00	1.26548	1.26626	1.26488	1.26566	1.26536	1.26617	1.26479	1.26546
2016/11/24 02:15:00	1.26593	1.26649	1.26504	1.26548	1.26580	1.26636	1.26493	1.26536
2016/11/24 02:00:00	1.26534	1.26634	1.26527	1.26593	1.26517	1.26622	1.26515	1.26580
2016/11/24 01:45:00	1.26624	1.26651	1.26534	1.26534	1.26613	1.26638	1.26517	1.26517
2016/11/24 01:30:00	1.26656	1.26667	1.26624	1.26624	1.26638	1.26652	1.26609	1.26613
2016/11/24 01:15:00	1.26696	1.26701	1.26646	1.26656	1.26679	1.26685	1.26633	1.26638
2016/11/24 01:00:00	1.26671	1.26700	1.26661	1.26696	1.26650	1.26689	1.26643	1.26679
2016/11/24 00:45:00	1.26612	1.26699	1.26589	1.26671	1.26598	1.26680	1.26573	1.26650
2016/11/24 00:30:00	1.26561	1.26664	1.26543	1.26612	1.26547	1.26645	1.26527	1.26598
2016/11/24 00:15:00	1.26588	1.26609	1.26561	1.26561	1.26570	1.26595	1.26546	1.26547
2016/11/24 00:00:00	1.26617	1.26629	1.26561	1.26588	1.26601	1.26614	1.26546	1.26570
2016/11/23 23:45:00	1.26596	1.26642	1.26588	1.26617	1.26579	1.26628	1.26571	1.26601
2016/11/23 23:30:00	1.26558	1.26604	1.26553	1.26596	1.26540	1.26587	1.26536	1.26579
2016/11/23 23:15:00	1.26601	1.26628	1.26534	1.26558	1.26582	1.26612	1.26515	1.26540
2016/11/23 23:00:00	1.26625	1.26660	1.26595	1.26601	1.26609	1.26644	1.26578	1.26582
2016/11/23 22:45:00	1.26633	1.26639	1.26561	1.26625	1.26612	1.26619	1.26545	1.26609
2016/11/23 22:30:00	1.26647	1.26658	1.26624	1.26633	1.26629	1.26639	1.26605	1.26612
2016/11/23 22:15:00	1.26668	1.26685	1.26640	1.26647	1.26647	1.26670	1.26622	1.26629
2016/11/23 22:00:00	1.26649	1.26695	1.26615	1.26668	1.26628	1.26674	1.26596	1.26647
2016/11/23 21:45:00	1.26644	1.26671	1.26631	1.26649	1.26624	1.26658	1.26610	1.26628
2016/11/23 21:30:00	1.26597	1.26661	1.26569	1.26644	1.26576	1.26640	1.26541	1.26624
2016/11/23 21:15:00	1.26608	1.26639	1.26590	1.26597	1.26586	1.26615	1.26572	1.26576
2016/11/23 21:00:00	1.26582	1.26625	1.26551	1.26608	1.26561	1.26604	1.26539	1.26586
2016/11/23 20:45:00	1.26573	1.26631	1.26562	1.26582	1.26552	1.26613	1.26542	1.26561
2016/11/23 20:30:00	1.26561	1.26585	1.26535	1.26573	1.26539	1.26564	1.26515	1.26552
2016/11/23 20:15:00	1.26618	1.26631	1.26549	1.26561	1.26592	1.26607	1.26530	1.26539
2016/11/23 20:00:00	1.26534	1.26621	1.26517	1.26618	1.26509	1.26597	1.26494	1.26592
2016/11/23 19:45:00	1.26563	1.26586	1.26515	1.26534	1.26543	1.26563	1.26497	1.26509
2016/11/23 19:30:00	1.26507	1.26584	1.26487	1.26563	1.26483	1.26560	1.26464	1.26543
2016/11/23 19:15:00	1.26577	1.26579	1.26478	1.26507	1.26547	1.26549	1.26456	1.26483
2016/11/23 19:00:00	1.26462	1.26585	1.26443	1.26577	1.26431	1.26555	1.26412	1.26547
2016/11/23 18:45:00	1.26520	1.26535	1.26458	1.26462	1.26489	1.26505	1.26429	1.26431
2016/11/23 18:30:00	1.26405	1.26535	1.26405	1.26520	1.26377	1.26505	1.26377	1.26489
2016/11/23 18:15:00	1.26418	1.26434	1.26402	1.26405	1.26388	1.26405	1.26372	1.26377
2016/11/23 18:00:00	1.26384	1.26505	1.26384	1.26418	1.26321	1.26457	1.26321	1.26388
2016/11/23 17:45:00	1.26455	1.26455	1.26339	1.26384	1.26397	1.26397	1.26300	1.26321
2016/11/23 17:30:00	1.26493	1.26507	1.26443	1.26455	1.26386	1.26397	1.26362	1.26397
2016/11/23 17:15:00	1.26471	1.26522	1.26396	1.26493	1.26353	1.26455	1.26277	1.26386
2016/11/23 17:00:00	1.26607	1.26633	1.26453	1.26471	1.26250	1.26415	1.26223	1.26353
