日時	"USD/CNH(始値, 買い)"	"USD/CNH(高値, 買い)"	"USD/CNH(安値, 買い)"	"USD/CNH(終値, 買い)"	"USD/CNH(始値, 売り)*"	"USD/CNH(高値, 売り)*"	"USD/CNH(安値, 売り)*"	"USD/CNH(終値, 売り)*"
2016/11/21 16:45:00	6.90829	6.90881	6.90529	6.90599	6.90611	6.90623	6.90283	6.90295
2016/11/21 16:30:00	6.90463	6.90830	6.90463	6.90829	6.90361	6.90641	6.90351	6.90611
2016/11/21 16:15:00	6.90286	6.90532	6.90100	6.90463	6.90194	6.90394	6.90008	6.90361
2016/11/21 16:00:00	6.90459	6.90485	6.90286	6.90286	6.90381	6.90423	6.90181	6.90194
2016/11/21 15:45:00	6.90489	6.90539	6.90419	6.90459	6.90431	6.90484	6.90361	6.90381
2016/11/21 15:30:00	6.90539	6.90545	6.90489	6.90489	6.90471	6.90471	6.90421	6.90431
2016/11/21 15:15:00	6.90752	6.90761	6.90478	6.90539	6.90708	6.90711	6.90411	6.90471
2016/11/21 15:00:00	6.90919	6.90946	6.90746	6.90752	6.90871	6.90892	6.90694	6.90708
2016/11/21 14:45:00	6.90939	6.90955	6.90902	6.90919	6.90891	6.90891	6.90846	6.90871
2016/11/21 14:30:00	6.90972	6.90991	6.90929	6.90939	6.90941	6.90961	6.90881	6.90891
2016/11/21 14:15:00	6.90979	6.90997	6.90959	6.90972	6.90953	6.90958	6.90931	6.90941
2016/11/21 14:00:00	6.90969	6.91016	6.90949	6.90979	6.90922	6.90977	6.90915	6.90953
2016/11/21 13:45:00	6.90939	6.90969	6.90929	6.90969	6.90901	6.90931	6.90891	6.90922
2016/11/21 13:30:00	6.90959	6.90979	6.90911	6.90939	6.90911	6.90941	6.90880	6.90901
2016/11/21 13:15:00	6.90879	6.91006	6.90859	6.90959	6.90822	6.90967	6.90799	6.90911
2016/11/21 13:00:00	6.90668	6.90919	6.90629	6.90879	6.90642	6.90831	6.90591	6.90822
2016/11/21 12:45:00	6.90649	6.90681	6.90595	6.90668	6.90601	6.90667	6.90569	6.90642
2016/11/21 12:30:00	6.90570	6.90689	6.90549	6.90649	6.90545	6.90651	6.90511	6.90601
2016/11/21 12:15:00	6.90569	6.90589	6.90452	6.90570	6.90521	6.90557	6.90383	6.90545
2016/11/21 12:00:00	6.90949	6.90949	6.90539	6.90569	6.90901	6.90901	6.90511	6.90521
2016/11/21 11:45:00	6.90928	6.90986	6.90889	6.90949	6.90900	6.90946	6.90837	6.90901
2016/11/21 11:30:00	6.90789	6.91005	6.90779	6.90928	6.90742	6.90984	6.90741	6.90900
2016/11/21 11:15:00	6.90669	6.90838	6.90623	6.90789	6.90650	6.90800	6.90591	6.90742
2016/11/21 11:00:00	6.90573	6.90699	6.90536	6.90669	6.90543	6.90662	6.90502	6.90650
2016/11/21 10:45:00	6.90516	6.90840	6.90499	6.90573	6.90492	6.90756	6.90482	6.90543
2016/11/21 10:30:00	6.90689	6.90719	6.90484	6.90516	6.90639	6.90660	6.90455	6.90492
2016/11/21 10:15:00	6.90601	6.90719	6.90460	6.90689	6.90572	6.90667	6.90413	6.90639
2016/11/21 10:00:00	6.90522	6.90669	6.90425	6.90601	6.90493	6.90632	6.90401	6.90572
2016/11/21 09:45:00	6.90519	6.90689	6.90449	6.90522	6.90469	6.90661	6.90422	6.90493
2016/11/21 09:30:00	6.90453	6.90617	6.90416	6.90519	6.90424	6.90591	6.90373	6.90469
2016/11/21 09:15:00	6.90479	6.90759	6.90414	6.90453	6.90425	6.90705	6.90384	6.90424
2016/11/21 09:00:00	6.90179	6.90513	6.90179	6.90479	6.90123	6.90484	6.90123	6.90425
2016/11/21 08:45:00	6.90439	6.90489	6.90071	6.90179	6.90401	6.90449	6.90042	6.90123
2016/11/21 08:30:00	6.90599	6.90603	6.90158	6.90439	6.90521	6.90561	6.90071	6.90401
2016/11/21 08:15:00	6.90399	6.90846	6.90340	6.90599	6.90385	6.90756	6.90311	6.90521
2016/11/21 08:00:00	6.90260	6.90426	6.90156	6.90399	6.90236	6.90392	6.90124	6.90385
2016/11/21 07:45:00	6.90192	6.90292	6.90067	6.90260	6.90132	6.90252	6.89981	6.90236
2016/11/21 07:30:00	6.90146	6.90211	6.90125	6.90192	6.90122	6.90187	6.90101	6.90132
2016/11/21 07:15:00	6.90047	6.90259	6.89981	6.90146	6.89991	6.90202	6.89951	6.90122
2016/11/21 07:00:00	6.90046	6.90251	6.89963	6.90047	6.89991	6.90227	6.89931	6.89991
2016/11/21 06:45:00	6.90079	6.90219	6.89899	6.90046	6.90039	6.90181	6.89876	6.89991
2016/11/21 06:30:00	6.90169	6.90229	6.90059	6.90079	6.90101	6.90196	6.90016	6.90039
2016/11/21 06:15:00	6.90104	6.90230	6.90018	6.90169	6.90081	6.90211	6.89994	6.90101
2016/11/21 06:00:00	6.90539	6.90543	6.90101	6.90104	6.90491	6.90497	6.90069	6.90081
2016/11/21 05:45:00	6.90826	6.90839	6.90426	6.90539	6.90802	6.90807	6.90402	6.90491
2016/11/21 05:30:00	6.91036	6.91078	6.90806	6.90826	6.90996	6.91022	6.90782	6.90802
2016/11/21 05:15:00	6.91086	6.91135	6.91018	6.91036	6.91064	6.91111	6.90981	6.90996
2016/11/21 05:00:00	6.91183	6.91342	6.90937	6.91086	6.91159	6.91292	6.90891	6.91064
2016/11/21 04:45:00	6.91176	6.91390	6.91149	6.91183	6.91136	6.91344	6.91092	6.91159
2016/11/21 04:30:00	6.90776	6.91180	6.90769	6.91176	6.90726	6.91141	6.90726	6.91136
2016/11/21 04:15:00	6.90612	6.90959	6.90609	6.90776	6.90591	6.90929	6.90582	6.90726
2016/11/21 04:00:00	6.90739	6.90743	6.90282	6.90612	6.90715	6.90719	6.90210	6.90591
2016/11/21 03:45:00	6.91127	6.91127	6.90693	6.90739	6.91103	6.91103	6.90668	6.90715
2016/11/21 03:30:00	6.91078	6.91150	6.91032	6.91127	6.91058	6.91132	6.91008	6.91103
2016/11/21 03:15:00	6.91126	6.91354	6.91078	6.91078	6.91102	6.91311	6.91058	6.91058
2016/11/21 03:00:00	6.91065	6.91189	6.91065	6.91126	6.91041	6.91131	6.91041	6.91102
2016/11/21 02:45:00	6.91110	6.91138	6.90858	6.91065	6.91086	6.91114	6.90816	6.91041
2016/11/21 02:30:00	6.91205	6.91286	6.91026	6.91110	6.91181	6.91263	6.91002	6.91086
2016/11/21 02:15:00	6.91551	6.91572	6.91198	6.91205	6.91530	6.91551	6.91180	6.91181
2016/11/21 02:00:00	6.91550	6.91625	6.91511	6.91551	6.91524	6.91604	6.91487	6.91530
2016/11/21 01:45:00	6.91656	6.91656	6.91479	6.91550	6.91632	6.91632	6.91438	6.91524
2016/11/21 01:30:00	6.91708	6.91737	6.91629	6.91656	6.91684	6.91712	6.91592	6.91632
2016/11/21 01:15:00	6.91669	6.91708	6.91546	6.91708	6.91642	6.91684	6.91490	6.91684
2016/11/21 01:00:00	6.91596	6.91839	6.91549	6.91669	6.91576	6.91783	6.91526	6.91642
2016/11/21 00:45:00	6.91638	6.91638	6.91389	6.91596	6.91614	6.91614	6.91361	6.91576
2016/11/21 00:30:00	6.91698	6.91700	6.91589	6.91638	6.91674	6.91675	6.91546	6.91614
2016/11/21 00:15:00	6.91709	6.91730	6.91673	6.91698	6.91686	6.91714	6.91654	6.91674
2016/11/21 00:00:00	6.91691	6.91731	6.91629	6.91709	6.91667	6.91707	6.91612	6.91686
2016/11/20 23:45:00	6.91719	6.91733	6.91679	6.91691	6.91701	6.91711	6.91657	6.91667
2016/11/20 23:30:00	6.91663	6.91736	6.91634	6.91719	6.91600	6.91711	6.91600	6.91701
2016/11/20 23:15:00	6.91727	6.91755	6.91529	6.91663	6.91698	6.91731	6.91490	6.91600
2016/11/20 23:00:00	6.91659	6.91833	6.91637	6.91727	6.91623	6.91781	6.91613	6.91698
2016/11/20 22:45:00	6.91625	6.91752	6.91593	6.91659	6.91601	6.91731	6.91568	6.91623
2016/11/20 22:30:00	6.91361	6.91697	6.91350	6.91625	6.91335	6.91667	6.91330	6.91601
2016/11/20 22:15:00	6.91199	6.91428	6.91147	6.91361	6.91169	6.91401	6.91111	6.91335
2016/11/20 22:00:00	6.91001	6.91235	6.91001	6.91199	6.90981	6.91201	6.90981	6.91169
2016/11/20 21:45:00	6.90841	6.91055	6.90829	6.91001	6.90817	6.91031	6.90805	6.90981
2016/11/20 21:30:00	6.90749	6.90857	6.90678	6.90841	6.90713	6.90822	6.90638	6.90817
2016/11/20 21:15:00	6.90705	6.90749	6.90618	6.90749	6.90665	6.90721	6.90578	6.90713
2016/11/20 21:00:00	6.90665	6.90710	6.90545	6.90705	6.90611	6.90676	6.90521	6.90665
2016/11/20 20:45:00	6.90377	6.90819	6.90304	6.90665	6.90311	6.90781	6.90280	6.90611
2016/11/20 20:30:00	6.90721	6.90749	6.90229	6.90377	6.90685	6.90721	6.90158	6.90311
2016/11/20 20:15:00	6.90619	6.91095	6.90509	6.90721	6.90330	6.90822	6.90307	6.90685
2016/11/20 20:00:00	6.90405	6.90629	6.90317	6.90619	6.90345	6.90551	6.90210	6.90330
2016/11/20 19:45:00	6.90277	6.90499	6.90217	6.90405	6.90217	6.90435	6.90123	6.90345
2016/11/20 19:30:00	6.90510	6.90510	6.89929	6.90277	6.90400	6.90401	6.89694	6.90217
2016/11/20 19:15:00	6.90834	6.90890	6.90446	6.90510	6.90771	6.90808	6.90371	6.90400
2016/11/20 19:00:00	6.91006	6.91032	6.90766	6.90834	6.90750	6.90978	6.90716	6.90771
2016/11/20 18:45:00	6.91106	6.91128	6.90993	6.91006	6.90916	6.91044	6.90750	6.90750
2016/11/20 18:30:00	6.91129	6.91139	6.91059	6.91106	6.90913	6.90971	6.90873	6.90916
2016/11/20 18:15:00	6.90980	6.91129	6.90849	6.91129	6.90750	6.90944	6.90693	6.90913
2016/11/20 18:00:00	6.91180	6.91180	6.90736	6.90980	6.90043	6.90758	6.89887	6.90750
2016/11/20 17:45:00	6.90982	6.91180	6.90954	6.91180	6.90378	6.90884	6.90043	6.90043
2016/11/20 17:30:00	6.90984	6.91037	6.90811	6.90982	6.90380	6.90450	6.90318	6.90378
2016/11/20 17:15:00	6.91160	6.91160	6.90983	6.90984	6.90240	6.90380	6.90240	6.90380
2016/11/20 17:00:00	6.91160	6.91270	6.91160	6.91160	6.90240	6.90240	6.90130	6.90240
2016/11/18 16:45:00	6.90790	6.91218	6.90790	6.91218	6.90468	6.90504	6.90213	6.90213
2016/11/18 16:30:00	6.90447	6.90822	6.90389	6.90790	6.90380	6.90489	6.90188	6.90468
2016/11/18 16:15:00	6.90629	6.90643	6.90395	6.90447	6.90527	6.90576	6.90300	6.90380
2016/11/18 16:00:00	6.90766	6.90770	6.90574	6.90629	6.90694	6.90713	6.90483	6.90527
2016/11/18 15:45:00	6.90675	6.90770	6.90672	6.90766	6.90583	6.90727	6.90583	6.90694
2016/11/18 15:30:00	6.90477	6.90703	6.90459	6.90675	6.90385	6.90655	6.90372	6.90583
2016/11/18 15:15:00	6.90480	6.90487	6.90476	6.90477	6.90408	6.90408	6.90384	6.90385
2016/11/18 15:00:00	6.90488	6.90495	6.90474	6.90480	6.90436	6.90443	6.90401	6.90408
2016/11/18 14:45:00	6.90399	6.90493	6.90379	6.90488	6.90347	6.90454	6.90307	6.90436
2016/11/18 14:30:00	6.90395	6.90406	6.90345	6.90399	6.90343	6.90357	6.90311	6.90347
2016/11/18 14:15:00	6.90459	6.90463	6.90379	6.90395	6.90397	6.90398	6.90307	6.90343
2016/11/18 14:00:00	6.90403	6.90481	6.90403	6.90459	6.90331	6.90404	6.90331	6.90397
2016/11/18 13:45:00	6.90488	6.90500	6.90400	6.90403	6.90426	6.90448	6.90318	6.90331
2016/11/18 13:30:00	6.90321	6.90504	6.90319	6.90488	6.90289	6.90458	6.90273	6.90426
2016/11/18 13:15:00	6.90415	6.90434	6.90259	6.90321	6.90323	6.90336	6.90161	6.90289
2016/11/18 13:00:00	6.90442	6.90458	6.90281	6.90415	6.90380	6.90380	6.90244	6.90323
2016/11/18 12:45:00	6.90356	6.90455	6.90143	6.90442	6.90264	6.90380	6.90077	6.90380
2016/11/18 12:30:00	6.90169	6.90382	6.90165	6.90356	6.90067	6.90269	6.90031	6.90264
2016/11/18 12:15:00	6.89928	6.90326	6.89922	6.90169	6.89856	6.90134	6.89843	6.90067
2016/11/18 12:00:00	6.89986	6.90000	6.89796	6.89928	6.89906	6.89913	6.89732	6.89856
2016/11/18 11:45:00	6.90309	6.90318	6.89943	6.89986	6.90251	6.90251	6.89887	6.89906
2016/11/18 11:30:00	6.90409	6.90409	6.90222	6.90309	6.90362	6.90362	6.90186	6.90251
2016/11/18 11:15:00	6.90240	6.90460	6.90240	6.90409	6.90204	6.90425	6.90191	6.90362
2016/11/18 11:00:00	6.90109	6.90404	6.90063	6.90240	6.90073	6.90368	6.90035	6.90204
2016/11/18 10:45:00	6.90139	6.90234	6.89859	6.90109	6.90081	6.90171	6.89781	6.90073
2016/11/18 10:30:00	6.89689	6.90270	6.89689	6.90139	6.89659	6.90240	6.89659	6.90081
2016/11/18 10:15:00	6.89660	6.89719	6.89634	6.89689	6.89631	6.89694	6.89605	6.89659
2016/11/18 10:00:00	6.89474	6.89699	6.89396	6.89660	6.89430	6.89671	6.89361	6.89631
2016/11/18 09:45:00	6.89095	6.89503	6.89075	6.89474	6.89025	6.89438	6.89005	6.89430
2016/11/18 09:30:00	6.89079	6.89382	6.89079	6.89095	6.89029	6.89346	6.89020	6.89025
2016/11/18 09:15:00	6.89489	6.89493	6.88931	6.89079	6.89451	6.89456	6.88863	6.89029
2016/11/18 09:00:00	6.89329	6.89720	6.89319	6.89489	6.89296	6.89693	6.89241	6.89451
2016/11/18 08:45:00	6.89229	6.89819	6.89199	6.89329	6.89181	6.89761	6.89163	6.89296
2016/11/18 08:30:00	6.88618	6.89229	6.88599	6.89229	6.88582	6.89181	6.88561	6.89181
2016/11/18 08:15:00	6.88829	6.88969	6.88591	6.88618	6.88770	6.88915	6.88546	6.88582
2016/11/18 08:00:00	6.88734	6.88899	6.88626	6.88829	6.88698	6.88853	6.88576	6.88770
2016/11/18 07:45:00	6.88960	6.88999	6.88479	6.88734	6.88932	6.88972	6.88430	6.88698
2016/11/18 07:30:00	6.89153	6.89159	6.88824	6.88960	6.89121	6.89123	6.88790	6.88932
2016/11/18 07:15:00	6.89395	6.89449	6.89142	6.89153	6.89355	6.89391	6.89103	6.89121
2016/11/18 07:00:00	6.89437	6.89679	6.89339	6.89395	6.89387	6.89636	6.89301	6.89355
2016/11/18 06:45:00	6.89959	6.89969	6.89411	6.89437	6.89921	6.89941	6.89366	6.89387
2016/11/18 06:30:00	6.89929	6.90038	6.89923	6.89959	6.89894	6.90002	6.89894	6.89921
2016/11/18 06:15:00	6.89953	6.90330	6.89905	6.89929	6.89921	6.90270	6.89868	6.89894
2016/11/18 06:00:00	6.90097	6.90099	6.89789	6.89953	6.90041	6.90059	6.89753	6.89921
2016/11/18 05:45:00	6.90336	6.90342	6.90056	6.90097	6.90281	6.90282	6.90020	6.90041
2016/11/18 05:30:00	6.90142	6.90448	6.90129	6.90336	6.90102	6.90391	6.90095	6.90281
2016/11/18 05:15:00	6.90669	6.90686	6.90094	6.90142	6.90622	6.90650	6.90058	6.90102
2016/11/18 05:00:00	6.90785	6.90840	6.90389	6.90669	6.90749	6.90805	6.90354	6.90622
2016/11/18 04:45:00	6.90739	6.90850	6.90739	6.90785	6.90698	6.90819	6.90698	6.90749
2016/11/18 04:30:00	6.90778	6.90839	6.90685	6.90739	6.90742	6.90808	6.90640	6.90698
2016/11/18 04:15:00	6.90431	6.90840	6.90431	6.90778	6.90411	6.90767	6.90411	6.90742
2016/11/18 04:00:00	6.90417	6.90501	6.90319	6.90431	6.90381	6.90479	6.90292	6.90411
2016/11/18 03:45:00	6.90769	6.90772	6.90238	6.90417	6.90737	6.90741	6.90211	6.90381
2016/11/18 03:30:00	6.91039	6.91042	6.90115	6.90769	6.91010	6.91015	6.90081	6.90737
2016/11/18 03:15:00	6.91097	6.91269	6.91009	6.91039	6.91071	6.91231	6.90990	6.91010
2016/11/18 03:00:00	6.91019	6.91119	6.91016	6.91097	6.90991	6.91088	6.90980	6.91071
2016/11/18 02:45:00	6.91069	6.91100	6.91009	6.91019	6.91040	6.91081	6.90989	6.90991
2016/11/18 02:30:00	6.91079	6.91130	6.91019	6.91069	6.91051	6.91101	6.90994	6.91040
2016/11/18 02:15:00	6.91019	6.91176	6.91009	6.91079	6.91000	6.91151	6.90976	6.91051
2016/11/18 02:00:00	6.91049	6.91152	6.91019	6.91019	6.91021	6.91131	6.90997	6.91000
2016/11/18 01:45:00	6.91059	6.91088	6.91019	6.91049	6.91034	6.91061	6.90995	6.91021
2016/11/18 01:30:00	6.91067	6.91116	6.91039	6.91059	6.91040	6.91080	6.91010	6.91034
2016/11/18 01:15:00	6.91069	6.91080	6.91019	6.91067	6.91038	6.91046	6.90991	6.91040
2016/11/18 01:00:00	6.91098	6.91110	6.90979	6.91069	6.91062	6.91081	6.90950	6.91038
2016/11/18 00:45:00	6.91069	6.91112	6.91059	6.91098	6.91050	6.91091	6.91038	6.91062
2016/11/18 00:30:00	6.91029	6.91107	6.91009	6.91069	6.91001	6.91084	6.90990	6.91050
2016/11/18 00:15:00	6.91039	6.91047	6.91012	6.91029	6.91022	6.91023	6.90991	6.91001
2016/11/18 00:00:00	6.90968	6.91047	6.90968	6.91039	6.90946	6.91031	6.90941	6.91022
2016/11/17 23:45:00	6.90969	6.90986	6.90932	6.90968	6.90948	6.90964	6.90909	6.90946
2016/11/17 23:30:00	6.90848	6.90980	6.90848	6.90969	6.90824	6.90958	6.90824	6.90948
2016/11/17 23:15:00	6.90834	6.90910	6.90819	6.90848	6.90810	6.90891	6.90800	6.90824
2016/11/17 23:00:00	6.91009	6.91009	6.90698	6.90834	6.90985	6.90985	6.90674	6.90810
2016/11/17 22:45:00	6.91060	6.91098	6.90988	6.91009	6.91051	6.91080	6.90964	6.90985
2016/11/17 22:30:00	6.91041	6.91110	6.91039	6.91060	6.91017	6.91092	6.91015	6.91051
2016/11/17 22:15:00	6.91019	6.91088	6.91010	6.91041	6.90997	6.91064	6.90991	6.91017
2016/11/17 22:00:00	6.91059	6.91119	6.90979	6.91019	6.91026	6.91091	6.90958	6.90997
2016/11/17 21:45:00	6.91107	6.91120	6.91030	6.91059	6.91081	6.91095	6.91003	6.91026
2016/11/17 21:30:00	6.91075	6.91139	6.90947	6.91107	6.91041	6.91115	6.90911	6.91081
2016/11/17 21:15:00	6.91092	6.91153	6.90973	6.91075	6.91064	6.91142	6.90940	6.91041
2016/11/17 21:00:00	6.91050	6.91109	6.90944	6.91092	6.91041	6.91071	6.90908	6.91064
2016/11/17 20:45:00	6.90979	6.91050	6.90748	6.91050	6.90952	6.91050	6.90721	6.91041
2016/11/17 20:30:00	6.91068	6.91204	6.90889	6.90979	6.90991	6.91171	6.90801	6.90952
2016/11/17 20:15:00	6.90969	6.91336	6.90419	6.91068	6.90881	6.91252	6.90340	6.90991
2016/11/17 20:00:00	6.90790	6.91009	6.90738	6.90969	6.90755	6.90965	6.90702	6.90881
2016/11/17 19:45:00	6.90797	6.90850	6.90680	6.90790	6.90761	6.90807	6.90657	6.90755
2016/11/17 19:30:00	6.90444	6.90850	6.90380	6.90797	6.90408	6.90814	6.90344	6.90761
2016/11/17 19:15:00	6.90489	6.90517	6.90342	6.90444	6.90421	6.90451	6.90291	6.90408
2016/11/17 19:00:00	6.90479	6.90498	6.90260	6.90489	6.90431	6.90456	6.90186	6.90421
2016/11/17 18:45:00	6.90684	6.90685	6.90319	6.90479	6.90636	6.90637	6.90205	6.90431
2016/11/17 18:30:00	6.90625	6.90701	6.90625	6.90684	6.90555	6.90651	6.90555	6.90636
2016/11/17 18:15:00	6.90347	6.90654	6.90309	6.90625	6.90201	6.90561	6.90201	6.90555
2016/11/17 18:00:00	6.90850	6.90850	6.90298	6.90347	6.90664	6.90715	6.90151	6.90201
2016/11/17 17:45:00	6.90811	6.90870	6.90770	6.90850	6.90459	6.90731	6.90459	6.90664
2016/11/17 17:30:00	6.90541	6.90855	6.90426	6.90811	6.90149	6.90638	6.90108	6.90459
2016/11/17 17:15:00	6.90580	6.90580	6.90535	6.90541	6.90164	6.90164	6.90143	6.90149
2016/11/17 17:00:00	6.90654	6.90740	6.90580	6.90580	6.90361	6.90361	6.89670	6.90164
2016/11/17 16:45:00	6.90520	6.90725	6.90487	6.90654	6.90398	6.90438	6.90351	6.90361
2016/11/17 16:30:00	6.90448	6.90520	6.90422	6.90520	6.90409	6.90441	6.90291	6.90398
2016/11/17 16:15:00	6.90177	6.90512	6.90177	6.90448	6.90125	6.90467	6.90125	6.90409
2016/11/17 16:00:00	6.90010	6.90228	6.90000	6.90177	6.89971	6.90151	6.89958	6.90125
2016/11/17 15:45:00	6.89859	6.90029	6.89859	6.90010	6.89821	6.89990	6.89821	6.89971
2016/11/17 15:30:00	6.89687	6.89898	6.89687	6.89859	6.89648	6.89861	6.89648	6.89821
2016/11/17 15:15:00	6.89735	6.89760	6.89679	6.89687	6.89696	6.89734	6.89640	6.89648
2016/11/17 15:00:00	6.89729	6.89754	6.89719	6.89735	6.89694	6.89715	6.89671	6.89696
2016/11/17 14:45:00	6.89539	6.89760	6.89539	6.89729	6.89497	6.89741	6.89492	6.89694
2016/11/17 14:30:00	6.89479	6.89550	6.89417	6.89539	6.89417	6.89524	6.89366	6.89497
2016/11/17 14:15:00	6.89439	6.89499	6.89429	6.89479	6.89389	6.89447	6.89380	6.89417
2016/11/17 14:00:00	6.89499	6.89519	6.89429	6.89439	6.89447	6.89468	6.89380	6.89389
2016/11/17 13:45:00	6.89439	6.89520	6.89299	6.89499	6.89375	6.89509	6.89238	6.89447
2016/11/17 13:30:00	6.89478	6.89493	6.89409	6.89439	6.89431	6.89451	6.89375	6.89375
2016/11/17 13:15:00	6.89429	6.89507	6.89410	6.89478	6.89400	6.89462	6.89371	6.89431
2016/11/17 13:00:00	6.89329	6.89485	6.89328	6.89429	6.89290	6.89451	6.89289	6.89400
2016/11/17 12:45:00	6.89307	6.89329	6.89249	6.89329	6.89268	6.89290	6.89201	6.89290
2016/11/17 12:30:00	6.89279	6.89310	6.89259	6.89307	6.89245	6.89281	6.89231	6.89268
2016/11/17 12:15:00	6.89237	6.89279	6.89229	6.89279	6.89198	6.89251	6.89191	6.89245
2016/11/17 12:00:00	6.89229	6.89269	6.89189	6.89237	6.89188	6.89207	6.89162	6.89198
2016/11/17 11:45:00	6.89109	6.89239	6.89069	6.89229	6.89075	6.89192	6.89040	6.89188
2016/11/17 11:30:00	6.88848	6.89115	6.88848	6.89109	6.88824	6.89079	6.88821	6.89075
2016/11/17 11:15:00	6.88869	6.88929	6.88789	6.88848	6.88821	6.88896	6.88756	6.88824
2016/11/17 11:00:00	6.88869	6.88897	6.88619	6.88869	6.88821	6.88854	6.88564	6.88821
2016/11/17 10:45:00	6.88889	6.89003	6.88782	6.88869	6.88841	6.88981	6.88728	6.88821
2016/11/17 10:30:00	6.88979	6.88999	6.88812	6.88889	6.88932	6.88951	6.88771	6.88841
2016/11/17 10:15:00	6.88649	6.89008	6.88649	6.88979	6.88601	6.88984	6.88601	6.88932
2016/11/17 10:00:00	6.88772	6.88839	6.88609	6.88649	6.88722	6.88783	6.88545	6.88601
2016/11/17 09:45:00	6.88579	6.88817	6.88485	6.88772	6.88513	6.88757	6.88457	6.88722
2016/11/17 09:30:00	6.88478	6.88676	6.88422	6.88579	6.88441	6.88648	6.88400	6.88513
2016/11/17 09:15:00	6.88602	6.88642	6.88476	6.88478	6.88578	6.88609	6.88431	6.88441
2016/11/17 09:00:00	6.88769	6.88771	6.88575	6.88602	6.88739	6.88747	6.88515	6.88578
2016/11/17 08:45:00	6.88894	6.88990	6.88619	6.88769	6.88870	6.88962	6.88598	6.88739
2016/11/17 08:30:00	6.88781	6.88907	6.88676	6.88894	6.88737	6.88888	6.88623	6.88870
2016/11/17 08:15:00	6.88685	6.88853	6.88555	6.88781	6.88631	6.88822	6.88515	6.88737
2016/11/17 08:00:00	6.88817	6.88900	6.88379	6.88685	6.88761	6.88878	6.88311	6.88631
2016/11/17 07:45:00	6.88566	6.88825	6.88548	6.88817	6.88541	6.88801	6.88522	6.88761
2016/11/17 07:30:00	6.88367	6.88621	6.88358	6.88566	6.88331	6.88591	6.88311	6.88541
2016/11/17 07:15:00	6.88444	6.88446	6.88188	6.88367	6.88418	6.88421	6.88141	6.88331
2016/11/17 07:00:00	6.88388	6.88449	6.88363	6.88444	6.88357	6.88423	6.88341	6.88418
2016/11/17 06:45:00	6.88269	6.88389	6.88269	6.88388	6.88239	6.88365	6.88230	6.88357
2016/11/17 06:30:00	6.88183	6.88289	6.88183	6.88269	6.88150	6.88270	6.88145	6.88239
2016/11/17 06:15:00	6.88162	6.88193	6.88077	6.88183	6.88131	6.88171	6.88051	6.88150
2016/11/17 06:00:00	6.88259	6.88282	6.88162	6.88162	6.88231	6.88256	6.88128	6.88131
2016/11/17 05:45:00	6.88279	6.88288	6.88229	6.88259	6.88251	6.88254	6.88205	6.88231
2016/11/17 05:30:00	6.88245	6.88297	6.88224	6.88279	6.88221	6.88272	6.88196	6.88251
2016/11/17 05:15:00	6.88173	6.88280	6.88095	6.88245	6.88142	6.88251	6.88058	6.88221
2016/11/17 05:00:00	6.88149	6.88309	6.88133	6.88173	6.88121	6.88251	6.88106	6.88142
2016/11/17 04:45:00	6.88115	6.88174	6.88066	6.88149	6.88084	6.88144	6.88047	6.88121
2016/11/17 04:30:00	6.88029	6.88132	6.87989	6.88115	6.87998	6.88109	6.87963	6.88084
2016/11/17 04:15:00	6.88009	6.88090	6.87925	6.88029	6.87978	6.88070	6.87901	6.87998
2016/11/17 04:00:00	6.88126	6.88259	6.88004	6.88009	6.88102	6.88223	6.87978	6.87978
2016/11/17 03:45:00	6.88314	6.88329	6.88126	6.88126	6.88284	6.88305	6.88100	6.88102
2016/11/17 03:30:00	6.88250	6.88365	6.88229	6.88314	6.88221	6.88341	6.88204	6.88284
2016/11/17 03:15:00	6.88114	6.88262	6.87944	6.88250	6.88090	6.88238	6.87921	6.88221
2016/11/17 03:00:00	6.88099	6.88322	6.87976	6.88114	6.88075	6.88289	6.87956	6.88090
2016/11/17 02:45:00	6.88369	6.88489	6.88083	6.88099	6.88350	6.88465	6.88068	6.88075
2016/11/17 02:30:00	6.88520	6.88570	6.88369	6.88369	6.88497	6.88546	6.88347	6.88350
2016/11/17 02:15:00	6.88580	6.88598	6.88486	6.88520	6.88541	6.88571	6.88455	6.88497
2016/11/17 02:00:00	6.88558	6.88681	6.88497	6.88580	6.88540	6.88652	6.88469	6.88541
2016/11/17 01:45:00	6.88553	6.88649	6.88499	6.88558	6.88540	6.88625	6.88477	6.88540
2016/11/17 01:30:00	6.88600	6.88656	6.88389	6.88553	6.88580	6.88641	6.88356	6.88540
2016/11/17 01:15:00	6.88567	6.88648	6.88530	6.88600	6.88541	6.88630	6.88510	6.88580
2016/11/17 01:00:00	6.88560	6.88619	6.88529	6.88567	6.88540	6.88589	6.88510	6.88541
2016/11/17 00:45:00	6.88487	6.88593	6.88487	6.88560	6.88470	6.88574	6.88463	6.88540
2016/11/17 00:30:00	6.88499	6.88504	6.88439	6.88487	6.88471	6.88471	6.88411	6.88470
2016/11/17 00:15:00	6.88534	6.88534	6.88493	6.88499	6.88511	6.88514	6.88471	6.88471
2016/11/17 00:00:00	6.88535	6.88593	6.88491	6.88534	6.88513	6.88569	6.88468	6.88511
2016/11/16 23:45:00	6.88554	6.88574	6.88514	6.88535	6.88530	6.88551	6.88490	6.88513
