日時	"USD/MXN(始値, 買い)"	"USD/MXN(高値, 買い)"	"USD/MXN(安値, 買い)"	"USD/MXN(終値, 買い)"	"USD/MXN(始値, 売り)*"	"USD/MXN(高値, 売り)*"	"USD/MXN(安値, 売り)*"	"USD/MXN(終値, 売り)*"
2016/10/28 15:00:00	18.95490	18.98990	18.93960	18.98910	18.95240	18.98631	18.93720	18.98583
2016/10/28 14:45:00	18.98020	19.00144	18.95449	18.95490	18.97902	19.00045	18.95161	18.95240
2016/10/28 14:30:00	18.97580	18.98730	18.94388	18.98020	18.97311	18.98596	18.94230	18.97902
2016/10/28 14:15:00	19.01360	19.01719	18.96789	18.97580	19.01101	19.01543	18.96600	18.97311
2016/10/28 14:00:00	19.06250	19.06250	19.00992	19.01360	19.05928	19.05928	19.00830	19.01101
2016/10/28 13:45:00	19.08790	19.10231	19.01450	19.06250	19.08531	19.10120	19.01281	19.05928
2016/10/28 13:30:00	18.96800	19.09660	18.96426	19.08790	18.96352	19.09430	18.96170	19.08531
2016/10/28 13:15:00	18.87090	19.04230	18.87090	18.96800	18.86782	19.04011	18.86782	18.96352
2016/10/28 13:00:00	18.71180	18.90640	18.70780	18.87090	18.71090	18.90290	18.70637	18.86782
2016/10/28 12:45:00	18.71300	18.71660	18.70500	18.71180	18.71130	18.71541	18.70380	18.71090
2016/10/28 12:30:00	18.71110	18.71770	18.70660	18.71300	18.70900	18.71700	18.70510	18.71130
2016/10/28 12:15:00	18.71580	18.71960	18.71039	18.71110	18.71380	18.71840	18.70900	18.70900
2016/10/28 12:00:00	18.71940	18.71980	18.70452	18.71580	18.71780	18.71830	18.70270	18.71380
2016/10/28 11:45:00	18.73120	18.73900	18.71790	18.71940	18.73000	18.73773	18.71660	18.71780
2016/10/28 11:30:00	18.72260	18.74210	18.71950	18.73120	18.72110	18.74170	18.71820	18.73000
2016/10/28 11:15:00	18.73630	18.74950	18.72110	18.72260	18.73567	18.74780	18.72030	18.72110
2016/10/28 11:00:00	18.73540	18.73740	18.71430	18.73630	18.73391	18.73590	18.71390	18.73567
2016/10/28 10:45:00	18.71340	18.73714	18.71189	18.73540	18.71204	18.73610	18.71070	18.73391
2016/10/28 10:30:00	18.72850	18.73190	18.69440	18.71340	18.72630	18.73023	18.69302	18.71204
2016/10/28 10:15:00	18.74740	18.74860	18.71320	18.72850	18.74548	18.74700	18.71100	18.72630
2016/10/28 10:00:00	18.75030	18.76190	18.73120	18.74740	18.74780	18.76150	18.73000	18.74548
2016/10/28 09:45:00	18.76660	18.76840	18.74200	18.75030	18.76530	18.76711	18.74095	18.74780
2016/10/28 09:30:00	18.78950	18.80830	18.76560	18.76660	18.78693	18.80700	18.76530	18.76530
2016/10/28 09:15:00	18.77820	18.80160	18.77820	18.78950	18.77680	18.80080	18.77680	18.78693
2016/10/28 09:00:00	18.78990	18.80540	18.76400	18.77820	18.78820	18.80390	18.76200	18.77680
2016/10/28 08:45:00	18.81280	18.82110	18.78790	18.78990	18.81070	18.81930	18.78640	18.78820
2016/10/28 08:30:00	18.78996	18.85410	18.77760	18.81280	18.78720	18.85171	18.77550	18.81070
2016/10/28 08:15:00	18.82160	18.82160	18.78830	18.78996	18.82000	18.82060	18.78690	18.78720
2016/10/28 08:00:00	18.82690	18.83840	18.81630	18.82160	18.82510	18.83770	18.81506	18.82000
2016/10/28 07:45:00	18.81400	18.83890	18.81400	18.82690	18.81170	18.83660	18.81150	18.82510
2016/10/28 07:30:00	18.81940	18.82210	18.81050	18.81400	18.81750	18.82062	18.80900	18.81170
2016/10/28 07:15:00	18.81760	18.82370	18.81290	18.81940	18.81621	18.82220	18.81071	18.81750
2016/10/28 07:00:00	18.82319	18.82319	18.80160	18.81760	18.82160	18.82160	18.79980	18.81621
2016/10/28 06:45:00	18.83200	18.83200	18.81979	18.82319	18.83060	18.83060	18.81850	18.82160
2016/10/28 06:30:00	18.81900	18.83370	18.81410	18.83200	18.81640	18.83220	18.81270	18.83060
2016/10/28 06:15:00	18.82610	18.82610	18.81689	18.81900	18.82370	18.82370	18.81490	18.81640
2016/10/28 06:00:00	18.84803	18.84803	18.81930	18.82610	18.84580	18.84620	18.81700	18.82370
2016/10/28 05:45:00	18.81880	18.85320	18.81800	18.84803	18.81630	18.85100	18.81530	18.84580
2016/10/28 05:30:00	18.81570	18.82200	18.79350	18.81880	18.81320	18.81770	18.79090	18.81630
2016/10/28 05:15:00	18.82020	18.83446	18.81160	18.81570	18.81780	18.83440	18.80900	18.81320
2016/10/28 05:00:00	18.80499	18.83230	18.80410	18.82020	18.80260	18.82560	18.80210	18.81780
2016/10/28 04:45:00	18.84060	18.84160	18.79550	18.80499	18.83870	18.83940	18.79341	18.80260
2016/10/28 04:30:00	18.85220	18.85586	18.83460	18.84060	18.85070	18.85389	18.83320	18.83870
2016/10/28 04:15:00	18.84700	18.85580	18.84150	18.85220	18.84580	18.85421	18.84010	18.85070
2016/10/28 04:00:00	18.81950	18.84700	18.79970	18.84700	18.81830	18.84600	18.79760	18.84580
2016/10/28 03:45:00	18.84040	18.84330	18.81897	18.81950	18.83790	18.84090	18.81750	18.81830
2016/10/28 03:30:00	18.84180	18.84720	18.82360	18.84040	18.83930	18.84520	18.82245	18.83790
2016/10/28 03:15:00	18.84990	18.85760	18.83560	18.84180	18.84791	18.85510	18.83300	18.83930
2016/10/28 03:00:00	18.83065	18.85159	18.83065	18.84990	18.82900	18.84954	18.82890	18.84791
2016/10/28 02:45:00	18.82500	18.83356	18.82059	18.83065	18.82170	18.83040	18.81720	18.82900
2016/10/28 02:30:00	18.82769	18.83440	18.82160	18.82500	18.82430	18.83260	18.81790	18.82170
2016/10/28 02:15:00	18.83150	18.83419	18.82359	18.82769	18.82950	18.83190	18.82040	18.82430
2016/10/28 02:00:00	18.81770	18.83820	18.81760	18.83150	18.81510	18.83410	18.81510	18.82950
2016/10/28 01:45:00	18.81620	18.81948	18.81620	18.81770	18.81460	18.81650	18.81460	18.81510
2016/10/28 01:30:00	18.81690	18.82041	18.81390	18.81620	18.81360	18.81960	18.81090	18.81460
2016/10/28 01:15:00	18.80550	18.81810	18.80540	18.81690	18.80250	18.81610	18.80240	18.81360
2016/10/28 01:00:00	18.80570	18.80730	18.80250	18.80550	18.80270	18.80450	18.79960	18.80250
2016/10/28 00:45:00	18.79960	18.80900	18.79900	18.80570	18.79670	18.80690	18.79600	18.80270
2016/10/28 00:30:00	18.80580	18.80950	18.79840	18.79960	18.80280	18.80771	18.79540	18.79670
2016/10/28 00:15:00	18.80350	18.80840	18.80310	18.80580	18.80110	18.80581	18.80090	18.80280
2016/10/28 00:00:00	18.79860	18.80550	18.79690	18.80350	18.79640	18.80380	18.79380	18.80110
2016/10/27 23:45:00	18.80250	18.80470	18.79830	18.79860	18.79940	18.80150	18.79610	18.79640
2016/10/27 23:30:00	18.79861	18.80590	18.79770	18.80250	18.79630	18.80310	18.79611	18.79940
2016/10/27 23:15:00	18.79669	18.79949	18.79610	18.79861	18.79350	18.79800	18.79290	18.79630
2016/10/27 23:00:00	18.79540	18.79669	18.79460	18.79669	18.79260	18.79370	18.79240	18.79350
2016/10/27 22:45:00	18.79139	18.79660	18.78570	18.79540	18.78960	18.79350	18.78291	18.79260
2016/10/27 22:30:00	18.79090	18.79410	18.78890	18.79139	18.78800	18.79110	18.78610	18.78960
2016/10/27 22:15:00	18.79470	18.79510	18.78380	18.79090	18.79130	18.79180	18.78089	18.78800
2016/10/27 22:00:00	18.80520	18.80520	18.79170	18.79470	18.80294	18.80294	18.78940	18.79130
2016/10/27 21:45:00	18.81040	18.81070	18.80413	18.80520	18.80760	18.80850	18.80189	18.80294
2016/10/27 21:30:00	18.80980	18.81209	18.80620	18.81040	18.80780	18.80940	18.80310	18.80760
2016/10/27 21:15:00	18.81590	18.81630	18.80570	18.80980	18.81270	18.81340	18.80370	18.80780
2016/10/27 21:00:00	18.81800	18.82260	18.81440	18.81590	18.81470	18.82040	18.81200	18.81270
2016/10/27 20:45:00	18.81820	18.81860	18.81570	18.81800	18.81600	18.81610	18.81280	18.81470
2016/10/27 20:30:00	18.82060	18.82160	18.81480	18.81820	18.81750	18.81950	18.81190	18.81600
2016/10/27 20:15:00	18.81920	18.82130	18.81800	18.82060	18.81610	18.81830	18.81470	18.81750
2016/10/27 20:00:00	18.82020	18.82540	18.81750	18.81920	18.81790	18.82200	18.81530	18.81610
2016/10/27 19:45:00	18.82270	18.82800	18.81920	18.82020	18.81940	18.82570	18.81610	18.81790
2016/10/27 19:30:00	18.83210	18.83350	18.82270	18.82270	18.82910	18.83020	18.81940	18.81940
2016/10/27 19:15:00	18.84010	18.84090	18.83170	18.83210	18.83850	18.83910	18.82880	18.82910
2016/10/27 19:00:00	18.84870	18.84970	18.83760	18.84010	18.84710	18.84710	18.83630	18.83850
2016/10/27 18:45:00	18.84710	18.85220	18.84710	18.84870	18.84570	18.84971	18.84570	18.84710
2016/10/27 18:30:00	18.84170	18.85139	18.84150	18.84710	18.83995	18.84759	18.83870	18.84570
2016/10/27 18:15:00	18.82460	18.84338	18.81890	18.84170	18.82170	18.84022	18.81570	18.83995
2016/10/27 18:00:00	18.83190	18.83620	18.82051	18.82460	18.82900	18.83250	18.81710	18.82170
2016/10/27 17:45:00	18.84815	18.84930	18.82910	18.83190	18.82920	18.83157	18.82365	18.82900
2016/10/27 17:30:00	18.84569	18.84930	18.84050	18.84815	18.83020	18.83850	18.82510	18.82920
2016/10/27 17:15:00	18.83780	18.84660	18.83780	18.84569	18.83470	18.83970	18.83020	18.83020
2016/10/27 17:00:00	18.84070	18.84140	18.83680	18.83780	18.83910	18.83980	18.83272	18.83470
2016/10/27 16:45:00	18.83790	18.84080	18.82530	18.84070	18.83591	18.83930	18.81850	18.83910
2016/10/27 16:30:00	18.83402	18.84200	18.83400	18.83790	18.83260	18.84010	18.83260	18.83591
2016/10/27 16:15:00	18.83779	18.84180	18.83353	18.83402	18.83630	18.83999	18.83260	18.83260
2016/10/27 16:00:00	18.82549	18.84260	18.82520	18.83779	18.82360	18.84047	18.82355	18.83630
2016/10/27 15:45:00	18.81500	18.82799	18.81448	18.82549	18.81350	18.82656	18.81310	18.82360
2016/10/27 15:30:00	18.81320	18.81830	18.80650	18.81500	18.81197	18.81709	18.80510	18.81350
2016/10/27 15:15:00	18.80500	18.82000	18.80480	18.81320	18.80402	18.81843	18.80401	18.81197
2016/10/27 15:00:00	18.79439	18.80610	18.78680	18.80500	18.79290	18.80521	18.78524	18.80402
2016/10/27 14:45:00	18.79890	18.79940	18.78993	18.79439	18.79751	18.79810	18.78900	18.79290
2016/10/27 14:30:00	18.79429	18.80667	18.79336	18.79890	18.79210	18.80620	18.79190	18.79751
2016/10/27 14:15:00	18.78770	18.79862	18.77670	18.79429	18.78511	18.79680	18.77471	18.79210
2016/10/27 14:00:00	18.78920	18.79733	18.78668	18.78770	18.78760	18.79625	18.78431	18.78511
2016/10/27 13:45:00	18.80774	18.80845	18.78748	18.78920	18.80580	18.80690	18.78610	18.78760
2016/10/27 13:30:00	18.81320	18.81710	18.80462	18.80774	18.81154	18.81592	18.80340	18.80580
2016/10/27 13:15:00	18.81558	18.81770	18.80300	18.81320	18.81360	18.81640	18.80140	18.81154
2016/10/27 13:00:00	18.81630	18.81930	18.81069	18.81558	18.81440	18.81812	18.80884	18.81360
2016/10/27 12:45:00	18.81500	18.81750	18.80350	18.81630	18.81340	18.81660	18.80280	18.81440
2016/10/27 12:30:00	18.80070	18.82639	18.80000	18.81500	18.79901	18.82444	18.79860	18.81340
2016/10/27 12:15:00	18.82620	18.82620	18.79510	18.80070	18.82504	18.82504	18.79340	18.79901
2016/10/27 12:00:00	18.81900	18.83190	18.81470	18.82620	18.81740	18.83065	18.81310	18.82504
2016/10/27 11:45:00	18.85670	18.85860	18.81740	18.81900	18.85550	18.85760	18.81610	18.81740
2016/10/27 11:30:00	18.84860	18.85779	18.82950	18.85670	18.84671	18.85595	18.82800	18.85550
2016/10/27 11:15:00	18.85440	18.85940	18.83660	18.84860	18.85320	18.85820	18.83520	18.84671
2016/10/27 11:00:00	18.87560	18.87910	18.84470	18.85440	18.87350	18.87825	18.84370	18.85320
2016/10/27 10:45:00	18.87140	18.87840	18.85330	18.87560	18.87060	18.87720	18.85200	18.87350
2016/10/27 10:30:00	18.83430	18.87380	18.82350	18.87140	18.83310	18.87280	18.82340	18.87060
2016/10/27 10:15:00	18.77650	18.84630	18.77610	18.83430	18.77510	18.84520	18.77440	18.83310
2016/10/27 10:00:00	18.73840	18.77681	18.73650	18.77650	18.73640	18.77580	18.73510	18.77510
2016/10/27 09:45:00	18.75530	18.76180	18.73400	18.73840	18.75470	18.76070	18.73260	18.73640
2016/10/27 09:30:00	18.71719	18.77560	18.71290	18.75530	18.71650	18.77370	18.71170	18.75470
2016/10/27 09:15:00	18.72730	18.74200	18.71460	18.71719	18.72630	18.74011	18.71331	18.71650
2016/10/27 09:00:00	18.71760	18.75320	18.71450	18.72730	18.71574	18.75172	18.71510	18.72630
2016/10/27 08:45:00	18.71970	18.73030	18.71080	18.71760	18.71820	18.72910	18.71060	18.71574
2016/10/27 08:30:00	18.73070	18.73162	18.69850	18.71970	18.72730	18.72851	18.69730	18.71820
2016/10/27 08:15:00	18.72520	18.73729	18.71720	18.73070	18.72369	18.73490	18.71560	18.72730
2016/10/27 08:00:00	18.74650	18.75220	18.71480	18.72520	18.74630	18.75150	18.71290	18.72369
2016/10/27 07:45:00	18.76339	18.77038	18.74430	18.74650	18.76340	18.76850	18.74301	18.74630
2016/10/27 07:30:00	18.77478	18.77520	18.75869	18.76339	18.77350	18.77410	18.75750	18.76340
2016/10/27 07:15:00	18.78899	18.79078	18.77478	18.77478	18.78660	18.78870	18.77330	18.77350
2016/10/27 07:00:00	18.77980	18.79210	18.77650	18.78899	18.77730	18.79080	18.77510	18.78660
2016/10/27 06:45:00	18.78312	18.78680	18.77140	18.77980	18.78180	18.78471	18.77084	18.77730
2016/10/27 06:30:00	18.79050	18.79140	18.77640	18.78312	18.78890	18.78930	18.77500	18.78180
2016/10/27 06:15:00	18.79628	18.80669	18.78800	18.79050	18.79480	18.80420	18.78650	18.78890
2016/10/27 06:00:00	18.80080	18.80350	18.78050	18.79628	18.79840	18.80240	18.77931	18.79480
2016/10/27 05:45:00	18.79229	18.80250	18.78530	18.80080	18.79000	18.80010	18.78341	18.79840
2016/10/27 05:30:00	18.80270	18.80410	18.78969	18.79229	18.80130	18.80270	18.78800	18.79000
2016/10/27 05:15:00	18.82009	18.82332	18.80239	18.80270	18.81840	18.82130	18.80040	18.80130
2016/10/27 05:00:00	18.81440	18.82820	18.81250	18.82009	18.81200	18.82650	18.81012	18.81840
2016/10/27 04:45:00	18.79800	18.81870	18.79147	18.81440	18.79660	18.81645	18.78980	18.81200
2016/10/27 04:30:00	18.75069	18.80980	18.74210	18.79800	18.74940	18.80840	18.73991	18.79660
2016/10/27 04:15:00	18.75000	18.75580	18.74790	18.75069	18.74750	18.75440	18.74590	18.74940
2016/10/27 04:00:00	18.75860	18.75890	18.73750	18.75000	18.75671	18.75671	18.73530	18.74750
2016/10/27 03:45:00	18.76439	18.76780	18.75680	18.75860	18.76260	18.76640	18.75500	18.75671
2016/10/27 03:30:00	18.77060	18.77410	18.76259	18.76439	18.76860	18.77270	18.76080	18.76260
2016/10/27 03:15:00	18.78900	18.79770	18.76989	18.77060	18.78650	18.79560	18.76780	18.76860
2016/10/27 03:00:00	18.77810	18.79480	18.76300	18.78900	18.77440	18.79240	18.76090	18.78650
2016/10/27 02:45:00	18.77869	18.78339	18.77130	18.77810	18.77490	18.78020	18.76875	18.77440
2016/10/27 02:30:00	18.77818	18.78588	18.76775	18.77869	18.77620	18.78290	18.76666	18.77490
2016/10/27 02:15:00	18.76790	18.78939	18.76779	18.77818	18.76560	18.78650	18.76550	18.77620
2016/10/27 02:00:00	18.76369	18.77287	18.75670	18.76790	18.76090	18.77200	18.75250	18.76560
2016/10/27 01:45:00	18.76710	18.76769	18.75970	18.76369	18.76410	18.76540	18.75670	18.76090
2016/10/27 01:30:00	18.77100	18.77270	18.76630	18.76710	18.76940	18.76970	18.76310	18.76410
2016/10/27 01:15:00	18.77460	18.77990	18.76670	18.77100	18.77150	18.77650	18.76428	18.76940
2016/10/27 01:00:00	18.77570	18.78200	18.77269	18.77460	18.77400	18.77900	18.77070	18.77150
2016/10/27 00:45:00	18.77700	18.78050	18.77460	18.77570	18.77380	18.77740	18.77210	18.77400
2016/10/27 00:30:00	18.77620	18.78000	18.77229	18.77700	18.77402	18.77710	18.77120	18.77380
2016/10/27 00:15:00	18.78140	18.78270	18.77590	18.77620	18.77840	18.78010	18.77398	18.77402
2016/10/27 00:00:00	18.78640	18.78640	18.78070	18.78140	18.78430	18.78472	18.77740	18.77840
2016/10/26 23:45:00	18.79010	18.79280	18.78450	18.78640	18.78700	18.78960	18.78321	18.78430
2016/10/26 23:30:00	18.79490	18.79570	18.78450	18.79010	18.79180	18.79280	18.78310	18.78700
2016/10/26 23:15:00	18.79230	18.80280	18.79109	18.79490	18.79190	18.80120	18.78940	18.79180
2016/10/26 23:00:00	18.79430	18.79440	18.78899	18.79230	18.79120	18.79230	18.78680	18.79190
2016/10/26 22:45:00	18.79920	18.79950	18.78730	18.79430	18.79630	18.79650	18.78380	18.79120
2016/10/26 22:30:00	18.78150	18.80729	18.77940	18.79920	18.77941	18.80568	18.77791	18.79630
2016/10/26 22:15:00	18.77610	18.78500	18.77610	18.78150	18.77470	18.78350	18.77460	18.77941
2016/10/26 22:00:00	18.77310	18.77900	18.77080	18.77610	18.77020	18.77670	18.76820	18.77470
2016/10/26 21:45:00	18.76150	18.77340	18.75460	18.77310	18.75870	18.77040	18.75131	18.77020
2016/10/26 21:30:00	18.75610	18.76150	18.74820	18.76150	18.75280	18.75900	18.74450	18.75870
2016/10/26 21:15:00	18.73360	18.75840	18.72500	18.75610	18.73060	18.75581	18.72170	18.75280
2016/10/26 21:00:00	18.72100	18.73480	18.72060	18.73360	18.71810	18.73240	18.71730	18.73060
2016/10/26 20:45:00	18.71700	18.72130	18.70900	18.72100	18.71370	18.71860	18.70600	18.71810
2016/10/26 20:30:00	18.72960	18.73320	18.71400	18.71700	18.72670	18.73030	18.71080	18.71370
2016/10/26 20:15:00	18.73080	18.73150	18.72760	18.72960	18.72770	18.72940	18.72450	18.72670
2016/10/26 20:00:00	18.69890	18.73160	18.69850	18.73080	18.69590	18.72880	18.69550	18.72770
2016/10/26 19:45:00	18.69420	18.69980	18.69367	18.69890	18.69141	18.69745	18.69141	18.69590
2016/10/26 19:30:00	18.70150	18.70470	18.69360	18.69420	18.70120	18.70460	18.69120	18.69141
2016/10/26 19:15:00	18.70160	18.70250	18.70030	18.70150	18.70060	18.70120	18.69730	18.70120
2016/10/26 19:00:00	18.69490	18.70340	18.69490	18.70160	18.69330	18.70080	18.69330	18.70060
2016/10/26 18:45:00	18.69750	18.69750	18.69269	18.69490	18.69460	18.69460	18.68990	18.69330
2016/10/26 18:30:00	18.70560	18.70569	18.69640	18.69750	18.70350	18.70390	18.69381	18.69460
2016/10/26 18:15:00	18.70730	18.71080	18.70540	18.70560	18.70380	18.70750	18.70300	18.70350
2016/10/26 18:00:00	18.70170	18.71001	18.69335	18.70730	18.69520	18.70800	18.68461	18.70380
2016/10/26 17:45:00	18.70630	18.71430	18.70170	18.70170	18.68910	18.70280	18.68910	18.69520
2016/10/26 17:30:00	18.70595	18.70916	18.70260	18.70630	18.68609	18.69490	18.68540	18.68910
2016/10/26 17:15:00	18.69970	18.70849	18.69970	18.70595	18.69530	18.69530	18.68606	18.68609
2016/10/26 17:00:00	18.68880	18.70493	18.68840	18.69970	18.68690	18.70190	18.68397	18.69530
2016/10/26 16:45:00	18.69470	18.69590	18.68580	18.68880	18.69130	18.69220	18.68381	18.68690
2016/10/26 16:30:00	18.70690	18.70730	18.69120	18.69470	18.70500	18.70560	18.68930	18.69130
2016/10/26 16:15:00	18.71709	18.71709	18.70192	18.70690	18.71600	18.71610	18.69920	18.70500
2016/10/26 16:00:00	18.72618	18.72618	18.71584	18.71709	18.72430	18.72430	18.71440	18.71600
2016/10/26 15:45:00	18.72090	18.73849	18.71400	18.72618	18.71940	18.73620	18.71280	18.72430
2016/10/26 15:30:00	18.70890	18.72499	18.70520	18.72090	18.70760	18.72350	18.70361	18.71940
2016/10/26 15:15:00	18.70350	18.71220	18.70008	18.70890	18.70131	18.71182	18.69830	18.70760
2016/10/26 15:00:00	18.68203	18.70389	18.68166	18.70350	18.68080	18.70290	18.68080	18.70131
2016/10/26 14:45:00	18.68160	18.68856	18.67980	18.68203	18.68031	18.68818	18.67900	18.68080
2016/10/26 14:30:00	18.68050	18.68850	18.67852	18.68160	18.67911	18.68729	18.67690	18.68031
2016/10/26 14:15:00	18.67874	18.68440	18.67650	18.68050	18.67750	18.68250	18.67440	18.67911
2016/10/26 14:00:00	18.68528	18.69065	18.67643	18.67874	18.68350	18.68970	18.67530	18.67750
2016/10/26 13:45:00	18.69360	18.69459	18.68000	18.68528	18.69190	18.69300	18.67831	18.68350
2016/10/26 13:30:00	18.68420	18.70017	18.68230	18.69360	18.68240	18.69990	18.68080	18.69190
2016/10/26 13:15:00	18.68870	18.70010	18.68006	18.68420	18.68710	18.70050	18.67900	18.68240
2016/10/26 13:00:00	18.66452	18.69240	18.66400	18.68870	18.66290	18.69060	18.66140	18.68710
2016/10/26 12:45:00	18.64600	18.66600	18.64510	18.66452	18.64400	18.66440	18.64320	18.66290
2016/10/26 12:30:00	18.65354	18.65940	18.64579	18.64600	18.65290	18.65812	18.64400	18.64400
2016/10/26 12:15:00	18.65380	18.66420	18.65000	18.65354	18.65290	18.66250	18.64820	18.65290
2016/10/26 12:00:00	18.67010	18.67109	18.65380	18.65380	18.66860	18.66981	18.65275	18.65290
2016/10/26 11:45:00	18.66580	18.67439	18.65842	18.67010	18.66412	18.67260	18.65680	18.66860
2016/10/26 11:30:00	18.64620	18.66610	18.64194	18.66580	18.64420	18.66470	18.64040	18.66412
2016/10/26 11:15:00	18.64650	18.65730	18.64089	18.64620	18.64485	18.65613	18.63980	18.64420
2016/10/26 11:00:00	18.63680	18.64775	18.62401	18.64650	18.63510	18.64650	18.62238	18.64485
2016/10/26 10:45:00	18.63872	18.65050	18.62550	18.63680	18.63750	18.64970	18.62390	18.63510
2016/10/26 10:30:00	18.66308	18.66308	18.61530	18.63872	18.66070	18.66070	18.61510	18.63750
2016/10/26 10:15:00	18.66600	18.66930	18.65000	18.66308	18.66420	18.66950	18.64902	18.66070
2016/10/26 10:00:00	18.67430	18.68210	18.66218	18.66600	18.67230	18.68080	18.66070	18.66420
2016/10/26 09:45:00	18.65630	18.67800	18.65630	18.67430	18.65461	18.67690	18.65461	18.67230
2016/10/26 09:30:00	18.64960	18.65960	18.63950	18.65630	18.64840	18.65800	18.63818	18.65461
2016/10/26 09:15:00	18.63710	18.65630	18.62942	18.64960	18.63510	18.65545	18.62770	18.64840
2016/10/26 09:00:00	18.64120	18.65410	18.63169	18.63710	18.63870	18.65330	18.62970	18.63510
2016/10/26 08:45:00	18.62380	18.64230	18.60601	18.64120	18.62250	18.64080	18.60500	18.63870
2016/10/26 08:30:00	18.63750	18.64840	18.62070	18.62380	18.63530	18.64720	18.61890	18.62250
2016/10/26 08:15:00	18.62610	18.64060	18.61870	18.63750	18.62440	18.63843	18.61670	18.63530
2016/10/26 08:00:00	18.63560	18.64250	18.60390	18.62610	18.63330	18.64070	18.60220	18.62440
2016/10/26 07:45:00	18.63990	18.65520	18.63170	18.63560	18.63840	18.65443	18.63010	18.63330
2016/10/26 07:30:00	18.66106	18.66106	18.63678	18.63990	18.65950	18.65970	18.63496	18.63840
2016/10/26 07:15:00	18.62083	18.66330	18.61900	18.66106	18.61970	18.66119	18.61670	18.65950
2016/10/26 07:00:00	18.63008	18.63540	18.61749	18.62083	18.62611	18.63290	18.61530	18.61970
2016/10/26 06:45:00	18.62690	18.64170	18.62250	18.63008	18.62440	18.63913	18.62010	18.62611
2016/10/26 06:30:00	18.63003	18.63180	18.61562	18.62690	18.62830	18.62950	18.61370	18.62440
2016/10/26 06:15:00	18.61334	18.63430	18.61250	18.63003	18.61110	18.63180	18.61082	18.62830
2016/10/26 06:00:00	18.62970	18.64320	18.61328	18.61334	18.62720	18.64070	18.61110	18.61110
2016/10/26 05:45:00	18.61560	18.64140	18.61493	18.62970	18.61300	18.63910	18.61270	18.62720
2016/10/26 05:30:00	18.67070	18.68350	18.61510	18.61560	18.66834	18.68243	18.61291	18.61300
2016/10/26 05:15:00	18.61969	18.67070	18.61859	18.67070	18.61760	18.66834	18.61670	18.66834
2016/10/26 05:00:00	18.57220	18.64902	18.57040	18.61969	18.57051	18.64710	18.56790	18.61760
2016/10/26 04:45:00	18.57190	18.57280	18.56150	18.57220	18.56940	18.57071	18.55900	18.57051
2016/10/26 04:30:00	18.56740	18.57890	18.56379	18.57190	18.56490	18.57650	18.56150	18.56940
2016/10/26 04:15:00	18.55400	18.57420	18.55390	18.56740	18.55150	18.57191	18.55150	18.56490
2016/10/26 04:00:00	18.54650	18.55630	18.53699	18.55400	18.54390	18.55481	18.53440	18.55150
2016/10/26 03:45:00	18.55039	18.55450	18.53760	18.54650	18.54830	18.55200	18.53510	18.54390
2016/10/26 03:30:00	18.52859	18.56500	18.52729	18.55039	18.52690	18.56180	18.52540	18.54830
2016/10/26 03:15:00	18.52480	18.53680	18.52419	18.52859	18.52230	18.53430	18.52200	18.52690
2016/10/26 03:00:00	18.51595	18.53484	18.51518	18.52480	18.51430	18.53250	18.51170	18.52230
2016/10/26 02:45:00	18.51074	18.52109	18.51029	18.51595	18.50870	18.51840	18.50670	18.51430
2016/10/26 02:30:00	18.52110	18.52420	18.50640	18.51074	18.51820	18.52230	18.50318	18.50870
2016/10/26 02:15:00	18.52970	18.53300	18.52100	18.52110	18.52550	18.52930	18.51800	18.51820
2016/10/26 02:00:00	18.53150	18.53537	18.52709	18.52970	18.52780	18.53200	18.52331	18.52550
2016/10/26 01:45:00	18.53050	18.53290	18.52580	18.53150	18.52830	18.52990	18.52331	18.52780
2016/10/26 01:30:00	18.53090	18.53300	18.52820	18.53050	18.52761	18.53010	18.52610	18.52830
2016/10/26 01:15:00	18.53030	18.53170	18.53020	18.53090	18.52770	18.52850	18.52750	18.52761
2016/10/26 01:00:00	18.53110	18.53410	18.52990	18.53030	18.52820	18.53070	18.52670	18.52770
2016/10/26 00:45:00	18.53100	18.53220	18.52970	18.53110	18.52800	18.52910	18.52691	18.52820
2016/10/26 00:30:00	18.53370	18.53380	18.52920	18.53100	18.53080	18.53090	18.52621	18.52800
2016/10/26 00:15:00	18.53380	18.53580	18.53200	18.53370	18.53070	18.53250	18.52931	18.53080
2016/10/26 00:00:00	18.53470	18.53500	18.53039	18.53380	18.53160	18.53180	18.52740	18.53070
2016/10/25 23:45:00	18.53070	18.53470	18.52880	18.53470	18.52760	18.53160	18.52641	18.53160
2016/10/25 23:30:00	18.53110	18.53400	18.53050	18.53070	18.52810	18.53100	18.52740	18.52760
2016/10/25 23:15:00	18.53249	18.53330	18.53040	18.53110	18.52980	18.53040	18.52730	18.52810
2016/10/25 23:00:00	18.53754	18.53754	18.52950	18.53249	18.53480	18.53510	18.52661	18.52980
2016/10/25 22:45:00	18.53170	18.53806	18.53170	18.53754	18.52830	18.53540	18.52830	18.53480
2016/10/25 22:30:00	18.53400	18.53570	18.53130	18.53170	18.53069	18.53270	18.52790	18.52830
2016/10/25 22:15:00	18.53240	18.53890	18.53150	18.53400	18.53061	18.53290	18.53021	18.53069
2016/10/25 22:00:00	18.54670	18.54730	18.53040	18.53240	18.54511	18.54511	18.53021	18.53061
